[00:00:09.150 --> 00:00:13.339]  All right.
[01:20:30.798 --> 01:20:46.808]  Not only were they lost legitimately and Trump won, but then even in the steal, even in the theft, even in the fake news they lost, and Trump will have an inauguration, there'll be another million plus people here, just like they were in 2016, and they'll have a fake virtual digital inauguration for Biden.
[01:20:46.808 --> 01:20:47.408]  You know what they'll do?
[01:20:47.408 --> 01:20:48.349]  They'll have a digital...
[01:20:48.649 --> 01:20:51.352]  They'll have a digital one and say that we're there for Trump.
[01:20:51.352 --> 01:20:53.555]  They'll say that we're there to support Biden.
[01:20:53.555 --> 01:20:56.078]  That's why everyone must wear solid red.
[01:20:56.078 --> 01:20:56.959]  Solid red.
[01:20:56.959 --> 01:20:59.703]  Just red hats, red shirts, red pants, brother.
[01:20:59.703 --> 01:21:00.544]  Because you know what they'll do?
[01:21:00.544 --> 01:21:05.110]  They'll say, look, even though Biden didn't have the inauguration, there's his fans all wearing red.
[01:21:06.570 --> 01:21:14.333]  Don't forget, Alex, I mean, these are the same people that stood in front of burning buildings with people getting beaten behind them saying, this is a peaceful protest.
[01:21:14.333 --> 01:21:17.595]  So, I mean, let me do my best CNN impression here.
[01:21:17.595 --> 01:21:23.677]  Oh, well, I'm out in front of the Capitol, but there's no inauguration stage being built and Christmas is canceled.
[01:21:23.677 --> 01:21:32.701]  So as you can see, there's no Christmas tree, there's no inauguration stage and Biden won and we're going to have a virtual digital inauguration for Joe Biden.
[01:21:32.701 --> 01:21:34.742]  And this is a clown Troyer for CNN.
[01:21:35.662 --> 01:21:36.543]  So that's what they'll do.
[01:21:36.543 --> 01:21:38.324]  They'll say, oh, this isn't happening.
[01:21:38.324 --> 01:21:40.526]  Oh, Trump didn't get a record number of votes.
[01:21:40.526 --> 01:21:43.388]  Oh, a million people didn't show up for Trump's inauguration.
[01:21:43.388 --> 01:21:46.591]  Oh, millions didn't show up again in November 2020 or December 2020.
[01:21:46.591 --> 01:21:48.412]  No, it just didn't happen.
[01:21:48.412 --> 01:21:51.214]  You know, we didn't get a million votes at 3.30 a.m.
[01:21:51.214 --> 01:21:55.818]  in Michigan and Wisconsin and Pennsylvania and Georgia to all magically for Biden.
[01:21:55.818 --> 01:21:58.260]  No, we didn't break the law to make sure Biden went in.
[01:21:58.260 --> 01:22:01.442]  No, we didn't rewrite the law to make sure we could have all these illegal ballots.
[01:22:01.442 --> 01:22:02.343]  None of it happened, Alex.
[01:22:02.663 --> 01:22:04.124]  And it's peaceful protests.
[01:22:04.124 --> 01:22:08.288]  It's $2 billion worth of damage at peaceful protests in the summer of 2020.
[01:22:08.288 --> 01:22:11.851]  The good news is, though, there's already people out here wearing Trump hats.
[01:22:11.851 --> 01:22:13.573]  There's already people getting into D.C.
[01:22:13.573 --> 01:22:15.615]  So, it's going to be another big weekend.
[01:22:15.615 --> 01:22:20.699]  And the media can try to continue to ignore it, but eventually the chickens are going to come home to roost.
[01:22:20.699 --> 01:22:24.743]  In fact, we're going to march right to Dean Zinne's doorstep tomorrow morning to let them know how we feel.
[01:22:25.011 --> 01:22:26.232]  That's right, 9 a.m.
[01:22:26.232 --> 01:22:26.812]  Where are we meeting?
[01:22:26.812 --> 01:22:30.475]  We're going to march over there, then we're going to be part of all these big events.
[01:22:30.475 --> 01:22:37.681]  And I appreciate the listeners supporting us, because the listeners, they'll pay for some of the stages here, so these other groups and organizations should be involved, because they didn't have the money to do it.
[01:22:37.681 --> 01:22:40.063]  So we appreciate the listeners bankrolling this.
[01:22:40.063 --> 01:22:42.525]  So remember, do your Christmas shopping at InfoWarshaw.com.
[01:22:42.525 --> 01:22:45.688]  Oh, and I've got Dr. Francis Boyle, the author of the U.S.
[01:22:45.688 --> 01:22:47.970]  Biological Weapons Law, co-author of the U.N.
[01:22:47.970 --> 01:22:48.830]  Weapons Law.
[01:22:48.830 --> 01:22:51.353]  He first had HIV in it, the vaccine.
[01:22:51.353 --> 01:22:52.694]  He's on for two segments, but
[01:22:53.906 --> 01:22:57.608]  As I've watched the last few hours, they're sort of closing off the area.
[01:22:57.608 --> 01:23:04.952]  I'd like you to go get some closer footage and follow more reports on the imaginary Phantom Trump inauguration stage that doesn't exist.
[01:23:04.952 --> 01:23:16.958]  I'd like to come back to you at the start of the next hour, maybe with a live feed, because I know they put up a fence, but you can still go up the road up until they stop you or whatever, to try to show as much of the stage that doesn't exist as you can.
[01:23:16.958 --> 01:23:19.920]  So can you join us again in about 30 minutes, Owen?
[01:23:19.920 --> 01:23:20.120]  Yes.
[01:23:21.556 --> 01:23:22.396]  All right, fantastic.
[01:23:22.396 --> 01:23:26.619]  Owen Schroyer, again, Biden has said, look it up, he's not having an inauguration.
[01:23:26.619 --> 01:23:28.460]  Why are they going to the inauguration stage?
[01:23:28.460 --> 01:23:29.880]  This is crazy.
[01:23:29.880 --> 01:23:32.082]  This is an incredible point.
[01:23:32.082 --> 01:23:34.043]  This isn't like magic cues and stuff.
[01:23:34.043 --> 01:23:36.124]  This is like, boom, there's the stage.
[01:23:36.124 --> 01:23:37.624]  Trump says he's being inaugurated.
[01:23:37.624 --> 01:23:39.145]  Wow, this is insane.
[01:23:39.145 --> 01:23:40.486]  We'll be back with Dr. Francis Boyle.
[01:23:40.486 --> 01:23:42.927]  Remember, HIV is in your COVID vaccine.
[01:23:42.927 --> 01:23:44.648]  HIV is in the COVID vaccine.
[01:23:44.648 --> 01:23:46.289]  HIV is in the COVID vaccine.
[01:23:46.289 --> 01:23:47.990]  HIV is in the COVID vaccine.
[01:23:47.990 --> 01:23:49.791]  HIV is in the COVID vaccine.
[01:23:50.091 --> 01:23:54.134]  Webster's Dictionary has a very simple definition of terrorism.
[01:23:54.134 --> 01:23:56.556]  Other dictionaries have similar ones.
[01:23:56.556 --> 01:24:04.201]  Terrorism is the threat of force or actually carrying out force for a political or financial reason.
[01:24:04.201 --> 01:24:08.104]  It's basically scaring the hell out of people until you submit to them.
[01:24:08.104 --> 01:24:11.566]  That's exactly what all this overblown COVID-19 garbage is.
[01:24:11.566 --> 01:24:14.008]  You see the headlines from CNN, ABC News.
[01:24:14.008 --> 01:24:16.389]  Doctors say it's worse than they ever thought.
[01:24:16.389 --> 01:24:18.211]  COVID more devastating than they could ever imagine.
[01:24:18.951 --> 01:24:25.197]  They told us that two and a half million people would be dead just eight months ago, within three months.
[01:24:25.197 --> 01:24:26.138]  Okay?
[01:24:26.138 --> 01:24:30.723]  It's a quarter million if you count all of the people that died of other things.
[01:24:30.723 --> 01:24:33.025]  We're talking 96% had comorbidity.
[01:24:33.025 --> 01:24:33.846]  These are real numbers.
[01:24:33.846 --> 01:24:35.127]  These are real facts.
[01:24:35.127 --> 01:24:42.515]  This is the chicken little event where we all run in our houses, never come out, and are taught we're not essential, while the big box stores and Amazon take over the planet.
[01:24:42.995 --> 01:24:43.776]  Rebuke it.
[01:24:43.776 --> 01:24:44.957]  Stand up against it.
[01:24:44.957 --> 01:24:46.719]  This is slavery.
[01:24:46.719 --> 01:24:48.941]  It is not something you can put up with and survive.
[01:24:50.399 --> 01:24:54.082]  We are witnessing a perfect dichotomy of psychological warfare.
[01:24:54.082 --> 01:25:03.768]  The United Nations, the big corporations, the globalists, big tech and big pharma are all pushing the cub as the most deadly thing in history, even though statistically it's a very weak flu or cold.
[01:25:03.768 --> 01:25:07.050]  But if you are deficient, then you can actually die from it.
[01:25:07.050 --> 01:25:09.652]  That's why you see somebody dying in southern nursing homes.
[01:25:09.652 --> 01:25:19.959]  Meanwhile, all these top scientists and researchers and former Pfizer head medical officers have come out and said that the COVID-19 vaccine, especially the mRNA ones, are basically
[01:25:20.199 --> 01:25:20.619]  I think so.
[01:25:49.907 --> 01:25:54.450]  Introducing InfoWars Life Pure Turmeric Extract.
[01:25:54.450 --> 01:25:56.992]  This is taken under the tongue.
[01:25:56.992 --> 01:25:59.174]  It is pure turmeric.
[01:25:59.174 --> 01:26:08.380]  It goes together very well with our body's ultimate turmeric formula that is taken as a powdered capsule and absorbed in the stomach and intestines.
[01:26:08.380 --> 01:26:14.224]  This is absorbed under the tongue into the bloodstream and then the remaining also is then absorbed by the stomach.
[01:26:14.224 --> 01:26:16.386]  So it's more of an intense delivery system.
[01:26:16.826 --> 01:26:20.068]  The two formulas are different, but both are concentrates.
[01:26:20.068 --> 01:26:21.909]  And our first product got rave reviews.
[01:26:21.909 --> 01:26:24.031]  We've now been testing this out for several months.
[01:26:24.031 --> 01:26:26.212]  Some of our staff like it more than bodies.
[01:26:26.212 --> 01:26:27.573]  Some like bodies better.
[01:26:27.573 --> 01:26:31.716]  For me, they're both amazing for their anti-inflammatory action and so much more.
[01:26:31.716 --> 01:26:32.897]  And they fund the InfoWars.
[01:26:32.897 --> 01:26:37.520]  So get our new liquid turmeric extract exclusively at InfoWarsStore.com today.
[01:26:37.520 --> 01:26:38.261]  Get an additional 25% off.
[01:26:38.261 --> 01:26:38.761]  This is a 360 win.
[01:26:42.023 --> 01:26:47.089]  Tumeric is renowned for what it does for all of our bodies, for inflammation and so much more.
[01:26:47.089 --> 01:26:53.077]  Get yours today at InfoWarsLife.com.
[01:26:53.077 --> 01:26:55.700]  You're listening to the Alex Jones Show.
[01:27:11.832 --> 01:27:16.214]  Alright, let me know when you have Dr. Boyle, okay?
[01:27:16.214 --> 01:27:20.715]  Welcome, ladies and gentlemen, Alex Jones here in incredibly dire times.
[01:27:20.715 --> 01:27:21.496]  Amazing times.
[01:27:21.496 --> 01:27:24.197]  Who could be bored right now with what's happening?
[01:27:24.197 --> 01:27:29.199]  I've got hundreds of stories, dozens of video clips, so much huge election news.
[01:27:29.199 --> 01:27:31.540]  There's hawks, red-tailed hawks, I'm here in D.C.
[01:27:31.540 --> 01:27:32.520]  on this rooftop.
[01:27:32.520 --> 01:27:37.302]  They're like doing a mating dance, going in circles and grabbing talons and screeching above us.
[01:27:37.302 --> 01:27:39.383]  I don't... We got some HD footage of it.
[01:27:39.383 --> 01:27:40.143]  This is just insane.
[01:27:40.903 --> 01:27:44.804]  Uh, but uh, I don't know dude, but maybe wheel that camera over and show the Redtail Hawks.
[01:27:44.804 --> 01:27:46.665]  I'm not making this up.
[01:27:46.665 --> 01:27:48.446]  This is a pretty magic day.
[01:27:48.446 --> 01:27:57.509]  And uh, DC has some good energy right now because the word is there's like a couple hundred thousand Patriots already here.
[01:27:57.509 --> 01:27:59.210]  And I can't go in a CVS.
[01:27:59.210 --> 01:27:59.930]  I can't go in a
[01:28:01.288 --> 01:28:02.649]  Where's that clothing place we went in?
[01:28:02.649 --> 01:28:03.709]  Marshalls?
[01:28:03.709 --> 01:28:05.670]  I forgot tennis shoes like an idiot.
[01:28:05.670 --> 01:28:10.333]  I like packing 30 seconds like a monkey just grabbing something and throwing it in my double bag.
[01:28:10.333 --> 01:28:11.734]  I mean, just fans everywhere, folks.
[01:28:11.734 --> 01:28:16.896]  Which again, shows humanity's awake, humanity's involved, humanity's engaged.
[01:28:16.896 --> 01:28:19.978]  And do you know what most of the people that came up to me and shook my hand said?
[01:28:19.978 --> 01:28:21.999]  They said, Alex Jones, you woke me up.
[01:28:21.999 --> 01:28:26.922]  It's not about Alex Jones, but if you want to excite me, don't thank me, just say I woke you up.
[01:28:26.922 --> 01:28:28.623]  Because... God, look at that hawk.
[01:28:28.623 --> 01:28:29.703]  It's dive-bombing again.
[01:28:29.703 --> 01:28:30.484]  Look at that dive-bombing.
[01:28:31.175 --> 01:28:36.317]  They just... All I'm saying is, you can wake others up.
[01:28:36.317 --> 01:28:37.778]  It's a chain reaction.
[01:28:37.778 --> 01:28:41.439]  We've got to do this together.
[01:28:41.439 --> 01:28:43.040]  We've got to do it together now.
[01:28:43.040 --> 01:28:44.160]  We can do it.
[01:28:44.160 --> 01:28:45.021]  We don't have a choice.
[01:28:45.021 --> 01:28:46.601]  We must do it.
[01:28:46.601 --> 01:28:48.202]  Now, let me just put this out there.
[01:28:48.202 --> 01:28:51.603]  I don't put this on air to act cool or act like, oh, I'm great.
[01:28:51.603 --> 01:28:52.144]  No.
