[00:00:07.705 --> 00:00:10.966]  From the front lines of the information war, it's Alex Jones.
[01:54:00.543 --> 01:54:05.345]  They're going to stomp your brains out.
[01:54:05.345 --> 01:54:06.966]  Figure that out yet?
[01:54:06.966 --> 01:54:08.506]  Packs of dumbasses.
[01:54:08.506 --> 01:54:10.267]  Packs of snot noses.
[01:54:10.267 --> 01:54:13.788]  Run by evil psychos are coming for us.
[01:54:13.788 --> 01:54:19.491]  The founders laid in the First Amendment and the Second and the Tenth as defense mechanisms.
[01:54:20.680 --> 01:54:21.541]  Shields are down!
[01:54:21.541 --> 01:54:23.542]  We're under attack!
[01:54:23.542 --> 01:54:25.644]  This is a real emergency transmission!
[01:54:25.644 --> 01:54:28.386]  You'll find out in the future how serious it was.
[01:54:28.386 --> 01:54:35.772]  They are putting slow-kill weapons in the food and water on record.
[01:54:35.772 --> 01:54:37.773]  They mean business.
[01:54:37.773 --> 01:54:40.696]  Their snot-nosed minions are cannon fodder.
[01:54:40.696 --> 01:54:42.297]  The dumbest of the dumb.
[01:54:42.297 --> 01:54:43.598]  Don't be mad at the zombies.
[01:54:43.598 --> 01:54:44.619]  Move around them.
[01:54:44.619 --> 01:54:45.920]  Focus on the kingpins.
[01:54:48.305 --> 01:54:52.387]  The generals, the sorcerers, the commanders.
[01:54:52.387 --> 01:54:55.208]  One of us is better than their greatest.
[01:54:55.208 --> 01:54:59.130]  We have to realize our power, be willing and commit.
[01:54:59.130 --> 01:55:02.872]  And then you've got to test it and go out and resist the enemy politically.
[01:55:02.872 --> 01:55:08.455]  And then the doors of perception, the doors of providence will open.
[01:55:09.784 --> 01:55:12.805]  And then you'll step into the real world.
[01:55:12.805 --> 01:55:20.527]  Out of the mist, like in the mountains, you drive through some clouds, all of a sudden you're up in the mountains, beautiful view, you're like, how did I not know this was here?
[01:55:20.527 --> 01:55:23.147]  Almost everyone is below the mist layer.
[01:55:23.147 --> 01:55:26.968]  We must bring them up.
[01:55:26.968 --> 01:55:30.809]  We're almost out of time here, I've got just loaded phones, I can't get to everybody.
[01:55:30.809 --> 01:55:34.710]  Chris in Texas, go ahead, thanks for holding, Chris.
[01:55:34.710 --> 01:55:35.750]  Hey Alex, can you hear me?
[01:55:35.750 --> 01:55:37.210]  Yes sir, go ahead.
[01:55:37.210 --> 01:55:38.311]  Hey brother, thanks for all you do.
[01:55:40.439 --> 01:55:46.642]  I was thinking about what you said about Ted Cruz being a good person, but I think he's a cuck.
[01:55:46.642 --> 01:55:47.723]  I've listened to him.
[01:55:47.723 --> 01:55:48.843]  He came from the Bushes.
[01:55:48.843 --> 01:55:50.024]  They manufactured him.
[01:55:50.024 --> 01:55:53.005]  They helped write TPP, CFR, Goldman Sachs.
[01:55:53.005 --> 01:55:54.926]  He says free speech is the problem.
[01:55:54.926 --> 01:55:58.648]  Donald Trump's to blame for the George Soros attacks.
[01:55:58.648 --> 01:55:59.888]  Cruz has uncloaked himself.
[01:55:59.888 --> 01:56:01.229]  The Bushes run his campaign.
[01:56:01.229 --> 01:56:02.830]  He was owned by them the whole time.
[01:56:02.830 --> 01:56:05.151]  He's a sleeper cell because their name is dead.
[01:56:05.151 --> 01:56:07.092]  We now know certified Ted Cruz is an operative.
[01:56:08.147 --> 01:56:13.432]  And I heard what you said that Donald J. Trump insider Roger Stone said about Heidi.
[01:56:13.432 --> 01:56:23.961]  She just seems, the more and more I hear about her, and I'd like to hear what you think about it, you know, maybe later on this week, just that there seems like so much more that you could say about her.
[01:56:23.961 --> 01:56:27.163]  She just seems like just a, just like almost a snake demon.
[01:56:27.163 --> 01:56:31.247]  I mean, unless you got that demon, you know, uh, Becky.
[01:56:32.685 --> 01:56:34.807]  Over there, surrounded by all that energy.
[01:56:34.807 --> 01:56:36.147]  His whole family, he researched him.
[01:56:36.147 --> 01:56:39.310]  What a horrible, what a demonic vortex.
[01:56:39.310 --> 01:56:41.491]  Man, we have been besieged by the enemy.
[01:56:41.491 --> 01:56:45.914]  They're crawling out of every hole, every leftist.
[01:56:45.914 --> 01:56:49.517]  See, the true leftist joins our movement to bring us down.
[01:56:49.517 --> 01:56:51.838]  We have to realize that, and that's what they've done.
[01:56:51.838 --> 01:56:53.039]  And God help us.
[01:56:53.039 --> 01:56:54.280]  I appreciate your call.
[01:56:54.280 --> 01:56:55.781]  Christina in Ohio, last caller.
[01:56:55.781 --> 01:56:57.002]  I'm sorry to all the others.
[01:56:57.002 --> 01:56:59.423]  We'll go to Jason and others tomorrow if you can call in.
[01:56:59.423 --> 01:57:00.064]  Go ahead, Christina.
[01:57:03.899 --> 01:57:06.361]  You're listening to your radio, sweetheart.
[01:57:06.361 --> 01:57:10.804]  Go ahead.
[01:57:10.804 --> 01:57:11.965]  I got to let her go.
[01:57:11.965 --> 01:57:14.728]  I'm sorry to Jason and everybody else.
[01:57:14.728 --> 01:57:15.428]  I'm out of time.
[01:57:15.428 --> 01:57:16.829]  Great job with the crew.
[01:57:16.829 --> 01:57:17.750]  I tried my best.
[01:57:17.750 --> 01:57:21.273]  I didn't get to all the science news, the communist news.
[01:57:21.273 --> 01:57:24.836]  I'm arresting anybody that criticizes open borders in Germany.
[01:57:24.836 --> 01:57:27.858]  Literally, if you criticize your daughter being gang raped, you get arrested.
[01:57:29.479 --> 01:57:31.760]  They mean business, folks.
[01:57:31.760 --> 01:57:40.603]  But they don't have any soldiers in the leftist movement, because the men are all on estrogen and wearing pink socks, literally, to kick our guts out and rape us and slaughter us.
[01:57:40.603 --> 01:57:45.705]  So they're going to bring in Jihad forces as their enforcer units.
[01:57:45.705 --> 01:57:46.845]  It's very clear now.
[01:57:46.845 --> 01:57:47.645]  It's all real.
[01:57:47.645 --> 01:57:48.466]  We are in deep trouble.
[01:57:48.466 --> 01:57:49.206]  Pray to God for deliverance.
