whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:54:10.040 --> 00:54:14.040]   I'm David Knight, your host, on this Monday, August 24, 2015.
[00:54:14.040 --> 00:54:19.040]   A day that began with about a 1,000-point drop in the stock market.
[00:54:19.040 --> 00:54:22.040]   It was down a little bit over 6%.
[00:54:22.040 --> 00:54:31.040]   Articles were coming out saying that the New York Stock Exchange would totally suspend trading for 15 minutes if it dropped to 15%.
[00:54:31.040 --> 00:54:34.040]   So they were very concerned that it was going to happen at that point.
[00:54:34.040 --> 00:54:39.040]   It is now rebound to being down about 1% for the day, 169 points down.
[00:54:39.040 --> 00:54:48.040]   But understand that just as we saw with China last week, they lost 11% of their stock market value over the week and 9% today.
[00:54:48.040 --> 00:54:53.040]   It would have been far worse if they had not stopped trading on most of the stocks.
[00:54:53.040 --> 00:55:00.040]   80% of the stocks fell by 10% and that automatically triggered a stop trade on those stocks.
[00:55:00.040 --> 00:55:02.040]   So it could have been far worse today.
[00:55:02.040 --> 00:55:07.040]   Nevertheless, we're still looking at 9% in a single day after 11% for a week.
[00:55:07.040 --> 00:55:09.040]   Here's an article from Bloomberg.
[00:55:09.040 --> 00:55:15.040]   Here's what usually happens to markets after the S&P 500 drops 5% in a week.
[00:55:15.040 --> 00:55:21.040]   They say last week was a brutal one. Of course, the stock market tumbled here 5% for the week.
[00:55:21.040 --> 00:55:24.040]   And again, at the beginning of the day, it tumbled 6%.
[00:55:24.040 --> 00:55:26.040]   It is now down 1%.
[00:55:26.040 --> 00:55:32.040]   They say a weekly drop of more than 5% has only happened 28 other times since 1980.
[00:55:32.040 --> 00:55:35.040]   And of course, we had a drop today of more than that.
[00:55:35.040 --> 00:55:38.040]   They say on average, the market is relatively flat the next week.
[00:55:38.040 --> 00:55:45.040]   It is up 1.65% over the next four weeks, up close to 5% over the next 12 weeks.
[00:55:45.040 --> 00:55:51.040]   They say it's also important to note that 60% of the time, the index moves higher the following week.
[00:55:51.040 --> 00:55:54.040]   Well, we have yet to see that. It is still down 1%.
[00:55:54.040 --> 00:55:56.040]   This is halfway through the day.
[00:55:56.040 --> 00:56:03.040]   When I came in this morning looking at the news monitors that we have here at about 8.30
[00:56:03.040 --> 00:56:12.040]   when they started the stock market, it was like watching the ball drop on New Year's Day in Times Square.
[00:56:12.040 --> 00:56:15.040]   And that was basically what happened to the stock market index.
[00:56:15.040 --> 00:56:17.040]   It was pretty amazing to see that.
[00:56:17.040 --> 00:56:19.040]   Now it is climbing its way back slowly.
[00:56:19.040 --> 00:56:20.040]   We'll see what happens.
[00:56:20.040 --> 00:56:25.040]   The fundamentals, however, what we've been warned about by expert after expert,
[00:56:25.040 --> 00:56:29.040]   people who really do know economics, not people like our Treasury Secretary
[00:56:29.040 --> 00:56:35.040]   who says that there is no connection whatsoever between the Chinese markets and the rest of the global markets.
[00:56:35.040 --> 00:56:38.040]   How clueless can you get?
[00:56:38.040 --> 00:56:42.040]   Clueless Liu, Jack Liu, the Treasury Secretary.
[00:56:42.040 --> 00:56:47.040]   And as I pointed out, this is a man with absolutely no economic training, no business experience.
[00:56:47.040 --> 00:56:56.040]   He came in as a CEO of Citibank after working his entire life as a Democratic Party apparatchik.
[00:56:56.040 --> 00:56:59.040]   That was not there because of his merit, folks.
[00:56:59.040 --> 00:57:04.040]   You don't spend all your life as a legislative assistant and a lawyer
[00:57:04.040 --> 00:57:08.040]   and then somehow get put in a high position at Citibank.
[00:57:08.040 --> 00:57:11.040]   That is a payola position.
[00:57:11.040 --> 00:57:13.040]   It's not there because he knows anything about economics.
[00:57:13.040 --> 00:57:18.040]   And he just illustrated last month how totally clueless he is about all of this.
[00:57:18.040 --> 00:57:20.040]   So what do you do?
[00:57:20.040 --> 00:57:28.040]   As I pointed out, we've got a former advisor to Gordon Brown, who is a prime minister of the U.K.,
[00:57:28.040 --> 00:57:31.040]   telling people, "Stock up on water. Stock up on food.
[00:57:31.040 --> 00:57:35.040]   Make sure you know how to get in touch with your loved ones in case you lose all your communications."
[00:57:35.040 --> 00:57:42.040]   He sees this as something that is far more than just a stock market drop.
[00:57:42.040 --> 00:57:46.040]   This is something that is happening now a week before we get into September.
[00:57:46.040 --> 00:57:49.040]   Everybody was looking at September as a time frame that they felt this might happen.
[00:57:49.040 --> 00:57:52.040]   And, of course, you can't exactly call all of these things.
[00:57:52.040 --> 00:57:57.040]   You can see the underlying trends, but the underlying trends are still there.
[00:57:57.040 --> 00:58:03.040]   In spite of what may happen today, in spite of crash protection teams pumping the market back up
[00:58:03.040 --> 00:58:07.040]   to try to get it back up, even--we saw what happened with that last week.
[00:58:07.040 --> 00:58:09.040]   We've had several weeks now.
[00:58:09.040 --> 00:58:11.040]   China has been trying to prop up their market.
[00:58:11.040 --> 00:58:15.040]   They have now lost that $140 billion that they put in there.
[00:58:15.040 --> 00:58:17.040]   An interesting story that was up on Daily Mail.
[00:58:17.040 --> 00:58:19.040]   A survivalist rides out the Washington wildfires.
[00:58:19.040 --> 00:58:20.040]   What did he do?
[00:58:20.040 --> 00:58:22.040]   He built a concrete dome home.
[00:58:22.040 --> 00:58:23.040]   He got in it.
[00:58:23.040 --> 00:58:25.040]   A 20-foot wall of fire went over him.
[00:58:25.040 --> 00:58:31.040]   Folks, there's reasons to prepare, and even an assistant to the former prime minister of the U.K.
[00:58:31.040 --> 00:58:32.040]   is telling you to prepare.
[00:58:32.040 --> 00:58:33.040]   Stay with us.
[00:58:33.040 --> 00:58:36.040]   We're going to be right back in the next hour with Harry Dent.
[00:58:36.040 --> 00:58:39.040]   He's going to be talking to us about what's ahead.
[00:58:42.040 --> 00:58:45.040]   Thank you for listening to GCN.
[00:58:45.040 --> 00:58:48.040]   Visit GCNlive.com today.
[00:58:48.040 --> 00:58:55.040]   Another major health threat, this one in Toledo, Ohio, where everybody in the entire city
[00:58:55.040 --> 00:58:57.040]   has been told not to drink the water.
[00:58:57.040 --> 00:58:59.040]   Ohio's governor declaring a state of emergency.
[00:58:59.040 --> 00:59:06.040]   Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:59:06.040 --> 00:59:09.040]   If there's a water emergency, will you be prepared?
[00:59:09.040 --> 00:59:12.040]   Panicked residents forming long lines throughout the day.
[00:59:12.040 --> 00:59:14.040]   We're here at a supermarket in Toledo.
[00:59:14.040 --> 00:59:17.040]   You can see the shelves empty where water once was.
[00:59:17.040 --> 00:59:23.040]   To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:59:23.040 --> 00:59:26.040]   Water which will not be available at your local grocery store.
[00:59:26.040 --> 00:59:29.040]   There's a mad dash on right now to stock up on supplies.
[00:59:29.040 --> 00:59:37.040]   The ProPure ProOne G2.0 water filtration system is a must-have for every modern, independently-minded household.
[00:59:37.040 --> 00:59:40.040]   Protect your family's safety during an emergency.
[00:59:40.040 --> 00:59:47.040]   Go to Infowarsstore.com today to purchase your ProPure ProOne G2.0 water filtration system,
[00:59:47.040 --> 00:59:50.040]   or call 1-888-253-3139.
[00:59:50.040 --> 00:59:56.040]   You're listening to The Alex Jones Show.
[01:00:06.040 --> 01:00:11.040]   Big Brother. Mainstream media. Government cover-ups.
[01:00:11.040 --> 01:00:14.040]   You want answers? Well, so does he.
[01:00:14.040 --> 01:00:18.040]   He's Alex Jones on the GCN Radio Network.
[01:00:18.040 --> 01:00:23.040]   And now, live from Austin, Texas, Alex Jones.
[01:00:23.040 --> 01:00:32.040]   Welcome back to The Alex Jones Show. This Monday, August 24th, 2015.
[01:00:32.040 --> 01:00:34.040]   This will be a day that will go down in stock market history.
[01:00:34.040 --> 01:00:37.040]   We've seen a tremendous amount of volatility.
[01:00:37.040 --> 01:00:44.040]   The stock market closing, opening at a thousand points down, dropping about 6% in value.
[01:00:44.040 --> 01:00:48.040]   It has now climbed back to being down about 1% in the market.
[01:00:48.040 --> 01:00:51.040]   It is a historical day. What is behind this?
[01:00:51.040 --> 01:00:59.040]   As I mentioned, a former advisor to the UK Prime Minister is advising people to make prepper preparations.
[01:00:59.040 --> 01:01:02.040]   Get your water, get your food, make plans on what to do.
[01:01:02.040 --> 01:01:10.040]   As I mentioned just before we went to break, a survivalist built a dome home, a concrete dome home, that he built back in the late 90s.
[01:01:10.040 --> 01:01:16.040]   He survived the massive wildfires out in Washington with no harm to him, no damage to his home,
[01:01:16.040 --> 01:01:19.040]   even though it was hit with a 20-foot wall of flame.
[01:01:19.040 --> 01:01:22.040]   What do you need to do to protect yourself?
[01:01:22.040 --> 01:01:25.040]   What will the government do to protect you?
[01:01:25.040 --> 01:01:31.040]   I think it's very interesting to look at the aftermath of this situation on the French train, of course.
[01:01:31.040 --> 01:01:37.040]   There was three Americans who stopped a terrorist on the train.
[01:01:37.040 --> 01:01:40.040]   Everybody else on the train was running for cover.
[01:01:40.040 --> 01:01:47.040]   The officials on the train were locking themselves in rooms and just leaving the passengers to fend for themselves.
[01:01:47.040 --> 01:01:53.040]   The Americans took this guy down, and now he's laughing and says, "Terrorist? I wasn't a terrorist.
[01:01:53.040 --> 01:02:02.040]   I just found these guns, the AK-47 and the pistol, I just found those on a children's playground under a bush."
[01:02:02.040 --> 01:02:05.040]   That's what he's telling people.
[01:02:05.040 --> 01:02:07.040]   I had absolutely nothing to do with that.
[01:02:07.040 --> 01:02:09.040]   Well, we knew right from the very beginning.
[01:02:09.040 --> 01:02:13.040]   We had a story up on Infowars.com that, yes, he had a long history.
[01:02:13.040 --> 01:02:15.040]   He was known by security forces.
[01:02:15.040 --> 01:02:18.040]   He had traveled multiple times to Syria.
[01:02:18.040 --> 01:02:23.040]   He had links to U.S.-trained and Gulf-Emirate-financed terror groups.
[01:02:23.040 --> 01:02:26.040]   There's also a report on Daily Mail that he fought with ISIS in Syria.
[01:02:26.040 --> 01:02:28.040]   He was known to four intelligence agencies.
[01:02:28.040 --> 01:02:30.040]   Of course, they're always going to say that.
[01:02:30.040 --> 01:02:34.040]   They always say that, "Oh, yeah, we knew all about that."
[01:02:34.040 --> 01:02:37.040]   Well, if they did, why didn't they do anything about it?
[01:02:37.040 --> 01:02:40.040]   Well, because they are not there to protect you.
[01:02:40.040 --> 01:02:44.040]   As a matter of fact, they're creating this kind of unrest.
[01:02:44.040 --> 01:02:46.040]   One more thing before we get off of Europe.
[01:02:46.040 --> 01:02:51.040]   Here we've got paintball guns given to Belgian cops in a bid to stop Charlie Hebdo, they say.
[01:02:51.040 --> 01:02:55.040]   Police in a Belgian city are now being armed with paint guns,
[01:02:55.040 --> 01:02:59.040]   semi-automatic firearms used in densely populated areas.
[01:02:59.040 --> 01:03:04.040]   In other words, they don't want to give them real guns, so they're giving the police paint guns.
[01:03:04.040 --> 01:03:09.040]   Police bosses hope they'll be able to neutralize dangerous suspects without actually killing them.
[01:03:09.040 --> 01:03:11.040]   You think?
[01:03:11.040 --> 01:03:16.040]   When they've got an AK-47 and you've got a paintball gun, how do you think that's going to work out?
[01:03:16.040 --> 01:03:18.040]   Don't bring a paintball gun to a gunfight, OK?
[01:03:18.040 --> 01:03:21.040]   It's not a real gun. Newsflash, OK?
[01:03:21.040 --> 01:03:25.040]   They say this is because of raids on the satirical magazine Charlie Hebdo.
[01:03:25.040 --> 01:03:27.040]   I thought this was satire when I saw it.
[01:03:27.040 --> 01:03:31.040]   I thought this looked like something out of The Onion, but this is what they're actually doing in Belgium.
[01:03:31.040 --> 01:03:35.040]   You cannot rely on the government to protect you.
[01:03:35.040 --> 01:03:37.040]   Take the steps you need to protect yourself.
