[00:00:00.237 --> 00:00:00.486]  We're good.
[01:22:48.562 --> 01:22:52.544]  So, Paul, this is your first live breakdown of what we're facing, what we're dealing with.
[01:22:52.544 --> 01:22:53.144]  Thanks for joining us.
[01:22:54.298 --> 01:22:55.379]  Thanks, Alex.
[01:22:55.379 --> 01:23:15.936]  Yeah, it's a massive article and it goes over the fact that, as happened to you in InfoWars when you were completely deplatformed last year, they basically put a terror designation against your accounts and against your credit rating, which is what happened to me under the terms of why Facebook banned me and others last week.
[01:23:15.936 --> 01:23:17.918]  And I've pointed this out many times.
[01:23:17.918 --> 01:23:22.402]  They banned us under the definition of dangerous individuals and organizations.
[01:23:23.286 --> 01:23:34.695]  So they put us on the same list, or in the same category, as terrorists, serial killers, human traffickers, and organized violence or criminal activity.
[01:23:34.695 --> 01:23:37.337]  So that's not just your Facebook account.
[01:23:37.337 --> 01:23:47.926]  That kind of designation, this is an extremist designation, and then Oliver Darcy and Brian Stelter got up on CNN and literally used the same word extremist.
[01:23:48.466 --> 01:23:51.628]  That designation sticks for life.
[01:23:51.628 --> 01:23:56.692]  That's not just going to apply to your social media accounts, that's going to apply to your banking.
[01:23:56.692 --> 01:24:05.157]  We've already had several people de-platformed, not by Facebook or Twitter, by their own banks.
[01:24:05.157 --> 01:24:10.201]  You had Robert Spencer, you had Martina Marcotta, you had Enrico Torrio.
[01:24:11.255 --> 01:24:15.319]  Chase Bank de-platforming them over their political opinions.
[01:24:15.319 --> 01:24:17.921]  So this is how it ties into the social credit score.
[01:24:17.921 --> 01:24:21.404]  This is why it's so important to stop this here.
[01:24:21.404 --> 01:24:23.386]  They're now saying on Facebook, as you've said Alex,
[01:24:24.372 --> 01:24:34.120]  Even expressing any kind of sympathy or support for yourself or for Gavin McInnes or any other of these de-platformed extremists means that now you will be banned.
[01:24:34.120 --> 01:24:47.231]  That is the exact same system they've got which has recently come into place in China, where if you associate with somebody who's always already been designated an extremist or a dissident, then you get punished.
[01:24:47.231 --> 01:24:51.235]  This is an absolute nightmare beyond anything Orwell could even imagine.
[01:24:51.235 --> 01:24:51.975]  And let's explain!
[01:24:52.976 --> 01:24:56.538]  Everybody gets mad at the NSA for supposedly spying on people that trigger flags.
[01:24:56.538 --> 01:24:59.359]  It's still unconstitutional, and Trump just reversed that.
[01:24:59.359 --> 01:25:07.262]  This is big companies working together, illegally selling data, lying about their terms of service as Facebook's been caught, then indexing it in live time.
[01:25:07.262 --> 01:25:16.026]  When people try to say Alex Jones or Paul Watson or InfoWars now, instantly it gives them a message saying, you can't post that, and it's got thousands of negative things you're allowed to say.
[01:25:16.026 --> 01:25:18.107]  Anything positive is pre-programmed.
[01:25:18.107 --> 01:25:20.408]  So they admit they've turned, quote, an algorithm.
[01:25:20.408 --> 01:25:21.469]  That means AI-lush.
[01:25:21.949 --> 01:25:25.311]  Where they're telling 2.2 billion people what they can and can't say.
[01:25:25.311 --> 01:25:26.351]  This is incredible.
[01:25:26.351 --> 01:25:35.115]  And now we've got the internal email they sent out to the media a day before the banning even happened.
[01:25:35.115 --> 01:25:38.557]  And in subsequent days after, we got another copy of it.
[01:25:38.557 --> 01:25:41.858]  So this is a new document you're going to be posting soon, and another story.
[01:25:41.858 --> 01:25:43.539]  But this is just huge, Paul, because again,
[01:25:45.029 --> 01:25:47.371]  Last year, we had six bank accounts.
[01:25:47.371 --> 01:25:48.312]  Five were taken.
[01:25:48.312 --> 01:25:50.273]  I had had some of these bank accounts for 20 years.
[01:25:50.273 --> 01:25:57.479]  Merchant accounts with the highest rating because of the fact that we'd already had them try to shut us down different ways.
[01:25:57.479 --> 01:25:58.780]  So we had mitigated all that.
[01:25:58.780 --> 01:26:06.105]  We had the highest rating with banks of never forfeiting a credit card payment, never forfeiting any of our merchant accounts.
[01:26:06.105 --> 01:26:08.007]  And finally, a large bank told us,
[01:26:09.096 --> 01:26:20.519]  Listen, you're listed in Interpol and in InfraGard, and we're not supposed to tell you this, we had to sign agreements as part of the Banking Act and the Telecommunications Act and the FinCEN Act that George Herbert Walker Bush put in, Paul.
[01:26:20.519 --> 01:26:22.779]  So when you say, kind of like a terrorist, no.
[01:26:22.779 --> 01:26:30.901]  This is only reserved to MS-13, known LaCosa Nostra, known Asian gangs, known Russian gangs.
[01:26:30.901 --> 01:26:32.802]  We were put in an extra judiciary
[01:26:33.622 --> 01:26:36.023]  system that says we're terrorists.
[01:26:36.023 --> 01:26:37.563]  And that's why I lost all those accounts.
[01:26:37.563 --> 01:26:42.765]  Now, I had to get involved basically with federal law enforcement and things just to stop it.
[01:26:42.765 --> 01:26:44.586]  I had to literally march in, get involved.
[01:26:44.586 --> 01:26:52.489]  I had to get involved with a chief executive, not of the nation, but I'll just leave it at that, and to have this stopped.
[01:26:52.489 --> 01:26:56.890]  And then I'd sent letters with lawyers to tell Interpol and G2 to stop it.
[01:26:56.890 --> 01:26:58.951]  They haven't, so we're having to gear up suits right now.
[01:26:59.651 --> 01:27:09.635]  So what I'm getting at here is, this is literal CIA terrorist database we've been put in, and they're going into banking at Facebook, Paul, and they've said that's the plan.
[01:27:09.635 --> 01:27:19.179]  So I want folks to know, this is the mark of the beast, where you've never committed a crime, you've got perfect credit, you suddenly can't live, can't get a job, and you don't even know why, because you're in a database.
[01:27:19.179 --> 01:27:20.580]  This is defamatory.
[01:27:20.580 --> 01:27:21.940]  This is discriminatory.
[01:27:21.940 --> 01:27:23.081]  This is criminal.
[01:27:23.081 --> 01:27:24.281]  This is racketeering.
[01:27:24.281 --> 01:27:27.963]  And Congress has been so weak, Paul, Zuckerberg thinks he can get away with it.
[01:27:29.884 --> 01:27:36.127]  I mean, can you imagine walking into a grocery store, scanning your credit card, which will be your only option pretty much soon.
[01:27:36.127 --> 01:27:41.309]  In London, there are entire shops, when you try to pay by cash, they're like, sorry, no cash, we've banned it.
[01:27:41.309 --> 01:27:43.550]  That's gonna be the entire world, or the entire West.
[01:27:43.550 --> 01:27:44.551]  Sweden's going cashless!
[01:27:45.353 --> 01:27:45.893]  Yeah.
[01:27:45.893 --> 01:27:49.675]  PayPal buying up global credit card payment processors.
[01:27:49.675 --> 01:27:52.576]  The free market is not providing a solution to this.
[01:27:52.576 --> 01:27:54.837]  We need antitrust regulation.
[01:27:54.837 --> 01:27:55.878]  You mentioned Facebook.
[01:27:55.878 --> 01:27:57.419]  Headline, Wired News.
[01:27:57.419 --> 01:28:01.221]  Facebook's cryptocurrency might work like loyalty points.
[01:28:01.221 --> 01:28:05.362]  So what about when Facebook buys up the rest of the cryptocurrency market?
[01:28:05.362 --> 01:28:07.063]  Oh, you're banned by Facebook?
[01:28:07.063 --> 01:28:10.505]  Some websites require a Facebook account to even use them.
[01:28:10.845 --> 01:28:15.515]  Oh, a lot of cryptocurrency places are banning Patriots as soon as they sign up.
[01:28:17.162 --> 01:28:18.022]  Exactly, yeah.
[01:28:18.022 --> 01:28:23.305]  And now even your images, photos of you are being blurred on Facebook.
[01:28:23.305 --> 01:28:26.026]  Your face cannot even be seen!
[01:28:26.026 --> 01:28:31.889]  This is worse than like the two, at least during the two minutes of hate, they could actually see Goldstein's face, right?
[01:28:31.889 --> 01:28:33.610]  Not in your case, Alex.
[01:28:33.610 --> 01:28:34.150]  Yeah, I forgot.
[01:28:34.150 --> 01:28:34.851]  That's all over Twitter.
[01:28:34.851 --> 01:28:35.531]  It's all over the news.
[01:28:35.531 --> 01:28:36.651]  We should do a story on it.
[01:28:36.651 --> 01:28:38.772]  Maybe one of the writers thinks that's important.
[01:28:38.772 --> 01:28:41.854]  But people have all these screenshots, but maybe you can pull some up, tell us where to go, Paul.
[01:28:41.854 --> 01:28:43.875]  I've seen it, but in three minutes won't be able to find it.
[01:28:44.542 --> 01:28:45.864]  Where families take pictures.
[01:28:45.864 --> 01:28:47.546]  It was Robert Barnes who tweeted it.
[01:28:47.546 --> 01:28:48.867]  Yeah, Robert Barnes tweeted it out.
[01:28:48.867 --> 01:28:51.511]  Shots of it.
[01:28:51.511 --> 01:28:53.573]  Shots with families that I took when I was in D.C.
[01:28:53.573 --> 01:28:53.994]  last week.
[01:28:53.994 --> 01:28:54.935]  They're just banned.
[01:28:54.935 --> 01:28:55.476]  They're just gone.
[01:28:57.728 --> 01:29:02.810]  Fellow Patriots, my name is Todd Savage, founder of BlackRifleRealEstate.com.
[01:29:02.810 --> 01:29:08.172]  Like you, I was a prisoner of the Alt-Left Sanctuary State until one day I chose to leave my family to freedom.
[01:29:08.172 --> 01:29:16.215]  Today we live on a sustainable 20-acre homestead where we shoot, hunt, garden, and homeschool our children without the tyranny of the nanny state looking over us.
[01:29:16.215 --> 01:29:21.656]  If you're ready to flee the city to the freedom of Idaho or Montana, our Black Rifle Real Estate team is here to help.
[01:29:21.656 --> 01:29:23.637]  Go to BlackRifleRealEstate.com.
[01:29:23.637 --> 01:29:25.458]  That's BlackRifleRealEstate.com.
[01:29:27.034 --> 01:29:29.775]  Bacon lovers, we ship free!
[01:29:29.775 --> 01:29:31.595]  Try our amazing bacon.
[01:29:31.595 --> 01:29:33.596]  No refrigeration required.
[01:29:33.596 --> 01:29:43.198]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[01:29:43.198 --> 01:29:46.659]  Ready to eat right from the pouch or warm and serve.
[01:29:46.659 --> 01:29:48.519]  Savory and delicious.
[01:29:48.519 --> 01:29:51.460]  Wholesale price for your everyday use.
[01:29:51.460 --> 01:29:54.380]  Order today at ReadyToEatBacon.com.
[01:29:54.380 --> 01:29:55.681]  ReadyToEatBacon.com.
[01:29:58.223 --> 01:29:59.884]  Defeat the globalists.
[01:29:59.884 --> 01:30:01.605]  Hashtag Alex Jones.
[01:30:01.605 --> 01:30:03.126]  Defeat the pedophiles.
[01:30:03.126 --> 01:30:05.168]  Hashtag Alex Jones.
[01:30:05.168 --> 01:30:10.071]  Defeat Alexandra Cortez and her mindless idiocy with hashtag Alex Jones.
[01:30:10.071 --> 01:30:13.873]  Defeat the censors with hashtag Alex Jones.
[01:30:13.873 --> 01:30:21.919]  They've tried to ban us off every platform out there but we've just gotten stronger because you've taken action with hashtag Alex Jones.
[01:30:22.859 --> 01:30:25.660]  I am patient zero in the massive banning.
[01:30:25.660 --> 01:30:32.922]  But you can override the censors now, and if all of our audience gets involved with hashtag Alex Jones, we are unstoppable together.
[01:30:32.922 --> 01:30:36.883]  We've already changed the world together with our laser focus.
[01:30:36.883 --> 01:30:42.824]  Do it again with hashtag Alex Jones on Twitter, on Facebook, on Google, on YouTube, everywhere.
[01:30:42.824 --> 01:30:45.865]  Call or talk radio, C-SPAN, shout it out loud in public.
[01:30:45.865 --> 01:30:47.345]  Hashtag Alex Jones.
[01:30:47.345 --> 01:30:50.406]  That's the rallying cry to restore the First Amendment.
[01:30:53.567 --> 01:30:58.492]  And the dynamic human spirit that refuses to submit!
[01:30:58.492 --> 01:31:01.576]  Our grandparents, the great-grandparents, knew that they canned food.
[01:31:01.576 --> 01:31:04.499]  During the falls, they'd have it during the winter.
[01:31:04.499 --> 01:31:07.462]  And that's what I'm talking about at MFootwearStore.com.
[01:31:07.462 --> 01:31:12.027]  With MFootwear Select, it's the full spectrum of my Patriot Supply, one of the top
[01:31:13.072 --> 01:31:22.215]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[01:31:22.215 --> 01:31:27.557]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[01:31:27.557 --> 01:31:29.858]  We have those incredible sale prices back.
[01:31:29.858 --> 01:31:33.340]  MFORSTORE.COM on MFORSELECT storable foods.
[01:31:33.340 --> 01:31:34.840]  They've got special diet foods.
[01:31:34.840 --> 01:31:38.822]  They've got three-month supplies, year supplies, and week emergency supplies.
[01:31:38.822 --> 01:31:41.022]  They've got so many great products there.
[01:31:41.022 --> 01:31:42.123]  Maybe you've got a three-year supply.
[01:31:42.583 --> 01:31:44.565]  If stuff happens, you can feed your whole block.
[01:31:44.565 --> 01:31:47.088]  It's up to us to be self-sufficient.
[01:31:47.088 --> 01:31:52.113]  You're buying War Bonds, bringing you great products, and together, with God's help, we are unstoppable.
