[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:36:25.000 --> 1:36:34.000]  And it goes on. Google now is testing people for psychological stuff. And we have professor. We'll just get rid of all the white people in the United States because they're not submitting to this.
[1:36:34.000 --> 1:36:44.000]  And of course, she's a weird white lady. So Dr. Group, let's go over the coloring book, the law. We'll do document cam shots. This is so mega massive.
[1:36:44.000 --> 1:36:50.000]  Folks need to know this isn't to screen somebody to see if they've got schizophrenia or whatever. That's already going to happen.
[1:36:50.000 --> 1:36:59.000]  This is to get you into a system, ask you questions written by drug companies where the kids play along with it and believe that it's good.
[1:36:59.000 --> 1:37:07.000]  Just like it tripled the amount of suicide after suicide education started in the 1990s. Kids weren't thinking about how to hang themselves with a shoelace.
[1:37:07.000 --> 1:37:19.000]  But it was epidemic and still is. Then they teach girls, don't cut yourself. Girls think, let me cut myself. Dr. Group, this is so blatantly sick and blatantly obvious and blatantly evil.
[1:37:19.000 --> 1:37:29.000]  It's disease mongering, basically, is you convince a kid or you convince a parent that the children have a disease.
[1:37:29.000 --> 1:37:37.000]  Or now you're even convincing the teachers in the schools to recognize kids that act up or kids that seem to be hyperactive.
[1:37:37.000 --> 1:37:45.000]  Alex, I mean, I can honestly say everybody that I talked to, if I was in school, I would have definitely been on some sort of medication by the time I was five.
[1:37:45.000 --> 1:37:58.000]  There's a real covert agenda here with psychiatry. There's been a covert agenda ever since psychiatry was invented and that was produced by the pharmaceutical companies with one thing in plan.
[1:37:58.000 --> 1:38:07.000]  To get every single person on pharmaceutical medications for diseases that they make up in rooms.
[1:38:07.000 --> 1:38:11.000]  I'm not saying depression doesn't exist or anxiety doesn't exist or sadness.
[1:38:11.000 --> 1:38:17.000]  But they even admit, they're just saying when a woman's had a baby, get her on drugs the rest of her life or have you been in a car wreck, you need drugs.
[1:38:17.000 --> 1:38:22.000]  They're saying you're never going to get out of it. Don't go march up a hill, don't get sunshine, don't go take on a new hobby.
[1:38:22.000 --> 1:38:26.000]  Dr. Houston say, you're down, you got the blues, go outside.
[1:38:26.000 --> 1:38:29.000]  Right, but we've gotten away from that because of so much money.
[1:38:29.000 --> 1:38:36.000]  And we know if you don't get enough light in your eyes from the sunlight, Northern Europe put in artificial light, their suicide rate went back down to low.
[1:38:36.000 --> 1:38:43.000]  Well, seasonal effective disorder was actually developed by the psychiatry industry.
[1:38:43.000 --> 1:38:51.000]  Years ago, exactly what you said, if you're not getting enough sunlight during the winter, they would say go outside, eat healthy, do different things.
[1:38:51.000 --> 1:38:56.000]  Go sit in a spa somewhere, some springs, drink some clean water, have some fun.
[1:38:56.000 --> 1:39:01.000]  That's what the Japanese, the Europeans, the African shaman would say go to the hot springs.
[1:39:01.000 --> 1:39:05.000]  You go on a nature walk if you're depressed and it always worked.
[1:39:05.000 --> 1:39:16.000]  So the psychiatry industry, there was one doctor a long time ago who came up with a genius report and it said that mental disease is caused by a chemical imbalance.
[1:39:16.000 --> 1:39:27.000]  And they found, they took that report and ran with it because now they had some evidence that the pharmaceutical companies would be able to create products for that.
[1:39:27.000 --> 1:39:32.000]  Thorazine was one of the first products. Of course, cocaine was used in Europe back in the day too.
[1:39:32.000 --> 1:39:37.000]  Segment Freud was completely addicted to it. Freud, absolutely. He wrote about it and he endorsed it.
[1:39:37.000 --> 1:39:42.000]  And let's go further though. They said, Dr. Pepper, the doctor's gonna pep you.
[1:39:42.000 --> 1:39:47.000]  It was the first drink with cocaine. Coke came along after, but it was invented right here in Texas, in Temple.
[1:39:47.000 --> 1:39:52.000]  My family was involved in it strangely enough, but the point is, it was in a good way.
[1:39:52.000 --> 1:39:57.000]  Give me some of that Dr. Pepper. And the doctor would pep you and you needed the doctor three times a day.
[1:39:57.000 --> 1:40:08.000]  Mental conditions. I mean, if you want to talk about torture, like if you look at torture in war, this is actual torture because if you look at the history of psychiatry, lobotomies were performed.
[1:40:08.000 --> 1:40:14.000]  People were shocked. People were drowned till they couldn't breathe anymore and then tried to be revived.
[1:40:14.000 --> 1:40:25.000]  And it's Joseph Mengele stuff. And the good news is, we beat them then. We're going to beat them in their cult takeover with our children now because this is child abuse, plain and simple.
[1:40:25.000 --> 1:40:32.000]  It's a gender reassignment for three-year-olds. Camille Paglia said it too. It's pure child abuse, but let's be specific.
[1:40:32.000 --> 1:40:43.000]  It's true that they discovered by 1900 that most schizophrenia was chemical from people working in lead and heavy metal areas and that they could detox.
[1:40:43.000 --> 1:40:50.000]  That was medical doctors discovered that. Psychiatry jumped on and said, see, it's all chemical and started claiming everything was chemical.
[1:40:50.000 --> 1:40:56.000]  Most schizophrenia they proven is lead, mercury, arsenic, heavy metal contamination. You can try to detox if your brain isn't too far gone.
[1:40:56.000 --> 1:41:04.000]  So there's some truth to most what you call mental illness is somebody that's poisoned. They just took that basic truth and extended it.
[1:41:04.000 --> 1:41:12.000]  That's exactly what happened. It is a chemical imbalance, but it's a chemical imbalance because you're taking in toxic chemicals.
[1:41:12.000 --> 1:41:16.000]  But they don't want to address the root cause of the problem. They just want to address the symptoms.
[1:41:16.000 --> 1:41:21.000]  You know, you look at fluoride, you look at mercury, the mad hatter, which they were talking about that caused mental illness.
[1:41:21.000 --> 1:41:23.000]  They use mercury.
[1:41:23.000 --> 1:41:32.000]  You could have spinal disorders. The atlas can be off in your head area and that can cause a reduction of blood flow to the brain and it can cause mental disorders.
[1:41:32.000 --> 1:41:49.000]  They're literally, there's so much money and there's absolutely no proof behind depression, anxiety, all of these mental disorders, shyness. I mean, there's close to 400 mental disorders listed in the diagnostic and statistical manual.
[1:41:49.000 --> 1:41:52.000]  And they're always expanding it. They're always expanding it.
[1:41:52.000 --> 1:42:03.000]  Now they're coming up with the DSM-5. You have addiction to the internet, addiction to this, social media addiction that can be treated and none of it can be proven.
[1:42:03.000 --> 1:42:10.000]  If you have cancer, you can take a screen in your body and you can look at the screen and see the cancer. There's no urine test. There's no blood test.
[1:42:10.000 --> 1:42:15.000]  There's no testing that you can literally verify.
[1:42:15.000 --> 1:42:26.000]  Well, the point is they admit, they admit their occult taking over under the new system where you want to be a victim. Everybody gets to have their designation now. Everybody is being inducted into this system.
[1:42:26.000 --> 1:42:35.000]  And those of us that don't want to do it, they're saying we're the bad guys, but here's the bottom line. They're targeting children. Go over the notes you wrote with this doctor, go over the bill again.
[1:42:35.000 --> 1:42:45.000]  The text is passed. Other states already have this as well. This is in place in what, 43 states. Last time I checked. So show folks the bill that passed, that becomes law in just a few weeks.
[1:42:45.000 --> 1:42:56.000]  And then now this is the forced brainwashing of your children with coloring books. Not just to learn that they're evil because they're white, or not just to be brainwashed, to have chips on their shoulders if they're not white.
[1:42:56.000 --> 1:43:10.000]  Now they're going to be psychologically tested and drugged using comic books, written coloring books written by Big Pharma to induce them into being sad and learning how to basically have moonshowsons by proxy.
[1:43:10.000 --> 1:43:21.000]  They are medically abusing these children, trying to induct them into mental patient behavior as a way to believe they receive love because they do this. This is a psychological warfare tactic. So show folks the bill first.
[1:43:21.000 --> 1:43:36.000]  I just want people to wake up to the reality of what's currently going on out there because a lot of parents, I didn't even know about this, and a lot of parents don't know about this. This might be going on in your school, and your child for sure is being evaluated every single day for a possible.
[1:43:36.000 --> 1:43:40.000]  Let's show them the bill first because the new viewers just tuned in. I want to go, Lynn, you're here.
[1:43:40.000 --> 1:43:46.000]  This is in the state of Texas that just came out. As a matter of fact, it just came into effect.
[1:43:46.000 --> 1:43:58.000]  September 17th. Now, why do you, I always ask why? Why do you think that they're targeting age groups? This Chris, are you sad, is targeting young children.
[1:43:58.000 --> 1:44:06.000]  They are diagnosing young children with bipolar disease because of temper tantrums. They're being diagnosed and put on medications of bipolar.
[1:44:06.000 --> 1:44:14.000]  And the new thing is screening for sexual reassignment as well. Once they can do the screening, they can start screening for whatever they want and then write it the way they want.
[1:44:14.000 --> 1:44:26.000]  By the way, it was a diagnosis of mental illness, but they took that out, homosexuality, as a diagnosis of mental illness, which was in the original DSM.
[1:44:26.000 --> 1:44:29.000]  They took it out because they feel that it's no longer.
[1:44:29.000 --> 1:44:35.000]  Well, that shows how it could be whatever the psychologists want. If they wanted to be bigoted, they could call it mental illness.
[1:44:35.000 --> 1:44:41.000]  Now they're saying, if you don't teach your kid how to be a tranny, that's mental illness. No, that's child abuse, messing with the sex of a child.
[1:44:41.000 --> 1:44:46.000]  So they just traded out one thing. It just shows it could be whatever they want. It's the new priesthood.
[1:44:46.000 --> 1:44:57.000]  Listen to how sick this is. I listened to a 911 call the other day from a dad who was having troubles at work, was stressed out.
[1:44:57.000 --> 1:45:06.000]  He went to a psychiatrist. They put him on antidepressants. And you know this, Alex. This is why all the violent school shootings and everything happens.
