[00:00:00.409 --> 00:00:02.792]  Find out right now!
[01:10:19.213 --> 01:10:22.014]  If anybody's ever been in a corn field, it's a bonanza.
[01:10:22.014 --> 01:10:27.095]  It's like an all-you-can-eat buffet or something compared to the amount of pollen that bees get from other plants.
[01:10:27.095 --> 01:10:28.715]  Those little babies eat them and they go home and die.
[01:10:31.736 --> 01:10:32.096]  I think so.
[01:10:44.459 --> 01:10:46.120]  It's one of the central causal effects.
[01:10:46.120 --> 01:10:47.721]  There's a cocktail of things.
[01:10:47.721 --> 01:10:50.223]  That's what all the scientists and experts are saying.
[01:10:50.223 --> 01:10:54.405]  My uncle's been a beekeeper for a very long time.
[01:10:54.405 --> 01:10:56.647]  He's shed many of these things for years.
[01:10:56.647 --> 01:10:59.088]  Over 70% now dead in Texas.
[01:10:59.088 --> 01:11:01.050]  Over 60% nationwide in the U.S.
[01:11:01.050 --> 01:11:02.050]  and Canada.
[01:11:02.050 --> 01:11:05.933]  Everywhere on the map, it's where this Monsanto Bt corn's being used.
[01:11:05.933 --> 01:11:10.655]  They're not dying in other areas of the world where chemicals are still being used.
[01:11:10.655 --> 01:11:11.736]  It's this Bt.
[01:11:11.736 --> 01:11:12.977]  But I'll shut up and bring up
[01:11:13.986 --> 01:11:21.051]  You are a guest who I really, really do appreciate coming on the air with us.
[01:11:21.051 --> 01:11:31.338]  And again, my friends, bees are responsible for much of the food that we end up eating.
[01:11:31.338 --> 01:11:37.042]  And it is so vital that we get involved in this and start exposing it.
[01:11:37.042 --> 01:11:40.645]  Walter Heyfecker from Germany, is that the proper way to pronounce your name, sir?
[01:11:42.358 --> 01:11:46.160]  Well, I mean, tell me, because I'm a dumb Texan, how I pronounce it.
[01:11:46.160 --> 01:11:47.921]  It's, uh, Walter Hevaker.
[01:11:47.921 --> 01:11:48.601]  Hevaker.
[01:11:48.601 --> 01:11:49.001]  Hevaker?
[01:11:49.001 --> 01:11:49.382]  Yes.
[01:11:49.382 --> 01:11:49.962]  Okay, Hevaker.
[01:11:49.962 --> 01:11:50.822]  I've got it now.
[01:11:50.822 --> 01:11:53.024]  And Walter will do just fine.
[01:11:53.024 --> 01:11:55.165]  Okay, well, we appreciate you coming on.
[01:11:55.165 --> 01:12:03.609]  Tell us, in a nutshell, who you are, your years of study, what the scientific studies that you've edited and contributed to have reported.
[01:12:04.369 --> 01:12:05.130]  Okay.
[01:12:05.130 --> 01:12:07.892]  Well, I'm a professional beekeeper.
[01:12:07.892 --> 01:12:19.141]  I'm on the board of directors of the German Professional Beekeepers Association, and I'm also a vice president of the European Professional Beekeepers Association.
[01:12:19.141 --> 01:12:28.509]  And I've written a number of articles because it's my job in both capacities to stay on top of the science
[01:12:29.622 --> 01:12:55.540]  In terms of what affects the health of our bees, whether it's pesticides, whether it's genetically modified crops, or other changes in agriculture, you have to keep in mind that one beehive forages in an area of several square miles.
[01:12:56.292 --> 01:13:09.443]  So, you really have to take a look at everything that is going on around you in agriculture and see whether it affects the health of your bees or contaminates your bee products.
[01:13:09.443 --> 01:13:14.727]  So that's my assignment in both organizations.
[01:13:14.727 --> 01:13:17.369]  When did you first start seeing a problem?
[01:13:17.369 --> 01:13:20.111]  When did the alarm bell first go off?
[01:13:20.111 --> 01:13:23.574]  Well, the alarm bells have been going off here
[01:13:24.575 --> 01:13:41.705]  For a while, but the biggest year or the worst winter that we had so far was the 2003-2004 winter, where you saw a lot of colony losses throughout Europe.
[01:13:41.705 --> 01:13:49.028]  It's not evenly distributed, and also the reaction to it has been different in different European countries.
[01:13:52.313 --> 01:13:56.718]  We were talking before you came on air and you agreed that from all the evidence it's a cocktail.
[01:13:56.718 --> 01:14:02.344]  Go through that cocktail and then break down the BT.
[01:14:02.344 --> 01:14:11.834]  What's happening is agricultural practices have changed in the last few decades quite a bit and this change is accelerating.
[01:14:14.187 --> 01:14:35.226]  Of course you have larger and larger monocultures, you have fewer and fewer foraging sources for the bees, but also in the last few years you have a new generation of insecticides that are actually neurotoxins that
[01:14:36.212 --> 01:14:39.073]  It seems to have affected the bees quite a bit.
[01:14:39.073 --> 01:14:58.859]  Actually, in France, the Beekeeping Association sued the manufacturer Bayer and BASF because of this and got a few of these insecticides off the market, at least for crops that are heavily visited by bees.
[01:14:59.760 --> 01:15:00.161]  I think?
[01:15:19.544 --> 01:15:33.242]  A new generation of genetically modified crops is very heavily used and this generation of crops is producing a toxin.
[01:15:33.242 --> 01:15:35.705]  It's producing its own insecticide.
[01:15:36.714 --> 01:15:51.924]  And we've been in Europe, we've been looking at the evidence and we've been fighting the government tooth and nail to make sure these crops are not grown.
[01:15:51.924 --> 01:15:59.009]  And so far in the vast majority of the European countries we've been successful and therefore
[01:16:00.332 --> 01:16:10.380]  We have colony losses due to pesticides that are being used to spray crops or to treat seed.
[01:16:10.380 --> 01:16:15.063]  Now, I've got... Not the losses due to BT crops.
[01:16:15.063 --> 01:16:28.294]  Now, Walter... On the other hand, there's quite a bit of evidence that what we've been warning would happen if you use a lot of BT crops is actually happening in the U.S.
[01:16:28.294 --> 01:16:28.634]  right now.
[01:16:29.412 --> 01:16:42.488]  Now, Walter, I've got a lot of different studies and articles and media reports here in front of me, but Europe's losses are only at 10 to 20, depending on whether it's Poland or Germany with the numbers I have here, of what it is in the U.S.
[01:16:42.488 --> 01:16:46.713]  And I've seen maps of where the BT corn is being used in the U.S.
[01:16:46.713 --> 01:16:47.914]  Texas is one of the biggest.
[01:16:47.914 --> 01:16:49.316]  We have the worst losses.
[01:16:49.956 --> 01:16:50.617]  I think so.
[01:17:05.607 --> 01:17:14.689]  Now if you live in the US or Canada right now and it's also infected most other corn strains, I understand you can't put this genie back in the bottle.
[01:17:14.689 --> 01:17:21.490]  This is a very aggressive corn that is now getting into the seed stocks of every other major seed variety.
[01:17:21.490 --> 01:17:30.252]  Yes, well it's contaminated the native corn species in Mexico.
[01:17:30.922 --> 01:17:31.823]  I don't know.
[01:17:43.090 --> 01:18:00.286]  The reason this has been approved as a food item and also as animal feed is because industry is claiming that these plants are producing a toxin that also occurs naturally.
[01:18:00.286 --> 01:18:06.712]  It's produced by a little bug called Bacillus thuringiensis.
[01:18:06.712 --> 01:18:07.913]  That's why it's called BT.
[01:18:09.191 --> 01:18:19.677]  And if even organic farmers in Germany and all over Europe are using the natural form of this toxin.
[01:18:19.677 --> 01:18:25.160]  But research... Let me just stop you, let me just stop you, sir.
[01:18:25.160 --> 01:18:38.088]  ...in Brussels by a scientist from Switzerland has clearly demonstrated that the Bt toxin produced by these plants is not the same that occurs naturally.
[01:18:38.855 --> 01:18:46.242]  And does not involve the same safeguards that the natural product has.
[01:18:46.242 --> 01:18:54.510]  There's actually two hurdles that the natural toxin normally has to clear before it becomes active.
[01:18:54.510 --> 01:19:02.317]  The toxin produced by BT crops produces the active form directly and therefore
[01:19:03.708 --> 01:19:10.656]  It affects many more organisms than the natural one does.
[01:19:10.656 --> 01:19:10.997]  Roger.
[01:19:12.159 --> 01:19:13.580]  We always hear this argument.
[01:19:13.580 --> 01:19:15.361]  People say it's natural.
[01:19:15.361 --> 01:19:23.064]  You can go out and get nightshade off the side of the road in Texas, and if you eat two leaves of it, you're going to have a heart attack and die.
[01:19:23.064 --> 01:19:26.006]  Jumping off a cliff, the rocks at the bottom are natural.
[01:19:26.006 --> 01:19:27.486]  This is not natural.
[01:19:27.486 --> 01:19:35.050]  I mean, in the natural world, you've got buffers, you've got funguses that grow that are meant to block bugs, but exactly, you soup one up,
[01:19:35.490 --> 01:19:39.413]  Now, you make it to where it immediately activates, and it's grown in the corn.
[01:19:39.413 --> 01:19:44.878]  This is, the people are going to be eating, this isn't fungus on the outside, this is fungus on the inside.
[01:19:44.878 --> 01:19:50.943]  Yeah, that's one of the major problems of genetically modified crops.
[01:19:50.943 --> 01:19:58.449]  If they produce an insecticide, they produce it all day long, they produce it in every part of the plant, and you can't wash it off.
[01:19:59.668 --> 01:20:01.089]  But that's their incredible spin.
[01:20:01.089 --> 01:20:05.951]  They go, well, we took a fungus that helps plants and we put it in the plant.
[01:20:05.951 --> 01:20:07.451]  That's not natural.
[01:20:07.451 --> 01:20:08.552]  It's killing the bees.
[01:20:08.552 --> 01:20:09.692]  Stay there, Walter.
[01:20:09.692 --> 01:20:10.793]  We really appreciate you joining us.
[01:20:10.793 --> 01:20:13.214]  I want to talk about solutions to this.
[01:20:13.214 --> 01:20:16.616]  And if there's any indicator that Monsanto's going to turn back.
[01:20:16.616 --> 01:20:20.037]  And the answer, of course, will probably be no.
[01:20:20.037 --> 01:20:22.158]  It's just off the charts, ladies and gentlemen.
[01:20:22.882 --> 01:20:24.968]  Understand this is one of the most popular corns.
[01:20:24.968 --> 01:20:26.933]  You eat this every week, ladies and gentlemen.
[01:20:26.933 --> 01:20:28.016]  It's in everything.
[01:20:28.016 --> 01:20:31.726]  Corn is used as a big filler, and it's got toxin in it, and the guy, they don't care.
[01:20:32.851 --> 01:20:39.575]  I love the new sandal styles, but before I discovered Non-X Nail Gel, I was too embarrassed about my toenails to wear them.
[01:20:39.575 --> 01:20:43.857]  If your nails look dark or discolored, now there's a solution besides hiding them.
[01:20:43.857 --> 01:20:46.378]  It's a patented nail gel called Non-X.
[01:20:46.378 --> 01:20:53.722]  All natural Non-X clears out the source of the problem, the dark or yellow material that builds up under nails called keratin debris.
[01:20:53.722 --> 01:20:56.583]  Non-X Nail Gel is absolutely amazing!
[01:20:56.583 --> 01:21:00.065]  My toenails now look clear and I'm not embarrassed to wear sandals anymore.
[01:21:00.365 --> 01:21:08.632]  Nonex Nail Gel removes yellowing keratin debris, is podiatrist recommended, and has been clinically shown to improve nail clarity.
[01:21:08.632 --> 01:21:10.413]  It's also money-back guaranteed.
[01:21:10.413 --> 01:21:22.303]  You'll find Nonex Gel, spelled N-O-N-Y-X, in the foot care section at Rite Aid, Walgreens, Long's, Brooks, Duane Reade, and independent pharmacies nationwide.
[01:21:22.783 --> 01:21:25.505]  Or online at drugstore.com.
[01:21:25.505 --> 01:21:32.629]  Non-X nail gel for clearer nails and feet that look great in sandals.
[01:21:32.629 --> 01:21:34.510]  Hi, Ted Anderson from Midas Resources.
[01:21:34.510 --> 01:21:39.153]  April 26, 2007 spot gold 675.70 and one ounce gold coins can be purchased for 6.96.66, 3.50.72 for half ounce and 1.75.39 for quarter ounce coins at 6.96.66, 3.50.72 and 1.75.39.
[01:21:50.319 --> 01:21:56.163]  There is venta coming from the Council of Foreign Relations of forming an American Union combining Canada, Mexico and the U.S.
[01:21:56.163 --> 01:21:57.764]  and erasing economic borders.
[01:21:57.764 --> 01:22:04.729]  Bush met with Vincent Fox, President of Mexico, Paul Martin, Prime Minister of Canada, discussing a security and prosperity partnership.
[01:22:04.729 --> 01:22:08.352]  The formation of a North American Union will have a great impact on the U.S.
[01:22:08.352 --> 01:22:09.093]  economy.
[01:22:09.093 --> 01:22:14.056]  Jerome R. Corsi published the document, The Plan to Replace the Dollar with the Emerald.
[01:22:14.056 --> 01:22:15.737]  The sovereignty of the U.S.
[01:22:15.737 --> 01:22:16.438]  is under attack.
[01:22:16.898 --> 01:22:20.540]  And Corsi uncovers the secrets and lies that surround the deceit.
[01:22:20.540 --> 01:22:21.800]  Call for your copy today 800-686-2237.
[01:22:21.800 --> 01:22:23.241]  We the people must take a stand.
[01:22:23.241 --> 01:22:23.661]  That's 800-686-2237.
