[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[1:33:51.740 --> 1:33:54.740]  It's my big tech censorship and the rest of it.
[1:33:54.740 --> 1:34:00.740]  Thanks to all of you, tweeting it and Facebooking it and sending out the links from NewsWars.com.
[1:34:00.740 --> 1:34:04.740]  That link doesn't get censored as much or banned on video.
[1:34:04.740 --> 1:34:08.740]  And remember, the very same establishment trying to silence Mr. Stone is trying to silence us.
[1:34:08.740 --> 1:34:11.740]  So thank you all for visiting InfoWarsStore.com.
[1:34:11.740 --> 1:34:17.740]  The great products there, the books, the films, the t-shirts, the great supplements, the water filtration, air filtration, big sale right now.
[1:34:17.740 --> 1:34:22.740]  40 to 70% off all these products stored for shipping InfoWarsStore.com.
[1:34:22.740 --> 1:34:29.740]  Now, going back to Roger Stone, Roger, please, because a lot of these questions I want to go over are really just
[1:34:29.740 --> 1:34:31.740]  advice you're giving the President.
[1:34:31.740 --> 1:34:37.740]  And I know he really respects your countenance as a longtime advisor and a former Chief Advisor.
[1:34:37.740 --> 1:34:41.740]  So I really would like you to have the floor and just talk about the race.
[1:34:41.740 --> 1:34:46.740]  Talk about your views on that as all Americans have a right to do.
[1:34:46.740 --> 1:34:50.740]  But when I liken you to Spartacus, because you are the guy in the arena.
[1:34:50.740 --> 1:34:54.740]  You are the guy being targeted like nobody else right now, even worse than Trump.
[1:34:54.740 --> 1:35:00.740]  The credit belongs to the man who's actually in the arena, Teddy Roosevelt, and that's a Spartacus archetype.
[1:35:00.740 --> 1:35:02.740]  And you wanted to make a comment on that.
[1:35:02.740 --> 1:35:04.740]  Yeah, it's kind of important, Alex.
[1:35:04.740 --> 1:35:18.740]  You know, last week Politifacts, which is financed by the Walter Annenberg Foundation, published a story that said that an interview that I had done regarding Cory Booker,
[1:35:18.740 --> 1:35:21.740]  the Senator from New Jersey, was incorrect.
[1:35:21.740 --> 1:35:37.740]  I said that Cory Booker, as mayor, had essentially laundered a $600,000 payment through the city watershed authority to his law firm, which he then pocketed.
[1:35:37.740 --> 1:35:40.740]  And they say that it's false.
[1:35:40.740 --> 1:35:50.740]  No, on the contrary, Politifact, not only is it true, but I have written an entire book on the subject, which is entitled Spartacus.
[1:35:50.740 --> 1:35:54.740]  The unauthenticized biography of Cory Booker.
[1:35:54.740 --> 1:35:58.740]  This book will be published in late November.
[1:35:58.740 --> 1:36:18.740]  And without getting into detail today, I prove definitively the incredible corruption of Cory Booker when he was mayor, including the theft of $600,000 in taxpayers money laundered through the city water authority to his law firm, to his pockets.
[1:36:18.740 --> 1:36:37.740]  Now, to go back to the situation regarding the president, I think it's very important to recognize that everything that is playing out in Washington is playing out with the backdrop of the president's courageous decision to remove our troops from Syria.
[1:36:37.740 --> 1:37:06.740]  I have never seen a more ferocious mainstream media neocon driven backlash than that orchestrated by some elements of the media going so far at ABC of falsifying footage that was actually at a Kentucky rifle range and calling it violence by the Turks against the Kurds in Syria.
[1:37:06.740 --> 1:37:12.740]  They're literally frothing at the mouth on some of the Fox programming.
[1:37:12.740 --> 1:37:17.740]  Ironically, I think the president's decision helps him.
[1:37:17.740 --> 1:37:41.740]  He ran as a non interventionist. He made it very clear through Republican convention throughout the campaign and throughout his presidency that he was committed to ending the endless foreign wars that we were giving open ended commitments to in terms of both blood and treasure, whether it is Iraq, whether it is Afghanistan, whether it is Syria.
[1:37:41.740 --> 1:37:55.740]  I think he understands the American people have had enough and you saw the results in Dallas in that rally, not far from you. I saw you drive up in an armored vehicle, which I thought was pretty cool.
[1:37:55.740 --> 1:38:13.740]  I think the people are fed up with endless foreign war and the disinformation regarding Syria is really quite extraordinary. No, all of the Kurds are not Christians. Many of them are Muslims. No, many of the Kurds are Marxists.
[1:38:13.740 --> 1:38:27.740]  There is a very substantial radical Marxist element. No, the 200 troops, the 200 individual troops that we have in that part of Syria could not have stopped an onslaught from Turkey anyway.
[1:38:27.740 --> 1:38:41.740]  And I think the Trump Pence administration at this point is working to hold together this ceasefire. So those who say that this weakens him with the people, I think are incorrect.
[1:38:41.740 --> 1:38:59.740]  Does it weaken him in the Senate where you have a disproportionate number of neocon Republican senators? I think that that is entirely possible, which is why I reiterate that the president should now today be using his campaign treasury,
[1:38:59.740 --> 1:39:13.740]  which he can legally do to get his side of all these issues out, whether it is Ukraine, whether it is Syria, in those states where you have wobbly or soft Republican senators.
[1:39:13.740 --> 1:39:32.740]  Speaking of Republican senators, word has to be said about Willard Mitt Romney. If you are a longtime watcher of Infowars, you know that both on the Alex Jones show and on the war room, I warned about Mitt Romney.
[1:39:32.740 --> 1:39:47.740]  A man does not run for the U.S. Senate in a state he does not live in, taking a legislative job when he's had an executive position his entire adult life, because he wants to be a junior back venture in the U.S.
[1:39:47.740 --> 1:40:03.740]  Senate. He ran for the Senate in order to launch another bid for president. He not only had the audacity to ask the president to muscle out the Republican state treasurer in Utah, who would have made a great U.S.
[1:40:03.740 --> 1:40:23.740]  Senator to clear the Republican primary field for him. And then the president endorsed Willard the rat. What he's gotten in return is a knife right between the shoulder blades, because Mitt Romney is fired, I think, by both ambition and jealousy.
[1:40:23.740 --> 1:40:36.740]  After all, he ran twice for president after running for the U.S. Senate and successfully for governor and along comes a New York businessman who's never run anything run for anything.
[1:40:36.740 --> 1:40:46.740]  And he wins the presidency. I think John McCain had the same problem that Trump won the prize that alluded them.
[1:40:46.740 --> 1:41:01.740]  But I see this error being compounded, Alex. I saw the president's warm endorsement for Ben Sasse the other day. And Sasse will reward that endorsement where the president is very, very popular in Nebraska.
[1:41:01.740 --> 1:41:15.740]  He will reward that endorsement with treachery. I don't know who is making these decisions, but putting Mitt Romney in a position where he can challenge the president was not wise.
[1:41:15.740 --> 1:41:32.740]  The good news, Donald Trump's approval rating among Republicans among Republican primary voters is higher than any president I've ever seen. I mean, I worked for the great Ronald Reagan in the 76 1980 1984 campaigns.
[1:41:32.740 --> 1:41:45.740]  He goes down in my book is one of the greatest presidents in American history. His approval being a Republican among Republicans was always in the high 80s, which we thought was phenomenal at the time.
[1:41:45.740 --> 1:42:04.740]  But I saw a Florida poll just the other day that showed the president's approval rating at 94 among Florida Republicans. So the bad news for Mitt Romney or Bill Weld, who's actually a friend of mine, despite our ardent disagreement on so many things,
[1:42:04.740 --> 1:42:16.740]  or anyone else who wants to challenge Donald Trump for the Republican nomination is there is no market. There is no vacuum. Donald Trump will be the nominee of his party.
[1:42:16.740 --> 1:42:23.740]  And he's remaking the party in his own image. This has always been a historical truth.
[1:42:23.740 --> 1:42:35.740]  Well, you're right, Roger, we got to go to break. But Governor Weld also said Trump should be executed for treason on Ukraine. So I know you've got to get into too much of it. But specifically, you called Fiona Hill here on record.
[1:42:35.740 --> 1:42:45.740]  It's got national attention last week that you called it here. You talked about the ambassador and warned about Taylor. You also specifically warned about Romney.
[1:42:45.740 --> 1:42:54.740]  And then Hillary, we know wants to get back in. They've got a plan to remove Trump before the election. Then Pelosi becomes president because they get rid of Pence, too.
[1:42:54.740 --> 1:43:04.740]  And then she appoints Hillary vice president. And I guess Romney would be the placeholder and I guess run against Hillary. We'll talk about all those angles straight ahead with Roger.
[1:43:04.740 --> 1:43:16.740]  Now, what I'm about to say is incredibly obvious and I'm not talking down to any of the viewers or any of the listeners. I'm just stating the facts. I own a chainsaw. I've had it since I was in college. And it's a great, good old chainsaw.
[1:43:16.740 --> 1:43:25.740]  And I've used it probably 500 times. But a few times I've forgotten to oil it and it seizes up really quick. And I feel like an idiot for not oiling it.
[1:43:25.740 --> 1:43:35.740]  Now, imagine if somebody told me to put, let's say superglue in the oil container on it, it would seize up forever. But only an evil person would do that.
[1:43:35.740 --> 1:43:43.740]  Well, fluorides like putting superglue in a chainsaw, it's going to make it seize up. And that's why they put it in the water. And they admit they're doing it to hurt you and your family.
[1:43:43.740 --> 1:43:53.740]  Yes, they're really evil. Iodine is like putting oil in the chainsaw to help with the gasoline lubrication. It's that simple. I know you understand this, but let's warn other people before it's too late.
[1:43:53.740 --> 1:44:00.740]  It's part of the iodine conspiracy. Find out more at m4store.com and take action against the globalist.
[1:44:00.740 --> 1:44:05.740]  Carbon's everywhere on this planet. It's almost like we're carbon-based life forms.
[1:44:05.740 --> 1:44:16.740]  Welcome back to NPR here today. I'm Wilbur Snakely. And I just want you to know that when you hear the intro of the show and it's the Rockefeller Foundation and the Carnegie Foundation,
[1:44:16.740 --> 1:44:32.740]  don't look into the 1920s and 30s documents where they said that to be free from war, we must end the family and masculinity and that we must put chemicals in the food and water to make the men subservient and the women infertile.
[1:44:32.740 --> 1:44:44.740]  A real terrorist, Alex Jones, has been on air with that gravely evil male voice telling you to look into how iodine's good for your body and essential and how fluoride's bad.
[1:44:44.740 --> 1:45:01.740]  Listen, that's a conspiracy theory, okay? There's no medical journals. There's no facts. You need fluoride. Just drink extra fluoride and then you don't have to think anymore and just go to sleep when I talk to you real soft like this.
[1:45:01.740 --> 1:45:16.740]  Hello today on All Things Considered. I'm Wilbur Snakely to tell you all that there's been a lot of conspiracy theories out there that fluoride in your water is hurting you.
[1:45:16.740 --> 1:45:29.740]  Now sure, the Journal of American Medical Association admits that it's causing some cancer and massive brain damage and infertility, but after all, isn't there too many people? That's right. Drink the fluoride.
