[00:00:00.000 --> 00:00:20.000]  InfoWars. Tomorrow's News. Today.
[01:00:35.720 --> 01:00:40.720]  educated. In 1816, Thomas Jefferson wrote, if a nation expects
[01:00:40.720 --> 01:00:45.720]  to be ignorant and free in a state of civilization, it expects
[01:00:45.720 --> 01:00:50.720]  what never was and never will be. By the end of the Civil War,
[01:00:50.720 --> 01:00:55.720]  the two-party system became the norm. The globalist system we face
[01:00:55.720 --> 01:00:59.720]  today was born, and the deliberate dumbing down of the American
[01:00:59.720 --> 01:01:03.720]  citizen began with our great-great-grandparents.
[01:01:04.720 --> 01:01:08.720]  In the late 1800s, the Skinner-Pavlovian method was brought
[01:01:08.720 --> 01:01:14.720]  into American schools by Johns Hopkins. These psychological methods
[01:01:14.720 --> 01:01:18.720]  allowed teachers the ability to program students' behavior in the
[01:01:18.720 --> 01:01:24.720]  same way that Pavlov did with dogs. In 1934, the Carnegie
[01:01:24.720 --> 01:01:28.720]  International Endowment for Peace published the Report on the
[01:01:28.720 --> 01:01:32.720]  Commission on Social Studies, which explicitly stated the goal
[01:01:32.720 --> 01:01:37.720]  of eventually taking away people's land and noted that most people
[01:01:37.720 --> 01:01:41.720]  would obviously oppose this. The solution was to begin using
[01:01:41.720 --> 01:01:45.720]  the school system to recondition the minds of children.
[01:01:46.720 --> 01:01:51.720]  In 1976, the bicentennial year of the Declaration of Independence,
[01:01:51.720 --> 01:01:56.720]  124 congressmen signed the Declaration of Interdependence,
[01:01:56.720 --> 01:02:01.720]  which stated that two centuries ago, our forefathers brought forth
[01:02:01.720 --> 01:02:05.720]  a new nation. Now we must join with others to bring forth
[01:02:05.720 --> 01:02:11.720]  a new world order. And it pledged to give children special attention
[01:02:11.720 --> 01:02:15.720]  in distributing a common education to suit their goals.
[01:02:15.720 --> 01:02:21.720]  By the 1990s, this globalist dumbing down system was perfected,
[01:02:21.720 --> 01:02:25.720]  and America began exporting it worldwide in what is known as
[01:02:25.720 --> 01:02:32.720]  outcome-based education. Starting in 2010, Common Core began
[01:02:32.720 --> 01:02:36.720]  in the United States. It outlined what students were expected
[01:02:36.720 --> 01:02:40.720]  to know at each grade level and enforced ways to assess
[01:02:40.720 --> 01:02:45.720]  those standards. Charlotte Isserby, author of
[01:02:45.720 --> 01:02:49.720]  The Deliberate Dumbing Down of America, has traced most of this agenda
[01:02:49.720 --> 01:02:53.720]  stemming from the Order of Skull and Bones at Yale,
[01:02:53.720 --> 01:02:58.720]  through both Republicans and Democrats, two wings of the same
[01:02:58.720 --> 01:03:03.720]  globalist bird, which understood that dumbed-down people
[01:03:03.720 --> 01:03:07.720]  have a base desire for a simple dualistic choice.
[01:03:07.720 --> 01:03:13.720]  In 1953, the Rockefeller Foundation funded the Robber's Cave Experiment,
[01:03:13.720 --> 01:03:17.720]  wherein 11-year-old boys, who thought they were signing up
[01:03:17.720 --> 01:03:21.720]  for summer camp, were organized into two separate tribes
[01:03:21.720 --> 01:03:25.720]  and were manipulated into fighting each other, which was easily accomplished
[01:03:25.720 --> 01:03:29.720]  by having a single resource that the two groups competed for.
[01:03:29.720 --> 01:03:34.720]  The Henry Toshville experiments of the 1970s showed that by simply
[01:03:34.720 --> 01:03:38.720]  dividing people into two groups, they would naturally identify
[01:03:38.720 --> 01:03:42.720]  with their own group and discriminate against the other.
[01:03:42.720 --> 01:03:46.720]  The basic ego mind is constantly making preferences.
[01:03:46.720 --> 01:03:50.720]  No matter how dumb you are, you have an opinion about everything.
[01:03:50.720 --> 01:03:54.720]  And if you can keep the population dumb enough and give them
[01:03:54.720 --> 01:03:59.720]  two parties to choose from, they will innately identify with one
[01:03:59.720 --> 01:04:01.720]  and despise the other.
[01:04:01.720 --> 01:04:05.720]  This allows the globalist system the cover they need to implement
[01:04:05.720 --> 01:04:10.720]  unpopular policies, such as a central bank digital currency,
[01:04:10.720 --> 01:04:14.720]  while we, the people, ignorantly fight each other.
[01:04:14.720 --> 01:04:17.720]  United we stand, divided we fall.
[01:04:17.720 --> 01:04:21.720]  And we've been falling for it for generations.
[01:04:21.720 --> 01:04:24.720]  The American people have been so thoroughly dumbed down
[01:04:24.720 --> 01:04:28.720]  that we think freedom is the ability to choose between two parties
[01:04:28.720 --> 01:04:31.720]  working for the same control system.
[01:04:31.720 --> 01:04:35.720]  And we have been made so weak that we are afraid to even discuss
[01:04:35.720 --> 01:04:40.720]  the option of violence, which is most often the only remedy for tyranny.
[01:04:40.720 --> 01:04:45.720]  But if we were an enlightened people, we could simply unite together as one
[01:04:45.720 --> 01:04:48.720]  and just say no to the tyrants.
[01:04:48.720 --> 01:04:54.720]  The answer to 1984 is 1776.
[01:04:54.720 --> 01:04:58.720]  Reporting for InfoWars, this is Greg Reese.
[01:04:58.720 --> 01:05:01.720]  InfoWars is a one-of-a-kind operation.
[01:05:01.720 --> 01:05:05.720]  And so please go to InfoWars.org and just make a donation.
[01:05:05.720 --> 01:05:07.720]  And you can make it one time or recurring.
[01:05:07.720 --> 01:05:10.720]  You have a little profile there, cancelling time.
[01:05:10.720 --> 01:05:14.720]  Every 15 days, every month, every three months, every six months,
[01:05:14.720 --> 01:05:18.720]  every nine months, you can go in and every month or every week,
[01:05:18.720 --> 01:05:20.720]  whenever you want, you program it, you just click it,
[01:05:20.720 --> 01:05:22.720]  and then you decide when you want to make a donation.
[01:05:22.720 --> 01:05:23.720]  So please do that as well.
[01:05:23.720 --> 01:05:26.720]  That way we get 95% of it after credit card fees
[01:05:26.720 --> 01:05:29.720]  instead of making 20%, 30%, 40% like we do on the products.
[01:05:29.720 --> 01:05:30.720]  But these really are amazing products.
[01:05:30.720 --> 01:05:32.720]  The big July 4 sale is going on right now.
[01:05:32.720 --> 01:05:35.720]  This is such a critical platform in the fight against the New World Order.
[01:05:35.720 --> 01:05:37.720]  The enemies out in the open were vindicated.
[01:05:37.720 --> 01:05:38.720]  People are listening more than ever.
[01:05:38.720 --> 01:05:41.720]  But in this major recession going into depression,
[01:05:41.720 --> 01:05:43.720]  and with supply chain breakdowns, I know it's hard.
[01:05:43.720 --> 01:05:44.720]  I know times are tough.
[01:05:44.720 --> 01:05:46.720]  So thank you for your support.
[01:05:46.720 --> 01:05:49.720]  But whatever you do, pray for the broadcast and share the articles and the videos.
[01:05:49.720 --> 01:05:51.720]  That you can do for free.
[01:05:51.720 --> 01:05:53.720]  And that's just as important as keeping us on air.
[01:05:53.720 --> 01:05:56.720]  So however God leads you in your heart to support us, please support us now.
[01:05:56.720 --> 01:05:58.720]  And I thank you from the bottom of my heart.
[01:05:58.720 --> 01:05:59.720]  God bless you.
[01:05:59.720 --> 01:06:14.720]  Defending the republic from enemies, foreign and domestic.
[01:06:14.720 --> 01:06:16.720]  It's Alex Jones.
[01:06:20.720 --> 01:06:22.720]  Alright, at this hour into the next,
[01:06:22.720 --> 01:06:25.720]  I want to open the phones up and talk to the listeners
[01:06:25.720 --> 01:06:27.720]  and get your take on all the news we've covered.
[01:06:27.720 --> 01:06:29.720]  So it's going to be first-time callers, long-time callers.
[01:06:29.720 --> 01:06:31.720]  We're not screening your calls.
[01:06:31.720 --> 01:06:32.720]  Just have a clean phone line.
[01:06:32.720 --> 01:06:33.720]  Make your point.
[01:06:33.720 --> 01:06:35.720]  We'll move the next person that way.
[01:06:35.720 --> 01:06:36.720]  We get to hear the great things you have to say.
[01:06:36.720 --> 01:06:40.720]  Informative, the interesting, the ridiculous, the thought-provoking.
[01:06:40.720 --> 01:06:42.720]  And we get to move the next person to hear them.
[01:06:42.720 --> 01:06:49.720]  But I ask you to at least comment on government studies out of the EU
[01:06:49.720 --> 01:06:52.720]  confirming that they were giving most people placebo,
[01:06:52.720 --> 01:06:55.720]  others a mild dose of the death shot,
[01:06:55.720 --> 01:06:56.720]  and others a strong injection.
[01:06:56.720 --> 01:06:58.720]  Many of them died.
[01:06:58.720 --> 01:07:01.720]  I mean, I can't believe I'm just calmly talking about this.
[01:07:01.720 --> 01:07:03.720]  We've known this for years.
[01:07:03.720 --> 01:07:07.720]  I played a Gregory's report from 17, 18, no, 19 months ago.
[01:07:07.720 --> 01:07:10.720]  And his report has links to all the documents
[01:07:10.720 --> 01:07:12.720]  and all the groups here in the U.S. with the numbers.
[01:07:12.720 --> 01:07:15.720]  I mean, these people are just monsters, man.
[01:07:15.720 --> 01:07:18.720]  But again, the public cannot believe they're being hit by something like this.
[01:07:18.720 --> 01:07:20.720]  So I mentioned this.
[01:07:20.720 --> 01:07:22.720]  I'm going to play these cloche swab clips.
[01:07:22.720 --> 01:07:26.720]  One is new, in praising the CCP, that's the Communist Party of China,
[01:07:26.720 --> 01:07:29.720]  who are the greatest mass murderers in history.
[01:07:29.720 --> 01:07:35.720]  The CIA says they killed 80 million people in their fact book online.
[01:07:35.720 --> 01:07:38.720]  The CHICOMs go, no, actually 100 million we killed.
[01:07:38.720 --> 01:07:42.720]  So they even admit that under Mao it was 80 million,
[01:07:42.720 --> 01:07:44.720]  and then they've killed 20 million since.
[01:07:44.720 --> 01:07:47.720]  And they officially say, well, that's just a good price to pay.
[01:07:47.720 --> 01:07:50.720]  Now, by the way, if you're a new listener and haven't studied the CHICOMs,
[01:07:50.720 --> 01:07:52.720]  go look that up.
[01:07:52.720 --> 01:07:54.720]  The Chinese communists say they killed 100 million.
[01:07:54.720 --> 01:07:58.720]  CIA says 84 million.
[01:07:58.720 --> 01:08:01.720]  It's just like if I say I've got a Madeleine Albright clip on 60 Minutes
[01:08:01.720 --> 01:08:05.720]  where they say, well, you tripled the sanctions on Iraq of what the Bushes had,
[01:08:05.720 --> 01:08:09.720]  Bush Sr., and it killed 2 million people, 500,000 of them children.
[01:08:09.720 --> 01:08:11.720]  Was that a good price to pay?
[01:08:11.720 --> 01:08:13.720]  She says, yeah, I killed 500,000 again.
[01:08:13.720 --> 01:08:15.720]  It's a good thing I did.
[01:08:15.720 --> 01:08:17.720]  Wouldn't give them penicillin.
[01:08:16.660 --> 01:08:23.500]  And they were a one crop economy, oil in that country, they couldn't, they produced some
[01:08:23.500 --> 01:08:24.500]  food.
[01:08:24.500 --> 01:08:25.500]  That was it.
[01:08:25.500 --> 01:08:28.139]  How about, how about you for five, six, seven years?
[01:08:28.139 --> 01:08:29.700]  You don't get any medicine.
[01:08:29.700 --> 01:08:31.080]  You don't get fuel.
[01:08:31.080 --> 01:08:32.080]  You don't get energy.
[01:08:32.080 --> 01:08:37.380]  Sit there and watch your four-year-old get a cold, their immune system's already run
[01:08:37.380 --> 01:08:39.260]  down because they've been on antibiotics before.
[01:08:39.260 --> 01:08:40.580]  Now they die in your arms.
[01:08:40.580 --> 01:08:42.780]  Madeleine Albright's a big, fat, ugly woman.
[01:08:42.780 --> 01:08:46.620]  They're like, well, she's a big, fat, ugly woman, but it's all right, I was a big, fat,
[01:08:46.620 --> 01:08:47.620]  ugly woman.
[01:08:47.620 --> 01:08:52.860]  As long as it's not a man, big old fat, disgusting little conehead, like a monkey.
[01:08:52.860 --> 01:08:57.099]  We got to celebrate though, because she's a woman.
[01:08:57.099 --> 01:08:59.660]  Disgusting murderer, burn in hell.
[01:08:59.660 --> 01:09:00.660]  Cowardly filth.
[01:09:00.660 --> 01:09:09.820]  We were at Bilderberg, it was 2000, 2018 or something, I forget it, Chantilly, Virginia.
[01:09:09.820 --> 01:09:13.860]  And I had gone to get something to eat, it was like getting dark, and they had troops
[01:09:13.860 --> 01:09:14.860]  all around everywhere.
[01:09:15.420 --> 01:09:18.099]  The news was saying it doesn't exist, Jones is insane, the New York Times.
[01:09:18.099 --> 01:09:23.580]  Jones is insane, running around in Virginia outside a hotel, claiming there's a new world
[01:09:23.580 --> 01:09:24.580]  order.
[01:09:24.580 --> 01:09:32.059]  Jones is reporting imaginary men in black and helicopters, they had marines there and
[01:09:32.059 --> 01:09:33.059]  helicopters and everything else.
[01:09:33.059 --> 01:09:34.380]  We have video of it.
[01:09:34.380 --> 01:09:38.139]  I stayed in there until it opened, and the king of Spain comes in, they play the national
[01:09:38.139 --> 01:09:39.139]  anthem.
[01:09:39.139 --> 01:09:40.139]  I have all this on video.
[01:09:40.139 --> 01:09:42.740]  And the New York Times says it doesn't exist.
[01:09:42.740 --> 01:09:45.860]  A little bit different when they met last month, all over the news, yes, the world leaders
[01:09:45.860 --> 01:09:48.420]  are meeting, secretly decide how to save you.
[01:09:48.420 --> 01:09:49.580]  Bilderberg, of course, is real.
[01:09:49.580 --> 01:09:56.340]  But Madeleine Albright pulled up in front of my crew, and when she took the wrong turn
[01:09:56.340 --> 01:10:00.380]  and drove up to peaceful protesters and just people with cameras, she literally started
[01:10:00.380 --> 01:10:06.500]  crying and drove out the other way and reportedly never came back.
[01:10:06.500 --> 01:10:10.420]  She's driving a little Mercedes convertible.
[01:10:10.420 --> 01:10:15.059]  She's out having fun, mass murdering, pulls in and sees some cameras and people, and literally
[01:10:15.059 --> 01:10:16.059]  craps a brick.
[01:10:16.059 --> 01:10:22.300]  It's all right, because she's a woman, she wears a skirt, murder them, murder me, liberal
[01:10:22.300 --> 01:10:23.300]  woman.
[01:10:23.300 --> 01:10:30.380]  She's so powerful, it's like when Hillary says, I came, I saw, he died.
[01:10:30.380 --> 01:10:33.500]  That woman can't wipe her ugly, fork-covered butt.
[01:10:34.680 --> 01:10:38.680]  She can sure as hell give you orders to kill your ass.
