[00:00.000 --> 00:02.000]  You
[1:05:04.780 --> 1:05:09.180]  It's just incredible and now the world is waking up that Info Wars was the tip of the
[1:05:09.180 --> 1:05:10.700]  spear and was dead on.
[1:05:10.700 --> 1:05:13.940]  That's why it's more important than ever to keep us on air and I thank you all for your
[1:05:13.940 --> 1:05:18.340]  support, your prayers and your word of mouth that is key to circumvent and override the
[1:05:18.340 --> 1:05:24.380]  sensors and to get great products at infowarshore.com at the same time that are 50% off that make
[1:05:24.380 --> 1:05:28.660]  you healthier, wiser and overall a stronger immune system.
[1:05:28.660 --> 1:05:32.260]  We have winter sun 50% off, vitamin D3 back in stock.
[1:05:32.260 --> 1:05:36.060]  We have ultra 12, high quality vitamin B12, take another tongue again, back in stock
[1:05:36.060 --> 1:05:37.060]  50% off.
[1:05:37.060 --> 1:05:41.180]  We have our incredibly strong tumor extract concentrate, back in stock 50% off.
[1:05:41.180 --> 1:05:45.660]  We have our great sleep aid, knockout, back in stock infowarshore.com and the hair and
[1:05:45.660 --> 1:05:46.660]  beard formula for men.
[1:05:46.660 --> 1:05:49.020]  It's also great for women, it's really a multi-vitamin.
[1:05:49.020 --> 1:05:52.180]  Back in stock all 50% off at infowarshore.com.
[1:05:52.180 --> 1:05:55.540]  We can't stay on air without you.
[1:05:55.540 --> 1:05:56.540]  Please continue to support us.
[1:05:56.540 --> 1:05:58.220]  I want to thank you from the bottom of my heart.
[1:05:58.220 --> 1:05:59.220]  Plus these are great products.
[1:05:59.220 --> 1:06:25.220]  Please take action.
[1:06:25.220 --> 1:06:37.020]  Thank you.
[1:06:37.020 --> 1:06:41.760]  Ladies and gentlemen, before I get into all of this news, as usual, we have big breaking
[1:06:41.760 --> 1:06:47.380]  reports with all of our great crew here, filed at band.video.
[1:06:47.380 --> 1:06:53.340]  And one of the recent ones that is so groundbreaking is from John Bowne.
[1:06:53.340 --> 1:07:01.540]  The vaccine genocide must end, you can find it at band.video, here it is.
[1:07:01.540 --> 1:07:06.540]  The federal government has shielded coronavirus vaccine manufacturers from personal liability
[1:07:06.540 --> 1:07:07.540]  lawsuits.
[1:07:07.540 --> 1:07:11.780]  Instead, there's a federal fund for those who can prove their injuries were caused by
[1:07:11.780 --> 1:07:15.020]  the vaccine less than one year after receiving it.
[1:07:15.020 --> 1:07:21.260]  They only pay non-covered medical expenses and lost wages as a general rule.
[1:07:21.260 --> 1:07:25.180]  Doctors should level the playing field if the vaccines are so reliable and their efficacy
[1:07:25.180 --> 1:07:29.180]  is so high, then revoke the vaccine maker's liability.
[1:07:29.180 --> 1:07:33.500]  But that will never happen because what is disguised as a pandemic is actually a full
[1:07:33.500 --> 1:07:37.260]  scale war on the inhabitants of western civilization.
[1:07:37.260 --> 1:07:40.060]  Joe Biden has known of the plan for decades.
[1:07:40.060 --> 1:07:45.380]  If we don't get one disease under control, you may find legislative bodies taking whole
[1:07:45.380 --> 1:07:51.260]  classes of people based upon propensity of conduct to say, we're going to put you in
[1:07:51.260 --> 1:07:55.380]  a certain category, we're going to demand mandatory testing for you.
[1:07:55.380 --> 1:08:04.860]  The affirmative task we have now is to actually create a new world order.
[1:08:04.860 --> 1:08:10.140]  While world leaders will ignore New York's COVID-19 vaccine requirement when they gather
[1:08:10.140 --> 1:08:13.820]  at the United Nations General Assembly this week.
[1:08:13.820 --> 1:08:16.340]  We must declare war on this virus.
[1:08:16.340 --> 1:08:20.860]  The United Nations, including the World Health Organization, is fully mobilized.
[1:08:20.860 --> 1:08:23.460]  We stand in full solidarity with you.
[1:08:23.460 --> 1:08:29.900]  Meanwhile, the FDA is finally coming to its senses on the vaccine deaths and injuries.
[1:08:29.900 --> 1:08:33.460]  I'm going to focus my remarks today on the elephant in the room that nobody likes to
[1:08:33.460 --> 1:08:37.060]  talk about, that the vaccines kill more people than they save.
[1:08:37.060 --> 1:08:42.980]  VARES shows heart attacks happen 71 times more often following these vaccines compared
[1:08:42.980 --> 1:08:45.060]  to any other vaccine.
[1:08:45.060 --> 1:08:50.980]  Even if the vaccines had 100% protection, it still means we kill two people to save
[1:08:50.980 --> 1:08:52.380]  one life.
[1:08:52.380 --> 1:08:57.660]  Four experts did analyses using completely different non-U.S. data sources, and all of
[1:08:57.660 --> 1:09:03.740]  them came up with approximately the same number of excess vaccine-related deaths, about 411
[1:09:03.740 --> 1:09:10.300]  deaths per million doses that translate into 150,000 people have died.
[1:09:10.300 --> 1:09:13.220]  Three treatments are a much better alternative to boosters.
[1:09:13.220 --> 1:09:18.060]  The proof is that in Israel, cases are at an all-time high.
[1:09:18.060 --> 1:09:25.100]  In India, Uttar Pradesh is now COVID-19 free as of today.
[1:09:25.100 --> 1:09:27.260]  Almost nobody there is vaccinated.
[1:09:27.260 --> 1:09:30.780]  While booster shots are fumbled by the Biden administration.
[1:09:30.780 --> 1:09:37.100]  Isn't announcing a specific date and a specific plan for the general population before any
[1:09:37.100 --> 1:09:42.100]  of the regulators, the FDA, the CDC, have approved it, isn't that the exact opposite
[1:09:42.100 --> 1:09:43.420]  of follow the science?
[1:09:43.420 --> 1:09:47.780]  We had looked at the data and it looked as if boosters were going to be a good thing
[1:09:47.780 --> 1:09:49.700]  for Americans to start to utilize.
[1:09:49.700 --> 1:09:54.940]  Bill Biden has tightened the screws on the deception pertaining to the lifeline of monoclonal
[1:09:54.940 --> 1:10:00.900]  antibody treatments, using the redistribution to punish red states that refuse his misguided
[1:10:00.900 --> 1:10:02.780]  draconian mandates.
[1:10:02.780 --> 1:10:10.020]  We are very, very concerned with the Biden administration and the HHS's recent abrupt
[1:10:10.020 --> 1:10:15.380]  sudden announcement that they are going to dramatically cut the number of monoclonal
[1:10:15.380 --> 1:10:19.580]  antibodies that are going to be sent to the state of Florida.
[1:10:19.580 --> 1:10:23.940]  He promised on September 9th that he was going to send 50 percent more supply of monoclonal
[1:10:23.940 --> 1:10:25.780]  antibodies to states.
[1:10:25.780 --> 1:10:31.820]  Yet, the Biden administration is cutting supplies in red states by 50 percent.
[1:10:31.820 --> 1:10:38.340]  Taking our role as the government overseeing the entire country is to be equitable in how
[1:10:38.340 --> 1:10:39.660]  we distribute.
[1:10:39.660 --> 1:10:43.980]  We're not going to give a greater percentage to Florida over Oklahoma, nor do I think are
[1:10:43.980 --> 1:10:44.980]  you suggesting that.
[1:10:44.980 --> 1:10:50.580]  Meanwhile, a local news station in Detroit recently asked its viewers on its Facebook
[1:10:50.580 --> 1:10:55.340]  page to comment on any unvaccinated hospitalizations or deaths.
[1:10:55.340 --> 1:11:00.740]  What followed in the comments section were scores of people recounting vaccinated related
[1:11:00.740 --> 1:11:06.700]  injuries and deaths, many questioning why the skyrocketing vaccinated injuries and deaths
[1:11:06.700 --> 1:11:13.340]  are being ignored as oncology wards are filling up with vaccinated patients riddled with cancer.
[1:11:13.340 --> 1:11:18.780]  As natural immunity continues to be demonized, regardless, that a recent Israeli study determined
[1:11:18.780 --> 1:11:23.820]  that natural immunity is 27 times more effective than the vaccines.
[1:11:23.820 --> 1:11:31.180]  And by the way, ladies and gentlemen, let me just say this, and this really is what separates
[1:11:31.180 --> 1:11:36.980]  info wars from most of the other media, especially those out in D.C.
[1:11:36.980 --> 1:11:44.140]  I can tell you, just like at the end of that John Bowne report, there are all kinds of
[1:11:44.140 --> 1:11:53.340]  threads out there on social media where it's just hundreds or even thousands of people
[1:11:53.340 --> 1:11:56.500]  that are talking about vaccine injuries.
[1:11:56.500 --> 1:12:00.380]  And it'll just be one person that starts it like, Hey, I don't understand.
[1:12:00.380 --> 1:12:01.980]  My dad was fully vaxxed.
[1:12:01.980 --> 1:12:07.700]  Now he's in the ICU with COVID and they say he's going to die or, Hey, I'm fully vaxxed
[1:12:07.700 --> 1:12:12.500]  and and now I'm in the ICU, not with COVID, but but I have a heart problem and the doctors
[1:12:12.500 --> 1:12:14.060]  tell me it's from vaccines.
[1:12:14.060 --> 1:12:17.940]  And then there's hundreds, if not thousands of comments of people saying the exact same
[1:12:17.940 --> 1:12:21.300]  thing, sharing their stories, and the media completely ignores it.
[1:12:21.300 --> 1:12:27.580]  And so that's just because I live this.
[1:12:27.580 --> 1:12:31.420]  I don't spend three hours a day in makeup.
[1:12:31.420 --> 1:12:36.740]  I don't spend my evenings whining and dining with politicos.
[1:12:36.740 --> 1:12:41.540]  That's what you get from most mainstream news, folks, three hours in makeup and then whining
[1:12:41.540 --> 1:12:45.140]  and dining with politicos all night, and then they have someone write their scripts, tells
[1:12:45.140 --> 1:12:46.140]  them what to do.
[1:12:46.140 --> 1:12:47.140]  They're not informed.
[1:12:47.140 --> 1:12:48.140]  They have no clue what's going on.
[1:12:48.140 --> 1:12:49.140]  They take the paycheck.
[1:12:49.140 --> 1:12:50.140]  They live the lifestyle.
[1:12:50.140 --> 1:12:52.900]  That's not how we operate here.
[1:12:52.900 --> 1:12:56.340]  We live this.
[1:12:56.340 --> 1:12:57.940]  So it's almost frustrating.
[1:12:57.940 --> 1:13:03.660]  Like on a weird ego competitive level, it's like, Hey, yeah, give us the exclusive.
[1:13:03.660 --> 1:13:04.900]  Let us be the most hardcore.
[1:13:04.900 --> 1:13:06.300]  Let us be the most informative.
[1:13:06.300 --> 1:13:09.540]  Let us be tomorrow's news today if you don't want to do it.
[1:13:09.540 --> 1:13:10.540]  But it's not even about that.
[1:13:10.540 --> 1:13:15.980]  It's about everything is at stake.
[1:13:15.980 --> 1:13:23.580]  And if people don't start to wake up, America won't exist as we know it or at all.
[1:13:23.580 --> 1:13:27.860]  So the vaccines is just one element of that dynamic.
[1:13:27.860 --> 1:13:32.900]  And I've got more on that coming up in this big, massive stack of news that I have right
[1:13:32.900 --> 1:13:37.020]  here that we're going to come back with and discuss.
