[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[1:11:28.740 --> 1:11:30.740]  It's a Fox News report.
[1:11:30.740 --> 1:11:32.740]  It's in the list here.
[1:11:32.740 --> 1:11:34.740]  China's state sanctioned organ harvesting.
[1:11:34.740 --> 1:11:35.740]  Go ahead.
[1:11:35.740 --> 1:11:40.740]  After months of independent investigation, the seven-person China Tribunal panel,
[1:11:40.740 --> 1:11:46.740]  which was initiated by the International Coalition to End Transplant Abuse in China,
[1:11:46.740 --> 1:11:48.740]  delivered its final findings in June.
[1:11:48.740 --> 1:11:58.740]  For over a decade, the People's Republic of China has publicly accused of acts of cruelty and wickedness
[1:11:58.740 --> 1:12:06.740]  that matched the cruelty and wickedness of many evil torturers and executioners.
[1:12:06.740 --> 1:12:12.740]  It's stated with certainty that in China, forced organ harvesting from prisoners of conscience
[1:12:12.740 --> 1:12:16.740]  has been practiced for a substantial period of time.
[1:12:16.740 --> 1:12:24.740]  The report underscored that there were extraordinarily short waiting times for organs to be available for transplantation
[1:12:24.740 --> 1:12:33.740]  and numerous websites advertised hearts, lungs and kidneys for sale, suggesting an on-demand industry.
[1:12:33.740 --> 1:12:41.740]  The organs of members of marginalised groups detained in Chinese prisons and labour camps are unwillingly organ-harvested.
[1:12:41.740 --> 1:12:49.740]  Most affected is a spiritual minority, the Falun Gong, who have been persecuted for a buffing state atheism
[1:12:49.740 --> 1:12:56.740]  and adhering to a Buddhist-centric religious philosophy grounded in meditation and compassion.
[1:12:56.740 --> 1:13:05.740]  Witness testimonies provided to the tribunal paint the picture of a callous trade often performed when the victims are still alive.
[1:13:05.740 --> 1:13:13.740]  On January 27, 2009, four of my family members went to see my father at the labour camp in Chongqing.
[1:13:13.740 --> 1:13:18.740]  When we talked with him, his mental and physical health were completely normal.
[1:13:18.740 --> 1:13:25.740]  On January 28, about 3.40pm the next day, someone from the Xi Jinping labour camp called
[1:13:25.740 --> 1:13:29.740]  saying that my father had died at about 2.40pm.
[1:13:29.740 --> 1:13:35.740]  Our family members were taken to the Xi Jia Liang Funeral Home by police cars.
[1:13:35.740 --> 1:13:38.740]  There were three slots in the freezer of the funeral home.
[1:13:38.740 --> 1:13:42.740]  My dad had been placed in the middle slot on the second freezer shelf.
[1:13:42.740 --> 1:13:48.740]  My sister touched my father's face and found that his lip was still warm.
[1:13:48.740 --> 1:13:50.740]  He felt dead, dead.
[1:13:50.740 --> 1:13:54.740]  My dad is still alive, he's not dead.
[1:13:54.740 --> 1:13:59.740]  We immediately pulled my dad's body out and put him on the ground.
[1:13:59.740 --> 1:14:04.740]  We wanted to check his body, everyone touched him, his body was still warm.
[1:14:04.740 --> 1:14:10.740]  Several dozen people were there, one of them said, it's no use making the phone call.
[1:14:10.740 --> 1:14:13.740]  The officers are here already, they won't come.
[1:14:13.740 --> 1:14:20.740]  My brother asked, how could a dead person still be warm after being frozen for more than seven hours?
[1:14:20.740 --> 1:14:25.740]  When we started to unbutton his clothes and check his body to see if there was anything wrong,
[1:14:25.740 --> 1:14:30.740]  each of us was picked up by four people and forcibly removed from the morgue.
[1:14:30.740 --> 1:14:37.740]  On February 8, they called and told us that my father had been autopsyed and then cremated.
[1:14:37.740 --> 1:14:44.740]  In his autopsy report, it said that three of his ribs were broken and all of his organs had been removed.
[1:14:44.740 --> 1:14:47.740]  My father was still alive and his body was still warm.
[1:14:47.740 --> 1:14:51.740]  How could you remove his organs without our family's consent?
[1:14:51.740 --> 1:14:53.740]  How could you just cremate him?
[1:14:53.740 --> 1:14:59.740]  We hired lawyers to sue the perpetrators and petitioned the higher authorities to seek justice for my father.
[1:14:59.740 --> 1:15:02.740]  Let's stop right here.
[1:15:02.740 --> 1:15:08.740]  We're going to come back and play the rest of this and this is just local corrupt governments that are killing people
[1:15:08.740 --> 1:15:12.740]  and then selling them back up and, oh, he didn't die right away?
[1:15:12.740 --> 1:15:17.740]  But the state does it at an industrial scale.
[1:15:17.740 --> 1:15:20.740]  And so this is just a little side deal where they caught him.
[1:15:20.740 --> 1:15:25.740]  But the Chinese government officially runs ads saying we have fresh organs. They do this.
[1:15:25.740 --> 1:15:31.740]  And our media in the past covered it, but now they haven't been because, oh, China buys our debt.
[1:15:31.740 --> 1:15:34.740]  They own much of Hollywood, almost all of it.
[1:15:34.740 --> 1:15:40.740]  It's just incredible. We'll play the rest of the report, but this is only on Fox Digital,
[1:15:40.740 --> 1:15:42.740]  which means they put it out online.
[1:15:42.740 --> 1:15:44.740]  Think about that.
[1:15:44.740 --> 1:15:47.740]  Think about that. They won't put that on national Fox News.
[1:15:47.740 --> 1:15:51.740]  They put it on the website and that's good, but that's not far enough.
[1:15:51.740 --> 1:15:53.740]  This needs to get out.
[1:15:53.740 --> 1:15:56.740]  And at least our media is starting to cover it some.
[1:15:56.740 --> 1:15:58.740]  Well, they're right back. I'm Alex Jones, your host.
[1:15:58.740 --> 1:16:00.740]  The only way we beat the globalists is if you spread the word.
[1:16:00.740 --> 1:16:05.740]  Please, however you're listening, tell folks to tune in.
[1:16:05.740 --> 1:16:10.740]  One of the most frequently asked questions we get in customer service is, what is the real red pill?
[1:16:10.740 --> 1:16:12.740]  And what is the real red pill plus?
[1:16:12.740 --> 1:16:18.740]  Well, real red pill is a vitamin, mineral, multivitamin, high quality with preglinone.
[1:16:18.740 --> 1:16:24.740]  Real red pill plus is the same thing with a little bit of clean added energy on top of it as well.
[1:16:24.740 --> 1:16:30.740]  That kicks in in 30 minutes, but the preglinone kicks in in about a week or so.
[1:16:30.740 --> 1:16:37.740]  Folks, look into preglinone for yourself. Look into high end sources of it like real red pill and real red pill plus.
[1:16:37.740 --> 1:16:43.740]  And then you'll definitely want to try it out and see the effects you get within about seven days to two weeks generally.
[1:16:43.740 --> 1:16:48.740]  But believe me, it's a missing link. You need to find out about it as we age.
[1:16:48.740 --> 1:16:53.740]  Preglinone levels go down. All of our hormones in our body are manufactured by the body using preglinone.
[1:16:53.740 --> 1:16:59.740]  You need to learn about preglinone and then you need to get the real red pill or the real red pill plus.
[1:16:59.740 --> 1:17:05.740]  Now, 50% off at InfowarsLife.com, the real red pill plus.
[1:17:05.740 --> 1:17:11.740]  Finally, there's a way for you to get into the blockchain, the hottest financial sector without all the speculation.
[1:17:11.740 --> 1:17:16.740]  No, enjoy a 27% annualized payment each month without the ups and downs of Bitcoin.
[1:17:16.740 --> 1:17:24.740]  Seen on programs broadcast on Fox Business News, blockchain data centers offer an equipment leasing program in the explosive digital asset marketplace.
[1:17:24.740 --> 1:17:32.740]  Inspired by entrepreneurs who sold picks and shovels during the gold rush, the money is in the mining equipment used to manufacture dozens of critical digital assets.
[1:17:32.740 --> 1:17:43.740]  Non-security IPO or note, blockchain data centers have a proven turnkey equipment sale leaseback program with a 27% annualized lease payment deposited into your bank account each month.
[1:17:43.740 --> 1:17:51.740]  Don't miss this one. Stake your claim today. Call 800-600-3388. That's 800-600-3388.
[1:17:51.740 --> 1:17:58.740]  These valuable lease contracts won't last long. Call now 800-600-3388. 800-600-3388.
[1:17:58.740 --> 1:18:05.740]  Equipment offer poses a financial risk to owners consult with financial professionals before purchasing not an offer to buy or sell a security which requires an offering document.
[1:18:05.740 --> 1:18:12.740]  Now, what I'm about to say is incredibly obvious and I'm not talking down to any of the viewers or any of the listeners.
[1:18:12.740 --> 1:18:20.740]  I'm just stating the facts. I own a chainsaw. I've had it since I was in college and it's a great good old chainsaw and I've used it probably 500 times.
[1:18:20.740 --> 1:18:27.740]  But a few times I've forgotten to oil it and it seizes up really quick and I feel like an idiot for not oiling it.
[1:18:27.740 --> 1:18:34.740]  Now imagine if somebody told me to put, let's say super glue in the oil container on it, it would seize up forever.
[1:18:34.740 --> 1:18:40.740]  But only an evil person would do that. Well, fluorides like putting super glue in a chainsaw, it's going to make it seize up.
[1:18:40.740 --> 1:18:44.740]  And that's why they put it in the water and they admit they're doing it to hurt you and your family.
[1:18:44.740 --> 1:18:50.740]  Yes, they're really evil. Iodine is like putting oil in the chainsaw to help with the gasoline lubrication.
[1:18:50.740 --> 1:18:55.740]  It's that simple. I know you understand this, but let's warn other people before it's too late.
[1:18:55.740 --> 1:19:01.740]  It's part of the iodine conspiracy. Find out more at infowarstore.com and take action against the globalist.
[1:19:01.740 --> 1:19:16.740]  Carbon's everywhere on this planet. It's almost like we're carbon-based lifeforms.
[1:19:31.740 --> 1:19:40.740]  Don't visit infowarstore.com and get the good halogen. I mean the bad halogen. Iodine, don't give it to yourself, your husband, your wife, your children.
[1:19:40.740 --> 1:19:49.740]  Just drink the fluoride and plunge into subservience to us. We don't want to compete with you.
[1:19:49.740 --> 1:19:57.740]  Just drink the fluoride. Don't learn about how deadly it is and whatever you do. Don't support Alex Jones.
[1:19:57.740 --> 1:20:05.740]  Remember, I'm speaking with a soft voice, so I'm a liberal. I wouldn't let Namble have access to your children.
[1:20:27.740 --> 1:20:51.740]  We are back live. I'm Alex Jones, your host. I want to finish up this China report from Fox.
[1:20:51.740 --> 1:20:57.740]  We're going to go to your phone calls right through to the bottom of the next hour. Mike Adams is going to be in the studio.
[1:20:57.740 --> 1:21:05.740]  He's going to take over the fourth hour. He has the producers from the award-winning censored and blocked film, Vaxt.
[1:21:05.740 --> 1:21:14.740]  There's been some big developments on that front as well. Of course, you saw Zuckerberg being questioned about vaccine damage in Congress last week
[1:21:14.740 --> 1:21:25.740]  and why he censors mothers and fathers talking about how their child had a convulsion after vaccines and why people can't rate vaccines like they could before in consumer sites
[1:21:25.740 --> 1:21:33.740]  and why Facebook's blocking consumer sites because Big Pharma can't handle what consumers are saying.
[1:21:33.740 --> 1:21:41.740]  So that's all coming up as well, but your phone calls start in the next segment. I'm going directly to them. Boom, boom, boom. Get ready.
