[00:00.000 --> 00:27.480]  The
[1:19:46.000 --> 1:19:51.200]  than public health. So I wanted to respond to that. The second thing is that you use the word we
[1:19:51.200 --> 1:19:56.240]  should be humble about what we don't know. And I think that falls under the fact that we don't
[1:19:56.240 --> 1:20:00.800]  know everything about this virus. And we really better be very careful, particularly when it comes
[1:20:00.800 --> 1:20:07.280]  to children. Because the more the children, because I made it in the bio weapon lab with Bill Gates.
[1:20:07.920 --> 1:20:12.080]  Oh, they've got different. Oh, exactly. Remember Bill Gates said the bad one. Remember how I told
[1:20:12.080 --> 1:20:17.920]  you hundreds of times the bad ones coming? Because they're going to make you know, oh, it was a hoax.
[1:20:17.920 --> 1:20:22.560]  Oh, they're going to hit with a real one soon. But they're the ones behind it.
[1:20:23.440 --> 1:20:29.280]  So just remember when you're dying, Bill Gates loves you. Let's hear from Dr. Faustus again.
[1:20:30.000 --> 1:20:36.640]  Studies in China or in Europe. For example, right now, children presenting with COVID-16
[1:20:36.640 --> 1:20:42.960]  when COVID-19, who actually have a very strange inflammatory syndrome, very similar to Kawasaki
[1:20:42.960 --> 1:20:49.520]  syndrome. Oh, it's very scary. If we are not cavalier and thinking that children, oh, if we
[1:20:49.520 --> 1:20:57.360]  don't do what he says, and shut up the whole world, we're cavalier now. You're cavalier.
[1:20:57.360 --> 1:21:05.040]  How about your $100 million you got from Bill Gates last year? Oh, so cavalier Fauci. Continue
[1:21:05.040 --> 1:21:11.520]  with Fauci. Be careful if we are not cavalier and thinking that children are completely immune
[1:21:11.520 --> 1:21:18.000]  to the deleterious effects. So again, you're right in the numbers that children in general
[1:21:18.000 --> 1:21:24.880]  do much, much better than adults. We got something special ready. Oh, I am very careful
[1:21:24.880 --> 1:21:30.720]  and hopefully humble in knowing that I don't know everything about this disease. Because he
[1:21:30.720 --> 1:21:36.000]  cooked it up at Wuhan. I told you, you're going to get used to COVID, folks. It doesn't just eat
[1:21:36.000 --> 1:21:44.640]  men's balls. Oh, it's coming. Oh, it's coming. Oh, he's going to get you good. He's so liberal.
[1:21:47.680 --> 1:21:53.280]  But everyone bow to him. Wear your mask. Learn to be locked down. Bill Gates and Fauci are coming.
[1:21:55.360 --> 1:21:57.680]  I have a Bill Gates compilation. We're going to play when we come back.
[1:21:57.680 --> 1:22:03.840]  I know you have a special guest I haven't told you about yet. It's on him FullWars.com,
[1:22:03.840 --> 1:22:07.120]  who the guest is, the live show feed. We got to print me the live show feed article, please.
[1:22:07.120 --> 1:22:13.360]  Thanks. I want to print that every day. I'll pull it up. Here's the name of the live show feed today.
[1:22:14.480 --> 1:22:17.280]  It's on him FullWars.com. You might want to share it with people.
[1:22:18.160 --> 1:22:22.400]  Only way we reach new folks is when you do that or you just roll over to Fauci and let him
[1:22:22.400 --> 1:22:33.760]  let him be God. Live coverage of Fauci Senate testimony plus new hashtag Obamagate Bombshells.
[1:22:35.840 --> 1:22:47.040]  And we have Dr. Stephen Greer also joining us to discuss a possible fake UFO invasion.
[1:22:47.040 --> 1:22:55.040]  That's what I told the crew today. Fake. I'm glad i read that. It's fake, fake, fake, fake,
[1:22:55.040 --> 1:23:09.760]  fake, fake, fake, fake, fake, project blue beam. Fake you and UFO invasion. Fake, fake, fake, fake,
[1:23:11.040 --> 1:23:15.680]  artificial, mice, fake, UFO. Fake, fake, fake, fake, fake, fake, fake, fake straight fake,
[1:23:15.680 --> 1:23:40.220]  fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake undertone no
[1:23:40.220 --> 1:23:43.520]  Fake, fake, fake, fake, fake, fake, fake.
[1:23:43.520 --> 1:23:46.020]  From the 19, you were an invasion, you have a lot of
[1:23:46.020 --> 1:23:49.660]  evasion, fake, fake, fake, fake, fake, fake, fake.
[1:23:49.660 --> 1:23:52.620]  Hollam Block has really been a sleeper product for us.
[1:23:52.620 --> 1:23:54.220]  We got it in a few years ago.
[1:23:54.220 --> 1:23:57.980]  It's an amazing product that comes from all natural
[1:23:57.980 --> 1:23:58.820]  quail eggs.
[1:23:58.820 --> 1:24:00.820]  They discovered this more than 30 years ago in France
[1:24:00.820 --> 1:24:04.820]  that if you ate quail eggs from a certain type of quail,
[1:24:04.820 --> 1:24:06.420]  that it had an antihistamine effect
[1:24:06.420 --> 1:24:09.660]  and people saw their allergies and seasonal discomfort
[1:24:09.660 --> 1:24:11.300]  knocked way, way down.
[1:24:11.300 --> 1:24:13.780]  Well, now this is available in the United States
[1:24:13.780 --> 1:24:15.020]  as proprietary.
[1:24:15.020 --> 1:24:16.460]  It has rave reviews.
[1:24:16.460 --> 1:24:19.100]  It's a product that I never even really promote,
[1:24:19.100 --> 1:24:22.300]  but that people keep reordering and has become a best seller.
[1:24:22.300 --> 1:24:25.540]  We're very close to selling out Hollam Block right now.
[1:24:25.540 --> 1:24:27.220]  It'll take eight weeks to get more in,
[1:24:27.220 --> 1:24:30.060]  but despite that, I'm gonna sell it at 50% off
[1:24:30.060 --> 1:24:31.180]  until it sells out.
[1:24:31.180 --> 1:24:33.500]  So for those of you that have never ordered it
[1:24:33.500 --> 1:24:36.300]  and been on the fence and have seasonal discomfort,
[1:24:36.300 --> 1:24:38.740]  experience Hollam Block for yourself right now.
[1:24:38.740 --> 1:24:43.300]  At m4store.com for 50% off Hollam Block.
[1:24:43.300 --> 1:24:46.220]  I want people that haven't tried it for themselves
[1:24:46.220 --> 1:24:49.100]  so it's the lowest price ever, even though it's selling out.
[1:24:50.460 --> 1:24:53.060]  The United States is not communist China.
[1:24:53.060 --> 1:24:55.980]  We don't have three million people in concentration camps.
[1:24:55.980 --> 1:24:57.900]  We don't blow up churches.
[1:24:57.900 --> 1:25:01.060]  We don't kill political dissidents and sell their organs,
[1:25:01.060 --> 1:25:03.340]  but all over the news, we see the UN,
[1:25:03.340 --> 1:25:05.940]  available in the gates, WHO,
[1:25:05.940 --> 1:25:09.220]  mainstream corporate media praising communist China
[1:25:09.220 --> 1:25:10.380]  for their response.
[1:25:10.380 --> 1:25:12.860]  And if communist China shoots women at checkpoints
[1:25:12.860 --> 1:25:14.580]  and welds people into their houses
[1:25:14.580 --> 1:25:16.340]  and has robots controlling people,
[1:25:16.340 --> 1:25:17.940]  well then gee, we've got to do that.
[1:25:17.940 --> 1:25:20.620]  And on top of it, cities like San Antonio Pass Laws
[1:25:20.620 --> 1:25:23.660]  saying we'll arrest you if you say Chinese virus.
[1:25:23.660 --> 1:25:25.540]  Well now Cuomo in New York's calling it
[1:25:25.540 --> 1:25:26.780]  the European virus.
[1:25:26.780 --> 1:25:29.900]  These people are out of control, control freaks,
[1:25:29.900 --> 1:25:32.020]  and they are gonna lose big time
[1:25:32.020 --> 1:25:34.900]  because we the people are aware of their criminal activities
[1:25:34.900 --> 1:25:37.220]  and are exposing them in their power grab.
[1:25:37.220 --> 1:25:41.220]  The resistance lives at band.video and infowars.com.
[1:25:41.220 --> 1:25:44.380]  Spread those links and jam it down the censors' throats
[1:25:44.380 --> 1:25:46.460]  and then we'll be able to defeat their operation
[1:25:46.460 --> 1:25:47.460]  that much quicker.
[1:25:48.940 --> 1:25:51.660]  One of our best selling products is living defense
[1:25:51.660 --> 1:25:53.700]  and it's been sold out for over four months
[1:25:53.700 --> 1:25:56.540]  because it's hard to source the ingredients that are organic.
[1:25:56.540 --> 1:25:57.900]  We've got a limited supply right now
[1:25:57.900 --> 1:25:59.220]  but it's selling out fast.
[1:25:59.220 --> 1:26:00.300]  And I want those of you that have it
[1:26:00.300 --> 1:26:02.660]  the experience of living defense to get it for yourself.
[1:26:02.660 --> 1:26:04.220]  Here's just part of one testimonial.
[1:26:04.220 --> 1:26:07.020]  I look, in January, 2016, I went in a hospital.
[1:26:07.020 --> 1:26:09.180]  I went in the VA hospital out here in Boise
[1:26:09.180 --> 1:26:10.500]  and I was in there until June.
[1:26:10.500 --> 1:26:13.260]  And one of the only things that got me through that ordeal
[1:26:13.260 --> 1:26:16.100]  was listening to infowars three hours a day
[1:26:16.100 --> 1:26:17.780]  and I kept hearing Dr. Group
[1:26:17.780 --> 1:26:19.780]  and all you guys talking about living defense.
[1:26:19.780 --> 1:26:20.700]  Let me tell you something, man.
[1:26:20.700 --> 1:26:23.300]  I had an internal digestive problem
[1:26:23.300 --> 1:26:25.740]  and I stumbled with it for about five or six years
[1:26:25.740 --> 1:26:27.580]  and the doctors, they tried every test.
[1:26:27.580 --> 1:26:29.140]  Nobody could figure out what it is.
[1:26:29.140 --> 1:26:30.940]  And then every day when I kept hearing you
[1:26:30.940 --> 1:26:32.460]  and Dr. Group and those commercials,
[1:26:32.460 --> 1:26:33.820]  I said, you know what, I'm gonna get me
[1:26:33.820 --> 1:26:35.300]  some of that freaking living defense.
[1:26:35.300 --> 1:26:37.060]  Now, I wasn't supposed to have any nutritionals
[1:26:37.060 --> 1:26:38.340]  because they don't want you to have a stuff.
[1:26:38.340 --> 1:26:40.140]  But I ordered it, it shipped to me.
[1:26:40.140 --> 1:26:41.940]  I got it, I hid it from the nurses.
[1:26:41.940 --> 1:26:43.380]  I started taking it, man.
[1:26:43.380 --> 1:26:45.860]  That stuff changed my life, it saved my life.
[1:26:45.860 --> 1:26:48.900]  Alex Jones and info wars saved my life.
[1:26:52.140 --> 1:26:55.220]  You're listening to the Alex Jones show.
[1:26:55.220 --> 1:27:00.220]  From the front lines of the information war,
[1:27:04.020 --> 1:27:05.900]  it's Alex Jones.
[1:27:05.900 --> 1:27:10.900]  So remember that Fauci stands for fake.
[1:27:17.820 --> 1:27:19.700]  Fauci stands for fraud.
[1:27:19.700 --> 1:27:24.300]  Fauci stands for effing up America.
