[00:00:03.039 --> 00:00:05.381]  I don't think so.
[01:17:57.514 --> 01:17:59.054]  My older daughter doesn't wear it.
[01:17:59.054 --> 01:18:00.655]  And so, no, I know it's a status thing.
[01:18:00.655 --> 01:18:02.195]  I like walking to a hotel, no mask.
[01:18:03.135 --> 01:18:04.936]  And almost, they say nothing!
[01:18:04.936 --> 01:18:08.497]  I mean, especially if it's in Austin, like, you're Alex Jones, so like, if you're walking around with no mask.
[01:18:08.497 --> 01:18:12.259]  Well, that is part of it, but when you see, like, Democrats or Trump, they're not wearing them either.
[01:18:12.259 --> 01:18:16.441]  It's like a status thing, like, so it's a leadership deal.
[01:18:16.441 --> 01:18:19.562]  I think, number one, you know they cause bacterial pneumonia.
[01:18:19.562 --> 01:18:20.223]  The mask.
[01:18:20.223 --> 01:18:21.983]  They don't work, it's all a fraud.
[01:18:21.983 --> 01:18:22.784]  So, why do it?
[01:18:22.784 --> 01:18:24.665]  It's a sign that we're in a crisis.
[01:18:24.665 --> 01:18:27.946]  It's a sign that we're in an emergency and we need to be locked up in our homes.
[01:18:27.946 --> 01:18:29.747]  Have you seen Israel, the freedom bracelets?
[01:18:29.747 --> 01:18:30.087]  No, what's that?
[01:18:31.300 --> 01:18:36.945]  They make you wear a bracelet now when you fly back to the country, like an ankle bracelet, but it's on your arm.
[01:18:36.945 --> 01:18:37.706]  For what purpose?
[01:18:37.706 --> 01:18:39.127]  Just to say that you're vaccinated?
[01:18:39.127 --> 01:18:45.172]  Oh, just to make sure you don't leave your house while you're on quarantine.
[01:18:45.172 --> 01:18:46.573]  It's a giant exploration.
[01:18:46.573 --> 01:18:50.397]  So tell me, what's your big takeaways?
[01:18:50.397 --> 01:18:52.519]  What's your favorite state?
[01:18:52.519 --> 01:18:52.879]  Ever?
[01:18:52.879 --> 01:18:54.600]  Well, I mean, you've got to take a few things into account.
[01:18:54.600 --> 01:18:56.642]  There's like the social element of the state.
[01:18:57.987 --> 01:19:00.108]  Cool people live there, and you like the bars and the scene.
[01:19:00.108 --> 01:19:01.349]  There's also, like, natural beauty.
[01:19:01.349 --> 01:19:03.390]  I mean, natural beauty overall, California.
[01:19:03.390 --> 01:19:05.931]  You know, because I love the desert and the mountains and the beach and all that shit.
[01:19:05.931 --> 01:19:08.153]  You can get that in one place.
[01:19:08.153 --> 01:19:10.134]  Florida, for sure, socially.
[01:19:10.134 --> 01:19:14.316]  I mean, I'm, like, 23, so you can probably imagine the kind of stuff we get into when we travel.
[01:19:14.316 --> 01:19:15.397]  So, probably Florida.
[01:19:15.397 --> 01:19:17.718]  Central Florida.
[01:19:17.718 --> 01:19:19.799]  I'm proud of Florida.
[01:19:19.799 --> 01:19:23.361]  Florida has just been, screw you, that has some of the lowest COVID numbers.
[01:19:24.096 --> 01:19:25.958]  There's never been COVID in Florida.
[01:19:25.958 --> 01:19:26.718]  I mean, that was there.
[01:19:26.718 --> 01:19:28.140]  We were in, where were we at?
[01:19:28.140 --> 01:19:32.244]  We were in Orlando like a month after the lockdown and it was like party every day.
[01:19:32.244 --> 01:19:37.048]  Where are you headed after Austin?
[01:19:37.048 --> 01:19:37.769]  I'm actually not sure.
[01:19:37.769 --> 01:19:39.170]  I have a lot of footage to edit.
[01:19:39.170 --> 01:19:45.135]  So I'm probably just going to, you know, what I'm thinking about doing is putting the camper shell on my, on my truck and just doing it that way.
[01:19:45.135 --> 01:19:46.877]  Cause the luxury of an RV is kind of getting in my head.
[01:19:46.877 --> 01:19:47.798]  I start to feel like a, uh,
[01:19:48.638 --> 01:19:49.658]  Like, aristocrat.
[01:19:49.658 --> 01:19:50.238]  You know what I mean?
[01:19:50.238 --> 01:19:52.139]  No, it's not aristocratic to have a little RV.
[01:19:52.139 --> 01:19:53.119]  No, it's 36 feet long.
[01:19:53.119 --> 01:19:53.739]  It's a Winnebago.
[01:19:53.739 --> 01:19:54.920]  I've got an RV.
[01:19:54.920 --> 01:19:57.580]  Yeah, but... I've got a 36-foot Winnebago.
[01:19:57.580 --> 01:20:02.422]  I want to get to my roots and just keep it a little grimy or like... Is it elitist to have a 36-foot Winnebago that I haven't had time to use?
[01:20:02.422 --> 01:20:03.722]  It's possibly elitist.
[01:20:03.722 --> 01:20:11.644]  I mean, given the scale of road living, like, I would say the most badass thing would just be, like, a truck with, like, a camper shell on it so you could just pass out in the back.
[01:20:11.644 --> 01:20:12.244]  No AC.
[01:20:12.244 --> 01:20:13.264]  Take a shit in Walmart every day.
[01:20:13.264 --> 01:20:14.325]  I didn't mean to say that.
[01:20:14.325 --> 01:20:15.545]  Use the bathroom in Walmart every day.
[01:20:16.664 --> 01:20:21.427]  I think that Winnebago with the pop-out is relatively elitist, yeah.
[01:20:21.427 --> 01:20:26.751]  Well, I mean, compared to the overpriced housing, it's a pretty good thing to live in.
[01:20:26.751 --> 01:20:29.312]  Austin is insanely expensive right now.
[01:20:29.312 --> 01:20:30.213]  Everyone from California is moving.
[01:20:30.213 --> 01:20:31.994]  Yeah, it's become L.A.
[01:20:31.994 --> 01:20:33.855]  Is it full-blown L.A.?
[01:20:33.855 --> 01:20:34.936]  I knew I was in L.A.
[01:20:34.936 --> 01:20:35.676]  last week.
[01:20:35.676 --> 01:20:40.139]  When I'm driving home and I look over and Joe Rogan is in his truck right next to me.
[01:20:40.139 --> 01:20:41.020]  And I look at him
[01:20:41.661 --> 01:20:43.902]  And I roll the window down and wave at him, and he doesn't recognize me.
[01:20:43.902 --> 01:20:46.242]  He gets mad and rolls his window up.
[01:20:46.242 --> 01:20:46.863]  I call him.
[01:20:46.863 --> 01:20:47.983]  I go, hey, it's me.
[01:20:47.983 --> 01:20:49.944]  He goes, oh, hey, we've heard talking.
[01:20:49.944 --> 01:20:51.404]  But I mean, that's how crazy it is.
[01:20:51.404 --> 01:20:55.245]  Like Joe Rogan, like I saw a couple other movie stars last week.
[01:20:55.245 --> 01:20:56.425]  Who'd you see?
[01:20:56.425 --> 01:20:57.706]  I don't want to get into it.
[01:20:57.706 --> 01:20:58.366]  They live by me.
[01:20:58.366 --> 01:21:00.187]  But I mean, there's a lot of them.
[01:21:00.187 --> 01:21:00.667]  Yeah.
[01:21:00.667 --> 01:21:01.587]  I mean, it's like L.A.
[01:21:01.587 --> 01:21:01.827]  now.
[01:21:01.827 --> 01:21:04.048]  And it's just it's just they're here to hide.
[01:21:04.048 --> 01:21:04.608]  I get it.
[01:21:04.608 --> 01:21:07.489]  I just don't want them to bring their L.A.
[01:21:07.489 --> 01:21:08.209]  here.
[01:21:08.209 --> 01:21:09.509]  Joe wants to get away from it.
[01:21:09.509 --> 01:21:11.090]  Hasn't Austin always been liberal?
[01:21:11.730 --> 01:21:13.852]  Like, Austin's like a blue dot in Texas, right?
[01:21:13.852 --> 01:21:17.315]  Yeah, but now Austin's like a California toilet.
[01:21:17.315 --> 01:21:17.695]  Mm-hmm.
[01:21:17.695 --> 01:21:19.497]  Like, just all the bad California stuff.
[01:21:19.497 --> 01:21:25.281]  They got Dallas, they got, they got, uh, almost said LA, they got Austin, they got Houston, they got San Antonio.
[01:21:25.281 --> 01:21:27.023]  I mean, it's, it's, we're, we're going blue, brother.
[01:21:27.023 --> 01:21:31.046]  Do you think they're going to go... The average Texas is like, I'll never have it around here, boy!
[01:21:31.046 --> 01:21:33.088]  California used to be red as blood.
[01:21:33.925 --> 01:21:38.486]  Do you think all these transplants will move back to California after the country opens back up?
[01:21:38.486 --> 01:21:42.907]  Are they just here to blow off some steam and not be in the lockdown society?
[01:21:42.907 --> 01:21:45.528]  Oh yeah, California will come back in 20 years.
[01:21:45.528 --> 01:21:46.388]  You think it'll take that long?
[01:21:46.388 --> 01:21:50.069]  Here's the deal, they're emptying California and New York out for the migrants.
[01:21:50.069 --> 01:21:52.889]  Who then politicize it and have it invade the rest of the country.
[01:21:52.889 --> 01:21:56.430]  I'm not against the migrants, but they're being politically brainwashed, politically used, politically controlled.
[01:21:59.645 --> 01:22:00.886]  Thing is, I can talk a lot.
[01:22:00.886 --> 01:22:02.028]  I want you to talk.
[01:22:02.028 --> 01:22:03.889]  Dude, I'm more of a listener, you know what I mean?
[01:22:03.889 --> 01:22:06.052]  No, no, no, no, no.
[01:22:06.052 --> 01:22:07.273]  Let's go to your next clip here.
[01:22:07.273 --> 01:22:11.057]  Let's go to, we played Bigfoot, which, that doesn't even do it justice, folks.
[01:22:11.057 --> 01:22:12.578]  It's such a funny episode.
[01:22:12.578 --> 01:22:15.381]  Watched it three times, and I don't watch anything three times.
[01:22:15.381 --> 01:22:18.705]  Area51, here's a quick clip from your Instagram.
[01:22:18.705 --> 01:22:19.806]  What are your thoughts on the aliens, man?
[01:22:20.356 --> 01:22:20.996]  They're here.
[01:22:20.996 --> 01:22:21.657]  They're here?
[01:22:21.657 --> 01:22:22.577]  They're here right now.
[01:22:22.577 --> 01:22:23.778]  They're walking among us.
[01:22:23.778 --> 01:22:24.839]  On two legs.
[01:22:24.839 --> 01:22:25.959]  Human-like.
[01:22:25.959 --> 01:22:26.820]  Oh yeah.
[01:22:26.820 --> 01:22:28.421]  How do you spot a human-alien hybrid?
[01:22:28.421 --> 01:22:29.701]  I think it's the smell.
[01:22:29.701 --> 01:22:33.363]  They buy Axe at the grocery stores because they think that's what the human teens want.
[01:22:33.363 --> 01:22:34.684]  The human teens.
[01:22:34.684 --> 01:22:36.345]  They disguise themselves as that.
[01:22:36.345 --> 01:22:37.506]  Look at this means of conveyance.
[01:22:37.506 --> 01:22:38.866]  Now look at that right there.
[01:22:38.866 --> 01:22:40.267]  Is that human?
[01:22:40.267 --> 01:22:44.149]  Because if you had an alien scent about you, you would cover it with Axe.
[01:22:44.149 --> 01:22:46.511]  Do you plan on raiding tonight, sir?
[01:22:46.511 --> 01:22:48.092]  Oh, I've already been in.
[01:22:48.092 --> 01:22:48.532]  What was in there?
[01:22:53.254 --> 01:22:54.515]  They're in there.
[01:22:54.515 --> 01:22:55.936]  They're in there.
[01:22:55.936 --> 01:22:59.177]  Totally.
[01:22:59.177 --> 01:23:02.179]  Yes.
[01:23:02.179 --> 01:23:03.440]  Anyways, man, thanks for the interview.
[01:23:03.440 --> 01:23:03.800]  Good luck.
[01:23:13.144 --> 01:23:14.425]  We're good to go.
[01:23:14.425 --> 01:23:15.026]  We're good to go.
[01:23:35.778 --> 01:23:38.920]  The extraterrestrial activity there and it just became this big tourist destination.
[01:23:38.920 --> 01:23:41.341]  I don't know, like... The original political correctness.
[01:23:41.341 --> 01:23:46.183]  You can't say the poop word, an Anglo-Saxon word, S-H-Dash-T.
[01:23:46.183 --> 01:23:48.624]  You can say every... Imagine the Norman.
[01:23:48.624 --> 01:23:50.185]  Your words are gross.
[01:23:50.185 --> 01:23:51.245]  Your words are banned.
[01:23:51.245 --> 01:23:52.146]  That's political correctness now.
[01:23:53.098 --> 01:23:56.721]  Humanity has been domesticated by and large.
[01:23:56.721 --> 01:24:01.284]  The population has been trained to submit, do what you're told, and it's all going to pass.
[01:24:01.284 --> 01:24:10.491]  But if you study authoritarians, if you study the globalists, you understand that they reach a point where all the training is just beta, and you go into the point of being culled, being totally enslaved.
[01:24:10.491 --> 01:24:14.954]  And because the globalists see us as weak and see us as stupid, they are now making that move.
[01:24:14.954 --> 01:24:22.240]  And they are collapsing the third world with their economic weapons to then flood us with a third world that the UN will use as a weapon
[01:24:22.660 --> 01:24:33.067]  To then have us, under such a crisis, under such a load, capitulate to the UN, whatever agreements they want us to sign, hoping that they will stop the flood of tens of millions of refugees.
[01:24:33.067 --> 01:24:48.918]  Not fleeing COVID or climate change, as the UN and Klaus Schwab are saying, and Bill Gates is saying, but fleeing the year-long lockdowns that the UN and Bill Gates ordered them to institute, or they wouldn't get more IMF and World Bank money.
[01:24:48.918 --> 01:24:52.300]  And that's why we have to really get educated about the globalists.
[01:24:53.120 --> 01:24:55.882]  I sell supplements for two reasons.
[01:24:55.882 --> 01:25:01.424]  Because they work, they're real, they're powerful, and because it's a giant market.
[01:25:01.424 --> 01:25:03.905]  But again, why is there a giant market?
[01:25:03.905 --> 01:25:05.506]  Because it works.
[01:25:05.506 --> 01:25:07.507]  That's why it exponentially grows.
[01:25:07.507 --> 01:25:13.830]  So whether it's saw palmetto and other key ingredients in our prostate formula,
[01:25:14.642 --> 01:25:36.178]  Prostagard, or whether it is the super high-grade Organic Vitamin B12 and Ultra-12, or whether it's the PQQ or the CoQ10 in DNA Force, or the pure Deep Earth Crystal Iodine X2, these are all the very best supplements you're going to find in an already great market of high-quality products out there.
[01:25:36.178 --> 01:25:37.859]  And it funds the InfoWars.
[01:25:37.859 --> 01:25:42.263]  So even if these products weren't high-quality, which they are, you're funding the InfoWars, you can't lose.
[01:25:42.263 --> 01:25:43.904]  InfoWars delivers in spades.
[01:25:44.522 --> 01:25:48.013]  Please visit InfoWareStore.com and get the products today.
[01:25:48.013 --> 01:25:51.445]  Again, I want to thank you all for keeping us on air at InfoWareStore.com.
[01:25:52.580 --> 01:26:01.045]  We here at InfoWars are proud to announce the first ever Kava Kava Root Supplement that is now available at InfoWarsStore.com.
[01:26:01.045 --> 01:26:11.591]  Kava is one of the hottest new breakthroughs in the natural health world today, though it has been used for hundreds of years in the Pacific Islands for its relaxation and euphoric effects.
[01:26:11.591 --> 01:26:21.237]  According to ancient Samoan legend, Kava was given as a gift by the sun god Tagaloa, who they considered to be the supreme ruler and creator of the universe.
[01:26:21.577 --> 01:26:27.560]  The Samoan people would drink kava tea during social gatherings and sacred ceremonies to loosen up a little.
[01:26:27.560 --> 01:26:32.403]  Nowadays, kava is used around the world by many who enjoy its serious benefits.
[01:26:32.403 --> 01:26:44.750]  The new Kava Chill by Dr. Jones Naturals contains a full blend of not only kava kava, but other herbs including, but not limited to, German chamomile, organic skullcap, and valerian roots.
[01:26:45.090 --> 01:26:56.316]  We do expect to sell this new product quickly, so be sure to secure yours by visiting InfowarsStore.com.
[01:26:56.316 --> 01:26:58.938]  You're listening to the Alex Jones Show!
[01:27:29.282 --> 01:27:32.086]  Andrew Callahan, all gas and no brakes show.
[01:27:32.086 --> 01:27:33.528]  Big hit.
[01:27:33.528 --> 01:27:36.071]  It is really the toast of the town.
[01:27:36.071 --> 01:27:40.417]  It is the, what do you call, up and coming when it actually comes.
[01:27:40.417 --> 01:27:41.738]  But that's what's happening here.
[01:27:41.738 --> 01:27:45.884]  I was just during the break getting you a LaCroix because you wanted one and then I couldn't find...
[01:27:46.604 --> 01:27:50.306]  I did find a paper cup for you, so... I can just drink it straight out of the can.
[01:27:50.306 --> 01:27:51.567]  It's not cold, though.
[01:27:51.567 --> 01:27:52.247]  It's fine.
[01:27:52.247 --> 01:27:53.768]  I had to go across the warehouse and get it.
[01:27:53.768 --> 01:27:54.889]  No one will bring it to me for days.
[01:27:54.889 --> 01:27:55.549]  I'm up ahead of the crew.
[01:27:55.549 --> 01:27:57.330]  I just beg, can I please have it?
[01:27:57.330 --> 01:27:58.451]  You asked for the same.
[01:27:58.451 --> 01:27:59.512]  Now you get it, see?
[01:27:59.512 --> 01:28:00.072]  I get to have it?
[01:28:00.072 --> 01:28:00.952]  That's a whole... You get it now.
[01:28:00.952 --> 01:28:02.013]  Go ahead.
[01:28:02.013 --> 01:28:03.014]  This is a big moment here.
