[00:00:53.399 --> 00:00:55.080]  Okay.
[01:33:57.258 --> 01:34:01.021]  A little bit of foul-mouthness to it.
[01:34:01.021 --> 01:34:10.808]  For those of us that don't use a lot of foul language, just in regular repertoire of our verbal lexicon, you can try to look down on that.
[01:34:10.808 --> 01:34:13.329]  But I can certainly cuss like a sailor as well.
[01:34:13.329 --> 01:34:17.933]  But when you're talking to general audiences today, there's a reason that President Trump
[01:34:18.936 --> 01:34:19.216]  That's true.
[01:34:42.952 --> 01:34:44.112]  She's extremely witty.
[01:34:44.112 --> 01:34:49.513]  In fact, I've got a 14-year-old daughter that I could say is just as smart, but she's not really political.
[01:34:49.513 --> 01:34:50.814]  She just supports me.
[01:34:50.814 --> 01:34:52.034]  She knows I'm right.
[01:34:52.034 --> 01:34:53.194]  She's very well-informed.
[01:34:53.194 --> 01:34:55.395]  She just doesn't really care.
[01:34:55.395 --> 01:34:57.515]  Most of her friends are listeners.
[01:34:57.515 --> 01:35:00.696]  She's got friends all over town at other high schools.
[01:35:00.696 --> 01:35:09.938]  And I literally go to these girls' houses at pool parties and start to pick her up, and it's like 20 girls, and half of them are wearing Trump and InfoWars shirts.
[01:35:11.141 --> 01:35:13.163]  And that's not just in wealthy parts of town.
[01:35:13.163 --> 01:35:17.646]  I'll go out to some thing and party to pick her up at Dripping Springs at some birthday party.
[01:35:17.646 --> 01:35:20.348]  And, you know, it's blue-collar folks and they're all listeners.
[01:35:20.348 --> 01:35:22.730]  So, again, it's not just Alex Jones here.
[01:35:22.730 --> 01:35:26.213]  I'm not bragging, oh, I got a bunch of listeners and young people.
[01:35:26.213 --> 01:35:30.196]  It's the exciting news that Stephen Crowder's popular and Paul Watson.
[01:35:30.196 --> 01:35:37.862]  But what really scares them is somebody like this young lady coming along.
[01:35:37.862 --> 01:35:38.483]  S-O-P-H.
[01:35:40.493 --> 01:35:50.396]  Soph, formerly known as Lieutenant Corbus, is a 14-year-old YouTube personality that has been recently dogpiled for expressing right-wing views on her channel.
[01:35:50.396 --> 01:35:53.357]  Her channel's gotten close to a million subscribers and is growing.
[01:35:53.357 --> 01:36:06.940]  Her latest video, Be Not Afraid, where she criticized Islam and the modern left's censorship tactics that we're going to play after she leaves us, has been taken down for alleged hate speech, which is any nebulous term the left wants to invent.
[01:36:06.940 --> 01:36:09.481]  Along with a couple of her other videos, she's had two strikes.
[01:36:10.839 --> 01:36:12.620]  She's on the verge of being taken down.
[01:36:12.620 --> 01:36:19.263]  So you can have imams on there saying, your women are ours, Christ is a pig, we are taking over.
[01:36:19.263 --> 01:36:24.325]  You can have all that up there, but you can't criticize Islam.
[01:36:24.325 --> 01:36:26.086]  Here are the headlines, the breathless headlines.
[01:36:26.086 --> 01:36:32.509]  YouTube's newest far-right, foul-mouthed, red-pilling star is a 14-year-old girl.
[01:36:32.509 --> 01:36:33.690]  And then they blur her face out.
[01:36:34.966 --> 01:36:36.467]  Like she shouldn't be on air.
[01:36:36.467 --> 01:36:42.892]  Oh, but Desmond can be six years old when he first started dancing at gay bars and talking about taking ketamine.
[01:36:42.892 --> 01:36:50.078]  Little boys can have men put money in their g-strings, but little girls can't say they don't want to put a burka on.
[01:36:50.078 --> 01:36:50.918]  Potty mouth!
[01:36:50.918 --> 01:36:53.560]  Oh, suddenly the left is so concerned.
[01:36:53.560 --> 01:36:54.341]  Potty mouth!
[01:36:54.341 --> 01:36:56.803]  Oh, look, a girl, we didn't abort.
[01:36:56.803 --> 01:36:58.744]  Oh, she's... Potty mouth, 14-year-old!
[01:37:05.839 --> 01:37:10.803]  Profane 14-year-old YouTuber spreads hate and far-right conspiracy theories.
[01:37:10.803 --> 01:37:11.864]  You mean questioning them.
[01:37:11.864 --> 01:37:15.467]  How social networks are recruiting teenage extremists.
[01:37:15.467 --> 01:37:17.508]  Oh my gosh, The Verge.
[01:37:17.508 --> 01:37:21.872]  BuzzFeed and the Outrage Mob hound this young lady.
[01:37:21.872 --> 01:37:23.253]  That's RT.
[01:37:23.253 --> 01:37:24.393]  So she joins us live.
[01:37:25.413 --> 01:37:36.207]  Unfiltered to talk with us, and so thank you very much for coming on, and tell us a little bit about yourself, the fact that they're trying to de-platform you, trying to un-person you.
[01:37:36.207 --> 01:37:39.632]  Wow, at 14, that's quite an accolade to have the Thought Police after you.
[01:37:40.543 --> 01:37:41.103]  Yeah, thanks.
[01:37:41.103 --> 01:37:42.324]  Thanks for having me on, Alex.
[01:37:42.324 --> 01:37:43.705]  I really love your program.
[01:37:43.705 --> 01:37:44.605]  I love what you do.
[01:37:44.605 --> 01:37:45.005]  It's awesome.
[01:37:45.005 --> 01:37:50.968]  And I'd like to say that you are indeed, in fact, like popular among Gen Z. Like they know who you are.
[01:37:50.968 --> 01:37:56.011]  You can say, you know, the quotes that have been memed and they'll know that it's Alex Jones.
[01:37:56.011 --> 01:37:58.732]  And I think it is really crazy that they're coming after me so hard.
[01:37:58.732 --> 01:38:05.095]  They're putting me in this box of far right, even though I'm not even, you know, grown up yet and I'm anti-political.
[01:38:05.095 --> 01:38:06.416]  And I think it's really crazy.
[01:38:06.416 --> 01:38:06.736]  I think
[01:38:07.396 --> 01:38:17.299]  Though it's a good sign that this is really throwing them for a loop and that it's a good defense against the thought police because you see, you know, a 14-year-old saying the things that I say and they don't know how to handle it.
[01:38:17.299 --> 01:38:33.064]  Like, you know, you write an article about her, it just makes her even more famous and it makes you seem like you're smearing a 14-year-old and it's really hard for them to come after me and I think it's a... And I would also like to thank BuzzFeed because I've gained like a hundred thousand subscribers over the past 24 hours because of them.
[01:38:33.064 --> 01:38:34.564]  So it really backfired on them.
[01:38:37.429 --> 01:38:39.610]  Well, you're right.
[01:38:39.610 --> 01:38:48.516]  I mean, it's backfired for now, but they, last time I heard, correct me if I'm wrong, you're the expert on this, tell us about the censorship.
[01:38:48.516 --> 01:38:52.658]  You've gone through the censored videos that have been taken down.
[01:38:52.658 --> 01:38:53.699]  There's two strikes, right?
[01:38:53.699 --> 01:38:55.740]  So you've got one more right now?
[01:38:55.740 --> 01:38:56.840]  Yeah.
[01:38:56.840 --> 01:38:59.882]  So I don't even know how many strikes.
[01:38:59.882 --> 01:39:01.623]  It's kind of a convoluted system.
[01:39:01.623 --> 01:39:02.604]  Somehow they're like,
[01:39:03.484 --> 01:39:09.317]  Um, grouping in a lot of videos into one strike and they're getting me for hate speech and cyberbullying and harassment.
[01:39:09.904 --> 01:39:19.251]  And I think I'm one away from my channel being terminated which is scary but I don't think it's a reason to back down and I won't change my content because of it because YouTube is really a stepping stone.
[01:39:19.251 --> 01:39:35.604]  It's not something that's going to be around for much longer because people are just getting sick of being censored and I really hope that events like these are ones where controversial anti-PC YouTubers can sort of unionize and move over to or start a new platform.
[01:39:36.513 --> 01:39:37.473]  Well, that's right.
[01:39:37.473 --> 01:39:41.174]  As they squeeze, it just pushes people out and we're going to create new platforms.
[01:39:41.174 --> 01:39:42.995]  But in the time being, you've got to be careful.
[01:39:42.995 --> 01:39:44.675]  Your parents got to be careful.
[01:39:44.675 --> 01:39:46.236]  And obviously, you're running the show.
[01:39:46.236 --> 01:39:48.977]  You're very smart.
[01:39:48.977 --> 01:39:52.498]  Once they take you down, though, then they'll be able to lie about you.
[01:39:52.498 --> 01:40:00.960]  So I would create a backup channel through somebody else you work with where you also post your material so that you'll be able to have a voice and kind of leapfrog as long as you can.
[01:40:00.960 --> 01:40:05.382]  Because once they take your scalp, you know, they kind of
[01:40:06.562 --> 01:40:09.663]  I guess like Gollum, they turn you into a slave of theirs.
[01:40:09.663 --> 01:40:11.743]  They create a straw man and steal your identity.
[01:40:11.743 --> 01:40:13.184]  So that's the next level of this.
[01:40:13.184 --> 01:40:16.685]  But I think, I mean, as you said, these strikes are fake.
[01:40:16.685 --> 01:40:18.465]  Some of the strikes have been pulled back.
[01:40:18.465 --> 01:40:26.347]  But they're in there, a bunch of bully SJWs piling on a 14-year-old young lady.
[01:40:26.347 --> 01:40:30.048]  And you don't look like you're even that physically big, but your brain is big.
[01:40:30.048 --> 01:40:33.549]  And I guess that's got to be very threatening for them, all ganging up on a girl.
[01:40:35.430 --> 01:40:43.613]  I mean, yeah, it's, um, I hope the, the strikes get, because there's just such a big audience on YouTube that it's good to, to grow an audience there.
[01:40:43.613 --> 01:40:51.736]  But I certainly find your, um, story inspiring because even after every major platform removed you, you're still going on your own website.
[01:40:51.736 --> 01:40:57.018]  And I think that's a step that a lot of us need to take if we want to survive and keep making our content.
[01:40:57.995 --> 01:40:58.675]  Wow, okay.
[01:40:58.675 --> 01:41:04.117]  Well, I mean, I've got three daughters, and they're awesome, and they're smart, but I'm impressed.
[01:41:04.117 --> 01:41:06.517]  Tell me something about your parents and something about yourself.
[01:41:06.517 --> 01:41:12.199]  I mean, don't get anything too private, but whatever's okay for you to get into, because I think America really admires you.
[01:41:12.199 --> 01:41:13.259]  Thanks.
[01:41:13.259 --> 01:41:16.700]  My parents are actually, they're actually, they voted Democrat.
[01:41:16.700 --> 01:41:18.161]  They voted for Hillary Clinton.
[01:41:18.161 --> 01:41:24.122]  They're left-leaning people, but they're fine with different opinions in the family.
[01:41:24.122 --> 01:41:24.922]  They think that's fine.
[01:41:24.922 --> 01:41:26.503]  They truly believe in free speech.
[01:41:27.250 --> 01:41:37.982]  Uh, they don't necessarily agree with me, but they don't want to shut me down either because they... And I think that's a stance that more left-leaning people should take, that they should be okay with, you know, ideological dissent.
[01:41:37.982 --> 01:41:43.749]  So your parents are more classical liberals who actually believe in freedom and their children being able to think for themselves?
[01:41:43.749 --> 01:41:43.909]  Yes.
[01:41:45.540 --> 01:41:49.464]  Well, there was a time in my life, 25 years ago, where I was almost a Democrat.
[01:41:49.464 --> 01:41:51.447]  Because the Republicans were being anti-free speech.
[01:41:51.447 --> 01:41:52.788]  Nothing like this.
[01:41:52.788 --> 01:41:55.231]  And those liberals back then were good people on average.
[01:41:55.231 --> 01:41:56.352]  They misguided some of them.
[01:41:56.352 --> 01:42:02.339]  But now it seems like... I mean, do your parents get freaked out by how piranha-like the left is attacking you and lying about you?
[01:42:03.430 --> 01:42:05.732]  I mean, yeah, they're certainly worried about that.
[01:42:05.732 --> 01:42:06.793]  They're nervous about that.
[01:42:06.793 --> 01:42:11.056]  I mean, just some of the journalists finding, you know, personal info, it's sort of scary.
[01:42:11.056 --> 01:42:12.738]  Like, is somebody going to show up at your house?
[01:42:12.738 --> 01:42:14.179]  Are you going to get swatted?
[01:42:14.179 --> 01:42:18.022]  You know, what are they willing to go through to take down somebody like me?
[01:42:18.022 --> 01:42:21.605]  Are you saying somebody's trying to dox you?
[01:42:22.717 --> 01:42:33.843]  I don't know if anybody's trying to dox me, but there's been journalists that have gotten my dad's number and started harassing him, calling him a Nazi and a skinhead and stuff like that.
[01:42:33.843 --> 01:42:36.424]  Really?
[01:42:36.424 --> 01:42:36.984]  Yeah.
[01:42:36.984 --> 01:42:40.106]  Wow, so your dad has been harassed?
[01:42:40.106 --> 01:42:41.807]  Yeah, he has been harassed.
[01:42:41.807 --> 01:42:42.567]  Wow, stay there.
[01:42:43.544 --> 01:42:44.967]  I know you took off school today for this.
[01:42:44.967 --> 01:42:46.410]  This is awesome.
[01:42:46.410 --> 01:42:49.395]  I am very excited about this young lady.
[01:42:49.395 --> 01:42:50.317]  Soph is our guest.
[01:42:50.317 --> 01:42:55.166]  You can follow her at SewerNugget on Twitter.
