[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:34:01.000 --> 1:34:07.000]  Because he didn't do anything. They met with thousands of people. Of course they met with some Russian lawyer. Do you have evidence he's working with the Russians?
[1:34:07.000 --> 1:34:20.000]  That's what Hillary was running around trying to get stuff on Trump. But again, that's collusion. Like I saw a Russian once or a person born in Russia out of 80-something people here in my office, an army vet, great patriot, works in my office.
[1:34:20.000 --> 1:34:26.000]  My gosh, we're under suspicion. A Russian works here.
[1:34:26.000 --> 1:34:30.000]  Melania is from Eastern Europe. You can't trust her.
[1:34:30.000 --> 1:34:35.000]  This is the mental illness, ladies and gentlemen.
[1:34:35.000 --> 1:34:42.000]  This is the total mental illness and now he's released the emails and you look at them and it's a 10-minute meeting.
[1:34:42.000 --> 1:34:53.000]  It's nothing but they're the ones that have the Russian connections. We're going to tie all this together here in just a moment with Craig Sawyer, former Navy Seal and Patriot and obviously TV host and tactical trainer,
[1:34:53.000 --> 1:35:05.000]  pettichlonsutter.com, vetsforchildrescue.org. We'll get more into how they try to shut him down and where the fight's going. Leo Zagami, LeoZagami.com, a investigative journalist in Rome. I want to both talk about stuff they've been through, trying to cover the pedophiles.
[1:35:05.000 --> 1:35:19.000]  Because that's when you really know how much power they've got when all hell breaks loose. Right as they're trying to normalize pedophilia, you'll notice the last few years, we're really kind of messing up their oatmeal here.
[1:35:19.000 --> 1:35:28.000]  We're kind of pissing in their Cheerios because this is supposed to be their big coming out now and I've got news today where they're trying to sexualize small children in the news.
[1:35:28.000 --> 1:35:35.000]  I mean, this is crazy. Briefly, we're listeners supported. We're not funded by the Russians. We're not funded by the Easter Bunny.
[1:35:35.000 --> 1:35:51.000]  We're funded by you, mainly buying products at mfullwarsstore.com. Whether it's CNN, this fake news shirt, great to spread the word, meet like-minded people at mfullwars.com on the backs, as real news. Whether it is a Hillary for Prison shirt, we have a new limited edition of that.
[1:35:51.000 --> 1:36:05.000]  Whether it is a mullon lombay shirt, men and women's. We have these new really soft fabric shirts made in America. It's amazing. mfullwarslife.com, mfullwarsstore.com, or AAA-2533139.
[1:36:05.000 --> 1:36:09.000]  I've decided to expand free shipping about the month of July. I've never done that before. Folks love it.
[1:36:09.000 --> 1:36:23.000]  And we have all of our main, new tropic and high quality supplements discounted. Brainforce Plus, 30% off. Supermell Vitality, 30% off. Survival Shield, The Good Halogen X-Tube, so amazing. 30% off. You really owe it to yourself to try these folks if you have it.
[1:36:23.000 --> 1:36:39.000]  ZShield, The Heavy Metal Intoxifier, M4Wars, Super High Quality Shwerble Foods, powered by my Patriot, that's got it in today. 30% to 40% off. Emrex Essentials, Outdoor Pack, 40% off. That is the sunscreen and the great bug spray that's all organic.
[1:36:39.000 --> 1:36:48.000]  Now some of these will have to end soon because some are about to sell out, but Myco ZX that knocks out the candia, the fungus, all that garbage, that's what it's designed to do out of the gut.
[1:36:48.000 --> 1:36:55.000]  It's been sold out for almost five months, six months. It's back in and it goes great with Biome Defense, our high quality probiotic that we keep refrigerated.
[1:36:55.000 --> 1:37:01.000]  That is 30% off when you get those together and that funds the operation. So I want to thank you all for your support.
[1:37:01.000 --> 1:37:06.000]  DNA Force is finally back in stock after, again, five plus months being out as well.
[1:37:06.000 --> 1:37:16.000]  It's got the CoQ10, the NAH, our lipoic acid, the Biome PQQ. These are the real organic derived forms of it, not the fake synthetic ones that cost even more.
[1:37:16.000 --> 1:37:20.000]  And we've got 20% discount on that out of the gates, even though we can't keep it in stock.
[1:37:20.000 --> 1:37:28.000]  I just want to pass that on to you. And again, it's really amazing. Read about the 175 studies at mfolwarslife.com.
[1:37:28.000 --> 1:37:32.000]  Why DNA Force is so amazing, the Biome PQQ and more.
[1:37:32.000 --> 1:37:42.000]  Whatever you do, take advantage of it. We also have D Magazine and Newsweek and a bunch of Washington Post making fun of the fact that we sell fluoride-free toothpaste.
[1:37:42.000 --> 1:37:49.000]  My dad developed it. He's a dentist and a neurosurgeon. The hydrofluorosalicylic acid they put in toothpaste is toxic.
[1:37:49.000 --> 1:37:55.000]  It causes brain damage, bone cancer. That's Harvard studies to search engine it for yourself. Lowered IQs.
[1:37:55.000 --> 1:37:58.000]  And you need a little bit of calcium fluoride. That's not what they put in the toothpaste.
[1:37:58.000 --> 1:38:03.000]  We have it fluoride-free with the colloidal silver and with the high quality iodine.
[1:38:03.000 --> 1:38:07.000]  And nobody else has got it. It's made by the same folks that make Tom's of Maine. It's amazing.
[1:38:07.000 --> 1:38:13.000]  Super blue back in stock. mfolwarslife.com or AAA-2533139.
[1:38:13.000 --> 1:38:21.000]  Now, I'll try to give these guys the floor in the next 15 minutes or so we've got before we go to break to cover the waterfront.
[1:38:21.000 --> 1:38:27.000]  But they want to talk about dealing with the pedophile empire being drugged out in the open, literally in big trouble.
[1:38:27.000 --> 1:38:34.000]  The Vatican reeling. This is unprecedented. This is 100 times bigger than cardinals and priests being caught before.
[1:38:34.000 --> 1:38:41.000]  Because now we know these are the guys that covered it up being caught being absolute child raping demons.
[1:38:41.000 --> 1:38:49.000]  So what goes beneath the swamp? What's below the pedophilia? We know it's Satanism. We know it's worse.
[1:38:49.000 --> 1:38:57.000]  The raping of children. I want to get Greg Sawman Sawyer to talk about that and then Zagami and then talk about what you guys have gone through.
[1:38:57.000 --> 1:39:03.000]  The latest shoes to drop. What's coming next? Then I want to talk about the Russia situation and how they're trying to say
[1:39:03.000 --> 1:39:08.000]  that any of us that investigate Hillary for Russia connections will that that makes us Russian spies.
[1:39:08.000 --> 1:39:14.000]  Talk about upside down logic. So who wants to go first here?
[1:39:14.000 --> 1:39:20.000]  All right. Well, what's behind it? Alex? Well, it's power. It's just a struggle for power.
[1:39:20.000 --> 1:39:26.000]  Some of these misguided elites are struggling for something meaningful.
[1:39:26.000 --> 1:39:30.000]  They want power and influence and they're going about it completely the wrong way.
[1:39:30.000 --> 1:39:34.000]  It's nothing new, but the public is just now starting to learn about it.
[1:39:34.000 --> 1:39:43.000]  So it's an ugly revelation. It's hard for people to kind of accept that it's happening and deal with it.
[1:39:43.000 --> 1:39:50.000]  So that's step one is really causing people to recognize that it is happening and how to confront and put it down.
[1:39:50.000 --> 1:40:00.000]  Some of the grief that we've been going up against and as soon as we announced the launch of Child Rescue,
[1:40:00.000 --> 1:40:06.000]  we started getting chatter on the Internet of people that were panicking and planning their attacks against us.
[1:40:06.000 --> 1:40:13.000]  And sure enough, and one of the things that they were going to go against is discredit any fundraising that we tried.
[1:40:13.000 --> 1:40:18.000]  And by the way, they don't know that you're a federal officer, not just a guy that's been in SEAL Team 6, all the rest of it.
[1:40:18.000 --> 1:40:25.000]  You have TV shows, you're well known. I mean, you've got intel on these people. You know what they're doing and they're so ignorant they don't understand that.
[1:40:25.000 --> 1:40:32.000]  Yeah. Well, I don't know if it's that they don't understand that. I think it's just they can't, they have to run and hide.
[1:40:32.000 --> 1:40:37.000]  They've got to try to fight to hold what little they've got left because truth is coming.
[1:40:37.000 --> 1:40:39.000]  They're cornered now.
[1:40:39.000 --> 1:40:42.000]  Well, they are. Now, it's just starting.
[1:40:42.000 --> 1:40:49.000]  Look, you asked earlier where we are in this battle. The American public has not even stepped foot on this battlefield yet.
[1:40:49.000 --> 1:40:53.000]  So I kind of liken myself in a way to a modern day Paul Revere.
[1:40:53.000 --> 1:41:01.000]  But instead of saying the British are coming, I'm saying the pedophiles are already here and it's a global epidemic and problem.
[1:41:01.000 --> 1:41:04.000]  But we've got to be aware. I've got to let everybody know.
[1:41:04.000 --> 1:41:08.000]  We have to let everybody know that this is going on so that we can combat it.
[1:41:08.000 --> 1:41:15.000]  So we've had our fundraising attack. Man, go fund me would not even publish our campaign.
[1:41:15.000 --> 1:41:22.000]  So and then you caring as you remember, Alex stopped our campaign while I was live on the air with you and donations were coming in.
[1:41:22.000 --> 1:41:28.000]  And then America's Fund.me stepped in and ran the rest of our campaign and did it honorably.
[1:41:28.000 --> 1:41:34.000]  So I want everybody to recognize that America's Fund.me did an honorable and straight job.
[1:41:34.000 --> 1:41:41.000]  And then PayPal went to go transfer donations from our website into the Best for Child Rescue account.
[1:41:41.000 --> 1:41:45.000]  And they said, no, we're going to sit on this for 180 days.
[1:41:45.000 --> 1:41:51.000]  And they wouldn't they disabled my ability to email them and then they hung up on me when I called.
