[00:00.000 --> 00:25.900]  Infowars, tomorrow's news, today.
[1:19:26.480 --> 1:19:31.920]  fence you know our information is powerful you know it's changed the world try the products at
[1:19:31.920 --> 1:19:41.520]  info wars store dot com and start with x3 tri iodine 50 off info wars store dot com it takes
[1:19:41.520 --> 1:19:47.360]  about two weeks to kick in an aspirin kicks in in 30 minutes Tylenol kicks in 30 minutes this kicks
[1:19:47.360 --> 1:19:53.680]  in and about two weeks on average you need to experience it don't wait you'll be impressed
[1:19:53.680 --> 1:20:18.960]  info wars store dot com x3 leading a frontal assault on the lies of the new world order it's alex jones
[1:20:23.680 --> 1:20:45.120]  we are back live taking your phone calls on this live thursday number third worldwide broadcast
[1:20:46.000 --> 1:20:50.160]  let's go ahead and talk to derrick in montana derrick thanks for holding her on the air
[1:20:50.160 --> 1:20:59.360]  oh what an honor uh last night's speech i thought was uh just a call to action prepare the ballots
[1:20:59.360 --> 1:21:08.160]  and prepare the propaganda and take as much time as you need yeah that was it he was the talking
[1:21:08.160 --> 1:21:12.320]  point is we're going to steal the election and when they challenge it they're criminals but
[1:21:12.320 --> 1:21:16.880]  they're going to steal the election and uh we're going to take all the time we need to steal the
[1:21:16.880 --> 1:21:20.960]  election it was the exact same thing we saw two years ago people say well why are they running
[1:21:20.960 --> 1:21:28.480]  the same play because it worked that's right and and now we can't question before during her after
[1:21:29.200 --> 1:21:38.000]  or you're a terrorist so what do you think we should do derrick well i i think you got to use
[1:21:38.000 --> 1:21:43.840]  the virginia model and just make sure that uh as many people as possible are in there watching
[1:21:43.840 --> 1:21:52.480]  the process itself and uh you know if they steal it they're just gonna uh show their show their cards
[1:21:52.480 --> 1:21:57.680]  even more than they did last time well you know that's really the thing is
[1:22:00.080 --> 1:22:04.960]  callers constantly calling we've already had two today saying why are you promoting an election
[1:22:04.960 --> 1:22:09.520]  of their fraud well why are the globalists in there trying to steal it so bad that's where
[1:22:09.520 --> 1:22:14.000]  the fight is obviously there's fraud we've got to watch it we've got to expose it they call
[1:22:14.000 --> 1:22:19.680]  election meddling when we expose election fraud and when we stop it so the battle is over our
[1:22:19.680 --> 1:22:24.560]  electoral process and we know it's been taken over and so we can't just say oh we'll screw this it's a
[1:22:24.560 --> 1:22:31.120]  fraud we've got to engage and and and a bunch of states to pass laws against the fraud we're
[1:22:31.120 --> 1:22:34.880]  actually starting to climb out of this and it doesn't mean there's ever going to be some perfect
[1:22:34.880 --> 1:22:43.360]  place we're going it's a process yeah and and like myself i think more people will just
[1:22:43.360 --> 1:22:48.800]  awaken to it even if it is a slow process like i've i've only been listening to you for a year now
[1:22:48.800 --> 1:22:55.280]  maybe a year and a half and uh i think more and more people are just becoming awake to what
[1:22:55.280 --> 1:23:01.280]  what's really going on thanks for the call great points derrick don and florida don go ahead
[1:23:01.280 --> 1:23:11.840]  yes alex long time listener first time caller thank you i believe i'm a clear critical thinker
[1:23:12.640 --> 1:23:18.480]  i have a phd so i just don't follow anybody for any reason and i believe that we will win the
[1:23:18.480 --> 1:23:23.200]  election but we have to be vigilant because they are going to try to steal it as we saw today on
[1:23:23.200 --> 1:23:31.680]  info wars news that a judge in arizona is stopping the mule watchers which is ridiculous that we
[1:23:31.680 --> 1:23:39.920]  need the mule watches out there and i have bought x3 in the past i have not used it yet i'm saving
[1:23:39.920 --> 1:23:48.080]  it in case of a nuclear war and i've bought the info wars crew t-shirt and info wars mask before
[1:23:48.080 --> 1:23:54.160]  thank you i'm not vaccinated even though masks don't really work and you are my hero and jesus is
[1:23:54.800 --> 1:24:00.560]  too as my dad used to be my hero but god bless you i hope jesus and your dad are way above me
[1:24:00.560 --> 1:24:05.920]  on the hero scale brother ten years ago but i've been bedridden for three years i have a
[1:24:05.920 --> 1:24:12.480]  polynomial cyst that hasn't healed and i needed my hip replaced three years before that and um
[1:24:12.480 --> 1:24:17.760]  if i could have a prayer from all the listeners out there to help me because my general surgeon
[1:24:17.760 --> 1:24:22.160]  can't do anything more for me for this system folks that people pray for don in florida and we
[1:24:22.160 --> 1:24:26.720]  love you don and it really honors me to say that i'm right up there as your heroes jesus and your
[1:24:26.720 --> 1:24:31.680]  dad your dad and jesus are way jesus is way up here and your dad's way up here and i'm way down here
[1:24:31.680 --> 1:24:34.560]  i'm just in this fight with your brother and i love you and i appreciate your call don
[1:24:36.720 --> 1:24:39.920]  such great people out there counting on us and i'm trying to come through for you trying to be as
[1:24:39.920 --> 1:24:48.720]  strong as i can folks i'm not perfect uh let's talk to uh j roe in georgia hey alec jones what's
[1:24:48.720 --> 1:24:53.360]  going on my brother how are you doing today man i am living inside the new world order living the
[1:24:53.360 --> 1:24:58.160]  new world order nightmare man i'm trying to tell you look i spoke to you about a week ago i don't
[1:24:58.160 --> 1:25:03.840]  know if you remember and i prayed for you live on air and we talked about possibly doing a spiritual
[1:25:03.840 --> 1:25:08.720]  um segment i remember your call yeah hey man yes sir so i'm not in here really the call but
[1:25:08.720 --> 1:25:13.680]  if they're like i told you i'm uh for some reason i've been a 16 year listener i've only been able
[1:25:13.680 --> 1:25:18.320]  to get in in through to you about three times this is the third time and today's my birthday on top of
[1:25:18.320 --> 1:25:23.040]  that which makes that's beautiful brother and lead us in a prayer yes sir we're gonna do it um
[1:25:23.840 --> 1:25:29.440]  father god i just thank you right now for alec jones the info warriors the patriots i thank you for
[1:25:29.440 --> 1:25:35.840]  our nation god i thank you for the the love that you've bestowed upon us the power of your spirit
[1:25:35.840 --> 1:25:40.560]  god i thank you that the holy spirit will lead us and guide us and give us the power to overcome
[1:25:40.560 --> 1:25:45.440]  these luciferian demons at the highest levels who have infiltrated our government our schools
[1:25:45.440 --> 1:25:50.480]  they've infiltrated medical they've infiltrated the the business arena lord they've infiltrated
[1:25:50.480 --> 1:25:55.760]  every aspect they're trying to subvert our very way of democracy and rich and this is a republican
[1:25:55.760 --> 1:26:00.480]  is not a democracy in the name of jesus and we stand on the word of god i pray for empowerment
[1:26:00.480 --> 1:26:05.760]  with alec jones and info wars team god that the holy spirit would protect them ginger angels god
[1:26:05.760 --> 1:26:12.160]  to protect the info wars protect the institution of freedom and righteousness and real information
[1:26:12.160 --> 1:26:18.000]  for us oh god i pray for a move of awakening upon your info warriors god upon your people
[1:26:18.000 --> 1:26:23.440]  god that we stand against this tyranny we stand against this demonic force that is trying to
[1:26:23.440 --> 1:26:28.160]  destroy humanity and at the highest levels god we know that these people have infiltrated but we
