[00:00.000 --> 00:12.800]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[01:11:39.800 --> 01:11:51.800]  Many analysts, because I do follow this stuff a little bit because it's everywhere, you can't miss it, say the Cowboys have one of the best lineups of raw talent in the NFL.
[01:11:51.800 --> 01:11:58.800]  They have a better lineup than the patriots, but they can't ever win because they've got a bad attitude and think they're losers.
[01:11:58.800 --> 01:12:00.800]  And it's the same thing for the American people.
[01:12:00.800 --> 01:12:06.800]  As we start to have victories, especially at the state level, people are going to realize that we can take this country back.
[01:12:06.800 --> 01:12:14.800]  And now all the issues that were called Kookie are now mainstream, and at least Republicans are having to pay lip service to it.
[01:12:14.800 --> 01:12:21.800]  That shows how far it's come, and they're not going to be able to reverse things now when they get into power and call us kooks.
[01:12:21.800 --> 01:12:26.800]  People are now awake. It doesn't mean they have all the facts, but they're awake so they can at least get the facts.
[01:12:26.800 --> 01:12:28.800]  But I want to just say one thing, Dary.
[01:12:28.800 --> 01:12:33.800]  I appreciate you trying to give me credit for a lot of the awakening that's happening.
[01:12:33.800 --> 01:12:40.800]  And even Newsweek, Time Magazine, New York Times have all called me the prophet of the Tea Party.
[01:12:40.800 --> 01:12:45.800]  And they've called Ron Paul the progenitor of the Tea Party because if you actually study it, that's where it comes from.
[01:12:45.800 --> 01:12:47.800]  But it's not Alex Jones.
[01:12:47.800 --> 01:12:57.800]  It's my audience, our AM and FM affiliates, the websites, my crew, the listeners taking action, spreading the word, telling people about the show.
[01:12:57.800 --> 01:13:00.800]  That's undoubtedly how you found out about it, Dary.
[01:13:00.800 --> 01:13:04.800]  I was through an internet link or a phone call or a video somebody gave you.
[01:13:04.800 --> 01:13:05.800]  I don't know. You can tell us.
[01:13:05.800 --> 01:13:14.800]  So it's all part of that process. I was once dumb as dirt 17 years ago, woke up, got involved 15 years ago, been on air 15 years.
[01:13:14.800 --> 01:13:21.800]  It's a process of reaching out to people with real issues and they're now ready to hear the truth.
[01:13:21.800 --> 01:13:26.800]  How did you get awake into this broadcast and then get awake into the New World Order, Dary?
[01:13:26.800 --> 01:13:33.800]  Well, before I go on to that, I'd like to say I'd like to use it as sports analogy also.
[01:13:33.800 --> 01:13:44.800]  I take it as you are the coach and we are the team, the hockey team, against the Soviet Union was a miracle on ice.
[01:13:44.800 --> 01:13:49.800]  And you just kept telling us we could do it. We could do it. We could do it.
[01:13:49.800 --> 01:13:52.800]  And eventually, we started to believe.
[01:13:52.800 --> 01:13:55.800]  And once we believed, no one could stop us.
[01:13:55.800 --> 01:14:03.800]  And that's what you were. You were our coach telling us, bringing these facts to our mind and like you pulled on the state's rights.
[01:14:03.800 --> 01:14:08.800]  And we were brainwashed. We're supposed to accept this and we're supposed to accept this.
[01:14:08.800 --> 01:14:11.800]  Our government knows best and you were saying, who are they?
[01:14:11.800 --> 01:14:18.800]  And then it broke. You started thinking about it in your mind and you're like, oh my gosh, Alex Wright, how about that?
[01:14:18.800 --> 01:14:26.800]  Well, Dary, I appreciate all your very informative comments, but specifically, how did you first hear about this radio show?
[01:14:26.800 --> 01:14:35.800]  Well, I was walking in the flea market and some lady said, hey, have you ever heard of Alex Jones?
[01:14:35.800 --> 01:14:38.800]  And this was back four or five months ago and I said no.
[01:14:38.800 --> 01:14:45.800]  And she goes, take this CD and listen to it and tell me what you think about it next week.
[01:14:45.800 --> 01:14:50.800]  So it was don't tread on me. I believe it was with a snake on it.
[01:14:50.800 --> 01:14:54.800]  And I took that home and I put that in the TV and I was watching.
[01:14:54.800 --> 01:14:58.800]  I was like, good, gosh, this guy is right. Who is this guy?
[01:14:58.800 --> 01:15:01.800]  And so then I went to that and then I started looking at you.
[01:15:01.800 --> 01:15:04.800]  But see, Dary, now you should start a website.
[01:15:04.800 --> 01:15:08.800]  You should get a local radio show on weekends. You should make films.
[01:15:08.800 --> 01:15:11.800]  I appreciate your call because that's what's unstoppable.
[01:15:11.800 --> 01:15:18.800]  Is that lady giving you that DVD? Is you then tuning into the show and now waking up others in your area?
[01:15:18.800 --> 01:15:22.800]  That's what the globalist can't beat. Great points, Dary. Very exciting to hear that.
[01:15:22.800 --> 01:15:25.800]  Jonathan in Kansas, you're on the air.
[01:15:25.800 --> 01:15:32.800]  Yes, Alex. I have two videos for you that you'd probably be interested in.
[01:15:32.800 --> 01:15:40.800]  It's on YouTube. One of them is TSA Supervisor Busted for Stealing from Travelers.
[01:15:40.800 --> 01:15:45.800]  And basically it talks about how TSA Supervisor was stealing from travelers.
[01:15:45.800 --> 01:15:51.800]  Well, you know, I've had stuff stolen out of my bags, going through airport security, checking bags,
[01:15:51.800 --> 01:15:54.800]  and you open your bag up and stuff's been taken. I've had cash taken.
[01:15:54.800 --> 01:15:58.800]  I never made an issue out of it. It was only $500, but traveling money.
[01:15:58.800 --> 01:16:03.800]  But oh yeah, I mean, who watches the watchers? That's what tyranny is.
[01:16:03.800 --> 01:16:07.800]  When government isn't accountable, crooks all get in.
[01:16:07.800 --> 01:16:11.800]  They hire their buddies and then you fall off the edge of the earth.
[01:16:11.800 --> 01:16:16.800]  Okay, so one of them is TSA Supervisor caught stealing. What's the other one?
[01:16:16.800 --> 01:16:22.800]  The other one is Blackwater Mercenary gets away with drunken murder.
[01:16:22.800 --> 01:16:23.800]  Drunken murder.
[01:16:23.800 --> 01:16:28.800]  The new one. So when he's drunk, he kills, I think.
[01:16:28.800 --> 01:16:32.800]  I think I forgot that he was one of them.
[01:16:32.800 --> 01:16:38.800]  Jonathan, we were getting these reports seven years ago after the Iraq had been taken over,
[01:16:38.800 --> 01:16:43.800]  that there were drunk mercenaries killing people, shooting up houses and cars for fun, using drugs.
[01:16:43.800 --> 01:16:48.800]  And now it's all in federal court and people are like, are good boys of Blackwater?
[01:16:48.800 --> 01:16:51.800]  You mean the good boys that have moved over to the Middle East and left the U.S.
[01:16:51.800 --> 01:16:55.800]  so they can't be extradited? This is what happens.
[01:16:55.800 --> 01:17:00.800]  And again, people just have to understand we have a corrupt government.
[01:17:00.800 --> 01:17:05.800]  Any government that tries to hire mercenaries, they're doing that so they're not accountable.
[01:17:05.800 --> 01:17:06.800]  Go ahead.
[01:17:06.800 --> 01:17:13.800]  Also, I want to talk about you bringing that guy from Alipak to talk about illegal immigration.
[01:17:13.800 --> 01:17:24.800]  Let me tell you why people need to understand why Mexico was at one point controlled by the
[01:17:24.800 --> 01:17:32.800]  Austro-Hungarian Empire. And keep in mind, the Austro-Hungarian Empire was the Holy Roman Empire.
[01:17:32.800 --> 01:17:38.800]  And they looked into how the Romans knew how to divide and conquer.
[01:17:38.800 --> 01:17:43.800]  What they're using is counter-nationalism. They used this against Henry, I mean,
[01:17:43.800 --> 01:17:55.800]  Louis Casuz, the Hungarian nationalist. They used croats against the Hungarians.
[01:17:55.800 --> 01:17:59.800]  Yeah, let me break this down for you. And again, it's not Catholic bashing.
[01:17:59.800 --> 01:18:06.800]  It's just the truth. The European Union was officially established in 1957 with the Treaty of Rome.
[01:18:06.800 --> 01:18:11.800]  That's why three years ago they had the 50th anniversary in 2007 for the EU.
[01:18:11.800 --> 01:18:17.800]  They didn't tell the public till 99, 2000, just like we officially had a North American Union in 2005,
[01:18:17.800 --> 01:18:22.800]  signed up at Baylor by Vicente Fox, George Bush, and Paul Martin of Canada.
[01:18:22.800 --> 01:18:27.800]  But it's true. The Catholic Church, or the political system around it in Europe,
[01:18:27.800 --> 01:18:31.800]  has openly promoted the European Union for a global government.
[01:18:31.800 --> 01:18:37.800]  And it is true that the Catholic Church is financing in this country open borders.
[01:18:37.800 --> 01:18:42.800]  And it is true that that's teamed up with the North American Union SPP move.
[01:18:42.800 --> 01:18:48.800]  And it is true that the Catholic Church at the highest levels is intimately involved.
[01:18:48.800 --> 01:18:52.800]  And look at the Last Pope always calling for new world order in all of this.
[01:18:52.800 --> 01:18:58.800]  And it is a fact, but that isn't saying Catholics individually are bad.
[01:18:58.800 --> 01:19:00.800]  I mean, it's just like Israel's involved in all sorts of corruption.
[01:19:00.800 --> 01:19:05.800]  That's not saying Jews themselves are bad or the British government's involved in all sorts of empire
