[00:00.000 --> 00:17.000]  Music
[01:10:21.000 --> 01:10:28.000]  But again, this is who these people are. They're unbelievable and they've got the most dumbed down people.
[01:10:28.000 --> 01:10:42.000]  The people that live in Democratic Party, blue state, big mega city, SH-T holes. Everywhere Democrats are in control are SH-T holes.
[01:10:42.000 --> 01:10:47.000]  And every country socialists are in control of are SH-T holes.
[01:10:47.000 --> 01:11:00.000]  Let's have a debate because some of them aren't just SH-T holes. They are HE double hockey stick holes.
[01:11:00.000 --> 01:11:05.000]  North Korea is a hell hole. Venezuela is a hell hole. Russia under communism is a hell hole.
[01:11:05.000 --> 01:11:10.000]  If you're not an inner party member in China, you're in a hell hole. If you're in a Foxcom factory, you're a hell hole.
[01:11:10.000 --> 01:11:19.000]  If you're in a Amazon factory, you're in a hell hole. How do you fix things? You call it a hell hole.
[01:11:19.000 --> 01:11:28.000]  A crap hole. Haiti is a literal crap hole. Haiti doesn't have indoor plumbing and 95% of it.
[01:11:28.000 --> 01:11:37.000]  And tens of thousands die every year at cholera and other waterborne diseases. There are open sewers of feces everywhere.
[01:11:37.000 --> 01:11:44.000]  If you look at a satellite photo of the island of Hispaniola, the east of it is the Dominican Republic. Very nice, green, beautiful.
[01:11:44.000 --> 01:11:47.000]  The other side, pull up satellite photos of Haiti.
[01:11:47.000 --> 01:11:55.000]  Almost total deforestation, total collapse, never got free market going. A hell hole.
[01:11:55.000 --> 01:12:04.000]  A hell hole where the legend has it that the Haitians pledged themselves to Satan and sacrificed a hog.
[01:12:04.000 --> 01:12:08.000]  And they say this in their own history to free them from French rule.
[01:12:08.000 --> 01:12:14.000]  And they never got out from under colonialism of one type or another. And the Clintons preying on them and all the rest of it.
[01:12:14.000 --> 01:12:24.000]  And it is the toilet of the Caribbean. Haiti is the worst place. That's what you call them is people say, why would you want to go to Calcutta, India?
[01:12:24.000 --> 01:12:30.000]  It's a, I mean, I have Indian friends that say, oh, if you want to go to India, go here to the north of these mountains or this area is nice.
[01:12:30.000 --> 01:12:37.000]  Do not go here. It is a, because Indians, Indians, I know none of them are politically correct.
[01:12:37.000 --> 01:12:41.000]  Most people that run up, oh, I love Trump. Love you, Alex. Or are Indian Americans.
[01:12:41.000 --> 01:12:47.000]  But the point is they go, oh, Alex, you know, don't ever go to India to go to these places because there's dead people on the side of the street.
[01:12:47.000 --> 01:12:54.000]  There's crap everywhere. These are SH-T holes because they are.
[01:12:54.000 --> 01:13:00.000]  And if you go to China, people will tell you, don't go there. It is a SH-T hole.
[01:13:00.000 --> 01:13:10.000]  So third world places with sewage running down the street and starving children are SH-T holes in definition in common nomenclature parlance, modern, you know, dictionary.
[01:13:10.000 --> 01:13:16.000]  And let's pull up the urban dictionary. They probably already changed it. People are correct, but let's pull up SH-T hole.
[01:13:16.000 --> 01:13:24.000]  If you look at a hell hole, a hell hole is Somalia, North Korea, a collapsing society completely.
[01:13:24.000 --> 01:13:33.000]  Venezuela is now a hell hole. Those are hell holes. There's maybe 25 hell holes.
[01:13:33.000 --> 01:13:41.000]  There's close to 100 SH-T holes. There are close to 100 countries that you would call.
[01:13:41.000 --> 01:13:51.000]  There is an extremely dirty, shabby or otherwise unpleasant place. This place is a bleep hole, SH-I-T hole. I hope you know that.
[01:13:51.000 --> 01:14:00.000]  So the urban dictionary, an abation of liberalism. Here, let's zoom out. Is this urban dictionary? Which one is this?
[01:14:00.000 --> 01:14:08.000]  That's just the Oxford Living Dictionary. Well, I just said go to the common parlance. Wow, let's do a story on this.
[01:14:08.000 --> 01:14:22.000]  So the English Oxford Living Dictionary is racist. There's your headline right there. They say that an extremely dirty, shabby or otherwise unpleasant place is a SH-I-T hole.
[01:14:22.000 --> 01:14:32.000]  So there you go. In fact, let's play the audio of it. We can delay this for radio stations, but just click the little audio if you can find that little speaker and it'll play it for you.
[01:14:32.000 --> 01:14:40.000]  So we'll do it when we come back. So understand, ladies and gentlemen, you can go to the – zoom in out please for listeners. Thank you.
[01:14:40.000 --> 01:14:49.000]  Viewers, just zoom in out for me. Thank you. You can go to the English Oxford – oh, the Oxford Dictionary. That's the biggest one there is, the most prestigious.
[01:14:49.000 --> 01:14:57.000]  And it calls an extremely dirty, shabby or otherwise unpleasant place. What they say, the President called it, but he says he didn't even call it that.
[01:14:57.000 --> 01:15:14.000]  So what they allege that's fake is what the Oxford Living Dictionary calls Haiti, because if Haiti isn't an SH-T hole, nothing is.
[01:15:14.000 --> 01:15:22.000]  Let's roll some video maybe when we come back of our aid teams flying in food aid and also find out what's happening in Haiti.
[01:15:22.000 --> 01:15:29.000]  And we can show you, we've got photos in the town's videos of little starving children, seas of feces flowing.
[01:15:29.000 --> 01:15:35.000]  The UN, by the way, crapped in the $20 million water system the U.S. paid for, everybody diseases.
[01:15:35.000 --> 01:15:38.000]  They just had to swim in it and crap in it. Remember that?
[01:15:38.000 --> 01:15:42.000]  But it's okay if the UN craps in the water and killed 10,000 people in Haiti.
[01:15:42.000 --> 01:15:56.000]  Just don't misquote the President as calling an SH-T hole, an SH-T hole, even though he probably didn't say it and the knowing, lying, globalist, poor media said so, playing an OJ Simpson, F. Lee Bailey, inward.
[01:15:56.000 --> 01:16:03.000]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[01:16:03.000 --> 01:16:12.000]  Since 2005, thousands have depended on Berkey purified water. The Berkey guy provides the lowest price filtration systems in every size.
[01:16:12.000 --> 01:16:21.000]  For incredibly delicious water now and in an emergency, get to goberkey.com or call 877-886-3653.
[01:16:21.000 --> 01:16:26.000]  877-886-3653, goberkey.com.
[01:16:26.000 --> 01:16:37.000]  Get back to nature, expand your horizons with the highest quality, most versatile, unique sling shots and sling bows on the market at slingbow.com.
[01:16:37.000 --> 01:16:44.000]  Sling bow products are compact and models start from just 1798. They're perfect for your bug out bag or storing in your vehicle.
[01:16:44.000 --> 01:16:48.000]  Give yourself and your loved ones the excitement and tradition of sling bow.
[01:16:48.000 --> 01:16:52.000]  A new frontier in archery and truly modern twist on this primitive survival tool.
[01:16:52.000 --> 01:16:56.000]  Feel the thrill only at slingbow.com.
[01:17:23.000 --> 01:17:30.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel. I recommend heart and body extract to everyone.
[01:17:30.000 --> 01:17:56.000]  Everybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:17:56.000 --> 01:18:02.000]  Maximize your potential and take your body back with super male vitality.
[01:18:02.000 --> 01:18:08.000]  We're breaking the conditioning and fighting back against the globalist's war on male vitality.
[01:18:08.000 --> 01:18:17.000]  Our ultimate non-GMO formula is sourced from powerful organic herbs that have been gathered from around the world and then concentrated for maximum potency.
[01:18:17.000 --> 01:18:24.000]  Super male vitality was developed to activate your body's natural processes instead of using synthetic chemicals.
[01:18:24.000 --> 01:18:28.000]  InfoWarsLife wants to bring you the highest quality products.
[01:18:28.000 --> 01:18:37.000]  Our unique combination of ingredients is designed to assist the body in regulating proper balance and creating superior vitality in males.
[01:18:37.000 --> 01:18:42.000]  Support your body and mind and take yourself to the next level.
[01:18:42.000 --> 01:18:45.000]  Boost your vitality and energize your life.
[01:18:45.000 --> 01:18:52.000]  Take control of your body. Grab a bottle of super male vitality today at infowarslife.com.
[01:18:52.000 --> 01:18:57.000]  That's infowarslife.com.
[01:18:57.000 --> 01:19:08.000]  I'm so excited. The new product at infowarslife.com in a glass bottle, two month servings filled to the brim, filled to the absolute top, the real red pill.
[01:19:08.000 --> 01:19:17.000]  This is a heart and brain pill, a new tropic that doesn't have any stimulants in it, but boy does it stimulate because it's beyond that.
[01:19:17.000 --> 01:19:29.000]  Quite frankly, I just went off what I saw medical doctors prescribing to their patients, but it wasn't prescription, but they were charging people $100, $200 for the formulae.
[01:19:29.000 --> 01:19:33.000]  And I came up with our own formulae working with scientists and developers.
[01:19:33.000 --> 01:19:38.000]  Non-GMO made right here in America, 120 capsules.
[01:19:38.000 --> 01:19:47.000]  And ladies and gentlemen, you add the preglenone to it, which is the precursor to all the hormones that your body has to have to even make the hormones in your glands.
[01:19:47.000 --> 01:19:50.000]  It is amazing.
[01:19:50.000 --> 01:20:18.000]  Red pill now available at infowarslife.com and your purchase fuzz the operation.
[01:20:18.000 --> 01:20:25.000]  You are receiving this transmission. You are the resistance. You're listening to Alex Jones.
