[00:00.000 --> 00:30.000]  Infowars, tomorrow's news today.
[01:11:27.000 --> 01:11:31.000]  Show trials were about scripting something for public theater.
[01:11:31.000 --> 01:11:40.000]  And that's what this entire case has been about, because the court has ignored basic rules of due process and trial by jury and rules of evidence in the process.
[01:11:40.000 --> 01:11:46.000]  Not allowing the rule of completeness, for example, requires they present your entire statement as to a subject.
[01:11:46.000 --> 01:11:53.000]  They're refusing to do that, not allowing you to present it through contrast with it, not allowing impeachment material.
[01:11:53.000 --> 01:12:02.000]  For example, I was waiting to hear from any of the plaintiffs how they that their injury was caused by something you said or did.
[01:12:02.000 --> 01:12:07.000]  And instead, what I heard were stories that didn't mostly relate to you at all.
[01:12:07.000 --> 01:12:23.000]  And it's like what I mean, this is I mean, they're now not only eviscerating First Amendment protections in order to undermine Second Amendment outspokenness in America while getting rid of due process under the Fifth Amendment, right to counsel protections under the Sixth Amendment, right to trial by jury under the Seventh Amendment.
[01:12:23.000 --> 01:12:24.000]  All of those things.
[01:12:24.000 --> 01:12:38.000]  They're also now trying to selectively say that if you say certain things and somebody else does something, you're responsible for what those things are, but only if you're on the wrong political side, even if they have no causal connection.
[01:12:38.000 --> 01:12:45.000]  How are people harassing Sandy Hook parents related to anything Infowars said when Infowars had said nothing about Sandy Hook?
[01:12:45.000 --> 01:12:48.000]  And by the way, they have no evidence of anybody harassing them.
[01:12:48.000 --> 01:12:53.000]  It's all literally the only person I ever said his name is Robbie Parker.
[01:12:53.000 --> 01:12:56.000]  And and I said, the Internet thinks this is fake.
[01:12:56.000 --> 01:12:59.000]  Here's the clip. I said Sandy Hook happened for like a year.
[01:12:59.000 --> 01:13:02.000]  The Internet didn't believe it. Our listeners said, please look into this.
[01:13:02.000 --> 01:13:06.000]  So I said, let's look into it. So the idea that I can't even question is just insane.
[01:13:06.000 --> 01:13:10.000]  I can't get into attorney client stuff, obviously, Robert, but.
[01:13:10.000 --> 01:13:15.000]  They were calling our lawyers back there yesterday morning, they were in full panic.
[01:13:16.000 --> 01:13:23.000]  They were on the ropes and they basically didn't even want me to testify yesterday and didn't know what to do.
[01:13:23.000 --> 01:13:30.000]  And we said, yeah, we'll just come back and we're able to, quote, present our case, even though we're handcuffed and straight jacketed and restricted next week.
[01:13:30.000 --> 01:13:37.000]  Why even have Norm do a cross-examination on the limited stuff Matty said? Because Matty crapped the bed, in Norm Pattison's words.
[01:13:37.000 --> 01:13:42.000]  But they were in complete panic. Even the media agreed that it blew up in their face.
[01:13:42.000 --> 01:13:46.000]  Chris Matty went completely insane. We'll play the clip coming up here in a few minutes.
[01:13:46.000 --> 01:13:48.000]  Where do you see all this going?
[01:13:48.000 --> 01:13:54.000]  Well, I mean, I think their their script is not going to plan because their script is false and that's their problem.
[01:13:54.000 --> 01:14:09.000]  And so they're trying to die. And because Norm Pattison has refused to go along with their effort to script this trial and and you refuse to go along with efforts to limit your ability to defend yourself adequately as you're constitutionally entitled to within the rules.
[01:14:09.000 --> 01:14:14.000]  They're not having success and you're seeing their emotional frustration be publicly expressed.
[01:14:14.000 --> 01:14:21.000]  I mean, to be honest with you, from a pure legal perspective, lawyer perspective, this has been very incompetent representation.
[01:14:21.000 --> 01:14:24.000]  I mean, these parents have had ineffective representation.
[01:14:24.000 --> 01:14:29.000]  I understand that this is a very politically powerful, connected law firm in Connecticut.
[01:14:29.000 --> 01:14:36.000]  But I heard from many people who are on the plaintiff's side in this case who thought that the plaintiff's lawyer was terrible.
[01:14:36.000 --> 01:14:49.000]  And it's because he's more politically motivated to prosecute this case, it appears to me, than he is actually getting to truth or justice, because actual justice would rule against him and actual truth is, in fact, against him.
[01:14:49.000 --> 01:15:01.000]  And that's why he can't. That's why he's stuck in this situation trying to do a Soviet style Stasi style Cuban Fidel Castro style show trial, but can't achieve it because the truth is still leaking out anyway.
[01:15:01.000 --> 01:15:11.000]  The emotional truth, the normative truth, the factual truth, all coming out that these are mostly drummed up charges based on a false fake narrative that never happened.
[01:15:11.000 --> 01:15:14.000]  Alex Jones at Infowars didn't make money off Sandy Hook.
[01:15:14.000 --> 01:15:20.000]  Alex Jones at Infowars were not the originators, instigators or primary propagators of any second guessing of Sandy Hook.
[01:15:20.000 --> 01:15:26.000]  The main 99 percent of what Infowars published and printed in broadcast is that Sandy Hook happened.
[01:15:26.000 --> 01:15:29.000]  The question was, I mean, they can't even understand what the right stock fire is.
[01:15:29.000 --> 01:15:31.000]  They can't even understand what a false flag is.
[01:15:31.000 --> 01:15:40.000]  A false flag originated from pirates putting up a false flag to trick the boat they were about to hijack and loot.
[01:15:40.000 --> 01:15:43.000]  That doesn't mean the looting didn't happen or the hijacking didn't happen.
[01:15:43.000 --> 01:15:46.000]  A false flag is an event that did, in fact, happen.
[01:15:46.000 --> 01:15:49.000]  But the cause and the culprit are inaccurately identified.
[01:15:49.000 --> 01:15:59.000]  And that is precisely what's been taking place and what were the issues concerning Sandy Hook, which is it turns out the politicians pocketed the money rather than put school safety first.
[01:15:59.000 --> 01:16:17.000]  And if they had done so, if they've done something as simple as allow teachers to lock the inside of the doors of the bathrooms inside their classrooms, be able to lock the inside of the doors to their classrooms, be able to have other means of self-defense available, such as trained people with guns in the teachers and school safety personnel.
[01:16:17.000 --> 01:16:19.000]  Then the reality is a lot of those kids are alive today.
[01:16:19.000 --> 01:16:22.000]  But the politicians couldn't let that message get out.
[01:16:22.000 --> 01:16:31.000]  And the reality is the Democratic Party, he didn't like the fact that you put up a poll at Infowars that asked what might be a future false flag.
[01:16:31.000 --> 01:16:33.000]  But that's because what's the political reality right now?
[01:16:33.000 --> 01:16:39.000]  Political reality right now is the more school shootings happen, the more plaintiffs lawyers like his firm profit.
[01:16:39.000 --> 01:16:44.000]  The more school shootings happen, the more the Democratic Party with their gun control agenda profit.
[01:16:44.000 --> 01:16:47.000]  They don't have an incentive to maximize school safety.
[01:16:47.000 --> 01:16:54.000]  And that's why they covered up what happened at Sandy Hook and the school safety inadequacy that took place there.
