[00:00:03.211 --> 00:00:04.712]  You have the power.
[01:15:57.263 --> 01:15:58.443]  Bacon Lovers.
[01:15:58.443 --> 01:15:59.984]  We ship free.
[01:15:59.984 --> 01:16:01.804]  Try our amazing bacon.
[01:16:01.804 --> 01:16:03.825]  No refrigeration required.
[01:16:03.825 --> 01:16:12.788]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[01:16:13.408 --> 01:16:16.869]  Ready to eat right from the pouch or warm and serve.
[01:16:16.869 --> 01:16:18.730]  Savory and delicious.
[01:16:18.730 --> 01:16:21.671]  Wholesale price for your everyday use.
[01:16:21.671 --> 01:16:24.592]  Order today at ReadyToEatBacon.com.
[01:16:24.592 --> 01:16:27.073]  ReadyToEatBacon.com.
[01:16:27.073 --> 01:16:29.694]  Get the ultimate knife at an ultimate price.
[01:16:29.694 --> 01:16:31.395]  The Fox Karambit Knife.
[01:16:31.395 --> 01:16:33.076]  Finally available in the U.S.
[01:16:33.076 --> 01:16:35.817]  The Fox Karambit Knife opens with one hand.
[01:16:35.817 --> 01:16:37.857]  Faster than you can pull a handgun.
[01:16:37.857 --> 01:16:41.919]  For utility, for defense, and for way less than other knives of this caliber.
[01:16:42.099 --> 01:16:44.260]  Go to TheUltimateKnife.com.
[01:16:44.260 --> 01:16:46.441]  Truly the best knife you will ever own.
[01:16:46.441 --> 01:16:49.403]  And only available at TheUltimateKnife.com.
[01:16:49.403 --> 01:16:52.164]  Use promo code RADIO at checkout for free shipping.
[01:16:52.164 --> 01:16:56.066]  Get The Ultimate Knife at the ultimate price at TheUltimateKnife.com.
[01:16:57.547 --> 01:17:02.610]  Fellow Patriots, my name is Todd Savage, founder of BlackRifleRealEstate.com.
[01:17:02.610 --> 01:17:07.974]  Like you, I was a prisoner of the outleft sanctuary state until one day I chose to leave my family to freedom.
[01:17:07.974 --> 01:17:16.019]  Today we live on a sustainable 20-acre homestead where we shoot, hunt, garden, and homeschool our children without the tyranny of the nanny state looking over us.
[01:17:16.019 --> 01:17:21.482]  If you're ready to flee the city to the freedom of Idaho or Montana, our Black Rifle Real Estate team is here to help.
[01:17:21.482 --> 01:17:23.443]  Go to BlackRifleRealEstate.com.
[01:17:23.443 --> 01:17:25.265]  That's BlackRifleRealEstate.com.
[01:17:26.844 --> 01:17:30.725]  Most of you know that heart disease is the number one silent killer in the U.S.
[01:17:30.725 --> 01:17:35.706]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[01:17:35.706 --> 01:17:40.527]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[01:17:40.527 --> 01:17:41.888]  Don't just take my word for it.
[01:17:41.888 --> 01:17:45.648]  Check out all of the success stories at HBExtract.com.
[01:17:45.648 --> 01:17:46.609]  Or to order, call 866-295-5305.
[01:17:46.609 --> 01:17:47.009]  That's 866-295-5305.
[01:17:47.009 --> 01:17:47.569]  HBExtract.com.
[01:17:47.569 --> 01:17:50.050]  Don't risk it when you can take charge of it.
[01:18:02.202 --> 01:18:07.929]  Years ago, Info Wars Life created the powerful MycoZX formula to help you combat internal yeast.
[01:18:07.929 --> 01:18:15.797]  As the years went on, and more toxins were pumped into the environment, our team knew we had to create a bigger and better formula to help support your gut health.
[01:18:15.797 --> 01:18:18.961]  MycoZX Plus is the result of the search for that formula.
[01:18:19.161 --> 01:18:24.406]  A unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms.
[01:18:24.406 --> 01:18:27.189]  There's no better product to help your body fight back.
[01:18:27.189 --> 01:18:36.177]  MycoZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[01:18:36.337 --> 01:18:48.185]  Powered by an impressive list of ingredients, including Grapefruit Seed Extract, Pau Darko Bark, and Grape Seed Extract, our formula is fueled by ingredients that stood the test of time as powerful micro-balancing properties.
[01:18:48.185 --> 01:18:53.008]  Pick up a bottle of the new and improved Micro ZX Plus today at InfoWarsLife.com.
[01:18:53.008 --> 01:18:54.669]  That's InfoWarsLife.com.
[01:18:58.143 --> 01:19:05.290]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[01:19:05.290 --> 01:19:17.641]  Help the good bacteria thrive and support overall digestive health with our specially formulated Prebiotic Fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[01:19:18.362 --> 01:19:29.431]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even support your immune system.
[01:19:29.431 --> 01:19:36.216]  InfoWars Life's cutting-edge formula only brings you the highest quality, organic, and clinically studied ingredients.
[01:19:36.816 --> 01:19:51.463]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[01:19:51.463 --> 01:19:54.084]  Head to infowarslife.com or call 1-888-253-3139.
[01:19:54.084 --> 01:19:55.625]  You're listening to the Alex Jones Show!
[01:20:34.238 --> 01:20:40.686]  From the front lines of the Information War, it's Alex Jones.
[01:20:40.686 --> 01:20:41.927]  What we are looking at...
[01:20:58.661 --> 01:21:02.286]  Alright, we had Dr. Nick Baggage scheduled for about a week to come on.
[01:21:02.286 --> 01:21:09.154]  The first guy to really expose what's now mainstream news, using cell phone waves to control the brain.
[01:21:09.154 --> 01:21:16.103]  He went off the patents, he went off the research, he went off the science of that.
[01:21:19.901 --> 01:21:23.782]  And now it's suddenly being announced as mainstream news.
[01:21:23.782 --> 01:21:32.645]  And the fact that 5G is super destructive when it comes to the DNA, basically rattles it apart and causing massive cancer increases.
[01:21:32.645 --> 01:21:36.127]  So he's gonna be popping in for just two segments coming up.
[01:21:36.127 --> 01:21:39.448]  I'm gonna give him back for a full hour in the near future.
[01:21:39.448 --> 01:21:45.550]  And he's gonna be hosting some podcasts and shows with us as we expand our operations.
[01:21:45.550 --> 01:21:48.931]  Now, joining us is Roger Stone with a quick pop-in
[01:21:50.456 --> 01:22:13.099]  On not just eight of his associates being dragged off the street last week in a FBI dragnet, but also we are going to be looking at the huge news that there is now a criminal investigation by the Inspector General taking place against Hillary.
[01:22:14.485 --> 01:22:18.109]  And the campaign and Obama ordering it and we know they ordered it.
[01:22:18.109 --> 01:22:21.932]  The FISA court put out a report that what happened was illegal last year.
[01:22:21.932 --> 01:22:23.914]  It's got no coverage.
[01:22:23.914 --> 01:22:28.619]  We have the documents we got from Sheriff's Arpaio's office.
[01:22:28.619 --> 01:22:31.142]  NSA documents surveilling Trump and myself.
[01:22:31.142 --> 01:22:31.942]  That was confirmed.
[01:22:32.963 --> 01:22:46.733]  We had them bragging when he was president-elect that, don't worry, we've been spying on him, we've got proof of Russiagate, so that people in government would stay confident and basically be mutinous against Trump when he got in, in the belief that he was illegitimate.
[01:22:46.733 --> 01:22:48.455]  But all that was a lie.
[01:22:48.455 --> 01:22:51.297]  They were spying, but there was no dirt.
[01:22:51.297 --> 01:22:53.118]  And now we know the name of the mole.
[01:22:53.118 --> 01:22:56.541]  We broke it five days before the New York Times.
[01:22:56.541 --> 01:22:57.842]  We knew his name months before, but
[01:22:58.502 --> 01:22:59.983]  Didn't want to get sued.
[01:22:59.983 --> 01:23:02.885]  And that was Stefan Halperin.
[01:23:02.885 --> 01:23:05.127]  And that's now confirmed by the New York Times on Friday.
[01:23:05.127 --> 01:23:06.969]  But he's just one of the moles.
[01:23:06.969 --> 01:23:19.979]  But not a mole to actually find Russiagate, but to create discussions about it, so at least there'd be some discussion of Russians and influence, when later the FBI would ask members of the Trump campaign about it.
[01:23:21.226 --> 01:23:24.929]  That way there'd at least be some discussion of collusion.
[01:23:24.929 --> 01:23:26.090]  But again, they failed.
[01:23:26.090 --> 01:23:26.931]  They came up dry.
[01:23:26.931 --> 01:23:31.155]  So I want to get Roger Stone to pop in quickly on how big this is.
[01:23:31.155 --> 01:23:35.919]  The president over the weekend said, I'm demanding a criminal investigation in his tweet.
[01:23:35.919 --> 01:23:42.225]  Today it has been opened and the globalists, the leftists, they are in fear.
[01:23:42.225 --> 01:23:42.465]  Roger?
[01:23:44.094 --> 01:23:49.556]  Alex, it's great to be with you, and that was, I think, a very good summary.
[01:23:49.556 --> 01:23:56.118]  I'm here at the Baptist Hospital in Kendall, Florida, where my wife has undergone emergency surgery.
[01:23:56.118 --> 01:24:03.461]  I believe in the power of prayer, so I ask for all the InfoWarriors to please pray for her.
[01:24:03.461 --> 01:24:08.983]  She'll be fine, but it is a major surgery, came up as kind of a surprise.
[01:24:10.267 --> 01:24:11.128]  Well, absolutely.
[01:24:11.128 --> 01:24:11.648]  I knew about that.
[01:24:11.648 --> 01:24:17.153]  I didn't want to say that on air, but since you brought it up, because that's your privacy, now folks really should pray for her.
[01:24:17.153 --> 01:24:19.575]  In fact, I should have asked if you wanted people to lift your wife up in prayer.
[01:24:19.575 --> 01:24:23.479]  She's a great lady, and she's a great patriot, and she stood by you so strong.
[01:24:23.479 --> 01:24:27.022]  And so, again, tell everybody a little bit about your wife.
[01:24:29.420 --> 01:24:31.982]  Well, as you know, she's a Cuban-American.
[01:24:31.982 --> 01:24:45.790]  Her father was, you know, was a diplomat under Batista who fled his home country, was fiercely anti-communist, anti-Castro, a great man in his own right.
[01:24:45.790 --> 01:24:48.712]  He lost everything in the revolution.
[01:24:48.712 --> 01:24:50.493]  And she has been my rock.
[01:24:50.493 --> 01:24:51.754]  She has been steadfast.
[01:24:52.907 --> 01:24:56.931]  This came as kind of a surprise to us.
[01:24:56.931 --> 01:25:09.125]  She'd be very upset if I got into the details of her physical condition on InfoWars, but other than to say she's going to be fine, the doctors are very pleased with how her surgery has gone.
[01:25:09.125 --> 01:25:11.347]  She'll be out here shortly.
[01:25:11.347 --> 01:25:13.630]  Let's get to the story of the day.
[01:25:14.710 --> 01:25:41.117]  I was very forthright yesterday when I said that having come up completely empty-handed when it comes to Russian collusion, having come up empty-handed when it comes to any trafficking of allegedly hacked emails with WikiLeaks, having come up empty-handed with the bogus claim that I knew about the publication of John Podesta's emails,
[01:25:42.003 --> 01:25:52.468]  The government now, quite conceivably, will conjure up some other bogus offense against me because I appear on InfoWars.
[01:25:52.468 --> 01:25:55.670]  Because I'm, like you, the tip of the spear.
[01:25:55.670 --> 01:25:59.252]  And because we've been taking these people on and we won't be silenced.
[01:25:59.252 --> 01:26:00.272]  We won't shut up.
[01:26:00.272 --> 01:26:05.735]  Well, Roger, you were the first person to say Trump must go after him for illegal spying on the campaign.
[01:26:05.735 --> 01:26:06.716]  How did you know that?
[01:26:06.716 --> 01:26:07.936]  It's all been confirmed since.
[01:26:07.936 --> 01:26:09.197]  You've been absolutely on target.
[01:26:10.526 --> 01:26:27.079]  Well, that New York Times story of January 20th, New York Times, page one, I was with you that day when the bomb hit, saying that Roger Stone, Paul Manafort, and Carter Page had been under FISA surveillance, rocked my world.
[01:26:27.079 --> 01:26:30.481]  Because, as you know, Alex, a U.S.
[01:26:30.481 --> 01:26:35.025]  citizen can only be surveilled under a FISA warrant if they're involved in
[01:26:36.002 --> 01:26:42.903]  Spionage against the United States for a foreign power, which I most definitely have never been.
[01:26:42.903 --> 01:26:46.744]  So this is an illicit spying operation.
[01:26:46.744 --> 01:27:04.208]  We at Infowars were really kind of concurrent with the Daily Caller, the first to report about the role of Stefan Halper, a longtime Bush hand and deep state operative who was planting evidence of Russian collusion
[01:27:04.974 --> 01:27:05.414]  I think so.
[01:27:21.784 --> 01:27:30.729]  Meanwhile, a high-level aide to the President told me on Friday that economic growth is projected to be 4% in the next quarter.
