[00:00.000 --> 00:28.840]  Infowars, tomorrow's news, today.
[01:33:57.460 --> 01:34:06.580]  soldiers to fight on our land instead of us. I assure you that Ukrainian soldiers can perfectly
[01:34:06.580 --> 01:34:15.620]  operate American tanks and planes. It pause back in five seconds. He's on record asking for
[01:34:15.620 --> 01:34:21.860]  NATO to come in. He's on record asking for troops. He's on record. Just everything he says is a lie.
[01:34:23.780 --> 01:34:31.220]  Go back to this guy. Ukraine never asked the American soldiers to fight on our land instead
[01:34:31.220 --> 01:34:39.220]  of us. I assure you that Ukrainian soldiers can perfectly operate American tanks
[01:34:39.220 --> 01:34:49.060]  and planes themselves. Yay, let's have one of the Russians in a Slavic Civil War. Yay.
[01:34:50.180 --> 01:34:51.620]  Having a standing ovation for that.
[01:34:55.060 --> 01:34:57.780]  You know they hate our military. Give them poison shots.
[01:35:00.900 --> 01:35:05.060]  Pause again. Back it up. Our military is on record level food stamps right now.
[01:35:05.060 --> 01:35:09.220]  But oh, we've got 150 million for Ukraine. Continue.
[01:35:20.820 --> 01:35:26.580]  Financial assistance is also critically important, and I would like to thank you.
[01:35:27.140 --> 01:35:34.340]  Thank you very much. Thank you for both financial packages you have already provided us with,
[01:35:34.340 --> 01:35:43.620]  and the ones you may be willing to decide on. Your money is not charity. It's an investment
[01:35:43.620 --> 01:35:49.620]  in the global security and democracy that we handle in the most responsible way.
[01:35:52.020 --> 01:35:58.420]  He's banned his political parties, all his opposition, all other parties, banned the oldest
[01:35:58.420 --> 01:36:06.900]  church in the country. It's just mind-blowing. Everybody wants me to talk about the Kerry Lake
[01:36:06.900 --> 01:36:11.700]  trial of election fraud going on, and yeah, they put on total evidence of it. I'll get to it next
[01:36:11.700 --> 01:36:15.700]  hour, but we already knew what happened day one. In all the Republican precincts, they gave them
[01:36:15.700 --> 01:36:21.940]  19-inch ballots so that they would then go through and not work, or if they did, they were realigned
[01:36:21.940 --> 01:36:27.860]  and voted in many cases for Democrats. Then they sent the Republican votes to their central
[01:36:27.860 --> 01:36:32.660]  tabulation centers to finish their magic. They stole the election, period. Of course they did.
[01:36:33.220 --> 01:36:36.420]  All right, let's go to your phone calls. David Virginia, thanks for holding. Go ahead.
[01:36:37.220 --> 01:36:44.100]  Hey, Alex. Welcome. The federal government has been involved in weather modification for 75 years,
[01:36:44.100 --> 01:36:51.300]  and they admit it in U.S. Senate documents. There's the U.S. Senate document, the Committee on
[01:36:51.300 --> 01:36:58.900]  Commerce, Science, and Transportation, United States Senate May 1978, which says in Chapter 5
[01:36:58.900 --> 01:37:05.620]  at the beginning, quote, the federal government has been involved for over 30 years in a number of
[01:37:05.620 --> 01:37:15.060]  aspects of weather modification, and they admit on page 402 of this document some of the damages
[01:37:15.060 --> 01:37:21.380]  that this weather modification is doing. For example, Franklin County, Pennsylvania suffered
[01:37:21.380 --> 01:37:27.940]  crop production losses of 50 million. East Coast rainfall was reduced by 30 percent,
[01:37:28.580 --> 01:37:35.060]  emphysema tripled, cancer increased, losses in agriculture and related industries were in the
[01:37:35.060 --> 01:37:40.340]  billions. Forest trees and orchards are dying, and there is damage to the atmosphere.
[01:37:40.340 --> 01:37:46.100]  And there's also a UN treaty about the weather weapons 1979, and all the evidence shows we are
[01:37:46.100 --> 01:37:51.220]  under weather war attack right now. Two years ago, they said once in a generation, now another
[01:37:51.220 --> 01:37:57.300]  once in a generation storm hitting as we speak. I'm right, and the reason I brought this up is
[01:37:57.300 --> 01:38:02.900]  I think you need to get Dane Wiginton on your program to explain how the current event is being
[01:38:02.900 --> 01:38:08.660]  engineered so that your listeners will understand that this is not an act of God, this is an act
[01:38:08.660 --> 01:38:15.380]  of criminal weather warfare. I totally agree. Let's get Dane Wiginton on tomorrow. So if we can get
[01:38:15.380 --> 01:38:21.060]  him on, we'll get him on sometime soon. Great points. Thank you so much. Let's talk to the next
[01:38:21.060 --> 01:38:29.700]  caller. Let's talk to Robbie in Florida. Robbie, thank you. Hey, Alex. Well, I originally intended
[01:38:29.700 --> 01:38:34.980]  to call in about the vaccine long story short. I have two family members that are mid-aged men,
[01:38:34.980 --> 01:38:42.740]  and athletic. They mysteriously grew blood clots after the vaccine. You know, they were told by
[01:38:42.740 --> 01:38:48.900]  their doctors they have blood clots, but what's that matter when you're on the verge of nuclear war?
[01:38:50.580 --> 01:38:54.340]  I remember you predicted the invasion of Ukraine before the war kicked off in
[01:38:54.340 --> 01:39:00.900]  February. Do you anticipate any type of major offensive by Russia or NATO in 2023?
[01:39:00.900 --> 01:39:06.340]  Oh, yeah. There's a good chance it'll go to theater area nuclear war, perhaps full nuclear war.
[01:39:06.340 --> 01:39:10.900]  There's a good chance Putin's going to triple down and do it, launch an invasion out of Belarus
[01:39:10.900 --> 01:39:17.140]  from the north because Kiev is only 50 miles inside the country. And so, yes, Putin's not
[01:39:17.140 --> 01:39:21.460]  being given an exit strategy. He's not being given a deal. He's not being given any security
[01:39:21.460 --> 01:39:28.420]  guarantees for the almost 100% Russian population in the east. And so this is the unstoppable force
[01:39:28.420 --> 01:39:35.540]  comes into contact with the immovable object. Yeah, I saw Putin pulling out the big guns,
[01:39:36.740 --> 01:39:40.980]  pulling on nuclear weapons out of the ground, and I just think, you know, we're just sleepwalking
[01:39:40.980 --> 01:39:45.860]  our way right into this war. Well, you know why they put the missiles on mobile launchers? Because
[01:39:45.860 --> 01:39:50.260]  starting a month ago, the U.S. coordinated cruise missile attacks on their nuclear bases.
[01:39:50.900 --> 01:39:54.660]  So the United States is directing attacks on their nuke bases.
[01:39:54.660 --> 01:39:59.540]  Yeah, they're back to the wall and they have no option. And that tells Russia, hey, we're
[01:39:59.540 --> 01:40:05.620]  getting ready to nuke you. When the United States, through a proxy, coordinates and directs the attacks
[01:40:06.340 --> 01:40:10.900]  on the Russian nuke bases, 150 miles inside Russia. What message does that send?
[01:40:13.780 --> 01:40:19.140]  A lot to do. I mean, he said that anybody that interfered with, you know, the war between Ukraine
[01:40:19.140 --> 01:40:26.340]  that he would retaliate and pretty much discarded his word and now you see where it's brought it.
[01:40:26.340 --> 01:40:29.380]  And so what message do you think Zelensky visiting since now?
[01:40:31.140 --> 01:40:36.100]  Just a matter of time. Sadly, and very caring. Yeah, this is like waving a red cape in front
[01:40:36.100 --> 01:40:40.180]  of a bowl. And I have no doubt that, quote, U.S. can destroy Russia, but we'll be destroyed in
[01:40:40.180 --> 01:40:44.420]  the process. What's the globalist want? I appreciate your call. God bless you. Great points.
[01:40:44.420 --> 01:40:49.060]  All right, Michael and Mass, you're on the air. Hey, Alex, how are you doing? Hey, dude, I actually
[01:40:49.060 --> 01:40:51.940]  talked to you like a year ago. We talked about, I don't know if you remember, we talked about
[01:40:51.940 --> 01:40:57.060]  Prometheus, connection to the globalist. I don't know if you remember, but anyways, yes. I mean,
[01:40:57.060 --> 01:41:01.220]  I just want to ask you, why do you think the Democrats hate Russia so much? I think, I think
[01:41:01.220 --> 01:41:06.340]  they were going to do this in 2016, if Hillary got in, but obviously Trump like kind of derailed
[01:41:06.340 --> 01:41:10.740]  their plan. Well, that's it. They were going to use Russia as the pretend enemy instead of China
[01:41:10.740 --> 01:41:15.220]  that really is an enemy as the pretext for all the surveillance, all the control, and to bring in
[01:41:15.220 --> 01:41:18.900]  the new global currency. Hillary said that, quote, she would attack Russia if she was elected. I
[01:41:18.900 --> 01:41:24.100]  plugged the clip probably 300 times or more. And I think you answered your own question. Tell us
[01:41:24.100 --> 01:41:28.100]  what you think is happening. Well, yeah, if you look at it from like a strategic standpoint, right?
[01:41:28.100 --> 01:41:32.820]  I mean, say we were doing this with Taiwan to China, I mean, that would be smart foreign policy,
[01:41:32.820 --> 01:41:36.260]  I think, for the United States. But if you look at it from the Democrats perspective,
[01:41:36.260 --> 01:41:40.020]  that perspective, they have their, they're obviously basically stateness and they're
[01:41:40.020 --> 01:41:45.620]  going up against a Christian country. So they're using Ukraine to deplete Russia's military without
[01:41:45.620 --> 01:41:49.300]  even Michael, I don't want to cut you off. This is important. Stay there. We're going to break
[01:41:49.300 --> 01:41:55.780]  and come back to you. And I'm just say this now, I'm not a Russophile, but I'm also on a
[01:41:55.780 --> 01:41:59.620]  Russofobe. And I've studied history. It's very interesting. I know a lot about the Russians.
[01:41:59.620 --> 01:42:07.380]  Imagine if the Russian government financed a coup nine years ago in Mexico and then
[01:42:08.500 --> 01:42:14.100]  decided to move troops up against our border and then started killing any Americans in Mexico.
[01:42:17.140 --> 01:42:21.060]  I mean, the United States would would attack. You could bet your bottom dollar
[01:42:21.700 --> 01:42:26.900]  back when it was run by Americans. So the globalists are attacking America, they're attacking
[01:42:26.900 --> 01:42:31.780]  Russia, they're attacking America with crime and fentanyl and open borders and devalued currencies
