[00:00.000 --> 00:19.000]  Music
[1:12:50.680 --> 1:12:54.880]  enforcement first responders even they be trained security at the Mandalay Bay
[1:12:54.880 --> 1:12:59.680]  there they went up there immediately to confront not regroup not organize not
[1:12:59.680 --> 1:13:03.760]  spend time and try to determine what's going on they saw what was going on they
[1:13:03.760 --> 1:13:09.320]  interdicted the conditions and they they saved many many lives so yes there
[1:13:09.320 --> 1:13:13.320]  isn't assault on the second amendment but I gotta tell you Alex I'm not out
[1:13:13.320 --> 1:13:16.640]  here alone not just the great men and women of the National Rifle Association
[1:13:16.640 --> 1:13:21.200]  but good people I'm watching Tucker Carlson and Greg Gutfeld and Newt
[1:13:21.200 --> 1:13:27.200]  Gingrich and a crime specialist from Australia completely destroying the
[1:13:27.200 --> 1:13:32.720]  lies and the fantasy of those that believe another gun law could have stopped
[1:13:32.720 --> 1:13:38.280]  this or any of the other mass shootings or any crime in I mean if you can't keep
[1:13:38.280 --> 1:13:45.640]  real Kalishnikov machine guns out of people's hands in Paris France then
[1:13:45.640 --> 1:13:51.440]  obviously people with any intellect and common sense whatsoever were realized
[1:13:51.440 --> 1:13:57.640]  that there's nothing you can write on paper and turn into a law or a regulation
[1:13:57.640 --> 1:14:04.600]  that would have stopped any of the mass shootings because evil is as evil does
[1:14:04.600 --> 1:14:10.840]  but we the citizens of America will not let our second amendment rights are
[1:14:10.840 --> 1:14:16.320]  God-given constitutionally guaranteed right to keep in their arms we will not
[1:14:16.320 --> 1:14:21.800]  let it be infringed any further and we're making a stand right here and right
[1:14:21.800 --> 1:14:25.880]  now we're going to break here to some moments so please stay with us again
[1:14:25.880 --> 1:14:30.200]  Ted Nugent's our guest but just briefly I have you seen the information coming
[1:14:30.200 --> 1:14:33.400]  out they're looking at radicalization our FBI sources told us Monday and it's
[1:14:33.400 --> 1:14:38.200]  now being confirmed that there was antifa and pro-islamic garbage in there
[1:14:38.200 --> 1:14:43.200]  and his live-in I guess common law wife was traveling to Dubai and other areas
[1:14:43.200 --> 1:14:48.640]  he was wiring money all over to Islamic countries this looks really bad nothing
[1:14:48.640 --> 1:14:52.920]  would surprise me at this time I believe that the law enforcement heroes of the
[1:14:52.920 --> 1:14:58.720]  Las Vegas our jurisdiction are literally doing the greatest job I may have
[1:14:58.720 --> 1:15:03.080]  ever witnessed in not only stopping the shooting but also the investigation but
[1:15:03.080 --> 1:15:08.120]  you're right Alex we have to be suspicious our founding fathers and all
[1:15:08.120 --> 1:15:12.000]  citizens of America who knows that this is a sacred experiment in self-government
[1:15:12.000 --> 1:15:17.360]  we must always be suspicious we must always question the information that
[1:15:17.360 --> 1:15:23.440]  we're given and that's why I salute you because you you are an ass-kicking we the
[1:15:23.440 --> 1:15:30.640]  people Concord Bridge American Patriot who asks questions we need to demand
[1:15:30.640 --> 1:15:36.760]  honesty and transparency and by shining light on cockroaches and constantly
[1:15:36.760 --> 1:15:41.840]  questioning a technician given gotta go to break stay right there
[1:15:41.840 --> 1:15:46.600]  support good oral health with our one-of-a-kind super blue fluoride free
[1:15:46.600 --> 1:15:50.720]  products info wars life brings you a revolutionary toothpaste blend with
[1:15:50.720 --> 1:15:55.640]  iodine and nano silver designed to deliver a powerful clean enjoy a minty
[1:15:55.640 --> 1:15:59.520]  fresh flavor made with peppermint oil or try our bubblegum flavor pair this
[1:15:59.520 --> 1:16:04.240]  groundbreaking toothpaste super blue fluoride free mouthwash and super charge
[1:16:04.240 --> 1:16:08.600]  your oral health our amazing mouthwash features natural oils and ancient
[1:16:08.600 --> 1:16:12.800]  ingredients used since aboriginal and biblical times instead of containing
[1:16:12.800 --> 1:16:17.280]  fluoride our super blue line is floated with the good halogen iodine and an
[1:16:17.280 --> 1:16:20.960]  array of other beneficial compounds that have been hand selected for their
[1:16:20.960 --> 1:16:25.160]  oral health benefits super blue fluoride free mouthwash and toothpaste are the
[1:16:25.160 --> 1:16:30.600]  first and only to contain all of these natural ingredients xylitol nano silver
[1:16:30.600 --> 1:16:35.240]  and iodine notice the difference with our super blue fluoride free products
[1:16:35.240 --> 1:16:39.800]  refresh your breath and invigorate your oral health routine at info war store
[1:16:39.800 --> 1:16:44.640]  calm that's info war store calm what exactly is political correctness and
[1:16:44.640 --> 1:16:47.880]  why is it being pushed on the American public while political correctness is
[1:16:47.880 --> 1:16:51.560]  simply a form of psychological manipulation the government uses to
[1:16:51.560 --> 1:16:54.920]  control public opinion by controlling your opinions the establishment gets
[1:16:54.920 --> 1:16:58.560]  you to not only agree with their agenda but to also ensure that your government
[1:16:58.560 --> 1:17:02.760]  created viewpoint also influences others in ripple effect this is how the power
[1:17:02.760 --> 1:17:06.160]  elite and the government stay in power the use psychological manipulation they
[1:17:06.160 --> 1:17:09.880]  turn the public into obedient sheeple and over time we lose our ability to
[1:17:09.880 --> 1:17:13.720]  distinguish reality from deception but how does political correctness and other
[1:17:13.720 --> 1:17:17.760]  deliberate deceptions work well first the establishment saturates mass media
[1:17:17.760 --> 1:17:21.440]  with their agenda they're trying to push until it invades every aspect of
[1:17:21.440 --> 1:17:25.640]  popular culture and is accepted as truth such as global warming for example then
[1:17:25.640 --> 1:17:28.880]  the establishment suppresses any counter arguments through their agenda by
[1:17:28.880 --> 1:17:33.440]  calling critics kooky nut jobs racist or in the case of man-made climate change
[1:17:33.440 --> 1:17:36.920]  climate deniers you can learn more about this tyranny over the minds of men at
[1:17:36.920 --> 1:17:41.440]  info wars calm prison planet TV and our YouTube channel resistance news this is
[1:17:41.440 --> 1:17:47.280]  kid Daniels reporting men give your body the support it needs with info wars life
[1:17:47.280 --> 1:17:52.040]  prostagard it's time to start assisting the body in regulating proper prostate
[1:17:52.040 --> 1:17:54.880]  balance info wars life has set out to bring you
[1:17:54.880 --> 1:17:58.320]  formulations that are not only the highest quality out there but formulas
[1:17:58.320 --> 1:18:02.000]  that you can use on a daily basis to give your body the natural herbs and
[1:18:02.000 --> 1:18:06.640]  extracts that our experts recommend the prostagart formula does just that with
[1:18:06.640 --> 1:18:11.000]  its mixture of plant-based nutrients and antioxidants that help give your body
[1:18:11.000 --> 1:18:16.640]  total support it's a hand-selected blend of saw palmetto lycopene plant
[1:18:16.640 --> 1:18:22.920]  sterols zinc vitamin D3 selenium and copper prostagart is something that the
[1:18:22.920 --> 1:18:26.800]  men on the info wars crew take every day and from our research it's something
[1:18:26.800 --> 1:18:30.200]  that men should really be adding to their daily regimen in order to keep their
[1:18:30.200 --> 1:18:35.200]  body going at optimal levels now is the time to start naturally supporting your
[1:18:35.200 --> 1:18:40.640]  body get prostagart on your side today exclusively at info wars life calm that's
[1:18:40.640 --> 1:18:42.840]  info wars life calm
[1:18:42.840 --> 1:18:47.920]  hey did you know that you can now preserve your own food for up to 25
[1:18:47.920 --> 1:18:53.240]  years and still maintain its nutrition and flavor that's right now's the time
[1:18:53.240 --> 1:18:58.040]  to build your own food storage with harvest rights freeze dryers go to
[1:18:58.040 --> 1:19:02.280]  info wars store calm to learn more and check out this innovative and smart
[1:19:02.280 --> 1:19:06.360]  technology that's easy to use and let me tell you something it is perfect for
[1:19:06.360 --> 1:19:10.920]  freeze-drying fruits vegetables meats dairy products desserts and entire
[1:19:10.920 --> 1:19:15.560]  meals that's what I'm talking about and when compared to traditional methods of
[1:19:15.560 --> 1:19:19.280]  preservation like canning or dehydrating you know like what you get at the
[1:19:19.280 --> 1:19:24.760]  grocery store there is no comparison harvest right freeze dryers retain 97
[1:19:24.760 --> 1:19:29.240]  percent of the food's taste color and nutritional value and have a shelf life
[1:19:29.240 --> 1:19:35.040]  of up to 25 years now that's what I call the miracle of food preservation
[1:19:35.040 --> 1:19:39.520]  harvest right is truly the world's best most affordable freeze-dryer so what are
[1:19:39.520 --> 1:19:44.840]  you waiting for check it out right now at info wars store calm
[1:19:46.440 --> 1:19:51.840]  you're listening to the Alex Jones show
[1:19:51.840 --> 1:20:21.800]  the big part of shackles on us ladies and gentlemen is having
[1:20:21.800 --> 1:20:29.000]  our guns taken away and the exciting part about it is the leftist admit that
[1:20:29.000 --> 1:20:33.600]  all over the country they're losing and people are becoming pro-gun but there's
[1:20:33.600 --> 1:20:37.640]  a scary side to that talking to some of the gun ranges I go to they say the
[1:20:37.640 --> 1:20:43.040]  biggest new group they see are liberals but that they're not there being
[1:20:43.040 --> 1:20:46.880]  converted to the second amendment they believe that preparing for civil war with
[1:20:46.880 --> 1:20:52.520]  us so there's a total paradox here and then they won't stand for a moment of
[1:20:52.520 --> 1:20:55.400]  silence they won't they won't put their hand with their heart for the American
[1:20:55.400 --> 1:20:59.720]  flag Michelle Obama says the problem with America's are so many white people
[1:20:59.720 --> 1:21:04.280]  in government they're just pushing classical racism it's so sick and we
[1:21:04.280 --> 1:21:09.960]  have Democrats everywhere calling for revolution and so many Democrats vice
