whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:46:09.360 --> 01:46:13.360]   Up to 50% off on storable food, super high quality.
[01:46:13.360 --> 01:46:15.360]   That is huge.
[01:46:15.360 --> 01:46:19.360]   All Infowars Life supplements, 50% off.
[01:46:19.360 --> 01:46:27.360]   127 or 49% off Alexa Pure Pro gravity-fed filters, Alexa Pure Breeze, air filtration.
[01:46:27.360 --> 01:46:30.360]   Now at 40% off. That's right at Lost Leader.
[01:46:30.360 --> 01:46:33.360]   Again, to get rid of inventory. So take advantage of that. It's an amazing system.
[01:46:33.360 --> 01:46:36.360]   They're trying to shut down Infowars. They're trying to defund us.
[01:46:36.360 --> 01:46:39.360]   So I said, "Everything must go by the end of the year
[01:46:39.360 --> 01:46:43.360]   so that we at least have the cash to continue operating for a while."
[01:46:43.360 --> 01:46:48.360]   Infowarsstore.com, infowarslife.com or 888-253-3139.
[01:46:48.360 --> 01:46:50.360]   Support the InfoWars. Get great products.
[01:46:50.360 --> 01:46:53.360]   Get your Christmas shopping done early and battle the globalists.
[01:46:53.360 --> 01:46:56.360]   A total 360 win at infowarsstore.com.
[01:46:56.360 --> 01:46:58.360]   I want to thank you all for your support.
[01:46:58.360 --> 01:47:04.360]   You're listening to The Alex Jones Show.
[01:47:05.360 --> 01:47:08.360]   [music]
[01:47:09.360 --> 01:47:12.360]   [music]
[01:47:36.360 --> 01:47:38.360]   You are receiving this transmission.
[01:47:38.360 --> 01:47:40.360]   You are the resistance.
[01:47:40.360 --> 01:47:47.360]   Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:47:47.360 --> 01:47:50.360]   You know, I'm mad at myself right now
[01:47:50.360 --> 01:47:54.360]   because I don't have words to describe
[01:47:54.360 --> 01:47:58.360]   how insane it is
[01:47:58.360 --> 01:48:02.360]   that they are massing tens of thousands of illegal aliens funded by the UN
[01:48:02.360 --> 01:48:06.360]   and George Soros and our media is there lying about saying it didn't exist.
[01:48:06.360 --> 01:48:09.360]   And now they just slammed in with rocks and clubs, attacking the Border Patrol,
[01:48:09.360 --> 01:48:14.360]   overrunning Mexican military in the no-man's zone, and now some got over.
[01:48:14.360 --> 01:48:19.360]   And there's almost no coverage of this anywhere.
[01:48:19.360 --> 01:48:25.360]   And it comes out Soros is involved in a hostile takeover of Facebook.
[01:48:25.360 --> 01:48:30.360]   But it's okay because he's a Nazi collaborator and he's saying Zuckerberg's a Nazi.
[01:48:31.360 --> 01:48:36.360]   This is like Monty Python humor, if it wasn't so crazy.
[01:48:36.360 --> 01:48:42.360]   Now, a lot of times I open the number of the phones for military or police,
[01:48:42.360 --> 01:48:45.360]   specifically on a mission, and we even get a lot of calls on it.
[01:48:45.360 --> 01:48:48.360]   And we've had a lot of callers call in who have opinions, obviously,
[01:48:48.360 --> 01:48:51.360]   which we care about and want to hear from, but I want to hear from military,
[01:48:51.360 --> 01:48:53.360]   being deployed or about to be deployed to the border,
[01:48:53.360 --> 01:48:57.360]   and not any secret stuff, but basically what they think of this as citizens
[01:48:57.360 --> 01:49:02.360]   watching this, knowing it's UN-funded, knowing the media said,
[01:49:02.360 --> 01:49:06.360]   first we must accept it, no borders, no walls, no USA at all.
[01:49:06.360 --> 01:49:09.360]   It's a Democrat slogan. America was never great, it'll never be great.
[01:49:09.360 --> 01:49:11.360]   That's the governor of New York.
[01:49:11.360 --> 01:49:15.360]   I mean, when I say Democrats aren't Americans, folks, they're globalists.
[01:49:15.360 --> 01:49:20.360]   They've signed on with the Chi-Coms and the EU and Apple and Tim Cook, man.
[01:49:20.360 --> 01:49:25.360]   Willen is in the military. We're not going to say from where.
[01:49:25.360 --> 01:49:27.360]   He told us where, but I'm not going to even say where.
[01:49:27.360 --> 01:49:31.360]   He's being deployed tomorrow to the California border,
[01:49:31.360 --> 01:49:32.360]   and he's going to give us his take on this.
[01:49:32.360 --> 01:49:35.360]   Willen, calling in from a great state, I'll just leave it at that.
[01:49:35.360 --> 01:49:38.360]   What is your view on this?
[01:49:38.360 --> 01:49:41.360]   And then the propaganda of saying it doesn't exist.
[01:49:41.360 --> 01:49:45.360]   Well, Alex, for one thing, nobody's getting the whole story
[01:49:45.360 --> 01:49:46.360]   of what's really going on.
[01:49:46.360 --> 01:49:50.360]   Our intel is that there's millions coming. That's our intel.
[01:49:51.360 --> 01:49:56.360]   And one of the things that I've always feared is our border getting rushed like it is.
[01:49:56.360 --> 01:50:00.360]   And they're not just massing from down there in Honduras.
[01:50:00.360 --> 01:50:04.360]   They're coming from Chile, they're coming from Brazil,
[01:50:04.360 --> 01:50:06.360]   they're coming from all over in South America.
[01:50:06.360 --> 01:50:10.360]   And our intel is that there's people down there on the ground
[01:50:10.360 --> 01:50:13.360]   telling them to get here because they're going to get a free ride.
[01:50:13.360 --> 01:50:20.360]   And I don't know why the president is not doing something bigger.
[01:50:20.360 --> 01:50:24.360]   He's sending us down there to put a patch on things.
[01:50:24.360 --> 01:50:27.360]   What's getting ready to come to this country is going to be unbelievable.
[01:50:27.360 --> 01:50:31.360]   If it gets together, if it gets very organized,
[01:50:31.360 --> 01:50:34.360]   right now you're just seeing the beginning of things.
[01:50:34.360 --> 01:50:38.360]   Just wait. If this thing gets very organized,
[01:50:38.360 --> 01:50:41.360]   we're going to have a lot bigger trouble than what we've got going on right now.
[01:50:41.360 --> 01:50:43.360]   But Willen, let me say something.
[01:50:43.360 --> 01:50:47.360]   Your intel that you're being given by your people is 100% on target.
[01:50:48.360 --> 01:50:51.360]   The UN is on record funding it with taxpayer money.
[01:50:51.360 --> 01:50:53.360]   Trump is trying to move to cut the money off.
[01:50:53.360 --> 01:50:55.360]   But it's in the news today.
[01:50:55.360 --> 01:50:58.360]   He has all these traders in the State Department ignoring his orders.
[01:50:58.360 --> 01:51:01.360]   Basically a stay-behind network is what I call it.
[01:51:01.360 --> 01:51:07.360]   The headline is Trump advisors report embedded enemies trying to undermine president.
[01:51:07.360 --> 01:51:12.360]   So I'll start using the president's term of embedded deep staters, Democrats.
[01:51:12.360 --> 01:51:15.360]   But the CIA term is stay-behind network.
[01:51:16.360 --> 01:51:18.360]   So I'm using the technical term that the enemy is using,
[01:51:18.360 --> 01:51:22.360]   but I'll use the president's term from this point forward, embedded enemies.
[01:51:22.360 --> 01:51:26.360]   I mean, the president, I'm just going to leave it at that.
[01:51:26.360 --> 01:51:31.360]   So the point is that this is millions.
[01:51:31.360 --> 01:51:33.360]   They did this six years ago in Europe.
[01:51:33.360 --> 01:51:35.360]   It became 15 million at least military age men.
[01:51:35.360 --> 01:51:38.360]   And you're right. Millions are being masked.
[01:51:38.360 --> 01:51:41.360]   This is just the vanguard test for PR.
[01:51:41.360 --> 01:51:45.360]   Because when the real group of hundreds of thousands of males at a time hit,
[01:51:45.360 --> 01:51:46.360]   it's going to be very violent.
[01:51:46.360 --> 01:51:51.360]   So these are more the PR groups with a few women and kids in so they can script it.
[01:51:51.360 --> 01:51:52.360]   So this is just the test.
[01:51:52.360 --> 01:51:55.360]   So this is a probe, completely a probe.
[01:51:55.360 --> 01:52:04.360]   And again, this was an old plan of the weatherman that the Republicans learned about in the 80s.
[01:52:04.360 --> 01:52:08.360]   To actually, if they could make Latin America go communist,
[01:52:08.360 --> 01:52:12.360]   they were going to then build refugee camps after they collapsed the countries under communism,
[01:52:12.360 --> 01:52:13.360]   which they've now done like Venezuela.
[01:52:13.360 --> 01:52:18.360]   And then rush the U.S. border and use the humanitarian crisis,
[01:52:18.360 --> 01:52:21.360]   claiming the U.S. military was abusing the invaders.
[01:52:21.360 --> 01:52:24.360]   A lot of them are military men who are meant to stir up trouble.
[01:52:24.360 --> 01:52:25.360]   That's already been confirmed.
[01:52:25.360 --> 01:52:29.360]   And then they think that will cause an uprising and a civil rights revolution in America.
[01:52:29.360 --> 01:52:32.360]   Well, you now see all that pre-programming ready.
[01:52:32.360 --> 01:52:34.360]   So whatever you're being told is dead on.
[01:52:34.360 --> 01:52:39.360]   Without getting into any classified briefings, I mean, what else are you guys being told?
[01:52:40.360 --> 01:52:43.360]   Well, Alex, a lot of things you got good intel too.
[01:52:43.360 --> 01:52:46.360]   Just about everything you've been saying is what we've been hearing.
[01:52:46.360 --> 01:52:53.360]   Except for we, there's more deeper stuff that we can't get, I can't get into on the air because I blow my cover.
[01:52:53.360 --> 01:52:56.360]   But one thing I will say to the American people,
[01:52:56.360 --> 01:53:01.360]   if these people finally get together where they need to go,
[01:53:01.360 --> 01:53:04.360]   and they get lined up, and they get shipped up here,
[01:53:04.360 --> 01:53:06.360]   it's going to be chaos.
[01:53:06.360 --> 01:53:09.360]   And you can't just fire on these people because they're unarmed.
[01:53:09.360 --> 01:53:14.360]   And you know how the media is, even if they start throwing rocks at us and propelling us,
[01:53:14.360 --> 01:53:16.360]   they'll show somebody that isn't.
[01:53:16.360 --> 01:53:19.360]   And they'll say, "Look, they're killing unarmed people."
[01:53:19.360 --> 01:53:25.360]   What the president needs to do, he needs to hold a national press conference and blow all this out of the water, and it will stop.
[01:53:25.360 --> 01:53:29.360]   Because now, all the people that are on the fence,
[01:53:29.360 --> 01:53:33.360]   and even moderate Democrats, if they would see what's going on,
[01:53:33.360 --> 01:53:37.360]   and the president has a lawyer next to him, even with the molar probe,
[01:53:37.360 --> 01:53:43.360]   if he has a guy going, the lawyer next to him, prime time, explaining everything that's going on,
[01:53:43.360 --> 01:53:44.360]   the American people will wake up.
[01:53:44.360 --> 01:53:49.360]   If he's trying to band-aid the stock market, it's going to collapse either tomorrow or next week.
[01:53:49.360 --> 01:53:52.360]   As soon as these people arrest our country, our country's going to be gone.
[01:53:52.360 --> 01:53:55.360]   Because then the stock market's going to be like, "Oh God, it's going to tank."
[01:53:55.360 --> 01:53:59.360]   And by the way, you're getting some good intel there.
[01:53:59.360 --> 01:54:02.360]   I don't think you just came up with that yourself, because that's something I mean,
[01:54:02.360 --> 01:54:05.360]   Soros is shorting the whole stock market, not just Facebook right now.
[01:54:06.360 --> 01:54:10.360]   And I'm getting chills. This is literally our country on its deathbed.
[01:54:10.360 --> 01:54:13.360]   Trump was put in by patriots to try to stop this.
[01:54:13.360 --> 01:54:16.360]   They're still going ahead with the plan to collapse our borders like Europe,
[01:54:16.360 --> 01:54:21.360]   to tank the stock market so the globalists can buy it up for pennies on the dollar.
[01:54:21.360 --> 01:54:25.360]   And I know what they're doing. They've got MS-13, they've got drugs, they're child smuggling.
[01:54:25.360 --> 01:54:30.360]   This is criminals being organized as a secret army in Latin America.
[01:54:30.360 --> 01:54:32.360]   Hell, it came out in congressional hearings in the '80s.
[01:54:32.360 --> 01:54:34.360]   This was always the globalist plan.
[01:54:34.360 --> 01:54:39.360]   And now they're actually going to try to play it, because they know, like you said,
[01:54:39.360 --> 01:54:43.360]   they even had guns when they broke the Mexican border in Guatemala.
[01:54:43.360 --> 01:54:44.360]   They were shooting police.
[01:54:44.360 --> 01:54:47.360]   And they've arrested hundreds and hundreds of them for committing crimes.
[01:54:47.360 --> 01:54:54.360]   They're going to have groups that will kill their own people once they crest.
[01:54:54.360 --> 01:54:58.360]   I think in a couple weeks, there'll be 20,000, 30,000 or more in a couple weeks.
[01:54:58.360 --> 01:55:01.360]   There's only 5,000 right now is the public number. You may know more.
[01:55:01.360 --> 01:55:04.360]   They're hiding out waiting for orders. They admit they're coordinated.
[01:55:04.360 --> 01:55:09.360]   And so once they're given the order to come in, then they have a few of their own people,
[01:55:09.360 --> 01:55:14.360]   shoot a few people, and blame the U.S. military, and then the Democrats all punch the button
[01:55:14.360 --> 01:55:17.360]   for nationwide riots, which they admit they're planning.
[01:55:17.360 --> 01:55:19.360]   That's exactly right.
[01:55:19.360 --> 01:55:24.360]   So I don't get to speak with the president because I'm low-level,
[01:55:24.360 --> 01:55:27.360]   but I have friends in high places like you do, Alex.
[01:55:27.360 --> 01:55:32.360]   And I tell you what, if the president--somebody needs to get a hold of the president
[01:55:32.360 --> 01:55:40.360]   and tell him what's really going on, I think the people in his cabinet are like milk toasting what they're telling him.
[01:55:40.360 --> 01:55:42.360]   That's confirmed.
[01:55:42.360 --> 01:55:44.360]   Because I don't know what they're doing.
[01:55:44.360 --> 01:55:48.360]   Once these people--we call it roaches. There's roaches all over the place.
[01:55:48.360 --> 01:55:52.360]   Once they set the motel where it needs to be, they're going to flood that thing,
[01:55:52.360 --> 01:55:54.360]   and that is our southern border.
[01:55:54.360 --> 01:55:59.360]   And once they hit our southern border, we're talking millions and millions and millions of people.
[01:55:59.360 --> 01:56:02.360]   And let's be clear, it's the U.N. playbook. We just saw it happen.
[01:56:02.360 --> 01:56:08.360]   Trump advisers claim embedded enemies trying to undermine the president.
[01:56:08.360 --> 01:56:11.360]   That's the hill. Infowars.com has it posted.
[01:56:11.360 --> 01:56:14.360]   Trump wanted to order the Justice Department to prosecute Comey and Clinton.
[01:56:14.360 --> 01:56:16.360]   They wouldn't even follow his orders.
[01:56:16.360 --> 01:56:19.360]   This is their plan. They're making their move. It is insane.
[01:56:19.360 --> 01:56:22.360]   And I wish we had more reporters. I've had reporters down there for a week.
[01:56:22.360 --> 01:56:26.360]   We have very limited crew because of the financing, but we're going to try to send more people now.
[01:56:26.360 --> 01:56:28.360]   Hell, I might just go to the border right now myself.
[01:56:28.360 --> 01:56:31.360]   Because we've got to get down there.
[01:56:31.360 --> 01:56:35.360]   We've got to document this, because this is the globalist move.
[01:56:35.360 --> 01:56:40.360]   This is it. They want to PR condition us to accept people being let in.
[01:56:40.360 --> 01:56:42.360]   And once we do that, it's over.
[01:56:42.360 --> 01:56:46.360]   God bless you, Will, and be safe getting down there to California.
[01:56:46.360 --> 01:56:48.360]   Okay, folks, I'm out of time.
[01:56:48.360 --> 01:56:50.360]   David Knight's at 8 a.m. tomorrow. He'll be covering this.
[01:56:50.360 --> 01:56:53.360]   I'll be back at 11 a.m. Owen Schroer at 3 p.m.
[01:56:53.360 --> 01:56:59.360]   And they wanted to silence us off Facebook, YouTube, Twitter, everywhere, ahead of this attack.
[01:56:59.360 --> 01:57:02.360]   This is it. Patriots knew it was coming.
[01:57:02.360 --> 01:57:05.360]   We got Trump in to try to block it, but he's just one of us.
[01:57:05.360 --> 01:57:07.360]   You can't expect him to do everything.
[01:57:07.360 --> 01:57:09.360]   He is surrounded by cowards.
[01:57:09.360 --> 01:57:14.360]   He's surrounded by yes-men that are covering their ass because they think America's weak.
[01:57:14.360 --> 01:57:18.360]   They think we're going to fall, and they're all thinking about their Mercedes payment.
[01:57:18.360 --> 01:57:20.360]   Trump isn't. He's all in. Pray for him.
[01:57:20.360 --> 01:57:22.360]   I'm all in. Please pray for us.
[01:57:22.360 --> 01:57:25.360]   And please support us and support our local stations.
[01:57:25.360 --> 01:57:29.360]   And please spread the links and articles everywhere, because when you do that, you're unstoppable.
[01:57:29.360 --> 01:57:32.360]   But we only got a beachhead when Trump got elected.
[01:57:32.360 --> 01:57:34.360]   The real war is now.
[01:57:34.360 --> 01:57:37.360]   America is under U.N. globalist attack.
[01:57:37.360 --> 01:57:41.360]   We must cut the funding to the U.N. for USAID.
[01:57:41.360 --> 01:57:46.360]   This is all run by taxpayer money, by Obama stay-behind groups in the State Department.
[01:57:47.360 --> 01:57:52.360]   You deserve a deep, restful sleep with Knockout by InfoWars Life.
[01:57:52.360 --> 01:57:56.360]   Our organic formula is made from high-quality, natural ingredients,
[01:57:56.360 --> 01:58:03.360]   such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[01:58:03.360 --> 01:58:08.360]   Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[01:58:08.360 --> 01:58:12.360]   Millions of people around the world experience daytime drowsiness,
[01:58:12.360 --> 01:58:16.360]   but with the rapid speed of life, we need to be able to keep up the pace.
[01:58:16.360 --> 01:58:20.360]   Our natural mixture harnesses the power of 10 known ingredients
[01:58:20.360 --> 01:58:24.360]   to let your body relax and get the sleep you need.
[01:58:24.360 --> 01:58:26.360]   Wake up refreshed and take on the day.
[01:58:26.360 --> 01:58:30.360]   InfoWars Life wants to bring you a sleep support formula
[01:58:30.360 --> 01:58:34.360]   that goes above and beyond other leading brands at an affordable price.
[01:58:34.360 --> 01:58:38.360]   Get the sleep you deserve and experience the power of Knockout.
[01:58:38.360 --> 01:58:42.360]   Head on over to InfoWarsLife.com and say goodbye to fatigue.
[01:58:42.360 --> 01:58:45.360]   That's InfoWarsLife.com.
[01:58:47.360 --> 01:58:50.360]   Our grandparents, our great-grandparents knew that they canned food.
[01:58:50.360 --> 01:58:53.360]   During the fall, so they'd have it during the winter.
[01:58:53.360 --> 01:58:56.360]   And that's what I'm talking about at InfoWarsTour.com.
[01:58:56.360 --> 01:59:01.360]   With InfoWars Select, it's the full spectrum of my patron's supply,
[01:59:01.360 --> 01:59:04.360]   one of the top, most respected companies out there.
[01:59:04.360 --> 01:59:09.360]   But because I private label it, I'm able to go below cost on contracts
[01:59:09.360 --> 01:59:11.360]   that all their other distributors aren't able to do.
[01:59:11.360 --> 01:59:15.360]   But I want to be a market leader, and I want you to have storable food,
[01:59:15.360 --> 01:59:17.360]   so it's a total win-win.
[01:59:17.360 --> 01:59:19.360]   We have those incredible sell prices back.
[01:59:19.360 --> 01:59:22.360]   InfoWarsTour.com on InfoWars Select storable foods.
[01:59:22.360 --> 01:59:24.360]   They've got special diet foods.
[01:59:24.360 --> 01:59:28.360]   They've got three-month supplies, year supplies, week emergency supplies.
[01:59:28.360 --> 01:59:30.360]   They've got so many great products there.
[01:59:30.360 --> 01:59:32.360]   Maybe you've got a three-year supply.
[01:59:32.360 --> 01:59:34.360]   If stuff happens, you can feed your whole block.
[01:59:34.360 --> 01:59:36.360]   It's up to us to be self-sufficient.
[01:59:36.360 --> 01:59:39.360]   You're buying War Bonds, bringing you great products,
[01:59:39.360 --> 01:59:41.360]   and together, with God's help, we are unstoppable.
[01:59:41.360 --> 01:59:44.360]   InfoWarsTour.com and InfoWars Select,
[01:59:44.360 --> 01:59:47.360]   high-quality, storable foods powered by my patron's supply.
[01:59:49.360 --> 01:59:53.360]   You're listening to The Alex Jones Show.
[01:59:53.360 --> 01:59:55.360]   [music]


whisper_print_timings:     load time =  2194.91 ms
whisper_print_timings:      mel time = 32913.97 ms
whisper_print_timings:   sample time = 11574.27 ms
whisper_print_timings:   encode time = 13225415.00 ms / 413294.22 ms per layer
whisper_print_timings:   decode time = 5628985.00 ms / 175905.78 ms per layer
whisper_print_timings:    total time = 18901830.00 ms
