[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:14:37.000 --> 01:14:43.000]  You realize how big that is, folks? It's incredible.
[01:14:43.000 --> 01:14:54.000]  We have the same product for half the price bought from that very company across the United States,
[01:14:54.000 --> 01:15:05.000]  recognized as the number one vitamin B12 organically derived with the highest level bioavailability and the cleanest medical grade, basically.
[01:15:05.000 --> 01:15:10.000]  But you don't supposedly say that. It's the same stuff pharmaceutical companies get and people inject.
[01:15:10.000 --> 01:15:20.000]  I'm not saying do that, but we went and got the best. The very same lad has it up there as God, the best, the cleanest.
[01:15:20.000 --> 01:15:28.000]  Says ours is doesn't do anything for you and is way overpriced when ours is the exact same one and half the price.
[01:15:28.000 --> 01:15:37.000]  That is a royal flush smackdown. We're going to put videos together, show it side by side and there was one other product too.
[01:15:37.000 --> 01:15:40.000]  Wait till we get to that. That's right.
[01:15:40.000 --> 01:15:48.000]  This B12 is so good that we have to pay a lot for it and we don't make much, but I wanted you to have the best.
[01:15:48.000 --> 01:15:52.000]  No weapon formed against this will prosper if God's with us.
[01:15:52.000 --> 01:15:58.000]  Paul, my friend, I salute you for everything you've done. You've got the floor to finish up with the attacks, the censorship, why you're doing this,
[01:15:58.000 --> 01:16:06.000]  trying to get other people obviously to join in this, to get media to cover your video where you show all the proof of the monopoly and the activity.
[01:16:06.000 --> 01:16:12.000]  We go quietly into these electronic gulags and don't scream and don't make an issue out of it. I guess we deserve what happens to us, Paul.
[01:16:12.000 --> 01:16:21.000]  No, exactly. I mean, to put it in perspective, it would be like if I, you know, I can't just delete info wars.com because they don't like what we post.
[01:16:21.000 --> 01:16:31.000]  If they did, there'd be a massive lawsuit. You know, British Telecom, my internet service provider can't cut off my internet service because they don't like what websites I visit,
[01:16:31.000 --> 01:16:42.000]  you know, unless it's completely illegal. They're a private company. Where's the argument there? Again, with YouTube, you've had them literally censor Mark Dice videos for criticizing CNN.
[01:16:42.000 --> 01:16:53.000]  You've had them delete Jordan Peterson's entire channel. And the point is, Alex, we have to bitch about it every single time simply to try and get back some sense of equilibrium.
[01:16:53.000 --> 01:17:01.000]  I mean, that's the other aspect of this. They prevent us from pushing our narrative because we constantly have to bitch about how they're censoring us every day.
[01:17:01.000 --> 01:17:08.000]  I don't want to talk about this. I mean, it's quite boring at the end of the day, but we need to talk about it because people aren't treating it seriously enough.
[01:17:08.000 --> 01:17:16.000]  So now, Alex, you've got Uber cancelling people's rides because they don't like them commenting about Islam in the course of a conversation.
[01:17:16.000 --> 01:17:24.000]  You've got Airbnb refusing service for people because of their political beliefs. Oh, but if you refuse to bake a gay wedding cake,
[01:17:24.000 --> 01:17:32.000]  the full force of the government and the outrage witch hunt mob will come crashing down on you. So there's that double standard.
[01:17:32.000 --> 01:17:39.000]  And just the fact that they want to be treated as a utilities, they've said it. Zuckerberg said it. Schmidt said it. Jack Dorsey said it.
[01:17:39.000 --> 01:17:46.000]  OK, let's treat them like that. You know, I'm not an anarchist. I think there should be some small level of government regulation,
[01:17:46.000 --> 01:17:54.000]  especially with monopolies like Google and Facebook. So let's bring it on. And I think these class action lawsuits that people are talking about will be the beginning.
[01:17:54.000 --> 01:17:58.000]  And that's the final point that we haven't added. But you make it in your video.
[01:17:58.000 --> 01:18:10.000]  Zuckerberg believes he's a God, wants to be president, wants to use his giant Facebook community bigger than any country as the Associated Press and others have pointed out with its power
[01:18:10.000 --> 01:18:17.000]  and the number of people it has organized while shutting down little people comparatively like you and I.
[01:18:17.000 --> 01:18:24.000]  So he wants to be president and then he wants to use his media operation to become president when you're not even supposed to have a media operation,
[01:18:24.000 --> 01:18:29.000]  when you're running for office because it's a conflict of interest under their campaign finance laws.
[01:18:29.000 --> 01:18:37.000]  And then under campaign finance laws, they want drudge and infowars shut down claiming that we're involved in violations of campaign finance law.
[01:18:37.000 --> 01:18:40.000]  I mean, these people are incredible.
[01:18:40.000 --> 01:18:47.000]  Yeah, remember, they had to apologize and reverse that trending list scandal last year where they admitted it wasn't organic.
[01:18:47.000 --> 01:18:50.000]  They were cultivating it for a leftist bias.
[01:18:50.000 --> 01:18:55.000]  So many times on Facebook, I was banned. And by the way, it's like three strikes and you're out.
[01:18:55.000 --> 01:18:57.000]  So the next one I'll be out for good.
[01:18:57.000 --> 01:19:01.000]  Both of those times were me making a joke about feminism.
[01:19:01.000 --> 01:19:04.000]  That's literally how low the bar is now on Facebook.
[01:19:04.000 --> 01:19:09.000]  In one of them, I actually complimented a woman's appearance in the course of making a joke about feminism.
[01:19:09.000 --> 01:19:11.000]  That's not allowed. I was suspended.
[01:19:11.000 --> 01:19:13.000]  So one more strike and I'm out.
[01:19:13.000 --> 01:19:16.000]  Then they have these diversity meetings which came out the James Day Moth thing.
[01:19:16.000 --> 01:19:20.000]  Alex, they're literally like North Korean cult brainwashing.
[01:19:20.000 --> 01:19:27.000]  They make the employees attend their meetings to prove their loyalty to the cultish dogma of diversity,
[01:19:27.000 --> 01:19:31.000]  which is completely mentally deranged as James D'Amour has exposed.
[01:19:31.000 --> 01:19:33.000]  This is crucial. People need to get in it.
[01:19:33.000 --> 01:19:35.000]  Support the march against Google.
[01:19:35.000 --> 01:19:39.000]  Support people within Google who support us who are now leaking information.
[01:19:39.000 --> 01:19:41.000]  Those two steps are crucial, Alex.
[01:19:41.000 --> 01:19:46.000]  Zoe Sernovich is behind that big march against Google. He's going to be hosting in the fourth hour.
[01:19:46.000 --> 01:19:48.000]  I hope to be involved with that as well.
[01:19:48.000 --> 01:19:51.000]  Paul, thank you so much, my friend. This evil system is destined to fail.
[01:19:51.000 --> 01:19:54.000]  The question is, how hellish will it get before it does fall?
[01:19:54.000 --> 01:20:23.000]  That is my North Korea.
[01:20:24.000 --> 01:20:27.000]  Maybe not today. Maybe not tomorrow.
[01:20:27.000 --> 01:20:31.000]  But soon, you'll need a plan and place to survive.
[01:20:31.000 --> 01:20:34.000]  Forget bunkers. You're not a live underground gopher.
[01:20:34.000 --> 01:20:36.000]  You need survivalist camps.
[01:20:36.000 --> 01:20:40.000]  The ultimate, fully functional, off-the-grid mobile survival bug outhouse that's well equipped
[01:20:40.000 --> 01:20:43.000]  and custom built to outlast any other RV or trailer.
[01:20:43.000 --> 01:20:45.000]  Bold statement, you bet.
[01:20:45.000 --> 01:20:48.000]  See them now at survivalistcamps.com.
[01:20:48.000 --> 01:20:50.000]  That's survivalistcamps.com.
[01:20:50.000 --> 01:20:54.000]  Trust your family survival to survivalistcamps.com.
[01:21:20.000 --> 01:21:23.000]  That's why you need your own plan for self-reliance.
[01:21:23.000 --> 01:21:26.000]  That's where my Patriot supply comes in.
[01:21:26.000 --> 01:21:29.000]  Get a four-week survival food supply for only $99.
[01:21:29.000 --> 01:21:32.000]  That includes breakfast, lunches and dinners.
[01:21:32.000 --> 01:21:35.000]  Order online at preparewithgcn.com.
[01:21:35.000 --> 01:21:39.000]  $99 for four weeks of survival food that tastes like homemade cooking
[01:21:39.000 --> 01:21:43.000]  and lasts up to 25 years from my Patriot supply.
[01:21:43.000 --> 01:21:47.000]  Get your kits today at preparewithgcn.com.
[01:21:47.000 --> 01:21:51.000]  Free shipping is included. Preparewithgcn.com.
[01:22:17.000 --> 01:22:23.000]  Get all plates at wholesale pricing only at CATIarmor.com.
[01:22:48.000 --> 01:22:53.000]  877-886-3653. Go Berkey.com.
[01:22:53.000 --> 01:22:55.000]  I ordered some Andro 400.
[01:22:55.000 --> 01:22:58.000]  I'm losing weight, too, around the belly really quickly.
[01:22:58.000 --> 01:23:01.000]  Some of the pants that didn't fit me, now they're falling off my hips.
[01:23:01.000 --> 01:23:04.000]  There's been a noticeable increase in energy.
[01:23:04.000 --> 01:23:06.000]  Then this stuff works. It does work.
