[00:00.000 --> 00:04.000]  You're listening to the Alex Jones show.
[1:17:26.000 --> 1:17:33.000]  Maybe if Donnie had used bleach and a sledgehammer on his server, we wouldn't have this problem.
[1:17:33.000 --> 1:17:34.000]  This isn't absurd.
[1:17:34.000 --> 1:17:37.000]  And they said that you were being sarcastic in the Washington Post.
[1:17:37.000 --> 1:17:38.000]  I don't think you were.
[1:17:38.000 --> 1:17:39.000]  It's time to indict Comey.
[1:17:39.000 --> 1:17:41.000]  He had classified info and lied to Congress.
[1:17:41.000 --> 1:17:42.000]  It's time to indict Obama.
[1:17:42.000 --> 1:17:44.000]  It's time to indict Hillary.
[1:17:44.000 --> 1:17:45.000]  Indite, indict, indict.
[1:17:45.000 --> 1:17:48.000]  Go on the offense with this scum because here's the deal.
[1:17:48.000 --> 1:17:49.000]  We all know the big enchilada.
[1:17:49.000 --> 1:17:51.000]  I want you to comment on both of these.
[1:17:51.000 --> 1:17:52.000]  He has the trifecta.
[1:17:52.000 --> 1:17:54.000]  He has the legislative, the executive, the judicial.
[1:17:54.000 --> 1:17:56.000]  He has 30 plus of the states.
[1:17:56.000 --> 1:17:58.000]  He has almost all the legislatures.
[1:17:58.000 --> 1:18:00.000]  America is explosively awake.
[1:18:00.000 --> 1:18:05.000]  That's why DC is panicking with all this faux consternation and, see, we've got you, vitriol,
[1:18:05.000 --> 1:18:10.000]  because they're out of gas every time they say this is the total proof it's all over.
[1:18:10.000 --> 1:18:14.000]  You know, I've got Bloomberg saying, you know, Trump supporters have egg on their face.
[1:18:14.000 --> 1:18:15.000]  Here's the headline.
[1:18:15.000 --> 1:18:18.000]  Trump's defeated defenders can only whimper.
[1:18:18.000 --> 1:18:25.000]  That's like Tokyo rose as we're dropping a bombs on Hiroshima and Nagasaki telling the allies they just lost the war.
[1:18:25.000 --> 1:18:33.000]  It is a load of delusional BS and only if they can hoax the American people into believing this can they defeat Trump.
[1:18:33.000 --> 1:18:39.000]  The problem is the Republican leadership will put Pence on behind us is trying to maneuver that into reality.
[1:18:39.000 --> 1:18:41.000]  How big is the danger, Roger Stone?
[1:18:41.000 --> 1:18:44.000]  I think the danger is not insubstantial.
[1:18:44.000 --> 1:18:50.000]  If you're familiar with Stone's rules, you probably know my most important rule, which is you never win on defense.
[1:18:50.000 --> 1:18:59.000]  We know for an absolute fact that the super secret FISA court condemned the Obama administration days before Trump became president
[1:18:59.000 --> 1:19:08.000]  for the wholesale unconstitutional illegal surveillance of perhaps tens, maybe hundreds of thousands of Americans.
[1:19:08.000 --> 1:19:15.000]  This is a serious crime as opposed to, say, meeting with a Russian woman lawyer who provides nothing.
[1:19:15.000 --> 1:19:26.000]  So it's time for Mr. Clapper, Mr. Brennan, Ms. Rice, Valerie Jarrett, and yes, the president himself to go in front of a grand jury and say what they knew about this.
[1:19:26.000 --> 1:19:28.000]  That's how you win this.
[1:19:28.000 --> 1:19:37.000]  Donald Trump needs to direct to the Attorney General to begin a wholesale investigation into illegal surveillance of American citizens.
[1:19:37.000 --> 1:19:39.000]  This is not some conspiracy.
[1:19:39.000 --> 1:19:40.000]  Oh, yeah.
[1:19:40.000 --> 1:19:42.000]  The FISA court said this.
[1:19:42.000 --> 1:19:47.000]  People won't even ask, where do the New York Times get all these emails of Donny Jr.?
[1:19:47.000 --> 1:19:48.000]  Yeah, it's extraordinary.
[1:19:48.000 --> 1:19:51.000]  Who could possibly have leaked those?
[1:19:51.000 --> 1:19:52.000]  Gee, I wonder.
[1:19:52.000 --> 1:20:03.000]  I mean, the leaking going on from the Obama holdovers that are still serving in this government and the fact that the administration hasn't moved quickly enough to fill the seats is compounded.
[1:20:03.000 --> 1:20:04.000]  It's crazy.
[1:20:04.000 --> 1:20:05.000]  It's crazy.
[1:20:05.000 --> 1:20:15.000]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA, and other endocrine disruptors, pesticides, bacteria, viruses, and much more, right?
[1:20:15.000 --> 1:20:17.000]  And does it all at only two cents per gallon?
[1:20:17.000 --> 1:20:20.000]  Get the original, most trusted name in gravity, water filtration, Big Berkey.
[1:20:20.000 --> 1:20:25.000]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[1:20:25.000 --> 1:20:29.000]  Call or click 1-877-99 Berkey or bigberkeywaterfilters.com.
[1:20:29.000 --> 1:20:33.000]  That's 1-877-99-B-E-R-K-E-Y.
[1:20:33.000 --> 1:20:38.000]  The answer to being in control of your own healthcare is freedom from insurance.
[1:20:38.000 --> 1:20:44.000]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[1:20:44.000 --> 1:20:49.000]  Individual share amounts begin at $107 a month and $347 for families.
[1:20:49.000 --> 1:20:51.000]  Choose from three health sharing programs.
[1:20:51.000 --> 1:20:53.000]  Holistic treatments may be eligible for sharing.
[1:20:53.000 --> 1:20:54.000]  See guidelines.
[1:20:54.000 --> 1:20:57.000]  Discount programs available for dental, vision, and pharmacy.
[1:20:57.000 --> 1:20:59.000]  Go to libertyoncall.org.
[1:20:59.000 --> 1:21:03.000]  That's libertyoncall.org.
[1:21:29.000 --> 1:21:32.000]  1-877-9916-7873
[1:22:00.000 --> 1:22:06.000]  If food became scarce, would you be able to feed yourself and your family?
[1:22:06.000 --> 1:22:11.000]  Have you found some emergency food supplies can cost upwards of $300 for a month's supply?
[1:22:11.000 --> 1:22:15.000]  And worst of all, they're packed with chemicals and other unpronounceable ingredients.
[1:22:15.000 --> 1:22:22.000]  At NorthwestFork.com, our mission is to provide you with food that's not only healthy and natural but also affordable.
[1:22:22.000 --> 1:22:33.000]  At NorthwestFork.com for only $127, you can order meals that are naturally high in fiber, carbs, and protein packaged in mylar bags with oxygen absorbers for superior shelf life.
[1:22:33.000 --> 1:22:35.000]  For a limited time only, your order ships free.
[1:22:35.000 --> 1:22:36.000]  But that's not all.
[1:22:36.000 --> 1:22:40.000]  Enter promo code PREP10 to receive 10% off your entire order.
[1:22:40.000 --> 1:22:43.000]  Call 800-721-84 today.
[1:22:43.000 --> 1:22:50.000]  NorthwestFork.com keeps prices low by buying directly from suppliers in the Pacific Northwest than passing the savings to you.
[1:22:50.000 --> 1:22:57.000]  Go to NorthwestFork.com or call 800-721-84 for the most cost-effective and healthy food storage solution.
[1:22:57.000 --> 1:23:23.000]  That's NorthwestFork.com at 800-721-84.
[1:23:27.000 --> 1:23:31.000]  That's C-A-T-I-R-M-E-R.
[1:23:57.000 --> 1:24:01.000]  NorthwestFork.com. Trust your family's survival to survivorscamps.com.
[1:24:27.000 --> 1:24:29.000]  That's C-A-T-I-R-M-E-R.
[1:24:57.000 --> 1:25:05.000]  We'll be coming up in the next segment where you have the Chinese ambassador meeting secretly with the Clinton campaign, a private off the record.
[1:25:05.000 --> 1:25:08.000]  So again, they're the ones. They're the traders.
[1:25:08.000 --> 1:25:10.000]  But none of this in the news.
[1:25:10.000 --> 1:25:12.000]  No, it's all Donnie Jr.
[1:25:12.000 --> 1:25:15.000]  Roger Stone, you've been the head of the Trump campaign when it first started.
[1:25:15.000 --> 1:25:19.000]  If you were advising the president right now, what would you do?
[1:25:19.000 --> 1:25:21.000]  Go on offense.
[1:25:21.000 --> 1:25:24.000]  You see, I think the left's plan is very simple.
[1:25:24.000 --> 1:25:34.000]  They're hoping to win control of the House in the 18 election and therefore impeach our president based on trumped-up charges put forward by Mr. Mueller.
[1:25:34.000 --> 1:25:39.000]  In Washington yesterday, I heard that Mueller may take as long as two years to wrap up his probe.
[1:25:39.000 --> 1:25:43.000]  You can see what they're buying time for. They're buying time for the election.
[1:25:43.000 --> 1:25:47.000]  Therefore, if they want to impeach our president, it's time to jail their president.
[1:25:47.000 --> 1:25:56.000]  What did Barack Obama know and when did he know it when it came to the illegal surveillance cited by the FISA court only days before Donald Trump became president?
[1:25:56.000 --> 1:26:00.000]  What did Clapper know? What did Brennan know? What did Rice know?
[1:26:00.000 --> 1:26:07.000]  Somebody authorized this operation to spy on the American people and violate their civil rights.
[1:26:07.000 --> 1:26:12.000]  And it's now admitted that they targeted all the political opposition, including yours truly, yourself as well.
[1:26:12.000 --> 1:26:16.000]  They came up with nothing. CNN admits all of it's a nothing burger.
[1:26:16.000 --> 1:26:22.000]  And so on the heels of all these producers on tape admitting the Russia things made up and that quote is a witch hunt,
[1:26:22.000 --> 1:26:30.000]  that CNN producers saying Trump's right, they doubled down with their final ace card, Donnie Jr., trying to find dirt on Hillary.
[1:26:30.000 --> 1:26:32.000]  That's what he's supposed to do.
[1:26:32.000 --> 1:26:45.000]  Yeah, I think it's an absurdity to think that we are going to not do anything about the fact that the deputy director of the FBI paid $50,000 in our taxpayer money
[1:26:45.000 --> 1:26:56.000]  for a phony dossier doctored up to accuse Donald Trump of sexual impropriety in Moscow that has now been proven to be a total fabrication.
[1:26:56.000 --> 1:26:57.000]  Those are your tax dollars.
[1:26:57.000 --> 1:27:03.000]  And this lawyer, this woman, is tied to it. What does she sound like to you getting in when she doesn't have a visa six months after,
[1:27:03.000 --> 1:27:10.000]  hanging out at Soros events, protests against Trump, working with the group that put out the PP gate dossier?
[1:27:10.000 --> 1:27:16.000]  Yeah, there's no question that she's an agent and this is smelling more and more like a setup.
[1:27:16.000 --> 1:27:24.000]  Notice that they go on the record in emails claiming to have all kinds of negative information on Hillary, then she produces nothing of the kind.
[1:27:24.000 --> 1:27:28.000]  That's how you know it's a setup. The purpose was to get the meeting.
[1:27:28.000 --> 1:27:37.000]  I am surprised about one thing and that is comments today in the Washington Post by veteran Republican opposition researcher, Gary Maloney,
[1:27:37.000 --> 1:27:42.000]  who's a good man, and he correctly says they should have been handled by a cutout.
[1:27:42.000 --> 1:27:45.000]  Why would you put the candidate's family in the line of fire?
[1:27:45.000 --> 1:27:49.000]  Why not send a low level operative to determine whether there was anything.
[1:27:49.000 --> 1:27:51.000]  Well, it shows Trump leads from the front.
[1:27:51.000 --> 1:28:01.000]  Well, it shows that this was a grassroots campaign and that they don't have the vast experience of presidential politics that the Clintons have.
[1:28:01.000 --> 1:28:03.000]  Which is what we want. All they're trying to do is deliver on their promises.
