whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:02:57.480 --> 01:03:01.200]   saying they were unstoppable, I was saying they were weak, because they were authoritarian
[01:03:01.200 --> 01:03:05.160]   and were operating by stealth. And as soon as you took the stealth away, they were wide
[01:03:05.160 --> 01:03:06.160]   open.
[01:03:06.160 --> 01:03:10.280]   And that's why all the King's horses and all the King's men and all the fake Hollywood
[01:03:10.280 --> 01:03:16.720]   people and all the M&Ms and all the little media twerps that have been propped up. They
[01:03:16.720 --> 01:03:22.560]   may be able to get some 12 and 13-year-old snot-nosed folks to actually watch them, or
[01:03:22.560 --> 01:03:25.400]   a few old people that still think it's trendy.
[01:03:25.400 --> 01:03:31.480]   >> Hey, daddy-o, Mackey, no, homie, wow, you saw that M&M? He really took Trump to the
[01:03:31.480 --> 01:03:35.480]   woodshed, yeah, yeah, that's why his approval rating's up.
[01:03:35.480 --> 01:03:40.640]   >> Badness in the world today, I see it in court every day. I sentenced Boyce Young to
[01:03:40.640 --> 01:03:45.440]   the news of the gas chamber, didn't wanna do it. The most important decision you can
[01:03:45.440 --> 01:03:51.320]   make right now is what do you stand for, Danny?
[01:03:51.320 --> 01:03:56.280]   >> Badness. >> Badness. I wanna be good.
[01:03:56.280 --> 01:04:03.480]   >> Good, good, very good. >> Are you my pal?
[01:04:03.480 --> 01:04:13.040]   >> I'm your pal. >> How about a fresca?
[01:04:13.040 --> 01:04:18.560]   >> What they're doing is attempting to dynamite the resurgence of America, an economic operation
[01:04:18.560 --> 01:04:24.080]   to bankrupt this country and bring us into the world corporate government, just like
[01:04:24.080 --> 01:04:28.600]   a third world country's bankrupted and brought in to the IMF or World Bank's orbit.
[01:04:28.600 --> 01:04:38.680]   But the best laid plans of mice and men often go astray, and they're going astray now. Also,
[01:04:38.680 --> 01:04:44.000]   Mark Dice has touched on something really important, and that's the gay mafia in Hollywood.
[01:04:44.000 --> 01:04:49.320]   And that's gonna be the next big shoe to drop. And then when that basement falls in, you'll
[01:04:49.320 --> 01:04:55.280]   find the entire labyrinth of pedophile networks. And then below that, Satan worshippers and
[01:04:55.280 --> 01:04:57.640]   human sacrifice cults.
[01:04:57.640 --> 01:05:01.600]   >> Please listen carefully, because I'm about to point out three things that will save you
[01:05:01.600 --> 01:05:07.000]   a lot of money while you get high quality products and fund the InfoWar, a 360 win.
[01:05:07.000 --> 01:05:11.960]   Number one, when you choose auto ship before checkout, we give you 10% off on your order
[01:05:11.960 --> 01:05:16.720]   at infowarestore.com. Number two, you're also able to get items that are out of stock when
[01:05:16.720 --> 01:05:21.520]   you sign up for auto ship because we hold back a surplus for auto ship customers. Number
[01:05:21.520 --> 01:05:27.560]   three, we're giving you free shipping on all orders above $50. Listeners have been requesting
[01:05:27.560 --> 01:05:31.960]   this for years because it's so easy to forget to reorder the products that you need each
[01:05:31.960 --> 01:05:36.440]   month. Just go to infowarestore.com, select your favorite product or products, click on
[01:05:36.440 --> 01:05:40.320]   auto ship and choose how often you want us to send you another order.
[01:05:40.320 --> 01:05:45.640]   As you know, I coined the term 360 win and with the new auto ship feature at infowareslife.com,
[01:05:45.640 --> 01:05:51.400]   this is a sure win. 10% off on auto ship. Win, win, win at infowareslife.com. Free shipping
[01:05:51.400 --> 01:05:55.920]   on orders above 50 bucks and all out of stock items are never out of stock when you sign
[01:05:55.920 --> 01:05:56.760]   up for auto ship.
[01:05:58.760 --> 01:06:10.760]   [Music]
[01:06:10.760 --> 01:06:17.760]   The world is a dangerous place, not because of evil, but because of those who look on
[01:06:17.760 --> 01:06:24.760]   and do nothing. If you are receiving this transmission, you are the resistance. We now
[01:06:24.760 --> 01:06:29.760]   take you live to the Central Texas Command Center. It's Alex Jones.
[01:06:29.760 --> 01:06:35.400]   Welcome back to the Alex Jones Show. I'm your host for now, Owen Schroer. We're joined by
[01:06:35.400 --> 01:06:43.800]   Roger Stone at 1.30 and then Jack Posobiec in the fourth hour. Folks, it just keeps getting
[01:06:43.800 --> 01:06:51.240]   better and better. Hillary Clinton fails to turn up for TV and radio appearances with
[01:06:51.240 --> 01:06:58.560]   Philip Schofield, Womens Hour and Graham Norton after falling over and hurting her foot during
[01:06:58.560 --> 01:07:06.640]   London book tour. How about that? Remember when InfoWars told you that Hillary Clinton
[01:07:06.640 --> 01:07:14.440]   was sick and falling over and they called us fake news? Oops, she fell over again. Oh,
[01:07:14.440 --> 01:07:18.880]   there's the famous video of Hillary Clinton. First, she's completely out and they prop
[01:07:18.880 --> 01:07:23.540]   her up against a post. She can't even move under her own power, so they basically toss
[01:07:23.540 --> 01:07:30.960]   her into this medical security van like a sack of potatoes. That's right, there's the
[01:07:30.960 --> 01:07:38.200]   sickly dog Hillary Clinton being tossed into the medical van as all of her security detail
[01:07:38.200 --> 01:07:45.500]   tries to block anyone from seeing that, well, she was basically out cold. Who knows what
[01:07:45.500 --> 01:07:50.920]   happened that day? They tell you that she just had a, what, she was bothered by a flu?
[01:07:50.920 --> 01:07:56.720]   I'm sure it was the flu. Maybe Hillary needs an extra flu shot, folks. How about that?
[01:07:56.720 --> 01:08:01.360]   You think Hillary Clinton takes a flu shot? Former Secretary of State Hillary Clinton
[01:08:01.360 --> 01:08:06.600]   failed to appear for your interviews today. What happened? Former presidential hopeful
[01:08:06.600 --> 01:08:12.880]   is in Britain promoting her book. What happened? Womens Hour host said star guest was delayed
[01:08:12.880 --> 01:08:18.920]   but then never turned up. Philip Shofield revealed she had stood this morning up after
[01:08:18.920 --> 01:08:24.700]   hurting her foot. Oh boy, who buys that? Tell me one person that buys that this is because
[01:08:24.700 --> 01:08:29.440]   of a foot. Now maybe she like had a brain aneurysm and fell and hurt her foot. Graham
[01:08:29.440 --> 01:08:34.360]   Norton BBC interview was also put on hold after accident in central London and then
[01:08:34.360 --> 01:08:41.780]   here it is, it just gets richer and richer. Clinton last night dined at a restaurant with
[01:08:41.780 --> 01:08:50.920]   Huma Abedin. Folks, the Democrats are riddled with sexual predators. So you have Hillary
[01:08:50.920 --> 01:08:56.280]   Clinton, apparently the candidate for women, married to Bill Clinton, settled multiple
[01:08:56.280 --> 01:09:02.920]   rape cases and while he was president got caught cheating on Hillary Clinton with Monica
[01:09:02.920 --> 01:09:08.040]   Lewinsky, which we'll have news on that in a second. Then you have Huma Abedin who's
[01:09:08.040 --> 01:09:17.440]   married to Anthony Weiner who's going to prison for sending for sexting with a minor. And
[01:09:17.440 --> 01:09:21.480]   that's probably just the tip of the spear with Weiner. And then of course there's Harvey
[01:09:21.480 --> 01:09:30.000]   Weinstein, Weinstein gate, Harvey Weiner gate, Harvey Weiner, Harvey Weinstein gate. But
[01:09:30.000 --> 01:09:35.020]   just back to Hillary Clinton real quick folks because we played Hillary Clinton earlier
[01:09:35.020 --> 01:09:42.560]   looking like a demented demon, an arrogant demon. Julian Assange responds to her lies
[01:09:42.560 --> 01:09:50.680]   against him. So she looked sick already and then she actually gets sick and has to miss
[01:09:50.680 --> 01:09:55.140]   these interviews. But here's the thing, and this is, you're starting to see this with
[01:09:55.140 --> 01:09:59.800]   people like Harvey Weinstein and George Soros and Hillary Clinton and Maxine Waters and
[01:09:59.800 --> 01:10:07.440]   Nancy Pelosi where they're physically manifesting how sick they are mentally. So there's a,
[01:10:07.440 --> 01:10:12.600]   these studies are already out. Mental health and physical health go hand in hand to a certain
[01:10:12.600 --> 01:10:18.320]   extent. That's why people like Hillary Clinton and George Soros and Maxine Waters look like
[01:10:18.320 --> 01:10:27.640]   Emperor Palpatine. Okay? So their mental sickness, their mental depravity is starting to show
[01:10:27.640 --> 01:10:34.420]   itself in their physical appearance. So yeah, Hillary Clinton can go on TV looking like
[01:10:34.420 --> 01:10:43.960]   a demon straight from hell, lie about Julian Assange in her complete arrogance, just cold
[01:10:43.960 --> 01:10:51.320]   hearted arrogance, literally the most cold hearted demon personified. And then what do
[01:10:51.320 --> 01:10:57.600]   you know? Who knows how long it was after that interview. She can't even make her interviews.
[01:10:57.600 --> 01:11:02.680]   She can't even make her what happened book tour interviews, which begs the question,
[01:11:02.680 --> 01:11:08.960]   what happened to Hillary Clinton? She's sick as a dog mentally and physically. I'm sorry.
[01:11:08.960 --> 01:11:13.680]   I shouldn't, I shouldn't slander dogs like that. Okay, but now let's, let's, let's tie
[01:11:13.680 --> 01:11:17.280]   it all together with how sick the Democrat party really is. And I'm not glorifying the
[01:11:17.280 --> 01:11:21.000]   Republican party. It's, it's nice to see we're taking over the Republican party and we'll
[01:11:21.000 --> 01:11:27.440]   probably save it. Senator Kamala Harris quiet on presidential run in Hamptons meeting. So
[01:11:27.440 --> 01:11:32.360]   she goes to the Hamptons, she's hanging out there with all these power brokers. Oh, but
[01:11:32.360 --> 01:11:41.800]   guess who was there? Harvey Weinstein. That's right. Kamala Harris making her bid to be
[01:11:41.800 --> 01:11:48.480]   president looking at big book, looking at the big donors like Harvey Weinstein. Of course,
[01:11:48.480 --> 01:11:52.920]   Kamala Harris has had to come out and say she's going to be donating the money. Harvey
[01:11:52.920 --> 01:11:59.240]   Weinstein gave to her political contributions. She's going to be donating that to charities.
[01:11:59.240 --> 01:12:03.920]   Kamala Harris is falling apart. They thought they had their candidate. They thought Kamala
[01:12:03.920 --> 01:12:10.280]   Harris could do it. And she's just as bad as Hillary colluding with sexual predators
[01:12:10.280 --> 01:12:17.580]   like Harvey Weinstein and trying to slander Trump supporters by making up a criminal charges
[01:12:17.580 --> 01:12:24.240]   against them that got blown up. So Kamala Harris, another failed Democrat, total failure,
[01:12:24.240 --> 01:12:30.680]   total loser, just awful, just the worst. Now here's a nice little ditty. We go back in
[01:12:30.680 --> 01:12:40.440]   time to August 22nd, 1998. President testified to late gifts to Lewinsky. So this is part
[01:12:40.440 --> 01:12:46.960]   of the time where Bill Clinton, you know, he got caught, you know, him and Monica Lewinsky,
