[00:00:00.000 --> 00:00:05.000]  InfoWars. Tomorrow's news. Today.
[00:49:10.100 --> 00:49:12.899]  They just overthrow governments and undermine democracies.
[00:49:12.899 --> 00:49:13.899]  Get rid of them.
[00:49:13.899 --> 00:49:17.259]  We need we only need a few people to do the actual intelligence analysis.
[00:49:17.259 --> 00:49:20.580]  And by the way, let's go back to the hearings three months ago where everything we said
[00:49:20.580 --> 00:49:21.580]  came out.
[00:49:21.580 --> 00:49:22.580]  It was already in the legislation.
[00:49:22.580 --> 00:49:26.180]  They already snuck it through in defense spending that the CIA and other agencies were working
[00:49:26.180 --> 00:49:30.779]  with big tech and the FBI and the Justice Department to censor everybody.
[00:49:30.779 --> 00:49:34.660]  Even people that question the Afghan withdrawal were being censored.
[00:49:34.660 --> 00:49:37.340]  I mean, folks, this is out of control.
[00:49:37.340 --> 00:49:41.220]  This isn't the makings of an authoritarian totalitarian system.
[00:49:41.220 --> 00:49:42.300]  It is it.
[00:49:42.300 --> 00:49:44.300]  We are now deep into this.
[00:49:44.300 --> 00:49:45.899]  Now, America is resisting it.
[00:49:45.899 --> 00:49:48.340]  We have we still have instincts to say no.
[00:49:48.340 --> 00:49:50.580]  There's a lot of good people whistleblowing as well.
[00:49:50.580 --> 00:49:54.680]  But at the end of the day, folks, this country has terminal cancer.
[00:49:54.680 --> 00:49:58.859]  And Donald Trump, for all his issues, is seen by them as the cure.
[00:49:58.859 --> 00:50:02.700]  And I want to say something to the bureaucracy that has a study history.
[00:50:02.700 --> 00:50:05.180]  Most of you have been chosen because you're yes men and women and you went to the leftist
[00:50:05.180 --> 00:50:06.180]  colleges.
[00:50:06.500 --> 00:50:10.580]  But you know, now you're part of a real corrupt system that really is totalitarian.
[00:50:10.580 --> 00:50:14.260]  And you know, they're dissolving the border, dissolving the energy as a cloward and Pliven
[00:50:14.260 --> 00:50:16.500]  strategy to collapse things.
[00:50:16.500 --> 00:50:21.300]  So even if you don't care about liberty and freedom, the average bureaucrat will have
[00:50:21.300 --> 00:50:25.540]  less freedom, be less safe in this system.
[00:50:25.540 --> 00:50:29.180]  They're setting up will make Venezuela look like a walk in the park if things go belly
[00:50:29.180 --> 00:50:31.979]  up here, because we're a big giant empire, folks.
[00:50:31.979 --> 00:50:35.140]  And so we won't go quietly like Venezuela just collapsing into the jungle.
[00:50:35.140 --> 00:50:39.060]  We will turn into a Mad Max nightmare operation.
[00:50:39.060 --> 00:50:41.300]  And that's a guarantee, ladies and gentlemen.
[00:50:41.300 --> 00:50:43.300]  That is a guarantee.
[00:50:43.300 --> 00:50:47.540]  We've pissed off so many people that if we don't reform and fix things and get soft power
[00:50:47.540 --> 00:50:50.420]  back, I don't think the world has a future.
[00:50:50.420 --> 00:50:52.899]  I mean, I'm talking about end of the world scenarios here, Barnes.
[00:50:52.899 --> 00:50:57.979]  I know you're quite the novice lay historian, we call it novice, but I mean that in a complimentary
[00:50:57.979 --> 00:50:58.979]  way.
[00:50:58.979 --> 00:50:59.979]  Anybody can be a historian by studying it.
[00:50:59.979 --> 00:51:02.460]  You're a very good historian, lay historian.
[00:51:02.460 --> 00:51:05.380]  You think I'm exaggerating about the end of the world type scenarios?
[00:51:05.380 --> 00:51:07.899]  I mean, look, nobody ever sent heavy weapons against the Russians.
[00:51:07.899 --> 00:51:10.100]  They're like, well, we can survive a nuclear war.
[00:51:10.100 --> 00:51:17.340]  All the normal conventions that save civilization are being thrown out the window by these people.
[00:51:17.340 --> 00:51:19.819]  Basically a dumbed down version of the dangerous early 1960s.
[00:51:19.819 --> 00:51:25.580]  I mean, as you know, the reason why Dr. Strangelove was put out as a film uses the backdrop today
[00:51:25.580 --> 00:51:29.300]  for the show is that the it was actually going to happen.
[00:51:29.300 --> 00:51:34.279]  There were people like Curtis LeMay who like there's a classic example, John Kennedy promoted
[00:51:34.279 --> 00:51:35.279]  Curtis LeMay.
[00:51:35.279 --> 00:51:38.060]  He had no realization of who and how dangerous LeMay was.
[00:51:38.060 --> 00:51:42.300]  Even George Wallace had to apologize because of how crazy LeMay was when he was vice president
[00:51:42.300 --> 00:51:46.100]  talking about wanting to do vice presidential candidate, wanting to talk about nuclear war
[00:51:46.100 --> 00:51:47.100]  everywhere.
[00:51:47.100 --> 00:51:51.500]  But they were very, they wanted to wage nuclear war and John Kennedy was the hindrance.
[00:51:51.500 --> 00:51:57.300]  And the and now today we have a dumbed down but equally deranged version of elites.
[00:51:57.300 --> 00:52:03.420]  We have people with Kissinger's moral compass, but with the Bush family intellectual ineptitude.
[00:52:03.420 --> 00:52:07.580]  And so you combine those two and you have an extraordinarily dangerous time as we know
[00:52:07.580 --> 00:52:08.580]  from history.
[00:52:08.580 --> 00:52:12.859]  You know, like before World War One, you had the Austro-Hungarian Empire, the Russian Empire,
[00:52:12.859 --> 00:52:16.540]  the Ottoman Empire that had lasted centuries, but they were a trophy.
[00:52:16.540 --> 00:52:20.859]  And what happened within 10 years, all three empires were gone off the face of the earth.
[00:52:20.859 --> 00:52:26.660]  We have those kind of dangerously incompetent moral evils running in positions of power.
[00:52:26.660 --> 00:52:29.060]  And that's what makes it even more terrifying.
[00:52:29.060 --> 00:52:30.060]  They're ready.
[00:52:30.060 --> 00:52:33.859]  They're ready, willing right now to wage nuclear war over West, over Eastern Ukraine.
[00:52:33.859 --> 00:52:39.500]  I mean, it's insanity times insanity, and it's why they're desperate to take out Trump.
[00:52:39.500 --> 00:52:43.060]  It's why they're desperate to establish this precedent that they run the world.
[00:52:43.060 --> 00:52:47.300]  But if they're allowed to actually given that power, they will destroy the entire world,
[00:52:47.300 --> 00:52:49.020]  not just America's constitutional democracy.
[00:52:49.020 --> 00:52:51.819]  Well, that's what's frustrating is I don't want to be in D.C.
[00:52:51.819 --> 00:52:52.819]  You don't want to be in D.C.
[00:52:52.819 --> 00:52:53.819]  We don't want power.
[00:52:53.819 --> 00:52:55.819]  We don't want to be part of the power structure.
[00:52:55.979 --> 00:53:00.220]  And then there's all these selfish, greedy, crazy bureaucrats and their corporate controllers
[00:53:00.220 --> 00:53:04.180]  that literally are going to destroy the whole world so they can be totally in charge and
[00:53:04.180 --> 00:53:06.180]  no one can even debate them.
[00:53:06.180 --> 00:53:08.700]  I mean, that is that is crazy.
[00:53:08.700 --> 00:53:09.700]  Julius Caesar.
[00:53:09.700 --> 00:53:10.700]  And you know what happened to him?
[00:53:10.700 --> 00:53:12.080]  And he was a good guy compared to these people.
[00:53:12.080 --> 00:53:14.939]  He had someone behind him every time he had to do a big public event to say, remember,
[00:53:14.939 --> 00:53:16.380]  you're just a man.
[00:53:16.380 --> 00:53:17.540]  Remember, you're not a god.
[00:53:17.540 --> 00:53:20.500]  Remember, remember to be humble, even though he knew he was humble.
[00:53:20.500 --> 00:53:21.939]  He knew how dangerous it was.
[00:53:21.939 --> 00:53:25.340]  These people don't want someone there even saying to them, hey, please don't blow the
[00:53:25.340 --> 00:53:26.340]  world up.
[00:53:26.340 --> 00:53:30.899]  And then you've got Sean Penn and Alexander Soros and all these former peacemakers saying,
[00:53:30.899 --> 00:53:32.580]  well, nuclear war is survivable.
[00:53:32.580 --> 00:53:34.859]  We need to go ahead and maybe have a nuclear war.
[00:53:34.859 --> 00:53:39.899]  And they don't even know how to put on combat boots or shoot a gun.
[00:53:39.899 --> 00:53:44.140]  Then you add to that these eugenicists that are in such great degrees of influence and
[00:53:44.140 --> 00:53:47.020]  power like the Bill Gates of the world.
[00:53:47.020 --> 00:53:51.960]  And you have people who think a dramatically reduced population would be net good for them
[00:53:51.960 --> 00:53:53.859]  because they think they would survive.
[00:53:53.859 --> 00:53:54.979]  I mean, look at it.
[00:53:54.979 --> 00:53:56.580]  You've been talking about it for years.
[00:53:56.580 --> 00:54:02.700]  Why are all these billionaires building these huge bunker complexes all across the globe?
[00:54:02.700 --> 00:54:07.899]  It's because they are just fine with a public disastrous event because they think they will
[00:54:07.899 --> 00:54:13.700]  survive and even potentially thrive in that environment, much as they profited and gouged
[00:54:13.700 --> 00:54:18.939]  on riches during the covid lockdown that almost all the big tech billionaires got fat off
[00:54:18.939 --> 00:54:19.939]  of.
[00:54:19.939 --> 00:54:26.620]  So this is an unusually dangerous times because we have unusually dangerous people in positions
[00:54:26.620 --> 00:54:31.540]  of power because they combine levels of inanity with insanity.
[00:54:31.540 --> 00:54:36.220]  And that is a dangerous marriage of traits to have in people of power.
[00:54:36.220 --> 00:54:40.260]  That's why it's more important now than ever to stand behind President Trump, because in
[00:54:40.260 --> 00:54:43.540]  doing so, you're standing behind constitutional democracy.
[00:54:43.540 --> 00:54:48.060]  You're standing behind American liberty and you're standing against deep state institutional
[00:54:48.060 --> 00:54:51.260]  corrupt power that will kill all of us if given the chance.
[00:54:51.260 --> 00:54:52.260]  Well, that's right.
[00:54:52.260 --> 00:54:54.700]  In closing in the Sour Waterstones coming up, he just interviewed Trump today.
[00:54:54.700 --> 00:54:55.939]  I want to be clear.
[00:54:55.939 --> 00:54:57.660]  I'm very critical of Trump on the shot.
[00:54:57.660 --> 00:54:58.660]  Know how he got set up.
[00:54:58.660 --> 00:54:59.660]  We should come out against it.
[00:54:59.660 --> 00:55:02.660]  So he's going to have an autism commission, all that.
[00:55:02.660 --> 00:55:03.660]  That's all side issues.
[00:55:03.660 --> 00:55:07.540]  The deep state's trying to remove the front runner from not just the Republican numbers,
[00:55:07.540 --> 00:55:10.660]  but he'd win 15, 20 points today against Biden.
[00:55:10.660 --> 00:55:15.580]  So so they are trying to steal our right to vote for what we want with false charges.
[00:55:15.580 --> 00:55:19.460]  And even if Trump was a Democrat, I would be against this being done if it was false
[00:55:19.460 --> 00:55:23.060]  charges because you let one person go to jail who's innocent.
[00:55:23.060 --> 00:55:24.060]  We can all go to jail.
[00:55:24.060 --> 00:55:26.819]  This is the president, the real president of the United States.
[00:55:26.819 --> 00:55:27.819]  And we're all in danger.
[00:55:27.819 --> 00:55:29.620]  Barnes, I know you do shows on Sunday.
[00:55:29.620 --> 00:55:31.060]  You do shows during the week.
[00:55:31.060 --> 00:55:32.540]  Very popular shows with Viva Frye.
[00:55:32.540 --> 00:55:34.819]  Tell us how people find your broadcast.
[00:55:34.819 --> 00:55:35.819]  Sure.
[00:55:35.819 --> 00:55:37.180]  So we can go to Rumble.
[00:55:37.180 --> 00:55:40.819]  We'll have our law for the people show tonight.
[00:55:40.819 --> 00:55:45.300]  That will break down all the legal constitutional issues with the Trump indictment and other
[00:55:46.020 --> 00:55:47.020]  big cases.
[00:55:47.020 --> 00:55:52.140]  And otherwise they can find everything that we do at Viva Barnes law dot locals dot com.
[00:55:52.140 --> 00:55:56.939]  And I want to remind everybody that it's critical that networks like this one stay
[00:55:56.939 --> 00:56:01.420]  alive because it's the only way people know what they're doing, that people can see through
[00:56:01.420 --> 00:56:02.740]  this effort.
[00:56:02.740 --> 00:56:07.700]  If we just had gatekeeper institutional Pravda media covering the Trump indictment, everybody
[00:56:07.700 --> 00:56:09.300]  would be ready to lynch him.
[00:56:09.300 --> 00:56:12.220]  We don't because they know the truth because of networks like this.
[00:56:12.220 --> 00:56:18.220]  And Infowars only exists despite all their efforts, because the ordinary person continues
[00:56:18.220 --> 00:56:23.920]  to support Infowars by going and making themselves healthier, wealthier and wiser by buying products
[00:56:23.920 --> 00:56:24.920]  they need.
[00:56:24.920 --> 00:56:28.300]  They like and deserve an Infowars store dot com.
[00:56:28.300 --> 00:56:32.880]  Continue to do that because this is a critical voice, a critical network now, maybe more
[00:56:32.880 --> 00:56:37.859]  than ever, as our fate and future of not only our constitutional democracy, but the future
