[00:00.000 --> 00:25.000]  The
[1:22:25.000 --> 1:22:30.000]  So you guys are on top of it. I'm not about a third of our audience likes to order over the phone.
[1:22:30.000 --> 1:22:34.000]  Maybe get with us or we'll add to prepare with Alex.com a number.
[1:22:34.000 --> 1:22:40.000]  They say prepare with Alex to get that special $170 discount on those huge combos.
[1:22:40.000 --> 1:22:45.000]  I mean, is there a number there on the site and prepare with Alex.com or is there a number we can give out?
[1:22:45.000 --> 1:22:51.000]  There isn't, but we'll have our people put something up there, you know, within the next 5-10 minutes.
[1:22:51.000 --> 1:22:59.000]  Fantastic. All right, Keith, join me again on Friday with an update on this because, again, you got it together out of sight here.
[1:22:59.000 --> 1:23:04.000]  I was blindsided by this. Thank you. Thank you so much, Keith. God bless you.
[1:23:04.000 --> 1:23:06.000]  You're very welcome. God bless.
[1:23:06.000 --> 1:23:13.000]  Yeah, we even had a few crew members, you know, here say it's our job over. You know, you're saying we barely can stay on air.
[1:23:13.000 --> 1:23:18.000]  I'm just being honest. OK, so if we're all funded by the shopping cart, they took all our sponsors away.
[1:23:18.000 --> 1:23:22.000]  They've harassed everybody and then they start shutting that down. Yeah, we only have a few months of operating capital.
[1:23:22.000 --> 1:23:26.000]  I got to be honest. You guys have come through supplements you want, t-shirts you want.
[1:23:26.000 --> 1:23:30.000]  You've gotten it. That's pushed us with a few extra months of cushion probably into next year.
[1:23:30.000 --> 1:23:34.000]  I don't want to go to the next year and shut down. So thank you. I don't like to sound weak.
[1:23:34.000 --> 1:23:38.000]  I'm not. I've been in a damn war for 26 years and we've gone through hell and you've kept us in the fight.
[1:23:38.000 --> 1:23:44.000]  But those guys just, man, they just are Johnny on the spot, man. They just boom faster.
[1:23:44.000 --> 1:23:49.000]  They thought, oh, maybe a month from now we'll have it. They had it in days.
[1:23:49.000 --> 1:23:56.000]  You can watch a factory of robots being controlled by wireless internet commands.
[1:23:56.000 --> 1:24:00.000]  But if you were a person just 200 years ago and you saw that, you think it was magic.
[1:24:00.000 --> 1:24:04.000]  You wouldn't even know really what the machines were or what was controlling them.
[1:24:04.000 --> 1:24:08.000]  So for that person, it would be spiritual or it would be something of a spirit.
[1:24:08.000 --> 1:24:17.000]  And it's similar to how ducks and butterflies and many other species of animal know how to fly thousands and thousands of miles back to the exact place where they were born.
[1:24:17.000 --> 1:24:21.000]  They're following magnetic lines. They have magnetic cells in their brains.
[1:24:21.000 --> 1:24:24.000]  We now know scientific loops are coming off. There's even a lot more than that.
[1:24:24.000 --> 1:24:28.000]  So when we talk about the spirit, we're talking about all the dark matter.
[1:24:28.000 --> 1:24:30.000]  We're talking about all the things you don't understand, but we know it's there.
[1:24:30.000 --> 1:24:34.000]  And just like you can have a bunch of robots working off the wireless system,
[1:24:34.000 --> 1:24:39.000]  that's what's going on with this satanic transmission that's working through people.
[1:24:39.000 --> 1:24:48.000]  And that's how this entity behind it all is able to direct it because it is a consciousness manipulated through the space-time continuum.
[1:24:48.000 --> 1:24:52.000]  I don't want to be right about this prediction.
[1:24:52.000 --> 1:24:59.000]  In fact, it's not a prediction. It is a forecast and we continue down the economic road.
[1:24:59.000 --> 1:25:04.000]  We're on globally with the ongoing COVID-19 lockdowns and the structure to productivity.
[1:25:04.000 --> 1:25:08.000]  It will continue to accelerate these ripple effects that are breaking down supply chains
[1:25:08.000 --> 1:25:12.000]  that will starve tens of millions of additional people in the third world
[1:25:12.000 --> 1:25:16.000]  and destroy decades of human infrastructure that's been built.
[1:25:16.000 --> 1:25:23.000]  It will annihilate the funding of that and put the entire first world in even deeper debt, which we're being maneuvered into.
[1:25:23.000 --> 1:25:28.000]  So I really think the smart move is to end all these lockdowns immediately
[1:25:28.000 --> 1:25:34.000]  and prosecute the people that launched the giant COVID scam, the giant COVID con game.
[1:25:34.000 --> 1:25:36.000]  There's really used to big power grab.
[1:25:36.000 --> 1:25:40.000]  But in case we can't reverse all this, we better start digging in and get historical food
[1:25:40.000 --> 1:25:43.000]  and getting prepared to be self-sufficient because that's the name of their game,
[1:25:43.000 --> 1:25:48.000]  and it will make us dependent on them, so get self-sufficient now in FullWars.com.
[1:26:13.000 --> 1:26:18.000]  We're going to weaponize the giant masses of foolish followers who believe they just follow orders.
[1:26:18.000 --> 1:26:23.000]  They'll get another little piece of green like when the chicken pecks at the lever
[1:26:23.000 --> 1:26:27.000]  that all that they're really going to get is the noose typed around their foolish neck.
[1:26:27.000 --> 1:26:32.000]  Those of us that are aware and informed can laugh at the massive slaves, but remember,
[1:26:32.000 --> 1:26:38.000]  they're a dangerous weapon appointed at our throats, and so we've got to save them to save ourselves.
[1:26:38.000 --> 1:26:44.000]  And to do that, we've got to expose the globalists. We've got to take it to them politically and absolutely annihilate them
[1:26:44.000 --> 1:27:09.000]  with the crimes that they've actually committed. Expose the enemy now.
[1:27:15.000 --> 1:27:24.000]  All right, here's the deal. We got Gary Franti, who does an amazing job with Next News Network, joining us next hour.
[1:27:24.000 --> 1:27:33.000]  We cover the election, all the gas, all the insanity, the race war garbage, and so much more, but...
[1:27:33.000 --> 1:27:39.000]  It's old news here that the coronavirus has man-made. It's old news that Bill Gates owns it with Fauci.
[1:27:39.000 --> 1:27:45.000]  It's old news they use it to shut down Hong Kong, but it's not old news.
[1:27:45.000 --> 1:27:50.000]  It's kind of like you're talking to your neighbor about Jesus and how Jesus changed your life when you were in a really bad place
[1:27:50.000 --> 1:27:55.000]  and it opened up your whole world and you got all these incredible blessings once you found God.
[1:27:55.000 --> 1:28:01.000]  Your neighbor's not going to get it until they get the Holy Spirit. They're not going to get it until they get it.
[1:28:01.000 --> 1:28:06.000]  And so we sit here and go, hey, we already covered this. We already did that.
[1:28:06.000 --> 1:28:12.000]  We've got to remember that people are not up to speed yet, and we didn't used to be up to speed.
[1:28:12.000 --> 1:28:18.000]  And before we got the light, we should come in next segment with Hank Williams. I saw the light.
[1:28:18.000 --> 1:28:26.000]  Until you see the light, you don't see the light. So let's not be aggressive and arrogant and laugh at Antifa and the methods
[1:28:26.000 --> 1:28:30.000]  and the devil worshipers because those are people we lost. And listen, I'm not preaching at you.
[1:28:30.000 --> 1:28:37.000]  I'm the worst about laughing at them because they are just nasty, arrogant trash.
[1:28:37.000 --> 1:28:44.000]  But that's not them. It's the spirit that's inside of them. It's eating them up.
[1:28:44.000 --> 1:28:49.000]  And I only talk about this from my perspective because it's the only way I can describe what I'm going through.
[1:28:49.000 --> 1:28:58.000]  I don't want to go me, me, me, and I think this. I think that I've got to like try to describe something I'm thinking about as I see it.
[1:28:58.000 --> 1:29:04.000]  Because it's so complex. It's so big. I'm like, well, I, I.
[1:29:04.000 --> 1:29:07.000]  Here's an example.
[1:29:07.000 --> 1:29:12.000]  When I talk about what the enemy is doing to us and what's been successful, they intensify.
[1:29:12.000 --> 1:29:17.000]  But it's a catch 22. I want to come tell you.
[1:29:17.000 --> 1:29:24.000]  Metaphysically, the enemy has artillery out five miles away, and these particular gunners have been accurate and have hurt us.
[1:29:24.000 --> 1:29:28.000]  So when we've been hurt, I want to tell you we've been hurt so we can help.
[1:29:28.000 --> 1:29:43.000]  But if we tell you we've been hurt, then that only intensifies the piranhas to attack. Does that make sense?
[1:29:43.000 --> 1:29:50.000]  So I'm sitting there talking to our main suppliers and I'm like, yeah, they're, they're literally trying to shut us down.
[1:29:50.000 --> 1:29:56.000]  They're literally platforming us and taking our banking and everything. Can we partner with you and have you sell it now?
[1:29:56.000 --> 1:30:02.000]  So that we at least know we have the money coming in because I wasn't good and didn't get a year extra money or whatever.
[1:30:02.000 --> 1:30:09.000]  I should have hoarded money. I should have been about the money because that's energy. That's a symbol of success and being able to continue to operate.
[1:30:09.000 --> 1:30:14.000]  It's like gas in the tank. And so when I had the guests on, we were just going to plug in for words today.
[1:30:14.000 --> 1:30:18.000]  I didn't even know they had a new site set up and ready to do that. They did it.
[1:30:18.000 --> 1:30:23.000]  They just count to literally help us because they know we're under attack.
[1:30:23.000 --> 1:30:28.000]  And that's what this is all about. So, so let me try to explain this because this is so deep for me.
[1:30:28.000 --> 1:30:33.000]  The only way I can describe this is my own personal experience to you.
[1:30:33.000 --> 1:30:38.000]  Okay. I just mentioned the website preparewithalex.com.
[1:30:38.000 --> 1:30:43.000]  Preparewithalex.com to put gas in our tank and get you physical calorie gas in your tank. So you're supportive.
[1:30:43.000 --> 1:30:48.000]  It's metaphysical, literal calories in your tank, money calories in our tank to keep the fight.
[1:30:48.000 --> 1:30:54.000]  I mean, it's all the same thing. You put in that symbol of money, you get something real back.
[1:30:54.000 --> 1:30:58.000]  You put in the symbol of money, you get the response back to the fight against the globalists.
[1:30:58.000 --> 1:31:03.000]  We are literally one machine together. We're all individuals, but we're spiritually joined.
[1:31:03.000 --> 1:31:08.000]  But let me just go back to what I'm trying to articulate because I try to articulate this and it's so important.
[1:31:08.000 --> 1:31:14.000]  Every time I try to articulate it, I can't do it. I got all those news I'm going to add in the next segment, so stay with us.
[1:31:14.000 --> 1:31:22.000]  But I got to get this off my chest because I don't know how to say it.
[1:31:22.000 --> 1:31:29.000]  And then, but it's like the secret to so much. And then when I try to say it, it's like that spiritual thing you can't quantify it in words.
[1:31:29.000 --> 1:31:37.000]  And there's that frustration. And I was just about to say it. I lost it again.
[1:31:37.000 --> 1:31:42.000]  I just have to go with the basics and not try to give you the whole thing. I just I'm unable to say it.
[1:31:42.000 --> 1:31:49.000]  Let me just put you this way.
[1:31:49.000 --> 1:31:57.000]  We're in a total war. This is for everything. We're up against pure evil that literally wants to enslave us, humiliate us before they kill us.
[1:31:57.000 --> 1:32:02.000]  And so I don't have all the answers about what you're supposed to do or how you're supposed to take action.
[1:32:02.000 --> 1:32:07.000]  You just better pray to God for discernment and you better get active because this is it.
[1:32:07.000 --> 1:32:16.000]  Thousands of years of satanic planning and the whole New World Order system is coming down to what happens right now.
[1:32:16.000 --> 1:32:29.000]  And the fact that Communist China has killed more of their people than the Russians under communism and the Nazis under fascism and Pol Pot and all the rest of it.
[1:32:29.000 --> 1:32:41.000]  And it's just cloning everything and genetically engineering and just kind of mirrors and just bio weapons and it's just completely off the fricking deep end.
[1:32:41.000 --> 1:32:47.000]  Human robots.
[1:32:47.000 --> 1:32:55.000]  And the Democrats in Hollywood aren't just wedded to it. They love it.
[1:32:55.000 --> 1:33:06.000]  They fetishize it and their whole religion is about hating America because of that Christian ethos that threatens them.
[1:33:06.000 --> 1:33:16.000]  And to me, it is a frustrating thing where I was sitting there like filing him with a cup of coffee this morning.
[1:33:16.000 --> 1:33:26.000]  And I was just like, God, why do people join with this one that destroys their own temporal future?
