[00:00:00.069 --> 00:00:01.591]  I don't think so.
[01:23:34.496 --> 01:23:37.058]  They're gonna start coming for music soon.
[01:23:37.058 --> 01:23:39.239]  You watch.
[01:23:39.239 --> 01:23:49.706]  And you know, we haven't had any real live concerts in a while either, so this is kinda like, I think they're gonna start getting into music soon too, but, cause I was thinking there was a basketball player,
[01:23:50.774 --> 01:24:05.487]  An NBA basketball player, I guess he does live streams on the video game streaming sites, and he used a slur against Jewish people that rhymes with tyke.
[01:24:05.487 --> 01:24:06.247]  But, you know, it's funny.
[01:24:06.247 --> 01:24:13.614]  So he got scolded and he lost all of his sponsorships because he's in a live stream playing a video game and says a word that rhymes with tyke.
[01:24:15.327 --> 01:24:22.892]  But I'm curious, will you get cancelled if you go and you rap at a show and you say something that rhymes with trigger?
[01:24:22.892 --> 01:24:26.154]  I'm just asking!
[01:24:26.154 --> 01:24:28.095]  Maybe?
[01:24:28.095 --> 01:24:29.416]  Maybe in the near future.
[01:24:29.416 --> 01:24:33.518]  There's no telling what the liberal left is going to cancel next.
[01:24:33.518 --> 01:24:34.519]  But there is!
[01:24:34.519 --> 01:24:36.900]  So that's why I'm thinking about starting a pool.
[01:24:36.900 --> 01:24:38.241]  So let's think about this, guys.
[01:24:38.241 --> 01:24:40.042]  Lady and the Tramp, definitely on the chopping block.
[01:24:41.266 --> 01:24:43.148]  Definitely on the chopping block for that one.
[01:24:43.148 --> 01:24:46.511]  The Siamese twins, and I believe there's probably some other racism in that movie, too.
[01:24:46.511 --> 01:24:49.594]  In fact, the whole notion, and then they're eating spaghetti.
[01:24:49.594 --> 01:24:50.535]  Isn't that in The Lady and the Tramp?
[01:24:50.535 --> 01:24:52.837]  That's probably bigoted against Italian somehow.
[01:24:52.837 --> 01:24:53.978]  Or meatballs.
[01:24:53.978 --> 01:24:56.000]  Or Cuomo.
[01:24:56.000 --> 01:24:59.363]  So, uh, what will be cancelled next?
[01:24:59.363 --> 01:25:00.865]  Looney Tunes cartoons?
[01:25:00.865 --> 01:25:04.949]  Hey, Bugs Bunny dressed in drag a couple times, so he may be okay.
[01:25:04.949 --> 01:25:06.150]  But Speedy Gonzales?
[01:25:08.101 --> 01:25:10.142]  Andele, andele, arriba!
[01:25:10.142 --> 01:25:13.164]  Oh, oh, oh, that's... We can't be having any of that now.
[01:25:13.164 --> 01:25:19.847]  Because I remember watching Speedy Gonzales as a kid and thinking, wow, this must be what Mexicans are like!
[01:25:19.847 --> 01:25:21.668]  Not.
[01:25:21.668 --> 01:25:24.970]  I laughed because Speedy Gonzales was funny.
[01:25:24.970 --> 01:25:28.371]  I liked Looney Tunes, I liked the orchestra, I liked the sound effects.
[01:25:28.371 --> 01:25:29.352]  It was funny.
[01:25:29.352 --> 01:25:31.233]  I liked the blowing ups and the explosions.
[01:25:33.769 --> 01:25:34.189]  Andele!
[01:25:34.189 --> 01:25:34.570]  Andele!
[01:25:34.570 --> 01:25:35.270]  Arriba!
[01:25:35.270 --> 01:25:36.151]  Oh, but it's racist.
[01:25:36.151 --> 01:25:37.832]  Look, he's got a Mexican sombrero on.
[01:25:37.832 --> 01:25:38.633]  Oh, my God!
[01:25:38.633 --> 01:25:40.915]  Oh!
[01:25:40.915 --> 01:25:41.555]  So, what?
[01:25:41.555 --> 01:25:41.816]  Oh, look!
[01:25:41.816 --> 01:25:43.397]  Oh, that's a crow with a hat on!
[01:25:43.397 --> 01:25:44.778]  Oh, my gosh!
[01:25:44.778 --> 01:25:48.201]  Oh, and he's hanging out with the Mexican stereotype mouse!
[01:25:48.201 --> 01:25:50.403]  Oh!
[01:25:50.403 --> 01:25:54.846]  Pepe Lecuomo has been cancelled!
[01:25:54.846 --> 01:25:55.287]  Ha, ha!
[01:25:55.287 --> 01:25:56.808]  What are they gonna come for next, man?
[01:25:57.603 --> 01:26:07.149]  So get your DVDs, ladies and gentlemen, of all your favorite cartoons and all your favorite movies, because they are going to get cancelled.
[01:26:07.149 --> 01:26:10.871]  And by the way, there's a very famous band.
[01:26:10.871 --> 01:26:14.574]  They had, I believe, a couple, maybe, platinum records.
[01:26:14.574 --> 01:26:18.036]  Mumford & Sons.
[01:26:18.036 --> 01:26:20.417]  This is so pathetic, though.
[01:26:20.417 --> 01:26:25.901]  Winston Marshall, a guitar player from Mumford & Sons, you may have heard of them.
[01:26:28.086 --> 01:26:30.988]  Very popular band.
[01:26:30.988 --> 01:26:47.762]  Well, the guitar player, Winston Marshall, ordered Andy Ngo's book, read the book, and then commented on the book, and he has now been cancelled, attacked, ridiculed, and had to leave the band because he dare read Andy Ngo's book, and it was the Antifa mobs that came from him.
[01:26:47.762 --> 01:26:56.669]  So, Antifa just burns cities to the ground, attacks police, burns police precincts, riots in Portland for months on end,
[01:26:58.283 --> 01:27:05.530]  And now they get to destroy your career if you go buy a book.
[01:27:05.530 --> 01:27:14.678]  But then, sadly, Winston Marshall, like a good cuck, apologizes for reading a book.
[01:27:14.678 --> 01:27:16.640]  I'm not even kidding you.
[01:27:16.640 --> 01:27:19.142]  How pathetic is that?
[01:27:19.142 --> 01:27:22.425]  Hey bro, now you've lost everything.
[01:27:23.360 --> 01:27:28.745]  If you at least would have stood up for yourself, you would still have some integrity and a potential future.
[01:27:28.745 --> 01:27:30.446]  But now, you've lost everything.
[01:27:30.446 --> 01:27:33.248]  They're not going to let you back in.
[01:27:33.248 --> 01:27:35.950]  You're never going to be back accepted by these people.
[01:27:35.950 --> 01:27:40.054]  Unless maybe you rape a kid or something, or talk about it like James Gunn.
[01:27:40.054 --> 01:27:43.216]  Then that's probably your only hope.
[01:27:43.216 --> 01:27:45.919]  But my guess is you're not the type of person.
[01:27:45.919 --> 01:27:49.802]  So apologizing was a big mistake for buying a book.
[01:27:49.802 --> 01:27:51.083]  For buying a book.
[01:27:52.136 --> 01:27:54.857]  He has to apologize.
[01:27:54.857 --> 01:27:57.497]  Pretty incredible.
[01:27:57.497 --> 01:28:15.701]  By the way, speaking of the Democrat terrorism, new DCCC chief technology officer called on followers to burn every cop precinct to the ground.
[01:28:15.701 --> 01:28:18.361]  You like that little ditty?
[01:28:18.361 --> 01:28:20.642]  And then of course you have her tweet here, Erica Joy,
[01:28:23.038 --> 01:28:27.920]  If cops kill me, the only way to sully my legacy is to not be out in the streets.
[01:28:27.920 --> 01:28:31.502]  Burn every cop precinct to the ground.
[01:28:31.502 --> 01:28:38.645]  This lady now runs the DCCC, the Democratic Congressional Campaign Committee.
[01:28:38.645 --> 01:28:42.266]  Erica Joy Baker promotes burning police precincts to the ground.
[01:28:42.266 --> 01:28:46.748]  Remember when Antifa locked the police in their building and tried to burn it to the ground too?
[01:28:46.748 --> 01:28:50.490]  That's literal, by legal definition, attempted murder.
[01:28:50.490 --> 01:28:51.470]  Not a single arrest was made.
[01:28:52.990 --> 01:28:58.754]  But as we speak right now, and you know, I have to tell you this.
[01:28:58.754 --> 01:29:08.660]  There's not many in media that actually know this feeling of sitting in a jail cell and rotting and feeling like a forgotten human.
[01:29:08.660 --> 01:29:13.804]  And so it breaks my heart.
[01:29:13.804 --> 01:29:18.887]  There are at least, there are at least dozens of Trump supporters that are rotting in jails right now.
[01:29:19.874 --> 01:29:25.979]  And Democrat judges are refusing to release them because they're claiming they're violent insurrectionists.
[01:29:25.979 --> 01:29:29.742]  All because they were on Capitol grounds on January 6th.
[01:29:29.742 --> 01:29:31.203]  That's it.
[01:29:31.203 --> 01:29:32.444]  And they rot in jail cells.
[01:29:32.444 --> 01:29:37.408]  And they're told, well, you can get out once you've had trial.
[01:29:37.408 --> 01:29:39.850]  Folks, there are no trials happening.
[01:29:39.850 --> 01:29:42.872]  Nobody's having trial.
[01:29:42.872 --> 01:29:46.415]  My trial's been delayed over a year now.
[01:29:46.415 --> 01:29:47.576]  Think about that.
[01:29:47.576 --> 01:29:49.257]  So they're basically sentenced
[01:29:49.833 --> 01:29:52.935]  To jail.
[01:29:52.935 --> 01:29:55.197]  For an undisclosed period of time.
[01:29:55.197 --> 01:29:57.299]  Indefinitely.
[01:29:57.299 --> 01:30:01.722]  So folks, the Democrats aren't coming to put us in gulags.
[01:30:01.722 --> 01:30:03.923]  They already are.
[01:30:03.923 --> 01:30:06.385]  They're just getting started.
[01:30:06.385 --> 01:30:08.687]  Why do you think they were emptying the jail cells for COVID?
[01:30:08.687 --> 01:30:12.630]  Because they're getting ready to put you in them!
[01:30:12.630 --> 01:30:17.874]  So I can't tell you, because not many people can relate to this, and believe me it's not something you want to relate to,
[01:30:19.375 --> 01:30:27.699]  Sitting in a jail cell, rotting away, feeling like a forgotten person.
[01:30:27.699 --> 01:30:37.464]  For these people that are in there that didn't expect it, I guarantee you it's a depression that will change their entire physiology and outlook on life for many of them.
[01:30:37.464 --> 01:30:42.687]  And they sit and they rot in jail indefinitely because Democrat judges have called them insurrectionists.
[01:30:43.334 --> 01:30:48.158]  And they can't get out of jail to their trial, which they don't have any trials because it's all shut down for COVID.
[01:30:48.158 --> 01:30:54.584]  But if you're Antifa, you can riot and loot and burn and destroy and try to murder police officers.
[01:30:54.584 --> 01:30:56.906]  And you don't even get a visit from a cop.
[01:30:56.906 --> 01:31:00.829]  Listeners ask me all the time, why do you have multiple multivitamins?
[01:31:00.829 --> 01:31:03.452]  Why do you have multiple high quality iodine?
[01:31:03.452 --> 01:31:04.212]  Why do you do that?
[01:31:04.212 --> 01:31:07.155]  Because different strokes for different folks.
[01:31:07.155 --> 01:31:09.177]  If we're talking to researchers and scientists, they say, hey,
[01:31:09.943 --> 01:31:18.750]  A lot of people love Deep Earth Pure Crystal Iodine, but you should put one out with Deep Earth Crystal Iodine and the two other types, because some people can't absorb pure iodine.
[01:31:18.750 --> 01:31:19.010]  Boom!
[01:31:19.010 --> 01:31:19.391]  We did it.
[01:31:19.391 --> 01:31:19.891]  It's popular.
[01:31:19.891 --> 01:31:20.672]  It's X3.
[01:31:20.672 --> 01:31:21.913]  Is it better than X2?
[01:31:21.913 --> 01:31:22.573]  You decide.
[01:31:22.573 --> 01:31:24.034]  It's different strokes for different folks.
[01:31:24.034 --> 01:31:31.240]  Well, now we have a compliment to knock out our very popular Powdered Pill Sleep Aid, and that is down and out.
[01:31:31.240 --> 01:31:35.944]  It's super strong, way stronger than knockout, but they don't compete with each other.
[01:31:35.944 --> 01:31:38.506]  Different strokes for different folks, different formulas.
[01:31:41.445 --> 01:31:44.546]  I don't like coming to you and saying this could be our last broadcast.
[01:31:44.546 --> 01:31:47.807]  Hell, I've been on there 27 years, and only the last year or so have I said that.
[01:31:47.807 --> 01:31:50.949]  But let me tell you, the New World Order is breathing down our neck.
[01:32:07.941 --> 01:32:12.303]  The big globalist publications are coming after us, and they're doing everything they can to shut us down.
[01:32:12.303 --> 01:32:18.067]  So please pray to keep InfoWars on the air, and please support the local station you're listening to as well.
[01:32:18.067 --> 01:32:29.633]  At the same time, go to InfoWarsStore.com while you still can, and get a book, get a film, get a t-shirt, get some supplements, because it's that money that helps us stay on air in the face of this thing.
[01:32:33.789 --> 01:32:34.690]  Thank you so much.
[01:33:02.387 --> 01:33:07.369]  Look, I've proven that InfoWars information is some of the best in the world.
[01:33:07.369 --> 01:33:09.890]  It's just absolutely on target.
[01:33:09.890 --> 01:33:12.932]  The globalists can't stand us because we've studied how they operate.
[01:33:12.932 --> 01:33:13.992]  They want to keep you in the dark.
[01:33:13.992 --> 01:33:19.274]  I believe in humanity and I want to see you empowered because I know that John F. Kennedy was right.
[01:33:19.274 --> 01:33:22.256]  A raising tide raises all ships.
[01:33:22.256 --> 01:33:22.396]  Now,
[01:33:23.155 --> 01:33:34.588]  The supplements, the vitamins, the minerals, the compounds we have at InfoWarsTore.com are the very best sourced, wild-crafted, organic, and natural products you're going to find anywhere.
[01:33:34.588 --> 01:33:41.236]  Whether it's Natural Defense, or whether it's Ultra 12, or whether it's X2, or DNA Force Plus, or Prostagard, or Vazovitz.
[01:33:42.020 --> 01:33:49.171]  These are all cutting-edge, top-of-the-line products that will help you and your family and at the same time fund the InfoWar.
[01:33:49.171 --> 01:33:50.613]  So don't procrastinate.
[01:33:50.613 --> 01:33:54.078]  Take action today at InfoWarStore.com
[01:33:59.307 --> 01:34:00.828]  The people are awakening.
[01:34:00.828 --> 01:34:03.550]  They're taking control of their own environment.
[01:34:03.550 --> 01:34:05.631]  Cell phones are an amazing tool.
[01:34:05.631 --> 01:34:07.972]  Really, they're a supercomputer that's handheld.
[01:34:07.972 --> 01:34:21.760]  But big tech, large corporations, hackers, governments, foreign governments, the Chai comms especially, are using this to steal your data, to share your data, to be able to rig markets when they're able to scoop up billions of people's data.
[01:34:21.760 --> 01:34:25.722]  They can actually predict on record what's going to happen in mass movements.
