[00:00.000 --> 00:29.000]  Live from the InfoWars.com Studios, it's Alex Jones.
[01:18:53.000 --> 01:19:00.000]  And once you started getting there, you just really couldn't travel down the coastline anymore. You couldn't really go eastbound anymore.
[01:19:00.000 --> 01:19:05.000]  Everything was flooded. The roads were flooded. Everything shut down. Wires dangling everywhere. The roads covered.
[01:19:05.000 --> 01:19:08.000]  But to be worried about this is nonsensical.
[01:19:08.000 --> 01:19:14.000]  It's just, see, that's what I'm saying, Alex. There's no way... Look at Houston. You're a TV viewer. It's under 20 something feet of water.
[01:19:14.000 --> 01:19:19.000]  It's nonsensical to tell people to evacuate. That's how I really think that that's how dumb they are.
[01:19:19.000 --> 01:19:25.000]  And either way, even if you have... But why are Democrats? Because Republicans have got their problems.
[01:19:25.000 --> 01:19:31.000]  Why are they so stupid from Pelosi on down? They are literally like they've been given lobotomies, man.
[01:19:31.000 --> 01:19:38.000]  Just like the general public, Alex. It's just like the general public. They have been. They've been sipping on fluoride water right out of the womb.
[01:19:38.000 --> 01:19:42.000]  They got shot up with the same vaccines that are making, you know, half these people with...
[01:19:42.000 --> 01:19:48.000]  They're in a trance. They're TV heads. I've noticed it with TV heads. They just watch TV all day.
[01:19:48.000 --> 01:20:03.000]  A passive television and their brains have been eaten. We'll be right back. Stay with us.
[01:20:18.000 --> 01:20:22.000]  Earth friendly and natural soaps. Your family deserves the best.
[01:20:48.000 --> 01:20:54.000]  We're called 1-800-340-7091 for a catalog.
[01:21:18.000 --> 01:21:25.000]  I don't know why the last surgeon general's report on oral health warns that your oral health can have a serious impact on your entire body.
[01:21:25.000 --> 01:21:31.000]  Super blue fluoride-free toothpaste is a groundbreaking new formula. It's loaded with good halogen iodide, some of the bad halogen fluoride.
[01:21:31.000 --> 01:21:38.000]  Super blue contains natural oils and ingredients used since Biblical times to help wipe out bad bacteria and eliminate bad breath.
[01:21:38.000 --> 01:21:45.000]  Just some of the ingredients in super blue, chosen by our dental experts include xylitol, peppermint oil, iodide, nano silver and more.
[01:21:45.000 --> 01:21:50.000]  Learn more about InfoWarsLife Super Blue Toothpaste at infowarslife.com
[01:21:50.000 --> 01:21:53.000]  and support the InfoWars while you support healthy gums and teeth.
[01:21:53.000 --> 01:21:58.000]  This is Dan Pillard. Do you owe the IRS money you can't pay? Are tax debts crippling you?
[01:21:58.000 --> 01:22:03.000]  I've defended people from the IRS for over 30 years. I've helped thousands and I can help you too.
[01:22:03.000 --> 01:22:07.000]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[01:22:07.000 --> 01:22:11.000]  Call 800-34-NO-TAX to finally get free of IRS debt.
[01:22:11.000 --> 01:22:15.000]  With the IRS's new programs, there's never been a better time to solve your problem.
[01:22:15.000 --> 01:22:44.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:22:45.000 --> 01:22:52.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:23:15.000 --> 01:23:22.000]  And for a limited time, get all plates at wholesale pricing only at catiarmor.com.
[01:23:45.000 --> 01:23:52.000]  10-Year Shelf Life Bacon. Ships free at fullycookedbacon.com.
[01:24:15.000 --> 01:24:23.000]  Call 800-35-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:24:45.000 --> 01:24:55.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:25:15.000 --> 01:25:25.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:25:45.000 --> 01:25:55.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:26:15.000 --> 01:26:25.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:26:45.000 --> 01:26:55.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:27:15.000 --> 01:27:25.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:27:25.000 --> 01:27:35.000]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, danpillard.com.
[01:27:35.000 --> 01:27:45.000]  This is, again, the mayor of Houston, Texas, Sylvester Turner. Here it is.
[01:28:05.000 --> 01:28:20.000]  You can literally cannot put 6.5 million people on the road. If you think the situation right now is bad, you give an order to evacuate, you are creating a nightmare, especially when it's not planned.
[01:28:20.000 --> 01:28:33.000]  And many of us in the city remember when evacuation order was ordered before, and we learned our lesson from that. It has to be very well coordinated all the way from Houston to the destination court.
[01:28:33.000 --> 01:28:43.000]  You have to make sure that you have proper gas stations, you have to make sure that you have the proper lanes that are flowing in the right direction. It has to be coordinated.
[01:28:43.000 --> 01:28:50.000]  If you do it or attempt to do it and it's not coordinated, not done right, you are literally putting people on the road.
[01:28:50.000 --> 01:28:57.000]  That's enough. So that's like saying if you have the Titanic is sinking, we're not going to try to evacuate anybody because, you know, there's too many people.
[01:28:57.000 --> 01:29:07.000]  Well, yeah, they didn't do the drills on the Titanic like they were supposed to. And since they've had evacuation problems before, now, since it didn't go well last time, we're just not going to do it.
[01:29:07.000 --> 01:29:15.000]  No, you say a week before when they knew it was probably going to hit. You might want to think about those of you that can go on a visit and family in a couple of days.
[01:29:15.000 --> 01:29:21.000]  And then maybe you get a government program going where everybody has a different color for when you're going to evacuate, try to coordinate it.
[01:29:21.000 --> 01:29:28.000]  But this is a load of bulls saying, well, it's too complex. Let's just give up. That's why the trains are all wrecking. The infrastructure is falling apart.
[01:29:28.000 --> 01:29:35.000]  Because the Democrat attitude of things is we don't know any of this works, so we're not going to try. Seriously, this is insane.
[01:29:35.000 --> 01:30:00.000]  We'll be right back. We'll get our destroyers take on this and more stay with us. Your phone calls. We're on the March. The Empire's on the run. Alex Jones and the GCN radio network.
[01:30:00.000 --> 01:30:07.000]  We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great patriot apparel to meet like-minded people.
[01:30:07.000 --> 01:30:15.000]  We've got a new tumungoid sale, not a number of things that are on massive sale, but on what's on sale. Out for months, not been on sale for months and months.
[01:30:15.000 --> 01:30:31.000]  We've never offered super male vitality, non-concentrated herbs, cold pressed, super male vitality, 57% off. It's never been the price. It is right now with 3,596 reviews, 4.6 reviews total by third party sites, unprecedented.
[01:30:31.000 --> 01:30:37.000]  And it's cold pressed. That's why super male is so different. People say, well, I know these compounds work because it's admitted to science.
[01:30:37.000 --> 01:30:48.000]  These are what you sell. Buzzfeed said it's already best selling stuff. It's been certified as healthy and good forever. Why these aren't anything new? Because why do something new when you can have the oldest and best but cold pressed?
[01:30:48.000 --> 01:31:08.000]  Duh. Duh.
[01:31:19.000 --> 01:31:30.000]  Emmerich's Essentials is free of chemicals and toxins that may harm your body. We carefully select pure and simple ingredients to create formulas that are certified USDA made with organic.
[01:31:30.000 --> 01:31:40.000]  Our mission is to offer you everyday organic household products to enhance your life. Truly feel the difference by going organic natural without compromising on quality.
[01:31:40.000 --> 01:31:52.000]  Feel good about using Emmerich's Essentials. Start saving money and stop exposing yourself and your family to toxic ingredients. Visit infowarstore.com and learn more about the new Emmerich's Essentials line of organic products.
[01:31:52.000 --> 01:32:11.000]  That's infowarstore.com.
[01:32:23.000 --> 01:32:30.000]  Super Blue contains natural oils and ingredients used since Biblical times to help wipe out bad bacteria and eliminate bad breath.
[01:32:30.000 --> 01:32:42.000]  Just some of the ingredients in Super Blue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more due to a request from Listers who found that spearmint was a little bit too strong for some of their children.
[01:32:42.000 --> 01:32:58.000]  We have created the new Bubble Gum flavored Super Blue that is spearmint free. Learn more about the new Bubble Gum flavored Super Blue toothpaste and more at infowarslife.com and support the info war while you support healthy gums and teeth.
[01:33:12.000 --> 01:33:28.000]  Big Brother mainstream media, government coverups. You want to stop tyranny? Well so does he. Live from the info wars.com studios, it's Alex Jones.
[01:33:43.000 --> 01:33:59.000]  Ladies and gentlemen, we are back live coming up. We're going to look at geopolitical developments in Afghanistan and more and then go to your phone calls with the devastating super hurricane that's dumped 50 plus inches, 20 plus feet of water in many areas of Houston.
[01:33:59.000 --> 01:34:04.000]  The bizarre responses of the government and more. That's all coming up.
[01:34:04.000 --> 01:34:20.000]  Look at this headline from info wars.com. Houston officials downplayed flood warnings as fake news. Dan Lyman story city faces potential lawsuit for publicly shaming resident who blew the whistle.
[01:34:20.000 --> 01:34:34.000]  Sure, they've had trouble with evacuations before doing it a day before. So you do it two days before they knew from Noah that this was going to be a megastorm probably the worst ever from the National Oceanic and atmospheric administration.
[01:34:34.000 --> 01:34:47.000]  That's why they have the signs. It's why they have the highways set up for it. That's why they have the evacuation zones. And yes, a big mega city with six plus million in two counties, total Metro 10 million.
