[00:00:01.000 --> 00:00:16.000]  Intro
[00:41:35.060 --> 00:41:36.060]  Black
[00:41:36.060 --> 00:41:37.060]  Hats
[00:41:37.060 --> 00:41:38.060]  And
[00:41:38.060 --> 00:41:39.060]  Black
[00:41:39.060 --> 00:41:40.060]  Hats
[00:41:40.060 --> 00:41:41.060]  And
[00:41:41.060 --> 00:41:42.060]  Black
[00:41:42.060 --> 00:41:43.060]  Hats
[00:41:43.060 --> 00:41:44.060]  And
[00:41:44.060 --> 00:41:45.060]  Black
[00:41:45.060 --> 00:41:46.060]  Hats
[00:41:46.060 --> 00:41:47.060]  And
[00:41:47.060 --> 00:41:48.060]  Black
[00:41:48.060 --> 00:41:49.060]  Hats
[00:41:49.060 --> 00:41:50.060]  And
[00:41:50.060 --> 00:41:51.060]  Black
[00:41:51.060 --> 00:41:52.060]  Hats
[00:41:52.060 --> 00:41:53.060]  And
[00:41:53.060 --> 00:41:54.060]  Black
[00:41:54.060 --> 00:41:55.060]  Hats
[00:41:55.060 --> 00:41:56.060]  And
[00:41:56.060 --> 00:41:57.060]  Black
[00:41:57.060 --> 00:41:58.060]  Hats
[00:41:58.060 --> 00:41:59.060]  And
[00:41:59.060 --> 00:42:00.060]  Black
[00:42:00.060 --> 00:42:01.060]  Hats
[00:42:01.060 --> 00:42:02.060]  And
[00:42:02.060 --> 00:42:03.060]  Black
[00:42:03.060 --> 00:42:04.060]  Hats
[00:42:04.060 --> 00:42:05.060]  And
[00:42:05.060 --> 00:42:06.060]  Black
[00:42:06.060 --> 00:42:07.060]  Hats
[00:42:07.060 --> 00:42:08.060]  And
[00:42:08.060 --> 00:42:09.060]  Black
[00:42:09.060 --> 00:42:10.060]  Hats
[00:42:10.060 --> 00:42:11.060]  And
[00:42:11.060 --> 00:42:12.060]  Black
[00:42:12.060 --> 00:42:13.060]  Hats
[00:42:13.060 --> 00:42:14.060]  And
[00:42:14.060 --> 00:42:15.060]  Black
[00:42:15.060 --> 00:42:16.060]  Hats
[00:42:16.060 --> 00:42:17.060]  And
[00:42:17.060 --> 00:42:18.060]  Black
[00:42:18.060 --> 00:42:19.060]  Hats
[00:42:19.060 --> 00:42:20.060]  And
[00:42:20.060 --> 00:42:21.060]  Black
[00:42:21.060 --> 00:42:22.060]  Hats
[00:42:22.060 --> 00:42:23.060]  And
[00:42:23.060 --> 00:42:24.060]  Black
[00:42:24.060 --> 00:42:25.060]  Hats
[00:42:25.060 --> 00:42:26.060]  And
[00:42:26.060 --> 00:42:27.060]  Black
[00:42:27.060 --> 00:42:28.060]  Hats
[00:42:28.060 --> 00:42:29.060]  And
[00:42:29.060 --> 00:42:30.060]  Black
[00:42:30.060 --> 00:42:31.060]  Hats
[00:42:31.060 --> 00:42:32.060]  And
[00:42:32.060 --> 00:42:33.060]  Black
[00:42:33.060 --> 00:42:34.060]  Hats
[00:42:34.060 --> 00:42:35.060]  And
[00:42:35.060 --> 00:42:36.060]  Black
[00:42:36.060 --> 00:42:37.060]  Hats
[00:42:37.060 --> 00:42:38.060]  And
[00:42:38.060 --> 00:42:39.060]  Black
[00:42:40.060 --> 00:42:41.060]  And
[00:42:41.060 --> 00:42:42.060]  Black
[00:42:42.060 --> 00:42:43.060]  Hats
[00:42:43.060 --> 00:42:44.060]  And
[00:42:44.060 --> 00:42:45.060]  Black
[00:42:45.060 --> 00:42:46.060]  Hats
[00:42:46.060 --> 00:42:47.060]  And
[00:42:47.060 --> 00:42:48.060]  Black
[00:42:48.060 --> 00:42:49.060]  Hats
[00:42:49.060 --> 00:42:50.060]  And
[00:42:50.060 --> 00:42:51.060]  Black
[00:42:51.060 --> 00:42:52.060]  Hats
[00:42:52.060 --> 00:42:53.060]  And
[00:42:53.060 --> 00:42:54.060]  Black
[00:42:54.060 --> 00:42:55.060]  Hats
[00:42:55.060 --> 00:42:56.060]  And
[00:42:56.060 --> 00:42:57.060]  Black
[00:42:57.060 --> 00:42:58.060]  Hats
[00:42:58.060 --> 00:42:59.060]  And
[00:42:59.060 --> 00:43:00.060]  Black
[00:43:00.060 --> 00:43:01.060]  Hats
[00:43:01.060 --> 00:43:02.060]  And
[00:43:02.060 --> 00:43:03.060]  Black
[00:43:03.060 --> 00:43:04.060]  Hats
[00:43:04.060 --> 00:43:05.060]  And
[00:43:05.060 --> 00:43:06.060]  Black
[00:43:06.060 --> 00:43:07.060]  Hats
[00:43:07.060 --> 00:43:08.060]  And
[00:43:08.060 --> 00:43:09.060]  Black
[00:43:09.060 --> 00:43:10.060]  Hats
[00:43:10.060 --> 00:43:11.060]  And
[00:43:11.060 --> 00:43:12.060]  Black
[00:43:12.060 --> 00:43:13.060]  Hats
[00:43:13.060 --> 00:43:14.060]  And
[00:43:14.060 --> 00:43:15.060]  Black
[00:43:15.060 --> 00:43:17.060]  Hats
[00:43:17.060 --> 00:43:18.060]  And
[00:43:18.060 --> 00:43:19.060]  Black
[00:43:19.060 --> 00:43:20.060]  Hats
[00:43:20.060 --> 00:43:21.060]  And
[00:43:21.060 --> 00:43:22.060]  Black
[00:43:22.060 --> 00:43:23.060]  Hats
[00:43:23.060 --> 00:43:24.060]  And
[00:43:24.060 --> 00:43:25.060]  Black
[00:43:25.060 --> 00:43:26.060]  Hats
[00:43:26.060 --> 00:43:27.060]  And
[00:43:27.060 --> 00:43:28.060]  Black
[00:43:28.060 --> 00:43:29.060]  Hats
[00:43:29.060 --> 00:43:30.060]  And
[00:43:30.060 --> 00:43:31.060]  Black
[00:43:31.060 --> 00:43:32.060]  Hats
[00:43:32.060 --> 00:43:33.060]  And
[00:43:33.060 --> 00:43:34.060]  Black
[00:43:34.060 --> 00:43:35.060]  Hats
[00:43:35.060 --> 00:43:36.060]  And
[00:43:36.060 --> 00:43:37.060]  Black
[00:43:37.060 --> 00:43:38.060]  Hats
[00:43:38.060 --> 00:43:39.060]  And
[00:43:39.060 --> 00:43:40.060]  Black
[00:43:40.060 --> 00:43:41.060]  Hats
[00:43:41.060 --> 00:43:42.060]  And
[00:43:42.060 --> 00:43:43.060]  Black
[00:43:43.060 --> 00:43:44.060]  Hats
[00:43:44.060 --> 00:43:45.060]  And
[00:43:45.060 --> 00:43:46.060]  Black
[00:43:46.060 --> 00:43:47.060]  Hats
[00:43:47.060 --> 00:43:48.060]  And
[00:43:48.060 --> 00:43:49.060]  Black
[00:43:49.060 --> 00:43:50.060]  Hats
[00:43:50.060 --> 00:43:51.060]  And
[00:43:51.060 --> 00:43:52.060]  Black
[00:43:52.060 --> 00:43:53.060]  Hats
[00:43:53.060 --> 00:43:54.060]  And
[00:43:54.060 --> 00:43:55.060]  Black
[00:43:55.060 --> 00:43:56.060]  Hats
[00:43:56.060 --> 00:43:57.060]  And
[00:43:57.060 --> 00:43:58.060]  Black
[00:43:58.060 --> 00:43:59.060]  Hats
[00:43:59.060 --> 00:44:00.060]  And
[00:44:00.060 --> 00:44:01.060]  Black
[00:44:01.060 --> 00:44:02.060]  Hats
[00:44:02.060 --> 00:44:03.060]  And
[00:44:03.060 --> 00:44:04.060]  Black
[00:44:04.060 --> 00:44:05.060]  Hats
[00:44:05.060 --> 00:44:06.060]  And
[00:44:06.060 --> 00:44:07.060]  Black
[00:44:07.060 --> 00:44:08.060]  Hats
[00:44:08.060 --> 00:44:09.060]  And
[00:44:09.060 --> 00:44:10.060]  Black
[00:44:10.060 --> 00:44:11.060]  Hats
[00:44:11.060 --> 00:44:12.060]  And
[00:44:12.060 --> 00:44:13.060]  Black
[00:44:13.060 --> 00:44:14.060]  Hats
[00:44:14.060 --> 00:44:15.060]  And
[00:44:15.060 --> 00:44:16.060]  Black
[00:44:16.060 --> 00:44:17.060]  Hats
[00:44:17.060 --> 00:44:18.060]  And
[00:44:18.060 --> 00:44:19.060]  Black
[00:44:19.060 --> 00:44:20.060]  Hats
[00:44:20.060 --> 00:44:21.060]  And
[00:44:21.060 --> 00:44:22.060]  Black
[00:44:22.060 --> 00:44:23.060]  Hats
[00:44:23.060 --> 00:44:24.060]  And
[00:44:24.060 --> 00:44:25.060]  Black
[00:44:25.060 --> 00:44:26.060]  Hats
[00:44:26.060 --> 00:44:27.060]  And
[00:44:27.060 --> 00:44:28.060]  Black
[00:44:28.060 --> 00:44:29.060]  Hats
[00:44:29.060 --> 00:44:30.060]  And
[00:44:30.060 --> 00:44:31.060]  Black
[00:44:31.060 --> 00:44:32.060]  Hats
[00:44:32.060 --> 00:44:33.060]  And
[00:44:33.060 --> 00:44:34.060]  Black
[00:44:34.060 --> 00:44:35.060]  Hats
[00:44:35.060 --> 00:44:36.060]  And
[00:44:36.060 --> 00:44:37.060]  Black
[00:44:37.060 --> 00:44:38.060]  Hats
[00:44:38.060 --> 00:44:39.060]  And
[00:44:39.060 --> 00:44:40.060]  Black
[00:44:40.060 --> 00:44:41.060]  Hats
[00:44:41.060 --> 00:44:42.060]  And
[00:44:42.060 --> 00:44:43.060]  Black
[00:44:43.060 --> 00:44:44.060]  Rats
[00:44:44.060 --> 00:44:45.060]  And
[00:44:45.060 --> 00:44:46.060]  Black
[00:44:46.060 --> 00:44:47.060]  Hats
[00:44:47.060 --> 00:44:48.060]  And
[00:44:48.060 --> 00:44:49.060]  Black
[00:44:49.060 --> 00:44:50.060]  Rats
[00:44:50.060 --> 00:44:51.060]  And
[00:44:51.060 --> 00:44:52.060]  Black
[00:44:52.060 --> 00:44:53.060]  Rats
[00:44:53.060 --> 00:44:54.060]  And
[00:44:54.060 --> 00:44:55.060]  Black
[00:44:55.060 --> 00:44:56.060]  Rats
[00:44:56.060 --> 00:44:57.060]  And
[00:44:57.060 --> 00:44:58.060]  Black
[00:44:58.060 --> 00:44:59.060]  Rats
[00:44:59.060 --> 00:45:00.060]  And
[00:45:00.060 --> 00:45:01.060]  Black
[00:45:01.060 --> 00:45:02.060]  Rats
[00:45:02.060 --> 00:45:03.060]  And
[00:45:03.060 --> 00:45:04.060]  Black
[00:45:04.060 --> 00:45:05.060]  Rats
[00:45:05.060 --> 00:45:06.060]  And
[00:45:06.060 --> 00:45:07.060]  Black
[00:45:07.060 --> 00:45:08.060]  Rats
[00:45:08.060 --> 00:45:09.060]  And
[00:45:09.060 --> 00:45:10.060]  Black
[00:45:10.060 --> 00:45:11.060]  Rats
[00:45:11.060 --> 00:45:12.060]  And
[00:45:12.060 --> 00:45:13.060]  Black
[00:45:13.060 --> 00:45:14.060]  Rats
[00:45:14.060 --> 00:45:15.060]  And
[00:45:15.060 --> 00:45:16.060]  Black
[00:45:16.060 --> 00:45:17.060]  Hats
[00:45:17.060 --> 00:45:18.060]  And
[00:45:18.060 --> 00:45:19.060]  Black
[00:45:19.060 --> 00:45:20.060]  Hats
[00:45:20.060 --> 00:45:21.060]  And
[00:45:21.060 --> 00:45:22.060]  Black
[00:45:22.060 --> 00:45:23.060]  Rats
[00:45:23.060 --> 00:45:24.060]  And
[00:45:24.060 --> 00:45:25.060]  Black
[00:45:25.060 --> 00:45:26.060]  Rats
[00:45:26.060 --> 00:45:27.060]  And
[00:45:27.060 --> 00:45:28.060]  Black
[00:45:28.060 --> 00:45:29.060]  Rats
[00:45:29.060 --> 00:45:30.060]  And
[00:45:30.060 --> 00:45:31.060]  Black
[00:45:31.060 --> 00:45:32.060]  Hats
[00:45:32.060 --> 00:45:33.060]  And
[00:45:33.060 --> 00:45:34.060]  Black
[00:45:34.060 --> 00:45:35.060]  Hats
[00:45:35.060 --> 00:45:36.060]  And
[00:45:36.060 --> 00:45:37.060]  Black
[00:45:37.060 --> 00:45:38.060]  Rats
[00:45:38.060 --> 00:45:39.060]  And
[00:45:39.060 --> 00:45:40.060]  Black
[00:45:40.060 --> 00:45:41.060]  Rats
[00:45:41.060 --> 00:45:42.060]  And
[00:45:42.060 --> 00:45:43.060]  Black
[00:45:43.060 --> 00:45:44.060]  Rats
[00:45:44.060 --> 00:45:45.060]  And
[00:45:45.060 --> 00:45:46.060]  Black
[00:45:46.060 --> 00:45:47.060]  Hats
[00:45:47.060 --> 00:45:48.060]  And
[00:45:48.060 --> 00:45:49.060]  Black
[00:45:49.060 --> 00:45:50.060]  Rats
[00:45:50.060 --> 00:45:51.060]  And
[00:45:51.060 --> 00:45:52.060]  Black
[00:45:52.060 --> 00:45:53.060]  Rats
[00:45:53.060 --> 00:45:54.060]  And
[00:45:54.060 --> 00:45:55.060]  Black
[00:45:55.060 --> 00:45:56.060]  Hats
[00:45:56.060 --> 00:45:57.060]  And
[00:45:57.060 --> 00:45:58.060]  Black
[00:45:58.060 --> 00:45:59.060]  Hats
[00:45:59.060 --> 00:46:00.060]  And
[00:46:00.060 --> 00:46:01.060]  Black
[00:46:01.060 --> 00:46:02.060]  Rats
[00:46:02.060 --> 00:46:03.060]  And
[00:46:03.060 --> 00:46:04.060]  Black
[00:46:04.060 --> 00:46:05.060]  Rats
[00:46:05.060 --> 00:46:06.060]  And
[00:46:06.060 --> 00:46:07.060]  Black
[00:46:07.060 --> 00:46:08.060]  Rats
[00:46:08.060 --> 00:46:09.060]  And
[00:46:09.060 --> 00:46:10.060]  Black
[00:46:10.060 --> 00:46:11.060]  Bats
[00:46:11.060 --> 00:46:12.060]  And
[00:46:12.060 --> 00:46:13.060]  Black
[00:46:13.060 --> 00:46:14.060]  Rats
[00:46:14.060 --> 00:46:15.060]  And
[00:46:15.060 --> 00:46:16.060]  Black
[00:46:16.060 --> 00:46:17.060]  Rats
[00:46:17.060 --> 00:46:18.060]  And
[00:46:18.060 --> 00:46:19.060]  Black
[00:46:19.060 --> 00:46:20.060]  Hats
[00:46:20.060 --> 00:46:21.060]  And
[00:46:21.060 --> 00:46:22.060]  Black
[00:46:22.060 --> 00:46:23.060]  Rats
[00:46:23.060 --> 00:46:24.060]  And
[00:46:24.060 --> 00:46:25.060]  Black
[00:46:25.060 --> 00:46:26.060]  Rats
[00:46:26.060 --> 00:46:27.060]  And
[00:46:27.060 --> 00:46:28.060]  Black
[00:46:28.060 --> 00:46:29.060]  Rats
[00:46:29.060 --> 00:46:30.060]  And
[00:46:30.060 --> 00:46:31.060]  Black
[00:46:31.060 --> 00:46:32.060]  Hats
[00:46:32.060 --> 00:46:33.060]  And
[00:46:33.060 --> 00:46:34.060]  Black
[00:46:34.060 --> 00:46:35.060]  Hats
[00:46:35.060 --> 00:46:36.060]  And
[00:46:36.060 --> 00:46:37.060]  Black
[00:46:37.060 --> 00:46:38.060]  Rats
[00:46:38.060 --> 00:46:39.060]  And
[00:46:39.060 --> 00:46:40.060]  Black
[00:46:40.060 --> 00:46:41.060]  Rats
[00:46:41.060 --> 00:46:42.060]  And
[00:46:42.060 --> 00:46:43.060]  Black
[00:46:43.060 --> 00:46:44.060]  Rats
[00:46:44.060 --> 00:46:45.060]  And
[00:46:45.060 --> 00:46:46.060]  Black
[00:46:46.060 --> 00:46:47.060]  Rats
[00:46:47.060 --> 00:46:48.060]  And
[00:46:51.060 --> 00:46:52.060]  Black
[00:46:52.060 --> 00:46:53.060]  Rats
[00:46:53.060 --> 00:46:54.060]  And
[00:46:54.060 --> 00:46:55.060]  Black
[00:46:55.060 --> 00:46:56.060]  Rats
[00:46:56.060 --> 00:46:57.060]  And
[00:46:57.060 --> 00:46:58.060]  Black
[00:46:58.060 --> 00:46:59.060]  Rats
[00:46:59.060 --> 00:47:00.060]  And
[00:47:00.060 --> 00:47:01.060]  Black
[00:47:01.060 --> 00:47:02.060]  Rats
[00:47:02.060 --> 00:47:03.060]  And
[00:47:03.060 --> 00:47:04.060]  Black
[00:47:04.060 --> 00:47:05.060]  Rats
[00:47:05.060 --> 00:47:06.060]  And
[00:47:06.060 --> 00:47:07.060]  Black
[00:47:07.060 --> 00:47:08.060]  Rats
[00:47:08.060 --> 00:47:09.060]  And
[00:47:09.060 --> 00:47:10.060]  Black
[00:47:10.060 --> 00:47:11.060]  Rats
[00:47:11.060 --> 00:47:12.060]  And
[00:47:12.060 --> 00:47:13.060]  Black
[00:47:13.060 --> 00:47:14.060]  Rats
[00:47:14.060 --> 00:47:15.060]  And
[00:47:15.060 --> 00:47:16.060]  Black
[00:47:16.060 --> 00:47:17.060]  Rats
[00:47:17.060 --> 00:47:18.060]  And
[00:47:18.060 --> 00:47:19.060]  Black
[00:47:19.060 --> 00:47:20.060]  Rats
[00:47:20.060 --> 00:47:21.060]  And
[00:47:21.060 --> 00:47:22.060]  Black
[00:47:22.060 --> 00:47:23.060]  Rats
[00:47:23.060 --> 00:47:24.060]  And
[00:47:24.060 --> 00:47:25.060]  Black
[00:47:25.060 --> 00:47:26.060]  Rats
[00:47:26.060 --> 00:47:27.060]  And
[00:47:27.060 --> 00:47:28.060]  Black
[00:47:28.540 --> 00:47:29.540]  And
[00:47:29.540 --> 00:47:30.540]  Black
[00:47:30.540 --> 00:47:31.540]  Rats
[00:47:31.540 --> 00:47:32.540]  And
[00:47:32.540 --> 00:47:33.540]  Black
[00:47:33.540 --> 00:47:34.540]  Rats
[00:47:34.540 --> 00:47:35.540]  And
[00:47:35.540 --> 00:47:36.540]  Black
[00:47:36.540 --> 00:47:37.540]  Rats
[00:47:37.540 --> 00:47:38.540]  And
[00:47:38.540 --> 00:47:39.540]  Black
[00:47:39.540 --> 00:47:40.540]  Rats
[00:47:40.540 --> 00:47:41.540]  And
[00:47:41.540 --> 00:47:42.540]  Black
[00:47:42.540 --> 00:47:43.540]  Rats
[00:47:43.540 --> 00:47:44.540]  And
[00:47:44.540 --> 00:47:45.540]  Black
[00:47:45.540 --> 00:47:46.540]  Rats
[00:47:46.540 --> 00:47:47.540]  And
[00:47:47.540 --> 00:47:48.540]  Black
[00:47:48.540 --> 00:47:49.540]  Rats
[00:47:49.540 --> 00:47:50.540]  And
[00:47:50.540 --> 00:47:51.540]  Black
[00:47:51.540 --> 00:47:52.540]  Rats
[00:47:52.540 --> 00:47:53.540]  And
[00:47:53.540 --> 00:47:54.540]  Black
[00:47:54.540 --> 00:47:55.540]  Rats
[00:47:55.540 --> 00:47:56.540]  And
[00:47:56.540 --> 00:47:57.540]  Black
[00:47:57.350 --> 00:48:04.350]  90% love on the streets, but still 10% hate was hard to deal with.
[00:48:04.350 --> 00:48:06.350]  I mean, but I still went out everywhere and just said, screw it.
[00:48:06.350 --> 00:48:10.350]  Every time I went to a grocery store, a restaurant, I was probably going to have a problem.
[00:48:10.350 --> 00:48:13.350]  And now...
[00:48:13.600 --> 00:48:22.080]  Eight months at least, not one person, and all I've had is constant former Liberals come
[00:48:22.080 --> 00:48:26.319]  and say, you're right, I was wrong, I apologize, and what they did to you is wrong.
[00:48:26.319 --> 00:48:27.560]  And again, I'm just a bellwether.
[00:48:27.560 --> 00:48:34.920]  I'm just somebody out front, so I'm telling you, as a Vanguard, hey, folks, we are kicking
[00:48:34.920 --> 00:48:36.880]  New World Order ass.
[00:48:36.880 --> 00:48:42.400]  And they really overplayed their hand with the poison shots and suppressing the therapeutics.
[00:48:42.400 --> 00:48:44.160]  They really screwed up.
[00:48:44.160 --> 00:48:47.440]  They screwed up bad, but I want to be completely honest with you.
[00:48:47.440 --> 00:48:49.520]  I got to repeat this.
[00:48:49.520 --> 00:48:51.839]  We are not out of the woods, people, okay?
[00:48:51.839 --> 00:48:59.360]  The enemy has doubled down, and they are lying at levels I've never seen before.
[00:48:59.360 --> 00:49:07.560]  They are doing things that are so over the top, and I'm not even going to give any coverage
[00:49:07.560 --> 00:49:11.920]  to me personally, that it actually makes you feel sorry for them.
[00:49:11.920 --> 00:49:13.200]  I don't know how to explain that.
[00:49:13.200 --> 00:49:15.000]  It's like, man, you are just scum.
[00:49:15.000 --> 00:49:17.279]  I mean, you are...
[00:49:17.279 --> 00:49:23.759]  They create lies where none of it's true, and they're so complex and so big and so ridiculous,
[00:49:23.759 --> 00:49:24.920]  you're like, did I do that?
[00:49:25.400 --> 00:49:32.320]  And you're like, no, I was never even there.
[00:49:32.320 --> 00:49:34.880]  I don't even, what the hell are they talking about?
[00:49:34.880 --> 00:49:39.160]  But it's like if the cop showed up at your door and said, we know you killed five kids
[00:49:39.160 --> 00:49:40.160]  and they're buried in the backyard.
[00:49:40.160 --> 00:49:41.160]  You'd still kind of feel weird.
[00:49:41.160 --> 00:49:44.920]  Like, did I know how they were killed kids?
[00:49:44.920 --> 00:49:45.920]  It's crazy.
[00:49:45.920 --> 00:49:49.120]  And people, you know, you think, you know, they lie.
[00:49:49.120 --> 00:49:50.440]  Let me tell you something.
[00:49:50.440 --> 00:49:55.280]  I've been doing this 29 years until the last five or six, seven or eight with what's happened
[00:49:55.280 --> 00:49:56.760]  with Trump.
[00:49:56.760 --> 00:49:57.760]  It was a cakewalk.
[00:49:57.760 --> 00:49:59.160]  It was nothing.
[00:49:59.160 --> 00:50:01.800]  This has been, and I really mean this.
[00:50:01.800 --> 00:50:08.720]  I've not enjoyed the pain I've been through, but I have, I am so educated now with how
[00:50:08.720 --> 00:50:12.560]  the world works personally, dealing with these people that.
[00:50:13.810 --> 00:50:21.810]  It's invaluable. I mean, I have really been around the block a few times.
[00:50:21.810 --> 00:50:25.810]  And I guess that's part of being older. Everybody has experiences. You learn things as you go.
[00:50:25.810 --> 00:50:29.810]  But man, the stuff I've seen, people wouldn't even believe.
[00:50:29.810 --> 00:50:37.810]  I mean, the things they have done to me, and I'm not a victim.
[00:50:37.810 --> 00:50:40.810]  I appreciate God allowing this to happen and taking me through it.
[00:50:40.810 --> 00:50:42.810]  I ask God, please, I want to keep winning.
[00:50:42.810 --> 00:50:45.810]  The one thing is, I don't want to be famous. I don't want to be powerful.
[00:50:45.810 --> 00:50:47.810]  I don't want any of that crap. I want to win.
[00:50:47.810 --> 00:50:50.810]  But I do not like losing to these people.
[00:50:50.810 --> 00:50:56.810]  So, I mean, I just ask God to keep me in the game and to make me strong.
[00:50:56.810 --> 00:51:00.810]  And I think you should ask God that, too, because that's what's happened.
[00:51:00.810 --> 00:51:02.810]  And I know what God wants.
[00:51:02.810 --> 00:51:08.810]  Von Bismarck, the famous German statesman, said that God loves children, drunks,
[00:51:08.810 --> 00:51:10.810]  and the United States of America.
[00:51:10.810 --> 00:51:13.810]  And I've experienced that in my life. It's true.
[00:51:13.810 --> 00:51:16.810]  And God hates cowards.
[00:51:16.810 --> 00:51:21.810]  So if you study the Bible and you study history and who God blessed,
[00:51:21.810 --> 00:51:27.810]  King David was a good person of good heart but was also very easy to get angry
[00:51:27.810 --> 00:51:30.810]  and also very lustful.
[00:51:30.810 --> 00:51:34.810]  And he sent his best friend off to be killed because his wife was so hot
[00:51:35.810 --> 00:51:38.810]  that he sent him on a suicide mission.
[00:51:38.810 --> 00:51:42.810]  And he got killed, his best friend, and he had sex with his wife.
[00:51:42.810 --> 00:51:47.810]  But he truly repented and was just sick with it for months.
[00:51:47.810 --> 00:51:51.810]  And God said, I forgive you. You're a man after my own heart.
[00:51:51.810 --> 00:51:55.810]  So to me, that's what you've got to understand about God.
[00:51:55.810 --> 00:51:57.810]  God doesn't like cowards.
[00:51:58.200 --> 00:52:01.200]  And King David was not a coward.
[00:52:02.400 --> 00:52:06.400]  And he was a man of action.
[00:52:06.180 --> 00:52:13.180]  Now his son's probably in hell, Solomon. But the point is, is that
[00:52:15.880 --> 00:52:20.880]  You have to understand the number one thing is being a coward.
[00:52:20.880 --> 00:52:24.880]  If you are a damn coward, God does not like you.
[00:52:24.880 --> 00:52:28.880]  And people need to stop being cowards!
[00:52:29.300 --> 00:52:40.500]  These globalists are a bunch of cowards.
[00:52:40.500 --> 00:52:49.340]  If they weren't demonically controlled under demonic agency, they would love the power
[00:52:49.340 --> 00:52:53.460]  of America and the strength and the will and the invention.
[00:52:53.460 --> 00:52:57.540]  Instead, they freaking hate it and that's why they've run us into the ground and we've let
[00:52:57.540 --> 00:52:59.700]  them do it.
[00:52:59.700 --> 00:53:04.860]  They hate you having a nice house and a nice husband or wife and great children.
[00:53:04.860 --> 00:53:06.540]  They hate you having a great vacation.
[00:53:06.540 --> 00:53:07.780]  They hate you loving God.
[00:53:07.780 --> 00:53:09.140]  They hate you going to church.
[00:53:09.140 --> 00:53:16.500]  They hate you being satisfied because they're not satisfied and they can take one look at
[00:53:16.500 --> 00:53:25.100]  us and tell, that guy's satisfied, I'm so satisfied, I enjoy my life and sunsets in
[00:53:25.100 --> 00:53:32.340]  food and my wife and my children and my friends, man, I'm so happy, I'm so confident, I'm so
[00:53:32.340 --> 00:53:37.660]  fulfilled because I have Jesus Christ, ladies and gentlemen, and I know I'm a fallen sinner
[00:53:37.660 --> 00:53:41.140]  but I know I've been to the top of the mountain and I see where this goes and I want to go
[00:53:41.140 --> 00:53:46.700]  with that and God made me this way and I understand God.
[00:53:47.860 --> 00:53:56.700]  And I was never a Satanist and I was never fully controlled by evil, but there was a time when I was a teenager that I
[00:53:57.100 --> 00:54:06.940]  dabbled on the edges of what was really serious evil. I was completely unhappy during that
[00:54:06.940 --> 00:54:14.259]  period of time. And man, knowing God and standing up for what's right just gets better and better
[00:54:14.259 --> 00:54:18.620]  and better. And I've never been a sadomasochist. I don't like pain. But now when they're doing
[00:54:18.620 --> 00:54:26.299]  bad things to me, I realize doors are being opened to victory. Everything they do to me
