whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:03:32.000 --> 01:03:34.000]   He'll be with us live today.
[01:03:34.000 --> 01:03:36.000]   We're going to put out a special report
[01:03:36.000 --> 01:03:40.000]   next Wednesday that will air here on the radio/TV show.
[01:03:40.000 --> 01:03:42.000]   So we're going to air that next Wednesday.
[01:03:42.000 --> 01:03:44.000]   The guys are already ready to have it out
[01:03:44.000 --> 01:03:47.000]   by tomorrow, but I don't want to just start having
[01:03:47.000 --> 01:03:49.000]   big bombshell reports like this and then just
[01:03:49.000 --> 01:03:51.000]   kind of throwing them out there.
[01:03:51.000 --> 01:03:54.000]   I want to build this up a bit because it is important.
[01:03:54.000 --> 01:03:56.000]   So that's coming up next week.
[01:03:57.000 --> 01:03:58.000]   By the way, Darren McBrain's been working on
[01:03:58.000 --> 01:04:01.000]   a really powerful V for Vendetta montage
[01:04:01.000 --> 01:04:04.000]   that dovetails with real stuff happening in the real world.
[01:04:04.000 --> 01:04:06.000]   These are very effective viral videos.
[01:04:06.000 --> 01:04:08.000]   This is one of his best, and believe me,
[01:04:08.000 --> 01:04:10.000]   he's put out some good ones.
[01:04:10.000 --> 01:04:12.000]   But I've got to say, he is so talented,
[01:04:12.000 --> 01:04:14.000]   I don't know if Jokari is more talented.
[01:04:14.000 --> 01:04:16.000]   Jokari's put some out that are so good,
[01:04:16.000 --> 01:04:18.000]   it looks like something HBO would put out.
[01:04:18.000 --> 01:04:20.000]   I mean, these are really talented people.
[01:04:20.000 --> 01:04:22.000]   So is Josh. So has Rob Duke.
[01:04:22.000 --> 01:04:24.000]   So is Rob Jacobson.
[01:04:24.000 --> 01:04:26.000]   I mean, I just cannot say
[01:04:26.000 --> 01:04:27.000]   who does the best job around here.
[01:04:27.000 --> 01:04:29.000]   And that's a good feeling.
[01:04:29.000 --> 01:04:32.000]   When you really don't know who your best people are,
[01:04:32.000 --> 01:04:34.000]   because many days they're better than I am.
[01:04:34.000 --> 01:04:36.000]   They have days they shine, they have days they don't.
[01:04:36.000 --> 01:04:39.000]   Just like I have days where I do shine,
[01:04:39.000 --> 01:04:41.000]   and I have days where I don't.
[01:04:41.000 --> 01:04:43.000]   And come off like a cross between
[01:04:43.000 --> 01:04:46.000]   the Cookie Monster and Attila the Hun.
[01:04:46.000 --> 01:04:50.000]   So your phone calls, 800-259-9231,
[01:04:50.000 --> 01:04:55.000]   800-259-9231, on the debate are coming up.
[01:04:55.000 --> 01:04:56.000]   Stay with us.
[01:04:57.000 --> 01:04:59.000]   Police departments across the country
[01:04:59.000 --> 01:05:02.000]   are now using an invasive surveillance tool
[01:05:02.000 --> 01:05:04.000]   called Stingrays,
[01:05:04.000 --> 01:05:06.000]   which use cell phone towers
[01:05:06.000 --> 01:05:09.000]   to intercept phone calls and text messages
[01:05:09.000 --> 01:05:11.000]   without warrants.
[01:05:11.000 --> 01:05:15.000]   The technology comes courtesy of the FBI,
[01:05:15.000 --> 01:05:17.000]   who have forced our nation's police departments
[01:05:17.000 --> 01:05:20.000]   into signing nondisclosure agreements,
[01:05:20.000 --> 01:05:22.000]   forbidding them from publicly talking
[01:05:22.000 --> 01:05:24.000]   about the technology.
[01:05:25.000 --> 01:05:26.000]   Needless to say,
[01:05:26.000 --> 01:05:29.000]   this is a direct violation of our Fourth Amendment,
[01:05:29.000 --> 01:05:31.000]   and they have no legal authority
[01:05:31.000 --> 01:05:33.000]   for warrantless Stingray spying,
[01:05:33.000 --> 01:05:35.000]   where we now know that police
[01:05:35.000 --> 01:05:37.000]   are collecting information
[01:05:37.000 --> 01:05:39.000]   on thousands of innocent people
[01:05:39.000 --> 01:05:42.000]   who are not even suspected of any crimes.
[01:05:42.000 --> 01:05:44.000]   Once again, more evidence
[01:05:44.000 --> 01:05:46.000]   that the police state isn't coming,
[01:05:46.000 --> 01:05:48.000]   it's already here.
[01:05:48.000 --> 01:05:50.000]   This is Darren McBreen,
[01:05:50.000 --> 01:05:52.000]   and I invite you to join the resistance.
[01:05:52.000 --> 01:05:54.000]   Infowars.com
[01:05:54.000 --> 01:05:55.000]   (phone ringing)
[01:05:56.000 --> 01:05:57.000]   (upbeat music)
[01:05:59.000 --> 01:06:01.000]   - Most of the Infowars radio listening audience
[01:06:01.000 --> 01:06:04.000]   is aware of the high quality affordable firearms
[01:06:04.000 --> 01:06:07.000]   available that are made right here in America
[01:06:07.000 --> 01:06:09.000]   at htfirearms.com.
[01:06:09.000 --> 01:06:11.000]   One of the most exciting things about htfirearms.com
[01:06:11.000 --> 01:06:14.000]   is the ability to upgrade your AR-15 platform today.
[01:06:14.000 --> 01:06:17.000]   They call it their low profile platform.
[01:06:17.000 --> 01:06:19.000]   PVX muzzle brakes,
[01:06:19.000 --> 01:06:21.000]   proven to help control muzzle rise.
[01:06:21.000 --> 01:06:24.000]   6061 billet material with type 3 hard coating.
[01:06:24.000 --> 01:06:26.000]   Bolt carrier group for .308s,
[01:06:26.000 --> 01:06:27.000]   and .556 ARs.
[01:06:27.000 --> 01:06:29.000]   Custom Kydex holsters,
[01:06:29.000 --> 01:06:31.000]   ideal for concealed carry
[01:06:31.000 --> 01:06:34.000]   with .080 thick Kydex to ensure durability.
[01:06:34.000 --> 01:06:37.000]   Most competitors' material use .060.
[01:06:37.000 --> 01:06:40.000]   Configure yours today at htfirearms.com.
[01:06:40.000 --> 01:06:42.000]   And my favorite, single stage trigger,
[01:06:42.000 --> 01:06:45.000]   a home run upgrade for your AR-15 and AR-10 platforms.
[01:06:45.000 --> 01:06:48.000]   Find out more at htfirearms.com today,
[01:06:48.000 --> 01:06:52.000]   or call 770-485-7015.
[01:06:52.000 --> 01:06:54.000]   That's htfirearms.com,
[01:06:55.000 --> 01:06:58.000]   or call 770-485-7015.
[01:06:59.000 --> 01:07:00.000]   As any regular listener knows,
[01:07:00.000 --> 01:07:02.000]   I don't script what I have to say.
[01:07:02.000 --> 01:07:05.000]   I do my research, and then I tell it like it is,
[01:07:05.000 --> 01:07:07.000]   and let the chips fall where they may.
[01:07:07.000 --> 01:07:09.000]   And I'm going to do that right now.
[01:07:09.000 --> 01:07:11.000]   I have never, in my 20 years on air,
[01:07:11.000 --> 01:07:14.000]   seen a time where it's more important to be prepared.
[01:07:14.000 --> 01:07:17.000]   Even most mainline analysts are now saying,
[01:07:17.000 --> 01:07:19.000]   "We've entered this critical juncture.
[01:07:19.000 --> 01:07:21.000]   We've got to get prepared."
[01:07:21.000 --> 01:07:24.000]   Everyone knows I'm obsessed with win-win situations.
[01:07:24.000 --> 01:07:26.000]   And the high quality storable foods
[01:07:27.000 --> 01:07:28.000]   at InfoWarsSelect.com
[01:07:28.000 --> 01:07:30.000]   are powered by my Patriot supply
[01:07:30.000 --> 01:07:32.000]   and are the highest quality, the freshest,
[01:07:32.000 --> 01:07:35.000]   and have the best pricing that we could find anywhere.
[01:07:35.000 --> 01:07:39.000]   And finally, until October 31, 2015,
[01:07:39.000 --> 01:07:42.000]   all InfoWars Select storable foods purchases
[01:07:42.000 --> 01:07:45.000]   will receive 10% off and free shipping.
[01:07:45.000 --> 01:07:48.000]   Free shipping on storable food is unprecedented.
[01:07:48.000 --> 01:07:51.000]   Secure your InfoWars Select storable foods discounted
[01:07:51.000 --> 01:07:53.000]   at InfoWarsStore.com,
[01:07:54.000 --> 01:07:58.000]   or by calling toll-free 888-253-3139.
[01:08:00.000 --> 01:08:03.000]   He's the T-Rex of political talk.
[01:08:03.000 --> 01:08:07.000]   Alex Jones, on the GCN Radio Network.
[01:08:07.000 --> 01:08:26.000]   Coming up, after we break down
[01:08:27.000 --> 01:08:29.000]   last night's incredible Republican debate
[01:08:29.000 --> 01:08:31.000]   hosted by CNBC,
[01:08:31.000 --> 01:08:34.000]   after we cover that and take your calls,
[01:08:34.000 --> 01:08:36.000]   Iran to send fleet of warships
[01:08:36.000 --> 01:08:38.000]   into the Atlantic Ocean,
[01:08:38.000 --> 01:08:42.000]   NOAA issues solar storm warning,
[01:08:42.000 --> 01:08:45.000]   Senate passes CISA,
[01:08:45.000 --> 01:08:48.000]   the so-called cybersecurity bill
[01:08:48.000 --> 01:08:50.000]   that is really a surveillance bill.
[01:08:50.000 --> 01:08:53.000]   Paul Ryan elected House Speaker.
[01:08:53.000 --> 01:08:56.000]   California considers adding meat to cancer alertly.
[01:08:56.000 --> 01:08:58.000]   After the UN added it.
[01:08:58.000 --> 01:09:02.000]   Runaway blimp, surveillance blimp crashes.
[01:09:02.000 --> 01:09:04.000]   One of those imaginary blimps.
[01:09:04.000 --> 01:09:06.000]   World Health Organization says tuberculosis
[01:09:06.000 --> 01:09:09.000]   now rivals AIDS as leading cause of death.
[01:09:09.000 --> 01:09:11.000]   And drug resistant is pouring in
[01:09:11.000 --> 01:09:13.000]   to Western Europe and the United States.
[01:09:13.000 --> 01:09:15.000]   But that's okay if your kid gets TB
[01:09:15.000 --> 01:09:17.000]   because, well, they're white or black
[01:09:17.000 --> 01:09:19.000]   or Hispanic or Asian.
[01:09:19.000 --> 01:09:21.000]   It doesn't matter. They're Western.
[01:09:21.000 --> 01:09:23.000]   They deserve to die.
[01:09:23.000 --> 01:09:25.000]   Women and children are turning themselves in
[01:09:25.000 --> 01:09:27.000]   at record levels to the Border Patrol.
[01:09:27.000 --> 01:09:29.000]   That's a report from the Border Patrol
[01:09:29.000 --> 01:09:32.000]   via Breitbart and a Brandon Darby report.
[01:09:32.000 --> 01:09:34.000]   So we're going to be getting over that.
[01:09:34.000 --> 01:09:36.000]   We're also going to be going over
[01:09:36.000 --> 01:09:41.000]   18 reasons why I don't celebrate Halloween.
[01:09:41.000 --> 01:09:43.000]   A story by Michael Snyder that I think
[01:09:43.000 --> 01:09:45.000]   is pretty powerful. And I'm not judging you
[01:09:45.000 --> 01:09:47.000]   if you celebrate it. I'm not saying
[01:09:47.000 --> 01:09:49.000]   you're a devil worshiper. But people should know
[01:09:49.000 --> 01:09:51.000]   the history of it because I talk about
[01:09:51.000 --> 01:09:53.000]   how it has an occultic history
[01:09:54.000 --> 01:09:55.000]   of druidic child sacrifice
[01:09:55.000 --> 01:09:57.000]   and people think I'm crazy.
[01:09:57.000 --> 01:10:00.000]   So tomorrow I've dug up some of the history books,
[01:10:00.000 --> 01:10:02.000]   some of the information on it.
[01:10:02.000 --> 01:10:04.000]   We're going to be covering that for 10-15 minutes
[01:10:04.000 --> 01:10:06.000]   tomorrow, obviously the day before,
[01:10:06.000 --> 01:10:10.000]   October 31st. And then I should be back
[01:10:10.000 --> 01:10:12.000]   Sunday, Lord willing, 4-6 p.m.
[01:10:12.000 --> 01:10:14.000]   for the Sunday transmission.
[01:10:14.000 --> 01:10:17.000]   But that said, I want to get into the debate now.
