[00:00.000 --> 00:18.400]  Infowars, tomorrow's news, today.
[1:05:00.040 --> 1:05:05.600]  Not in Communist China, not in Mexico, not in the United States, not anywhere.
[1:05:05.600 --> 1:05:09.040]  Is there a real study of the planet's ruling class?
[1:05:09.040 --> 1:05:11.000]  And that's done by design.
[1:05:11.000 --> 1:05:17.000]  The large central banks that basically control the planet will penalize and target any academics
[1:05:17.000 --> 1:05:21.800]  that look into, say, the Anglo-American establishment that founded the Bilderberg Group, the Trilateral
[1:05:21.800 --> 1:05:26.960]  Commission of the United Nations, the whole project of the Rothschilds and the Rockefellers.
[1:05:26.960 --> 1:05:31.640]  Until 10 years ago, the media said the controlled corporate media of the Bilderberg Group didn't
[1:05:31.640 --> 1:05:32.640]  exist.
[1:05:32.640 --> 1:05:37.080]  Well, now the Bilderberg Group is public in its former head, still on the steering committee,
[1:05:37.080 --> 1:05:41.680]  is Klaus Schwab, and he has set up the great reset in global government.
[1:05:41.680 --> 1:05:46.480]  And if, as a liberty movement worldwide, we don't address the globalist head-on about
[1:05:46.480 --> 1:05:50.480]  the fact that you're a worldwide authoritarian corporate takeover, we don't have a shot.
[1:05:50.480 --> 1:05:51.480]  We do expose them.
[1:05:51.480 --> 1:06:02.400]  We can beat them easily.
[1:06:02.400 --> 1:06:18.560]  Paging war on corruption, it's Alex Jones.
[1:06:18.560 --> 1:06:24.600]  So many giant events are taking place so fast, it's just simply incredible.
[1:06:24.600 --> 1:06:32.920]  But really, the biggest of all is the 900 pages at the Intercept suit and got three days
[1:06:32.920 --> 1:06:38.480]  ago released, and I've read over, we've got one right here, SARS gain of function and
[1:06:38.480 --> 1:06:45.480]  email from Anthony Fauci to his underlings, and they're discussing how they're merging
[1:06:45.480 --> 1:06:49.560]  five hours to create COVID-19.
[1:06:49.560 --> 1:06:55.280]  Now you've got Senator Cotton and the rest of them, like Rand Paul, saying he deserves
[1:06:55.280 --> 1:06:58.800]  to be put in prison, but they control the FBI.
[1:06:58.800 --> 1:07:03.720]  Former war crimes prosecutor lays out blueprint to prosecute Fauci and Co. for creating COVID-19
[1:07:03.720 --> 1:07:05.320]  at the state grand jury level.
[1:07:05.320 --> 1:07:09.120]  I suggest if you want to stop this nightmare, folks, you share this video.
[1:07:09.120 --> 1:07:16.920]  Here's another one, Rand Paul calls for five years in jail for Fauci lying to Congress.
[1:07:16.920 --> 1:07:23.040]  So to Senator Cotton, the media is blacking it out, and when Jen Psaki got asked about
[1:07:23.040 --> 1:07:28.040]  it, she ran off the podium.
[1:07:28.040 --> 1:07:31.880]  So joining us right now is Roger Stone.
[1:07:31.880 --> 1:07:37.560]  I saw that a little over a week ago, we put out a video, Roger Stone, Trump must run in
[1:07:37.560 --> 1:07:38.560]  2024.
[1:07:38.560 --> 1:07:41.560]  The video's up at band.video.
[1:07:41.560 --> 1:07:48.400]  And then a few days later, I saw Donald Trump is 9,900% likely to run for president, New
[1:07:48.400 --> 1:07:50.080]  York Times.
[1:07:50.080 --> 1:07:52.600]  When will Trump answer the big 2024 question?
[1:07:52.600 --> 1:07:59.160]  And the word is he's very close to actually deciding to do it now, and before he wasn't.
[1:07:59.160 --> 1:08:03.760]  And so we have this confidant, the guy that got him to run for office, began with his former
[1:08:03.760 --> 1:08:04.760]  chief financial advisor.
[1:08:04.760 --> 1:08:08.240]  He's always very humble about that, and good friends with Trump was pardoned by Trump.
[1:08:08.240 --> 1:08:15.440]  And so Roger, I know you're on about Trump running, and that's important, but I'm glad
[1:08:15.440 --> 1:08:19.200]  you raised this during the break when we talked to my producer and said, you want to go at
[1:08:19.200 --> 1:08:27.820]  Fauci because you are a great juxtaposed to Fauci openly lying to Congress, caught red
[1:08:27.820 --> 1:08:31.880]  handed with them then trying to put you in prison and wrongfully convicting you of lying
[1:08:31.880 --> 1:08:32.880]  to Congress.
[1:08:32.880 --> 1:08:34.320]  So let's tackle that first.
[1:08:34.320 --> 1:08:36.320]  Roger Stone, thanks for joining us.
[1:08:36.320 --> 1:08:39.680]  Absolutely, Alex, I'm delighted to be with you.
[1:08:39.680 --> 1:08:41.600]  You hit it right on the head.
[1:08:41.600 --> 1:08:47.360]  I mean, I was charged with lying to Congress despite the fact that any misstatement that
[1:08:47.360 --> 1:08:51.720]  I made was immaterial, I had no underlying crime.
[1:08:51.720 --> 1:08:59.160]  Dr. Anthony Fauci lied to Congress, and he covered up the death of thousands of Americans,
[1:08:59.160 --> 1:09:00.960]  a very serious crime.
[1:09:00.960 --> 1:09:03.640]  So my question for you is a simple one.
[1:09:03.640 --> 1:09:10.200]  When will 29 heavily armed FBI agents storm his home in the pre-dawn hours?
[1:09:10.200 --> 1:09:12.520]  When will he be taken into custody?
[1:09:12.520 --> 1:09:17.720]  When will the CNN cameras be allowed to focus on his arrest?
[1:09:17.720 --> 1:09:19.680]  And how soon is that going to happen?
[1:09:19.680 --> 1:09:23.960]  Because he's lied about something truly monumental here.
[1:09:23.960 --> 1:09:30.320]  He's busted, and either we do have a two tiered justice system or we don't.
[1:09:30.320 --> 1:09:32.160]  Let's find out right now.
[1:09:32.160 --> 1:09:34.760]  Roger, how can they not indict him?
[1:09:34.760 --> 1:09:41.160]  This is like someone videotaping, torturing their wife to death, and then delivering it
[1:09:41.160 --> 1:09:42.160]  to the police.
[1:09:42.160 --> 1:09:43.160]  And then the police do nothing.
[1:09:43.160 --> 1:09:46.240]  I mean, this is open and shut.
[1:09:46.240 --> 1:09:47.560]  I couldn't agree more.
[1:09:47.560 --> 1:09:49.760]  I mean, I think he is busted.
[1:09:49.760 --> 1:09:57.880]  As you point out, the mainstream media blackout is not helpful because it stops the critical
[1:09:57.880 --> 1:10:03.320]  mass of citizens demanding that we have one standard of justice.
[1:10:03.320 --> 1:10:12.120]  I mean, for two years, as you know, I was vilified, smeared, gagged, lynched, deplatformed,
[1:10:12.120 --> 1:10:16.360]  bankrupted, censored, essentially ruined.
[1:10:16.360 --> 1:10:21.800]  This guy has cost thousands of Americans their lives.
[1:10:21.800 --> 1:10:25.240]  It's unfathomable that there'll be no consequences.
[1:10:25.240 --> 1:10:26.840]  It's extraordinarily hard to believe.
[1:10:26.840 --> 1:10:27.960]  Well, let me be clear.
[1:10:27.960 --> 1:10:31.840]  I have on my desk here 900-plus pages that they got.
[1:10:31.840 --> 1:10:34.520]  We already have conferences he held on gain of function.
[1:10:34.520 --> 1:10:36.760]  We already have emails reset, do the gain of function.
[1:10:36.760 --> 1:10:38.840]  I just showed one coming into the segment.
[1:10:38.840 --> 1:10:40.760]  I'll show it again over to you, viewers.
[1:10:40.760 --> 1:10:47.880]  But he's in there saying in 2019 early, okay, merge these five viruses of this civet and
[1:10:47.880 --> 1:10:52.880]  this bat and this, and then create a vaccine for it and make sure it can jump into humans.
[1:10:52.880 --> 1:10:55.040]  That's gain of function.
[1:10:55.040 --> 1:10:56.040]  It's there.
[1:10:56.040 --> 1:11:03.080]  It's an absolute complete confession, and then he sits there with that whole arrogant
[1:11:03.080 --> 1:11:04.680]  smug act.
[1:11:04.680 --> 1:11:06.480]  He's an evil little creature.
[1:11:06.480 --> 1:11:07.640]  I tell you, he even looks evil.
[1:11:07.640 --> 1:11:09.280]  He's just an arrogant SOB.
[1:11:09.280 --> 1:11:14.480]  Well, and as you know, this is not the first time that he's pulled this act.
[1:11:14.480 --> 1:11:21.320]  So if we go all the way back to the HIV crisis when he was the head of the CDC, it was very
[1:11:21.320 --> 1:11:30.680]  clear that there were drugs such as Bactrim, a simple inexpensive, long approved drug for
[1:11:30.680 --> 1:11:38.080]  viral infections that could have treated people with the specific pneumonia that was caused
[1:11:38.080 --> 1:11:45.360]  by the HIV virus, yet Fauci would not approve Bactrim for that official use because he was
[1:11:45.360 --> 1:11:50.480]  holding out for a vaccination, a vaccination on which he could not only make his name,
[1:11:50.480 --> 1:11:52.600]  but to make millions.
[1:11:52.600 --> 1:11:58.400]  And therefore, doctors were not able to prescribe Bactrim for men who had HIV.
[1:11:58.400 --> 1:12:01.600]  And again, thousands died.
[1:12:01.600 --> 1:12:09.240]  So it is amazing that he's pulling the same act all over again.
[1:12:09.240 --> 1:12:12.560]  And frankly, Alex, my hat's off to Rand Paul.
[1:12:12.560 --> 1:12:18.080]  Rand Paul has shown enormous courage going after this little weasel, hammer and tong,
[1:12:18.080 --> 1:12:23.760]  while the rest of the Republican caucus just remains silent, strangely silent, which I
[1:12:23.760 --> 1:12:31.160]  think leads us to our next topic, which is, yes, a very definite shift in my opinion.
[1:12:31.160 --> 1:12:37.080]  Previously, when I'd been asked about Donald Trump in 2024, I'd been more cautious.
[1:12:37.080 --> 1:12:42.840]  First of all, in politics, three and a half years is a lifetime.
[1:12:42.840 --> 1:12:45.840]  That event is far from us.
[1:12:45.840 --> 1:12:50.800]  And frankly, if I were the president, I'm not sure that I would want to stick my head
[1:12:50.800 --> 1:12:53.880]  back in the pressure cooker.
[1:12:53.880 --> 1:13:04.640]  I mean, this poor man for us and for our country was the target of an avalanche of vituperation
[1:13:04.640 --> 1:13:09.040]  and hatred and abuse smeared and belittled.
[1:13:09.040 --> 1:13:10.880]  He still achieved an enormous amount.
[1:13:10.880 --> 1:13:15.920]  Now, you and I agree, he's human, like we all are, he has his flaws.
[1:13:15.920 --> 1:13:22.360]  I disagree with his continuing to push the safety of the COVID-19 vaccination.
[1:13:22.360 --> 1:13:27.720]  But to his credit, he also said that each individual should be allowed to decide for
[1:13:27.720 --> 1:13:28.720]  the trial.
[1:13:28.720 --> 1:13:29.720]  That's right.
[1:13:29.720 --> 1:13:35.040]  He says it's up to you, which is light years better than Biden, who is CNN's reporting because
[1:13:35.040 --> 1:13:36.200]  they have the inside scoop.
[1:13:36.200 --> 1:13:39.480]  I do believe CNN when they report on Biden because it's the same group.
[1:13:39.480 --> 1:13:43.480]  They're saying he's going to order all federal employees, even if you have immunity or medical
[1:13:43.480 --> 1:13:44.720]  issues to take it.
[1:13:44.720 --> 1:13:48.280]  That is truly Nuremberg violating Joseph Mengele crap.
[1:13:48.280 --> 1:13:55.360]  Yeah, look, Anthony Fauci makes Dr. Mengele look like Rebecca of Sonny Book Farm, makes
[1:13:55.360 --> 1:13:57.120]  her look like Florence Nightingale.
[1:13:57.120 --> 1:14:03.120]  I mean, before this is over, Anthony Fauci could in fact be a mass murderer in the same
[1:14:03.120 --> 1:14:07.160]  league as Stalin or Mao or even Hitler.
[1:14:07.160 --> 1:14:14.240]  I hate to use that because it's so overused, but there's no question whatsoever that at
[1:14:14.240 --> 1:14:17.520]  this juncture, in my opinion, Trump has to run.
[1:14:17.520 --> 1:14:21.160]  It's no longer a question of whether he wants to or whether he should.
[1:14:21.160 --> 1:14:24.000]  I don't see anyone else who can reach critical mass.
[1:14:24.000 --> 1:14:27.000]  I don't see anyone else who can rally the people.
[1:14:27.000 --> 1:14:33.000]  I don't see anyone else who is risen to fill what could be a vacuum if the president decided
[1:14:33.000 --> 1:14:34.000]  not to run.
[1:14:34.000 --> 1:14:39.200]  Well, it makes me admire Trump more all the heat he's under, because I know he kind of
[1:14:39.200 --> 1:14:43.560]  wanted to sell off the sunset of leaving Malone and he sees them butchering the country.
[1:14:43.560 --> 1:14:46.840]  He saw what happened in Afghanistan when he actually had a real deal would have left special
[1:14:46.840 --> 1:14:48.400]  forces there for a while.
