[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:10:18.000 --> 01:10:23.000]  Representative James Simpson Brunner, the original author of the Patriot Act, says
[01:10:23.000 --> 01:10:28.000]  Director of National Intelligence James Clapper should be prosecuted, lying to Congress as
[01:10:28.000 --> 01:10:29.000]  a federal offense.
[01:10:29.000 --> 01:10:33.000]  He did it under oath and he should be fired or prosecuted for it.
[01:10:33.000 --> 01:10:36.000]  That's because he said we're not listening to anything.
[01:10:36.000 --> 01:10:37.000]  That's a real fact.
[01:10:37.000 --> 01:10:39.000]  That's a good one.
[01:10:39.000 --> 01:10:44.000]  And his real crime is he didn't butcher freedom up front like Simpson Brunner.
[01:10:44.000 --> 01:10:47.000]  You're supposed to do it like it's okay and act like you're not supposed to just say,
[01:10:47.000 --> 01:10:49.000]  oh, no, we don't listen to anything.
[01:10:49.000 --> 01:10:50.000]  I promise.
[01:10:50.000 --> 01:10:52.000]  Because then that makes all the liars look bad.
[01:10:52.000 --> 01:10:58.000]  His crime is not lying good to the scum sheeple in their view.
[01:10:58.000 --> 01:11:02.000]  And I remember a federal judge said about a month and a half ago, he said if people knew
[01:11:02.000 --> 01:11:05.000]  what they were doing, it would quote, bring the government down.
[01:11:05.000 --> 01:11:07.000]  And what is it they're doing?
[01:11:07.000 --> 01:11:13.000]  We know it's in these different acts they had in the 80s and the 90s, the telecommunications
[01:11:13.000 --> 01:11:14.000]  act and others.
[01:11:14.000 --> 01:11:16.000]  It's all there, what they built.
[01:11:16.000 --> 01:11:19.000]  Because the telecoms are part of the same neural order.
[01:11:19.000 --> 01:11:20.000]  They helped write it.
[01:11:20.000 --> 01:11:26.000]  They wanted to build, it's a whole second internet that runs right along the other telecommunications
[01:11:26.000 --> 01:11:27.000]  sub that's paid for.
[01:11:27.000 --> 01:11:30.000]  And then they can also use that for their private communications.
[01:11:30.000 --> 01:11:33.000]  That's another old, I know, dinosaur media listens to the show.
[01:11:33.000 --> 01:11:35.000]  So here's the big report for you.
[01:11:35.000 --> 01:11:37.000]  They built internet too, starting in the mid 90s.
[01:11:37.000 --> 01:11:41.000]  They already had it before that, but they really beefed it up with hundreds of billions of
[01:11:41.000 --> 01:11:43.000]  dollars in the aggregate since then.
[01:11:43.000 --> 01:11:47.000]  Hundreds of billions in the last 20 years or so, really since the early 90s, to build
[01:11:47.000 --> 01:11:53.000]  a secondary internet that they run everything else over and steal your data through, but
[01:11:53.000 --> 01:11:56.000]  then they use for their own communications.
[01:11:56.000 --> 01:12:01.000]  So when they kill the old web, they're going to force you purely over the new taxed and
[01:12:01.000 --> 01:12:02.000]  controlled one.
[01:12:02.000 --> 01:12:07.000]  And by the way, that's all official from internet to consortium meetings in Tokyo, New York,
[01:12:07.000 --> 01:12:08.000]  Chicago, other areas.
[01:12:08.000 --> 01:12:12.000]  You might actually want to do some research, mainstream dinosaur media, or you could just
[01:12:12.000 --> 01:12:16.000]  be experts on football and act tough and be bankrupt failures as you are.
[01:12:16.000 --> 01:12:19.000]  Okay, let's continue on with the next story here.
[01:12:19.000 --> 01:12:25.000]  Oh, ex-official says FBI could secretly activate an individual's webcam without the indicator
[01:12:25.000 --> 01:12:27.000]  light turning on.
[01:12:27.000 --> 01:12:30.000]  That's out of the Washington Post.
[01:12:30.000 --> 01:12:37.000]  The Washington Post is saying that humans ride horses or the light bulb was just invented
[01:12:37.000 --> 01:12:39.000]  or the sun comes up.
[01:12:39.000 --> 01:12:42.000]  They've always used the cameras and microphones.
[01:12:42.000 --> 01:12:46.000]  I broke this in 1997.
[01:12:46.000 --> 01:12:50.000]  So there it is out of the Washington Post.
[01:12:50.000 --> 01:12:52.000]  Okay, but still I'm a coop for talent.
[01:12:52.000 --> 01:12:54.000]  Remember, it's real funny.
[01:12:54.000 --> 01:12:57.000]  People come over to my house and go, why is there tape over your camera 15 years ago?
[01:12:57.000 --> 01:12:59.000]  Well, they use that to watch people.
[01:12:59.000 --> 01:13:02.000]  And it's still funny that I'm right.
[01:13:02.000 --> 01:13:04.000]  I don't get a pat on the back for being right.
[01:13:04.000 --> 01:13:05.000]  I'm an idiot.
[01:13:05.000 --> 01:13:07.000]  Everybody laughs at me and make you feel good.
[01:13:07.000 --> 01:13:11.000]  And there's cancer viruses in your vaccines.
[01:13:11.000 --> 01:13:14.000]  And it's meant to give you the flu on record.
[01:13:14.000 --> 01:13:17.000]  And there's poison in the water on record, but it's all funny.
[01:13:17.000 --> 01:13:20.000]  It doesn't matter if I have all the textbooks written by the White House sides or others.
[01:13:20.000 --> 01:13:21.000]  It doesn't matter.
[01:13:21.000 --> 01:13:22.000]  I'm bad because I'm informed.
[01:13:22.000 --> 01:13:24.000]  See, it's cool to laugh at me.
[01:13:24.000 --> 01:13:25.000]  So come on.
[01:13:25.000 --> 01:13:26.000]  Let's all laugh.
[01:13:26.000 --> 01:13:29.000]  In fact, have a laugh on me.
[01:13:29.000 --> 01:13:32.000]  Let me give you another one.
[01:13:32.000 --> 01:13:35.000]  Law enforcement using methods from NSA playbook.
[01:13:35.000 --> 01:13:39.000]  That's because if USA Today would have read the M. Fall Wars articles, which we wrote three weeks ago,
[01:13:39.000 --> 01:13:43.000]  breaking this from our insiders, they would have known it was Homeland Security grants that put these in.
[01:13:43.000 --> 01:13:50.000]  Wireless second sets of hubs, grabbing all cell phone data, violating law.
[01:13:50.000 --> 01:13:51.000]  They don't care.
[01:13:51.000 --> 01:13:54.000]  Doing it to track everything you do and listen to you in a lifetime.
[01:13:54.000 --> 01:13:57.000]  Because law enforcement is not federal.
[01:13:57.000 --> 01:14:03.000]  It's international run by the narcotics, child trafficking, sex ring, New World Order globalists
[01:14:03.000 --> 01:14:06.000]  who really wanted to give you free healthcare because they care about you.
[01:14:06.000 --> 01:14:11.000]  That's why every country they fully get control of, they run giant slave camps.
[01:14:11.000 --> 01:14:15.000]  Doing everything you can imagine from brick making to textiles.
[01:14:15.000 --> 01:14:19.000]  But suicide nets in China, but they're going to take good care of you.
[01:14:19.000 --> 01:14:21.000]  Oh man, are they?
[01:14:21.000 --> 01:14:22.000]  Don't you worry.
[01:14:22.000 --> 01:14:25.000]  And cops, don't worry, you're going to have your whole future destroyed too.
[01:14:25.000 --> 01:14:27.000]  So just keep working for the system.
[01:14:27.000 --> 01:14:29.000]  Law enforcement using methods from NSA playbook.
[01:14:29.000 --> 01:14:33.000]  And then it gets into the towers everywhere, grabbing everyone's data.
[01:14:33.000 --> 01:14:34.000]  Go read the article.
[01:14:34.000 --> 01:14:35.000]  Oh, here's another one.
[01:14:35.000 --> 01:14:38.000]  Oh, the transatlantic cable is tapped.
[01:14:38.000 --> 01:14:44.000]  And Wired Magazine says they don't know who it is on a second set of internet cable.
[01:14:44.000 --> 01:14:45.000]  Oh, it's all the telecoms.
[01:14:45.000 --> 01:14:46.000]  It's built right next to it.
[01:14:46.000 --> 01:14:48.000]  Sometimes bigger than the regular stuff.
[01:14:48.000 --> 01:14:49.000]  Taxpayer paid for.
[01:14:49.000 --> 01:14:54.000]  It's all sent to Kansas City, Denver, Dallas, New York, DC, Chicago.
[01:14:54.000 --> 01:14:56.000]  And then of course all sent to the NSA bases.
[01:14:56.000 --> 01:14:58.000]  It's sent to San Antonio.
[01:14:58.000 --> 01:15:01.000]  Oh, but they don't know where it's what's happening.
[01:15:01.000 --> 01:15:05.000]  Someone's been siphoning data from a huge security hole in the internet.
[01:15:05.000 --> 01:15:09.000]  The internet is a giant security hole built by DARPA.
[01:15:09.000 --> 01:15:12.000]  Oh, but again, I'm informed and know a name.
[01:15:12.000 --> 01:15:13.000]  Oh, it ought to be illegal.
[01:15:13.000 --> 01:15:14.000]  I'm informed.
[01:15:14.000 --> 01:15:15.000]  Just laugh at me.
[01:15:15.000 --> 01:15:17.000]  That'll make you smart and cool.
[01:15:17.000 --> 01:15:18.000]  Oh, here's another one.
[01:15:18.000 --> 01:15:20.000]  They're now going to record brain activity and use it against you.
[01:15:20.000 --> 01:15:25.000]  Oh, IRS using Google Maps to spy on taxpayers to see what you've really done without a warrant.
[01:15:25.000 --> 01:15:26.000]  Big deal.
[01:15:26.000 --> 01:15:27.000]  So what?
[01:15:27.000 --> 01:15:28.000]  It's good to be spied on.
[01:15:28.000 --> 01:15:33.000]  Starting today, your iPhone can pester you by whatever you're sending, standing next to.
[01:15:33.000 --> 01:15:38.000]  It tracks geographically everything you're doing, AP reports, sending it back to Homeland Security.
[01:15:38.000 --> 01:15:43.000]  What is going to added send you data on whatever you're next to until you go to the Chinese food restaurant you're next to
[01:15:43.000 --> 01:15:45.000]  or go to the brothel you're next to, whatever.
[01:15:45.000 --> 01:15:47.000]  And of course, it's all spying on you.
[01:15:47.000 --> 01:15:50.000]  That's out of the Associated Press.
[01:15:50.000 --> 01:15:51.000]  Oh, and here's another one.
[01:15:51.000 --> 01:15:52.000]  Oh, I'm sorry.
[01:15:52.000 --> 01:15:54.000]  We're going to come back and take your phone calls.
[01:15:54.000 --> 01:15:56.000]  Everything's all right, folks.
[01:15:56.000 --> 01:15:58.000]  The government is run by good people.
[01:15:58.000 --> 01:16:27.000]  They want to help you.
[01:16:28.000 --> 01:16:29.000]  This is the film for you.
[01:16:29.000 --> 01:16:34.000]  Don't forget, your purchase supports our broadcast and our growing media network.
[01:16:34.000 --> 01:16:36.000]  You'll also find it in FullWarshop.com.
[01:16:36.000 --> 01:16:40.000]  None dare call a conspiracy by Gary Allen, the book that woke me up.
[01:16:40.000 --> 01:16:45.000]  We're also carrying behind the green mask, you and agenda 21 by Rosa Corey.
[01:16:45.000 --> 01:16:48.000]  This book is coffin nails to the globalist takeover.
[01:16:48.000 --> 01:16:54.000]  The greater good, the most professional and up to date film I've ever seen exposing the scourge that is vaccines.
[01:16:54.000 --> 01:17:00.000]  These titles and a lot more are all available at infowarshop.com.
[01:17:00.000 --> 01:17:07.000]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard?
