[00:00:01.000 --> 00:00:16.000]  Intro
[01:20:25.889 --> 01:20:32.130]  Judge Joe Brown's DNA and I would clone him as many times as needed to fill every judge
[01:20:32.130 --> 01:20:34.530]  seat in my country.
[01:20:34.530 --> 01:20:40.610]  I'm not an authoritarian dictator, so I'm just saying, if I was, and maybe if there's
[01:20:40.610 --> 01:20:44.450]  one in the future, Judge Joe, we may have to preserve your DNA, just in case we get
[01:20:44.450 --> 01:20:45.809]  to that point.
[01:20:45.809 --> 01:20:51.969]  But it is a shame that Judge Brown Jackson is destroying your good name with her nonsense.
[01:20:51.969 --> 01:20:58.730]  But quickly, let's finalize the Trump stuff here, because again, this is such a key takeaway,
[01:20:58.730 --> 01:21:00.610]  what you said there in the first segment.
[01:21:00.610 --> 01:21:06.530]  Trump gets blackmailed, so he has to have a nondisclosure and apparently hush money
[01:21:06.530 --> 01:21:08.750]  with this lady to stop the blackmailing.
[01:21:08.750 --> 01:21:13.370]  He does it, is the story, what they want us to believe, and then has the NDAA.
[01:21:13.370 --> 01:21:18.490]  So he's the one that gets blackmailed, tries to stop this from destroying his life.
[01:21:18.490 --> 01:21:20.370]  Then he signs the NDAA.
[01:21:20.370 --> 01:21:22.090]  He's the only one that's abided by it.
[01:21:22.090 --> 01:21:26.650]  I don't believe Stormy Daniels is, clearly she's violated it, and yet, so Stormy Daniels
[01:21:26.650 --> 01:21:31.490]  is really the one, it appears, has broken the law twice in this situation, and yet it's
[01:21:31.490 --> 01:21:34.610]  Trump the one ended up being indicted.
[01:21:34.610 --> 01:21:37.450]  I mean, is that the proper analysis here?
[01:21:37.770 --> 01:21:42.410]  I'd say that would be quite true.
[01:21:42.410 --> 01:21:49.370]  Again, Trump is the victim of a blackmail attempt, an extortion attempt.
[01:21:49.370 --> 01:21:56.490]  He complies, and because he complies as a victim, he's prosecuted.
[01:21:56.490 --> 01:22:03.290]  There is a nondisclosure agreement that would be violated if the corporate entity fully
[01:22:03.290 --> 01:22:07.330]  disclosed what it was about, since that would be public record.
[01:22:07.330 --> 01:22:14.610]  So he doesn't violate the gag, or somebody doesn't violate it on his behalf, he's prosecuted.
[01:22:14.610 --> 01:22:20.370]  The next thing, American law, irrespective of what the issue is, does encourage settlement.
[01:22:20.370 --> 01:22:25.730]  So he complies with the spirit of the law, or somebody does that on his behalf, and he
[01:22:25.730 --> 01:22:27.730]  gets re-indicted.
[01:22:27.730 --> 01:22:35.570]  That's absolutely ridiculous, and what it goes on to show is a lack of sophistication,
[01:22:35.970 --> 01:22:42.770]  and experience in the law that is so manifest these days, where you get people in high positions
[01:22:42.770 --> 01:22:44.690]  that aren't really qualified.
[01:22:44.690 --> 01:22:46.770]  Now, I'll give you an example.
[01:22:46.770 --> 01:22:52.530]  Right here in Shelby County, when I was on the bench, this has been some years ago, we
[01:22:52.530 --> 01:22:54.690]  got a new DA appointed.
[01:22:54.690 --> 01:22:57.650]  He was two and a half hours late for his swearing in.
[01:22:57.650 --> 01:22:58.850]  You know why?
[01:22:58.850 --> 01:23:03.890]  Because he'd never been to the criminal justice center a day in his career.
[01:23:03.970 --> 01:23:05.570]  He did not know where it was.
[01:23:05.570 --> 01:23:10.050]  They had to literally tell him, hey, stay by the phone booth, we'll send somebody to
[01:23:10.050 --> 01:23:11.090]  get you.
[01:23:11.090 --> 01:23:14.450]  Now, that's how bad it gets.
[01:23:14.450 --> 01:23:20.530]  Well, and that leads me to where I wanted to go next, was, you know, not every judge,
[01:23:20.530 --> 01:23:27.570]  not every person involved with the legal process in this country is as mad as people like Judge
[01:23:27.570 --> 01:23:32.370]  Brown Jackson, or as incompetent as this other gentleman that you just mentioned.
[01:23:32.930 --> 01:23:35.010]  You've been around for a long time.
[01:23:35.010 --> 01:23:38.610]  A lot of people look up to you, respect you, I'm sure like to communicate with you about
[01:23:38.610 --> 01:23:39.250]  these issues.
[01:23:40.370 --> 01:23:42.050]  Are you hearing from lawyers?
[01:23:42.050 --> 01:23:45.570]  Are you hearing from other judges, prosecuting attorneys, et cetera?
[01:23:46.130 --> 01:23:49.410]  Are they talking to you saying, hey, what the heck is going on in this country?
[01:23:50.210 --> 01:23:53.330]  The story of Donald Trump was one of the biggest stories in the world, certainly the biggest
[01:23:53.330 --> 01:23:54.770]  story in America at the time.
[01:23:54.770 --> 01:23:57.330]  Do people reach out to you and they say, Judge, what is going on here?
[01:23:57.330 --> 01:23:59.170]  I can't believe this has happened to my country.
[01:24:00.290 --> 01:24:01.330]  Yes, they do.
[01:24:01.330 --> 01:24:05.250]  But the problem is, is that mainstream media wants to suppress that.
[01:24:05.250 --> 01:24:10.450]  By the way, there's something interesting that you can look at and observe.
[01:24:10.450 --> 01:24:12.850]  There's this thing called Twitter space.
[01:24:12.850 --> 01:24:15.170]  You have to use your cell phone to call in.
[01:24:15.170 --> 01:24:19.410]  And when you do, you can join in this roundtable discussion.
[01:24:19.410 --> 01:24:26.770]  And it usually records the number of people who are in on the operation.
[01:24:26.770 --> 01:24:33.490]  Now, we noticed that when boss Elon Musk gets on and does a Twitter space,
[01:24:34.610 --> 01:24:41.170]  the flunkies he hasn't found out about and fired yet, they turn off the algorithm so
[01:24:41.170 --> 01:24:42.930]  the boss doesn't notice it.
[01:24:43.570 --> 01:24:51.570]  So I noticed we were doing a Twitter space a week or so ago, and Musk was on with BBC.
[01:24:52.370 --> 01:24:53.730]  Well, he came on later.
[01:24:53.730 --> 01:24:57.650]  So we were showing 63 people tuned in.
[01:24:57.650 --> 01:24:59.410]  Musk got on.
[01:24:59.410 --> 01:25:05.970]  And two minutes later, the algorithms went off and it jumped up to 6,900 people on it.
[01:25:05.970 --> 01:25:08.050]  It went up to almost 8,000.
[01:25:08.690 --> 01:25:13.970]  And then a minute or two after he signed off, they turn it back on and it dropped down to
[01:25:13.970 --> 01:25:14.610]  84.
[01:25:14.610 --> 01:25:19.650]  This, say, it's interesting when this happens.
[01:25:20.530 --> 01:25:25.970]  So wait, do you think that's going on because there's people trying to control what content
[01:25:25.970 --> 01:25:29.810]  people can and can't see on Twitter, but then they don't want Elon Musk to know they're
[01:25:29.810 --> 01:25:30.310]  doing that?
[01:25:31.570 --> 01:25:32.850]  They don't want him to know.
[01:25:33.570 --> 01:25:38.930]  See, when you've got a bureaucracy, the science of bureaucracy suggests that there are a lot
[01:25:38.930 --> 01:25:45.490]  of people in and about the bureaucracies who aren't on board with the people at the top.
[01:25:45.490 --> 01:25:46.690]  Sometimes that's good.
[01:25:46.690 --> 01:25:47.890]  Sometimes that's bad.
[01:25:47.890 --> 01:25:52.530]  But they do their thing because there are switches they can flip now, dials they can
[01:25:52.530 --> 01:25:58.450]  turn, memoranda they can sit on and things not done.
[01:25:58.450 --> 01:25:59.810]  No, it's bureaucracy.
[01:26:00.370 --> 01:26:01.250]  But that happens.
[01:26:01.250 --> 01:26:02.850]  And why do they do that?
[01:26:02.850 --> 01:26:07.650]  It's so that they don't want anybody to say, wow, this is trending.
[01:26:07.650 --> 01:26:09.410]  Why are all these people listening here?
[01:26:09.410 --> 01:26:11.010]  Let's see what they've got to say.
[01:26:11.730 --> 01:26:20.450]  Now, a gentleman, a young man who raises his three kids by himself and former NBA player
[01:26:20.450 --> 01:26:28.530]  Kwame Brown and I were on one time on YouTube and we screenshot when we got up to nine point
[01:26:28.530 --> 01:26:29.810]  eight million views.
[01:26:31.010 --> 01:26:35.010]  So they didn't want anybody to see this because that's viral.
[01:26:35.810 --> 01:26:38.370]  They didn't want anybody to hear what we were saying.
[01:26:38.370 --> 01:26:44.210]  So it dropped down to six point three, five point eight million and a quarter.
[01:26:44.210 --> 01:26:48.610]  Now it's six hundred and ninety some thousand, which means, oh, wow.
[01:26:48.610 --> 01:26:51.330]  That must mean I don't feel like bothering.
[01:26:51.330 --> 01:26:55.330]  But if it's nine point eight million, I got to see what everybody's talking about.
[01:26:55.890 --> 01:26:58.610]  You see, it's a propaganda technique.
[01:26:58.610 --> 01:27:06.530]  You understand that one of the preeminent principles of propaganda is to get the other
[01:27:06.530 --> 01:27:14.690]  side to feel a lack of confidence that they have something worth saying or holding to.
[01:27:14.690 --> 01:27:21.090]  So you convince them that nobody is listening to them and you convince others that nobody
[01:27:21.090 --> 01:27:21.970]  wants to hear it.
[01:27:22.770 --> 01:27:27.810]  Nobody pays attention and gets tempted to get outside the party line.
[01:27:28.370 --> 01:27:31.570]  See, we have a big problem in America right now.
[01:27:32.370 --> 01:27:34.930]  I had a visiting foreign professor.
[01:27:34.930 --> 01:27:41.490]  Fifty five years ago, I wound up being her teaching assistant and she told me she said
[01:27:41.490 --> 01:27:50.690]  America is in grave danger of becoming a fascist nation, not from some jackboot wearing goose
[01:27:50.690 --> 01:27:52.930]  stepping uniform thugs.
[01:27:53.490 --> 01:27:57.330]  But she put it in a humorous way in today's terms.
[01:27:57.330 --> 01:28:07.890]  But she said from some pink panty wearing long haired hippies who would be glad to impose
[01:28:07.890 --> 01:28:13.330]  the worst methods of fascism so they can pursue their perversions.
[01:28:14.370 --> 01:28:18.290]  And that's kind of where we are right now.
[01:28:19.010 --> 01:28:23.250]  Yeah, and that is a much deeper thought that we can go into on the other side of this break.
[01:28:23.250 --> 01:28:26.050]  And I want to kind of finish some of the points that you made there.
[01:28:27.330 --> 01:28:28.290]  We're about up against the break.
[01:28:28.290 --> 01:28:31.810]  But for example, you know, a lot of people think, well, how can this be going on at Twitter
[01:28:31.810 --> 01:28:33.410]  with Elon Musk still in control?
[01:28:34.290 --> 01:28:39.330]  I'll address that and the larger issue about what you're talking about when Judge Joe Brown
[01:28:39.330 --> 01:28:43.250]  and Kwame Brown do a show that gets 10 million views.
[01:28:43.250 --> 01:28:46.210]  Well, why do they want you to know it got 10 million views?
[01:28:46.210 --> 01:28:47.330]  Well, I'll tell you why, folks.
[01:28:47.330 --> 01:28:51.170]  It's the same reason why they don't want you to know Donald Trump gets millions of views
[01:28:51.170 --> 01:28:51.970]  on his rallies.
[01:28:51.970 --> 01:28:55.090]  Joe Biden couldn't get a thousand people to tune into a speech he did the other day.
[01:28:58.290 --> 01:29:03.810]  Just weeks ago, I warned the world that the globalists were going to move against Tucker
[01:29:03.810 --> 01:29:05.170]  Carlson and take him off the air.
[01:29:05.170 --> 01:29:07.890]  People said, no way he's the most powerful ever happened.
[01:29:07.890 --> 01:29:10.050]  They've got quadrillions of stolen money.
[01:29:10.050 --> 01:29:12.610]  They only had Tucker Carlson on the air because they believe they can control him.
[01:29:12.610 --> 01:29:15.810]  But as soon as they figured out they couldn't, he was taken off the air.
[01:29:15.810 --> 01:29:17.570]  It's the same thing with Infowars.
[01:29:17.570 --> 01:29:23.730]  But Infowars is not owned by Fox or controlled by George Soros or owned by Spotify like Joe
[01:29:23.730 --> 01:29:24.290]  Rogan.
[01:29:24.290 --> 01:29:29.250]  We are only beholden to our viewers, our listeners, and when you support us, we're
[01:29:29.250 --> 01:29:30.050]  unstoppable.
[01:29:30.050 --> 01:29:34.690]  I'm not underwritten by Rupert Murdoch or by George Soros.
[01:29:34.690 --> 01:29:38.370]  I'm underwritten by you, which is we the people.
[01:29:38.370 --> 01:29:41.570]  So I want to thank you for your support and encourage viewers and listeners to understand.
[01:29:41.570 --> 01:29:44.130]  Please don't take Infowars for granted.
[01:29:44.130 --> 01:29:45.490]  We're barely hanging on.
[01:29:45.490 --> 01:29:49.330]  We need your word of mouth, your prayer, your financial support while getting great products
[01:29:49.330 --> 01:29:51.250]  at the same time at Infowarsstore.com.
[01:29:51.250 --> 01:29:52.610]  So don't procrastinate.
[01:29:52.690 --> 01:29:57.330]  Go to Infowarsstore.com, get amazing products that keep us on the air, and never submit
[01:29:57.330 --> 01:29:58.210]  to these tyrants.
[01:30:23.090 --> 01:30:24.850]  should be called 10-hour energy.
[01:30:24.850 --> 01:30:29.890]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids
[01:30:30.450 --> 01:30:35.650]  that turbocharge everything and are good for your heart, your brain, your liver, you name
[01:30:35.650 --> 01:30:36.150]  it.
[01:30:37.730 --> 01:30:39.890]  It is the super fuel.
[01:30:39.890 --> 01:30:41.330]  RainForce Plus is great.
[01:30:41.330 --> 01:30:42.370]  RainForce Ultra is great.
[01:30:42.370 --> 01:30:43.250]  They're two different nootropics.
[01:30:43.250 --> 01:30:44.450]  They go good with this.
[01:30:44.450 --> 01:30:46.530]  But this is the King Kong.
[01:30:47.170 --> 01:30:48.690]  This is the boss.
[01:30:48.690 --> 01:30:51.410]  TurboForce, back in stock, discounted.
[01:30:51.410 --> 01:30:53.170]  Infowarsstore.com.
[01:30:53.170 --> 01:30:55.650]  More power, more strength, more energy.
[01:30:59.490 --> 01:31:05.490]  Right now, I'm not talking to the viewers and listeners that have gone to Infowarsstore.com
