[00:00.000 --> 00:13.680]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:32:40.880 --> 1:32:44.880]  All right, well, I'm glad we've got some back in because I'm going back on it today. It just came back in yesterday.
[1:32:44.880 --> 1:32:49.880]  Living Defense, infowarslife.com. And folks, you can't lose. It's full of stuff that's great for your body, period.
[1:32:49.880 --> 1:32:55.880]  And you support the broadcast, infowarslife.com. Thank you, Dr. Group, from the Global Healing Center.
[1:32:55.880 --> 1:33:12.880]  Thank you so much for all your work, sir, on this great product.
[1:33:12.880 --> 1:33:28.880]  We're live on the Alex Jones show. Some breaking news, which is up on DrudgeReport.com on the right-hand side.
[1:33:28.880 --> 1:33:43.880]  We also tell MSNBC there were nine shots. One person has died. The shooter is reportedly in custody. Video from the airport this afternoon showed hundreds of passengers corralled together on the tarmac.
[1:33:43.880 --> 1:33:50.880]  It's not clear whether the incident happened inside or outside the building. Former White House Press Secretary Ari Fleischer was at the airport at the time and tweeted about the chaos.
[1:33:50.880 --> 1:34:04.880]  He said the scene was now settled, but police aren't letting anyone out of the airport, at least not the area where I am. If you go to my Twitter, I've just retweeted a photo from the scene that's described as somebody bleeding profusely.
[1:34:04.880 --> 1:34:21.880]  Whether this is a terrorist attack, whether it's a personal dispute remains to be seen. Nine injured, one dead. Unfortunately, death tolls in these situations tend to rise, but thankfully, according to reports, the shooter is in custody.
[1:34:21.880 --> 1:34:34.880]  So we'll continue to keep you updated with developments on that. Going back to Roger Stone, though, with Trump, with Russia, the hysteria we've been talking about. Roger, do you tweet? Go ahead, Roger.
[1:34:34.880 --> 1:34:51.880]  Thanks, Fort Lauderdale. Broward County Sheriff Scott Israel is a particularly capable law enforcement officer and crime in the largest urban county here in South Florida has been down dramatically in every category.
[1:34:51.880 --> 1:35:08.880]  I have a high confidence in his ability to get control of the terrible situation at the airport. Most interestingly, Chuck Schumer said, incredibly, well, if it weren't for the Intelligence Committee, we wouldn't know about the Russian hacking.
[1:35:08.880 --> 1:35:28.880]  You played the clip twice. What's Russian hacking, Chuck? These people provide no evidence whatsoever. This is essentially, I think most of us know, to the extent that there is hacking, it's being done by the NSA and the CIA.
[1:35:28.880 --> 1:35:50.880]  Those who would seriously hack us, the Chinese, the Saudis, the Israelis, many of whom hacked us because our Secretary of State was so stupid as to use an unsecure server, are more sophisticated than the Russians.
[1:35:50.880 --> 1:36:09.880]  And yet there is no proof whatsoever of this entire Russian narrative that the left has tried to flog as a way to delegitimize Trump's election and perhaps for stall his swearing in.
[1:36:09.880 --> 1:36:24.880]  And they keep getting caught out again and again. It keeps bouncing back and forth between the Intel community and the mainstream media. But they keep getting embarrassed. The Washington Post came out last week with a story claiming that Russia had hacked the U.S.
[1:36:24.880 --> 1:36:46.880]  electric grid with no evidence whatsoever. They didn't even call the utility company, had to come out the next day, tail between their legs, and admit that no, Russia didn't hack the U.S. electric grid. That is the kind of damaging, salacious claim that could cause an actual military conflict if it was allowed to escalate.
[1:36:46.880 --> 1:36:56.880]  And, Roger, how ironic is it that the Washington Post lectures us every day about fake news while they continually publish fake news stories about Russia with no evidence?
[1:36:56.880 --> 1:37:19.880]  Well, and the performance of John McCain in that hearing yesterday was ludicrous pandering leading the CIA and James Clapper through a series of self-serving statements in which no one yet provides any proof. We are continually told about briefings and assessments.
[1:37:19.880 --> 1:37:31.880]  I don't think that makes the grade in this case. So this was the Clinton campaign talking points narrative prior to the campaign, and nothing has really changed.
[1:37:31.880 --> 1:37:44.880]  Podesta and these other criminals have just picked up the same meme and run with it. I think Donald Trump's had enough. I think he's going to have an entire overhaul and reform of our intelligence apparatus.
[1:37:44.880 --> 1:38:02.880]  You know, it is most interesting, Paul, that shortly after the assassination of President John F. Kennedy, President Harry Truman wrote an op-ed piece for the Washington Post saying that signing the CIA into law was the greatest single mistake he had made
[1:38:02.880 --> 1:38:12.880]  and that it had become a rogue agency that was now far afield of its alleged domestic law enforcement responsibilities.
[1:38:12.880 --> 1:38:22.880]  The Washington Post was so tightly controlled by the CIA that Truman's piece ran for one edition only and was spiked.
[1:38:22.880 --> 1:38:32.880]  Think of that. A former president of the United States censored because he points out that the CIA is out of control.
[1:38:32.880 --> 1:38:43.880]  And again, they were intimately involved in Operation Mockingbird, which was all about putting out fake news on behalf of the intelligence community. I wanted to ask you, though, about a tweet you made earlier today.
[1:38:43.880 --> 1:38:58.880]  You're concerned about last minute plans to stop a transfer of power to Trump with the inauguration coming up in a couple of weeks time after all their failures, you know, the recount, the riots, this Russian narrative that just isn't playing with the American people.
[1:38:58.880 --> 1:39:07.880]  Do you think they're still attempting to pull something that could suspend the inauguration or are they all out of ammunition at this point?
[1:39:07.880 --> 1:39:34.880]  Well, we have run through an entire litany of strategy that started with harping on the popular vote, then focused solely on the recount in Wisconsin and Michigan and Pennsylvania, which provided exactly nothing, zero, a net gain of votes for Donald Trump.
[1:39:34.880 --> 1:39:53.880]  Then there was this assault on the Electoral College where individual Trump electors or Republican electors were threatened with murder and worse if they exercised their constitutional duty to cast their vote for Donald Trump.
[1:39:53.880 --> 1:40:12.880]  All of these strategies pushed by George Soros, fanned by David Brock have failed. What concerns me, Paul, as you know, is the infiltration of some of the radical groups who will be trying to turn Washington upside down during the inaugural.
[1:40:12.880 --> 1:40:36.880]  Freedom fighters that I know have infiltrated the organization, I think it is DJ 20, which is a front group of radical student and paid agitators who plan to disrupt the inauguration of Trump with a bunch of Alinsky style guerrilla tactics.
[1:40:36.880 --> 1:40:57.880]  They will be assaulting people getting off public transportation. They will be making an all out effort to drown out speakers with drums. They plan to have women, roller derby experienced women with boxing gloves assaulting voters.
[1:40:57.880 --> 1:41:14.880]  They admit they wish to cause chaos and panic. So we know that there are going to be efforts in Washington to provoke those who are there to celebrate the Trump inauguration.
[1:41:14.880 --> 1:41:34.880]  The alternative community, the libertarian activist community has its own deplorable on the evening of the 19th. This is the people's inaugural event. Alex Jones will be speaking.
[1:41:34.880 --> 1:41:46.880]  I will be speaking. The great Mike Cernovich will be speaking. A number of Trump supporters will be enjoying our own celebration of this historic election.
[1:41:46.880 --> 1:42:00.880]  The actual inaugural festivities, including the swearing in, are planned and I have no doubt that they will pull off without a hitch.
[1:42:00.880 --> 1:42:11.880]  It is important to note that the inauguration itself, the swearing in ceremony, is controlled not by President-elect Trump but by the U.S. Congress.
[1:42:11.880 --> 1:42:19.880]  And access to those tickets and that seating and those arrangements is at the sufferance of the Congress.
[1:42:19.880 --> 1:42:30.880]  This promises to be a historic opportunity and I really ask you if you can, they may be sold out, but I think they're working on that.
