[00:00.000 --> 00:08.880]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:25:29.960 --> 01:25:31.960]  I'm sorry, it's what he's doing. Let's go to the clip.
[01:25:31.960 --> 01:25:34.960]  DNC on Trump's ISIS claims.
[01:25:34.960 --> 01:25:39.960]  We're in resolve and steady temperament of a commander in chief that doesn't fly off the handle
[01:25:39.960 --> 01:25:42.960]  at the slightest provocation.
[01:25:42.960 --> 01:25:45.960]  Donald Trump has once again shown that he lacks that temperament
[01:25:45.960 --> 01:25:51.960]  and that he's simply unfit to hold our nation's highest office.
[01:25:51.960 --> 01:25:56.960]  The man for an apology, which is a word that very rarely comes out of the Trump campaign
[01:25:56.960 --> 01:25:58.960]  or out of the man himself,
[01:25:58.960 --> 01:26:01.960]  but one word that does often get used as dishonest.
[01:26:01.960 --> 01:26:06.960]  That is his favorite word in public anyway for the media that is covering his...
[01:26:06.960 --> 01:26:12.960]  Let's stop right now. We have this chicken-net woman thinking her audience through idiots.
[01:26:12.960 --> 01:26:15.960]  CNN's audience has gone down by another third.
[01:26:15.960 --> 01:26:16.960]  There wasn't much there.
[01:26:16.960 --> 01:26:22.960]  Fox has dropped in the last year, 54% in their key demographic, 35% overall.
[01:26:22.960 --> 01:26:26.960]  They're dropping as we speak. They are turning into the new CNN.
[01:26:26.960 --> 01:26:28.960]  CNN is just moving to the MSNBC.
[01:26:28.960 --> 01:26:31.960]  MSNBC is moving to mouse a tongue level garbage.
[01:26:31.960 --> 01:26:35.960]  I mean, literally.
[01:26:35.960 --> 01:26:37.960]  And we have Dempsey going three years ago and saying,
[01:26:37.960 --> 01:26:39.960]  we won't be Al Qaeda's Air Force.
[01:26:39.960 --> 01:26:41.960]  We have Senator Paul saying that.
[01:26:41.960 --> 01:26:44.960]  We have everybody. Everybody who's thinking knows this,
[01:26:44.960 --> 01:26:50.960]  but she's there praying on her moron audience.
[01:26:50.960 --> 01:26:52.960]  And they have this fact check on screen showing,
[01:26:52.960 --> 01:26:54.960]  no, here, this is the founder.
[01:26:54.960 --> 01:26:59.960]  When they mean the founder, they mean the group that funded them and brought them in and protected them.
[01:26:59.960 --> 01:27:01.960]  The globalist are the true founders.
[01:27:01.960 --> 01:27:05.960]  Let's get the Trump clip ready in a minute, but first, here is General Flynn.
[01:27:05.960 --> 01:27:08.960]  In 2012, your agency was saying,
[01:27:08.960 --> 01:27:15.960]  quote, the Salafists, the Muslim Brotherhood and Al Qaeda in Iraq are the major forces driving the insurgents in Syria.
[01:27:15.960 --> 01:27:19.960]  In 2012, the US was helping coordinate arms transfers to those same groups.
[01:27:19.960 --> 01:27:21.960]  Why did you not stop that?
[01:27:21.960 --> 01:27:24.960]  If you're worried about the rise of quote unquote.
[01:27:24.960 --> 01:27:31.960]  I mean, I hate to say it's not my job, but that my job was to ensure that the accuracy of our intelligence
[01:27:31.960 --> 01:27:34.960]  that was being presented was as good as it could be.
[01:27:34.960 --> 01:27:38.960]  And I will tell you, it goes before 2012.
[01:27:38.960 --> 01:27:42.960]  I mean, when we're in Iraq and we still had decisions to be made before,
[01:27:42.960 --> 01:27:45.960]  there was a decision to pull out of Iraq in 2011.
[01:27:45.960 --> 01:27:49.960]  I mean, it was very clear what we were going to face.
[01:27:49.960 --> 01:27:53.960]  Let me just take one before we move on just to clarify once more.
[01:27:53.960 --> 01:27:58.960]  You are basically saying that even in government at the time, you knew those groups were around.
[01:27:58.960 --> 01:28:00.960]  You saw this analysis and you were arguing against it.
[01:28:00.960 --> 01:28:02.960]  But who wasn't listening?
[01:28:02.960 --> 01:28:04.960]  I think the administration.
[01:28:04.960 --> 01:28:07.960]  The administration turned a blind eye to your analysis.
[01:28:07.960 --> 01:28:09.960]  I don't know if they turned a blind eye.
[01:28:09.960 --> 01:28:10.960]  I think it was a decision.
[01:28:10.960 --> 01:28:11.960]  I think it was a willful decision.
[01:28:11.960 --> 01:28:15.960]  A willful decision to support an insurgency that had Salafists, Al Qaeda and the Muslim Brotherhood.
[01:28:15.960 --> 01:28:21.960]  A willful decision to do what they're doing, which you'd have to really ask the president,
[01:28:21.960 --> 01:28:29.960]  what is it that he actually is doing with the policy that is in place because it is very, very confusing.
[01:28:29.960 --> 01:28:32.960]  I'm sitting here today, Maddie, and I can't tell you exactly.
[01:28:32.960 --> 01:28:33.960]  No, let's explain.
[01:28:33.960 --> 01:28:36.960]  Well, I can tell you, it's turned ISIS-loose worldwide as a proxy army in Saudi Arabia.
[01:28:36.960 --> 01:28:40.960]  But imagine, I want to tell that CNN reporter or something, lady,
[01:28:40.960 --> 01:28:47.960]  even Gore Vidal had done it before he died, that he would go on CNN, they would have generals there and others in Syahab saying what he couldn't say.
[01:28:47.960 --> 01:28:48.960]  Okay?
[01:28:48.960 --> 01:28:53.960]  And that's all come out even in the Washington Post of all places.
[01:28:53.960 --> 01:29:02.960]  Do you understand that globalists are backing radical Islamist, Wahhabist under the name ISIS, Islamic State, Al Qaeda, all over the world?
[01:29:02.960 --> 01:29:06.960]  And do you understand that the entire military knows this now?
[01:29:06.960 --> 01:29:09.960]  We've done our job.
[01:29:09.960 --> 01:29:11.960]  Do you understand the police now know about this?
[01:29:11.960 --> 01:29:13.960]  Do you understand the governors now?
[01:29:13.960 --> 01:29:14.960]  Do you understand Wino?
[01:29:14.960 --> 01:29:15.960]  Do you understand that?
[01:29:15.960 --> 01:29:23.960]  You sit up there thinking, we're morons telling your audience, this is preposterous, and, you know, he's not going to apologize because he's such a dishonest person.
[01:29:23.960 --> 01:29:25.960]  He's telling the truth.
[01:29:25.960 --> 01:29:28.960]  We're going to come back and play the clip and then go to your phone calls.
[01:29:28.960 --> 01:29:34.960]  Matt, Andy, Jim, Joey, Zach, and others, toll-free number to join us, 800-25-99-231.
[01:29:34.960 --> 01:29:37.960]  I'm Alex Jones, infowars.com.
[01:29:37.960 --> 01:29:39.960]  Please don't take the site for granted.
[01:29:39.960 --> 01:29:40.960]  I want to thank you all for your support.
[01:29:40.960 --> 01:29:44.960]  The globalists are really moving against freedom worldwide because they know freedom is rising.
[01:29:44.960 --> 01:30:10.960]  You don't get too depressed, but the battle is on.
[01:30:10.960 --> 01:30:17.960]  That passion was in full display with a seven-person team of reporters covering their national political convention last month.
[01:30:17.960 --> 01:30:24.960]  And their convention was a democratic national convention that nominated Hillary Clinton as their undisputed candidate for president.
[01:30:24.960 --> 01:30:29.960]  Here are some examples from the editorial produced as part of that coverage by the team.
[01:30:29.960 --> 01:30:30.960]  Donald Trump steals wages.
[01:30:30.960 --> 01:30:32.960]  He'd pick your pocket in a New York minute.
[01:30:32.960 --> 01:30:33.960]  He lies and spreads hate.
[01:30:33.960 --> 01:30:34.960]  He's a racist in a bully.
[01:30:34.960 --> 01:30:41.960]  Do not underestimate Trump and the Republicans while the establishment GOP was surprised by the successful insurgency of so-called outsider Trump.
[01:30:41.960 --> 01:30:51.960]  They are united in purpose, delivering more inequality, more misery, more instability, and violence against working-class people of all races, genders, religions, and sexual orientations.
[01:30:51.960 --> 01:30:55.960]  The party also gave a big thumbs up to Clinton's running mate, Tim Kaine.
[01:30:55.960 --> 01:30:58.960]  You can find more reports like this at infowars.com.
[01:30:58.960 --> 01:31:14.960]  I've been working all day. I took a couple hours off coaching basketball. I get in here at 8.30. I was kind of run down.
[01:31:14.960 --> 01:31:16.960]  You know, I just didn't feel like I was going to make it.
[01:31:16.960 --> 01:31:18.960]  And I really wanted to do a good job on the interview.
[01:31:18.960 --> 01:31:20.960]  I got my bottle of brain force right there. I popped two of them.
[01:31:20.960 --> 01:31:25.960]  And about 20 minutes later, it's like, bing, everything just kind of clears up.
[01:31:25.960 --> 01:31:28.960]  It's got four and a half stars. People really love it. Read about it.
[01:31:28.960 --> 01:31:38.960]  Find out why third-party nutraceutical sites give it such high praise, because it really does have the best organic-based systems that will blow your socks off.
[01:31:38.960 --> 01:31:42.960]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without brain force.
[01:31:42.960 --> 01:31:48.960]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more brain force, and came in.
[01:31:48.960 --> 01:31:58.960]  You will find brain force and other game-changing products at infowarslife.com or call 888-253-3139.
[01:31:58.960 --> 01:32:01.960]  A clean, toxic-free body is the foundation of true health.
[01:32:01.960 --> 01:32:10.960]  Deep Cleanse by infowarslife.com, a scientifically formulated blend of nanocoloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:32:10.960 --> 01:32:16.960]  Using our proprietary multi-step extraction technology, Deep Cleanse are most affordable all-in-one cleanser.
[01:32:16.960 --> 01:32:25.960]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[01:32:25.960 --> 01:32:34.960]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:32:34.960 --> 01:32:41.960]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary SpyJurex herbal processing technique.
[01:32:41.960 --> 01:32:48.960]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price out there.
[01:32:48.960 --> 01:32:53.960]  If you wish to find Deep Cleanse and experience the all-in-one cleansing, visit infowarslife.com.
[01:32:53.960 --> 01:32:58.960]  That's infowarslife.com or call 888-253-3139.
