[00:00.000 --> 00:18.640]  The
[1:24:46.780 --> 1:24:48.940]  And I just have to intellectually figure out a way
[1:24:48.940 --> 1:24:50.700]  to politically, legally, and lawfully wake
[1:24:50.700 --> 1:24:53.060]  enough of people up to control of our governments
[1:24:53.060 --> 1:24:55.540]  so we can arrest these people, indict them, try them,
[1:24:55.540 --> 1:24:58.980]  and then put ropes around their goddamn nets.
[1:24:58.980 --> 1:25:01.380]  You murdering trash, I'm going to get your ass if it's
[1:25:01.380 --> 1:25:02.380]  the last thing I do.
[1:25:04.860 --> 1:25:08.420]  So politically, legally, and lawfully.
[1:25:08.420 --> 1:25:11.500]  But I'm not going to sit here and take these little murdering,
[1:25:11.500 --> 1:25:14.660]  science nerds killing everybody because they play God
[1:25:14.660 --> 1:25:17.420]  and they're on the little jack-off groups.
[1:25:17.420 --> 1:25:19.780]  They all hate themselves because they're projecting.
[1:25:19.780 --> 1:25:21.660]  They're hated themselves onto us.
[1:25:21.660 --> 1:25:22.180]  Well, guess what?
[1:25:22.180 --> 1:25:23.300]  I love humanity.
[1:25:23.300 --> 1:25:24.620]  I don't want to kill humanity.
[1:25:24.620 --> 1:25:26.020]  And you know who I don't like?
[1:25:26.020 --> 1:25:32.580]  It's you, Dr. Lou, and the rest of you
[1:25:32.580 --> 1:25:34.460]  that didn't want everybody else to die.
[1:25:34.460 --> 1:25:37.020]  You need to go first.
[1:25:37.020 --> 1:25:40.220]  I demand you kill yourself if there's too many people.
[1:25:40.220 --> 1:25:42.460]  You little sack of trash.
[1:25:42.460 --> 1:25:45.620]  You out of control megalomaniac.
[1:25:45.620 --> 1:25:46.340]  We'll be right back.
[1:25:46.340 --> 1:25:46.940]  Stay with us.
[1:25:53.140 --> 1:25:55.420]  I'm a very humble person, but I'm also
[1:25:55.420 --> 1:25:56.660]  a bold person.
[1:25:56.660 --> 1:25:58.860]  And so as bad as things are with the globalists
[1:25:58.860 --> 1:26:01.140]  attacking humanity, with all the terrible things that
[1:26:01.140 --> 1:26:04.420]  are unfolding, I want you to know that a lot of positive things
[1:26:04.420 --> 1:26:06.580]  are happening as well.
[1:26:06.580 --> 1:26:08.820]  I'm a public figure, so I get to see things
[1:26:08.820 --> 1:26:09.980]  zero public doesn't get to see.
[1:26:09.980 --> 1:26:12.340]  And let me tell you, whether it's police chiefs
[1:26:12.340 --> 1:26:15.820]  or members of Congress or even folks in Hollywood
[1:26:15.820 --> 1:26:19.420]  or mainstream media or industry, people
[1:26:19.420 --> 1:26:22.420]  are really, really away from the establishment.
[1:26:22.420 --> 1:26:24.180]  They don't want to go on with the globalists,
[1:26:24.180 --> 1:26:27.060]  but they're scared, they're looking for leadership.
[1:26:27.060 --> 1:26:29.020]  Well, that's where M4 comes in.
[1:26:29.020 --> 1:26:31.220]  You fund us, you support M4store.com,
[1:26:31.220 --> 1:26:33.380]  you get great products at the same time.
[1:26:33.380 --> 1:26:36.180]  We will then go out and do what the globalists say
[1:26:36.180 --> 1:26:39.340]  is unpopular, what the globalists will target you for,
[1:26:39.340 --> 1:26:41.820]  to show people that it's safe to tell the truth
[1:26:41.820 --> 1:26:43.060]  and to take the heat.
[1:26:43.060 --> 1:26:46.500]  That's our job, so please keep us on air
[1:26:46.500 --> 1:26:49.020]  so we can hit the barbed wire, so we can be the shock
[1:26:49.020 --> 1:26:50.940]  groups in the information war.
[1:26:50.940 --> 1:26:55.940]  Fund us at M4store.com.
[1:26:55.940 --> 1:26:59.580]  What are champions made of?
[1:26:59.580 --> 1:27:00.820]  Here's a man who can show you.
[1:27:07.140 --> 1:27:08.740]  Triple eight, 253, 33139.
[1:27:08.740 --> 1:27:10.340]  Triple eight, 253, 33139.
[1:27:10.340 --> 1:27:11.820]  Triple eight, 253, 33139.
[1:27:11.820 --> 1:27:13.620]  It's the end, but we're still hotline.
[1:27:13.620 --> 1:27:15.220]  Triple eight, 253, 33139.
[1:27:15.220 --> 1:27:16.860]  Triple eight, 253, 33139.
[1:27:16.860 --> 1:27:18.540]  Triple eight, 253, 33139.
[1:27:18.540 --> 1:27:20.260]  It's the end, but we're still hotline.
[1:27:20.260 --> 1:27:21.860]  Triple eight, 253, 3139.
[1:27:21.860 --> 1:27:23.460]  It's the info-war store hotline.
[1:27:23.460 --> 1:27:25.100]  Triple eight, 253, 3139.
[1:27:25.100 --> 1:27:26.220]  It's the info-war store.
[1:27:26.220 --> 1:27:26.780]  What?
[1:27:26.780 --> 1:27:28.580]  Triple eight, 253, 3139.
[1:27:28.580 --> 1:27:30.100]  It's the info-war store hotline.
[1:27:30.100 --> 1:27:31.660]  Triple eight, 253, 3139.
[1:27:31.660 --> 1:27:33.500]  It's the info-war store.
[1:27:33.580 --> 1:27:35.940]  info-warstore.com is simply the best.
[1:27:35.940 --> 1:27:39.420]  info-warstore.com beats out all the rest.
[1:27:39.420 --> 1:27:41.300]  Triple eight, 253, 3139.
[1:27:41.300 --> 1:27:43.220]  Triple eight, 253, 3139.
[1:27:43.220 --> 1:27:44.860]  Triple eight, 253, 3139.
[1:27:44.860 --> 1:27:46.460]  It's the end, but war store hotline.
[1:27:46.460 --> 1:28:03.580]  The ultimate fluoride free charcoal mouthwash is now available at infowarstore.com and drjonesnaturals.com
[1:28:03.580 --> 1:28:08.260]  for the lowest price possible to complete your daily mouth cleaning routine.
[1:28:08.260 --> 1:28:13.460]  It is the perfect companion for the new activated charcoal toothpaste all under our new line
[1:28:13.460 --> 1:28:18.860]  by drjonesnaturals that will naturally give your mouth and breath a deep clean.
[1:28:18.860 --> 1:28:24.500]  This mouthwash only uses the best natural ingredients like real peppermint oil,
[1:28:24.500 --> 1:28:32.540]  thyme oil, xylitol and of course high quality charcoal. Not only fluoride free this mouthwash
[1:28:32.540 --> 1:28:38.420]  is completely free of other dangerous ingredients such as SLS, harsh detergents,
[1:28:38.420 --> 1:28:45.220]  BPA and so much more. As soon as you use it you can tell that this formula is the real deal.
[1:28:45.220 --> 1:29:10.220]  So get your bottle of the new activated charcoal mouthwash right now at infowarstore.com.
[1:29:16.220 --> 1:29:23.140]  Pre-shipping double-patriot points on three items that have been sold out. Ultimate
[1:29:23.140 --> 1:29:29.260]  Creole oil 40% off, x3 60% off best you'll ever on that and of course bio tricillinium
[1:29:29.260 --> 1:29:34.700]  that is essential for every action of every cell in your body. It's 50% off. They're all back in
[1:29:34.700 --> 1:29:39.820]  stock right now at infowarstore.com and it's you that has kept us on air. It is you that has
[1:29:39.820 --> 1:29:44.380]  spread the word. It is you that have built this operation and we're now needed more than ever so
[1:29:44.380 --> 1:29:49.460]  please continue to shop at infowarstore.com and please share the fact that this is an incredible
[1:29:49.460 --> 1:29:53.780]  lot of products with your friends, your family, neighbors, strangers, you name it at the same time.
[1:29:53.780 --> 1:30:15.260]  You're listening to the Alex Jones show.
[1:30:24.180 --> 1:30:38.900]  Here's the deal. News is broken at infowarstore.com. That is just absolutely over the top important.
[1:30:38.900 --> 1:30:46.100]  Absolutely devastating information that is smoking gun beyond smoking gun beyond smoking gun and
[1:30:46.100 --> 1:30:50.020]  there's no way they're gonna be able to hide this. No way they're gonna be able to spend it. It's
[1:30:50.020 --> 1:30:55.180]  on infowarstore.com. It has the word smoking gun in the headline. I'm not gonna cover it till
[1:30:55.180 --> 1:31:02.980]  next hour. But as a man, as a father, as a human, it made me physically ill to actually read the
[1:31:02.980 --> 1:31:07.340]  article to check the documents and to know that this is indeed what happened. We already know
[1:31:07.340 --> 1:31:10.900]  it. We already know they cooked it up on purpose. We already know they released it on purpose but
[1:31:10.900 --> 1:31:17.740]  now we have the documents. I mean this is just makes me physically, I mean quite frankly it's a
[1:31:17.740 --> 1:31:21.340]  normal behavior. We should probably just go off air at this point. I mean this is like what we've
[1:31:21.340 --> 1:31:26.020]  been trained to sit here and accept and just take from these people because it's a scientific
[1:31:26.020 --> 1:31:35.220]  tyranny is absolutely out of control. All right, folks. Melissa Carone is an IT professional.
[1:31:35.220 --> 1:31:38.740]  He probably saw her all over the national news being demonized and attacked with Rudolph Giuliani
[1:31:38.740 --> 1:31:43.300]  in Michigan and other areas really challenging the fraud and showing what was happening. She's
[1:31:43.300 --> 1:31:47.780]  running for state representative which is what we need is to get people to take action. She
[1:31:47.780 --> 1:31:53.620]  stepped forward as a mother and a whistleblower bringing attention to this systemic voter fraud
[1:31:53.620 --> 1:31:58.860]  that stole the election from President Trump. She's a proud mother, Christian and courageous
[1:31:58.860 --> 1:32:05.060]  truth teller looking to take her fearlessness to Lansing. Recently Melissa has announced her
[1:32:05.060 --> 1:32:11.100]  intention to run again for state rep in Michigan's 46th district and she joins us now. Votecarone.com
[1:32:11.100 --> 1:32:21.020]  that's C-A-R-O-N-E or carone.com. Votecarone.com. She's a great lady and she told the truth and now
[1:32:21.020 --> 1:32:24.220]  she's being vindicated. Here's some of the headlines before we go to her. Wednesday live,
[1:32:24.220 --> 1:32:29.500]  GOP torpedoes, federal takeover, elections. Oh, that's racist. Oh, it's bad. No, it outlaws.
[1:32:29.500 --> 1:32:34.740]  What the Democrats did, it was already illegal. Republicans blocked Democrats sweeping voter
[1:32:34.740 --> 1:32:39.540]  rights bills. Not a voter rights bill. Let's you vote same day with no ID. Let's you mail-in
[1:32:39.540 --> 1:32:44.980]  ballots. Basically, let's see, legal's vote. Trump's coming out saying he never admitted
[1:32:44.980 --> 1:32:52.060]  defeat last election and says that he was not conceited. Beautiful. Trump keeps stoking
[1:32:52.060 --> 1:32:57.260]  resentment and reinstatement talk. Well, because if we prove the fraud, that's what happens.
[1:32:57.260 --> 1:33:04.660]  So they are in full panic mode. Melissa, thank you so much for joining us after going through
[1:33:04.660 --> 1:33:09.500]  this. It seems like a long time ago, but it was just seven months ago that we were
[1:33:09.500 --> 1:33:12.740]  all embroiled in the middle of the six months ago and everything has happened. I know you've
[1:33:12.740 --> 1:33:17.660]  been in the middle of it. Michigan is an IT specialist that works with elections, expanding
[1:33:17.660 --> 1:33:21.860]  on what you've been through with the whole country, what you expect to happen, what your
[1:33:21.860 --> 1:33:25.980]  contacts are saying. Thank you so much for joining us.
[1:33:25.980 --> 1:33:32.460]  Thank you so much for having me, Alex. I really appreciate it. In Michigan, I know a lot of
[1:33:32.460 --> 1:33:39.260]  people don't know this. Probably not, but Michigan has to be the worst, the most corrupted
[1:33:39.260 --> 1:33:47.620]  state when it comes to politics. We do not have a single senator. We do not have a single
[1:33:47.620 --> 1:33:54.340]  state rep that is going to call for a forensic audit. They're trying to trick us. They're
[1:33:54.340 --> 1:34:01.420]  trying to call for a regular audit. They're trying to say that it's not in the Constitution,
[1:34:01.420 --> 1:34:07.460]  that they literally can't do anything about it. Just last week, myself and a group of
[1:34:07.460 --> 1:34:14.820]  other individuals, including Patrick Colbeck, a former senator here in Michigan, and Maz
[1:34:14.820 --> 1:34:26.260]  Zeperno, the attorney for Antrim County, we went to Lansing and we delivered over 7,500
[1:34:26.260 --> 1:34:33.860]  affidavits for a calling for a forensic audit here in Michigan. Some of them were completely
[1:34:33.860 --> 1:34:41.700]  rejected by the legislators. Most of them ended up in one legislators' office. We are
[1:34:41.700 --> 1:34:48.380]  all calling for a forensic audit. Not a single one of our legislators went to Arizona to
[1:34:48.380 --> 1:34:56.180]  witness their forensic audit. We had a candidate for state representative, Christina Caramo,
[1:34:56.180 --> 1:35:00.020]  who went to witness that. I'm sorry.
[1:35:00.020 --> 1:35:03.980]  Oh, that's okay. That's okay. We just lost your video Skype for a moment. Go ahead. We
[1:35:03.980 --> 1:35:06.900]  liked your cat. What's your cat's name? Is that Sylvester?
[1:35:06.900 --> 1:35:15.980]  No. Actually, my son named him Mr. Sir, but he gets in all of my videos every time I'm
[1:35:15.980 --> 1:35:19.060]  on any kind of call.
[1:35:19.060 --> 1:35:21.100]  Well, he loves mommy.
[1:35:21.100 --> 1:35:23.620]  Yeah. Yeah. He's great.
[1:35:23.620 --> 1:35:26.860]  Well, we like the cat being there. Please continue.
[1:35:26.860 --> 1:35:35.020]  Thank you. Michigan is very corrupt. We just, Edward McRoom, he is a senator here. He just
[1:35:35.020 --> 1:35:45.820]  came out today with his investigation report of the 2020 election. In this report, it's
[1:35:45.820 --> 1:35:56.940]  about over 200 pages long. It goes through all of the testimonies for witnesses. And then
[1:35:56.940 --> 1:36:08.100]  his conclusion at the end is that there was not enough fraud to change the election results.
[1:36:08.100 --> 1:36:15.220]  He's literally saying that everything that was said to him in the testimonies isn't true.
[1:36:15.220 --> 1:36:21.420]  And he's not going to do what he's done. You know, it's just all of our legislators here
[1:36:21.420 --> 1:36:28.100]  are terrible. They are not Republicans. They are not. Our Michigan GOP, our state party
[1:36:28.100 --> 1:36:36.820]  is awful. We have people in our state party, the executive director, Jason Rowe, who came
[1:36:36.820 --> 1:36:42.060]  out a couple weeks ago and said Trump blew it. He didn't win the election. There wasn't
[1:36:42.060 --> 1:36:48.100]  enough fraud to sway the election results. This is a huge problem in Michigan. And we
[1:36:48.100 --> 1:36:50.500]  can't get anywhere here.
[1:36:50.500 --> 1:36:54.820]  Well, I'll tell you that the good news is, Trump is either the best president or the
[1:36:54.820 --> 1:36:58.180]  worst president ever. And he's a good guy who means well. But he energized the left
[1:36:58.180 --> 1:37:04.780]  to censor, to steal, to lie. And if that drawing them out and them stealing the election backfires
[1:37:04.780 --> 1:37:08.500]  and we bring them all down, then he's the greatest president ever. But if he doesn't
[1:37:08.500 --> 1:37:12.660]  win it, if we don't succeed in defeating them, he'll be the last president, basically. And
[1:37:12.660 --> 1:37:17.180]  so that's why I was on a big podcast, Andrew Schultz's podcast, and I said, you know, Trump's
[1:37:17.180 --> 1:37:21.380]  the worst president ever unless, of course, that's clickbait I was putting out and saying
[1:37:21.380 --> 1:37:25.900]  unless we take action, he can't do it alone. That's why what you did was so important.
[1:37:25.900 --> 1:37:30.060]  I mean, Michigan was one of the most blatant with the, I mean, for folks that don't know,
[1:37:30.060 --> 1:37:31.820]  recap what happened in Michigan.
[1:37:31.820 --> 1:37:38.460]  Yeah. Okay. So the video you were just showing, that video is the ballot dump that occurred
[1:37:38.460 --> 1:37:46.460]  at 430 AM. That was also in my testimony. I worked for Dominion. So I heard all of their
[1:37:46.460 --> 1:37:54.820]  conversations. One of the, Nick is his name. He was my manager. I didn't know at the time
[1:37:54.820 --> 1:38:02.340]  he's a co-owner. He was at the TCF Center in Detroit for the 20s, whole 27 hours I was
[1:38:02.340 --> 1:38:08.420]  there. That is the ballot dump that happened. We thought it happened once it actually happened
[1:38:08.420 --> 1:38:15.060]  three times. Now that we've got the video surveillance, it was all of those, that van
[1:38:15.060 --> 1:38:22.780]  was three times it was escorted by a police escort. You know, now we have the chief of
[1:38:22.780 --> 1:38:28.660]  police, James Craig here in Michigan running for governor. And that is a question I want
[1:38:28.660 --> 1:38:29.660]  to ask him.
