whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:23:09.980 --> 01:23:10.820]   - But I would imagine Trump
[01:23:10.820 --> 01:23:12.780]   will probably come over too, knowing him.
[01:23:12.780 --> 01:23:16.260]   - He may do so, and we'll be ready for him if he is.
[01:23:16.260 --> 01:23:19.460]   The broadcast will begin about five or 10 minutes
[01:23:19.460 --> 01:23:20.900]   after the debate is over with.
[01:23:20.900 --> 01:23:23.980]   We'll be live from the spin room in Las Vegas.
[01:23:23.980 --> 01:23:27.140]   We got two camera guys out there ready to go,
[01:23:27.140 --> 01:23:30.780]   and we're gonna take the message straight to the people
[01:23:30.780 --> 01:23:34.540]   and say, you know, look, the mainstream media,
[01:23:34.540 --> 01:23:36.100]   we know what you guys are up to.
[01:23:36.100 --> 01:23:36.940]   - Well, that's perfect.
[01:23:36.940 --> 01:23:39.300]   Link up with David Knight 'cause he's out there.
[01:23:39.300 --> 01:23:41.300]   He's interviewing Nigel Farage right now.
[01:23:41.300 --> 01:23:43.420]   So certainly I'd like to get David Knight in there with you,
[01:23:43.420 --> 01:23:44.300]   and we'll be going back and forth
[01:23:44.300 --> 01:23:46.060]   between our feeds and your feeds.
[01:23:46.060 --> 01:23:46.900]   Amazing.
[01:23:46.900 --> 01:23:51.060]   - RSBN.tv, RSBN.tv, Joe Seals.
[01:23:51.060 --> 01:23:52.620]   Joe, since you mentioned it,
[01:23:52.620 --> 01:23:55.220]   let me play this clip of Cuomo saying,
[01:23:55.220 --> 01:23:57.100]   you only get WikiLeaks from the media.
[01:23:57.100 --> 01:23:59.580]   You, the citizens, aren't allowed to see the corruption
[01:23:59.580 --> 01:24:01.480]   that, by the way, CNN is involved in,
[01:24:01.480 --> 01:24:04.020]   getting direct orders from Hillary and covering stuff up.
[01:24:04.020 --> 01:24:05.900]   So he's saying, you don't dare look at this
[01:24:05.900 --> 01:24:07.300]   or we'll arrest you.
[01:24:07.300 --> 01:24:09.000]   I'm a knuckle-dragging thug.
[01:24:09.000 --> 01:24:11.540]   Next day, they cut the feed on somebody
[01:24:11.540 --> 01:24:13.420]   talking about it, here it is.
[01:24:13.420 --> 01:24:14.660]   - Also interesting is, remember,
[01:24:14.660 --> 01:24:18.500]   it's illegal to possess these stolen documents.
[01:24:18.500 --> 01:24:19.500]   It's different for the media.
[01:24:19.500 --> 01:24:20.780]   So everything you learn about this,
[01:24:20.780 --> 01:24:22.540]   you're learning from us.
[01:24:22.540 --> 01:24:25.020]   And in full disclosure, let's take a look
[01:24:25.020 --> 01:24:26.420]   at what is in there and what it means.
[01:24:26.420 --> 01:24:27.460]   Joining us now, CNN.
[01:24:27.460 --> 01:24:30.260]   - Well, on the character issue,
[01:24:30.260 --> 01:24:32.740]   the public, two-thirds or more of the public
[01:24:32.740 --> 01:24:35.100]   knows that Hillary Clinton's a liar.
[01:24:35.100 --> 01:24:36.220]   She can't be trusted.
[01:24:36.220 --> 01:24:38.860]   And now the two faces of Hillary Clinton are coming out.
[01:24:38.860 --> 01:24:42.100]   The fact, through WikiLeaks, that she says one thing,
[01:24:42.100 --> 01:24:44.260]   (beep)
[01:24:44.260 --> 01:24:45.300]   Oh no.
[01:24:45.300 --> 01:24:47.380]   All right, let's see if we can get Congressman Collins back.
[01:24:47.380 --> 01:24:49.540]   Obviously, we just lost the satellite feed.
[01:24:49.540 --> 01:24:50.980]   That sucks.
[01:24:50.980 --> 01:24:52.780]   - By the way, folks, satellite feeds don't go,
[01:24:52.780 --> 01:24:54.980]   do, and put up color bars.
[01:24:54.980 --> 01:24:56.380]   That's their new thing.
[01:24:56.380 --> 01:24:58.240]   When someone doesn't like something,
[01:24:58.240 --> 01:24:59.360]   you just cut 'em off.
[01:24:59.360 --> 01:25:01.420]   So there's the congressman being cut off.
[01:25:01.420 --> 01:25:02.700]   That's why we have Right Side.
[01:25:02.700 --> 01:25:03.740]   It's why we have Infowars.
[01:25:03.740 --> 01:25:04.820]   It's why we have Drudge.
[01:25:04.820 --> 01:25:06.980]   It's why I want everybody to start their own TV networks,
[01:25:06.980 --> 01:25:09.780]   because out of this will come the new media
[01:25:09.780 --> 01:25:12.340]   based on honor and justice and freedom and liberty,
[01:25:12.340 --> 01:25:14.460]   and hopefully never again will we rot
[01:25:14.460 --> 01:25:16.340]   and turn into something that makes Pravda,
[01:25:16.340 --> 01:25:19.020]   you know, 50 years ago, look truthful.
[01:25:19.020 --> 01:25:20.100]   - Absolutely.
[01:25:20.100 --> 01:25:20.980]   Absolutely.
[01:25:20.980 --> 01:25:21.820]   And I need to also,
[01:25:21.820 --> 01:25:23.460]   there's something else going on tonight, too,
[01:25:23.460 --> 01:25:25.100]   that I can't announce on air right now,
[01:25:25.100 --> 01:25:27.640]   but I wanna talk to you about it off air,
[01:25:27.640 --> 01:25:29.340]   or give the information to somebody
[01:25:29.340 --> 01:25:30.700]   that we'll be covering also tonight,
[01:25:30.700 --> 01:25:31.540]   an hour before the debate.
[01:25:31.540 --> 01:25:34.020]   It's a big event that's gonna take place
[01:25:34.020 --> 01:25:35.900]   right before the debate, about an hour before,
[01:25:35.900 --> 01:25:37.580]   so a press conference.
[01:25:37.580 --> 01:25:39.140]   And I wanna talk to you about that on the air.
[01:25:39.140 --> 01:25:41.460]   You guys are welcome to use our feed of that as well.
[01:25:41.460 --> 01:25:42.300]   - Thank you, sir.
[01:25:42.300 --> 01:25:43.500]   - We're gonna be going to break here in a few minutes,
[01:25:43.500 --> 01:25:45.180]   so I'll talk about that war game with that,
[01:25:45.180 --> 01:25:48.300]   and our head producer, lead producer, Nico Acosta.
[01:25:48.300 --> 01:25:49.500]   So we'll talk to you in about three minutes,
[01:25:49.500 --> 01:25:50.340]   then let you get out of here,
[01:25:50.340 --> 01:25:51.380]   'cause I know you're a busy man.
[01:25:51.380 --> 01:25:55.980]   Joe Seals, RSVN TV CEO, started about 16 months ago,
[01:25:55.980 --> 01:25:57.340]   now reaches hundreds and hundreds
[01:25:57.340 --> 01:25:58.780]   and hundreds of millions of people,
[01:25:58.780 --> 01:25:59.820]   and is totally freaking out.
[01:25:59.820 --> 01:26:02.140]   We have the head of CNN in the Wikileaks,
[01:26:02.140 --> 01:26:03.900]   but also in public statements saying
[01:26:03.900 --> 01:26:05.180]   he should have never covered any
[01:26:05.180 --> 01:26:07.020]   of Trump's statements or rallies.
[01:26:07.020 --> 01:26:08.800]   So again, they're now admitting
[01:26:08.800 --> 01:26:10.440]   that they're trying to black this out.
[01:26:10.440 --> 01:26:11.620]   That's why what we're doing,
[01:26:11.620 --> 01:26:13.980]   what you're doing is so essential.
[01:26:13.980 --> 01:26:18.140]   - Absolutely, and as I said before,
[01:26:18.140 --> 01:26:19.460]   we're completely supportive.
[01:26:19.460 --> 01:26:20.580]   This is another thing,
[01:26:20.580 --> 01:26:24.900]   just for the same reason that Trump did not take donations
[01:26:24.900 --> 01:26:28.940]   from during the primaries, he's a political outsider.
[01:26:28.940 --> 01:26:30.140]   We're media outsiders.
[01:26:30.140 --> 01:26:31.420]   We don't take money from,
[01:26:31.420 --> 01:26:33.380]   I've been approached by venture capitalists.
[01:26:33.380 --> 01:26:35.380]   I've been approached by people
[01:26:35.380 --> 01:26:37.420]   who own bigger media companies
[01:26:37.420 --> 01:26:41.420]   who want to be involved in our operations somehow.
[01:26:41.420 --> 01:26:42.740]   I know what that leads to,
[01:26:42.740 --> 01:26:44.060]   so we refuse it every time
[01:26:44.060 --> 01:26:46.100]   because we're not gonna have anybody telling us
[01:26:46.100 --> 01:26:48.820]   what we can and can't have or say on our own network.
[01:26:48.820 --> 01:26:50.320]   This is the people's network,
[01:26:50.320 --> 01:26:53.140]   just like you guys over at InfoWars are doing.
[01:26:53.140 --> 01:26:56.580]   We are solely funded by the donations from our viewers.
[01:26:56.580 --> 01:26:59.980]   - And by the way, that's how I started out early as well,
[01:26:59.980 --> 01:27:02.140]   and then I went basically to direct sales of products
[01:27:02.140 --> 01:27:03.260]   to fund ourselves.
[01:27:03.260 --> 01:27:04.660]   Other people are now following that model.
[01:27:04.660 --> 01:27:05.740]   I would suggest you guys do that
[01:27:05.740 --> 01:27:07.740]   with more than just coffee mugs or T-shirts.
[01:27:07.740 --> 01:27:08.580]   Those are great.
[01:27:08.580 --> 01:27:10.880]   I would go full on with self-funding
[01:27:10.880 --> 01:27:12.500]   because during a war like this,
[01:27:12.500 --> 01:27:13.660]   you can get the donations you need,
[01:27:13.660 --> 01:27:16.460]   but during lean times, when things aren't as hot,
[01:27:16.460 --> 01:27:19.780]   you've gotta really build the base for the next big war.
[01:27:19.780 --> 01:27:21.580]   And so that's why it's so essential
[01:27:21.580 --> 01:27:24.100]   people make donations there at your site
[01:27:24.100 --> 01:27:25.340]   and support the work you're doing
[01:27:25.340 --> 01:27:27.140]   'cause you can do so much more
[01:27:27.140 --> 01:27:29.340]   if more funds come in, correct?
[01:27:29.340 --> 01:27:31.860]   - Absolutely, and it's only because of the viewers
[01:27:31.860 --> 01:27:33.860]   and the donations that we're able to travel.
[01:27:33.860 --> 01:27:35.340]   And I tell people this all the time
[01:27:35.340 --> 01:27:38.260]   that other than the YouTube ad revenue,
[01:27:38.260 --> 01:27:40.180]   which you know isn't that great,
[01:27:40.180 --> 01:27:43.120]   we are funded by people who,
[01:27:43.120 --> 01:27:44.800]   when they pay and they donate to us,
[01:27:44.800 --> 01:27:45.800]   we have a PayPal account,
[01:27:45.800 --> 01:27:47.560]   we have an address they can mail donations to.
[01:27:47.560 --> 01:27:48.960]   It all goes into one fund,
[01:27:48.960 --> 01:27:52.280]   and it's only for travel and for equipment
[01:27:52.280 --> 01:27:55.440]   and purchasing so that our guys on the road
[01:27:55.440 --> 01:27:57.000]   can have the things that they need.
[01:27:57.000 --> 01:28:00.640]   And I understand our goal is to be relevant
[01:28:00.640 --> 01:28:04.720]   after November 8th when all the Trump speeches stop.
[01:28:04.720 --> 01:28:06.520]   We're working on building a network.
[01:28:06.520 --> 01:28:08.080]   We hope to be able to work with you guys
[01:28:08.080 --> 01:28:09.680]   on some of that stuff.
[01:28:09.680 --> 01:28:12.760]   We're adding new shows, we're adding new programming.
[01:28:12.760 --> 01:28:14.040]   We have some pretty big names
[01:28:14.040 --> 01:28:17.360]   that are gonna come to our network after the election.
[01:28:17.360 --> 01:28:18.800]   Some people that have been in the news lately
[01:28:18.800 --> 01:28:20.360]   that I can't talk about right now,
[01:28:20.360 --> 01:28:23.160]   but these people will be coming to our network
[01:28:23.160 --> 01:28:24.320]   and having their own shows.
[01:28:24.320 --> 01:28:25.880]   We already have two shows, as you know,
[01:28:25.880 --> 01:28:29.720]   Wayne Dupree Show, which is final cast live on RSBN
[01:28:29.720 --> 01:28:31.520]   nine o'clock Eastern time on weekdays,
[01:28:31.520 --> 01:28:34.280]   and also Pastor Mark Burns has a show on Sunday.
[01:28:34.280 --> 01:28:38.480]   And so what we hope to do is to
[01:28:39.640 --> 01:28:42.400]   do what you guys are doing and follow your model.
[01:28:42.400 --> 01:28:46.480]   And you guys have been incredibly influential on us
[01:28:46.480 --> 01:28:49.320]   when we look at our business model and what we wanna do.
[01:28:49.320 --> 01:28:51.920]   And so we hope that you guys will also play a part.
[01:28:51.920 --> 01:28:53.720]   - You bet brother, it's very exciting.
[01:28:53.720 --> 01:28:55.260]   Well, listen, they're coming for our guns,
[01:28:55.260 --> 01:28:56.120]   they're coming for our kids,
[01:28:56.120 --> 01:28:57.920]   they're coming with forced inoculations.
[01:28:57.920 --> 01:29:00.520]   It's all in the WikiLeaks, it's worse than we thought.
[01:29:00.520 --> 01:29:03.660]   I gotta tell you, InfoWars, our crew, our guests,
[01:29:03.660 --> 01:29:06.280]   our research has been so validated, not tooting our horn,
[01:29:06.280 --> 01:29:09.520]   but everybody that bet on us to support us
[01:29:09.520 --> 01:29:11.280]   the last decade like Drudge and others did
[01:29:11.280 --> 01:29:12.400]   to help build us up,
[01:29:12.400 --> 01:29:14.280]   understanding we've gotta have a resistance.
[01:29:14.280 --> 01:29:16.600]   It's time to pay that forward onto others
[01:29:16.600 --> 01:29:18.280]   to build the infrastructure to really beat this.
[01:29:18.280 --> 01:29:19.320]   Because let me tell you something,
[01:29:19.320 --> 01:29:21.320]   I've studied history and I've lived a lot
[01:29:21.320 --> 01:29:22.360]   and I've seen a lot.
[01:29:22.360 --> 01:29:24.840]   The crop of evil we have running things right now
[01:29:24.840 --> 01:29:27.840]   is the most wicked, twisted threat ever.
[01:29:27.840 --> 01:29:31.080]   And that's why it's so good to just grow the resistance
[01:29:31.080 --> 01:29:31.900]   and be part of this.
[01:29:31.900 --> 01:29:33.120]   And we're so close to winning folks,
[01:29:33.120 --> 01:29:35.260]   but they are coming out to the free press.
[01:29:35.260 --> 01:29:38.220]   The answer is innovate where they can't stop us
[01:29:38.220 --> 01:29:42.080]   and to support InfoWars, RightSide, Drudge, and everybody
[01:29:42.080 --> 01:29:46.080]   because we are in a war for basic liberty.
[01:29:46.080 --> 01:29:49.520]   This is a complete and total survival operation.
[01:29:49.520 --> 01:29:50.920]   - We're on the march.
[01:29:50.920 --> 01:29:52.680]   The empire's on the run. - It's life and death, folks.
[01:29:52.680 --> 01:29:53.520]   It's all about survival.
[01:29:53.520 --> 01:29:54.920]   - Alex Jones. - Like Trump says,
[01:29:54.920 --> 01:29:56.200]   it's over. - The GCN Radio Network.
[01:29:56.200 --> 01:29:57.040]   - It's over.
[01:29:57.040 --> 01:29:59.220]   If we don't stop them.
[01:29:59.220 --> 01:30:03.720]   - Tonight, tune into InfoWars.com/show
[01:30:03.720 --> 01:30:06.400]   for live coverage of the big, epic last debate
[01:30:06.400 --> 01:30:08.420]   between Donald Trump and Hillary Clinton.
[01:30:08.420 --> 01:30:10.780]   We're starting our pre-debate show at 3 p.m. Central,
[01:30:10.780 --> 01:30:12.300]   right after the main transmission.
[01:30:12.300 --> 01:30:14.380]   So if you're already watching the Alex Jones Show,
[01:30:14.380 --> 01:30:15.540]   just continue watching.
[01:30:15.540 --> 01:30:17.680]   At 7 p.m. Central, we'll go over what to watch for
[01:30:17.680 --> 01:30:18.640]   during the debate.
[01:30:18.640 --> 01:30:20.820]   And the debate starts at 8 p.m. Central.
[01:30:20.820 --> 01:30:22.740]   Now this debate is not just about Donald Trump
[01:30:22.740 --> 01:30:23.660]   versus Hillary Clinton,
[01:30:23.660 --> 01:30:25.460]   but rather it's about how the shadow government
[01:30:25.460 --> 01:30:27.540]   is finally uncloaking before our very eyes
[01:30:27.540 --> 01:30:28.780]   to destroy U.S. sovereignty.
[01:30:28.780 --> 01:30:31.060]   The latest WikiLeaks emails reveal the inner workings
[01:30:31.060 --> 01:30:32.500]   of the global elite who are forging
[01:30:32.500 --> 01:30:35.460]   an authoritarian society dominated by technocrats
[01:30:35.460 --> 01:30:37.040]   and government technology and media,
