[00:00:00.683 --> 00:00:04.754]  Infowars.com is tomorrow's news.
[01:14:17.888 --> 01:14:29.777]  Erected by a secretive group, the Georgia Guidestones are a testament to the elite's plan for a world religion, global laws, with a global court and army to enforce it.
[01:14:32.293 --> 01:14:44.188]  And set in stone, it is written that the population never rise above 500 million.
[01:14:44.188 --> 01:14:47.493]  In this film, you will learn how our world is truly governed.
[01:14:48.340 --> 01:14:53.904]  You will see how highly secretive roundtable groups interlock to form a global intelligence network.
[01:14:53.904 --> 01:14:59.168]  This group has been steering planetary affairs for hundreds of years.
[01:14:59.168 --> 01:15:04.492]  Now in the final stage, they prepare for open world government.
[01:15:04.492 --> 01:15:08.815]  A goal tyrants throughout history have lusted after.
[01:15:08.815 --> 01:15:13.018]  That's the intro to a two and a half hour long film.
[01:15:13.018 --> 01:15:15.720]  But see, I knew that if we exposed it, people would reject it.
[01:15:15.720 --> 01:15:16.321]  And so we've done that.
[01:15:17.415 --> 01:15:18.436]  And that's why we're the detonator.
[01:15:18.436 --> 01:15:19.937]  That's why InfoWars is hated.
[01:15:19.937 --> 01:15:27.362]  Because the work we did, they were so arrogant, you know, 15 years ago when I had films, 100 million viewers, you name it.
[01:15:27.362 --> 01:15:29.883]  But then they started clamping down, just going, what did you do?
[01:15:29.883 --> 01:15:31.244]  Don't let him up!
[01:15:31.244 --> 01:15:34.186]  Now it's like, get him off the air!
[01:15:34.186 --> 01:15:35.527]  Because it's real.
[01:15:35.527 --> 01:15:39.750]  Everything you see in Endgame is now come true or they admit they're trying it.
[01:15:39.750 --> 01:15:44.013]  Now they're going to make jokes on YouTube with, you know, Logan Paul.
[01:15:44.013 --> 01:15:44.093]  Fine.
[01:15:45.592 --> 01:15:48.499]  But the real emergency transmission is here.
[01:15:48.499 --> 01:15:52.810]  So you've just seen the real contents of this thinning New World Order leak.
[01:15:52.810 --> 01:15:54.033]  So get this video out.
[01:15:56.522 --> 01:15:57.723]  Hear that?
[01:15:57.723 --> 01:16:03.105]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[01:16:03.105 --> 01:16:06.006]  And what they don't steal will be destroyed.
[01:16:06.006 --> 01:16:09.588]  This year, resolve not to be the next victim of a break-in.
[01:16:09.588 --> 01:16:17.171]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[01:16:17.171 --> 01:16:21.773]  Security is a mindset, and Faketv should be part of your security solution.
[01:16:21.773 --> 01:16:24.194]  Be vigilant, but not fearful.
[01:16:24.194 --> 01:16:24.634]  Faketv.com
[01:16:26.181 --> 01:16:27.082]  It's a no-brainer.
[01:16:27.082 --> 01:16:29.483]  A Big Berkey water filter is the one you need, period.
[01:16:29.483 --> 01:16:37.608]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors, pesticides, bacteria, viruses and much more, right?
[01:16:37.608 --> 01:16:39.549]  And does it all at only two cents per gallon.
[01:16:39.549 --> 01:16:43.251]  Get the original and most trusted name in gravity water filtration, Big Berkey.
[01:16:43.251 --> 01:16:47.993]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[01:16:47.993 --> 01:16:52.436]  Call or click 1-877-99-BERKEY or bigberkeywaterfilters.com.
[01:16:52.436 --> 01:16:53.076]  That's 1-877-99-BERKEY.
[01:16:56.198 --> 01:17:00.981]  In these uncertain times, it makes sense to have a sustainable backup method to cook food and boil water.
[01:17:00.981 --> 01:17:06.865]  If your current plan includes using a fuel-burning stove or cooking over an open fire, then there's a much better way.
[01:17:06.865 --> 01:17:13.370]  The Minuteman Rocket Stove is a biomass-burning cooking stove that only requires small quantities of sticks and twigs for fuel.
[01:17:13.370 --> 01:17:17.432]  The Minuteman Stove is easy to use, smokeless, portable, powerful, and sustainable.
[01:17:17.432 --> 01:17:23.676]  For the finest in survival cooking stoves and fire starters made right here in the USA, go to MinutemanStove.com.
[01:17:23.676 --> 01:17:25.438]  That's MinutemanStove.com.
[01:17:26.218 --> 01:17:27.459]  Hi, I'm Dan Pilla.
[01:17:27.459 --> 01:17:31.381]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[01:17:31.381 --> 01:17:32.921]  I sued the IRS and won.
[01:17:32.921 --> 01:17:35.883]  I beat the IRS then, and I've been beating them ever since.
[01:17:35.883 --> 01:17:41.425]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[01:17:41.425 --> 01:17:42.626]  I can help you, too.
[01:17:42.626 --> 01:17:45.567]  If you owe taxes you can't pay, don't wait another day.
[01:17:45.567 --> 01:17:47.788]  There's no such thing as a hopeless tax case.
[01:17:47.788 --> 01:17:52.230]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[01:17:52.230 --> 01:17:54.532]  That's danpilla.com, danpilla.com.
[01:18:00.965 --> 01:18:06.712]  Years ago, Info Wars Life created the powerful MycoZX formula to help you combat internal yeast.
[01:18:06.712 --> 01:18:14.580]  As the years went on, and more toxins were pumped into the environment, our team knew we had to create a bigger and better formula to help support your gut health.
[01:18:14.580 --> 01:18:17.744]  MycoZX Plus is the result of the search for that formula.
[01:18:17.924 --> 01:18:23.191]  A unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms.
[01:18:23.191 --> 01:18:25.974]  There's no better product to help your body fight back.
[01:18:25.974 --> 01:18:34.966]  MycoZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[01:18:35.106 --> 01:18:46.975]  Powered by an impressive list of ingredients, including grapefruit seed extract, pau d'arco bark, and grapeseed extract, our formula is fueled by ingredients that stood the test of time as powerful micro-balancing properties.
[01:18:46.975 --> 01:18:51.779]  Pick up a bottle of the new and improved Micro ZX Plus today at InfoWarsLife.com.
[01:18:51.779 --> 01:18:53.460]  That's InfoWarsLife.com.
[01:18:56.758 --> 01:19:00.723]  Living in volcano may sound more dramatic than it really is.
[01:19:00.723 --> 01:19:04.007]  The real drama can be found here in Leilani Estates.
[01:19:04.007 --> 01:19:10.276]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[01:19:10.276 --> 01:19:13.059]  Volcanic ash may contain heavy metal particles.
[01:19:13.780 --> 01:19:17.602]  An acid rain could lower the pH of the water to unhealthy levels.
[01:19:17.602 --> 01:19:24.067]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[01:19:24.067 --> 01:19:29.030]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[01:19:29.790 --> 01:19:33.713]  Next, we tested the water from our AlexaPure gravity filter.
[01:19:33.713 --> 01:19:40.918]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[01:19:40.918 --> 01:19:46.042]  As it turns out, the filter on the AlexaPure raises the pH of the water.
[01:19:46.042 --> 01:19:51.826]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[01:19:51.826 --> 01:19:55.809]  But more importantly, a good water filtration system will purify it.
[01:19:59.989 --> 01:20:02.651]  You're listening to The Alex Jones Show!
[01:20:47.338 --> 01:20:57.408]  Coming up next segment, the third place cyclist was really the second place cyclist in the World's International Cycling Championship.
[01:20:57.408 --> 01:21:07.037]  Came out and said it's wrong that a biological man, who's built like Arnold Schwarzenegger, said he was a woman and won the cycling contest.
[01:21:07.037 --> 01:21:11.181]  That'd be like if I went and said I was gonna sign up for, you know, women's
[01:21:12.799 --> 01:21:16.881]  You know, junior high baseball, and I was beating him, or wrestling.
[01:21:16.881 --> 01:21:23.784]  Or maybe I say, I mean, it doesn't end there, maybe I say, I'm in peewee baseball, or Pop Warner football.
[01:21:23.784 --> 01:21:31.148]  So, I'm 45 years old, 240 pounds, and I'm running over six-year-olds, and I'm the winner, as I identify as a six-year-old.
[01:21:32.910 --> 01:21:34.170]  She said it was definitely not fair.
[01:21:34.170 --> 01:21:37.832]  Well, now she's apologized because they're harassing her and bullying her.
[01:21:37.832 --> 01:21:42.673]  And that ties into this incredible clip of Jack Dorsey saying, oh, free speech on Twitter.
[01:21:42.673 --> 01:21:45.194]  It was always a joke.
[01:21:45.194 --> 01:21:47.935]  Because we're not going to let weaponized media on there.
[01:21:47.935 --> 01:21:58.179]  Yeah, you're not going to let people counter all the antifa professors and sides with millions of followers in some cases saying kill Republicans because we're kicking your ass politically and you're a dirtbag monster.
[01:22:00.993 --> 01:22:03.496]  So don't apologize, lady.
[01:22:03.496 --> 01:22:12.407]  My God, thank God you're sane.
[01:22:12.407 --> 01:22:17.773]  Kleenex to kill its man-sized tissues after consumers declare them sexist.
[01:22:18.817 --> 01:22:20.758]  That's right, you want bigger tissues?
[01:22:20.758 --> 01:22:23.119]  Sayin' man is bad!
[01:22:23.119 --> 01:22:24.399]  Wow, what a cult!
[01:22:24.399 --> 01:22:27.020]  They mean business, what they've done to these universities.
[01:22:27.020 --> 01:22:36.344]  And we all just, whatever they want, we just bow down, bow down, bow down, bow down, bow down, bow down, bow down, always more, more, more, more, more!
[01:22:36.344 --> 01:22:40.125]  But in communist China, they don't let all this anti-family stuff go on.
[01:22:40.125 --> 01:22:43.447]  Because they know it's meant to bring down a country.
[01:22:43.447 --> 01:22:44.407]  Even authoritarians don't.
[01:22:45.683 --> 01:22:49.644]  In Hungary they're banning gender studies because they know it's meant to end the genders.
[01:22:49.644 --> 01:22:54.746]  Russia has banned it.
[01:22:54.746 --> 01:22:59.208]  Think about that.
[01:22:59.208 --> 01:23:05.570]  Because they know it's meant to destroy their population and reduce their population to nothing.
[01:23:05.570 --> 01:23:08.671]  Absolute zilch.
[01:23:08.671 --> 01:23:10.052]  It is the depopulation program.
[01:23:11.104 --> 01:23:13.145]  But they use our hospitality to get in the door.
[01:23:13.145 --> 01:23:14.966]  The vampires always do.
[01:23:14.966 --> 01:23:16.447]  Oh, it's a cold, dark night.
[01:23:16.447 --> 01:23:20.610]  Would you have me in for a hot bowl of soup?
[01:23:20.610 --> 01:23:23.512]  I'm so hungry.
[01:23:23.512 --> 01:23:29.736]  By the way, can I teach your children to be accepting?
[01:23:29.736 --> 01:23:34.298]  Let me have time with your children alone.
[01:23:34.298 --> 01:23:35.319]  Everything's okay.
[01:23:35.319 --> 01:23:40.122]  If you just give in to us, it'll all pass very quickly.
[01:23:43.163 --> 01:23:49.824]  If you resist, it can go really hard on you.
[01:23:49.824 --> 01:23:58.386]  You see, these globalist scientists, these mad scientists, have come up with their program, with their operation.
[01:23:58.386 --> 01:24:05.488]  And they think you're idiots, and they think you're over, they think you're done, but I say you're not, and I know you're not, and that's why we force them with this fight!
[01:24:06.917 --> 01:24:10.298]  I thought if we exposed globalism versus liberty, you'd want liberty.
[01:24:10.298 --> 01:24:19.660]  I thought if we took action, they would oppress more, which would make people wake up even faster, and was our only chance before they got their full system in place!
[01:24:19.660 --> 01:24:22.100]  And so far, we're winning.
[01:24:22.100 --> 01:24:33.343]  So far, my gut-level belief in you, belief in myself, belief in God, belief in families, and the human journey, and how we're always late to wake up, but once we wake up, we rally!
[01:24:34.696 --> 01:24:37.698]  My belief in that fundamental has been proven right so far.
[01:24:37.698 --> 01:24:44.623]  So don't let them ever demoralize you, my friends, because that's all they've got.
[01:24:44.623 --> 01:24:54.109]  I want to talk about the left 19 days out and the accelerated violence and the attacks and the insanity and the endorsement by the Democrats of Sharia law.
[01:24:54.109 --> 01:24:55.250]  I've got video of that coming up.
[01:24:55.250 --> 01:24:55.910]  It's official.
[01:24:55.910 --> 01:24:58.132]  It's crazy.
[01:24:58.132 --> 01:25:02.475]  I want to open up the waterfront here, whatever you want to cover on this Thursday Global Transmission.
[01:25:03.168 --> 01:25:06.990]  The toll-free number to join us is 877-789-ALEX.
[01:25:06.990 --> 01:25:07.051]  877-789-2539.
[01:25:07.051 --> 01:25:07.271]  877-789-ALEX.
[01:25:07.271 --> 01:25:10.092]  And if you were on hold yesterday when the show ended, go to the front of the line.
[01:25:10.092 --> 01:25:10.813]  I want to hear from you.
[01:25:10.813 --> 01:25:11.373]  Coming up.
[01:25:22.489 --> 01:25:27.492]  And I'll get to the Putin clip when we start the next segment of the full clip of him talking about nuclear war.
[01:25:27.492 --> 01:25:30.193]  After nuclear holocaust, we'll go to heaven as martyrs.
[01:25:30.193 --> 01:25:31.774]  Attackers will die as sinners.
[01:25:31.774 --> 01:25:38.537]  I think I would agree that people that launch the attack would be the bad guys if it's offensive.
[01:25:38.537 --> 01:25:41.579]  But it's kind of like getting in a room with your own family and pulling the pin.
[01:25:41.579 --> 01:25:43.480]  Everybody's going to get blown up by the hand grenade.
[01:25:43.480 --> 01:25:44.561]  Let's just not do it.
[01:25:44.561 --> 01:25:48.363]  But that is the new danger we're going into.
[01:25:48.363 --> 01:25:50.484]  And Russia is not expanding its offensive force.
[01:25:50.484 --> 01:25:50.784]  We are.
[01:25:52.168 --> 01:25:56.689]  So that's all coming up, ladies and gentlemen.
[01:25:56.689 --> 01:26:08.933]  But before we go any further, before I expand, I say we need support, but then I tend to only plug once an hour when other radio hosts plug every segment.
