[00:00:00.009 --> 00:00:00.990]  We're good.
[01:10:08.734 --> 01:10:18.723]  Also, when I have guests every week in studio, not just in the 4th hour, but guests in studio in the 1st, 2nd, or 3rd hour, uh, some days I'll do 4 hours of the show with the video cam on with our in-studio guests.
[01:10:18.723 --> 01:10:23.867]  And, and, again, you being a PrisonPlanet.tv member allows us to do that.
[01:10:23.867 --> 01:10:25.048]  That's how we pay for the bandwidth.
[01:10:25.672 --> 01:10:30.216]  We used, just on video last month, 22 terabytes.
[01:10:30.216 --> 01:10:31.137]  Very expensive.
[01:10:31.137 --> 01:10:37.523]  So, that's how we're able to do this, because of your PrisonPlanet.TV memberships.
[01:10:37.523 --> 01:10:40.926]  If you don't have a PrisonPlanet.TV membership, get one today.
[01:10:40.926 --> 01:10:43.128]  15 cents a day, $5.95 a month.
[01:10:43.128 --> 01:10:45.951]  Get a yearly membership and get three months free.
[01:10:46.991 --> 01:11:09.300]  You can also buy hard copies of all my films and the books and videos we carry at InfoWars.com or by calling 888-253-3139 and your purchases of the books and videos and materials like Washington, You're Fired, American Drug War that I consulted on, my films, PrisonPlanet.tv to see my films online, PrisonPlanet.com, InfoWars.com to order them all.
[01:11:10.111 --> 01:11:12.133]  Not just my films, but other films we carry.
[01:11:12.133 --> 01:11:20.201]  Before we go to Alan Stang, I want to put this thought out, and then get his take out of the gates on this.
[01:11:20.201 --> 01:11:25.307]  And that is, that the globalists are into behavioral psychology.
[01:11:25.307 --> 01:11:26.828]  They admit they are.
[01:11:26.828 --> 01:11:28.290]  And they play out 1, 2, 3, 4, 5, 6, 7, 8, 9, 10,
[01:11:32.759 --> 01:11:38.264]  Steps out on how societies operate, what people will do if A happens.
[01:11:38.264 --> 01:11:44.869]  They even have plans A, B, and C with different things that could happen, different domino effects that could develop.
[01:11:45.444 --> 01:11:46.165]  We're good to go.
[01:12:05.643 --> 01:12:18.891]  They set up a domestic police state, start pushing us around, framing us, taking our property, kidnapping our children, engaging in every form of wickedness you can imagine, tasering us, murdering us on a daily basis.
[01:12:18.891 --> 01:12:21.252]  And then, we start fighting back.
[01:12:21.252 --> 01:12:24.774]  They're already geared up to fight the non-existent Al-Qaeda terrorist.
[01:12:25.839 --> 01:12:30.684]  They think we're going to fight back, so now they overnight say, no longer is Al-Qaeda wearing turbans.
[01:12:30.684 --> 01:12:32.065]  They're blonde-haired, blue-eyed.
[01:12:32.065 --> 01:12:33.466]  They're everywhere.
[01:12:33.466 --> 01:12:35.728]  Any misdemeanor is an act of terror.
[01:12:35.728 --> 01:12:37.830]  We're going to have random sweeps of the public.
[01:12:37.830 --> 01:12:39.912]  We're going to search your homes for guns.
[01:12:39.912 --> 01:12:43.355]  All crime is terror.
[01:12:43.355 --> 01:12:45.897]  And so they're geared up with millions of cops ready.
[01:12:45.897 --> 01:12:47.079]  But see, that's pretty sophisticated.
[01:12:47.079 --> 01:12:48.420]  The cops don't get that.
[01:12:48.420 --> 01:12:49.881]  That is in government documents.
[01:12:49.881 --> 01:12:50.722]  That is admitted.
[01:12:52.913 --> 01:12:56.734]  They're gonna take the water districts, the schools, the roads, the pension funds.
[01:12:56.734 --> 01:13:01.675]  They admit they're taking it all, and the cops are standing there going, why does the public hate us so much?
[01:13:01.675 --> 01:13:04.776]  Why are they getting all geared up and angry?
[01:13:04.776 --> 01:13:10.117]  And then, see, as more cops get killed, as people go off individually here and there and shoot them, and that's happening all the time now.
[01:13:10.117 --> 01:13:13.118]  It's usually an old World War II vet.
[01:13:13.118 --> 01:13:13.998]  It's the classic type.
[01:13:13.998 --> 01:13:15.599]  They pull an old World War II vet over.
[01:13:15.599 --> 01:13:17.619]  It's happened a couple times in Austin.
[01:13:17.619 --> 01:13:21.000]  They were trying to take one guy's property, so he shot the state police guy in the face.
[01:13:21.952 --> 01:13:25.656]  And he told them that the last time they pulled him over, he said, look, you're not getting my property.
[01:13:25.656 --> 01:13:27.298]  They were trying to, they were involved in it.
[01:13:27.298 --> 01:13:29.821]  State policeman was his next door neighbor.
[01:13:29.821 --> 01:13:32.504]  And he said, don't pull me over again, son.
[01:13:32.504 --> 01:13:34.146]  The next time they did, it was over.
[01:13:34.146 --> 01:13:35.888]  And the guy said, hey, I'm 80 something years old.
[01:13:35.888 --> 01:13:37.189]  Go ahead and execute me.
[01:13:37.189 --> 01:13:37.610]  I don't care.
[01:13:38.484 --> 01:13:43.007]  You know, we don't want that to happen, but as that happens, the cops flip out more on the general public.
[01:13:43.007 --> 01:13:49.512]  They tase old women for asking questions, blind women in wheelchairs, throwing people in wheelchairs out, breaking their bones.
[01:13:49.512 --> 01:13:50.953]  It's all on video.
[01:13:50.953 --> 01:13:54.735]  And as that happens, the police get more compacted together.
[01:13:54.735 --> 01:13:57.057]  Their psychology is more against us.
[01:13:57.057 --> 01:13:58.177]  It's gang psychology.
[01:13:58.177 --> 01:14:00.779]  The more abusive you get, the more the public hates you.
[01:14:00.779 --> 01:14:05.462]  The more you believe what you're being told about how everybody hates you, you gotta stick together.
[01:14:05.462 --> 01:14:07.684]  So that's how we're all being played together.
[01:14:08.883 --> 01:14:11.964]  Enough said, I have laid out that bit of the rant.
[01:14:11.964 --> 01:14:14.504]  Let's go ahead now and go to Alan Stang.
[01:14:14.504 --> 01:14:20.945]  The website is alanstang.com, spelled S-T-A-N-G, alanstang.com.
[01:14:20.945 --> 01:14:22.605]  Alan, thank you for coming on with us.
[01:14:22.605 --> 01:14:23.586]  Good to be with you, Alex.
[01:14:23.586 --> 01:14:25.086]  Thanks for having me.
[01:14:25.086 --> 01:14:30.267]  You are quite a mind, quite a character, and I love your comment about smirk.
[01:14:30.267 --> 01:14:33.087]  Tell us a little bit about Alan Stang, and then you've got the floor.
[01:14:33.087 --> 01:14:36.988]  Tell us what you think is most important today, and then I'd like you to comment on what I was just saying.
[01:14:38.780 --> 01:14:46.302]  Well, about me, I've been in the battle for America, Alex, for close on to 50 years.
[01:14:46.302 --> 01:14:52.723]  I started out working at NBC in New York where I wrote a radio show.
[01:14:52.723 --> 01:14:58.885]  I worked at various 50,000 watt clear channel radio stations in New York.
[01:14:58.885 --> 01:15:01.745]  I was one of Mike Wallace's original writers.
[01:15:01.745 --> 01:15:05.206]  I wrote the show that sent Mike to CBS.
[01:15:06.332 --> 01:15:12.195]  To CBS News and the show that has made him famous.
[01:15:12.195 --> 01:15:16.797]  I've written, I guess, about 17 books, I think.
[01:15:16.797 --> 01:15:19.258]  Hundreds of magazine articles.
[01:15:19.258 --> 01:15:27.782]  I've lectured around the world and, of course, my pieces that I do regularly appear around the world on various sites.
[01:15:27.782 --> 01:15:28.962]  I couldn't tell you all.
[01:15:28.962 --> 01:15:31.003]  I don't know myself where they appear.
[01:15:31.003 --> 01:15:32.484]  They start out on my site.
[01:15:32.484 --> 01:15:34.465]  They appear on newswithviews.com.
[01:15:38.796 --> 01:15:40.696]  Did I mention I've lectured around the world?
[01:15:40.696 --> 01:16:00.161]  Now, what I think is most important, Alex, is what you were just talking about, pick one or two or three or a dozen or two, is the fact that the conspiracy for world government, fronted right now by Presidente Jorge W. Bush,
[01:16:02.285 --> 01:16:14.630]  Is conducting the dismemberment, the dismantlement, the abolition of the United States and the imposition of a totalitarian socialist dictatorship on the people of our country.
[01:16:14.630 --> 01:16:17.731]  In which case our country would no longer exist.
[01:16:17.731 --> 01:16:25.954]  It would simply be a wide spot in the road and part of the new nation that they are imposing upon us as we talk about it.
[01:16:25.954 --> 01:16:30.056]  The merger of the United States, Canada and Mexico.
[01:16:31.574 --> 01:16:35.176]  And so this is what I believe is the most important aspect of what's going on.
[01:16:35.176 --> 01:16:41.899]  The main front in the war for the world, in the battle for America, is right here.
[01:16:41.899 --> 01:16:44.220]  Not in Iraq, not in Afghanistan.
[01:16:44.220 --> 01:16:46.942]  Those are fronts in the war, but they are not the main front.
[01:16:46.942 --> 01:16:51.944]  The main front is right here in the United States, in Austin and everywhere else.
[01:16:51.944 --> 01:16:52.404]  That's right.
[01:16:52.404 --> 01:16:53.305]  We're the prize.
[01:16:53.305 --> 01:16:56.306]  If they can get this engine, they've won.
[01:16:56.306 --> 01:16:58.127]  That's what it's all about, and that's why
[01:16:59.235 --> 01:17:02.236]  You see what is happening here.
[01:17:02.236 --> 01:17:13.037]  Most Americans, I find, Alex, do not have the experience of living in a country that is not governed by emergency.
[01:17:13.037 --> 01:17:19.679]  I've lived in a couple of other countries, and so I have a perspective that most Americans do not.
[01:17:19.679 --> 01:17:28.440]  We live in government by emergency, government dominated by the old Marxist technique of dialectical materialism.
[01:17:29.142 --> 01:17:40.451]  In which the conspiracy for world government controls both sides and they manipulate us between those sides in the direction they want us to go.
[01:17:40.451 --> 01:17:47.717]  And so that is why so much of what you see is confusing if you do not understand dialectical materialism.
[01:17:47.717 --> 01:17:49.958]  But it is possible to live.
[01:17:49.958 --> 01:17:57.024]  I'm old enough to remember living in our own country when it was still the greatest country on earth before
[01:17:57.977 --> 01:18:00.520]  The constant application of the rule of emergency.
[01:18:00.520 --> 01:18:04.043]  You notice always there is some emergencies.
[01:18:04.043 --> 01:18:05.124]  There's a war on this.
[01:18:05.124 --> 01:18:06.065]  There's a war on that.
[01:18:06.065 --> 01:18:07.026]  There's a shooting war.
[01:18:07.026 --> 01:18:08.387]  There's a war on drugs.
[01:18:08.387 --> 01:18:11.310]  There's a war on obesity now.
[01:18:12.406 --> 01:18:18.789]  But in other countries, you can actually live day-to-day without this constant pressure of emergencies.
[01:18:18.789 --> 01:18:24.931]  Well, I've talked to police and I've said, you know, we've got more people in prison than any other country.
[01:18:24.931 --> 01:18:28.832]  We've got 35% of the world's prison population and we're only getting more.
[01:18:28.832 --> 01:18:30.933]  And they say, good, that means we fight crime.
[01:18:30.933 --> 01:18:31.954]  And I'm like, no.
[01:18:31.954 --> 01:18:36.835]  It means your bosses ship the drugs in so that the dumb public takes the bait.
[01:18:36.835 --> 01:18:37.996]  You literally hunt us.
[01:18:38.736 --> 01:18:46.321]  And some cops still deny that their bosses bring the stuff in, but I mean, that's one example how it's problem, reaction, solution.
[01:18:46.321 --> 01:18:49.803]  Explain the dialectic to people.
[01:18:49.803 --> 01:19:00.910]  Well, the conspiracy for world government recognizes that it is going to meet opposition as they advance toward their goal of complete world totalitarian dictatorship.
[01:19:00.910 --> 01:19:02.310]  They're realists.
[01:19:02.310 --> 01:19:03.011]  They're practical.
[01:19:03.011 --> 01:19:08.114]  They know they're going to meet opposition, and so they've devised a technique to handle it.
[01:19:09.592 --> 01:19:16.116]  What they do is they create their own opposition that they can control and manage.
[01:19:16.116 --> 01:19:34.550]  And the way they do that is that they either infiltrate established organizations and take control of them and pervert them, or they create their own organizations out of whole cloth and run them as manipulated, managed opposition.
