[00:00.000 --> 00:27.700]  Infowars, tomorrow's news, today.
[01:40:28.060 --> 01:40:30.580]  of machines and election machines,
[01:40:30.580 --> 01:40:35.700]  but really so many people's minds have been hacked
[01:40:35.700 --> 01:40:39.140]  such that they're unable to really process basic reality.
[01:40:39.140 --> 01:40:43.860]  I mean, just think of the fact that New York
[01:40:43.860 --> 01:40:48.860]  has basically dwindled into a kind of mad max
[01:40:49.340 --> 01:40:53.300]  like crime infested free for all
[01:40:53.300 --> 01:40:57.100]  and Zeldin didn't even win.
[01:40:57.100 --> 01:40:58.900]  I mean, that's a remarkable thing.
[01:40:58.900 --> 01:41:02.740]  Think of the fact that John Federman
[01:41:02.740 --> 01:41:06.860]  who can barely speak a human cyborg,
[01:41:06.860 --> 01:41:11.580]  basically a dinosaur type character from Jurassic Park.
[01:41:11.580 --> 01:41:13.900]  Some creature like this is going to be
[01:41:13.900 --> 01:41:15.580]  in the United States Senate.
[01:41:15.580 --> 01:41:17.100]  How is that possible?
[01:41:17.100 --> 01:41:20.900]  Like it really, in some ways I like to focus on Federman
[01:41:20.900 --> 01:41:25.740]  because he's symbolically such an imperfect embodiment
[01:41:25.740 --> 01:41:30.300]  of what our quote unquote democracy has become.
[01:41:30.300 --> 01:41:33.740]  Now, who knows, maybe there's a grand strategy to this.
[01:41:33.740 --> 01:41:38.740]  Maybe Elon, our pal Elon will hook him up with Neuralink
[01:41:38.860 --> 01:41:40.940]  and he'll become Federman X
[01:41:42.380 --> 01:41:45.620]  and rise as America's new Caesar.
[01:41:45.620 --> 01:41:48.180]  So we know it's just really the model of the future.
[01:41:48.180 --> 01:41:51.140]  Total flesh puppets that can't even comprehend
[01:41:51.140 --> 01:41:52.620]  the orders they're being given
[01:41:52.620 --> 01:41:54.500]  and their chief of staff is actually
[01:41:54.500 --> 01:41:55.660]  the globalist representative.
[01:41:55.660 --> 01:41:58.780]  I mean, this is, I mean, Biden, Federman,
[01:41:58.780 --> 01:41:59.860]  it's all emblematic.
[01:41:59.860 --> 01:42:02.700]  And then Hochle, you know, one by what, 70 something percent.
[01:42:02.700 --> 01:42:07.460]  I mean, it's just, it's one by 52% some districts over 70.
[01:42:07.460 --> 01:42:09.500]  I mean, it's just ridiculous, absolutely.
[01:42:09.500 --> 01:42:13.220]  So even self-preservation is being driven out of these people.
[01:42:13.220 --> 01:42:14.060]  Absolutely.
[01:42:14.060 --> 01:42:17.060]  And again, this isn't fraud, this is naked.
[01:42:17.060 --> 01:42:21.540]  This is just the state of our quote unquote democracy
[01:42:21.540 --> 01:42:26.540]  is that so many people are in such a state of zombie mode
[01:42:27.140 --> 01:42:31.860]  who are so unreflectively and zealously attached
[01:42:31.860 --> 01:42:36.780]  to whatever slop the controlled media shoves down
[01:42:36.780 --> 01:42:39.900]  their throats that simply by default
[01:42:39.900 --> 01:42:43.460]  with the assistance of a robust turnout machine
[01:42:43.460 --> 01:42:46.220]  that the Democrats have for the lowest information.
[01:42:46.220 --> 01:42:48.980]  They're able to win, they're able to win.
[01:42:48.980 --> 01:42:51.140]  All right, Revolver News, Revolver.News,
[01:42:51.140 --> 01:42:53.020]  thank you so much, Dr. Darren Beatty.
[01:42:54.020 --> 01:42:54.860]  Thank you.
[01:42:54.860 --> 01:42:55.860]  Steve Bannon's coming up.
[01:42:59.660 --> 01:43:02.580]  I'm pointing my finger at you.
[01:43:02.580 --> 01:43:04.580]  And I'm also pointing it right back at myself.
[01:43:04.580 --> 01:43:06.580]  You forget to take your multivitamins.
[01:43:06.580 --> 01:43:08.660]  You forget to take your vitamin D3.
[01:43:08.660 --> 01:43:10.380]  You forget to take your brain force plus.
[01:43:10.380 --> 01:43:12.780]  You forget to take DNA force plus.
[01:43:12.780 --> 01:43:14.220]  You forget to take DX3.
[01:43:14.220 --> 01:43:15.700]  And you know it makes your life better.
[01:43:15.700 --> 01:43:17.140]  And you know it makes you healthier.
[01:43:17.140 --> 01:43:18.540]  And you constantly forget.
[01:43:18.540 --> 01:43:20.980]  And when you remember to do it, you're a lot healthier.
[01:43:20.980 --> 01:43:22.620]  This stuff will blow you away.
[01:43:22.620 --> 01:43:24.220]  Plus it funds our operation.
[01:43:24.220 --> 01:43:26.100]  We have the biggest settle that you're going right now
[01:43:26.100 --> 01:43:31.100]  at infowarstore.com with promo code 1776.
[01:43:31.260 --> 01:43:34.700]  Go to infowarstore.com and use promo code 1776
[01:43:34.700 --> 01:43:38.220]  to get up to 60% off on these best selling products.
[01:43:38.220 --> 01:43:40.580]  The lowest deal is 40%.
[01:43:40.580 --> 01:43:43.380]  Most of sales are 60 or 50%
[01:43:43.380 --> 01:43:46.300]  when you use promo code 1776.
[01:43:46.300 --> 01:43:47.940]  There's too many products to tell you about them all.
[01:43:47.940 --> 01:43:49.100]  They're all kick-ass.
[01:43:49.100 --> 01:43:50.300]  They keep us on the air.
[01:43:50.300 --> 01:43:51.620]  Please continue to support.
[01:43:51.620 --> 01:43:52.460]  And I love you.
[01:43:52.460 --> 01:43:53.300]  And I thank you.
[01:43:53.300 --> 01:43:55.380]  1776 at infowarstore.com.
[01:43:57.100 --> 01:43:58.620]  Look around you.
[01:43:58.620 --> 01:44:01.540]  Everything I predicted from the Global Stone documents
[01:44:01.540 --> 01:44:03.660]  from their own admissions is now happening.
[01:44:03.660 --> 01:44:05.420]  Info Wars credibility.
[01:44:05.420 --> 01:44:07.600]  My credibility has never been higher.
[01:44:07.600 --> 01:44:10.020]  And it's because of your backing of this operation
[01:44:10.020 --> 01:44:13.140]  that I could steadfastly, despite the censorship
[01:44:13.140 --> 01:44:15.180]  and the boycotts and the attacks
[01:44:15.180 --> 01:44:16.940]  and the lawsuits stay on air.
[01:44:16.940 --> 01:44:20.380]  But now we're reaching the most critical juncture
[01:44:20.380 --> 01:44:22.580]  in the fight together.
[01:44:22.580 --> 01:44:24.780]  So I want to ask all of you today
[01:44:24.780 --> 01:44:27.020]  to help keep me on the air.
[01:44:27.020 --> 01:44:28.180]  In my decades on air,
[01:44:28.180 --> 01:44:30.180]  I've never asked for personal donations,
[01:44:30.180 --> 01:44:32.140]  but I'm being forced by the bankruptcy court
[01:44:32.140 --> 01:44:34.060]  to pay for 40% of the legal fees.
[01:44:34.060 --> 01:44:36.420]  And I can't fund those myself.
[01:44:36.420 --> 01:44:37.700]  It's unsustainable.
[01:44:37.700 --> 01:44:41.980]  So please visit saveinfowars.com.
[01:44:41.980 --> 01:44:45.540]  Saveinfowars.com where you can make straight donations,
[01:44:45.540 --> 01:44:48.380]  five, 10, $50, $100, whatever you can,
[01:44:48.380 --> 01:44:50.140]  so that I can continue to persevere.
[01:44:50.140 --> 01:44:51.980]  I'll never give up, I'll never give in,
[01:44:51.980 --> 01:44:53.060]  but I could give out.
[01:44:53.060 --> 01:44:54.420]  Thank you for your support.
[01:44:54.420 --> 01:44:55.500]  Wouldn't be here without you.
[01:44:55.500 --> 01:44:58.300]  Saveinfowars.com by the will of God.
[01:44:59.260 --> 01:45:01.820]  And by God working through you and your support,
[01:45:01.820 --> 01:45:05.140]  Info Wars continues to persevere against the attacks
[01:45:05.140 --> 01:45:07.460]  never before seen in the Western world
[01:45:07.460 --> 01:45:08.660]  against independent media.
[01:45:08.660 --> 01:45:10.340]  Thanks for keeping me in the fight.
[01:45:10.340 --> 01:45:12.300]  And over the years, you have come to the table.
[01:45:12.300 --> 01:45:14.780]  You have stepped to the plate so many times
[01:45:14.780 --> 01:45:17.060]  and kept Info Wars and free speech on the air.
[01:45:17.060 --> 01:45:18.020]  And I thank you.
[01:45:18.020 --> 01:45:20.300]  But now I have my own legal bills
[01:45:20.300 --> 01:45:22.540]  that have reached the point that I can't pay them.
[01:45:22.540 --> 01:45:23.740]  And I need your support.
[01:45:23.740 --> 01:45:26.700]  So if you wanna keep this operation moving forward,
[01:45:26.700 --> 01:45:29.260]  if you wanna back me in this fight against the globalist,
[01:45:29.260 --> 01:45:33.180]  please visit saveinfowars.com.
[01:45:33.180 --> 01:45:37.100]  And saveinfowars.com takes you to a URL that gives him go
[01:45:37.100 --> 01:45:40.220]  for direct Alex Jones legal defense fund.
[01:45:40.220 --> 01:45:42.420]  This whole phase of their attacks,
[01:45:42.420 --> 01:45:44.740]  four years in the making is almost over.
[01:45:44.740 --> 01:45:46.900]  And right at the end, we're not giving up,
[01:45:46.900 --> 01:45:48.980]  we're not giving in, but we could give out.
[01:45:48.980 --> 01:45:51.260]  So please, if you support what we're doing
[01:45:51.260 --> 01:45:52.780]  and wanna fight for liberty and freedom
[01:45:52.780 --> 01:45:56.700]  and just in the future, go to saveinfowars.com today.
[01:45:56.700 --> 01:46:00.620]  Once a tragedy reaches a level of national significance,
[01:46:00.620 --> 01:46:05.020]  American citizens should be allowed to basically question
[01:46:05.020 --> 01:46:08.100]  that event in any way that they deemed fit.
[01:46:08.100 --> 01:46:09.900]  The First Amendment is unique in the world.
[01:46:09.900 --> 01:46:11.380]  That's what they wanna take away,
[01:46:11.380 --> 01:46:12.940]  your ability to speak freely.
[01:46:12.940 --> 01:46:14.660]  So they're gonna go for Mike Lindell next,
[01:46:14.660 --> 01:46:16.140]  or are they gonna go for Steve Bannon,
[01:46:16.140 --> 01:46:17.700]  or are they gonna go for Tucker Carlson?
[01:46:17.700 --> 01:46:19.420]  I studied the globalist 30 years ago,
[01:46:19.420 --> 01:46:20.900]  but only 28 years.
[01:46:20.900 --> 01:46:22.580]  And I knew they were planning all of this.
[01:46:22.580 --> 01:46:25.020]  And I warned the public as a modern Paul Revere.
[01:46:25.020 --> 01:46:26.980]  But I couldn't have done it without your support.
[01:46:26.980 --> 01:46:28.620]  And now, because we've been so successful
[01:46:28.620 --> 01:46:30.140]  warning the population of the planet,
[01:46:30.140 --> 01:46:32.740]  not just America, we're public enemy number one
[01:46:32.740 --> 01:46:34.580]  when it comes to globalist agenda.
[01:46:34.580 --> 01:46:36.620]  That's why it's more important than ever to realize
[01:46:36.620 --> 01:46:38.420]  how successful Info Wars has been
[01:46:38.420 --> 01:46:39.940]  because of your past support.
[01:46:39.940 --> 01:46:41.180]  So I salute you, and I thank you,
[01:46:41.180 --> 01:46:43.740]  and I ask you now to critical juncture of the battle,
[01:46:43.740 --> 01:46:46.580]  free double your efforts by visiting infowarstore.com
[01:46:46.580 --> 01:46:49.300]  and getting amazing products that keep us on air.
[01:46:49.300 --> 01:46:51.220]  1776 is the promo code.
[01:46:51.220 --> 01:46:54.020]  The destination is infowarstore.com.
[01:46:54.020 --> 01:46:55.820]  And I thank you all for your support.
[01:46:57.580 --> 01:47:00.380]  Leading a frontal assault on the lies
[01:47:00.380 --> 01:47:09.180]  of the New World Order, it's Alex Jones.
[01:47:09.180 --> 01:47:18.220]  Take the highway to the end of the night, end of the night.
[01:47:18.220 --> 01:47:20.580]  All right, Owen Shroyer is going to be in the other studio
[01:47:20.580 --> 01:47:23.060]  next hour with me.
[01:47:23.060 --> 01:47:24.220]  He does a great job.
[01:47:24.220 --> 01:47:26.180]  He's the sports broadcaster.
[01:47:26.180 --> 01:47:28.700]  Going over all the numbers and all the boards and all the facts
[01:47:28.700 --> 01:47:31.060]  and what happened last night, what's happening today,
[01:47:31.060 --> 01:47:32.940]  what's happening in Arizona, what's happening in Nevada,
[01:47:32.940 --> 01:47:34.340]  what's happening in Georgia,
[01:47:34.340 --> 01:47:36.180]  and what the real numbers are in the House and Senate.
[01:47:36.180 --> 01:47:37.660]  This is so important.
