[00:01.000 --> 00:05.000]  You're listening to the Alex Jones show.
[01:31:36.000 --> 01:31:42.000]  It's the ultimate stove for camping, outdoor cooking or emergency preparedness.
[01:31:42.000 --> 01:31:45.000]  All it takes is a handful of sticks or charcoal.
[01:31:45.000 --> 01:31:48.000]  You got yourself an entire meal.
[01:31:48.000 --> 01:31:50.000]  Now that looks good.
[01:31:50.000 --> 01:31:57.000]  Go to infowarstore.com for more details and see how you can become the master outdoor chef
[01:31:57.000 --> 01:32:03.000]  and enjoy cooking freedom with the EcoZoom Versa Outdoor Stove.
[01:32:03.000 --> 01:32:32.000]  For more information, visit infowarstore.com.
[01:32:33.000 --> 01:32:43.000]  For more information, visit infowarstore.com for more details and see how you can become the master outdoor chef and enjoy cooking freedom with the EcoZoom Versa Outdoor Stove.
[01:33:03.000 --> 01:33:29.000]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[01:33:29.000 --> 01:33:33.000]  The big foundations went in ecclesiastically in the last 100 years.
[01:33:33.000 --> 01:33:35.000]  It's part of the Ford Foundation, Rockefeller Foundation.
[01:33:35.000 --> 01:33:36.000]  This is all public.
[01:33:36.000 --> 01:33:37.000]  I think you're done.
[01:33:37.000 --> 01:33:38.000]  They wrote books about it.
[01:33:38.000 --> 01:33:42.000]  And through their ecumenical movements took over the churches.
[01:33:42.000 --> 01:33:44.000]  See what you want about the churches?
[01:33:44.000 --> 01:33:47.000]  You get people out there yelling in your face with bad breath or whatever.
[01:33:47.000 --> 01:33:48.000]  It's annoying.
[01:33:48.000 --> 01:33:50.000]  But it's basic human culture.
[01:33:50.000 --> 01:33:52.000]  And Christian society is the West.
[01:33:52.000 --> 01:33:54.000]  Open true freedom.
[01:33:54.000 --> 01:33:57.000]  But Hillary, she may become a preacher.
[01:33:57.000 --> 01:33:59.000]  She says, God bless in things.
[01:33:59.000 --> 01:34:04.000]  They understand that when we rediscover God, we're saying we don't worship government.
[01:34:04.000 --> 01:34:06.000]  It's like Trump said, we don't worship government.
[01:34:06.000 --> 01:34:08.000]  We worship God.
[01:34:08.000 --> 01:34:11.000]  And all you're doing is setting something up greater above you.
[01:34:11.000 --> 01:34:12.000]  It's those first steps.
[01:34:12.000 --> 01:34:19.000]  And I've never told this story, but Gavin's here and he brought up the epigenetic studies and the things about people getting Alzheimer's because they're not around.
[01:34:19.000 --> 01:34:22.000]  They're designed to be transmitting the knowledge to people.
[01:34:22.000 --> 01:34:27.000]  And I've not told some of these stories because it's so personal.
[01:34:27.000 --> 01:34:30.000]  I probably shouldn't because the media will have a headache with it.
[01:34:30.000 --> 01:34:31.000]  But everybody's experience is real.
[01:34:31.000 --> 01:34:34.000]  My dad's dad was amazing.
[01:34:34.000 --> 01:34:36.000]  He was like John Wayne or something.
[01:34:36.000 --> 01:34:37.000]  More than John Wayne.
[01:34:37.000 --> 01:34:39.000]  He was like black hair, big blue eyes.
[01:34:39.000 --> 01:34:41.000]  And he was like, you know, American.
[01:34:41.000 --> 01:34:44.000]  But part Comanche Indian, whole nine yards.
[01:34:44.000 --> 01:34:46.000]  It was just like, it looked like the movie star you've never seen.
[01:34:46.000 --> 01:34:51.000]  It's like, I'd go as a little kid with him and just women would just like, just like turn.
[01:34:51.000 --> 01:34:54.000]  And he was so good looking and he died super young.
[01:34:54.000 --> 01:34:58.000]  He died before he was 60 and I was there when he died when I was six years old.
[01:34:58.000 --> 01:35:05.000]  And he died a few minutes after they took me out of the room and he grabbed my hand and he was later in the community.
[01:35:05.000 --> 01:35:07.000]  And he said, I'm going to be there.
[01:35:07.000 --> 01:35:08.000]  I'm going to be with you.
[01:35:08.000 --> 01:35:10.000]  And it was like a Vulcan mindmill.
[01:35:10.000 --> 01:35:17.000]  He said, he said, he said, I'm giving you this knowledge.
[01:35:17.000 --> 01:35:19.000]  And I didn't know what that meant.
[01:35:19.000 --> 01:35:25.000]  But when, like a couple of days later when I was at his funeral and there was the coffin there, I knew he wasn't gone.
[01:35:25.000 --> 01:35:28.000]  And it wasn't like some imaginary friend or something.
[01:35:28.000 --> 01:35:31.000]  It was then I was having his memories.
[01:35:31.000 --> 01:35:33.000]  He was there.
[01:35:33.000 --> 01:35:37.000]  It was like a soggy expression.
[01:35:37.000 --> 01:35:43.000]  And when you look at them attacking men and women and our relationships and our grandparents and our family, it's satanic.
[01:35:43.000 --> 01:35:48.000]  There is this connection to humans that is magic.
[01:35:48.000 --> 01:35:51.000]  And that's the real culture, Gavin, and they're attacking that.
[01:35:51.000 --> 01:35:54.000]  So you started getting to that, but talk about that.
[01:35:54.000 --> 01:35:58.000]  Well, you know, the way I explained to atheists is just think of it as nature.
[01:35:58.000 --> 01:36:03.000]  You know, Audrey Hepburn, she was slim, the breakfast at Tiffany's Chick.
[01:36:03.000 --> 01:36:08.000]  She was a skinny little gal because her family grew up in World War II and they were so poor, caught off from the world.
[01:36:08.000 --> 01:36:10.000]  They were eating tulips to live.
[01:36:10.000 --> 01:36:12.000]  And her body remembered that.
[01:36:12.000 --> 01:36:19.000]  And when she had kids, their DNA still retained that memory.
[01:36:19.000 --> 01:36:24.000]  And so all the kids became obese because their body wasn't used to having food.
[01:36:24.000 --> 01:36:25.000]  And it was so excited.
[01:36:25.000 --> 01:36:27.000]  It thought, oh, we're not going to eat tomorrow.
[01:36:27.000 --> 01:36:28.000]  We've got food today.
[01:36:28.000 --> 01:36:29.000]  Let's hold on to this.
[01:36:29.000 --> 01:36:30.000]  We have cell memory.
[01:36:30.000 --> 01:36:36.000]  There's been crazy stories about people talking about organ transplants where they seem to have conjured up different memories.
[01:36:36.000 --> 01:36:46.000]  So it's not absurd to recognize that from one generation to another, there's all kinds of cognitive inheritance.
[01:36:46.000 --> 01:36:48.000]  And you can call it as spiritual as you want.
[01:36:48.000 --> 01:36:51.000]  You can make it as clinical as you want to.
[01:36:51.000 --> 01:36:55.000]  But the fact is, we're all connected in this lineage that goes back.
[01:36:55.000 --> 01:36:56.000]  We survived the plague.
[01:36:56.000 --> 01:36:58.000]  We survived World War I, World War II.
[01:36:58.000 --> 01:37:02.000]  The Civil War, 620,000 men died to get you here.
[01:37:02.000 --> 01:37:04.000]  And then you go, I'm not doing it.
[01:37:04.000 --> 01:37:05.000]  I'm cutting it off.
[01:37:05.000 --> 01:37:06.000]  And then there's this.
[01:37:06.000 --> 01:37:09.000]  And then the globalist attacks humanity and say we're ugly and say we're bad.
[01:37:09.000 --> 01:37:11.000]  It's so sick.
[01:37:11.000 --> 01:37:15.000]  Everyone, it's not like we're giving out trophies for participation.
[01:37:15.000 --> 01:37:18.000]  That's in like, don't succeed in the real world, be a failure.
[01:37:18.000 --> 01:37:24.000]  No, just being part of survivors is an incredible accomplishment.
[01:37:24.000 --> 01:37:29.000]  Just the genetic victory we all have of being here together.
[01:37:29.000 --> 01:37:31.000]  It's such a communal.
[01:37:31.000 --> 01:37:33.000]  We are all those people before us.
[01:37:33.000 --> 01:37:34.000]  It's magic.
[01:37:34.000 --> 01:37:36.000]  It's so wonderful.
[01:37:36.000 --> 01:37:37.000]  That's what I get out of church.
[01:37:37.000 --> 01:37:39.000]  It's just such an honor to be there.
[01:37:39.000 --> 01:37:40.000]  And I'm just so grateful.
[01:37:40.000 --> 01:37:42.000]  And you look at Native Indian ceremonies.
[01:37:42.000 --> 01:37:45.000]  And most of them seem to be about giving thanks.
[01:37:45.000 --> 01:37:48.000]  And I give thanks to the North, thanks to the East, thanks to the West.
[01:37:48.000 --> 01:37:51.000]  And it establishes this, this humanity where you feel connected.
[01:37:51.000 --> 01:37:57.000]  Now the left has issued all that, not just Christianity, not just cohesion,
[01:37:57.000 --> 01:37:59.000]  but family and everything else.
[01:37:59.000 --> 01:38:04.000]  So just as I'm arguing that we are more, we care more
[01:38:04.000 --> 01:38:08.000]  because there's more skin in the game, I would argue the converse is also true.
[01:38:08.000 --> 01:38:13.000]  When these people have separated themselves from society, there's some vindictiveness there
[01:38:13.000 --> 01:38:15.000]  where they want to burn it down.
[01:38:15.000 --> 01:38:19.000]  And this is true of even Catholics like DePaul University wouldn't let me do a talk there
[01:38:19.000 --> 01:38:20.000]  because I'm too violent.
[01:38:20.000 --> 01:38:24.000]  Yet they had Rasmia O'Day who blew up two Israelis.
[01:38:24.000 --> 01:38:30.000]  They had her do a fundraiser on DePaul's campus, the biggest Catholic school.
[01:38:30.000 --> 01:38:34.000]  Exactly because people attack you, you can't speak.
[01:38:34.000 --> 01:38:37.000]  But people that blow people up, they can.
[01:38:37.000 --> 01:38:42.000]  Because it's about sabotage and the Catholic church is starting to pick it up from the left.
[01:38:42.000 --> 01:38:44.000]  And it's all about how we're evil.
[01:38:44.000 --> 01:38:46.000]  We need to be replaced.
[01:38:46.000 --> 01:38:50.000]  Let's create a vacuum and let something far worse come in and obliterate us.
[01:38:50.000 --> 01:38:51.000]  Well, I'm not handling that.
[01:38:51.000 --> 01:38:53.000]  I'm not taking that sitting down.
[01:38:53.000 --> 01:38:55.000]  The truth is the West is the best.
[01:38:55.000 --> 01:38:57.000]  We're the freest culture in the universe.
[01:38:57.000 --> 01:39:00.000]  Nowhere to gays, minorities, religions have more freedom.
[01:39:00.000 --> 01:39:04.000]  So you can hammer at me all you want, but I'm not getting off of this throne.
[01:39:04.000 --> 01:39:07.000]  The patriarch is here to stay.
[01:39:07.000 --> 01:39:12.000]  Well, I know it's good to say that because they try to make it shameful, so it's good to say it.
[01:39:12.000 --> 01:39:20.000]  But it's just the human existence, the human program that has its own faults
[01:39:20.000 --> 01:39:24.000]  and its own manifestations and problems, but the core of it is under attack.
[01:39:24.000 --> 01:39:28.000]  And once you realize that, I'm not afraid to be demonized.
[01:39:28.000 --> 01:39:29.000]  I'm not afraid to be attacked.
[01:39:29.000 --> 01:39:30.000]  I'm not afraid to be killed.
[01:39:30.000 --> 01:39:32.000]  And it's not like I'm some hero.
[01:39:32.000 --> 01:39:34.000]  I am gasping for air.
[01:39:34.000 --> 01:39:38.000]  I'm not worried about me because I'm selfish.
[01:39:38.000 --> 01:39:40.000]  I'm connected to my ancestors in the future.
[01:39:40.000 --> 01:39:43.000]  It's not like I'm being some hero ready to do this.
[01:39:43.000 --> 01:39:45.000]  I want us to succeed.
[01:39:45.000 --> 01:39:49.000]  I am pro-human.
[01:39:49.000 --> 01:39:52.000]  Well, you know, they talk about killing us and they'll often say fighting.
[01:39:52.000 --> 01:39:53.000]  I get all these emails.
[01:39:53.000 --> 01:39:55.000]  I challenge you to a fight in this gym and that gym.
[01:39:55.000 --> 01:39:57.000]  And you think, you can beat me up.
[01:39:57.000 --> 01:39:58.000]  You can kill me.
[01:39:58.000 --> 01:40:02.000]  But these ideas are irrefutable and they're invincible.
[01:40:02.000 --> 01:40:07.000]  And eventually the rest of the world is going to clue in here that sabotage doesn't work.
[01:40:07.000 --> 01:40:15.000]  And we need to take pride in the fact that we created the closest thing to perfection the world's ever seen.
[01:40:15.000 --> 01:40:30.000]  You know, it's true that western civilization is pro-human, pro-woman, pro-man, pro-child, pro-true progression.
[01:40:30.000 --> 01:40:32.000]  And they call themselves progressives.
[01:40:32.000 --> 01:40:36.000]  And they are really a cult of losers that want to run everything.
