[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[1:26:25.440 --> 1:26:31.840]  Uh, by the way, this is what's going on in the sandy hook stuff that they asked for computer stuff
[1:26:32.160 --> 1:26:37.920]  There's nothing to do with sandy hook for expert witness services. And then they go. Well, this isn't the zr
[1:26:38.560 --> 1:26:40.160]  79 q-wave
[1:26:40.160 --> 1:26:47.120]  Transferring a file. So we say it's not real. I mean, it's like just game after game after game
[1:26:48.080 --> 1:26:50.080]  It's the same crap the Soros guy's doing
[1:26:50.080 --> 1:26:56.160]  To do with this witness, but it's again, it's not something where he's hiring an attorney to help him buy a piece of property
[1:26:56.400 --> 1:26:58.640]  Or get him out of a divorce or something like that
[1:26:58.880 --> 1:27:03.920]  It's directly pertaining to this is all meant to confuse the jury, you know, they're out of the room right now
[1:27:03.920 --> 1:27:05.920]  He was doing it earlier when they were in there
[1:27:07.200 --> 1:27:09.680]  That this is somehow fake the lawyers
[1:27:10.640 --> 1:27:13.520]  Made him go to the data dump expert guy
[1:27:13.520 --> 1:27:17.920]  They've got hired to forensically do it to document it was his phone and his footage
[1:27:17.920 --> 1:27:24.480]  Which is ridiculous level to go to this is a big high-profile case. So now because it was done by a forensics person
[1:27:25.600 --> 1:27:29.120]  They're acting like that's bad. I mean, this is just next level ladies and gentlemen
[1:27:30.000 --> 1:27:32.000]  this is the next level
[1:27:32.560 --> 1:27:34.560]  and
[1:27:36.960 --> 1:27:38.960]  It just it just blows my mind
[1:27:39.760 --> 1:27:45.280]  That we sit here as a society and put up with this but look I'll go back to more of the written house if anything important comes up
[1:27:45.280 --> 1:27:50.960]  But he's totally innocent. He's vindicated. It's blown up in their face, but don't underestimate the power of political correctness
[1:27:51.920 --> 1:27:53.920]  They got one leftist juror on that
[1:27:54.640 --> 1:27:56.640]  panel they will
[1:27:56.800 --> 1:27:58.240]  attack
[1:27:58.240 --> 1:28:00.240]  and be little
[1:28:00.720 --> 1:28:04.240]  And pressured that jury till they vote to send written house to prison
[1:28:06.080 --> 1:28:12.080]  And they want it bad, but I I think he's going to be found not guilty because it's just so overwhelming if leftist on the jury
[1:28:12.080 --> 1:28:15.520]  You know they're on there try to bully the other jurors. I think it'll blow up in their face
[1:28:17.120 --> 1:28:20.160]  So I say he's found not guilty, but I could be wrong
[1:28:21.280 --> 1:28:22.640]  because
[1:28:22.640 --> 1:28:24.800]  I have seen the power of the leftist brainwashing
[1:28:24.800 --> 1:28:25.680]  I mean
[1:28:25.680 --> 1:28:30.080]  You see the entire media defending a convicted child rapist who raped a bunch of little boys
[1:28:30.480 --> 1:28:34.080]  Running around saying i'm going to kill you to somebody and try to take his gun away and attacking him
[1:28:34.400 --> 1:28:37.600]  And they're defending him like he is the second coming of christ
[1:28:37.600 --> 1:28:44.320]  Which is perfect. I mean that's that's he'll probably make the guy of a patron saint or something because
[1:28:44.720 --> 1:28:46.720]  Their religion is hurting children
[1:28:47.040 --> 1:28:50.960]  All right, we're going to go to break and i'm going to come back and just rampage through the news
[1:28:51.680 --> 1:28:54.800]  i'm alex jones in full wars dot com tomorrow's news today
[1:28:57.120 --> 1:29:02.480]  If a hurricane is smashing it comes at the end of october every year and only runs for two weeks
[1:29:02.480 --> 1:29:08.800]  It's what I call the black friday comes early super blowout sale with store-wide free shipping
[1:29:09.040 --> 1:29:16.800]  Double patriot points and up to 60 off on our best-selling products brain force plus sold out for almost eight months back in stock
[1:29:17.280 --> 1:29:19.680]  50 off ultimate bone broth plus
[1:29:20.320 --> 1:29:23.280]  It's even better than last formula with chaga mushrooms and
[1:29:23.280 --> 1:29:33.680]  Uh turmeric and just everything it's so good. It's now available again 20 off ultra 12 60 off alpha power 40 off knockout 50
[1:29:33.680 --> 1:29:38.080]  percent off living defense 50 percent off pure turmeric extract bodies 40 percent off
[1:29:38.080 --> 1:29:43.760]  Ag�feder charcoal toothpaste and mouthwash 50 off and it goes on and on and on storeable foods
[1:29:44.240 --> 1:29:51.920]  10 off last time of the year that deal's happening. It's all available now at info wars store dot com the black friday sale
[1:29:51.920 --> 1:29:58.720]  It comes early it's going right now for the next two weeks and it supports the info war take action now and get prepared
[1:29:59.680 --> 1:30:07.040]  October 2021 is coming to a close and that means it's our yearly black friday comes early sale
[1:30:07.280 --> 1:30:13.840]  That runs for the first two weeks of november and right now you can save up to 60 off on our top selling products
[1:30:13.920 --> 1:30:18.960]  Plus get free shipping and double patriot points at info wars store dot com
[1:30:18.960 --> 1:30:24.560]  Brain force plus the great new tropic is back in stock 50 percent off ultimate bone broth
[1:30:24.640 --> 1:30:31.120]  We haven't had this for several years. It's back new and improved 20 percent off plus free shipping and double patriot points
[1:30:31.200 --> 1:30:39.600]  All these are free shipping double patriot points ultra 12 60 percent off alpha power 40 percent off knockout sleep aid
[1:30:39.920 --> 1:30:45.520]  50 percent off living defense 50 percent off pure turmeric bodies extract 40 percent off
[1:30:45.520 --> 1:30:51.680]  Activated charcoal toothpaste and mouthwash both together or separate 50 percent off and more
[1:30:51.920 --> 1:30:54.320]  Check it all out today at info war store dot com
[1:30:54.560 --> 1:30:58.400]  Get amazing products and fund the info war and the fight against the globalist
[1:30:58.720 --> 1:31:02.400]  I am cutting this announcement on the afternoon of thursday november 4th
[1:31:02.800 --> 1:31:08.400]  2021 that means you've only got 10 days as of taping this to get store wide free shipping double patriot points
[1:31:08.640 --> 1:31:13.520]  That was 60 off on our best selling items. We have winter sun at 50 percent off so good for your body
[1:31:13.520 --> 1:31:18.640]  So good for your immune system 50 percent off. We have ultra 12 at 60 percent off. That is the lowest
[1:31:18.800 --> 1:31:23.520]  We've ever gone. It is so good for your libido your stamina your immune system your whole body taking out of the tongue
[1:31:23.920 --> 1:31:24.720]  60 percent off
[1:31:24.720 --> 1:31:29.520]  We've got a bunch of products sold out for a long time like brain force plus back in stock 50 percent off
[1:31:29.600 --> 1:31:33.920]  And we have ultimate bone broth back in stock at info war store dot com
[1:31:33.920 --> 1:31:37.120]  It's now bone broth plus so it's ultimate bone broth plus
[1:31:37.680 --> 1:31:41.280]  20 percent off and it's even stronger than the last formula we had
[1:31:41.280 --> 1:31:45.600]  It is amazing for your whole body amazing for your joints amazing for inflammation
[1:31:45.920 --> 1:31:50.240]  And it funds the info war which is so important in the fight against the new order
[1:31:50.480 --> 1:31:53.440]  So thank you all for your support with supply chain breakdowns
[1:31:53.520 --> 1:31:58.560]  I recommend you hear christmas shopping done now and have it done and support the info war at info war store dot com
[1:31:59.280 --> 1:32:06.320]  Brain force plus is back in stock and it's 50 off with free shipping and double patriot points right now
[1:32:06.320 --> 1:32:11.680]  At info war store dot com brain force plus after eight months is finally back in stock
[1:32:11.840 --> 1:32:18.480]  And we're giving you 50 off plus free shipping and double patriot points on the best-selling new tropic at info war store dot com
[1:32:18.800 --> 1:32:25.120]  Brain force plus is one of our highest rated and best-selling info war's life formulas ever and the info war's crew uses it every day
[1:32:25.120 --> 1:32:29.920]  And so do I the formula is loaded with natural compounds like uromante l-tn
[1:32:30.240 --> 1:32:31.680]  alpha gpc
[1:32:31.680 --> 1:32:37.680]  And many others that are known to support cognitive health and give you that extra boost whether you're stocking up or trying it for
[1:32:37.680 --> 1:32:42.400]  The first time now is the time to head to info war store dot com and take advantage of these great savings
[1:32:42.560 --> 1:32:44.960]  Your purchase of brain force plus is a 360 win
[1:32:45.120 --> 1:32:49.840]  You'll get a super high quality new tropic and you'll help launch info wars to the next level
[1:32:50.080 --> 1:32:53.200]  Visit info war store dot com and get our best-selling brain force plus
[1:32:53.360 --> 1:32:58.480]  If 50 percent off before we run out of stock to avoid missing out on these massive savings brain force
[1:32:58.480 --> 1:33:03.840]  You're listening to the alex jones show
[1:33:29.040 --> 1:33:33.040]  We play the songs that sound more like everyone else than anyone else
[1:33:36.560 --> 1:33:42.960]  Hitler took the guns stalin took the guns mal took the guns that el castro took the guns you go saw this took the guns
[1:33:45.040 --> 1:33:48.960]  1776 will commence again if you try to take our firearms
[1:33:48.960 --> 1:33:56.960]  The republic will rise again when you attempt to take our guns
[1:33:56.960 --> 1:34:08.880]  Upon the altar of god internal hostility against every form of tyranny over the mind of man
[1:34:10.560 --> 1:34:15.840]  The answer to 1984 is 1776 you're listening to the alex jones show
[1:34:15.840 --> 1:34:30.400]  All right, we are broadcasting worldwide on this november 11 th thursday transmission 11 11
[1:34:33.680 --> 1:34:37.920]  Okay, i'm just going to start where i began last hour and a lot of people just joined us and this is such huge
[1:34:37.920 --> 1:34:40.160]  News it should be on every news channel in the world
[1:34:40.720 --> 1:34:44.240]  It should be shouted from the rooftops. It should be at every pta meeting
[1:34:44.240 --> 1:34:49.440]  It should be parents angry at all these vaccination centers should be there warning people
[1:34:50.400 --> 1:34:52.400]  I mean imagine if you knew
[1:34:53.680 --> 1:34:58.400]  That milk at a school lunch program in say albuquerque new mexico
[1:34:59.680 --> 1:35:05.120]  That a couple hundred cartons of that milk had gotten contaminated with say e-coli
[1:35:05.600 --> 1:35:07.600]  And that it might hurt or kill children
[1:35:08.000 --> 1:35:10.320]  And you were the person that discovered that for whatever reason
[1:35:11.040 --> 1:35:13.040]  You would call the school
[1:35:13.040 --> 1:35:16.560]  And then if you didn't see anything take action you'd call the police
[1:35:17.200 --> 1:35:21.600]  Hell you'd probably you know if you live close by getting a car and drive there to warn people right because that's
[1:35:22.080 --> 1:35:26.400]  That's a normal thing to do that's something that you know you want other people to act like that
[1:35:28.000 --> 1:35:33.760]  But here is the fda run by a bunch of revolving door individuals paid off by big pharma on record
[1:35:34.400 --> 1:35:40.400]  And the head of reuters, you know on the board of it as well running their scam and phisor is the big globalist arm doing all this
[1:35:40.400 --> 1:35:42.400]  With their mr. And a vaccine
[1:35:43.440 --> 1:35:47.440]  And they want to be able to just to put in you what they want when they want how they want
[1:35:49.440 --> 1:35:55.520]  Whenever they want and so they actually came out with shots that we knew two years ago almost two years ago
[1:35:55.680 --> 1:36:00.880]  We're going to cause serious problems and we predicted what would happen then in october documents came out where the fda and cdc
