[00:00:11.713 --> 00:00:12.834]  Well, here we are.
[01:01:34.638 --> 01:01:35.939]  They divide America.
[01:01:35.939 --> 01:01:36.800]  Divide and conquer.
[01:01:36.800 --> 01:01:37.801]  Divide on what?
[01:01:37.801 --> 01:01:41.905]  Class warfare, race warfare, political warfare.
[01:01:41.905 --> 01:01:43.967]  That's what they do.
[01:01:43.967 --> 01:01:46.730]  Those are the battle lines that they've drawn.
[01:01:46.730 --> 01:01:47.231]  So now...
[01:01:48.686 --> 01:01:52.707]  You've got CNN organizing an anti-gun debate.
[01:01:52.707 --> 01:01:55.888]  You've got all of this craziness surfacing about Sheriff Israel.
[01:01:55.888 --> 01:01:57.288]  I'm just going to leave it at that.
[01:01:57.288 --> 01:01:59.428]  I don't even want to report on it, folks.
[01:01:59.428 --> 01:02:07.450]  Let's just say Sheriff Israel, Hillary Clinton supporter, and has had some unbelievable accusations made about him in the past that could lead to blackmail.
[01:02:07.450 --> 01:02:08.530]  And I'm just going to leave it at that.
[01:02:08.530 --> 01:02:10.851]  I don't know what is going on with this stuff.
[01:02:10.851 --> 01:02:11.891]  It's so crazy.
[01:02:12.691 --> 01:02:16.474]  Why can't a cigar just be a cigar one time, please?
[01:02:16.474 --> 01:02:20.236]  But so now they've got these high schoolers, and this is what they're doing.
[01:02:20.236 --> 01:02:23.158]  And this is why I put the poll out on the War Room.
[01:02:23.158 --> 01:02:26.980]  Have your political opinions, your current event opinions, everything changed since high school?
[01:02:26.980 --> 01:02:29.982]  Because of course they have!
[01:02:29.982 --> 01:02:30.663]  I'm sorry!
[01:02:30.663 --> 01:02:33.565]  I'm not trying to be insensitive to these high schoolers.
[01:02:33.565 --> 01:02:35.166]  What they're going through is terrible!
[01:02:36.368 --> 01:02:37.889]  Of course they're going to get emotional.
[01:02:37.889 --> 01:02:42.792]  But folks, your opinions change from the time you're that age.
[01:02:42.792 --> 01:02:50.997]  These poor high school students haven't experienced the full lives that many people have to understand these issues, to understand what they're going through.
[01:02:50.997 --> 01:02:56.160]  But they use them as a political pawn to try to tug at the emotional heartstrings.
[01:02:56.160 --> 01:02:57.521]  It's like, oh, we have to take the guns now.
[01:02:57.521 --> 01:02:58.662]  That's what the kids want.
[01:02:58.662 --> 01:03:00.083]  The kids don't know what they want.
[01:03:01.431 --> 01:03:04.113]  My goodness, you wouldn't believe the stuff I believed in high school.
[01:03:04.113 --> 01:03:10.736]  In fact, somebody went back on my Twitter and found when five years ago, I used to be anti-gun.
[01:03:10.736 --> 01:03:11.357]  I'll admit it.
[01:03:11.357 --> 01:03:12.337]  I've already admitted it.
[01:03:12.337 --> 01:03:14.239]  I went through the college indoctrination.
[01:03:14.239 --> 01:03:17.801]  The university made me hate God, hate guns, and hate America.
[01:03:17.801 --> 01:03:19.702]  So I know where they're coming from.
[01:03:19.702 --> 01:03:20.782]  I've moved past that.
[01:03:20.782 --> 01:03:22.023]  I've got woke.
[01:03:22.023 --> 01:03:22.804]  I took the red pill.
[01:03:23.604 --> 01:03:26.065]  But now they're using these students as a political pawn.
[01:03:26.065 --> 01:03:27.246]  That's how sick they are.
[01:03:27.246 --> 01:03:28.726]  That's how sick the left is.
[01:03:28.726 --> 01:03:37.770]  They're using grieving, mourning, emotional students as a political pawn for the globalist agenda to take guns away from American citizens.
[01:03:37.770 --> 01:03:39.171]  Don't act like that's not the agenda.
[01:03:39.171 --> 01:03:39.731]  That's what they want.
[01:03:39.731 --> 01:03:44.793]  So here's the clip of the high school students planning the march for our lives.
[01:03:44.793 --> 01:03:45.894]  What's your announcement today?
[01:03:49.386 --> 01:03:58.131]  Today, I'd like to announce that we have an event coming up to have everybody in the nation talking about what we're talking about.
[01:03:58.131 --> 01:04:02.934]  And one of the things we've been hearing is that it's not the time yet to talk about gun control.
[01:04:02.934 --> 01:04:03.535]  And we respect that.
[01:04:03.535 --> 01:04:05.156]  And these guys are going all over the media too.
[01:04:05.956 --> 01:04:10.059]  Fuck, let's handpick the ones that hate guns to put them on TV.
[01:04:10.059 --> 01:04:11.360]  That's what they do.
[01:04:11.360 --> 01:04:12.200]  That's their agenda.
[01:04:12.200 --> 01:04:13.141]  This one right here.
[01:04:13.141 --> 01:04:14.782]  That guy right there has been on TV nonstop.
[01:04:14.782 --> 01:04:15.743]  Beg for your lives.
[01:04:15.743 --> 01:04:17.704]  Yeah, that's what you have to do when you don't have a gun.
[01:04:17.704 --> 01:04:18.064]  You get it?
[01:04:18.064 --> 01:04:18.604]  You get it?
[01:04:35.094 --> 01:04:36.155]  With us or against us.
[01:04:36.155 --> 01:04:37.075]  With us or against us.
[01:04:37.075 --> 01:04:39.036]  That's a George Bush line.
[01:04:39.036 --> 01:04:41.238]  To get you to buy into the war on terror.
[01:04:41.238 --> 01:04:41.858]  It's all the same.
[01:04:41.858 --> 01:04:43.759]  They're using their same tactics.
[01:04:43.759 --> 01:04:45.920]  It's all the same with these people.
[01:04:45.920 --> 01:04:48.122]  They're never gonna stop!
[01:04:48.122 --> 01:04:51.684]  They are literally never gonna stop!
[01:04:51.684 --> 01:04:53.245]  We'll be right back with more of the Alex Jones Show.
[01:04:53.245 --> 01:04:53.765]  Don't go anywhere.
[01:04:58.712 --> 01:05:06.976]  Please listen carefully because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war.
[01:05:06.976 --> 01:05:08.196]  A 360 win.
[01:05:08.196 --> 01:05:14.759]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at infowarshore.com.
[01:05:14.759 --> 01:05:22.283]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[01:05:22.683 --> 01:05:27.747]  Number three, we're giving you free shipping on all orders above $50.
[01:05:27.747 --> 01:05:33.872]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[01:05:33.872 --> 01:05:41.658]  Just go to InfoWarsTore.com, select your favorite product or products, click on auto ship, and choose how often you want us to send you another order.
[01:05:41.658 --> 01:05:48.163]  As you know, I coined the term 360 win, and with the new auto ship feature at InfoWarsLife.com, this is a sure win.
[01:05:48.163 --> 01:05:49.684]  10% off on auto ship.
[01:05:49.824 --> 01:05:52.267]  Win-win-win at Infowarslife.com.
[01:05:52.267 --> 01:05:54.250]  Free shipping on orders above $50.
[01:05:54.250 --> 01:05:58.096]  And all out-of-stock items are never out-of-stock when you sign up for AutoShip.
[01:06:07.875 --> 01:06:10.896]  You found it, the tip of the spear.
[01:06:10.896 --> 01:06:18.257]  It is the Alex Jones Show with Owen Troyer.
[01:06:18.257 --> 01:06:26.358]  Alright, just stacks of news here.
[01:06:26.358 --> 01:06:34.740]  Man, it's just awful when you have to sit here and absorb the propaganda
[01:06:35.876 --> 01:06:37.518]  And you know what it is.
[01:06:37.518 --> 01:06:43.964]  You see it, you know what it's meant to do, you know how it's meant to target the weak-minded, that they've made weak-minded.
[01:06:43.964 --> 01:06:52.072]  So they make the people weak-minded with the dumbing down in the media, with the chemicals in the food and water.
[01:06:52.072 --> 01:06:55.015]  Whether you think that's going on consciously or not is irrelevant.
[01:06:55.015 --> 01:06:56.136]  That's what's happening!
[01:06:57.577 --> 01:06:59.659]  Look at what fluoride in the water does to IQ.
[01:06:59.659 --> 01:07:03.182]  Look at what all these chemicals in the food does to IQ.
[01:07:03.182 --> 01:07:05.504]  Does to the human body functioning properly.
[01:07:05.504 --> 01:07:08.747]  Does to the gut, where your instincts come from.
[01:07:08.747 --> 01:07:11.409]  So whether you think that's a conscious agenda or not is irrelevant.
[01:07:11.409 --> 01:07:12.710]  That's a fact.
[01:07:12.710 --> 01:07:16.514]  And then, they double down with the media.
[01:07:16.514 --> 01:07:21.318]  So they already attack your biology with the chemicals.
[01:07:21.318 --> 01:07:24.521]  Then, your mind is under attack with the media.
[01:07:25.982 --> 01:07:27.903]  Oh, these poor students.
[01:07:27.903 --> 01:07:29.564]  Yeah, of course, they just went through a shooting.
[01:07:29.564 --> 01:07:30.684]  This is dramatic for them.
[01:07:30.684 --> 01:07:38.768]  They can't, how can you expect to be, I mean, it's like, wow, let's just elect 18 year olds to run the country.
[01:07:38.768 --> 01:07:41.049]  They clearly get it.
[01:07:41.049 --> 01:07:42.030]  No, of course not.
[01:07:42.030 --> 01:07:46.192]  You don't have the life experience at the age of 18 to fully understand the issues.
[01:07:47.170 --> 01:07:49.171]  Nothing against these children.
[01:07:49.171 --> 01:07:50.572]  I'm sure you're all fine students.
[01:07:50.572 --> 01:07:52.213]  I'm sure you're all great people.
[01:07:52.213 --> 01:07:54.375]  In fact, I'm actually amazed.
[01:07:54.375 --> 01:08:00.598]  Pretty much every interview I've listened to from students at this school tells me they're pretty well-educated.
[01:08:00.598 --> 01:08:02.039]  They're all coherent.
[01:08:02.039 --> 01:08:03.420]  They're all well-spoken.
[01:08:03.420 --> 01:08:04.641]  They're eloquent.
[01:08:04.641 --> 01:08:08.664]  They obviously have the courage to do these interviews.
[01:08:08.664 --> 01:08:10.305]  So they must be doing something right at that school.
[01:08:10.305 --> 01:08:13.166]  I mean, they all seem to be very well-educated.
[01:08:13.166 --> 01:08:15.448]  But they don't have the life experience yet.
[01:08:18.735 --> 01:08:23.097]  There's a reason cliches exist, because there's an element of truth to them.
[01:08:23.097 --> 01:08:25.839]  If you're not a liberal by the age of 20, you don't have a heart.
[01:08:25.839 --> 01:08:29.381]  If you're not a conservative by the age of 30, you don't have a brain.
[01:08:29.381 --> 01:08:33.463]  Because when you're younger, you tend to be more emotional in your responses.
[01:08:33.463 --> 01:08:46.811]  You tend to let your emotions and your knee-jerk reactions guide your response and the way you feel about things, because you haven't had the life experience to understand the issues fully.
[01:08:48.993 --> 01:08:50.634]  But that's what they're doing.
[01:08:50.634 --> 01:08:53.775]  They're using these kids as a political pawn.
[01:08:53.775 --> 01:08:56.776]  It's really disgusting if you think about it.
[01:08:56.776 --> 01:08:58.477]  So let me just, I gotta get through this news.
[01:08:58.477 --> 01:08:59.177]  I'm never gonna get through this.
[01:08:59.177 --> 01:09:02.459]  Let me just run through this stack of news to try to break it all down.
[01:09:02.459 --> 01:09:08.941]  So you've got now the report is on Infowars.com that CNN is organizing the anti-gun debate in Florida.
[01:09:08.941 --> 01:09:13.803]  Yeah, just like CNN is organizing the March for Our Lives.
[01:09:13.803 --> 01:09:14.723]  They're all organizing.
[01:09:14.723 --> 01:09:15.684]  It's all the same thing.
[01:09:17.082 --> 01:09:18.603]  It's all about being anti-American.
[01:09:18.603 --> 01:09:26.908]  It's all about the globalist agenda, in this case, to keep guns out of Americans' hands.
[01:09:26.908 --> 01:09:27.829]  Period.
[01:09:27.829 --> 01:09:30.471]  Now, you can have a debate.
[01:09:30.471 --> 01:09:31.271]  Should we have guns?
[01:09:31.271 --> 01:09:32.192]  Should we not have guns?
[01:09:32.192 --> 01:09:33.112]  Should we ban the AR?
[01:09:33.112 --> 01:09:34.673]  Should we not ban the AR?
[01:09:34.673 --> 01:09:35.474]  You can have the debate.
[01:09:35.474 --> 01:09:36.174]  I don't care.
[01:09:36.174 --> 01:09:38.136]  Have the debate as much as you want.
[01:09:38.136 --> 01:09:38.676]  But guess what?
[01:09:40.515 --> 01:09:48.177]  According to the Constitution, you can't just ban something without we the people saying you have the right to.
