[00:00:06.913 --> 00:00:07.334]  1-800-340-7091.
[01:58:21.786 --> 01:58:23.287]  God bless you all!
[01:58:23.587 --> 01:58:24.628]  Hi, this is Ted Anderson.
[01:58:24.628 --> 01:58:26.789]  Did you miss your favorite shows on GCN today?
[01:58:26.789 --> 01:58:34.812]  Thanks to the continued support of our listeners, subscribers, and sponsors, we are proud to bring the GCN audience a new and exciting way to listen called On Demand.
[01:58:34.812 --> 01:58:40.835]  Available on GCNlive.com, On Demand plays each show continuously until the next time the show goes live.
[01:58:40.835 --> 01:58:41.956]  It's simple to use.
[01:58:41.956 --> 01:58:46.658]  Just go to GCNlive.com, click on the On Demand button, and find your favorite shows.
[01:58:46.658 --> 01:58:47.639]  Don't get discouraged.
[01:58:47.639 --> 01:58:49.320]  Get On Demand, free!
[01:58:49.320 --> 01:58:52.161]  Thanks again to the listeners at GCNlive.com.
[01:58:53.061 --> 01:59:02.393]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[01:59:02.393 --> 01:59:03.174]  This capitalism?
[01:59:03.174 --> 01:59:09.282]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:59:09.462 --> 01:59:10.243]  Hi, Ted Anderson.
[01:59:10.243 --> 01:59:13.407]  I'm placing a free silver dollar in a book that explains our monetary system.
[01:59:13.407 --> 01:59:14.408]  Call for your copy.
[01:59:14.408 --> 01:59:14.468]  800-686-2237.
[01:59:14.468 --> 01:59:18.172]  It's time to understand the system.
[01:59:18.172 --> 01:59:20.495]  Call 800-686-2237.
[01:59:20.495 --> 01:59:20.995]  That's 800-686-2237.
[01:59:20.995 --> 01:59:25.781]  Heart disease is on the rise.
[01:59:25.781 --> 01:59:29.385]  Clogged arteries, high blood pressure, and high cholesterol levels may not
[01:59:29.485 --> 01:59:31.306]  My blood pressure has normalized.
[01:59:31.306 --> 01:59:33.146]  My diabetes has totally improved.
[01:59:33.146 --> 01:59:38.448]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[01:59:38.448 --> 01:59:40.128]  I recommend Heart and Body Extract to everyone.
[01:59:57.797 --> 02:00:00.020]  Anybody over 40 in a North American car...
