[00:00:00.009 --> 00:00:01.370]  Welcome, my friends.
[01:02:08.451 --> 01:02:15.996]  But we have the DVD version that's even longer and has three hours of extras, again, at InfoWars.com.
[01:02:15.996 --> 01:02:19.618]  And Shelly is facing trumped-up charges right now.
[01:02:19.618 --> 01:02:20.679]  We'll tell you all about those.
[01:02:21.645 --> 01:02:27.426]  And it's broke, he's just a school teacher.
[01:02:27.426 --> 01:02:30.947]  I want to try to help him, I'm sure they'll probably come after me for that, but we need to help him.
[01:02:30.947 --> 01:02:38.048]  Imagine, he needs to go for a jury trial, needs to get the jury up there and go through.
[01:02:38.048 --> 01:02:49.210]  Vietnam veteran, highly decorated, police officer, border patrol agent, highly decorated DEA agent who got letters of commendation from Reagan and President Bush Sr.
[01:02:51.565 --> 01:02:54.987]  And then he quit and went public about their drug dealing, and now it was over.
[01:02:54.987 --> 01:02:57.108]  Well, now it's... They're very upset.
[01:02:57.108 --> 01:02:58.889]  This is on Showtime.
[01:02:58.889 --> 01:03:00.209]  Airing over and over.
[01:03:00.209 --> 01:03:03.031]  In the last month, 50-plus plays, Kevin was telling me.
[01:03:03.031 --> 01:03:03.851]  Everybody's talking about it.
[01:03:03.851 --> 01:03:05.272]  I'm hearing a buzz on the street.
[01:03:05.272 --> 01:03:08.814]  The DVD available at Infowars.com.
[01:03:08.814 --> 01:03:12.075]  American Drug War.
[01:03:12.075 --> 01:03:14.236]  Shipping them out right now.
[01:03:14.236 --> 01:03:15.857]  So I hope we're able to get Shelly on the line.
[01:03:15.857 --> 01:03:18.659]  Maybe he got time zones screwed up, but he's in Texas.
[01:03:18.659 --> 01:03:19.519]  We hope he's okay.
[01:03:21.252 --> 01:03:22.592]  So upsetting to me.
[01:03:22.592 --> 01:03:29.515]  You know, I heard about it a few weeks ago, and then we played phone tag back and forth, and people were like, oh, it's not that big of a deal, it's just a little gun thing.
[01:03:29.515 --> 01:03:37.417]  And now I find out Kevin's been talking to him, it's a big setup, and it just makes me so mad.
[01:03:37.417 --> 01:03:39.298]  So cowardly.
[01:03:39.298 --> 01:03:40.138]  So cowardly.
[01:03:40.138 --> 01:03:46.600]  But I mean, you know, they shoot Serpico in the face, I mean, he kept telling me how to at the gun shows, they try to have losses at us.
[01:03:48.519 --> 01:03:53.402]  Recruiting him and the rest of it, and he went on air and said Los Zetas in the Valley is CIA run and trained.
[01:03:53.402 --> 01:04:00.185]  They use them as a kick murder squad basically.
[01:04:00.185 --> 01:04:00.726]  God help us.
[01:04:00.726 --> 01:04:02.087]  Well, just like they use Latin Americans.
[01:04:02.087 --> 01:04:04.148]  He told us this two years before it was in the news.
[01:04:04.148 --> 01:04:05.388]  Five years ago was the war started.
[01:04:05.388 --> 01:04:10.811]  He came on air and he said, they're going to occupy it using death squads from Guatemala, Nicaragua, El Salvador.
[01:04:10.811 --> 01:04:12.472]  And I was like, you're kidding.
[01:04:12.472 --> 01:04:13.453]  And he goes, no.
[01:04:13.453 --> 01:04:15.414]  And then about six months later came out in
[01:04:16.249 --> 01:04:21.251]  Latin American papers and then it came out a few years ago on our news.
[01:04:21.251 --> 01:04:24.753]  More than 20,000 hardcore mercs.
[01:04:24.753 --> 01:04:33.977]  I mean, these are guys that would line up little villagers and small children and just go down the line blowing the whole family's heads off and kicking them into pits and burying them.
[01:04:33.977 --> 01:04:36.139]  It was all over the coca.
[01:04:36.139 --> 01:04:39.480]  All over bringing it into market for the hog Americans!
[01:04:50.970 --> 01:04:56.054]  You can trace every disease, every illness, and every ailment to mineral deficiency.
[01:04:56.054 --> 01:04:59.937]  That is a quote from two-time Nobel Prize winner Linus Pauling.
[01:04:59.937 --> 01:05:09.644]  Because fruits and vegetables in their raw form are better absorbed, retained, and utilized than if heated, the Champion Juicer is the best way to get your nutrients your body craves.
[01:05:09.644 --> 01:05:14.027]  The Champion Juicer chews the fibers and breaks up the cells of vegetables and fruits.
[01:05:14.027 --> 01:05:17.690]  This gives you more fiber, enzymes, vitamins, and trace minerals.
[01:05:17.870 --> 01:05:28.158]  Juicing a combination of raw fruits and vegetables is documented to not only treat minor illness, but also is shown to reverse once thought incurable, life-threatening diseases.
[01:05:28.158 --> 01:05:33.262]  Juicing with the Champion Juicer also promotes fast, healthy weight loss and pure body cleansing.
[01:05:33.262 --> 01:05:35.964]  Put the Champion Juicer to work for you and your family.
[01:05:36.124 --> 01:05:40.831]  Get creative with your juicer and add a grain mill attachment to make your own healthy fresh flour.
[01:05:40.831 --> 01:05:45.057]  The Champion Juicer also makes great nut butters and frozen sorbets.
[01:05:45.057 --> 01:05:47.720]  The world's finest juicer is Champion Juicer.
[01:05:47.720 --> 01:05:49.903]  Ask for it at your favorite health food store online today.
[01:05:50.839 --> 01:06:03.989]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:06:03.989 --> 01:06:07.812]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[01:06:08.172 --> 01:06:15.057]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[01:06:15.057 --> 01:06:18.459]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:06:18.459 --> 01:06:26.344]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:06:26.344 --> 01:06:33.509]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[01:06:33.829 --> 01:06:41.978]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[01:06:41.978 --> 01:06:44.621]  We're in a no-holds-barred information war.
[01:06:44.621 --> 01:06:49.947]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:06:50.632 --> 01:06:51.092]  Fact.
[01:06:51.092 --> 01:06:57.136]  Rapid industrialization has resulted in environmental pollution and its curse on world health is staggering.
[01:06:57.136 --> 01:07:01.479]  We live in a toxic world that is bombarded by seven new chemicals each day.
[01:07:01.479 --> 01:07:09.184]  The human body is amazing and efficient in design, but because of the polluted world in which we live, is unable to remove all toxins.
[01:07:09.184 --> 01:07:09.964]  The solution.
[01:07:09.964 --> 01:07:14.187]  Detoxification integrated with Electro-Chi Premier Energy Foot Spa.
[01:07:14.187 --> 01:07:16.188]  The Electro-Chi Premier Energy Foot Spa.
[01:07:16.288 --> 01:07:16.468]  I think?
[01:07:35.592 --> 01:07:40.736]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:07:40.736 --> 01:07:42.577]  It's Alex Jones and the GCN Radio Network.
[01:08:18.504 --> 01:08:25.666]  Celica Stillo, Army sniper veteran, highly decorated, comes from a great line of military family here in the United States.
[01:08:25.666 --> 01:08:42.331]  His father served valiantly in World War II, police officer, then a border patrol agent, Sterling record, then became DEA, ran scores of people under him as the head DEA agent for all of Central, South, and Southern North America and Mexico.
[01:08:43.520 --> 01:08:50.802]  Witness the Ella Pongo drug dealing, flying arms in, shipping out masses of cocaine for our school children.
[01:08:50.802 --> 01:08:54.423]  Highly decorated, had letters from presidents, and he resigned.
[01:08:54.423 --> 01:08:55.243]  He quit.
[01:08:55.243 --> 01:08:56.543]  He said, I will not be part of this.
[01:08:56.543 --> 01:09:02.885]  And on the other end of it, we've had Terry Reid and others who are on the other end in MENA seeing Oliver North shipping in the drugs.
[01:09:02.885 --> 01:09:06.786]  And we have the cover of Esquire and all these documentaries.
[01:09:07.284 --> 01:09:17.149]  Now Shelly has been, of course, on Dateline and Nightline and all these other big shows, ABC, NBC, and he got threats way back then, and the last time he was on was about a year ago.
[01:09:17.149 --> 01:09:27.355]  He said, yeah, I've had people ruffle around my house, I've had people wiretapping me, I'm getting followed, I've been threatened at the gun show, where he sells his book, Powder Burns, and a couple guns.
[01:09:27.355 --> 01:09:32.838]  He's a school teacher, and he said that they've told me they're gonna come kill me or set me up soon.
[01:09:33.980 --> 01:09:37.583]  And, you know, people always say to me, and I'm tired of it, when are they going to kill you?
[01:09:37.583 --> 01:09:39.704]  You're still around, when are they going to kill you?
[01:09:39.704 --> 01:09:48.250]  Well, they didn't kill the individual that wrote Dark Majesty, Gary Webb, for about 15 years.
[01:09:48.250 --> 01:09:50.412]  And frankly, I'm sick of it.
[01:09:50.412 --> 01:09:51.772]  You know, it's not funny.
[01:09:51.772 --> 01:09:53.454]  That's why I get mad making jokes.
[01:09:53.454 --> 01:09:55.295]  Well, Alex didn't for real, they hadn't killed him yet.
[01:09:56.451 --> 01:10:13.367]  Well, they didn't kill the DA who went after the Kennedy assassination, and he said, and it's a true story in the movie, and Jim Mars got that directly from Jim Garrison, that he was told by the FBI that some of the good guys, you better stay in the light, stay noisy, stay loud, or it's over.
[01:10:13.965 --> 01:10:15.426]  You're dead, or they're going to set you up.
[01:10:15.426 --> 01:10:24.233]  And they tried to set him up with, every time he'd go in a public bathroom, there'd be some guy with his pants down running at him saying, have sex with me, with FBI guys outside trying to say he was doing that.
[01:10:24.233 --> 01:10:30.178]  I mean, I mean, they tried to set him up for, for, for bills and money and everything else.
[01:10:30.178 --> 01:10:31.259]  Uh, take the able danger.
[01:10:32.173 --> 01:10:36.795]  Colonel who talked about how they were ordered not to stop whoever these hijackers were being trained at U.S.
[01:10:36.795 --> 01:10:37.155]  bases.
[01:10:37.155 --> 01:10:37.815]  They were decoys.
[01:10:37.815 --> 01:10:38.716]  We know that.
[01:10:38.716 --> 01:10:39.716]  He tried to testify.
[01:10:39.716 --> 01:10:40.556]  He did.
[01:10:40.556 --> 01:10:44.698]  Then they said he had $68 of unauthorized cell phone calls to his wife.
[01:10:44.698 --> 01:10:46.199]  We're indicting him for $68.
[01:10:46.199 --> 01:10:54.242]  I mean, that's all they could find when you're allowed to use your cell phone to call your wife from the base from the Pentagon saying you're coming home late.
[01:10:54.242 --> 01:10:56.503]  I mean, this is what they do.
[01:10:56.503 --> 01:10:59.544]  And the mob, that's how they operate, always gets you later.
[01:11:00.473 --> 01:11:01.874]  If you're a big fish.
[01:11:01.874 --> 01:11:04.257]  Unless you've never done business with them.
[01:11:04.257 --> 01:11:05.678]  And they have weird little rules.
[01:11:05.678 --> 01:11:09.241]  I've never worked with them, never made deals with them, never been in their system.
[01:11:09.241 --> 01:11:11.724]  They see Selly Costello as theirs.
[01:11:11.724 --> 01:11:17.890]  Because he was in the military, a police officer, a, uh, Border Patrol agent, a DEA agent.
[01:11:17.890 --> 01:11:20.152]  He really triggered a lot of what's coming out now.
[01:11:20.152 --> 01:11:22.113]  And they want to send a message.
[01:11:22.113 --> 01:11:22.474]  Right now.
[01:11:23.630 --> 01:11:25.352]  Now, it hit the zeitgeist.
[01:11:25.352 --> 01:11:27.894]  This isn't some 10-minute report on Dateline NBC.
[01:11:27.894 --> 01:11:30.997]  This isn't some 10-minute report on Nightline.
[01:11:30.997 --> 01:11:32.758]  This isn't... and he's been on them all.
[01:11:32.758 --> 01:11:40.586]  This is a two-hour showtime that's aired more than 50 times and has gone supernova on the street, at the gym.
[01:11:40.586 --> 01:11:43.028]  I've had callers calling and saying, yeah, everybody's talking about it.
[01:11:43.504 --> 01:11:46.306]  This film that I consulted on, I'm proud of that fact.
[01:11:46.306 --> 01:11:51.130]  I mean, I told you four years ago, and I told Kevin, take me out of it, because he had me voicing it.
