[00:00:00.069 --> 00:00:00.750]  Find out right now!
[01:05:50.310 --> 01:05:57.752]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:05:57.752 --> 01:06:09.495]  Terror Storm chronicles the lies that took us to war in Iran, the White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:06:09.495 --> 01:06:13.456]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:06:13.456 --> 01:06:15.717]  It's an anthology of government crimes.
[01:06:15.717 --> 01:06:19.558]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:06:20.158 --> 01:06:27.609]  Get your copy today on InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:06:33.087 --> 01:06:36.310]  Are terrorist cells or prime terror targets located near you?
[01:06:36.310 --> 01:06:39.413]  Where are military bases and hazardous waste sites located?
[01:06:39.413 --> 01:06:45.998]  How do you find the best area for solar, average rainfalls, fish contamination advisories, and major transportation routes?
[01:06:45.998 --> 01:06:53.485]  In the new interactive CD book, Prudent Places USA, you will find the information you want with over 50 interactive parameters that you control.
[01:06:53.485 --> 01:06:57.568]  Find everything from housing prices and taxes to brewing environmental catastrophes.
[01:06:57.848 --> 01:07:03.593]  Locate billion-dollar disaster-prone areas, the safest cities, ideal solar locations, and much, much more.
[01:07:03.593 --> 01:07:16.903]  Complete with over 3 gigabytes of detailed information on each of the 3,000-plus counties in the U.S., including 550 high-resolution, full-color maps and full-color photographs, as well as detailed information and analysis that you need.
[01:07:16.903 --> 01:07:20.926]  Get this hard-to-find information by ordering Food and Places U.S.A.
[01:07:20.926 --> 01:07:25.210]  now for only $29 plus shipping and handling by calling New Millennium
[01:07:32.534 --> 01:07:33.315]  It's a fact.
[01:07:33.315 --> 01:07:38.198]  You can legally eliminate credit card debt, which has been fraudulently created by the banks.
[01:07:38.198 --> 01:07:43.681]  Since its creation in 1913, the Federal Reserve has not been held responsible for its own debt.
[01:07:43.681 --> 01:07:47.143]  So why should you, the hard-working American, be harassed for yours?
[01:07:47.143 --> 01:07:54.248]  There's a double standard when it comes to being responsible for debt, and unlike the Federal Reserve, the people of this country can't print more money when needed.
[01:07:54.608 --> 01:08:02.237]  Day of Jubilee has created a successful program designed for people that want to stop harassing calls and threatening letters from bill collectors.
[01:08:02.237 --> 01:08:04.539]  We also do credit restoration.
[01:08:04.539 --> 01:08:11.087]  Join the thousands of Americans who now breathe a sigh of relief because they have legally eliminated their credit card debt.
[01:08:11.087 --> 01:08:14.831]  Instead of living each day in fear, it's time to turn your life around.
[01:08:15.191 --> 01:08:17.813]  Call Day of Jubilee, open 9 a.m.
[01:08:17.813 --> 01:08:18.693]  to 5 p.m.
[01:08:18.693 --> 01:08:22.735]  Central Standard Time at 920-293-8024.
[01:08:22.735 --> 01:08:28.819]  That's 920-293-8024, and ask for Robert.
[01:08:28.819 --> 01:08:33.722]  Don't wait any longer to get your life back in order.
[01:08:33.722 --> 01:08:39.425]  He's the T-Rex of political talk, Alex Jones, on the GCN Radio Network.
[01:08:39.425 --> 01:08:44.348]  Alright, for stations that just joined us, recapping,
[01:08:45.100 --> 01:08:56.203]  Hutton Gibson, World War II vet, author, researcher, traditional Catholic leader, father of Mel Gibson, joins us.
[01:08:56.203 --> 01:09:14.649]  He's been misrepresented and misquoted and twisted by the press, and I consider him to be a very nice, very informed, good person who's done a lot of good works, and I wanted you to have a chance to hear what Hutton Gibson really has to say from him, not from the New York Times or 20-20 or something else,
[01:09:15.981 --> 01:09:21.983]  And I'm honored that he hasn't been on the air in about two and a half years since the whole Passion of the Christ controversy.
[01:09:21.983 --> 01:09:28.245]  He is now with his maiden voyage here back on Talk Radio joining us.
[01:09:28.245 --> 01:09:43.110]  Hutton, I think the best place to start is how you got disillusioned with the modern Catholic Church, how it changed, and then a few years ago I was reading your book, The Enemy is Still Here, pointing there at Rome.
[01:09:44.375 --> 01:09:46.539]  And large sections are about Ratzinger.
[01:09:46.539 --> 01:09:51.866]  You were fingering him then as one of the prime controllers of the Illuminati.
[01:09:53.155 --> 01:09:58.037]  Infiltration and control of the Catholic Church, the whole Masonic influence.
[01:09:58.037 --> 01:10:10.040]  So if you can, break down kind of how you woke up, and then who Ratzinger is, and then I'd like to talk about some of the things he's been doing, calling for a one-world government, a one-world religion, saying all religions are the same.
[01:10:10.040 --> 01:10:19.143]  I'd like to go through that with you, and I think once you've illustrated that, how could anybody be one of these mainline so-called Catholics, because they're not really Catholics?
[01:10:19.143 --> 01:10:21.404]  So please enlighten us on that.
[01:10:23.089 --> 01:10:24.950]  Well, I got into the deal.
[01:10:24.950 --> 01:10:39.898]  See, when I was in this country, I was too far from the Catholic schools and my children were not being subjected to this gradual subversion coming into the schools about 1960 and 61.
[01:10:39.898 --> 01:10:43.620]  When I moved to Australia, I thought it would be a great idea to send them to Catholic school.
[01:10:43.620 --> 01:10:46.281]  By gosh, I can do this again.
[01:10:46.281 --> 01:10:48.722]  And so I did.
[01:10:48.722 --> 01:10:51.524]  And about a year later, they came around and showed me what they were
[01:10:52.711 --> 01:10:56.152]  Using for texts in religion class.
[01:10:56.152 --> 01:10:58.172]  It wasn't the catechism.
[01:10:58.172 --> 01:11:03.093]  It was no, uh, nothing that had anything to do with the Catholic Church.
[01:11:03.093 --> 01:11:06.654]  It was a publication put out every month.
[01:11:06.654 --> 01:11:10.755]  And, uh, the boys at the school, which was St.
[01:11:10.755 --> 01:11:19.897]  Leo's in Maroonga, Sydney, Australia, would take this paper out to the cricket ground and burn it ceremonially.
[01:11:21.674 --> 01:11:24.376]  So they didn't believe it either.
[01:11:24.376 --> 01:11:25.776]  So they knew what was going on?
[01:11:25.776 --> 01:11:26.197]  Yes.
[01:11:26.197 --> 01:11:30.639]  Well, I took a look at this stuff and I got into it with the Cardinal.
[01:11:30.639 --> 01:11:33.661]  We'd just been made a Cardinal then, Freeman.
[01:11:33.661 --> 01:11:38.103]  And he referred me here and referred me there because he couldn't do anything about it.
[01:11:38.103 --> 01:11:41.705]  He wasn't very bright.
[01:11:41.705 --> 01:11:46.268]  And I sent him along.
[01:11:46.268 --> 01:11:48.229]  Australian pages are a bit longer than the 11.
[01:11:49.486 --> 01:11:53.909]  It's about eight and a quarter by fourteen instead.
[01:11:53.909 --> 01:12:07.416]  And I filled up eight pages of that with heresies I culled out of this publication, this periodical that came out ten times or eleven times a year.
[01:12:07.416 --> 01:12:12.800]  They broke for Christmas.
[01:12:12.800 --> 01:12:16.162]  And he didn't answer me.
[01:12:16.162 --> 01:12:16.882]  One way he said,
[01:12:17.492 --> 01:12:20.813]  We're not here to jam religion down these boys' throats.
[01:12:20.813 --> 01:12:23.554]  And I thought to myself, huh?
[01:12:23.554 --> 01:12:25.695]  What are you there for?
[01:12:25.695 --> 01:12:28.036]  This is why they go to Catholic school.
[01:12:28.036 --> 01:12:30.017]  To get their religion.
[01:12:30.017 --> 01:12:34.799]  Whether it's jammed down their throats or what, they gotta get it.
[01:12:34.799 --> 01:12:36.400]  And they were not getting it.
[01:12:36.400 --> 01:12:42.882]  So I got into the battle with him, and the next thing you know, I found out that there was a real mass around somewhere.
[01:12:42.882 --> 01:12:44.403]  I hadn't noticed so much.
[01:12:44.403 --> 01:12:45.363]  I've been traveling.
[01:12:45.363 --> 01:12:47.104]  I hadn't noticed the changes so much.
[01:12:48.934 --> 01:12:55.178]  I used to wonder, for instance, why did the Irish take this lying down?
[01:12:55.178 --> 01:13:03.202]  And what it comes down to is that they were given the old patriotic approach.
[01:13:03.202 --> 01:13:06.164]  And their vernacular was not English, it was Gaelic.
[01:13:06.164 --> 01:13:12.068]  And most of them don't speak it or understand it too well.
[01:13:12.068 --> 01:13:14.549]  So, anyway, that's all by the way.
[01:13:14.549 --> 01:13:17.591]  But in Australia, they were the first to go vernacular.
[01:13:18.929 --> 01:13:23.452]  And, uh, the translations, of course, are wretched.
[01:13:23.452 --> 01:13:31.138]  And then I found the Latin Mass Society, and joined it, and found out things are much worse than I had thought.
[01:13:31.138 --> 01:13:44.287]  So then I got into it for... for fair, uh, objecting to that, uh, what they call the Novus Ordo Missae, the New Order of Mass, which came in in 1969.
[01:13:46.696 --> 01:13:50.799]  And replaced all these translations that were going here and there and everywhere.
[01:13:50.799 --> 01:13:51.480]  Yeah, that's the key.
[01:13:51.480 --> 01:13:53.842]  They didn't just take out a Latin into English or Spanish.
[01:13:53.842 --> 01:13:55.443]  They then changed it.
[01:13:55.443 --> 01:14:07.773]  And then from that change, we move forward 30 years and Popes are calling, Pope John Paul II, Ratzinger, the new guy, they're calling for a new world order.
[01:14:07.773 --> 01:14:11.096]  They're calling hundreds of religions to
[01:14:12.652 --> 01:14:41.705]  uh... the vatican and saying they're all the same i mean this is a hundred eighty degrees from what's in the bible how did this happen in such a short short uh... space and time historically well mostly uh... it was the communist tactic we educate the young or miseducate the young or fail to educate the young so that we have two or three generations now which have never seen the catholic church in action uh...
[01:14:42.902 --> 01:14:52.145]  When Pius XII left us in 1958, I was 40 years old.
[01:14:52.145 --> 01:14:52.965]  I knew my church.
[01:14:52.965 --> 01:14:54.206]  I'd been raised Catholic.
[01:14:54.206 --> 01:14:58.967]  All my instruction and all my formal schooling was Catholic.
[01:14:58.967 --> 01:15:01.648]  And I got in the army, and I was the target for everybody.
[01:15:01.648 --> 01:15:03.549]  You want to argue religion?
[01:15:03.549 --> 01:15:05.349]  Go see Gibson.
[01:15:05.349 --> 01:15:11.191]  And I will have to say, with a great deal of pride, that I never lost an argument.
[01:15:12.079 --> 01:15:18.204]  But they all wound up saying to me, all you Catholics are all alike, you're a bunch of sheep, you just do what you're told.
[01:15:18.204 --> 01:15:22.688]  And I always said, nonsense, I know exactly what I believe and why.
[01:15:22.688 --> 01:15:28.993]  But I've figured out now that most people did not have my education.
[01:15:28.993 --> 01:15:30.655]  In spite of going through the Catholic schools.
[01:15:30.655 --> 01:15:37.460]  Of course, when I got out, having argued with all these people, I realized I hadn't picked up enough.
[01:15:37.460 --> 01:15:39.442]  So I went into it in earnest and
[01:15:40.089 --> 01:15:48.157]  I have quite a library of Catholic books and encyclopedias and dictionaries and various types of Bibles.
[01:15:48.157 --> 01:15:52.781]  I've got everything you could imagine here that fills a double garage.
[01:15:52.781 --> 01:15:54.703]  It used to be.
[01:15:54.703 --> 01:16:03.972]  Well there's no debating, I mean you can debate in the past all day long, but there's no debating now that the Catholic Church is a pure instrument, and I know you would say it isn't really the Catholic Church,
[01:16:05.106 --> 01:16:06.527]  of world government.
[01:16:06.527 --> 01:16:08.249]  Move us forward to Ratzinger.
[01:16:08.249 --> 01:16:10.871]  You start writing books, you start speaking out.
[01:16:10.871 --> 01:16:16.876]  You fingered Ratzinger a long time ago as a prime mover.
[01:16:16.876 --> 01:16:21.879]  He was one of these, what they call periti, the Vatican II.
[01:16:21.879 --> 01:16:22.820]  Experienced man.
[01:16:22.820 --> 01:16:23.941]  It's the same word.
[01:16:23.941 --> 01:16:26.883]  Experio.
[01:16:26.883 --> 01:16:32.428]  So he was there advising all these bishops that had been called together.
[01:16:33.816 --> 01:16:46.041]  Most of whom seem to have left their brains outside the door and gone in and taken all this... There's one thing that you can say about Vatican II.
[01:16:46.041 --> 01:17:00.986]  In contrast to all ages of the Catholic Church and its councils and its doctrines and its accurate and explicit phraseology, you find Vatican II, which put out more
[01:17:02.128 --> 01:17:12.993]  And the largest council we had before, which put out more than all the councils together before that, this is a great bank of fog.
[01:17:12.993 --> 01:17:15.875]  Nobody can figure out what it means.
[01:17:15.875 --> 01:17:24.079]  It contradicts itself internally, it promotes heresies which have been condemned by the church, and
[01:17:25.908 --> 01:17:27.189]  Well, Ratzinger was there.
[01:17:27.189 --> 01:17:28.669]  He was right there in the beginning.
[01:17:28.669 --> 01:17:35.132]  He was helping out to put it over on these bishops.
[01:17:35.132 --> 01:17:53.060]  Then he advanced through the church and he wound up as a so-called cardinal and a so-called bishop and put in charge of the Congregation for the Doctrine of the Faith, which is a change in name, of course,
[01:17:55.379 --> 01:18:00.683]  The congregation of the Holy Office.
