whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:20:19.000 --> 01:20:22.000]   I'm mutating a special coronavirus right now inside of me.
[01:20:22.000 --> 01:20:25.000]   Hold up.
[01:20:25.000 --> 01:20:32.000]   All right, Jerry, I just sent you a personal coronavirus through the microphone right to your phone.
[01:20:32.000 --> 01:20:35.000]   It's going into your eardrum right now.
[01:20:35.000 --> 01:20:36.000]   OK.
[01:20:36.000 --> 01:20:42.000]   OK, now I want to get a little serious here for a minute.
[01:20:42.000 --> 01:20:47.000]   This coronavirus really is what we call Corona Lucian.
[01:20:47.000 --> 01:20:49.000]   They've removed it out of the dictionary.
[01:20:49.000 --> 01:20:53.000]   So most people will not be able to really understand this.
[01:20:53.000 --> 01:21:04.000]   But this is a Illuminati ceremonial that we are practicing here, especially wearing the mask, which I call it mouth wide shut.
[01:21:04.000 --> 01:21:17.000]   So for people to understand that to follow this stream of thought is to lead them to truthfully spiritual death.
[01:21:17.000 --> 01:21:20.000]   Oh, the coronavirus can infect your spirit, too.
[01:21:20.000 --> 01:21:22.000]   Oh, yes, certainly it can.
[01:21:22.000 --> 01:21:26.000]   And I tell you, it is something to go to the grocery store and not wear a mask.
[01:21:26.000 --> 01:21:31.000]   I don't have to worry about social distancing because people run away from me.
[01:21:31.000 --> 01:21:33.000]   Well, see, but you get it.
[01:21:33.000 --> 01:21:36.000]   I mean, you know that the coronavirus has already killed you.
[01:21:36.000 --> 01:21:38.000]   So why wear a mask?
[01:21:38.000 --> 01:21:40.000]   Exactly. You know, and it can't kill me again.
[01:21:40.000 --> 01:21:46.000]   Seriously, I'm alive, but maybe physically, like you said, I'm truthfully dead and I'm proud of it.
[01:21:46.000 --> 01:21:51.000]   Well, Jerry, we're going to nickname that little coronavirus that I sent you through this microphone.
[01:21:51.000 --> 01:21:53.000]   We're going to call that.
[01:21:53.000 --> 01:21:58.000]   The Jerry virus, specifically for you and your family, Jerry, you're welcome.
[01:21:58.000 --> 01:22:03.000]   I love it because, you know, I mean, but Jerry, I mean, you saw.
[01:22:03.000 --> 01:22:09.000]   Moderna, you know, they want to make you into a vaccine, a virus producer.
[01:22:09.000 --> 01:22:11.000]   They literally want to do that with their nanotech.
[01:22:11.000 --> 01:22:15.000]   And so I'm just simply the first roll out of this.
[01:22:15.000 --> 01:22:17.000]   And it's been very successful.
[01:22:17.000 --> 01:22:20.000]   Well, guess what? I'm the second roll out of it.
[01:22:20.000 --> 01:22:29.000]   Yes. See, this is why people in Washington need to be very afraid, because Jerry now has the Jerry mutation of the coronavirus and he doesn't wear a mask.
[01:22:29.000 --> 01:22:38.000]   So your best bet in Washington right now, I dig yourself a six foot hole in the ground and just crawl in it and die.
[01:22:38.000 --> 01:22:41.000]   You know what? In certain terms, that's what I've done.
[01:22:41.000 --> 01:22:55.000]   I like really, you know, instead of getting upset with people because of their stupidity and their ignorance of really, you know what this whole kind of thing is about.
[01:22:55.000 --> 01:22:58.000]   I just pray for, you know, that's really what we get.
[01:22:58.000 --> 01:23:02.000]   That's the only thing we really can do is just pray for them.
[01:23:02.000 --> 01:23:06.000]   Well, I mean, you can pray as much as you want, but this coronavirus can pray, too.
[01:23:06.000 --> 01:23:11.000]   I mean, I mean, you realize this coronavirus is so smart and mutated, it can get on its knees and pray as well.
[01:23:11.000 --> 01:23:14.000]   But, Jerry, thank you so much for calling in today.
[01:23:14.000 --> 01:23:17.000]   Let's go to Ramon in Texas. Go ahead, Ramon.
[01:23:17.000 --> 01:23:22.000]   Hello.
[01:23:22.000 --> 01:23:27.000]   Well, Ramon, it actually looks like we're up against the break, but I think you got 20 seconds.
[01:23:27.000 --> 01:23:30.000]   You can thank me for killing you with coronavirus. Go ahead.
[01:23:30.000 --> 01:23:33.000]   Hey, man, I appreciate it, dude.
[01:23:33.000 --> 01:23:36.000]   You gave me the corona.
[01:23:36.000 --> 01:23:39.000]   Dude, enjoy your afterlife. I'll tell you what, Ramon, here's what I'm going to do.
[01:23:39.000 --> 01:23:46.000]   We're going to take a little break here. I'm going to gestate a personal virus for you during this break.
[01:23:46.000 --> 01:23:49.000]   And I'm going to send that to you when we come back. So don't go anywhere, Ramon.
[01:23:49.000 --> 01:23:53.000]   The United States is not communist China.
[01:23:53.000 --> 01:23:56.000]   We don't have three million people in concentration camps.
[01:23:56.000 --> 01:24:01.000]   We don't blow up churches. We don't kill political dissidents and sell their organs.
[01:24:01.000 --> 01:24:10.000]   But all over the news, we see the U.N., Bill and Melinda Gates, WHO, mainstream corporate media praising communist China for their response.
[01:24:10.000 --> 01:24:18.000]   And if communist China shoots women at checkpoints and welds people into their houses and has robots controlling people, well, then, gee, we've got to do that.
[01:24:18.000 --> 01:24:23.000]   And on top of it, cities like San Antonio pass laws saying we'll arrest you if you say Chinese virus.
[01:24:23.000 --> 01:24:27.000]   Well, now Cuomo in New York is calling it the European virus.
[01:24:27.000 --> 01:24:37.000]   People are out of control, control freaks, and they are going to lose big time because we, the people, are aware of their criminal activities and are exposing them and their power grab.
[01:24:37.000 --> 01:24:41.000]   The resistance lives at Band.Video and at fullwars.com.
[01:24:41.000 --> 01:24:47.000]   Spread those links and jam it down the censors' throats and then we'll be able to defeat their operation that much quicker.
[01:24:49.000 --> 01:24:59.000]   I was talking to my wife tonight and I was saying our economy slowing down and shutting down is like shooting a deer and it runs 100 yards before it knows it's been shot and then it finally dies.
[01:24:59.000 --> 01:25:07.000]   She said, well, yeah, when I grew up in Omaha, Nebraska, one time there was an argument in the street and another man shot another man in the head.
[01:25:07.000 --> 01:25:11.000]   And the man that got shot in the head had blood pouring out a huge hole.
[01:25:11.000 --> 01:25:17.000]   And he was holding it and he walked around gibbering, talking nonsense for about 60 seconds and then just fell over dead.
[01:25:17.000 --> 01:25:20.000]   Well, that's what's going to happen with our economy.
[01:25:20.000 --> 01:25:22.000]   It is in cardiac arrest.
[01:25:22.000 --> 01:25:30.000]   This has been done by design and the UN, the Chai comms, the mainstream media orchestrated it, hyped it and tried to keep the economy closed.
[01:25:30.000 --> 01:25:41.000]   So remember the depression that's coming and the third world collapse is all on the UN, on Bill and Melinda Gates, on Obama, on Hillary, on Biden, on the Democrats.
[01:25:41.000 --> 01:25:48.000]   We tried to stop it. We tried to fight it. You guys said you wanted to wreck America and the world. And now you've done it. Congratulations.
[01:25:48.000 --> 01:25:58.000]   As men age, they often experience a slowdown in vitality, energy and overall wellness.
[01:25:58.000 --> 01:26:15.000]   And that's why we made one of our most popular formulas to date. Super male vitality specifically designed to assist the body in regulating proper balance to create superior vitality in males.
[01:26:15.000 --> 01:26:26.000]   Now, look, this unique formula promotes your body's own natural responses and it contains no synthetic chemicals and no unwanted additives.
[01:26:26.000 --> 01:26:38.000]   Yes, we're talking about ancient wisdom combined with modern technology, working together in perfect synchronicity to help you get the most out of this herb packed formula.
[01:26:38.000 --> 01:26:48.000]   So what are you waiting for? Go to the InfoWars store. Never been a better time than right now. Super male vitality at InfoWarsStore.com.
[01:26:52.000 --> 01:26:56.000]   You're listening to The Alex Jones Show.
[01:26:56.000 --> 01:27:10.000]   Oh, this is big. This is so big you can't even measure it. Your tiny human mind has no idea.
[01:27:10.000 --> 01:27:20.000]   We're here to help you get the most out of your vitality. We're here to help you get the most out of your vitality.
[01:27:20.000 --> 01:27:26.000]   We're here to help you get the most out of your vitality.
[01:27:26.000 --> 01:27:31.000]   We're here to help you get the most out of your vitality.
[01:27:31.000 --> 01:27:36.000]   We're here to help you get the most out of your vitality.
[01:27:36.000 --> 01:27:41.000]   We're here to help you get the most out of your vitality.
[01:27:41.000 --> 01:27:46.000]   We're here to help you get the most out of your vitality.
[01:27:46.000 --> 01:27:51.000]   We're here to help you get the most out of your vitality.
[01:27:51.000 --> 01:27:56.000]   We're here to help you get the most out of your vitality.
[01:27:56.000 --> 01:28:01.000]   We're here to help you get the most out of your vitality.
[01:28:01.000 --> 01:28:06.000]   We're here to help you get the most out of your vitality.
[01:28:06.000 --> 01:28:11.000]   We're here to help you get the most out of your vitality.
[01:28:11.000 --> 01:28:16.000]   We're here to help you get the most out of your vitality.
[01:28:16.000 --> 01:28:21.000]   We're here to help you get the most out of your vitality.
[01:28:21.000 --> 01:28:26.000]   We're here to help you get the most out of your vitality.
[01:28:26.000 --> 01:28:31.000]   We're here to help you get the most out of your vitality.
[01:28:31.000 --> 01:28:36.000]   We're here to help you get the most out of your vitality.
[01:28:36.000 --> 01:28:41.000]   We're here to help you get the most out of your vitality.
[01:28:41.000 --> 01:28:46.000]   We're here to help you get the most out of your vitality.
[01:28:46.000 --> 01:28:51.000]   We're here to help you get the most out of your vitality.
[01:28:51.000 --> 01:28:56.000]   We're here to help you get the most out of your vitality.
[01:28:56.000 --> 01:29:01.000]   We're here to help you get the most out of your vitality.
[01:29:01.000 --> 01:29:06.000]   We're here to help you get the most out of your vitality.
[01:29:06.000 --> 01:29:11.000]   We're here to help you get the most out of your vitality.
[01:29:11.000 --> 01:29:16.000]   We're here to help you get the most out of your vitality.
[01:29:16.000 --> 01:29:21.000]   We're here to help you get the most out of your vitality.
[01:29:21.000 --> 01:29:26.000]   We're here to help you get the most out of your vitality.
[01:29:26.000 --> 01:29:31.000]   We're here to help you get the most out of your vitality.
[01:29:31.000 --> 01:29:36.000]   We're here to help you get the most out of your vitality.
[01:29:36.000 --> 01:29:41.000]   We're here to help you get the most out of your vitality.
[01:29:41.000 --> 01:29:46.000]   We're here to help you get the most out of your vitality.
[01:29:46.000 --> 01:29:51.000]   We're here to help you get the most out of your vitality.
[01:29:51.000 --> 01:29:56.000]   We're here to help you get the most out of your vitality.
[01:29:56.000 --> 01:30:01.000]   We're here to help you get the most out of your vitality.
[01:30:01.000 --> 01:30:06.000]   We're here to help you get the most out of your vitality.
[01:30:06.000 --> 01:30:11.000]   We're here to help you get the most out of your vitality.
[01:30:11.000 --> 01:30:16.000]   We're here to help you get the most out of your vitality.
[01:30:16.000 --> 01:30:21.000]   We're here to help you get the most out of your vitality.
[01:30:21.000 --> 01:30:26.000]   We're here to help you get the most out of your vitality.
[01:30:26.000 --> 01:30:31.000]   We're here to help you get the most out of your vitality.
[01:30:31.000 --> 01:30:36.000]   We're here to help you get the most out of your vitality.
[01:30:36.000 --> 01:30:41.000]   We're here to help you get the most out of your vitality.
[01:30:41.000 --> 01:30:46.000]   We're here to help you get the most out of your vitality.
[01:30:46.000 --> 01:30:51.000]   We're here to help you get the most out of your vitality.
[01:30:51.000 --> 01:30:56.000]   We're here to help you get the most out of your vitality.
[01:30:56.000 --> 01:31:01.000]   We're here to help you get the most out of your vitality.
[01:31:01.000 --> 01:31:06.000]   We're here to help you get the most out of your vitality.
[01:31:06.000 --> 01:31:11.000]   We're here to help you get the most out of your vitality.
[01:31:11.000 --> 01:31:16.000]   We're here to help you get the most out of your vitality.
[01:31:16.000 --> 01:31:21.000]   We're here to help you get the most out of your vitality.
[01:31:21.000 --> 01:31:26.000]   We're here to help you get the most out of your vitality.
[01:31:26.000 --> 01:31:31.000]   We're here to help you get the most out of your vitality.
[01:31:31.000 --> 01:31:36.000]   We're here to help you get the most out of your vitality.
[01:31:36.000 --> 01:31:41.000]   We're here to help you get the most out of your vitality.
[01:31:41.000 --> 01:31:46.000]   We're here to help you get the most out of your vitality.
[01:31:46.000 --> 01:31:51.000]   We're here to help you get the most out of your vitality.
[01:31:51.000 --> 01:31:56.000]   We're here to help you get the most out of your vitality.
[01:31:56.000 --> 01:32:01.000]   We're here to help you get the most out of your vitality.
[01:32:01.000 --> 01:32:06.000]   We're here to help you get the most out of your vitality.
[01:32:06.000 --> 01:32:11.000]   We're here to help you get the most out of your vitality.
[01:32:11.000 --> 01:32:16.000]   We're here to help you get the most out of your vitality.
[01:32:16.000 --> 01:32:21.000]   We're here to help you get the most out of your vitality.
[01:32:21.000 --> 01:32:26.000]   We're here to help you get the most out of your vitality.
[01:32:26.000 --> 01:32:31.000]   We're here to help you get the most out of your vitality.
[01:32:31.000 --> 01:32:36.000]   We're here to help you get the most out of your vitality.
