whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:25:13.320 --> 01:25:15.080]   likely not to give to charity.
[01:25:15.080 --> 01:25:16.720]   Just type in liberals are more
[01:25:16.720 --> 01:25:18.600]   mentally ill, liberals are more
[01:25:18.600 --> 01:25:20.840]   psychotic, liberals are less likely
[01:25:20.840 --> 01:25:22.800]   to give to charity, liberals are
[01:25:22.800 --> 01:25:24.920]   less likely to keep a job, liberals
[01:25:24.920 --> 01:25:26.480]   are more likely to steal,
[01:25:26.480 --> 01:25:28.400]   there are studies in Canada,
[01:25:28.400 --> 01:25:30.680]   Australia, corporations all know
[01:25:30.680 --> 01:25:32.960]   this, their virtues signaling snot
[01:25:32.960 --> 01:25:35.000]   nose control freaks who live to
[01:25:35.000 --> 01:25:36.920]   rule everyone else and get in
[01:25:36.920 --> 01:25:38.840]   everyone else's business.
[01:25:38.840 --> 01:25:39.960]   That's what they do.
[01:25:39.960 --> 01:25:42.280]   And most of your psychologists in
[01:25:42.280 --> 01:25:44.280]   this country now are Democrat
[01:25:44.280 --> 01:25:46.320]   priesthood who just replaced
[01:25:46.320 --> 01:25:47.320]   confession.
[01:25:47.320 --> 01:25:49.080]   And all they do is work around
[01:25:49.080 --> 01:25:51.160]   the clock to break up families and
[01:25:51.160 --> 01:25:53.520]   destroy this country in many cases.
[01:25:53.520 --> 01:25:55.040]   It's unbelievable.
[01:25:55.040 --> 01:25:56.720]   It's not in all cases, but
[01:25:56.720 --> 01:25:58.480]   that's what's going on and
[01:25:58.480 --> 01:25:59.920]   it's being exposed.
[01:25:59.920 --> 01:26:01.760]   People are figuring out that there
[01:26:01.760 --> 01:26:03.240]   is a cult of control freaks.
[01:26:03.240 --> 01:26:04.320]   I've done a survey and
[01:26:04.320 --> 01:26:05.080]   looked at it.
[01:26:05.080 --> 01:26:06.680]   And you know what the most popular,
[01:26:06.680 --> 01:26:08.120]   they got TV shows about it now.
[01:26:08.120 --> 01:26:09.640]   The most popular thing with
[01:26:09.640 --> 01:26:11.160]   the average Democrat now is
[01:26:11.160 --> 01:26:12.320]   Alistair Crowley.
[01:26:12.320 --> 01:26:14.400]   And you look at the WikiLeaks and
[01:26:14.400 --> 01:26:16.160]   you look at the Podestas and
[01:26:16.160 --> 01:26:17.920]   you look at Ravomovich and
[01:26:17.920 --> 01:26:19.360]   all these people is,
[01:26:19.360 --> 01:26:21.120]   they are into the occult.
[01:26:21.120 --> 01:26:23.240]   They are little magic thinking
[01:26:23.240 --> 01:26:24.880]   Harry Potter fans and
[01:26:24.880 --> 01:26:27.640]   they graduate to Alistair Crowley.
[01:26:27.640 --> 01:26:30.160]   And they are falling apart.
[01:26:30.160 --> 01:26:31.320]   They are losers.
[01:26:31.320 --> 01:26:32.960]   They are failures looking for
[01:26:32.960 --> 01:26:34.720]   power instead of just being good
[01:26:34.720 --> 01:26:36.440]   and realizing God's there and
[01:26:36.440 --> 01:26:37.600]   that is the power and
[01:26:37.600 --> 01:26:39.480]   that you were already ascended if
[01:26:39.480 --> 01:26:40.320]   you love God.
[01:26:40.320 --> 01:26:42.240]   But instead they always die in
[01:26:42.240 --> 01:26:44.240]   a big pile of their own feces and
[01:26:44.240 --> 01:26:46.560]   total failure like Alistair Crowley
[01:26:46.560 --> 01:26:48.840]   and other delusional fruit bowl.
[01:26:48.840 --> 01:26:50.320]   So let's continue with
[01:26:50.320 --> 01:26:52.240]   Jennifer Rubin, here it is.
[01:26:52.240 --> 01:26:53.840]   >> What's most successful is
[01:26:53.840 --> 01:26:55.440]   getting a million people on
[01:26:55.440 --> 01:26:56.880]   the street to protest.
[01:26:56.880 --> 01:26:57.760]   >> Yeah, pause again,
[01:26:57.760 --> 01:26:58.640]   I'll back that up.
[01:26:58.640 --> 01:27:00.280]   Notice that's the new talking
[01:27:00.280 --> 01:27:01.520]   point from Bill Maher,
[01:27:01.520 --> 01:27:02.680]   from Michael Moore.
[01:27:02.680 --> 01:27:04.680]   Million people surround, surround,
[01:27:04.680 --> 01:27:06.080]   surround, surround, and
[01:27:06.080 --> 01:27:07.760]   then have the provocateurs start
[01:27:07.760 --> 01:27:09.440]   the fires, start the uprising,
[01:27:09.440 --> 01:27:10.720]   start the this and that.
[01:27:10.720 --> 01:27:12.080]   Try to get the black community out
[01:27:12.080 --> 01:27:13.200]   to burn everything down.
[01:27:13.200 --> 01:27:14.200]   That's their plan.
[01:27:14.200 --> 01:27:15.560]   The left in their own documents
[01:27:15.560 --> 01:27:16.440]   say we don't do it.
[01:27:16.440 --> 01:27:18.040]   We wear masks, the white people,
[01:27:18.040 --> 01:27:19.560]   the professors, they go out and
[01:27:19.560 --> 01:27:21.200]   burn some stuff, get it started,
[01:27:21.200 --> 01:27:22.840]   hope they can get black folks too.
[01:27:22.840 --> 01:27:24.280]   That's in the documents that are up
[01:27:24.280 --> 01:27:25.920]   on Infowars.com, let's continue.
[01:27:25.920 --> 01:27:27.640]   >> But what's most successful is
[01:27:27.640 --> 01:27:29.140]   getting a million people on
[01:27:29.140 --> 01:27:30.420]   the street to protest.
[01:27:30.420 --> 01:27:32.440]   >> Yeah. >> So let's redirect all of
[01:27:32.440 --> 01:27:34.080]   that good pent up energy to
[01:27:34.080 --> 01:27:36.520]   something that makes a difference.
[01:27:36.520 --> 01:27:38.400]   Let's get a million people to go to
[01:27:38.400 --> 01:27:40.180]   Maine or a million people to go to
[01:27:40.180 --> 01:27:42.080]   Alaska and start putting pressure
[01:27:42.080 --> 01:27:43.080]   on the senators.
[01:27:43.080 --> 01:27:45.120]   >> Yeah. >> So it's perfectly civil
[01:27:45.120 --> 01:27:45.920]   to do that.
[01:27:45.920 --> 01:27:47.680]   No one's telling them to be violent
[01:27:47.680 --> 01:27:48.440]   protesters.
[01:27:48.440 --> 01:27:50.040]   But we're not going to let these
[01:27:50.040 --> 01:27:51.920]   people live through life unscathed.
[01:27:51.920 --> 01:27:54.080]   Sarah Huckabee has no right to live
[01:27:54.080 --> 01:27:55.760]   a life of no fuss, no muss,
[01:27:55.760 --> 01:27:57.440]   after lying to the press,
[01:27:57.440 --> 01:27:59.760]   after inciting against the press.
[01:27:59.760 --> 01:28:00.960]   These people should be made
[01:28:00.960 --> 01:28:01.760]   uncomfortable.
[01:28:01.760 --> 01:28:03.360]   And I think that's a life sentence,
[01:28:03.360 --> 01:28:03.880]   frankly.
[01:28:03.880 --> 01:28:06.000]   >> And- >> Look how mentally ill all
[01:28:06.000 --> 01:28:07.360]   those Democrats look.
[01:28:07.360 --> 01:28:09.440]   Look, if you're watching on TV,
[01:28:09.440 --> 01:28:10.600]   they're kind of all looking off
[01:28:10.600 --> 01:28:11.280]   in the distance.
[01:28:11.280 --> 01:28:12.880]   They always are, they got tics,
[01:28:12.880 --> 01:28:13.880]   they're all just,
[01:28:13.880 --> 01:28:15.480]   they're weak, stupid people.
[01:28:15.480 --> 01:28:16.920]   And they've been bred and
[01:28:16.920 --> 01:28:18.680]   contained and put up on pedestals
[01:28:18.680 --> 01:28:20.480]   and given their participation
[01:28:20.480 --> 01:28:22.420]   trophies, and now they are at war
[01:28:22.420 --> 01:28:24.400]   with prosperity and capitalism.
[01:28:24.400 --> 01:28:26.080]   And they are the biggest dupes of
[01:28:26.080 --> 01:28:27.080]   the mega banks and
[01:28:27.080 --> 01:28:28.760]   the trillionaire companies.
[01:28:28.760 --> 01:28:30.360]   And the people worth hundreds of
[01:28:30.360 --> 01:28:31.720]   billions that pay no tax,
[01:28:31.720 --> 01:28:33.240]   that literally fund them and
[01:28:33.240 --> 01:28:34.840]   then run slave factories with
[01:28:34.840 --> 01:28:35.720]   suicide nets and
[01:28:35.720 --> 01:28:37.240]   forced abortion in China.
[01:28:37.240 --> 01:28:39.080]   And then they point their finger at
[01:28:39.080 --> 01:28:39.960]   Trump and say,
[01:28:39.960 --> 01:28:41.400]   he has no right to exist.
[01:28:41.400 --> 01:28:42.120]   How dare him,
[01:28:42.120 --> 01:28:43.560]   what he's doing to America?
[01:28:43.560 --> 01:28:44.480]   Yeah, it's horrible.
[01:28:44.480 --> 01:28:46.320]   Trying to extract the globalist
[01:28:46.320 --> 01:28:47.240]   face sucker and
[01:28:47.240 --> 01:28:49.080]   crack the globalist face sucker
[01:28:49.080 --> 01:28:49.580]   off.
[01:28:49.580 --> 01:28:50.380]   They'll be back,
[01:28:50.380 --> 01:28:51.560]   I'll give the number out and
[01:28:51.560 --> 01:28:52.920]   take your call, stay with us,
[01:28:52.920 --> 01:28:54.500]   infowars.com, newswars.com.
[01:28:54.500 --> 01:28:57.500]   [MUSIC]
[01:28:57.500 --> 01:28:58.980]   >> Tired of being censored by
[01:28:58.980 --> 01:29:00.780]   Facebook, YouTube, Twitter and
[01:29:00.780 --> 01:29:01.340]   Patreon?
[01:29:01.340 --> 01:29:03.020]   Well, now you don't have to be.
[01:29:03.020 --> 01:29:05.060]   Oneway.com is the free speech and
[01:29:05.060 --> 01:29:06.900]   human friendly social network
[01:29:06.900 --> 01:29:08.140]   built just for you.
[01:29:08.140 --> 01:29:09.820]   Stop feeding the beast.
[01:29:09.820 --> 01:29:11.700]   Every post you make on those evil
[01:29:11.700 --> 01:29:14.060]   anti-human, anti-American perverted
[01:29:14.060 --> 01:29:15.740]   sites helps them destroy our
[01:29:15.740 --> 01:29:17.580]   families, our country, and our
[01:29:17.580 --> 01:29:18.180]   souls.
[01:29:18.180 --> 01:29:19.500]   Join Oneway today and
[01:29:19.500 --> 01:29:21.060]   take back your liberty.
[01:29:21.060 --> 01:29:23.500]   Your free speech alternative is
[01:29:23.500 --> 01:29:26.100]   waiting for you at oneway.com,
[01:29:26.100 --> 01:29:27.220]   oneway.com.
[01:29:27.220 --> 01:29:28.700]   Want revenge on the common
[01:29:28.700 --> 01:29:29.340]   housefly?
[01:29:29.340 --> 01:29:31.340]   Well, after 10,000 years,
[01:29:31.340 --> 01:29:33.380]   someone has finally come up with
[01:29:33.380 --> 01:29:35.500]   a better way, the Bug Assault,
[01:29:35.500 --> 01:29:37.260]   a miniaturized shotgun,
[01:29:37.260 --> 01:29:39.060]   which utilizes ordinary table
[01:29:39.060 --> 01:29:40.460]   salt as ammunition.
[01:29:40.460 --> 01:29:41.860]   Non-toxic and no batteries
[01:29:41.860 --> 01:29:43.500]   required, so much fun.
[01:29:43.500 --> 01:29:44.860]   You'll forget you have a wife and
[01:29:44.860 --> 01:29:45.660]   kids.
[01:29:45.660 --> 01:29:48.020]   39.95 and free economy shipping.
[01:29:48.020 --> 01:29:49.700]   Use discount code GCN and
[01:29:49.700 --> 01:29:51.580]   get an extra 10% off your purchase
[01:29:51.580 --> 01:29:53.300]   at bugassault.com.
[01:29:53.300 --> 01:29:54.860]   Fire your fly swatter,
[01:29:54.860 --> 01:29:56.500]   get your Bug Assault today.
[01:29:58.020 --> 01:29:59.420]   >> You deserve a deep,
[01:29:59.420 --> 01:30:01.540]   restful sleep with Knockout by
[01:30:01.540 --> 01:30:02.700]   InfoWars Life.
[01:30:02.700 --> 01:30:04.940]   Our organic formula is made from
[01:30:04.940 --> 01:30:07.420]   high-quality natural ingredients
[01:30:07.420 --> 01:30:09.740]   such as valerian root extract,
[01:30:09.740 --> 01:30:12.020]   L-tryptophan, lemon balm leaf
[01:30:12.020 --> 01:30:13.940]   extract, and melatonin.
[01:30:13.940 --> 01:30:15.900]   Knockout packs a powerful punch
[01:30:15.900 --> 01:30:17.820]   to get you through the night and
[01:30:17.820 --> 01:30:19.300]   achieve proper sleep.
[01:30:19.300 --> 01:30:20.700]   Millions of people around
[01:30:20.700 --> 01:30:22.340]   the world experience daytime
[01:30:22.340 --> 01:30:24.060]   drowsiness, but with the rapid
[01:30:24.060 --> 01:30:25.620]   speed of life, we need to be
[01:30:25.620 --> 01:30:26.980]   able to keep up the pace.
[01:30:26.980 --> 01:30:29.140]   Our natural mixture harnesses
[01:30:29.140 --> 01:30:31.220]   the power of 10 known ingredients
[01:30:31.220 --> 01:30:33.260]   to let your body relax and
[01:30:33.260 --> 01:30:34.820]   get the sleep you need.
[01:30:34.820 --> 01:30:36.020]   Wake up refreshed and
[01:30:36.020 --> 01:30:37.100]   take on the day.
[01:30:37.100 --> 01:30:39.180]   InfoWars Life wants to bring you
[01:30:39.180 --> 01:30:41.140]   a sleep support formula that goes
[01:30:41.140 --> 01:30:42.820]   above and beyond other leading
[01:30:42.820 --> 01:30:45.020]   brands at an affordable price.
[01:30:45.020 --> 01:30:46.700]   Get the sleep you deserve and
[01:30:46.700 --> 01:30:48.740]   experience the power of Knockout.
[01:30:48.740 --> 01:30:49.780]   Head on over to
[01:30:49.780 --> 01:30:51.300]   InfoWarsLife.com and
[01:30:51.300 --> 01:30:53.020]   say goodbye to fatigue.
[01:30:53.020 --> 01:30:54.660]   That's InfoWars Life.
[01:30:54.660 --> 01:30:57.980]   That's InfoWarsLife.com.
[01:30:57.980 --> 01:30:59.500]   >> Do you realize that when you
[01:30:59.500 --> 01:31:01.580]   spread the links from InfoWars.com,
[01:31:01.580 --> 01:31:03.140]   when you spread the videos,
[01:31:03.140 --> 01:31:04.740]   you are changing the world?
[01:31:04.740 --> 01:31:08.020]   It's you that has defeated Hillary
[01:31:08.020 --> 01:31:09.540]   and the globalists.
[01:31:09.540 --> 01:31:11.100]   It is you, the InfoWarriors,
[01:31:11.100 --> 01:31:12.140]   across the planet,
[01:31:12.140 --> 01:31:13.860]   that stood against the bullying,
[01:31:13.860 --> 01:31:15.260]   that stood against the peer
[01:31:15.260 --> 01:31:16.780]   pressure, that stood against
[01:31:16.780 --> 01:31:18.460]   the threats that have now changed
[01:31:18.460 --> 01:31:19.060]   the world.
[01:31:19.060 --> 01:31:20.460]   And that's why you've been on
[01:31:20.460 --> 01:31:22.060]   the team, supporting us, praying
[01:31:22.060 --> 01:31:23.580]   for us, and spreading the word.
[01:31:23.580 --> 01:31:24.780]   And now because of their
[01:31:24.780 --> 01:31:26.220]   intensifying censorship,
[01:31:26.220 --> 01:31:28.100]   it's more important than ever that
[01:31:28.100 --> 01:31:30.660]   everyone go to InfoWars.com/newsletter
[01:31:30.660 --> 01:31:31.940]   and sign up via email.
[01:31:31.940 --> 01:31:33.860]   So there's no way the censors can
[01:31:33.860 --> 01:31:36.020]   get between us with critical videos,
[01:31:36.020 --> 01:31:38.020]   articles, breaking news, intel,
[01:31:38.020 --> 01:31:38.860]   you name it.
[01:31:38.860 --> 01:31:40.100]   And so now I ask you,
[01:31:40.100 --> 01:31:41.540]   more than ever, to share
[01:31:41.540 --> 01:31:43.300]   the InfoWars.com articles,
[01:31:43.300 --> 01:31:45.380]   to share the videos, to tell people
[01:31:45.380 --> 01:31:47.340]   about the local stations you're
[01:31:47.340 --> 01:31:48.260]   listening to.
[01:31:48.260 --> 01:31:50.420]   The bare minimum you can do is sign
[01:31:50.420 --> 01:31:52.260]   up for the free newsletter at
[01:31:52.260 --> 01:31:54.940]   InfoWars.com/newsletter.
[01:31:54.940 --> 01:31:56.580]   We are the Renaissance, and
[01:31:56.580 --> 01:31:57.620]   we are winning.
[01:31:57.620 --> 01:32:02.860]   [MUSIC]
[01:32:02.860 --> 01:32:04.020]   >> The Real Red Pill Plus,
[01:32:04.020 --> 01:32:05.340]   ladies and gentlemen.
[01:32:05.340 --> 01:32:06.460]   Our team is constantly on the
[01:32:06.460 --> 01:32:07.300]   lookout for newer and
[01:32:07.300 --> 01:32:08.820]   better ways to improve our products.
[01:32:08.820 --> 01:32:10.180]   That's why we're bringing you
[01:32:10.180 --> 01:32:11.940]   a brand new version of one of
[01:32:11.940 --> 01:32:14.060]   the newest fan favorite products,
[01:32:14.060 --> 01:32:15.820]   the Real Red Pill Plus.
[01:32:15.820 --> 01:32:17.300]   The Real Red Pill Plus is an all
[01:32:17.300 --> 01:32:19.540]   new version of the powerhouse
[01:32:19.540 --> 01:32:20.660]   craiglinone product.
[01:32:20.660 --> 01:32:22.380]   It features the same great formula
[01:32:22.380 --> 01:32:23.780]   that supports your heart, brain,
[01:32:23.780 --> 01:32:25.740]   healthy aging process with an all
[01:32:25.740 --> 01:32:28.820]   new natural caffeine boost included.
[01:32:28.820 --> 01:32:30.660]   A powerful craiglinone base,
[01:32:30.660 --> 01:32:31.620]   the Real Red Pill,
[01:32:31.620 --> 01:32:33.460]   has quickly become one of our fellow
[01:32:33.460 --> 01:32:35.180]   InfoWars favorite products.
[01:32:35.180 --> 01:32:37.380]   Now, with an extra proprietary
[01:32:37.380 --> 01:32:38.380]   energy blend inside,
[01:32:38.380 --> 01:32:39.380]   including green tea extract,
[01:32:39.380 --> 01:32:41.260]   yerba mate leaf extract, and more,
[01:32:41.260 --> 01:32:43.460]   you can get that extra pick me up
[01:32:43.460 --> 01:32:44.780]   while supporting your mind and
[01:32:44.780 --> 01:32:45.940]   body in a healthy way.
[01:32:45.940 --> 01:32:47.180]   It's got all the great stuff that
[01:32:47.180 --> 01:32:48.380]   Real Red Pill has.
[01:32:48.380 --> 01:32:50.340]   It's also got the boost in it.
[01:32:50.340 --> 01:32:52.540]   Get the Real Red Pill Plus at
[01:32:52.540 --> 01:32:54.300]   infowarsstore.com.
[01:32:54.300 --> 01:33:01.180]   [MUSIC]
[01:33:01.180 --> 01:33:02.540]   You're listening to
[01:33:02.540 --> 01:33:03.980]   the Alex Jones Show.
[01:33:03.980 --> 01:33:13.980]   [MUSIC]
[01:33:13.980 --> 01:33:21.820]   From deep in the heart of
[01:33:21.820 --> 01:33:26.140]   FEMA Region 6,
[01:33:26.140 --> 01:33:30.740]   Austin, Texas,
[01:33:30.740 --> 01:33:37.980]   transmitting worldwide,
[01:33:37.980 --> 01:33:42.780]   it's Alex Jones.
[01:33:42.780 --> 01:33:44.740]   >> Gives every indication by what
