[00:00:12.511 --> 00:00:14.211]  There is a war.
[01:03:16.684 --> 01:03:20.267]  Well, their position is so fraught with contradictions.
[01:03:20.267 --> 01:03:23.249]  So, for example, earlier you were discussing diversity, right?
[01:03:23.249 --> 01:03:29.394]  So they're all about racial, ethnic, cultural, religious, sexual orientation diversity.
[01:03:29.394 --> 01:03:37.241]  But the most important form of diversity at a university, which is intellectual diversity, that's an absolute no-no.
[01:03:37.981 --> 01:03:42.286]  So skin pigmentation diversity, we support that.
[01:03:42.286 --> 01:03:45.009]  Diversity of ideas, well that's just unsafe.
[01:03:45.009 --> 01:03:46.951]  We won't tolerate such nonsense.
[01:03:46.951 --> 01:03:47.652]  It is grotesque.
[01:03:49.793 --> 01:03:55.295]  Now I wanted to get into this aspect of it because I sent out a tweet just before I came on the show.
[01:03:55.295 --> 01:03:56.595]  See what you make of this.
[01:03:56.595 --> 01:04:03.977]  Social media allows arrested development adult babies who never grew up to accumulate power by throwing tantrums.
[01:04:03.977 --> 01:04:11.459]  This explains the temptation for lazy, unsuccessful, ugly and unpopular people to become social justice warriors.
[01:04:11.459 --> 01:04:14.980]  You talked about Munchausen syndrome in your lecture.
[01:04:16.100 --> 01:04:23.445]  This process where people pretend to be afflicted to garner sympathy, now they've got the platform of social media to do it.
[01:04:23.445 --> 01:04:25.587]  They've organized like never before.
[01:04:25.587 --> 01:04:27.388]  They've accumulated this power.
[01:04:27.388 --> 01:04:35.333]  Just explain how that relates to the growth, the connection between social media and this expression of this Munchausen Syndrome.
[01:04:35.333 --> 01:04:41.677]  So as you said, Munchausen Syndrome is this psychiatric disorder where people get ego strokes.
[01:04:41.677 --> 01:04:45.280]  They get attention by feigning illness, by feigning injury.
[01:04:45.660 --> 01:04:53.184]  Well, imagine if now I could be given a massive platform where I incessantly cry victimhood.
[01:04:53.184 --> 01:04:56.686]  I'm going to get attention and it becomes orgasmic.
[01:04:56.686 --> 01:04:59.387]  We'll be back after the break to talk about that with Gadsfad.
[01:04:59.387 --> 01:05:00.108]  Stay with us.
[01:05:00.108 --> 01:05:06.171]  Another example of cultural suicide, Germany is now banning pork sausages in schools so they don't, quote, offend Muslim migrants.
[01:05:06.451 --> 01:05:13.997]  An increasing number of public schools and child daycare centers have stopped serving pork sausages, bacon, and ham over, quote, religious considerations.
[01:05:13.997 --> 01:05:21.844]  But in backlash, members of Chancellor Angela Merkel's party are fighting to keep pork on the menu, insisting the consumption of pork is part of German culture.
[01:05:21.844 --> 01:05:32.033]  Daniel Gunther, party representative, said, quote, The protection of minorities, including for religious reasons, must not mean that the majority is overruled in their free decision by ill-conceived consideration.
[01:05:32.253 --> 01:05:38.097]  He also pointed out that tolerance also means the appreciation and sufferance of other food cultures and lifestyles.
[01:05:38.097 --> 01:05:49.865]  Guther said that those who didn't want to eat pork didn't have to, adding, quote, You know, it goes without saying that German sausages are part of the country's culture.
[01:05:49.865 --> 01:05:54.969]  So this ban on pork sausages at public schools to make Muslim migrants happy is simply cultural genocide.
[01:05:54.969 --> 01:05:57.351]  This is Kit Daniels with InfoWars.com.
[01:05:59.275 --> 01:06:13.639]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Metal Vitality.
[01:06:13.639 --> 01:06:23.122]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another order.
[01:06:23.442 --> 01:06:32.445]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[01:06:32.445 --> 01:06:35.266]  And of course, you can cancel with one click anytime.
[01:06:35.266 --> 01:06:38.967]  As you know, I'm all about the idea of a 360 win.
[01:06:38.967 --> 01:06:43.329]  And the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[01:06:43.329 --> 01:06:44.189]  A win for liberty.
[01:06:44.409 --> 01:06:47.354]  A win for health and a win when it comes to big savings.
[01:06:47.354 --> 01:06:53.625]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[01:06:53.625 --> 01:06:55.628]  That's InfoWarsLife.com or call 888-253-3139.
[01:06:59.091 --> 01:07:02.295]  A clean, toxic-free body is the foundation of true health.
[01:07:02.295 --> 01:07:04.638]  Deep Cleanze by InfoWarsLife.com.
[01:07:04.638 --> 01:07:11.667]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:07:11.667 --> 01:07:16.834]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[01:07:16.974 --> 01:07:26.403]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[01:07:26.403 --> 01:07:35.271]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:07:35.271 --> 01:07:42.178]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spike G-Rex herbal processing technique.
[01:07:42.358 --> 01:07:48.720]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[01:07:48.720 --> 01:07:53.642]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[01:07:53.642 --> 01:07:55.583]  That's InfoWarsLife.com or call 888-253-3139.
[01:08:07.119 --> 01:08:11.204]  Resistance to tyrants is obedience to God.
[01:08:11.204 --> 01:08:12.906]  It's Alex Jones.
[01:08:16.775 --> 01:08:19.737]  This is Paul Joseph Watson live on the Alex Jones Show.
[01:08:19.737 --> 01:08:26.560]  Alex will be live at the bottom of the hour with breaking news updates, so be sure to stay tuned for that.
[01:08:26.560 --> 01:08:33.004]  But right now we're talking to Gad Saad, and sorry I had to cut you off before the break, we've got a long segment here so we can really get into it.
[01:08:33.004 --> 01:08:44.090]  Now I'll just raise the point of, you know, people are always asking me where this sort of obsession with, you know, oppression Olympics, grievance culture, safe space, where did it come from?
[01:08:44.750 --> 01:08:52.277]  Well, as Jon Ronson talks about in his book, So You've Been Publicly Shamed, he makes the point that, like never before,
[01:08:53.456 --> 01:08:56.698]  Organized groups of citizens have had this much power.
[01:08:56.698 --> 01:08:58.819]  They have access to this newfound power.
[01:08:58.819 --> 01:09:07.104]  It's very alluring, because social justice warriors are, by and large, lazy, unsuccessful people.
[01:09:07.104 --> 01:09:17.110]  They've suddenly got access to this huge platform, which allows them to project themselves out onto the world, to blame the world for their own inadequacies.
[01:09:17.110 --> 01:09:22.433]  You combine that, Gadsad, with Munchausen Syndrome, and it's a toxic combination, isn't it?
[01:09:23.073 --> 01:09:24.634]  It's orgiastic, right?
[01:09:24.634 --> 01:09:27.976]  I mean, it's a wonderful venue.
[01:09:27.976 --> 01:09:30.757]  Look, I happen to be overweight, right?
[01:09:30.757 --> 01:09:37.921]  Now, I could look at this as an opportunity to lose weight when my physician says, hey, it's healthy for you to be thinner.
[01:09:38.921 --> 01:09:46.026]  Or, I could take the social justice warrior approach and say, look, you're engaging in fatism, doctor.
[01:09:46.026 --> 01:09:52.910]  You're not accepting me for being differently weighted, and that's inappropriate because you have to love me for how I am, right?
[01:09:52.910 --> 01:10:02.276]  So it's really a question of how comfortable you are with yourself, how secure you are with who you are, and that allows you to navigate the realities of life, right?
[01:10:02.276 --> 01:10:03.257]  But victimhood
[01:10:03.897 --> 01:10:10.521]  Give somebody a card, a get-out-of-jail card, for all of their failures, right?
[01:10:10.521 --> 01:10:30.013]  I mean, it's easier for me to say that Hollywood images are perpetuating images of a thin guy, ideal, and hopefully then I can argue that that's not fair, they should love me for who I am and my physician is a fattest, than to actually have to go through the hard work of losing weight, right?
[01:10:30.313 --> 01:10:35.270]  And so this is really a symptom of the more general ethos of victimology, right?
[01:10:37.247 --> 01:10:37.948]  Well, exactly.
[01:10:37.948 --> 01:10:48.856]  It's them making excuses for their bad lifestyle choices, for the fact that they are unsuccessful, that they don't work hard enough, because we do live in a meritocracy by and large.
[01:10:48.856 --> 01:10:51.618]  It's not perfect, but that's the society that we live in.
[01:10:51.618 --> 01:11:04.868]  And rather than actually go through the process of working hard, working their way up intellectually, they'd rather just blame their problems on the rest of the world and claim that that's the reason why they are, and then build a platform off of that,
[01:11:05.208 --> 01:11:10.120]  By using social media which again allows them to accumulate more and more power.
[01:11:10.120 --> 01:11:11.644]  But I also wanted to get your take on...
[01:11:13.171 --> 01:11:19.777]  The Trump phenomenon, because this ties into political correctness of course, this is a debate that's been going back and forth.
[01:11:19.777 --> 01:11:26.683]  Do you think that support for Trump represents a genuine, you know, organic backlash against political correctness?
[01:11:26.683 --> 01:11:37.794]  Or is it simply a consequence of him filling the vacuum created by those public intellectuals that were too cowardly to stand up for true liberal principles?
[01:11:38.234 --> 01:11:39.795]  I think it's a bit of both, right?
[01:11:39.795 --> 01:11:45.018]  So, for example, if we take the issue of, you know, Muslim immigration, right?
[01:11:45.018 --> 01:12:00.088]  Somewhere between his blanket statement, ban all Muslims, and the position taken by, say, someone like Paul Stockton, the former Assistant Secretary for Homeland Defense, or Eric Holder, there are these great exchanges
[01:12:00.868 --> 01:12:00.928]  Yes.
[01:12:20.347 --> 01:12:24.708]  Seeing how the public discourse is so false, right?
[01:12:24.708 --> 01:12:27.189]  I mean, the narrative is not difficult to see.
[01:12:27.189 --> 01:12:33.931]  It's as clear as the existence of gravity, yet we have to consistently be told that, you know, don't believe your lying eyes.
[01:12:33.931 --> 01:12:42.313]  And so he, I guess, exudes or exhibits or signals a measure of authenticity, rightly or wrongly so.
[01:12:42.313 --> 01:12:44.733]  That's, I think, what the people are responding to.
[01:12:44.733 --> 01:12:46.174]  He's viewed as an outsider.
[01:12:46.934 --> 01:12:53.166]  In the political sphere who just shoots from the hips and just says what's on his mind and I think people are responding to that.
[01:12:55.006 --> 01:13:13.154]  And I read some quotes out earlier in the show, one from a fifth-year-old leftist liberal college professor out of California, who said that he was voting for Donald Trump simply to see the look on social justice warriors' faces if Donald Trump won.
