whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:54:56.000 --> 00:55:02.000]   I'd always carried it, so we bought, I guess in the end, about 850 of these.
[00:55:02.000 --> 00:55:04.000]   And then we hadn't gotten all of them in.
[00:55:04.000 --> 00:55:11.000]   The last ones came in two days ago in several shipments that Charlotte Iserby sent us of deliberate dumbing down.
[00:55:11.000 --> 00:55:15.000]   And we have about 60 or so left.
[00:55:15.000 --> 00:55:20.000]   And about half of those are hardcovers in pristine, perfect condition,
[00:55:20.000 --> 00:55:25.000]   which haven't been around for years and are selling, again, for close to $1,000.
[00:55:25.000 --> 00:55:34.000]   And some of the softcovers we got we held back because they've got, like, little rips in them or scrapes, got hurt in shipment.
[00:55:34.000 --> 00:55:39.000]   So we've got some damaged softcovers and undamaged pristine.
[00:55:39.000 --> 00:55:40.000]   I mean, they're all new.
[00:55:40.000 --> 00:55:46.000]   Hardcovers of deliberate dumbing down, they just went up at Infowars.com in the online video bookstore shopping cart.
[00:55:46.000 --> 00:55:50.000]   If this is anything like the past, they'll be gone in 30 minutes.
[00:55:50.000 --> 00:55:52.000]   So if you want them, get them.
[00:55:52.000 --> 00:55:59.000]   Also, this is running until the end of the year, but if you want to be guaranteed to get it shipped before Christmas,
[00:55:59.000 --> 00:56:07.000]   you can order any of the books, T-shirts, videos at Infowars.com by tomorrow, and you'll be guaranteed to get them.
[00:56:07.000 --> 00:56:09.000]   So get your orders in today and tomorrow.
[00:56:09.000 --> 00:56:14.000]   Stuff that ships out Monday you'll probably get because we're shipping it all out now priority.
[00:56:14.000 --> 00:56:15.000]   We usually do media mail.
[00:56:15.000 --> 00:56:16.000]   I mean, you have the choice.
[00:56:16.000 --> 00:56:17.000]   You can do media mail.
[00:56:17.000 --> 00:56:20.000]   You can do -- I don't know why I'm getting into all the technicals.
[00:56:20.000 --> 00:56:22.000]   The point is we're shipping everything priority right now.
[00:56:22.000 --> 00:56:24.000]   Even if you pay for media mail, you're getting it priority.
[00:56:24.000 --> 00:56:31.000]   So you get it, and most of you that order by Monday will also get it, but we can't guarantee it.
[00:56:31.000 --> 00:56:32.000]   So get your orders in.
[00:56:32.000 --> 00:56:37.000]   We've got specials where you get five of my best-selling films for $24.95.
[00:56:37.000 --> 00:56:44.000]   And remember, we're not funded by David Rockefeller or George Soros or the head of Fox News, Rupert Murdoch.
[00:56:44.000 --> 00:56:46.000]   We're supported by you.
[00:56:46.000 --> 00:56:51.000]   We've been able to do all this and be a platform for other activists and leaders because of you supporting us.
[00:56:51.000 --> 00:57:00.000]   Plus, these are the best books and videos and materials to further heighten your education on The Globalist and to educate others.
[00:57:00.000 --> 00:57:01.000]   So infowars.com.
[00:57:01.000 --> 00:57:04.000]   You can also give people a prisonplanet.tv membership if you like.
[00:57:04.000 --> 00:57:08.000]   We're adding more and more to prisonplanet.tv, as members know, every day.
[00:57:08.000 --> 00:57:16.000]   Finishing up with Pat in Ohio, then we're going to break and come back with Andrew, Shannon, George, and others.
[00:57:16.000 --> 00:57:21.000]   Do you have any other points about the bombshell Lindsey Williams interview yesterday?
[00:57:21.000 --> 00:57:27.000]   I didn't have anything else to add to that, but I had a question about Pat Killman.
[00:57:27.000 --> 00:57:37.000]   I know you mentioned that when he died, you mentioned last year, I think that shortly after he died, some of his unit, some of the members of his unit died also?
[00:57:37.000 --> 00:57:39.000]   Yes, five of them.
[00:57:39.000 --> 00:57:46.000]   I saw the movie and some of the people were talking, well, one of the main men were talking.
[00:57:46.000 --> 00:57:52.000]   I was just trying to see if they would mention anything about any of the members dying, and of course they didn't.
[00:57:52.000 --> 00:57:57.000]   No, I haven't seen the Tillman movie yet, and I think we've attempted to try to get him on.
[00:57:57.000 --> 00:58:00.000]   I've talked to Pat Tillman's brother, so have my producers.
[00:58:00.000 --> 00:58:05.000]   This was like three or four years ago, and they were like, "Yeah, we know foul play, but we don't want to talk about it at this time."
[00:58:05.000 --> 00:58:08.000]   But since then, it's been mainstream news that they lied.
[00:58:08.000 --> 00:58:14.000]   The coroner said it looked like a homicide, that he'd been shot up close three times in the head after being shot at a distance.
[00:58:14.000 --> 00:58:16.000]   They came up and took him out.
[00:58:16.000 --> 00:58:19.000]   He was writing letters home saying, "I'm going to go public for the peace movement."
[00:58:19.000 --> 00:58:22.000]   The Pentagon couldn't let their NFL poster man do that.
[00:58:22.000 --> 00:58:26.000]   He was a real hero, and I remember it in the news.
[00:58:26.000 --> 00:58:34.000]   There'd be members of his unit at a barbecue in their backyard in Arizona, and a guy in a black outfit pops up, shoots him in the head.
[00:58:34.000 --> 00:58:38.000]   Other people committing suicide or being found drowned.
[00:58:38.000 --> 00:58:40.000]   We'll be right back. Stay with us.
[00:58:40.000 --> 00:58:45.000]   You are listening to GCN.
[00:58:45.000 --> 00:58:49.000]   Visit GCNlive.com today.
[00:58:49.000 --> 00:58:54.000]   Folks, you've heard us talk about Home Gain before.
[00:58:54.000 --> 00:59:03.000]   Home Gain is now offering a special promo where you get up to $150 when you buy or sell a home with a Home Gain agent you find through their Find a Realtor program.
[00:59:03.000 --> 00:59:06.000]   Home Gain lets you compare realtors anonymously.
[00:59:06.000 --> 00:59:13.000]   It's easy. Go to HomeGain150.com to find and compare realtors anonymously.
[00:59:13.000 --> 00:59:20.000]   Enter promo code HomeGain150 and receive up to $150 when you close a deal with a Home Gain agent.
[00:59:20.000 --> 00:59:26.000]   Share the Home Gain 150 promo code with your friends via Facebook, Twitter, text, and more.
[00:59:26.000 --> 00:59:32.000]   Look for Max the Home Gain Gorilla to find out more about how Home Gain is going to pay you.
[00:59:32.000 --> 00:59:39.000]   Visit HomeGain150.com today to enter your promo code and get paid for buying or selling a house.
[00:59:39.000 --> 00:59:45.000]   That's H-O-M-E-G-A-I-N-150.com.
[00:59:45.000 --> 00:59:59.000]   Waging war on corruption. Alex Jones on the GCN Radio Network.
[01:00:01.000 --> 01:00:13.000]   Big Brother. Mainstream media. Government cover-ups. You want answers? Well, so does he.
[01:00:13.000 --> 01:00:22.000]   He's Alex Jones on the GCN Radio Network. And now, live from Austin, Texas, Alex Jones.
[01:00:22.000 --> 01:00:29.000]   Okay, I took some calls last hour, but now we're really going to your calls, and I'm going to do a news blitz at the bottom of the hour.
[01:00:29.000 --> 01:00:35.000]   Haven't even gotten into all the key news, but I'm going to your calls because I love the different directions that callers take us in.
[01:00:35.000 --> 01:00:41.000]   Right now, let's go to Andrew in New York. You're on the air. Go ahead.
[01:00:41.000 --> 01:00:42.000]   Good afternoon, sir.
[01:00:42.000 --> 01:00:43.000]   Hey, buddy. How you doing?
[01:00:43.000 --> 01:00:50.000]   Not too bad. I got a couple ideas for you and the listeners, and then a little news blurb you might have missed.
[01:00:50.000 --> 01:00:55.000]   First thing was is I noticed that here in New York State, we have a very large prison population,
[01:00:55.000 --> 01:00:58.000]   but they're not allowed to have shortwave radios to listen to your show.
[01:00:58.000 --> 01:01:04.000]   So what I did was is I made certain I sent out a few anonymous letters to a couple of them.
[01:01:04.000 --> 01:01:07.000]   I looked up on the Internet and said, "Hey, have you ever checked AM radio?"
[01:01:07.000 --> 01:01:16.000]   And, of course, I'm sending it out through the Internet, streaming your show to all our prison planeteers, wherever they may be.
[01:01:16.000 --> 01:01:21.000]   Number two is, well, nobody has ever thought of this before, and I have a lot of fun doing this.
[01:01:21.000 --> 01:01:28.000]   I borrowed a friend of mine's dog once, and I put a ring code on it, and I cut out some fuzzy letters that spelled out the word "drug dog"
[01:01:28.000 --> 01:01:33.000]   and took it for a walk in front of the local state-run prison facility during shift change.
[01:01:33.000 --> 01:01:38.000]   I'd say about 30 percent of those guards ran off, and the local newspaper covered it, saying,
[01:01:38.000 --> 01:01:42.000]   "Oh, they had to have a lockdown because so many guards called in sick that day."
[01:01:42.000 --> 01:01:49.000]   That's a great point. I mean, look, the government wants us watching each other because they're committing most of the serious crimes,
[01:01:49.000 --> 01:01:51.000]   and that's even taught in criminology.
[01:01:51.000 --> 01:01:56.000]   You know, I just went to community college a few years, took different courses to see what I wanted to be,
[01:01:56.000 --> 01:02:01.000]   and I took a basic criminology course and thought it was interesting, so I read a lot of more advanced textbooks on my own,
[01:02:01.000 --> 01:02:06.000]   and they even admit that criminal types try to get into government and law enforcement.
[01:02:06.000 --> 01:02:13.000]   Now, that doesn't mean that everybody who does is a criminal, but the point is criminals know, smart ones, they can get away with more.
[01:02:13.000 --> 01:02:23.000]   And, I mean, it's legendary, the type of sadist and corrupt people that become jail guards and what wardens do.
[01:02:23.000 --> 01:02:28.000]   There have been hundreds of admitted cases similar to the movie "Shawshank Redemption"
[01:02:28.000 --> 01:02:33.000]   where everything you see in that fictitious film really goes on,
[01:02:33.000 --> 01:02:40.000]   and America has more prisons than any other country combined, and it is literally a complete joke.
[01:02:40.000 --> 01:02:49.000]   And, yes, there is more drugs in prison than on the outside, and it's because the jail guards are in there selling them the drugs.
[01:02:49.000 --> 01:02:55.000]   And I've had enough of it. You want to end the drug war and hurt the drug dealers, you decriminalize drugs.
[01:02:55.000 --> 01:03:00.000]   But the drug dealers don't want that because that's where they're making their money, and it makes me sick.
[01:03:00.000 --> 01:03:06.000]   I hate drugs. I hate Prozac. I hate Ritalin. I hate cocaine. I hate methamphetamine.
[01:03:06.000 --> 01:03:10.000]   I hate everything but nicotine and alcohol, and I try to stay away from both of those.
[01:03:10.000 --> 01:03:18.000]   I like the stuff people like for thousands of years, or in the case of Europeans, 500 with those nasty cigars.
[01:03:18.000 --> 01:03:21.000]   But that's my bottom line. You got any take on that?
[01:03:21.000 --> 01:03:27.000]   Well, I can only say, especially in college, you were right about the criminology courses
[01:03:27.000 --> 01:03:33.000]   because the same exact thing happened to me, especially when I started getting into the deviant behavior ones.
[01:03:33.000 --> 01:03:40.000]   Alex, I can remember one time I talked to one of the guys that was in the class with me.
[01:03:40.000 --> 01:03:46.000]   I said, "Listen, I want to show you something. To really show you just how sad things are,
[01:03:46.000 --> 01:03:52.000]   we went through a local -- not that I eat there anymore -- but a local fast food establishment backwards.
[01:03:52.000 --> 01:03:57.000]   Just backwards. Everything came to a standstill. Everything came to a halt.
[01:03:57.000 --> 01:04:02.000]   All the employees and all the people that were eating there all came to the window.
[01:04:02.000 --> 01:04:05.000]   Because why? We just drove through backwards.
[01:04:05.000 --> 01:04:11.000]   This is why I think a lot of people have a hard time accepting -- you could show them fact-proof.
[01:04:11.000 --> 01:04:12.000]   Look, you've got --
[01:04:12.000 --> 01:04:17.000]   Yeah, people get in habits, and if something stands out to them, then they'll finally pay attention.
[01:04:17.000 --> 01:04:22.000]   There's a lot of inventive ways to get the truth out by doing things a little weird.
