whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:48:49.480 --> 00:48:50.480]   airfield.
[00:48:50.480 --> 00:48:51.480]   I
[00:48:51.480 --> 00:48:52.480]   have
[00:48:52.480 --> 00:48:53.480]   to
[00:48:53.480 --> 00:48:54.480]   leave
[00:48:54.480 --> 00:48:55.480]   on
[00:48:55.480 --> 00:48:56.480]   the
[00:48:56.480 --> 00:48:57.480]   Syrian
[00:48:57.480 --> 00:48:58.480]   airfield.
[00:48:58.480 --> 00:48:59.480]   I
[00:48:59.480 --> 00:49:00.480]   have
[00:49:00.480 --> 00:49:01.480]   to
[00:49:01.480 --> 00:49:02.480]   leave
[00:49:02.480 --> 00:49:03.480]   on
[00:49:03.480 --> 00:49:04.480]   the
[00:49:04.480 --> 00:49:05.480]   Syrian
[00:49:05.480 --> 00:49:06.480]   airfield.
[00:49:06.480 --> 00:49:07.480]   I
[00:49:07.480 --> 00:49:08.480]   have
[00:49:08.480 --> 00:49:09.480]   to
[00:49:09.480 --> 00:49:10.480]   leave
[00:49:10.480 --> 00:49:11.480]   on
[00:49:11.480 --> 00:49:12.480]   the
[00:49:12.480 --> 00:49:13.480]   Syrian
[00:49:13.480 --> 00:49:14.480]   airfield.
[00:49:14.480 --> 00:49:15.480]   I
[00:49:15.480 --> 00:49:16.480]   have
[00:49:16.480 --> 00:49:17.480]   to
[00:49:17.480 --> 00:49:18.480]   leave
[00:49:18.480 --> 00:49:19.480]   on
[00:49:19.480 --> 00:49:20.480]   the
[00:49:20.480 --> 00:49:21.480]   Syrian
[00:49:21.480 --> 00:49:22.480]   airfield.
[00:49:22.480 --> 00:49:23.480]   I
[00:49:23.480 --> 00:49:24.480]   have
[00:49:24.480 --> 00:49:25.480]   to
[00:49:25.480 --> 00:49:26.480]   leave
[00:49:26.480 --> 00:49:27.480]   on
[00:49:27.480 --> 00:49:28.480]   the
[00:49:28.480 --> 00:49:29.480]   Syrian
[00:49:29.480 --> 00:49:30.480]   airfield.
[00:49:30.480 --> 00:49:31.480]   I
[00:49:31.480 --> 00:49:32.480]   have
[00:49:32.480 --> 00:49:33.480]   to
[00:49:33.480 --> 00:49:34.480]   leave
[00:49:34.480 --> 00:49:35.480]   on
[00:49:35.480 --> 00:49:36.480]   the
[00:49:36.480 --> 00:49:37.480]   Syrian
[00:49:37.480 --> 00:49:38.480]   airfield.
[00:49:38.480 --> 00:49:39.480]   I
[00:49:39.480 --> 00:49:40.480]   have
[00:49:40.480 --> 00:49:41.480]   to
[00:49:41.480 --> 00:49:42.480]   leave
[00:49:42.480 --> 00:49:43.480]   on
[00:49:43.480 --> 00:49:44.480]   the
[00:49:44.480 --> 00:49:45.480]   Syrian
[00:49:45.480 --> 00:49:46.480]   airfield.
[00:49:46.480 --> 00:49:47.480]   I
[00:49:47.480 --> 00:49:48.480]   have
[00:49:48.480 --> 00:49:49.480]   to
[00:49:49.480 --> 00:49:50.480]   leave
[00:49:50.480 --> 00:49:51.480]   on
[00:49:51.480 --> 00:49:52.480]   the
[00:49:52.480 --> 00:49:53.480]   Syrian
[00:49:53.480 --> 00:49:54.480]   airfield.
[00:49:54.480 --> 00:49:55.480]   I
[00:49:55.480 --> 00:49:56.480]   have
[00:49:56.480 --> 00:49:57.480]   to
[00:49:57.480 --> 00:49:58.480]   leave
[00:49:58.480 --> 00:49:59.480]   on
[00:49:59.480 --> 00:50:00.480]   the
[00:50:00.480 --> 00:50:01.480]   Syrian
[00:50:01.480 --> 00:50:02.480]   airfield.
[00:50:02.480 --> 00:50:03.480]   I
[00:50:03.480 --> 00:50:04.480]   have
[00:50:04.480 --> 00:50:05.480]   to
[00:50:05.480 --> 00:50:06.480]   leave
[00:50:06.480 --> 00:50:07.480]   on
[00:50:07.480 --> 00:50:08.480]   the
[00:50:08.480 --> 00:50:09.480]   Syrian
[00:50:09.480 --> 00:50:10.480]   airfield.
[00:50:10.480 --> 00:50:11.480]   I
[00:50:11.480 --> 00:50:12.480]   have
[00:50:12.480 --> 00:50:13.480]   to
[00:50:13.480 --> 00:50:14.480]   leave
[00:50:14.480 --> 00:50:15.480]   on
[00:50:15.480 --> 00:50:16.480]   the
[00:50:16.480 --> 00:50:17.480]   Syrian
[00:50:17.480 --> 00:50:18.480]   airfield.
[00:50:18.480 --> 00:50:19.480]   I
[00:50:19.480 --> 00:50:20.480]   have
[00:50:20.480 --> 00:50:21.480]   to
[00:50:21.480 --> 00:50:22.480]   leave
[00:50:22.480 --> 00:50:23.480]   on
[00:50:23.480 --> 00:50:24.480]   the
[00:50:24.480 --> 00:50:25.480]   Syrian
[00:50:25.480 --> 00:50:26.480]   airfield.
[00:50:26.480 --> 00:50:27.480]   I
[00:50:27.480 --> 00:50:28.480]   have
[00:50:28.480 --> 00:50:29.480]   to
[00:50:29.480 --> 00:50:30.480]   leave
[00:50:30.480 --> 00:50:31.480]   on
[00:50:31.480 --> 00:50:32.480]   the
[00:50:32.480 --> 00:50:33.480]   Syrian
[00:50:33.480 --> 00:50:34.480]   airfield.
[00:50:34.480 --> 00:50:35.480]   I
[00:50:35.480 --> 00:50:36.480]   have
[00:50:36.480 --> 00:50:37.480]   to
[00:50:37.480 --> 00:50:38.480]   leave
[00:50:38.480 --> 00:50:39.480]   on
[00:50:39.480 --> 00:50:40.480]   the
[00:50:40.480 --> 00:50:41.480]   Syrian
[00:50:41.480 --> 00:50:42.480]   airfield.
[00:50:42.480 --> 00:50:43.480]   I
[00:50:43.480 --> 00:50:44.480]   have
[00:50:44.480 --> 00:50:45.480]   to
[00:50:45.480 --> 00:50:46.480]   leave
[00:50:46.480 --> 00:50:47.480]   on
[00:50:47.480 --> 00:50:48.480]   the
[00:50:48.480 --> 00:50:49.480]   Syrian
[00:50:49.480 --> 00:50:50.480]   airfield.
[00:50:50.480 --> 00:50:51.480]   I
[00:50:51.480 --> 00:50:52.480]   have
[00:50:52.480 --> 00:50:53.480]   to
[00:50:53.480 --> 00:50:54.480]   leave
[00:50:54.480 --> 00:50:55.480]   on
[00:50:55.480 --> 00:50:56.480]   the
[00:50:56.480 --> 00:50:57.480]   Syrian
[00:50:57.480 --> 00:50:58.480]   airfield.
[00:50:58.480 --> 00:50:59.480]   I
[00:50:59.480 --> 00:51:00.480]   have
[00:51:00.480 --> 00:51:01.480]   to
[00:51:01.480 --> 00:51:02.480]   leave
[00:51:02.480 --> 00:51:03.480]   on
[00:51:03.480 --> 00:51:04.480]   the
[00:51:04.480 --> 00:51:05.480]   Syrian
[00:51:05.480 --> 00:51:06.480]   airfield.
[00:51:06.480 --> 00:51:07.480]   I
[00:51:07.480 --> 00:51:08.480]   have
[00:51:08.480 --> 00:51:09.480]   to
[00:51:09.480 --> 00:51:10.480]   leave
[00:51:10.480 --> 00:51:11.480]   on
[00:51:11.480 --> 00:51:12.480]   the
[00:51:12.480 --> 00:51:13.480]   Syrian
[00:51:13.480 --> 00:51:14.480]   airfield.
[00:51:14.480 --> 00:51:15.480]   I
[00:51:15.480 --> 00:51:16.480]   have
[00:51:16.480 --> 00:51:17.480]   to
[00:51:17.480 --> 00:51:18.480]   leave
[00:51:18.480 --> 00:51:19.480]   on
[00:51:19.480 --> 00:51:20.480]   the
[00:51:20.480 --> 00:51:21.480]   Syrian
[00:51:21.480 --> 00:51:22.480]   airfield.
[00:51:22.480 --> 00:51:23.480]   I
[00:51:23.480 --> 00:51:24.480]   have
[00:51:24.480 --> 00:51:25.480]   to
[00:51:25.480 --> 00:51:26.480]   leave
[00:51:26.480 --> 00:51:27.480]   on
[00:51:27.480 --> 00:51:28.480]   the
[00:51:28.480 --> 00:51:29.480]   Syrian
[00:51:29.480 --> 00:51:30.480]   airfield.
[00:51:30.480 --> 00:51:31.480]   I
[00:51:31.480 --> 00:51:32.480]   have
[00:51:32.480 --> 00:51:33.480]   to
[00:51:33.480 --> 00:51:34.480]   leave
[00:51:34.480 --> 00:51:35.480]   on
[00:51:35.480 --> 00:51:36.480]   the
[00:51:36.480 --> 00:51:37.480]   Syrian
[00:51:37.480 --> 00:51:38.480]   airfield.
[00:51:38.480 --> 00:51:39.480]   I
[00:51:39.480 --> 00:51:40.480]   have
[00:51:40.480 --> 00:51:41.480]   to
[00:51:41.480 --> 00:51:42.480]   leave
[00:51:42.480 --> 00:51:43.480]   on
[00:51:43.480 --> 00:51:44.480]   the
[00:51:44.480 --> 00:51:45.480]   Syrian
[00:51:45.480 --> 00:51:46.480]   airfield.
[00:51:46.480 --> 00:51:47.480]   I
[00:51:47.480 --> 00:51:48.480]   have
[00:51:48.480 --> 00:51:49.480]   to
[00:51:49.480 --> 00:51:50.480]   leave
[00:51:50.480 --> 00:51:51.480]   on
[00:51:51.480 --> 00:51:52.480]   the
[00:51:52.480 --> 00:51:53.480]   Syrian
[00:51:53.480 --> 00:51:54.480]   airfield.
[00:51:54.480 --> 00:51:55.480]   I
[00:51:55.480 --> 00:51:56.480]   have
[00:51:56.480 --> 00:51:57.480]   to
[00:51:57.480 --> 00:51:58.480]   leave
[00:51:58.480 --> 00:51:59.480]   on
[00:51:59.480 --> 00:52:00.480]   the
[00:52:00.480 --> 00:52:01.480]   Syrian
[00:52:01.480 --> 00:52:02.480]   airfield.
[00:52:02.480 --> 00:52:03.480]   I
[00:52:03.480 --> 00:52:04.480]   have
[00:52:04.480 --> 00:52:05.480]   to
[00:52:05.480 --> 00:52:06.480]   leave
[00:52:06.480 --> 00:52:07.480]   on
[00:52:07.480 --> 00:52:08.480]   the
[00:52:08.480 --> 00:52:09.480]   Syrian
[00:52:09.480 --> 00:52:10.480]   airfield.
[00:52:10.480 --> 00:52:11.480]   I
[00:52:11.480 --> 00:52:12.480]   have
[00:52:12.480 --> 00:52:13.480]   to
[00:52:13.480 --> 00:52:14.480]   leave
[00:52:14.480 --> 00:52:15.480]   on
[00:52:15.480 --> 00:52:16.480]   the
[00:52:16.480 --> 00:52:17.480]   Syrian
[00:52:17.480 --> 00:52:18.480]   airfield.
[00:52:18.480 --> 00:52:19.480]   I
[00:52:19.480 --> 00:52:20.480]   have
[00:52:20.480 --> 00:52:21.480]   to
[00:52:21.480 --> 00:52:22.480]   leave
[00:52:22.480 --> 00:52:23.480]   on
[00:52:23.480 --> 00:52:24.480]   the
[00:52:24.480 --> 00:52:25.480]   Syrian
[00:52:25.480 --> 00:52:26.480]   airfield.
[00:52:26.480 --> 00:52:27.480]   I
[00:52:27.480 --> 00:52:28.480]   have
[00:52:28.480 --> 00:52:29.480]   to
[00:52:29.480 --> 00:52:30.480]   leave
[00:52:30.480 --> 00:52:31.480]   on
[00:52:31.480 --> 00:52:32.480]   the
[00:52:32.480 --> 00:52:33.480]   Syrian
[00:52:33.480 --> 00:52:34.480]   airfield.
[00:52:34.480 --> 00:52:35.480]   I
[00:52:35.480 --> 00:52:36.480]   have
[00:52:36.480 --> 00:52:37.480]   to
[00:52:37.480 --> 00:52:38.480]   leave
[00:52:38.480 --> 00:52:39.480]   on
[00:52:39.480 --> 00:52:40.480]   the
[00:52:40.480 --> 00:52:41.480]   Syrian
[00:52:41.480 --> 00:52:42.480]   airfield.
[00:52:42.480 --> 00:52:43.480]   I
[00:52:43.480 --> 00:52:44.480]   have
[00:52:44.480 --> 00:52:45.480]   to
[00:52:45.480 --> 00:52:46.480]   leave
[00:52:46.480 --> 00:52:47.480]   on
[00:52:47.480 --> 00:52:48.480]   the
[00:52:48.480 --> 00:52:49.480]   Syrian
[00:52:49.480 --> 00:52:50.480]   airfield.
[00:52:50.480 --> 00:52:51.480]   I
[00:52:51.480 --> 00:52:52.480]   have
[00:52:52.480 --> 00:52:53.480]   to
[00:52:53.480 --> 00:52:54.480]   leave
[00:52:54.480 --> 00:52:55.480]   on
[00:52:55.480 --> 00:52:56.480]   the
[00:52:56.480 --> 00:52:57.480]   Syrian
[00:52:57.480 --> 00:52:58.480]   airfield.
[00:52:58.480 --> 00:52:59.480]   I
[00:52:59.480 --> 00:53:00.480]   have
[00:53:00.480 --> 00:53:01.480]   to
[00:53:01.480 --> 00:53:02.480]   leave
[00:53:02.480 --> 00:53:03.480]   on
[00:53:03.480 --> 00:53:04.480]   the
[00:53:04.480 --> 00:53:05.480]   Syrian
[00:53:05.480 --> 00:53:06.480]   airfield.
[00:53:06.480 --> 00:53:07.480]   I
[00:53:07.480 --> 00:53:08.480]   have
[00:53:08.480 --> 00:53:09.480]   to
[00:53:09.480 --> 00:53:10.480]   leave
[00:53:10.480 --> 00:53:11.480]   on
[00:53:11.480 --> 00:53:12.480]   the
[00:53:12.480 --> 00:53:13.480]   Syrian
[00:53:13.480 --> 00:53:14.480]   airfield.
[00:53:14.480 --> 00:53:15.480]   I
[00:53:15.480 --> 00:53:16.480]   have
[00:53:16.480 --> 00:53:17.480]   to
[00:53:17.480 --> 00:53:18.480]   leave
[00:53:18.480 --> 00:53:19.480]   on
[00:53:19.480 --> 00:53:20.480]   the
[00:53:20.480 --> 00:53:21.480]   Syrian
[00:53:21.480 --> 00:53:22.480]   airfield.
[00:53:22.480 --> 00:53:23.480]   I
[00:53:23.480 --> 00:53:24.480]   have
[00:53:24.480 --> 00:53:25.480]   to
[00:53:25.480 --> 00:53:26.480]   leave
[00:53:26.480 --> 00:53:27.480]   on
[00:53:27.480 --> 00:53:28.480]   the
[00:53:28.480 --> 00:53:29.480]   Syrian
[00:53:29.480 --> 00:53:30.480]   airfield.
[00:53:30.480 --> 00:53:31.480]   I
[00:53:31.480 --> 00:53:32.480]   have
[00:53:32.480 --> 00:53:33.480]   to
[00:53:33.480 --> 00:53:34.480]   leave
[00:53:34.480 --> 00:53:35.480]   on
[00:53:35.480 --> 00:53:36.480]   the
[00:53:36.480 --> 00:53:37.480]   Syrian
[00:53:37.480 --> 00:53:38.480]   airfield.
[00:53:38.480 --> 00:53:39.480]   I
[00:53:39.480 --> 00:53:40.480]   have
[00:53:40.480 --> 00:53:41.480]   to
[00:53:41.480 --> 00:53:42.480]   leave
[00:53:42.480 --> 00:53:43.480]   on
[00:53:43.480 --> 00:53:44.480]   the
[00:53:44.480 --> 00:53:45.480]   Syrian
[00:53:45.480 --> 00:53:46.480]   airfield.
[00:53:46.480 --> 00:53:47.480]   I
[00:53:47.480 --> 00:53:48.480]   have
[00:53:48.480 --> 00:53:49.480]   to
[00:53:49.480 --> 00:53:50.480]   leave
[00:53:50.480 --> 00:53:51.480]   on
[00:53:51.480 --> 00:53:52.480]   the
[00:53:52.480 --> 00:53:53.480]   Syrian
[00:53:53.480 --> 00:53:54.480]   airfield.
[00:53:54.480 --> 00:53:55.480]   I
[00:53:55.480 --> 00:53:56.480]   have
[00:53:56.480 --> 00:53:57.480]   to
[00:53:57.480 --> 00:53:58.480]   leave
[00:53:58.480 --> 00:53:59.480]   on
[00:53:59.480 --> 00:54:00.480]   the
[00:54:00.480 --> 00:54:01.480]   Syrian
[00:54:01.480 --> 00:54:02.480]   airfield.
[00:54:02.480 --> 00:54:03.480]   I
[00:54:03.480 --> 00:54:04.480]   have
[00:54:04.480 --> 00:54:05.480]   to
[00:54:05.480 --> 00:54:06.480]   leave
[00:54:06.480 --> 00:54:07.480]   on
[00:54:07.480 --> 00:54:08.480]   the
[00:54:08.480 --> 00:54:09.480]   Syrian
[00:54:09.480 --> 00:54:10.480]   airfield.
[00:54:10.480 --> 00:54:11.480]   I
[00:54:11.480 --> 00:54:12.480]   have
[00:54:12.480 --> 00:54:13.480]   to
[00:54:13.480 --> 00:54:14.480]   leave
[00:54:14.480 --> 00:54:15.480]   on
[00:54:15.480 --> 00:54:16.480]   the
[00:54:16.480 --> 00:54:17.480]   Syrian
[00:54:17.480 --> 00:54:18.480]   airfield.
[00:54:18.480 --> 00:54:19.480]   I
[00:54:19.480 --> 00:54:20.480]   have
[00:54:20.480 --> 00:54:21.480]   to
[00:54:21.480 --> 00:54:22.480]   leave
[00:54:22.480 --> 00:54:23.480]   on
[00:54:23.480 --> 00:54:24.480]   the
[00:54:24.480 --> 00:54:25.480]   Syrian
[00:54:25.480 --> 00:54:26.480]   airfield.
[00:54:26.480 --> 00:54:27.480]   I
[00:54:27.480 --> 00:54:28.480]   have
[00:54:28.480 --> 00:54:29.480]   to
[00:54:29.480 --> 00:54:30.480]   leave
[00:54:30.480 --> 00:54:31.480]   on
[00:54:31.480 --> 00:54:32.480]   the
[00:54:32.480 --> 00:54:33.480]   Syrian
[00:54:33.480 --> 00:54:34.480]   airfield.
[00:54:34.480 --> 00:54:35.480]   I
[00:54:35.480 --> 00:54:36.480]   have
[00:54:36.480 --> 00:54:37.480]   to
[00:54:37.480 --> 00:54:38.480]   leave
[00:54:38.480 --> 00:54:39.480]   on
[00:54:39.480 --> 00:54:40.480]   the
[00:54:40.480 --> 00:54:41.480]   Syrian
[00:54:41.480 --> 00:54:42.480]   airfield.
[00:54:42.480 --> 00:54:43.480]   I
[00:54:43.480 --> 00:54:44.480]   have
[00:54:44.480 --> 00:54:45.480]   to
[00:54:45.480 --> 00:54:46.480]   leave
[00:54:46.480 --> 00:54:47.480]   on
[00:54:47.480 --> 00:54:48.480]   the
[00:54:48.480 --> 00:54:49.480]   Syrian
[00:54:49.480 --> 00:54:50.480]   airfield.
[00:54:50.480 --> 00:54:51.480]   I
[00:54:51.480 --> 00:54:52.480]   have
[00:54:52.480 --> 00:54:53.480]   to
[00:54:53.480 --> 00:54:54.480]   leave
[00:54:54.480 --> 00:54:55.480]   on
[00:54:55.480 --> 00:54:56.480]   the
[00:54:56.480 --> 00:54:57.480]   Syrian
[00:54:57.480 --> 00:54:58.480]   airfield.
[00:54:58.480 --> 00:54:59.480]   I
[00:54:59.480 --> 00:55:00.480]   have
[00:55:00.480 --> 00:55:01.480]   to
[00:55:01.480 --> 00:55:02.480]   leave
[00:55:02.480 --> 00:55:03.480]   on
[00:55:03.480 --> 00:55:04.480]   the
[00:55:04.480 --> 00:55:05.480]   Syrian
[00:55:05.480 --> 00:55:06.480]   airfield.
[00:55:06.480 --> 00:55:07.480]   I
[00:55:07.480 --> 00:55:08.480]   have
[00:55:08.480 --> 00:55:09.480]   to
[00:55:09.480 --> 00:55:10.480]   leave
[00:55:10.480 --> 00:55:11.480]   on
[00:55:11.480 --> 00:55:12.480]   the
[00:55:12.480 --> 00:55:13.480]   Syrian
[00:55:13.480 --> 00:55:14.480]   airfield.
[00:55:14.480 --> 00:55:15.480]   I
[00:55:15.480 --> 00:55:16.480]   have
[00:55:16.480 --> 00:55:17.480]   to
[00:55:17.480 --> 00:55:18.480]   leave
[00:55:18.480 --> 00:55:19.480]   on
[00:55:19.480 --> 00:55:20.480]   the
[00:55:20.480 --> 00:55:21.480]   Syrian
[00:55:21.480 --> 00:55:22.480]   airfield.
[00:55:22.480 --> 00:55:23.480]   I
[00:55:23.480 --> 00:55:24.480]   have
[00:55:24.480 --> 00:55:25.480]   to
[00:55:25.480 --> 00:55:26.480]   leave
[00:55:26.480 --> 00:55:27.480]   on
[00:55:27.480 --> 00:55:28.480]   the
[00:55:28.480 --> 00:55:29.480]   Syrian
[00:55:29.480 --> 00:55:30.480]   airfield.
[00:55:30.480 --> 00:55:31.480]   I
[00:55:31.480 --> 00:55:32.480]   have
[00:55:32.480 --> 00:55:33.480]   to
[00:55:33.480 --> 00:55:34.480]   leave
[00:55:34.480 --> 00:55:35.480]   on
[00:55:35.480 --> 00:55:36.480]   the
[00:55:36.480 --> 00:55:37.480]   Syrian
[00:55:37.480 --> 00:55:38.480]   airfield.
[00:55:38.480 --> 00:55:39.480]   I
[00:55:39.480 --> 00:55:40.480]   have
[00:55:40.480 --> 00:55:41.480]   to
[00:55:41.480 --> 00:55:42.480]   leave
[00:55:42.480 --> 00:55:43.480]   on
[00:55:43.480 --> 00:55:44.480]   the
[00:55:44.480 --> 00:55:45.480]   Syrian
[00:55:45.480 --> 00:55:46.480]   airfield.
[00:55:46.480 --> 00:55:47.480]   I
[00:55:47.480 --> 00:55:48.480]   have
[00:55:48.480 --> 00:55:49.480]   to
[00:55:49.480 --> 00:55:50.480]   leave
[00:55:50.480 --> 00:55:51.480]   on
[00:55:51.480 --> 00:55:52.480]   the
[00:55:52.480 --> 00:55:53.480]   Syrian
[00:55:53.480 --> 00:55:54.480]   airfield.
[00:55:54.480 --> 00:55:55.480]   I
[00:55:55.480 --> 00:55:56.480]   have
[00:55:56.480 --> 00:55:57.480]   to
[00:55:57.480 --> 00:55:58.480]   leave
[00:55:58.480 --> 00:55:59.480]   on
[00:55:59.480 --> 00:56:00.480]   the
[00:56:00.480 --> 00:56:01.480]   Syrian
[00:56:01.480 --> 00:56:02.480]   airfield.
[00:56:02.480 --> 00:56:03.480]   I
[00:56:03.480 --> 00:56:04.480]   have
[00:56:04.480 --> 00:56:05.480]   to
[00:56:05.480 --> 00:56:06.480]   leave
[00:56:06.480 --> 00:56:07.480]   on
[00:56:07.480 --> 00:56:08.480]   the
[00:56:08.480 --> 00:56:09.480]   Syrian
[00:56:09.480 --> 00:56:10.480]   airfield.
[00:56:10.480 --> 00:56:11.480]   I
[00:56:11.480 --> 00:56:12.480]   have
[00:56:12.480 --> 00:56:13.480]   to
[00:56:13.480 --> 00:56:14.480]   leave
[00:56:14.480 --> 00:56:15.480]   on
[00:56:15.480 --> 00:56:16.480]   the
[00:56:16.480 --> 00:56:17.480]   Syrian
[00:56:17.480 --> 00:56:18.480]   airfield.
[00:56:18.480 --> 00:56:19.480]   I
[00:56:19.480 --> 00:56:20.480]   have
[00:56:20.480 --> 00:56:21.480]   to
[00:56:21.480 --> 00:56:22.480]   leave
[00:56:22.480 --> 00:56:23.480]   on
[00:56:23.480 --> 00:56:24.480]   the
[00:56:24.480 --> 00:56:25.480]   Syrian
[00:56:25.480 --> 00:56:26.480]   airfield.
[00:56:26.480 --> 00:56:27.480]   I
[00:56:27.480 --> 00:56:28.480]   have
[00:56:28.480 --> 00:56:29.480]   to
[00:56:29.480 --> 00:56:30.480]   leave
[00:56:30.480 --> 00:56:31.480]   on
[00:56:31.480 --> 00:56:32.480]   the
[00:56:32.480 --> 00:56:33.480]   Syrian
[00:56:33.480 --> 00:56:34.480]   airfield.
[00:56:34.480 --> 00:56:35.480]   I
[00:56:35.480 --> 00:56:36.480]   have
[00:56:36.480 --> 00:56:37.480]   to
[00:56:37.480 --> 00:56:38.480]   leave
[00:56:38.480 --> 00:56:39.480]   on
[00:56:39.480 --> 00:56:40.480]   the
[00:56:40.480 --> 00:56:41.480]   Syrian
[00:56:41.480 --> 00:56:42.480]   airfield.
[00:56:42.480 --> 00:56:43.480]   I
[00:56:43.480 --> 00:56:44.480]   have
[00:56:44.480 --> 00:56:45.480]   to
[00:56:45.480 --> 00:56:46.480]   leave
[00:56:46.480 --> 00:56:47.480]   on
[00:56:47.480 --> 00:56:48.480]   the
[00:56:48.480 --> 00:56:49.480]   Syrian
[00:56:49.480 --> 00:56:50.480]   airfield.
[00:56:50.480 --> 00:56:51.480]   I
[00:56:51.480 --> 00:56:52.480]   have
[00:56:52.480 --> 00:56:53.480]   to
[00:56:53.480 --> 00:56:54.480]   leave
[00:56:54.480 --> 00:56:55.480]   on
[00:56:55.480 --> 00:56:56.480]   the
[00:56:56.480 --> 00:56:57.480]   Syrian
[00:56:57.480 --> 00:56:58.480]   airfield.
[00:56:58.480 --> 00:56:59.480]   I
[00:56:59.480 --> 00:57:00.480]   have
[00:57:00.480 --> 00:57:01.480]   to
[00:57:01.480 --> 00:57:02.480]   leave
[00:57:02.480 --> 00:57:03.480]   on
[00:57:03.480 --> 00:57:04.480]   the
[00:57:04.480 --> 00:57:05.480]   Syrian
[00:57:05.480 --> 00:57:06.480]   airfield.
[00:57:06.480 --> 00:57:07.480]   I
[00:57:07.480 --> 00:57:08.480]   have
[00:57:08.480 --> 00:57:09.480]   to
[00:57:09.480 --> 00:57:10.480]   leave
[00:57:10.480 --> 00:57:11.480]   on
[00:57:11.480 --> 00:57:12.480]   the
[00:57:12.480 --> 00:57:13.480]   Syrian
[00:57:13.480 --> 00:57:14.480]   airfield.
[00:57:14.480 --> 00:57:15.480]   I
[00:57:15.480 --> 00:57:16.480]   have
[00:57:16.480 --> 00:57:17.480]   to
[00:57:17.480 --> 00:57:18.480]   leave
[00:57:18.480 --> 00:57:19.480]   on
[00:57:19.480 --> 00:57:20.480]   the
[00:57:20.480 --> 00:57:21.480]   Syrian
[00:57:21.480 --> 00:57:22.480]   airfield.
[00:57:22.480 --> 00:57:23.480]   I
[00:57:23.480 --> 00:57:24.480]   have
[00:57:24.480 --> 00:57:25.480]   to
[00:57:25.480 --> 00:57:26.480]   leave
[00:57:26.480 --> 00:57:27.480]   on
[00:57:27.480 --> 00:57:28.480]   the
[00:57:28.480 --> 00:57:29.480]   Syrian
[00:57:29.480 --> 00:57:30.480]   airfield.
[00:57:30.480 --> 00:57:31.480]   I
[00:57:31.480 --> 00:57:32.480]   have
[00:57:32.480 --> 00:57:33.480]   to
[00:57:33.480 --> 00:57:34.480]   leave
[00:57:34.480 --> 00:57:35.480]   on
[00:57:35.480 --> 00:57:36.480]   the
[00:57:36.480 --> 00:57:37.480]   Syrian
[00:57:37.480 --> 00:57:38.480]   airfield.
[00:57:38.480 --> 00:57:39.480]   I
[00:57:39.480 --> 00:57:40.480]   have
[00:57:40.480 --> 00:57:41.480]   to
[00:57:41.480 --> 00:57:42.480]   leave
[00:57:42.480 --> 00:57:43.480]   on
[00:57:43.480 --> 00:57:44.480]   the
[00:57:44.480 --> 00:57:45.480]   Syrian
[00:57:45.480 --> 00:57:46.480]   airfield.
[00:57:46.480 --> 00:57:47.480]   I
[00:57:47.480 --> 00:57:48.480]   have
[00:57:48.480 --> 00:57:49.480]   to
[00:57:49.480 --> 00:57:50.480]   leave
[00:57:50.480 --> 00:57:51.480]   on
[00:57:51.480 --> 00:57:52.480]   the
[00:57:52.480 --> 00:57:53.480]   Syrian
[00:57:53.480 --> 00:57:54.480]   airfield.
[00:57:54.480 --> 00:57:55.480]   I
[00:57:55.480 --> 00:57:56.480]   have
[00:57:56.480 --> 00:57:57.480]   to
[00:57:57.480 --> 00:57:58.480]   leave
[00:57:58.480 --> 00:57:59.480]   on
[00:57:59.480 --> 00:58:00.480]   the
[00:58:00.480 --> 00:58:01.480]   Syrian
[00:58:01.480 --> 00:58:02.480]   airfield.
[00:58:02.480 --> 00:58:03.480]   I
[00:58:03.480 --> 00:58:04.480]   have
[00:58:04.480 --> 00:58:05.480]   to
[00:58:05.480 --> 00:58:06.480]   leave
[00:58:06.480 --> 00:58:07.480]   on
[00:58:07.480 --> 00:58:08.480]   the
[00:58:08.480 --> 00:58:09.480]   Syrian
[00:58:09.480 --> 00:58:10.480]   airfield.
[00:58:10.480 --> 00:58:11.480]   I
[00:58:11.480 --> 00:58:12.480]   have
[00:58:12.480 --> 00:58:13.480]   to
[00:58:13.480 --> 00:58:14.480]   leave
[00:58:14.480 --> 00:58:15.480]   on
[00:58:15.480 --> 00:58:16.480]   the
[00:58:16.480 --> 00:58:17.480]   Syrian
[00:58:17.480 --> 00:58:18.480]   airfield.
[00:58:18.480 --> 00:58:19.480]   I
