whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:51:32.580 --> 00:51:40.300]   this and he told me it's California law that I must have ID, photo ID on me.
[00:51:40.300 --> 00:51:45.540]   Yeah, that failure to ID thing's been thrown out a million times, but they still force
[00:51:45.540 --> 00:51:46.540]   it.
[00:51:46.540 --> 00:51:47.540]   Failure to ID has been thrown out.
[00:51:47.540 --> 00:51:49.500]   There's a Supreme Court case from Austin, Texas.
[00:51:49.500 --> 00:51:54.900]   There's quite a few on it, but one from Austin, Texas in the mid-80s, 1984, and it's totally
[00:51:54.900 --> 00:51:55.900]   unlawful.
[00:51:55.900 --> 00:51:57.860]   It's totally criminal, but they've all been trained.
[00:51:57.860 --> 00:52:00.140]   They're doing this, treating us all like prisoners.
[00:52:00.140 --> 00:52:02.540]   The kids are prisoners in school for our safety.
[00:52:02.540 --> 00:52:04.900]   No, it's for the bankers' takeover power.
[00:52:04.900 --> 00:52:07.340]   I appreciate your call, sir.
[00:52:07.340 --> 00:52:10.460]   Let's go ahead now and talk to J.N. Mass.
[00:52:10.460 --> 00:52:11.460]   You're on the air.
[00:52:11.460 --> 00:52:12.460]   Go ahead.
[00:52:12.460 --> 00:52:13.460]   Hey, Mickey Dittles, Alex.
[00:52:13.460 --> 00:52:14.460]   Hey, buddy.
[00:52:14.460 --> 00:52:15.460]   What's up?
[00:52:15.460 --> 00:52:16.460]   Nothing much.
[00:52:16.460 --> 00:52:18.820]   I'm just wondering about what you think about 10/13 tomorrow.
[00:52:18.820 --> 00:52:22.900]   Apparently, it's supposed to be some anniversary for the death of the Templars or something
[00:52:22.900 --> 00:52:27.020]   like that, so I think it'd be a good idea to watch out and see what goes on tomorrow.
[00:52:27.020 --> 00:52:33.820]   Well, a lot of people put a lot of dates on things, and we don't generally do that.
[00:52:33.820 --> 00:52:39.620]   We just cover the facts that we're able to, but Friday the 13th is known as bad luck.
[00:52:39.620 --> 00:52:44.980]   I mentioned that, by the way, last week, strangely enough, because that's when the Pope in France
[00:52:44.980 --> 00:52:49.060]   and Spain rounded up the Knights Templars and took their money and killed a bunch of
[00:52:49.060 --> 00:52:52.020]   them, and the rest of them fled to Scotland.
[00:52:52.020 --> 00:52:56.220]   Let's go ahead and talk to Bill in Pennsylvania.
[00:52:56.220 --> 00:52:57.740]   Bill, you're on the air.
[00:52:57.740 --> 00:52:58.740]   Hello?
[00:52:58.740 --> 00:52:59.740]   Yes, sir.
[00:52:59.740 --> 00:53:02.780]   Yeah, no, I was listening to your show last week.
[00:53:02.780 --> 00:53:05.220]   You were talking about zeitgeist addendum, right?
[00:53:05.220 --> 00:53:10.500]   Yeah, I said film online, and I was talking about claims that we're not going to have
[00:53:10.500 --> 00:53:13.900]   any classes in this wonderful utopia ran by machines.
[00:53:13.900 --> 00:53:17.460]   And I said, "Funny, the New World Order says they're going to have a utopia run by machines,
[00:53:17.460 --> 00:53:19.220]   but the majority of us will be exterminated."
[00:53:19.220 --> 00:53:23.220]   Okay, anyway, I just wanted to mention that I went to their...
[00:53:23.220 --> 00:53:27.260]   They have the Zeitgeist Movement website now.
[00:53:27.260 --> 00:53:28.260]   They just started it.
[00:53:28.260 --> 00:53:29.260]   I launched it on...
[00:53:29.260 --> 00:53:30.260]   The movement.
[00:53:30.260 --> 00:53:31.260]   It's called the ZeitgeistMovement.com.
[00:53:31.260 --> 00:53:39.460]   Anyway, I went there, and I left an email, and I said that you were talking about it,
[00:53:39.460 --> 00:53:46.100]   and I said, "I'm a Zeitgeist fan, and I think you should do this interview with Alex Jones."
[00:53:46.100 --> 00:53:48.340]   So I hope they do.
[00:53:48.340 --> 00:53:49.340]   And I think...
[00:53:49.340 --> 00:53:51.780]   You see, it's really strange.
[00:53:51.780 --> 00:53:55.660]   When you're talking to people about things that you've done research on, they look at
[00:53:55.660 --> 00:54:00.660]   you like you have an eye in the middle of your forehead, you know?
[00:54:00.660 --> 00:54:05.620]   But there's a lot of different kind of movements going on, right?
[00:54:05.620 --> 00:54:13.540]   And each of them separately don't draw enough people, I think.
[00:54:13.540 --> 00:54:18.300]   But all these separate movements, if put together, there's a lot more people, you know what I
[00:54:18.300 --> 00:54:19.300]   mean?
[00:54:19.300 --> 00:54:20.300]   No, I know.
[00:54:20.300 --> 00:54:22.940]   The problem with that is you can't combine all the different alternative media groups
[00:54:22.940 --> 00:54:31.400]   and different movements of different ideas in together and have them agree, because other
[00:54:31.400 --> 00:54:32.700]   groups aren't going to agree with each other.
[00:54:32.700 --> 00:54:33.700]   That's not how this is going to work.
[00:54:33.700 --> 00:54:38.220]   We need a grassroots movement of people waking up, getting involved, and having a public
[00:54:38.220 --> 00:54:39.620]   debate.
[00:54:39.620 --> 00:54:44.300]   And I wasn't attacking Zeitgeist on my radio show when I played a few clips of it.
[00:54:44.300 --> 00:54:46.340]   I was telling the story of Zeitgeist.
[00:54:46.340 --> 00:54:49.980]   You know, I've gotten a lot of attacks and a lot of hate because people don't agree with
[00:54:49.980 --> 00:54:52.420]   the movie Zeitgeist, quite a few people.
[00:54:52.420 --> 00:54:56.060]   And then the guy used a bunch of clips from my films in it.
[00:54:56.060 --> 00:55:00.220]   And so then I got the blame as if I was premeditatedly involved in all that when I wasn't.
[00:55:00.220 --> 00:55:03.540]   Now later he called up and got authorization to use some clips, because you can't really
[00:55:03.540 --> 00:55:05.420]   say no when they're already doing it.
[00:55:05.420 --> 00:55:09.780]   The point is, is that they cover the 9/11 as an inside job, there's a new world order,
[00:55:09.780 --> 00:55:13.260]   there's a private banking system running things, the monetary system's a fraud.
[00:55:13.260 --> 00:55:14.820]   I overall think it's a good film.
[00:55:14.820 --> 00:55:17.620]   I agree with about 95% of it.
[00:55:17.620 --> 00:55:23.220]   But then they put out an addendum that is, you know, I mean, I know history.
[00:55:23.220 --> 00:55:27.260]   I know that the new world order puts out this view that there'll be no more classes, no
[00:55:27.260 --> 00:55:30.100]   more money, no more system.
[00:55:30.100 --> 00:55:32.540]   And then they say we're going to eradicate classes.
[00:55:32.540 --> 00:55:33.540]   That takes force.
[00:55:33.540 --> 00:55:36.940]   There's going to be people that are going to want to quote, claim they're in a class.
[00:55:36.940 --> 00:55:39.660]   There's going to be people that want to own their own private property.
[00:55:39.660 --> 00:55:43.680]   You start talking about getting rid of all that, that's a very serious issue.
[00:55:43.680 --> 00:55:49.180]   And I just did the parallels between the fact that H.G. Wells, another futurist, 80, 90,
[00:55:49.180 --> 00:55:53.980]   100 years ago, and Karl Marx and others talked about the age of the machines and not having
[00:55:53.980 --> 00:55:57.780]   to work as the machines will produce for everybody and make everything wonderful in a land of
[00:55:57.780 --> 00:55:59.420]   milk and honey.
[00:55:59.420 --> 00:56:02.460]   And I said where they've tried all that, that hasn't happened.
[00:56:02.460 --> 00:56:07.900]   Now certainly because of technology, humanity really could go to another level.
[00:56:07.900 --> 00:56:14.180]   The point is, is that to just say that it's not dangerous and to not mention the dangers
[00:56:14.180 --> 00:56:18.220]   of that type of centralization, it's a centralization.
[00:56:18.220 --> 00:56:22.020]   And then they're claiming that it's a decentralization.
[00:56:22.020 --> 00:56:25.460]   So because this has made so much interest, I'm going to try to put a mini-documentary
[00:56:25.460 --> 00:56:31.060]   together, you know, a ten-minute blurblet or something to break down the facts here.
[00:56:31.060 --> 00:56:35.180]   But people need to just see Terror Storm in-game.
[00:56:35.180 --> 00:56:40.420]   They need to see films like Truth Rising, which specifically cover an issue and prove
[00:56:40.420 --> 00:56:41.420]   an issue.
[00:56:41.420 --> 00:56:44.340]   You know, the criminal elements of the government staged the 9/11 attacks.
[00:56:44.340 --> 00:56:45.340]   Here's the proof.
[00:56:45.340 --> 00:56:48.300]   Now don't trust them anymore because they may stage more terror attacks.
[00:56:48.300 --> 00:56:51.540]   Or here are these private banks, they're going to orchestrate an implosion.
[00:56:51.540 --> 00:56:57.380]   You know, we're there before it happens telling you what's going to go on, not after the fact.
[00:56:57.380 --> 00:57:02.740]   But it's not some arch crime for me to have my free speech and say that when you talk
[00:57:02.740 --> 00:57:08.020]   about eradicating money and classes, that every time that's done, you've got a Mao Zedong
[00:57:08.020 --> 00:57:09.020]   or a Stalin.
[00:57:09.020 --> 00:57:11.820]   I've got time to take one more call here?
[00:57:11.820 --> 00:57:12.820]   I don't.
[00:57:12.820 --> 00:57:19.060]   We better go ahead and go to break, and then we will come back with our guest, Phil Berg.
[00:57:19.060 --> 00:57:20.780]   He's a prominent lawyer.
[00:57:20.780 --> 00:57:23.900]   He's also the head of a state agency, previously to that.
[00:57:23.900 --> 00:57:30.340]   Talking about Barack Obama, is he really a congressman?
[00:57:30.340 --> 00:57:35.340]   I mean, Barack Obama, can he really run for president?
[00:57:35.340 --> 00:57:40.620]   I was thinking about Congressman Ron Paul and a couple of my plans later.
[00:57:40.620 --> 00:57:45.100]   The bottom line is with anything that says it's too simple, here's a magic bullet, there's
[00:57:45.100 --> 00:57:49.660]   going to be a utopia, we're going to run it all, no more classes, look out, the blood's
[00:57:49.660 --> 00:57:50.660]   going to flow in the streets.
[00:57:50.660 --> 00:57:52.780]   And that's happened historically, so I pointed it out.
[00:57:52.780 --> 00:57:55.060]   All right, here comes the news, and we'll be right back after that.
[00:57:55.060 --> 00:57:56.060]   Stay with me.
[00:57:56.060 --> 00:57:58.380]   Hi, this is Ted Anderson.
[00:57:58.380 --> 00:58:00.380]   Did you miss your favorite shows on GCN today?
[00:58:00.380 --> 00:58:04.020]   Thanks to the continued support of our listeners, subscribers, and sponsors, we are proud to
[00:58:04.020 --> 00:58:08.460]   bring the GCN audience a new and exciting way to listen called On Demand.
[00:58:08.460 --> 00:58:13.260]   Available on GCNlive.com, On Demand plays each show continuously until the next time
[00:58:13.260 --> 00:58:14.580]   the show goes live.
[00:58:14.580 --> 00:58:15.780]   It's simple to use.
[00:58:15.780 --> 00:58:20.500]   Just go to GCNlive.com, click on the On Demand button, and find your favorite shows.
[00:58:20.500 --> 00:58:21.500]   Don't get discouraged.
[00:58:21.500 --> 00:58:22.500]   Get On Demand.
[00:58:22.500 --> 00:58:23.500]   It's free.
[00:58:23.500 --> 00:58:27.940]   Thanks again to the listeners at GCNlive.com.
[00:58:27.940 --> 00:58:30.980]   Are your Federal Reserve notes looking for a safe haven?
[00:58:30.980 --> 00:58:33.540]   Mine found it in precious metals.
[00:58:33.540 --> 00:58:37.300]   Not paper promises, but actual gold in my possession.
[00:58:37.300 --> 00:58:42.740]   It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its
[00:58:42.740 --> 00:58:44.700]   purchasing power.
[00:58:44.700 --> 00:58:47.180]   Find your answer at Midas Resources.
[00:58:47.180 --> 00:58:50.940]   That's 1-800-686-2237.
[00:58:50.940 --> 00:58:57.580]   The answer is at 1-800-686-2237.
[00:58:57.580 --> 00:59:01.260]   As a parent, your biggest fear is getting a phone call that your child has been attacked
[00:59:01.260 --> 00:59:02.520]   or worse.
[00:59:02.520 --> 00:59:06.060]   With your child going to college or moving out on their own, it's important to keep these
[00:59:06.060 --> 00:59:07.900]   safety tips in mind.
[00:59:07.900 --> 00:59:10.180]   Teach them to be aware of their surroundings.
[00:59:10.180 --> 00:59:13.140]   Walk on well-lit paths with friends or students.
[00:59:13.140 --> 00:59:15.940]   Secure the windows and doors of their dorm room or apartment.
[00:59:15.940 --> 00:59:17.860]   Know how to reach campus security.
[00:59:17.860 --> 00:59:21.500]   Always tell someone where they're going and when to expect their return.
[00:59:21.500 --> 00:59:24.260]   And always carry a self-defense device.
[00:59:24.260 --> 00:59:28.260]   This important message is brought to you by Pepperspray.com.
[00:59:28.260 --> 00:59:32.140]   Pepperspray.com features a full line of products for college students like Pepperspray and
[00:59:32.140 --> 00:59:37.660]   Mace, as well as window locks for dorm rooms or apartments, personal alarms, stun guns,
[00:59:37.660 --> 00:59:39.500]   and nighttime safety items.
[00:59:39.500 --> 00:59:43.700]   Enter "SCHOOL" in the coupon code box and receive 10% off your order.
[00:59:43.700 --> 00:59:45.740]   Go to Pepperspray.com.
[00:59:45.740 --> 00:59:51.420]   That's Pepperspray.com or call 800-908-9988.
[00:59:51.420 --> 00:59:52.420]   That's 800-908-9988.
[00:59:52.420 --> 01:00:02.180]   A dozen times is the GCN radio network.
[01:00:02.180 --> 01:00:03.380]   Check your watch.
[01:00:03.380 --> 01:00:04.380]   It's 5 o'clock.
[01:00:04.380 --> 01:00:05.380]   I'm Pete LaValle.
[01:00:05.380 --> 01:00:06.380]   The weekend has seen an international effort to address the global pandemic.
[01:00:06.380 --> 01:00:20.980]   World financial leaders have been meeting this weekend in Washington, D.C. and Paris
