[00:00.000 --> 00:10.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:14:29.000 --> 1:14:31.000]  And if I can help you anyway, I will.
[1:14:31.000 --> 1:14:37.000]  I don't know how I can help you, or if I can do anything for you,
[1:14:37.000 --> 1:14:39.000]  I'm happy to try to help.
[1:14:39.000 --> 1:14:42.000]  Before I was taken up to the top of the boat,
[1:14:42.000 --> 1:14:52.000]  I was in a cabin on the other side of the boat being prostituted by my great uncle.
[1:14:52.000 --> 1:14:59.000]  And I was left to believe that there were several other young boys in the adjacent rooms
[1:14:59.000 --> 1:15:05.000]  that were going to be taken to the top of the boat one at a time, starting with me.
[1:15:05.000 --> 1:15:07.000]  How old are you?
[1:15:07.000 --> 1:15:08.000]  Eight years old.
[1:15:08.000 --> 1:15:11.000]  So you were eight years old and all this stuff.
[1:15:11.000 --> 1:15:16.000]  When you first got on the, this is like a yacht situation.
[1:15:16.000 --> 1:15:19.000]  Yeah, it's like a luxury cruise ship.
[1:15:19.000 --> 1:15:24.000]  When you first get on the ship, what do you think is going to happen?
[1:15:24.000 --> 1:15:26.000]  You don't know?
[1:15:26.000 --> 1:15:30.000]  I was just not aware.
[1:15:30.000 --> 1:15:37.000]  It started this activity in my life when I was three or four years old, if not earlier.
[1:15:37.000 --> 1:15:43.000]  So I just didn't question where I was or what had happened to me at any of these times.
[1:15:43.000 --> 1:15:45.000]  All right, folks, we're going to go to break.
[1:15:45.000 --> 1:15:47.000]  We're going to come back.
[1:15:47.000 --> 1:15:52.000]  And we're going to get into satanic rituals with little boys and girls
[1:15:52.000 --> 1:15:56.000]  and Bill Clinton drinking their blood.
[1:15:56.000 --> 1:16:01.000]  Heart disease is on the rise, clogged arteries, high blood pressure and high cholesterol levels
[1:16:01.000 --> 1:16:05.000]  may not be fully detected by you, but the symptoms are there.
[1:16:05.000 --> 1:16:10.000]  Loss of energy, blood sugar, spikes and drops, poor circulation and irregular heartbeat
[1:16:10.000 --> 1:16:13.000]  are just a few of these that can alert you that something is wrong.
[1:16:13.000 --> 1:16:19.000]  Here, how heart and body extract is making a difference in thousands of people's lives across America.
[1:16:19.000 --> 1:16:21.000]  My blood pressure has normalized.
[1:16:21.000 --> 1:16:23.000]  My diabetes has totally improved.
[1:16:23.000 --> 1:16:27.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[1:16:27.000 --> 1:16:29.000]  I recommend heart and body extract to everyone.
[1:16:29.000 --> 1:16:35.000]  Anybody over 40 in the North American continent should be using this product as a preventative
[1:16:35.000 --> 1:16:55.000]  to keep their cardiovascular system healthy.
[1:16:55.000 --> 1:17:06.000]  Finally, there's a way for you to get into the blockchain, the hottest financial sector without all the speculation.
[1:17:06.000 --> 1:17:25.000]  As seen on programs broadcast on Fox Business News, blockchain data centers offer an equipment leasing program in the explosive digital asset marketplace.
[1:17:25.000 --> 1:17:37.000]  This is a proven turnkey equipment sale leaseback program with a 27% annualized lease payment deposited into your bank account each month.
[1:17:37.000 --> 1:17:42.000]  Don't miss this one, stake your claim today. Call 800-600-3388. That's 800-600-3388.
[1:17:42.000 --> 1:17:47.000]  These valuable lease contracts won't last long. Call now 800-600-3388.
[1:17:47.000 --> 1:17:49.000]  800-600-3388.
[1:17:49.000 --> 1:17:58.000]  800-600-3388.
[1:17:58.000 --> 1:18:09.000]  There's a famous quote by Marine Corps General in the Korean War when 3 million Chai comms had flooded across the border and surrounded the Marines.
[1:18:09.000 --> 1:18:12.000]  More than 50 to 1 some estimates have it.
[1:18:12.000 --> 1:18:21.000]  The point is they were outnumbered and the general was told, General, we're completely surrounded. He said, good, we can attack in all directions.
[1:18:21.000 --> 1:18:31.000]  Well, that's the point that Info Wars has reached and it really is epic. It really is biblical and we wouldn't have gone this far without all your support.
[1:18:31.000 --> 1:18:42.000]  But it's going to become more critical than ever as the censorship becomes complete. And it's not just Americans, but folks all over the world are completely silenced.
[1:18:42.000 --> 1:18:50.000]  When it comes to speaking the name of a CIA fake whistleblower or exposing a pedophile or speaking out against dangerous vaccines.
[1:18:50.000 --> 1:18:57.000]  Because by Info Wars having its own platform, that checkmate's the globalist.
[1:18:57.000 --> 1:19:04.000]  Beto O'Rourke came out dozens of times and said, we're going to confiscate all your semi-automatic rifles.
[1:19:04.000 --> 1:19:11.000]  And he got all the other Democrats on the stage, nine others, to agree and said that he was a hero. Think about that.
[1:19:11.000 --> 1:19:15.000]  Now those Democrats have taken all the guns in the cities they control.
[1:19:15.000 --> 1:19:24.000]  Their blue cities are literal crap holes covered with needles and with massive drug dealing and incredible levels of violent crime.
[1:19:24.000 --> 1:19:34.000]  They know what they're doing. And now the Supreme Court's come out and ruled that gun manufacturers can be sued into oblivion for what criminals do using their firearms.
[1:19:34.000 --> 1:19:43.000]  My goodness, ladies and gentlemen, this country is under such incredible attack, but more and more towns and cities are saying they're sanctuaries for the Second Amendment.
[1:19:43.000 --> 1:19:49.000]  And they're going to follow the original Bill of Rights and Constitution and they're not going to help in the confiscation of guns.
[1:19:49.000 --> 1:19:55.000]  So you see, a lot of these cities ignore illegal aliens. Well, we can ignore all your unconstitutional laws.
[1:20:19.000 --> 1:20:38.000]  Mike Moore heads up to the pundit that put the story out and he worked for the FBI for many years in forensic investigations.
[1:20:38.000 --> 1:20:42.000]  And this is a real FBI group that they hired to investigate.
[1:20:42.000 --> 1:20:51.000]  I looked it up. The FBI agent that was on the case did mysteriously die. What was it a year ago? And then the original tape of the first interview came out.
[1:20:51.000 --> 1:20:58.000]  Now, people consider that an attack true pundit, you know, because they've been under a lot of heat and a lot of demonization.
[1:20:58.000 --> 1:21:05.000]  And I think that's reasonable to investigate who's putting this stuff out. But this information is very credible to me from my research.
[1:21:05.000 --> 1:21:08.000]  And we know it's what the Clintons are mixed up in.
[1:21:08.000 --> 1:21:14.000]  I mean, I'm not going to recount all that again because there's some time that it makes my head spin.
[1:21:14.000 --> 1:21:22.000]  The Ed Buck thing and the reports of the Egyptian human sacrifice parties and the people telling folks about this don't know what it was.
[1:21:22.000 --> 1:21:28.000]  Or like, yeah, they're wearing Egyptian stuff. They're simulating murdering a black man and then black men, three of them have died in the house.
[1:21:28.000 --> 1:21:35.000]  And Adam Schiff's wearing an Egyptian outfit. These are real diaries. The police have. This is, you know, coming out.
[1:21:35.000 --> 1:21:42.000]  Nobody says, oh, that's an Alistair Crowley ritual. Here's the type. That's what it is.
[1:21:42.000 --> 1:21:51.000]  So that's the type of crazy stuff going on. And that's why true pundit keeps getting the stuff because he worked for the FBI for a long time.
[1:21:51.000 --> 1:22:00.000]  But what goes on in these rituals and what's described here is what has been confirmed, what's come out with the finder's case and others that have been documented.
[1:22:00.000 --> 1:22:19.000]  And again, take the 3000 priests admitting to a grand jury task force of a whole group of grand juries that they were running rituals, raping little boys in the Catholic Church at night on Saturday nights,
[1:22:19.000 --> 1:22:29.000]  killing some of them, drinking their blood. I mean, it just gets worse and worse. They get you. It's a black hole. They start you out here with underage and then it just goes down to killing little kids.
[1:22:29.000 --> 1:22:36.000]  That's the basis of it. You notice it's all coming out.
