[00:00.000 --> 00:01.000]  We've got it.
[01:29:29.000 --> 01:29:35.000]  $7 million now that we didn't bring in this year to fund this operation because of these lists
[01:29:35.000 --> 01:29:40.000]  and us being denied access to the marketplace by the racketeering of the Southern Private Law Center
[01:29:40.000 --> 01:29:43.000]  and their cohorts at CNN, MSNBC and others.
[01:29:43.000 --> 01:29:47.000]  We're on the march, the Empire's on the run.
[01:29:47.000 --> 01:29:50.000]  Alex Jones and the GCN Radio Network.
[01:29:55.000 --> 01:30:00.000]  You know, someone very profoundly once said many years ago that if fascism ever comes to America,
[01:30:00.000 --> 01:30:02.000]  it'll come in the name of liberalism.
[01:30:02.000 --> 01:30:04.000]  You're a white man!
[01:30:04.000 --> 01:30:05.000]  You're a white man!
[01:30:05.000 --> 01:30:14.000]  Welcome to The War Room, the latest expansion in InfoWars live broadcasting.
[01:30:14.000 --> 01:30:19.000]  We are live weekdays from 3 to 6 PM central at infowars.com slash show
[01:30:19.000 --> 01:30:23.000]  and this YouTube channel right here that you've landed on.
[01:30:23.000 --> 01:30:26.000]  Please subscribe to the channel for updates and notifications.
[01:30:26.000 --> 01:30:29.000]  You can follow us on Twitter at War Room Show.
[01:30:29.000 --> 01:30:32.000]  We are going to have the most powerful guests, the most powerful hosts.
[01:30:32.000 --> 01:30:37.000]  Will he be hearing from Alex Jones regularly as well as taking your phone calls?
[01:30:37.000 --> 01:30:41.000]  The liberal establishment media has controlled the narrative for too long.
[01:30:41.000 --> 01:30:44.000]  The silent majority is no longer silent.
[01:30:44.000 --> 01:30:46.000]  This is The War Room.
[01:30:56.000 --> 01:31:00.000]  Enjoy all natural bath and beauty products with Emmerich's Essentials.
[01:31:00.000 --> 01:31:05.000]  We are proud to bring you a collection of organic-based household products at infowarsstore.com
[01:31:05.000 --> 01:31:10.000]  including non-nano SPF 30 zinc oxide sunscreen,
[01:31:10.000 --> 01:31:14.000]  deat-free herbal bug spray, concentrated peppermint mouthwash,
[01:31:14.000 --> 01:31:19.000]  unscented body wash, tea tree shampoo, and long-lasting natural deodorant.
[01:31:19.000 --> 01:31:24.000]  Emmerich's Essentials is free of chemicals and toxins that may harm your body.
[01:31:24.000 --> 01:31:28.000]  We carefully select pure and simple ingredients to create formulas that are certified
[01:31:28.000 --> 01:31:30.000]  USDA made with organic.
[01:31:30.000 --> 01:31:35.000]  Our mission is to offer you everyday organic household products to enhance your life.
[01:31:35.000 --> 01:31:40.000]  Truly feel the difference by going organic natural without compromising on quality.
[01:31:40.000 --> 01:31:42.000]  Feel good about using Emmerich's Essentials.
[01:31:42.000 --> 01:31:47.000]  Start saving money and stop exposing yourself and your family to toxic ingredients.
[01:31:47.000 --> 01:31:53.000]  Visit infowarsstore.com and learn more about the new Emmerich's Essentials line of organic products.
[01:31:53.000 --> 01:31:58.000]  That's infowarsstore.com.
[01:32:23.000 --> 01:32:27.000]  Super Blue contains natural oils and ingredients used since Biblical times
[01:32:27.000 --> 01:32:30.000]  to help wipe out bad bacteria and eliminate bad breath.
[01:32:30.000 --> 01:32:34.000]  Just some of the ingredients in Super Blue chosen by our dental experts include
[01:32:34.000 --> 01:32:38.000]  xylitol, peppermint oil, iodine, nano-silver, and more
[01:32:38.000 --> 01:32:43.000]  due to requests from lifters who found that spearmint was a little bit too strong for some of their children.
[01:32:43.000 --> 01:32:46.000]  We have created the new Bubble Gum flavored Super Blue that is spearmint-free.
[01:32:46.000 --> 01:32:50.000]  Learn more about the new Bubble Gum flavored Super Blue toothpaste and more
[01:32:50.000 --> 01:32:55.000]  at infowarslife.com and support the info war while you support Healthy Gums and Teeth.
[01:32:55.000 --> 01:33:09.000]  If you are receiving this transmission, you are the resistance.
[01:33:09.000 --> 01:33:12.000]  You're listening to Alex Jones.
[01:33:12.000 --> 01:33:34.000]  Music plays
[01:33:34.000 --> 01:33:39.000]  Boy, I tell you, the globalists have got a tiger by the tail having the Southern Party Law Center and others.
[01:33:39.000 --> 01:33:43.000]  Just say all Americans that voted Trump are white supremacists.
[01:33:43.000 --> 01:33:45.000]  All Americans that voted Trump are rapists.
[01:33:45.000 --> 01:33:49.000]  These are the talking points that are now causing violence and anti-fuck.
[01:33:49.000 --> 01:33:55.000]  It's out savagely beating and attacking even prayer groups, multiracial groups,
[01:33:55.000 --> 01:33:58.000]  transsexuals that are at libertarian meetings.
[01:33:58.000 --> 01:34:00.000]  I mean, they'll attack anybody.
[01:34:00.000 --> 01:34:02.000]  And Joni Turner is a former prosecutor.
[01:34:02.000 --> 01:34:06.000]  She is a lawyer that deals with these type of cases.
[01:34:06.000 --> 01:34:10.000]  This is racketeering. This is organized fraud, civil rights violation,
[01:34:10.000 --> 01:34:15.000]  trying to deny conservatives, libertarians, just free thinkers, access to the marketplace.
[01:34:15.000 --> 01:34:17.000]  We've been kicked off ad-rode.
[01:34:17.000 --> 01:34:20.000]  We have been blocked from big credit card companies.
[01:34:20.000 --> 01:34:27.000]  We've been blocked from all sorts of other major firms even though we're well established and respected
[01:34:27.000 --> 01:34:30.000]  because we've been putting the Southern Party Law Center database
[01:34:30.000 --> 01:34:34.000]  that they're now putting thousands and thousands and thousands of more people in.
[01:34:34.000 --> 01:34:39.000]  They have a live hate map with over 900 dots.
[01:34:39.000 --> 01:34:45.000]  Wes, one of our chief engineers, no criminal record in his life.
[01:34:45.000 --> 01:34:49.000]  He would fight traffic tickets beginning with a speeding ticket he didn't know.
[01:34:49.000 --> 01:34:51.000]  He's been working for me 15 years.
[01:34:51.000 --> 01:34:53.000]  It started about 10 years ago.
[01:34:53.000 --> 01:34:56.000]  He was put in a sovereign citizen database.
[01:34:56.000 --> 01:35:02.000]  The Southern Party Law Center showed the police department videos saying if someone fights a ticket,
[01:35:02.000 --> 01:35:07.000]  they're a terrorist and he's been put in a gang member task force platform.
[01:35:07.000 --> 01:35:10.000]  When they pull him over now, they come out with guns drawn.
[01:35:10.000 --> 01:35:16.000]  Mike Cernovich, you've been put in the database, so I've been put in the database
[01:35:16.000 --> 01:35:23.000]  and it's caused us more money than we were going to make to even expand this operation in 2017.
[01:35:23.000 --> 01:35:27.000]  You came through, bought more of the products, but they're now trying to shut us off on PayPal.
[01:35:27.000 --> 01:35:36.000]  They are shutting off mainline Christian churches with hundreds of thousands of members off of major platforms like Amazon.
[01:35:36.000 --> 01:35:38.000]  You're a lawyer as well, Mike Cernovich.
[01:35:38.000 --> 01:35:40.000]  They've really jumped the shark here.
[01:35:40.000 --> 01:35:47.000]  We're going to get back into the hurricane and this huge Debbie Wasserman Schultz news and FBI cover-up news.
[01:35:47.000 --> 01:35:51.000]  It's so bombshell here in just a few minutes and you're going to be riding a shotgun.
[01:35:51.000 --> 01:35:55.000]  But as a lawyer, hearing her break this down, she's going to get more into it.
[01:35:55.000 --> 01:35:58.000]  Again, the question, why are they so reckless now?
[01:35:58.000 --> 01:36:04.000]  Why are they doing things that every high-powered lawyer I've talked to says we will win on?
[01:36:04.000 --> 01:36:08.000]  It's the drunk with power. Ultimately, they've never been held accountable.
[01:36:08.000 --> 01:36:10.000]  Nobody's ever gone after them.
[01:36:10.000 --> 01:36:18.000]  It takes a lot of time, a lot of energy and you know that if you go after them, they're going to bring down the hammer.
[01:36:18.000 --> 01:36:19.000]  They're going to try to ruin your life.
[01:36:19.000 --> 01:36:21.000]  They're going to go to your neighbor's house and say, knock, knock.
[01:36:21.000 --> 01:36:23.000]  I'm a reporter with so-and-so.
[01:36:23.000 --> 01:36:27.000]  Did you know your next door neighbor is a lunatic white supremacist, Neo-Nazi?
[01:36:27.000 --> 01:36:32.000]  That's how they get you is they go into your neighborhood and they're knocking on doors and go,
[01:36:32.000 --> 01:36:36.000]  And let's show it on screen. You're in the Southern Poverty Law Center in between Nazis.
[01:36:36.000 --> 01:36:38.000]  Let's put that article up on screen.
[01:36:38.000 --> 01:36:41.000]  Yeah, I mean, they added me to their hate list in an effort to have me murdered.
[01:36:41.000 --> 01:36:45.000]  Remember, Floyd Lee Corkins, everybody should know Floyd Lee Corkins.
[01:36:45.000 --> 01:36:50.000]  What they do is they create these hate lists and then they're in cahoots with the media.
[01:36:50.000 --> 01:36:54.000]  So what they'll do is they'll knock, knock, knock. Oh, hey, neighbor of Mike Cernovich.
[01:36:54.000 --> 01:36:57.000]  Did you know that he's been added to a hate list?
[01:36:57.000 --> 01:37:00.000]  How do you feel about that? How do you feel about being on the hate list?
[01:37:00.000 --> 01:37:04.000]  How do you feel knowing that you live next door to a-
[01:37:04.000 --> 01:37:07.000]  So it's all classic stalking, classic harassment.
[01:37:07.000 --> 01:37:10.000]  What do you think of Joni Turner, a high-powered lawyer, former prosecutor?
[01:37:10.000 --> 01:37:15.000]  She's already got thousands of people signed up with documentation of how they were attacked or discriminated against
[01:37:15.000 --> 01:37:20.000]  because they had a Trump sticker or a Republican city council member,
[01:37:20.000 --> 01:37:23.000]  that neighbor comes overshoot them twice in the head, says, die, Trump supporter.
[01:37:23.000 --> 01:37:27.000]  We ought to get that guy's widow signed up. I mean, Joni, they have jumped the shark.
