whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:06:49.000 --> 01:06:57.000]   I mean, it's false flag after false flag. And even if it is not a false flag, it gives the perception that it is a false flag.
[01:06:57.000 --> 01:07:05.000]   And yeah, two white men attacking Jesse Smiley. Let's go back to Jesse Smiley. Two white men at 2 a.m. attacking him in the mega hats.
[01:07:05.000 --> 01:07:13.000]   The new Klan hood is what the left is trying to call it, which is absolutely disgusting because making America great.
[01:07:13.000 --> 01:07:17.000]   I've had some liberals tell me making America great is to go back to slavery.
[01:07:18.000 --> 01:07:24.000]   The left truly believes that slavery is when America was great. See, they don't even realize what they're saying.
[01:07:24.000 --> 01:07:27.000]   Plus it was the Democrats, it was the Republicans that stopped it.
[01:07:27.000 --> 01:07:37.000]   It was the Republicans. It's absolutely insane. You know, I talk to black people on social media and they get angry with me because I say I support the Republican Party.
[01:07:37.000 --> 01:07:41.000]   Well, it was the Republican Party that gave black people guns to protect themselves from the Democratic KKK.
[01:07:42.000 --> 01:07:48.000]   It was the NRA that set up for that. Stay there, always on fire. We've got to get Will on more routinely. Will Johnson's our guest.
[01:07:48.000 --> 01:07:50.000]   Your calls, I promise, your calls are straight ahead. Don't hang up.
[01:07:51.000 --> 01:08:11.000]   Rallying patriots worldwide in defense of human liberty. You're listening to the Alex Jones Show.
[01:08:12.000 --> 01:08:19.000]   Alright, we've got Henry, he's been a long time listener, first time caller. We're going to him. Nathan, Brad, Douglas, Chris, Ed, Mike, Laura, Andrew.
[01:08:19.000 --> 01:08:25.000]   I'm going to get to all of you while Will Johnson's with us. I want to invite Will Johnson on every two weeks or so. We need to get him his own show.
[01:08:25.000 --> 01:08:29.000]   He does his own show, by the way, UnitedAmericaFirst.com.
[01:08:29.000 --> 01:08:36.000]   But just during the break, we've got Fox News, CNN, MSNBC. We've got like 15 channels on satellite out there.
[01:08:37.000 --> 01:08:43.000]   We're watching all these big rivers overflowed in the Midwest and all these bridges out and all these roads and all these dead.
[01:08:43.000 --> 01:08:56.000]   You know, there's dead Hispanic people, black people, white people, people with red blood fighting for their lives from these deadly cyclones and these storms.
[01:08:56.000 --> 01:09:03.000]   And the news you turn it on, it's all about how white people are evil. It's total divide and conquer and it's sick.
[01:09:04.000 --> 01:09:10.000]   I want to get to a bunch of these calls, bam, bam, bam, because they've been holding out. You can comment on what they have to say, but we take some calls.
[01:09:10.000 --> 01:09:17.000]   What else is on your radar screen? Because there's just so much craziness going on and AOC's falling on her face.
[01:09:17.000 --> 01:09:23.000]   Beto O'Rourke's falling on his face. Trump, though, is not defending First Amendment enough.
[01:09:23.000 --> 01:09:28.000]   I mean, I'm not saying I don't, I'm not saying I hate Trump, but I'm starting to get upset.
[01:09:29.000 --> 01:09:35.000]   No, I'm with you on that. I believe President Trump's not doing enough about the censorship. We need more done.
[01:09:35.000 --> 01:09:41.000]   And maybe he's doing something in the background, but I'm not seeing it. And the people I talk to, they're not seeing it.
[01:09:41.000 --> 01:09:49.000]   And a lot of people don't understand why he's not bringing more attention to the censorship that's taking place in this country, because it's going to affect him in 2020.
[01:09:49.000 --> 01:09:56.000]   Google, YouTube, Facebook, they've all colluded together to try to take down the President of the United States.
[01:09:57.000 --> 01:10:01.000]   And they all see it. So why is he not addressing it? So the frustration is there, rightfully so.
[01:10:01.000 --> 01:10:07.000]   And one more thing, Alex, you know, one thing I'm so sick about, and I'm talking about the white genocide again,
[01:10:07.000 --> 01:10:13.000]   is that there's white people when you bring it up and when they're being called racist, they don't tell people to shut up.
[01:10:13.000 --> 01:10:19.000]   I'm so sick of it. If you're white and someone says that you're racist, by all means, tell them to shut up.
[01:10:19.000 --> 01:10:26.000]   Enough is enough. If you're not racist, then why take it? I mean, people have got to stop sitting down to this nonsense.
[01:10:26.000 --> 01:10:32.000]   And that's the very reason why the country's in a predicament right now, because not enough good men and women just stood up and said anything.
[01:10:32.000 --> 01:10:39.000]   When do we get enough of it? I'm sick of it, and I'm not even white. So when someone says, say, shut up.
[01:10:39.000 --> 01:10:44.000]   Well, imagine if you tuned in and they said Hispanics are inherently evil or blacks are inherently evil.
[01:10:44.000 --> 01:10:47.000]   I always like what Martin Luther King said, because it was perfect sense.
[01:10:47.000 --> 01:10:51.000]   And yet I go off what somebody says and does. If somebody's got good food, I go to the restaurant.
[01:10:52.000 --> 01:10:57.000]   I don't care if they're Asian, black, white, Hispanic. If a woman's good looking, I'm not married.
[01:10:57.000 --> 01:11:02.000]   There's good looking black women, Hispanic women, white women, whatever. Good looking, you can see what's good looking.
[01:11:02.000 --> 01:11:07.000]   I mean, if a rug is nice, it's from Pakistan, I buy it. It's made by Pakistanis, not white people.
[01:11:07.000 --> 01:11:12.000]   If music's good, I listen to all sorts of music. I love a lot of black musicians.
[01:11:12.000 --> 01:11:18.000]   Again, it's what Martin Luther King said. It's about who you are, not what color you are. That's crazy.
[01:11:19.000 --> 01:11:27.000]   And the left has totally turned against that. And most low level leftists, mainly white people, have bought into it. It's bizarre.
[01:11:27.000 --> 01:11:32.000]   Because it's white guilt. They're feeling guilty about something that they didn't even do themselves.
[01:11:32.000 --> 01:11:41.000]   None of these white people own slaves. None of these black people walking around today, at least under the age of 50, have been slaves, unless they've been slaves in their mind.
[01:11:42.000 --> 01:11:48.000]   But you know what? The problem is that you have, for example, now they're trying to push reparations.
[01:11:48.000 --> 01:11:53.000]   And I'm trying to go really quick so you can get to your calls. Reparations. Who's going to pay reparations?
[01:11:53.000 --> 01:11:57.000]   If anyone's going to pay it, this white tax, it's essentially what it is.
[01:11:57.000 --> 01:12:00.000]   Hold on, we're going to do this, because I'm going to push our next guest back 15 minutes because I got to you late.
[01:12:00.000 --> 01:12:04.000]   I apologize. We'll do that at the start of the next hour. Reparations is a big talk we should have.
[01:12:04.000 --> 01:12:10.000]   The idea that if your grandpa or great-great-great-great-grandpa did something, you're guilty, that is such authoritarianism.
[01:12:11.000 --> 01:12:12.000]   We'll talk about that with Will Johnson in a moment.
[01:12:12.000 --> 01:12:19.000]   But right now, Henry in Waco, Texas, long-time listener, first-time caller. Thanks for holding. You're awesome.
[01:12:19.000 --> 01:12:21.000]   Hey, Alex.
[01:12:21.000 --> 01:12:23.000]   Hi.
[01:12:23.000 --> 01:12:26.000]   I've just got a few things that I think need to be discussed.
[01:12:26.000 --> 01:12:30.000]   The left likes to shut down discussion. They just want to shut it down.
[01:12:30.000 --> 01:12:39.000]   They want to push open borders with Trump's immigration Muslim ban and all the stuff that's been going on.
[01:12:40.000 --> 01:12:44.000]   There's a lot in that video that just doesn't make any sense.
[01:12:44.000 --> 01:12:47.000]   There's too many points and too many places.
[01:12:47.000 --> 01:12:52.000]   The Facebook video came out, it was distorted.
[01:12:52.000 --> 01:12:57.000]   It came out in like 480p instead of 720, which is what always is broadcast.
[01:12:57.000 --> 01:13:01.000]   It just looks like a complete...
[01:13:01.000 --> 01:13:08.000]   And if you notice, Cal, they'll show Nazis executing Jews on PBS, and they should.
[01:13:09.000 --> 01:13:11.000]   But if you show another guy executing people, you're not supposed to see it.
[01:13:11.000 --> 01:13:17.000]   Since when can they selectively show who they want being killed when?
[01:13:17.000 --> 01:13:24.000]   Just like all the stuff that you've gone through with Sandy Hook.
[01:13:24.000 --> 01:13:26.000]   All they want to do is shut it down.
[01:13:26.000 --> 01:13:28.000]   It's taken off all the videos on YouTube.
[01:13:28.000 --> 01:13:31.000]   YouTube's even censoring this video right now.
[01:13:31.000 --> 01:13:35.000]   They're censoring everything that anybody has any discussion about this video.
[01:13:36.000 --> 01:13:39.000]   They're shutting it down, they put their PBS blog out.
[01:13:39.000 --> 01:13:41.000]   That's a good point. They act so scared.
[01:13:41.000 --> 01:13:46.000]   CNN and others, they show blurred video of the shooter, but when we show it, they take it down.
[01:13:46.000 --> 01:13:49.000]   So again, what do you think's behind that, Henry?
[01:13:49.000 --> 01:13:53.000]   Well, I think what's behind it is there's certain anomalies in the video.
