[00:00.000 --> 00:11.000]  Music
[1:41:19.800 --> 1:41:25.160]  covid-19 that's now set to make over 200 billion dollars
[1:41:25.160 --> 1:41:31.880]  oh boy the very lab that released it developed the test kit
[1:41:31.880 --> 1:41:39.080]  uh that's like the old rumors that i confirm with one of the
[1:41:39.080 --> 1:41:43.000]  heads of the virus companies antivirus digital viruses that they would create
[1:41:43.000 --> 1:41:46.600]  their own to get money and sure enough they said oh yeah yeah that we did but
[1:41:46.600 --> 1:41:49.400]  i'll kill you if you ever tell anybody they got a hitman with him actually but
[1:41:49.400 --> 1:41:52.680]  i'll stop right there probably guess what i'm talking about uh i was like
[1:41:52.680 --> 1:41:55.800]  dude you got a guy with like guns everywhere or what is it but anyways
[1:41:55.800 --> 1:42:01.000]  look at this dr anderson utilizes novel diagnostic platforms for
[1:42:01.000 --> 1:42:07.080]  identification of not only new viruses but also other clinically
[1:42:07.080 --> 1:42:12.680]  relevant emerging infectious diseases such as mirrors and the zika virus
[1:42:12.680 --> 1:42:17.720]  all bill gates specialties
[1:42:17.720 --> 1:42:24.120]  so she runs facebook and decides who can say what
[1:42:24.600 --> 1:42:28.600]  and she works high level at the bio weapons lab on record
[1:42:28.600 --> 1:42:33.320]  and she has the big global test that it turns out
[1:42:33.320 --> 1:42:38.760]  says all cold bugs are covid-19 to get a higher rate
[1:42:38.760 --> 1:42:41.720]  that then count every death as covid-19 when it's not
[1:42:41.720 --> 1:42:45.560]  so you talk about no wonder they want to censor everybody because they can't
[1:42:45.560 --> 1:42:49.480]  handle anybody studying who they did you're all caught
[1:42:49.480 --> 1:42:56.120]  and you're all in big trouble missy
[1:42:56.120 --> 1:42:59.720]  ten weeks ago i began to tell listeners they needed to get high-quality
[1:42:59.720 --> 1:43:02.920]  horrible food not because of the virus but because of the
[1:43:02.920 --> 1:43:06.760]  crises and the economic shutdown it would cause because the
[1:43:06.760 --> 1:43:09.560]  globe was for planning to hold america hostage and run a
[1:43:09.560 --> 1:43:12.920]  blockade through the blue cities and blue states
[1:43:12.920 --> 1:43:16.680]  now that prediction has come true because the globalists are running an
[1:43:16.680 --> 1:43:20.360]  operation it's not predictions we have
[1:43:20.360 --> 1:43:24.120]  their battle plans so going back more than eight weeks ago
[1:43:24.120 --> 1:43:27.800]  all major storeable food companies were sold out except my patreon supply
[1:43:27.800 --> 1:43:29.800]  because they're the biggest of our preposition
[1:43:29.800 --> 1:43:33.080]  when it got to the point they had so many orders coming in
[1:43:33.080 --> 1:43:36.040]  that they wouldn't be able to fulfill them in a timely manner they stopped
[1:43:36.040 --> 1:43:39.640]  taking orders till they got caught back up well now they're caught back up they
[1:43:39.640 --> 1:43:43.720]  got high quality storeable food in stock ready to be packaged and shipped to you
[1:43:43.720 --> 1:43:47.320]  get your orders in now at infowarstore.com to go
[1:43:47.320 --> 1:43:50.920]  right at the head of the queue and get delivered to you as fast as possible
[1:43:50.920 --> 1:43:56.680]  and from the employer here's trouble food now at infowarstore.com
[1:43:56.680 --> 1:44:01.080]  the ultimate turmeric and inflammatory support product on the market
[1:44:01.080 --> 1:44:08.680]  bodies is available at 40 off at the infowar store using pure turmeric extract
[1:44:08.680 --> 1:44:14.360]  plus peppering from black pepper bodies makes for optimal formula absorption
[1:44:14.360 --> 1:44:18.520]  to help boost and support your flexibility mobility
[1:44:18.520 --> 1:44:22.360]  joint function immune system and so much more
[1:44:22.360 --> 1:44:27.640]  truly utilizing its potential bodies contains over 95 percent of the active
[1:44:27.640 --> 1:44:31.160]  ingredients in turmeric and with five other organic
[1:44:31.160 --> 1:44:35.560]  herbs and extracts bodies is a synergistic powerhouse of full
[1:44:35.560 --> 1:44:39.880]  body support we worked hard to create a formula that
[1:44:39.880 --> 1:44:46.040]  takes advantage of the power of turmeric check out bodies today for 40 off at
[1:44:46.040 --> 1:44:49.640]  infowarstore.com and see what this time-tested ingredient
[1:44:49.640 --> 1:44:53.000]  can add to your daily routine
[1:44:55.880 --> 1:45:00.040]  the official numbers are now in the united states is in the biggest
[1:45:00.040 --> 1:45:05.080]  financial collapse in our history this is the worst employment collapse in u.s
[1:45:05.080 --> 1:45:08.120]  history by a very wide margin writes michael
[1:45:08.120 --> 1:45:12.280]  snider the economic collapse block at this point we should no longer speak of
[1:45:12.280 --> 1:45:15.720]  the economic collapse as something that will happen in the future
[1:45:15.720 --> 1:45:19.240]  it is now here and he does an excellent job
[1:45:19.240 --> 1:45:23.240]  in the article on info wars.com of laying it out this was done
[1:45:23.240 --> 1:45:28.840]  by design trump fought to open the economy but the hijacked blue cities
[1:45:28.840 --> 1:45:32.680]  and states with the chai comms and with hollywood and the media
[1:45:32.680 --> 1:45:36.760]  held america underwater until we sucked it into our lungs
[1:45:36.760 --> 1:45:41.320]  and now we're lying there like a fish dying there's not much time to get the
[1:45:41.320 --> 1:45:44.600]  water out of our lungs so remember for decades to come
[1:45:44.600 --> 1:45:48.760]  when millions starve to death worldwide and you live in slums with no medicine
[1:45:48.760 --> 1:45:52.200]  the globalist did this the globalist did this
[1:45:52.200 --> 1:45:55.960]  the globalist did this the globalist did this
[1:45:55.960 --> 1:45:59.960]  this ad will only run for a couple days because it's about to sell out
[1:45:59.960 --> 1:46:03.960]  i noticed hey we had a lot of prostagard people love it we've got a lot of it
[1:46:03.960 --> 1:46:08.040]  why is it suddenly almost sold out and i went oh my gosh it's an incredible
[1:46:08.040 --> 1:46:12.280]  formula not just for the prostate the sol palmetto that's on record
[1:46:12.280 --> 1:46:15.880]  for helping that it's got everything vitamin d
[1:46:15.880 --> 1:46:19.240]  a big dose of that a big dose of zinc a big dose of selenium
[1:46:19.240 --> 1:46:23.000]  copper chromium and a bunch of other stuff this
[1:46:23.000 --> 1:46:26.760]  is the perfect formula for what's going on right now
[1:46:26.760 --> 1:46:30.120]  and it's about to sell out in former store.com and i want you to have it
[1:46:30.120 --> 1:46:34.200]  so that after all this craziness passes it becomes a normal regimen in your life
[1:46:34.200 --> 1:46:37.720]  because this is something in my view you need every day get it right now
[1:46:37.720 --> 1:46:41.480]  prostagard at infowarstore.com and whatever you do
[1:46:41.480 --> 1:46:46.200]  please warn others that mother nature has given us a lot of things that really
[1:46:46.200 --> 1:46:58.680]  help boost our overall health and wellness
[1:46:58.680 --> 1:47:20.120]  you're listening to the alex jones show
[1:47:20.120 --> 1:47:26.760]  you can run on for a long time run on for a long time
[1:47:26.760 --> 1:47:32.600]  run on for a long time sooner or later gotta cut you down
[1:47:32.600 --> 1:47:38.120]  so you can't make this uh bill gates and the communist chinese
[1:47:38.120 --> 1:47:40.520]  government as well as the world health organization
[1:47:40.520 --> 1:47:44.520]  have their fingerprints publicly over the development of the virus
[1:47:44.520 --> 1:47:48.600]  the transfer of the weaponized covid-19 to the communist chinese
[1:47:48.600 --> 1:47:51.800]  salt confirmed and then one of the heads of the lab
[1:47:51.800 --> 1:47:55.240]  is the facebook fact checker that censoring ap
[1:47:55.240 --> 1:47:59.000]  and members of congress when they point out that it's admitted that the bio
[1:47:59.000 --> 1:48:04.680]  weapon came from wuhan she is over that and then it turns out
[1:48:04.680 --> 1:48:12.040]  dr danielle anderson on her own duke in us bio says she developed
[1:48:12.040 --> 1:48:18.920]  the kit test for covid-19 so the very lab that gave you the bio weapon
[1:48:18.920 --> 1:48:21.640]  now gives you the test where they're going to make hundreds of millions they're
[1:48:21.640 --> 1:48:28.440]  saying off this test now and she works for bill in the gates as well
[1:48:28.440 --> 1:48:34.680]  with i mean if this is just insane meanwhile facebook says run by her
[1:48:34.680 --> 1:48:40.680]  anyone criticizing them anyone saying that it could have come from china or
[1:48:40.680 --> 1:48:44.280]  wuhan even after china admits it came out of the lab
[1:48:44.280 --> 1:48:48.120]  you will be censored and who decides that her
[1:48:48.120 --> 1:48:51.560]  she's not just the top scientist in the lab she's not just over the
[1:48:51.560 --> 1:48:54.440]  test for the weapon that came out of the lab she
[1:48:54.440 --> 1:48:59.400]  censors the world you talk about a spider web i think
[1:48:59.400 --> 1:49:05.160]  we just found one of them didn't we wow and they hide it in plain view like
[1:49:05.160 --> 1:49:08.200]  we're so stupid
[1:49:14.040 --> 1:49:20.920]  wow wow wow and it just gets crazier because
[1:49:20.920 --> 1:49:24.920]  see they see humanity waking up they've got these plans on the blue
[1:49:24.920 --> 1:49:28.120]  on the blackboard the blueprints they go this will make them submit we'll lock
[1:49:28.120 --> 1:49:31.640]  them down it'll work and then they release it with their damn fingerprints
[1:49:31.640 --> 1:49:36.440]  all over it and the indian university's top
[1:49:36.440 --> 1:49:41.080]  scientist the german scientists top scientists and others
[1:49:41.080 --> 1:49:45.880]  us scientists go yeah we scan this virus this thing is as phony as a three
[1:49:45.880 --> 1:49:50.040]  dollar bill it didn't come out of some
[1:49:50.040 --> 1:49:54.520]  monkey or a dog or a bat
[1:49:55.080 --> 1:49:57.880]  it was man-made
[1:50:00.200 --> 1:50:04.440]  who are you who are your experts elixir i mean sure you said this 10 weeks ago
[1:50:04.440 --> 1:50:07.720]  and now they said all over the news that where'd you get that oh
[1:50:07.720 --> 1:50:11.800]  i got it from the Nobel prize winner the discovered hr
[1:50:11.800 --> 1:50:14.840]  they say it's probably the top virologist in the world but you know
[1:50:14.840 --> 1:50:18.200]  don't listen to the top virologist in the world i mean you know
[1:50:18.200 --> 1:50:25.640]  i mean they have sanjay gupta to tell us we don't need zikr vitamin d
[1:50:29.080 --> 1:50:34.200]  and this has become oh charges of censorship facebook the leading post
[1:50:34.200 --> 1:50:39.160]  about coronavirus leading to charges they tell you what's not allowed
[1:50:39.160 --> 1:50:43.480]  they say in facebook do not say it came from wuhan biolab
[1:50:43.480 --> 1:50:48.920]  and it's the woman that's one of the top scientists in the lab that got Fauci
[1:50:48.920 --> 1:50:52.600]  money telling you that
[1:50:53.160 --> 1:50:58.360]  that's beyond conflict of interest so let's go to this next piece
[1:51:01.800 --> 1:51:04.840]  copyright rush limbaugh
[1:51:07.160 --> 1:51:10.040]  ladies and gentlemen
[1:51:10.040 --> 1:51:13.640]  from australia to the united states to canada
[1:51:13.640 --> 1:51:17.240]  they are calling for people to get in their parents faces during
[1:51:17.240 --> 1:51:22.040]  kids at home on government programming and cnn has played to all the public
[1:51:22.040 --> 1:51:27.240]  schools first period first two minutes they're doing it too
[1:51:27.240 --> 1:51:32.520]  saying does your dad say it came from wuhan lab
[1:51:32.520 --> 1:51:37.240]  well get in his face and send him a definitively
[1:51:37.240 --> 1:51:44.040]  from danielle anderson i'm not kidding
[1:51:44.040 --> 1:51:48.120]  and they don't tell you she runs the lab or has the test for it
[1:51:48.120 --> 1:51:52.920]  this says all coronaviruses are covered 19 to create the hysteria
[1:51:52.920 --> 1:51:59.880]  these people are ridiculously obvious and stupid but if they dominate us
