[00:00:00.409 --> 00:00:01.250]  Find out right now!
[01:04:13.522 --> 01:04:20.650]  You want to meet like-minded people, wear that down the boulevard, down the avenue, down the street, and see what down the lane
[01:04:22.018 --> 01:04:22.538]  I'm sorry.
[01:04:23.239 --> 01:04:24.779]  It's just that I like to do that.
[01:04:25.240 --> 01:04:34.164]  I have an effect, ladies and gentlemen, 9-11, Inside Job, Infowars.com, bumper stickers, ball caps, all very close to what it cost us.
[01:04:34.864 --> 01:04:50.412]  It's all about having the Infowar here, but we hope you will join us at Infowars.com and get as many books and videos as you can afford and get them out to people because we are on the front lines and we are fighting tooth and nail just to even try to get the word out here.
[01:04:51.876 --> 01:04:53.457]  Frankly, a lot of adversity many times.
[01:04:54.297 --> 01:05:00.202]  So, we certainly hope that you will support us at InfoWars.com or by calling toll free 888-253-3139.
[01:05:00.222 --> 01:05:04.825]  You can also write to me, Alex Jones, at 3001 South Lamar, Suite 100, Austin, TX 78704 or PrisonPlanet.tv.
[01:05:14.568 --> 01:05:15.670]  And all my films are there.
[01:05:15.750 --> 01:05:16.932]  Ted Pike's videos are there.
[01:05:17.012 --> 01:05:18.234]  PrisonPlanet.tv.
[01:05:18.254 --> 01:05:19.516]  15 cents a day.
[01:05:19.556 --> 01:05:20.978]  An amazing activist tool.
[01:05:21.339 --> 01:05:21.779]  Go there.
[01:05:22.180 --> 01:05:23.322]  Burn it to DVD.
[01:05:23.642 --> 01:05:24.363]  Burn it to disc.
[01:05:24.744 --> 01:05:25.986]  PrisonPlanet.tv.
[01:05:26.006 --> 01:05:27.168]  15 cents a day.
[01:05:27.208 --> 01:05:27.849]  We'll be right back.
[01:05:33.408 --> 01:05:42.474]  Now you can upgrade your existing gravity filter to remove chemicals such as triamethylenes, atrazine, benzene, chlorine, chloroform, and MTBE to below detectable limits.
[01:05:42.734 --> 01:05:53.961]  Black Berkey elements are so powerful, they remove pathogenic bacteria, cysts and parasites to non-detectable levels, and transform water, even raw stagnant pond water, into delicious crystal clear drinking water.
[01:05:54.301 --> 01:06:00.005]  Nitrates, nitrites, radon-222, unwanted heavy metals like lead, mercury, and aluminum are no problem.
[01:06:00.245 --> 01:06:06.912]  Foul tastes like chlorine and obnoxious sulfur odors are removed without removing the healthful and beneficial minerals that your body needs.
[01:06:07.113 --> 01:06:13.940]  Black Berkey elements flow one and a half to two times faster than ordinary gravity elements, which means it takes much less time to filter your water.
[01:06:14.221 --> 01:06:15.982]  Supercharge your gravity filter today!
[01:06:16.243 --> 01:06:18.285]  Upgrade to Black Berkey purification elements
[01:06:18.345 --> 01:06:21.469]  Just get a 2-pack, only $99, or a 4-pack, only $188.
[01:06:22.270 --> 01:06:23.191]  Call New Millennium, 888-803-4438.
[01:06:23.211 --> 01:06:25.333]  That's 888-803-4438, or order on the web at berkeywater.com.
[01:06:35.453 --> 01:06:40.917]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[01:06:41.277 --> 01:06:48.882]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave the world.
[01:06:49.611 --> 01:06:56.652]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:06:57.072 --> 01:07:08.474]  Terror Storm chronicles the lies that took us to war in Iraq, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:07:08.794 --> 01:07:12.295]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:07:12.775 --> 01:07:14.655]  It's an anthology of government crimes.
[01:07:15.015 --> 01:07:18.856]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:07:19.460 --> 01:07:26.466]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:07:32.208 --> 01:07:35.149]  Have you ever thought about what's in your shampoo, soap, or detergent?
[01:07:35.309 --> 01:07:40.532]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[01:07:40.832 --> 01:07:46.194]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[01:07:46.574 --> 01:07:47.675]  Hi, this is Alex Jones.
[01:07:48.035 --> 01:07:56.899]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membrane.
[01:07:57.359 --> 01:07:58.961]  Now compare a Calvin Pure Soap.
[01:07:59.201 --> 01:08:03.366]  All natural, earth friendly, no harsh chemicals, no animal testing.
[01:08:03.406 --> 01:08:08.031]  They're safe and you save 85% of the money you're spending on cleaning products now.
[01:08:08.432 --> 01:08:10.514]  Start saving over $1,000 a year for your family of four.
[01:08:12.256 --> 01:08:13.016]  Keep it natural.
[01:08:13.337 --> 01:08:16.938]  Call Calbin Pure Soap for a free catalog at 1-800-340-7091.
[01:08:17.398 --> 01:08:21.420]  Or log on to 5starsoap.com.
[01:08:21.740 --> 01:08:25.942]  Try Calbin Pure Soaps and I'll bet you'll never use any other cleaning products again.
[01:08:25.982 --> 01:08:30.925]  Call 1-800-340-7091 for all your cleaning needs.
[01:08:32.345 --> 01:08:34.566]  He's the T-Rex of political talk.
[01:08:35.127 --> 01:08:37.928]  Alex Jones on the GCN Radio Network.
[01:08:53.532 --> 01:09:03.745]  Police across America are arresting 9-11 truthers, they're arresting liberals, they're arresting conservatives.
[01:09:04.804 --> 01:09:10.768]  There's no laws against free speech, but police and security guards run up and say, you are a terrorist, he's got a bomb.
[01:09:11.268 --> 01:09:13.530]  By the way, in the Patriot Act, that's 10 years in prison.
[01:09:13.990 --> 01:09:15.631]  But again, it's all selectively enforced.
[01:09:15.971 --> 01:09:18.053]  If you or I did that, we'd go to prison, and probably we should.
[01:09:18.633 --> 01:09:24.297]  Now, that's coming up in the next hour with Luke Radowsky, and we're going to play that audio here on air of what happened in New York.
[01:09:24.337 --> 01:09:25.057]  It's unbelievable.
[01:09:25.918 --> 01:09:29.240]  For the next 30 minutes, I am joined from Germany
[01:09:31.841 --> 01:09:35.564]  With the individual who is cited as one of the leading experts.
[01:09:36.084 --> 01:09:39.266]  He is an expert beekeeper, master beekeeper.
[01:09:39.286 --> 01:09:40.547]  He advises the German government.
[01:09:41.148 --> 01:09:45.511]  He sits on the board of scientists and professors that have been looking at this.
[01:09:45.571 --> 01:09:48.273]  It's really hard to go through his gigantic bio.
[01:09:49.313 --> 01:09:51.655]  Bruce Spiegel did a big article on him a few weeks ago.
[01:09:52.095 --> 01:09:52.896]  March 22nd.
[01:09:52.956 --> 01:09:55.998]  Are GM crops killing bees?
[01:09:57.019 --> 01:10:00.161]  And it goes into how they have pharmacological corn.
[01:10:01.343 --> 01:10:02.584]  They also have chemical corn.
[01:10:03.825 --> 01:10:06.067]  These biocrops is the proper name.
[01:10:06.167 --> 01:10:09.550]  And they actually create pesticide in them so bugs won't eat them.
[01:10:10.111 --> 01:10:11.472]  But see, bees don't know that.
[01:10:11.833 --> 01:10:12.913]  And they get the pollen.
[01:10:13.214 --> 01:10:14.535]  It's one of their favorite treats.
[01:10:14.595 --> 01:10:19.239]  There's a lot of pollen on the top of a corn stalk as it's pollinated.
[01:10:19.660 --> 01:10:22.002]  Anybody that's ever been in a corn field, I mean, it's a bonanza.
[01:10:22.042 --> 01:10:26.646]  It's like an all-you-can-eat buffet or something compared to the amount of pollen that bees get from other plants.
[01:10:27.086 --> 01:10:29.449]  Those little babies eat them and they go home and, you know, die.
[01:10:29.910 --> 01:10:38.880]  And it basically also, the major German studies, university studies, show it strips out their intestines, then allows other bacteria and things to get through and kill them.
[01:10:39.861 --> 01:10:42.485]  From the studies, but then the governments have cut off the funding.
[01:10:42.505 --> 01:10:43.526]  They don't like this coming out.
[01:10:44.459 --> 01:10:46.100]  It's one of the central causal effects.
[01:10:46.120 --> 01:10:47.701]  There's a cocktail of things.
[01:10:47.721 --> 01:10:49.703]  That's what all the scientists and experts are saying.
[01:10:50.223 --> 01:10:52.824]  My uncle's been a beekeeper for a very long time.
[01:10:54.405 --> 01:10:56.006]  He's shed many of these things for years.
[01:10:56.647 --> 01:10:58.608]  Over 70% now dead in Texas.
[01:10:59.088 --> 01:11:00.909]  Over 60% nationwide in the U.S.
[01:11:01.050 --> 01:11:01.530]  and Canada.
[01:11:02.050 --> 01:11:05.592]  Everywhere on the map, it's where this Monsanto Bt corn's being used.
[01:11:05.933 --> 01:11:10.155]  They're not dying in other areas of the world where chemicals are still being used.
[01:11:10.655 --> 01:11:11.516]  It's this Bt.
[01:11:11.736 --> 01:11:12.977]  But I'll shut up and bring up
[01:11:13.986 --> 01:11:20.350]  You are a guest who I really, really do appreciate coming on the air with us.
[01:11:21.050 --> 01:11:30.696]  And again, my friends, bees are responsible for much of the food that we end up eating.
[01:11:31.336 --> 01:11:36.459]  And it is so vital that we get involved in this and start exposing it.
[01:11:37.019 --> 01:11:40.642]  Walter Heyfecker from Germany, is that the proper way to pronounce your name, sir?
[01:11:42.358 --> 01:11:44.699]  Well, I mean, tell me, because I'm a dumb Texan, how I pronounce it.
[01:11:46.160 --> 01:11:47.581]  It's, uh, Walter Hevaker.
[01:11:47.921 --> 01:11:48.361]  Hevaker.
[01:11:48.601 --> 01:11:48.981]  Hevaker?
[01:11:49.001 --> 01:11:49.061]  Yes.
[01:11:49.382 --> 01:11:49.942]  Okay, Hevaker.
[01:11:49.962 --> 01:11:50.602]  I've got it now.
[01:11:50.822 --> 01:11:52.483]  And Walter will do just fine.
[01:11:53.024 --> 01:11:54.884]  Okay, well, we appreciate you coming on.
[01:11:55.165 --> 01:12:03.609]  Tell us, in a nutshell, who you are, your years of study, what the scientific studies that you've edited and contributed to have reported.
[01:12:04.369 --> 01:12:07.692]  Okay, well, I'm a professional beekeeper.
[01:12:07.892 --> 01:12:18.220]  I'm on the board of directors of the German Professional Beekeepers Association and I'm also a vice president of the European Professional Beekeepers Association.
[01:12:19.141 --> 01:12:28.509]  And I've written a number of articles because it's my job in both capacities to stay on top of the science
[01:12:29.622 --> 01:12:55.540]  In terms of what affects the health of our bees, whether it's pesticides, whether it's genetically modified crops, or other changes in agriculture, you have to keep in mind that one beehive forages in an area of several square miles.
[01:12:56.292 --> 01:13:08.742]  So, you really have to take a look at everything that is going on around you in agriculture and see whether it affects the health of your bees or contaminates your bee products.
[01:13:09.443 --> 01:13:13.566]  So that's my assignment in both organizations.
[01:13:14.727 --> 01:13:17.269]  When did you first start seeing a problem?
[01:13:17.369 --> 01:13:19.090]  When did the alarm bell first go off?
[01:13:20.111 --> 01:13:23.574]  Well, the alarm bells have been going off here
[01:13:24.575 --> 01:13:40.505]  For a while, but the biggest year or the worst winter that we had so far was the 2003-2004 winter, where you saw a lot of colony losses throughout Europe.
[01:13:41.706 --> 01:13:49.030]  It's not evenly distributed, and also the reaction to it has been different in different European countries.
