[00:00:00.983 --> 00:00:02.564]  You have the power.
[01:11:20.064 --> 01:11:24.906]  We walked around, and then I think somebody found out Gerardo was doing a newscast, and we stopped.
[01:11:24.926 --> 01:11:29.569]  Do you remember when we walked past also, like, some kind of event for police officers or something like that?
[01:11:30.461 --> 01:11:31.022]  I don't think so.
[01:11:49.608 --> 01:11:51.269]  He just got a little bit bullhorn happy.
[01:11:53.009 --> 01:11:53.709]  They were shouting.
[01:11:53.749 --> 01:11:54.410]  It was amazing.
[01:11:54.450 --> 01:11:55.910]  He hijacked the show completely.
[01:11:55.930 --> 01:11:56.610]  He didn't know what to do.
[01:11:56.630 --> 01:11:59.311]  He's talking about some stupid... And we walk up.
[01:11:59.351 --> 01:12:01.932]  There's all these women scantily clad as their anchors.
[01:12:01.972 --> 01:12:03.573]  And I go, it looks like they're prostitutes.
[01:12:03.873 --> 01:12:06.694]  And it turns out a top porn star was one of the women.
[01:12:07.374 --> 01:12:14.897]  And Geraldo's strumpeting around with his big mustache, pretty boy, saying that we're gay bathroom sex people.
[01:12:14.917 --> 01:12:15.957]  I mean, it was just...
[01:12:16.978 --> 01:12:18.680]  Yeah, walk through all that.
[01:12:19.040 --> 01:12:21.182]  Yeah, so we're all shouting at them.
[01:12:21.703 --> 01:12:27.848]  He's kind of looking a little bit uncomfortable, shiftyly, and I think when he went to an ad break, he starts, you know, scratching his nose, giving us all the finger.
[01:12:27.868 --> 01:12:41.561]  You've got to remember as well that my whole perspective is just through the little screen on the Z1, so I'm kind of, I'm always on you, and you're shouting, and you get the bullhorn, and obviously you're calling him Corraldo, and, you know, it's like you're addicted to that thing.
[01:12:42.300 --> 01:12:43.821]  You're really giving it to him big time.
[01:12:44.182 --> 01:12:50.867]  And then, yeah, then I turn around and they're slapping, I can't remember, I didn't see exactly what happened, but they're slapping the cuffs on you.
[01:12:50.887 --> 01:12:55.130]  And obviously I thought, well, I just want to get a great shot of him, you know, getting put into the car.
[01:12:55.150 --> 01:13:00.334]  So I run around the front and I'm walking backwards as you're getting led towards the car.
[01:13:01.015 --> 01:13:03.937]  And I think I must've walked into one of the police officers or something like that.
[01:13:03.977 --> 01:13:06.759]  And then on the camera, you just see one of the officers.
[01:13:06.779 --> 01:13:07.400]  No, you didn't.
[01:13:07.440 --> 01:13:08.381]  I saw when it happened.
[01:13:08.401 --> 01:13:09.742]  They just, they just attacked you.
[01:13:09.762 --> 01:13:11.183]  They didn't want cameras on them.
[01:13:11.934 --> 01:13:13.114]  No, well, exactly.
[01:13:13.174 --> 01:13:18.535]  It was just, he literally just, you see on my footage, and you'll see in the film as well, he just said, get these two.
[01:13:18.555 --> 01:13:29.358]  I mean, you just see my camera go, and if you watch closely on the clip, you can see my co-producer and sound man, Jeff Roe, his boom, because we connected to each other via wire, but they don't know.
[01:13:29.378 --> 01:13:33.999]  They just grabbed our arms, pulled them back, you know, coughed us up.
[01:13:34.819 --> 01:13:39.920]  And as they did that, the wire kind of got pulled, and the boom just swings around and hits one of them in the face.
[01:13:40.556 --> 01:13:41.897]  And they're going, you know, are you connected?
[01:13:41.917 --> 01:13:42.598]  I mean, it was crazy.
[01:13:42.618 --> 01:13:43.919]  They're going, are you connected?
[01:13:43.999 --> 01:13:47.261]  And me and Geoffrey just had this one moment of, like, we just looked at each other.
[01:13:47.301 --> 01:13:49.823]  We're standing, like, in New York, and we just got arrested.
[01:13:49.843 --> 01:13:51.144]  We were like, I can't believe this.
[01:13:51.844 --> 01:13:54.446]  And then they kind of bundled us into the back of this Jeep.
[01:13:54.926 --> 01:13:59.910]  And as they bundled me in, my, um, my hands in the cuffs, they put those cuffs on really tight.
[01:13:59.970 --> 01:14:03.833]  And as they put me in, my hands were twisted in the wrong direction in them.
[01:14:04.253 --> 01:14:05.554]  And I was like, ah, like that.
[01:14:05.594 --> 01:14:07.115]  And then the guy turned around and he,
[01:14:07.546 --> 01:14:08.447]  He basically swore at me.
[01:14:08.467 --> 01:14:11.088]  He was going, shut the F up on this journey!
[01:14:11.448 --> 01:14:13.149]  Shut the F up on this journey!
[01:14:13.189 --> 01:14:13.949]  Like that in my face.
[01:14:14.270 --> 01:14:17.291]  I felt really fat and like he was going to punch me pretty much at any moment.
[01:14:17.731 --> 01:14:19.232]  And then I, you know, I just shut up.
[01:14:19.272 --> 01:14:21.513]  He was going, I'm four years away from retirement.
[01:14:22.034 --> 01:14:25.195]  Your guys are running away from, running towards trouble.
[01:14:25.536 --> 01:14:26.716]  I'm running away from trouble.
[01:14:26.736 --> 01:14:28.517]  It's always, it's a peace march.
[01:14:28.817 --> 01:14:30.558]  There's always going to be wars and all this.
[01:14:30.638 --> 01:14:31.979]  And I was just like, okay, whatever.
[01:14:33.078 --> 01:14:35.440]  Absolutely.
[01:14:35.480 --> 01:14:43.664]  They scream and yell and tell you you're bad for your free speech, but then you're not allowed to talk back because they think it's all the Marine Corps and that you've signed up for drill camp.
[01:14:44.684 --> 01:14:59.652]  But expanding on that, what I was seeing as they were arresting me, Rob Jacobson was videotaping, the head cop knocks him down, he gets back up, he hits him again in the shoulder, this time punches him, knocks my camera guy on the ground,
[01:15:00.908 --> 01:15:08.130]  Then, the Discovery Channel, staying back, they run over and assault the French camera guy, Etienne, knocking him down.
[01:15:08.190 --> 01:15:21.414]  He falls down with a $100,000 camera in his hand, jumps back up, starts filming again in this huge, high-def, you know, I mean, again, just the lens, he says, like 80 grand, knocks him back down to the ground, and then they're just going wild, attacking the crowd.
[01:15:21.474 --> 01:15:22.555]  It was a police riot!
[01:15:22.775 --> 01:15:29.797]  They walk up, they say, get off the bullhorn, I get off the bullhorn, they say, put him in cuffs, and then they just drag me off,
[01:15:30.610 --> 01:15:33.593]  And it was just, again, an attack on free speech.
[01:15:33.994 --> 01:15:52.792]  Well, the moment for me which was the most surreal, I mean, you know, I've been researching this for over a year, all these issues, I've been making this film for six months, and obviously I'm aware of you and what you do, and I'm standing with my friend Jethro, and all of a sudden they lead you in and all three of us are standing there in front of the bar, in cuffs,
[01:15:54.222 --> 01:15:57.283]  That's inside the police station.
[01:15:57.684 --> 01:15:58.784]  Describe this.
[01:15:58.804 --> 01:16:04.426]  We're like a 100 year old police station and we're in there with these cops in their third world police uniforms.
[01:16:04.466 --> 01:16:04.946]  Keep going.
[01:16:05.146 --> 01:16:06.807]  It was incredibly surreal for me.
[01:16:06.827 --> 01:16:08.808]  You just kind of looked over and you were like, hey guys.
[01:16:09.188 --> 01:16:10.688]  And I was just like, this is so mad.
[01:16:10.748 --> 01:16:15.490]  I'm trying to get an interview with him and I end up being arrested with Alex Jones.
[01:16:16.110 --> 01:16:18.171]  I mean, I'm not a hard man.
[01:16:18.211 --> 01:16:20.252]  I'm not going to pretend I was like really cool like, hey,
[01:16:20.734 --> 01:16:21.874]  You know, get you cuppa.
[01:16:22.034 --> 01:16:25.135]  I was really, genuinely scrapping myself.
[01:16:25.155 --> 01:16:26.336]  I was hyperventilating.
[01:16:26.376 --> 01:16:30.197]  I'm not very good with small spaces and, you know, having my arms kind of behind my back.
[01:16:30.637 --> 01:16:39.319]  Anyway, so then they take me through this big kind of door and it's like, you know, they open it up, they lead me through and I mean, Alex, the cells were horrible, weren't they?
[01:16:39.659 --> 01:16:44.321]  They were absolutely, they were just like brown all over the walls, like water on the floors.
[01:16:44.341 --> 01:16:48.702]  They basically had a drinking, this was the most disturbing thing, it was like a toilet.
[01:16:49.147 --> 01:16:52.370]  And then the drinking fountain was on top of the system.
[01:16:52.410 --> 01:16:57.054]  So I don't know what water you were drinking, but it was like basically the same water that was going through the toilet.
[01:16:57.915 --> 01:17:02.379]  Well listen, I mean the cell, they put me in an overflowing toilet and crap everywhere.
[01:17:02.399 --> 01:17:04.521]  And it was not fun, you know.
[01:17:04.601 --> 01:17:05.542]  No, it wasn't fun.
[01:17:05.882 --> 01:17:07.123]  And then you didn't stop though, Alex.
[01:17:07.203 --> 01:17:08.124]  I've got to give it to you, man.
[01:17:08.144 --> 01:17:08.725]  You didn't change.
[01:17:08.745 --> 01:17:15.611]  You came in and you were basically telling those two black guys that had been arrested for marijuana about how the government had ministered aid
[01:17:16.252 --> 01:17:17.853]  I don't think so.
[01:17:35.745 --> 01:17:36.305]  That's great.
[01:17:52.293 --> 01:17:53.133]  Yes, we interviewed him too.
[01:18:08.095 --> 01:18:17.902]  You know, just in closing, then they told me that I'd probably be there till Monday morning when the judges came, and then all of a sudden we hear the chanting, the people all surrounding.
[01:18:18.082 --> 01:18:23.526]  I mean, to hear people chanting, let him go, let him go, I mean, that is like right out of the movies.
[01:18:23.786 --> 01:18:25.007]  It was, wasn't it?
[01:18:25.368 --> 01:18:32.112]  In a way, it was a mix with mixed emotions that I heard that, because, you know, they were going, let him go, let him go.
[01:18:32.132 --> 01:18:34.954]  And I was like, oh, this is either going to mean one of two things.
[01:18:34.974 --> 01:18:36.936]  We're either going to be in here definitely overnight,
[01:18:37.336 --> 01:18:37.917]  We're good to go!
[01:18:37.937 --> 01:18:38.297]  We're good to go!
[01:19:00.402 --> 01:19:11.991]  Because for some reason I had this wallet in my back pocket and then I just had so much stuff on me I gave it to somebody to carry and put in their backpack because I don't like having keys and wallet and plane tickets and money in my pockets.
[01:19:12.972 --> 01:19:13.933]  But it was amazing.
[01:19:14.173 --> 01:19:17.696]  Well listen, Dean, as it develops we will certainly have you back on the show.
[01:19:17.716 --> 01:19:18.296]  Yeah, that would be great.
[01:19:18.316 --> 01:19:26.422]  Can I just put in one little plug, which is the We Are Change UK guys, we've got a radio show starting on Sunday on Resonance FM.
[01:19:26.763 --> 01:19:26.923]  It's 104.4 FM.
[01:19:28.604 --> 01:19:29.105]  In London.
[01:19:29.125 --> 01:19:30.886]  It's on Sunday between 6 and 7.
[01:19:31.227 --> 01:19:34.590]  And also you can get the podcast of it on wearechanged.org.uk.
[01:19:34.931 --> 01:19:38.034]  And next week I'll be doing a section about my experience in New York.
[01:19:38.354 --> 01:19:39.295]  Well, that's exciting.
[01:19:39.335 --> 01:19:40.396]  That's exciting, my friend.
[01:19:40.436 --> 01:19:40.836]  Thank you.
[01:19:40.876 --> 01:19:42.458]  And let me see the film when it comes out.
[01:19:42.498 --> 01:19:43.719]  Maybe we'll carry it.
[01:19:43.779 --> 01:19:47.003]  Dean, thank you for being there with me in jail.
[01:19:47.063 --> 01:19:47.903]  And I was there with you.
[01:19:47.943 --> 01:19:50.306]  And it was a good meeting you, my friend.
[01:19:50.862 --> 01:19:51.502]  You too, Alex.
[01:19:51.602 --> 01:19:51.943]  Take care.
[01:19:51.963 --> 01:19:52.643]  I'll speak to you soon.
[01:19:52.783 --> 01:19:53.103]  You bet.
[01:19:53.283 --> 01:19:53.744]  We'll see you.
[01:19:54.164 --> 01:19:57.726]  Alright, we're going to come back and we're going to get into more of the news and your phone calls.
[01:19:57.746 --> 01:19:58.166]  Stay with us.
[01:20:06.718 --> 01:20:09.739]  More than 700 chemicals have been found in our drinking water.
[01:20:10.039 --> 01:20:14.961]  And did you know that you can have greater exposure to these chemicals by taking hot showers than when you drink the water?
[01:20:15.221 --> 01:20:19.582]  That's because many chemicals are inhaled when they evaporate, and others are absorbed through the skin.
[01:20:19.863 --> 01:20:28.786]  The KDF shower filter is designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus in your shower.
[01:20:28.986 --> 01:20:32.607]  The media is non-toxic, environmentally sound, and is recyclable.
