[00:00:06.503 --> 00:00:07.383]  You found it.
[00:59:18.780 --> 00:59:32.688]  Acosta then went on to ask President Trump, aren't you concerned, sir, that you are undermining the people's faith in the First Amendment, freedom of the press, the press in the country when you're calling stories you don't like fake news?
[00:59:33.148 --> 00:59:34.089]  No, Acosta.
[00:59:34.449 --> 00:59:48.632]  The only ones that are undermining the American people's faith in the press are fake news outlets like you guys at CNN that constantly push this narrative that somehow President Donald Trump is working for the Russians.
[00:59:48.872 --> 00:59:52.272]  This is Millie Weaver, signing off for InfoWars.com.
[00:59:54.353 --> 01:00:00.254]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:00:06.281 --> 01:00:16.248]  Coming to you from the former United States of America, deep in the heart of Texas, it's Alex Jones.
[01:00:16.508 --> 01:00:22.072]  And again, I play that because I want to make the point that more and more it's not just the occupied United States.
[01:00:22.092 --> 01:00:28.736]  There's now a civil war going on with the globalists commanding their hordes of idiots and the horrible trader media.
[01:00:28.756 --> 01:00:30.177]  It's quite a time to be alive.
[01:00:34.065 --> 01:00:39.349]  They believe in... Trying to get rid of our country.
[01:00:39.409 --> 01:00:41.711]  You're walking on the fighting side of me!
[01:00:41.811 --> 01:00:41.971]  Men.
[01:00:41.991 --> 01:00:43.072]  People matter.
[01:00:43.112 --> 01:00:43.953]  Workers matter.
[01:00:43.993 --> 01:00:44.733]  Farmers matter.
[01:00:44.753 --> 01:00:45.954]  Teachers matter.
[01:00:46.014 --> 01:00:48.036]  Coal miners matter.
[01:00:48.056 --> 01:00:49.837]  We're building a world that people run.
[01:01:02.728 --> 01:01:03.729]  People are involved in.
[01:01:03.749 --> 01:01:06.753]  Not a place where Zuckerberg is God.
[01:01:06.773 --> 01:01:10.117]  You're all gonna fight inside us, Zuckerberg.
[01:01:10.938 --> 01:01:12.960]  Don't think everybody doesn't know who you are or what you're up to.
[01:01:12.981 --> 01:01:17.926]  Yeah, I hear about some squirrely guy.
[01:01:22.601 --> 01:01:26.843]  It's like a squirrely guy thinks, oh, I could just go rob your house when you're out of town.
[01:01:27.283 --> 01:01:28.523]  You know, you're gone, I might as well do it.
[01:01:28.543 --> 01:01:30.584]  That's how Machiavellian thinks.
[01:01:30.944 --> 01:01:33.465]  Well, I could think I could go rob your house, how about it, you know?
[01:01:33.965 --> 01:01:36.246]  I could think of that, but I don't do that, because that's not how I treat people.
[01:01:36.966 --> 01:01:41.187]  When they see a kid in the backyard, they go, I could grab that kid and torture him to death.
[01:01:41.387 --> 01:01:42.167]  Why don't I just do it?
[01:01:42.628 --> 01:01:43.928]  Because you're a damn demon, that's why.
[01:01:44.128 --> 01:01:45.348]  Who comes up with stuff like that?
[01:01:46.689 --> 01:01:47.109]  You people.
[01:01:48.431 --> 01:01:49.292]  So here's the deal.
[01:01:50.093 --> 01:01:52.576]  You're now seeing the fight inside us in the Infowar, aren't you?
[01:01:52.596 --> 01:01:55.259]  Yeah, if you don't love it, leave it.
[01:01:55.279 --> 01:01:55.659]  Go to North Korea.
[01:02:08.672 --> 01:02:10.755]  But you don't want to do that.
[01:02:10.775 --> 01:02:12.297]  You want to come here and eat out our substance.
[01:02:12.457 --> 01:02:13.638]  Alright, that's good.
[01:02:13.979 --> 01:02:18.745]  Getting a little bit of Merle Haggard therapy here.
[01:02:24.158 --> 01:02:25.218]  Let me tell you what's coming up.
[01:02:25.418 --> 01:02:27.999]  We got some very important guests coming up.
[01:02:28.139 --> 01:02:31.060]  And then I'm going to get into Priebus on the hook for anti-Trump sabotage.
[01:02:31.100 --> 01:02:34.441]  Infowars.com, the prolific Washington bureau chief, as we form that.
[01:02:34.481 --> 01:02:35.382]  I'm about to get office space.
[01:02:35.422 --> 01:02:36.682]  I'm about to sign contracts on that.
[01:02:36.702 --> 01:02:37.602]  I mean, we're not playing around here.
[01:02:38.283 --> 01:02:38.983]  That's going on.
[01:02:39.263 --> 01:02:40.823]  Polar Bear numbers are still explode.
[01:02:40.883 --> 01:02:41.684]  Most ever recorded.
[01:02:41.724 --> 01:02:42.784]  Just running around everywhere.
[01:02:43.124 --> 01:02:44.164]  Media says they're all dead.
[01:02:44.225 --> 01:02:44.985]  Big Arvind Axis.
[01:02:48.079 --> 01:02:52.321]  We've got the big one, Muslim sympathizers at CIA behind Trump leaks.
[01:02:52.341 --> 01:02:54.102]  We're going to talk about that in a moment with our guest.
[01:02:54.122 --> 01:02:55.562]  We'll talk about John O. Brennan.
[01:02:56.683 --> 01:03:01.265]  We're going to get into, after our guest leaves us, globalists in panic after Trump's amazing.
[01:03:01.585 --> 01:03:04.766]  We had two press conferences yesterday, but the big one that was an hour and 18 minutes long.
[01:03:05.027 --> 01:03:05.847]  We're going to get into that.
[01:03:07.384 --> 01:03:10.306]  Trump downgrades fake news CNN to very fake news.
[01:03:10.366 --> 01:03:14.668]  Beautifully said, but I think the term we should now use is the fake stream news.
[01:03:15.149 --> 01:03:16.390]  Everybody knows it's mainstream news.
[01:03:16.430 --> 01:03:17.790]  No, no, it's fake stream.
[01:03:19.611 --> 01:03:24.334]  In fact, let's, I should have, if I was good at Twitter, let's create the fake news stream.
[01:03:25.375 --> 01:03:35.121]  But notice now on Twitter, they only let people come on and be, you know, comical and attack us to make me feel demoralized and make
[01:03:36.560 --> 01:03:39.759]  Other people that are now reading Twitter feel like, oh, Alex isn't supported.
[01:03:40.711 --> 01:03:44.893]  That's why on YouTube we get 97, 98, 99% ratings based on every video.
[01:03:45.393 --> 01:03:47.473]  Thousands of videos, the average is 97%.
[01:03:48.254 --> 01:03:50.735]  Billions of views just on a couple of our channels.
[01:03:51.375 --> 01:03:52.575]  5 billion views total on YouTube.
[01:03:52.955 --> 01:03:54.316]  Oh, we're so unpopular.
[01:03:54.336 --> 01:03:55.336]  Oh, we're nobody.
[01:03:55.656 --> 01:03:58.297]  The illusion that we're not dominant, that you're not dominant.
[01:03:58.497 --> 01:03:59.738]  And now Trump's Twitter.
[01:04:00.358 --> 01:04:01.599]  It's not his, it's Twitter's, isn't it?
[01:04:01.879 --> 01:04:03.679]  They just, nothing but hundreds and hundreds of negatives.
[01:04:03.879 --> 01:04:04.920]  That's all they leave at the top.
[01:04:05.360 --> 01:04:07.981]  And this happened, this switch happened about three weeks ago.
[01:04:09.071 --> 01:04:14.295]  And it's there, it's happening, you can have a trending one that's been upvoted, they won't let it go to the top.
[01:04:15.116 --> 01:04:18.038]  Unless you do it sarcastically, like you're against Trump or myself.
[01:04:19.179 --> 01:04:23.082]  They're doing it to drudge, they're doing it to everybody else, folks, and this is, you know, they think you're stupid.
[01:04:23.363 --> 01:04:25.965]  We need to have news articles about this, like Paul Watson wrote yesterday.
[01:04:26.645 --> 01:04:36.313]  We need to expose it, not that it's even hurting us, but so people understand it's like Tokyo Rose, as Japan was already defeated, the day they dropped A-bombs on Hiroshima and Nagasaki.
[01:04:38.376 --> 01:04:39.857]  They were announcing, we've defeated you.
[01:04:40.237 --> 01:04:41.257]  We're defeating the mainland.
[01:04:41.277 --> 01:04:42.557]  We'll soon invade the United States.
[01:04:42.637 --> 01:04:43.078]  It's over.
[01:04:43.378 --> 01:04:44.018]  You failed, G.I.
[01:04:44.158 --> 01:04:47.519]  It's like Hitler in his bunker with the Russians two miles away.
[01:04:47.539 --> 01:04:48.359]  Who thought he would win?
[01:04:48.980 --> 01:04:50.780]  I mean, it's just completely insane.
[01:04:51.400 --> 01:04:52.681]  But that's what they're doing.
[01:04:53.401 --> 01:04:57.742]  And so, again, listen, Twitter, we only use you as a channel.
[01:04:57.843 --> 01:04:58.923]  We know it's controlled.
[01:04:59.823 --> 01:05:00.483]  Understand that.
[01:05:00.623 --> 01:05:02.084]  But we're still defeating you, aren't we?
[01:05:07.051 --> 01:05:11.333]  Joining me now is a veteran of the Reagan revolution.
[01:05:12.134 --> 01:05:24.120]  Ed Martin is a former Republican state chairman of Missouri, former chief of staff to the Missouri governor, a candidate for attorney general of Missouri.
[01:05:24.820 --> 01:05:25.421]  I don't
[01:05:41.514 --> 01:05:54.884]  At the Republican National Convention, because Ed is a master of the rules process, the credentials process, and always has been stalwart on the platform.
[01:05:55.224 --> 01:05:56.906]  Ed Martin, welcome to InfoWars.
[01:05:57.686 --> 01:05:58.727]  Great to be with you, Roger.
[01:05:58.747 --> 01:05:59.047]  Thank you.
[01:05:59.067 --> 01:06:00.608]  I want to point out, you said icon.
[01:06:00.628 --> 01:06:06.750]  If you look over my shoulder, I guess, right there, you'll see there's an icon of Judas and Jesus.
[01:06:06.790 --> 01:06:08.591]  I like to keep that in close proximity.
[01:06:08.611 --> 01:06:11.933]  You know, you just want to remember there's always Judas around the corner.
[01:06:11.973 --> 01:06:13.033]  But good to be with you anyway.
[01:06:13.073 --> 01:06:14.134]  Great to see you, Roger.
[01:06:14.614 --> 01:06:18.036]  Well, in our business, there's a lot of Judases.
[01:06:18.276 --> 01:06:24.759]  I want to talk to you today about a phenomena that has always existed in politics, and that's the leak.
[01:06:25.729 --> 01:06:26.150]  Yeah.
[01:06:26.210 --> 01:06:32.416]  I mean, the strategic leak is a part of the Machiavellian tool of tricks in politics.
[01:06:32.496 --> 01:06:42.686]  However, when employees, when staffers leak against the best interests of their boss, in this case, the President of the United States,
[01:06:43.627 --> 01:06:47.709]  I think they're doing themselves an enormous disservice.
[01:06:47.949 --> 01:06:54.893]  You know, there's a phrase that a friend of mine used that I use repeatedly, and that is that the people are waiting for Donald Trump to stumble.
[01:06:55.033 --> 01:06:58.975]  And when Donald Trump stumbles, there'll be lots of people there to hold him down.
[01:06:59.415 --> 01:07:01.696]  You know, and I think that's the problem we see.
[01:07:02.096 --> 01:07:05.158]  We are seeing the establishment and the media and the left
[01:07:05.638 --> 01:07:15.027]  You know, they're slow-walking nominees, they're leaking things out of the White House, and this is a recipe to hold the president back and cause him to rethink things.
[01:07:15.047 --> 01:07:23.556]  The plan for any establishment and the ruling class is to leak in order to freeze effective staffers out.
[01:07:24.076 --> 01:07:40.760]  And to your point, one of the things I see with President Trump that I worry about is any principal, whether governor, president, you know, even Phyllis when she was here, when she's running things, they have so much going on that you have to have staff that's loyal to the vision and to the man.
[01:07:41.160 --> 01:07:43.841]  Leadership and governing are very difficult.
[01:07:44.181 --> 01:07:50.668]  When I first became Chief of Staff to the Governor, I had a friend tell me, if you try to hold on to power, it's like sand.
[01:07:50.728 --> 01:07:52.390]  If you grab it tight, you're going to lose it.
[01:07:52.430 --> 01:07:55.994]  It's going to slip through your fingers if you grab it too tight.
[01:07:56.014 --> 01:07:58.196]  You have to hold it with your hands open.
[01:08:29.304 --> 01:08:31.406]  Waging war on corruption.
[01:08:31.886 --> 01:08:37.210]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:08:37.391 --> 01:08:43.255]  At the bottom of the hour, when our guest leaves us, we're going to play excerpts of the incredible press conference.
[01:08:43.275 --> 01:08:51.162]  He did several yesterday, but the big one were Trump downgraded fake news CNN to very fake news, or what I'm dubbing the fake stream media.
[01:08:51.862 --> 01:08:53.163]  I'm sure somebody else thought of that.
[01:08:53.183 --> 01:08:54.344]  I'm not trying to claim I coined it.
[01:08:54.424 --> 01:08:57.467]  I was looking around and saw commenters using the term, but it just hit me.
[01:08:57.507 --> 01:08:58.347]  It's fake stream.
[01:08:59.128 --> 01:09:00.549]  It's mainstream, it's fake stream.
[01:09:00.789 --> 01:09:04.590]  That way they don't just throw fake on us and we throw it back when they, you know, get caught doing fake stuff.
[01:09:04.750 --> 01:09:05.091]  Just don't.
[01:09:05.311 --> 01:09:06.531]  You are the fake stream media.
[01:09:06.551 --> 01:09:16.175]  I want to put a hashtag out on my Real Alex Jones on Twitter while it's still there because they've already been censoring us, putting negative comments up, blocking our tweets, suspending us, you name it.
[01:09:16.455 --> 01:09:21.878]  And now they're saying Zuckerberg and others over at Facebook have announced as well huge censorship plans.
[01:09:22.298 --> 01:09:24.799]  So that's coming up at the bottom of the hour.
