[00:00:09.224 --> 00:00:11.286]  The Alex Jones Show.
[01:32:34.231 --> 01:32:41.077]  Every morning before I start writing or shooting a video, I take two capsules of Brain Force for a sustainable burst of energy.
[01:32:41.398 --> 01:32:45.582]  This is, without question, the most powerful nootropic I've ever taken.
[01:32:46.002 --> 01:32:51.108]  And it comes without any of the crashes or the jitters associated with energy drinks.
[01:32:51.168 --> 01:32:54.151]  It's additive-free, nothing artificial.
[01:32:54.392 --> 01:32:55.613]  It's Brain Force Plus.
[01:32:56.054 --> 01:33:03.762]  Read thousands of five-star independent reviews right now and get your Brain Force Plus at InfoWarsLife.com.
[01:33:05.427 --> 01:33:07.527]  Waging war on corruption.
[01:33:08.068 --> 01:33:13.949]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:33:14.149 --> 01:33:18.970]  I wondered so aimless, life filled with sin.
[01:33:19.170 --> 01:33:22.951]  I wouldn't let my dear Savior in.
[01:33:23.671 --> 01:33:27.992]  Then Jesus came like a stranger in the night.
[01:33:28.432 --> 01:33:31.433]  Praise the Lord, I saw
[01:33:36.611 --> 01:33:44.553]  You know, my friend sent me an image.
[01:33:44.933 --> 01:33:46.113]  It's powerful.
[01:33:46.133 --> 01:33:53.375]  I want to get the HD of it and put it up behind us.
[01:33:53.395 --> 01:33:55.575]  It's an image of Trump in the White House.
[01:33:55.675 --> 01:33:56.675]  It says, America is back.
[01:34:06.229 --> 01:34:09.111]  Not that Trump's perfect, as I've said a thousand times, but he wants prosperity.
[01:34:09.571 --> 01:34:10.732]  He's not trying to make you poor.
[01:34:10.772 --> 01:34:12.173]  He doesn't want to sexualize children.
[01:34:12.193 --> 01:34:13.894]  He doesn't want to break up families.
[01:34:13.914 --> 01:34:15.215]  He doesn't want to screw veterans over.
[01:34:15.575 --> 01:34:17.016]  He's not a bad guy.
[01:34:17.516 --> 01:34:19.097]  America is back.
[01:34:19.237 --> 01:34:20.458]  That is powerful.
[01:34:21.539 --> 01:34:24.480]  I'm going to get that image in HD because my buddy just sent me a screenshot of it.
[01:34:24.500 --> 01:34:25.801]  I'm going to put that behind me.
[01:34:27.122 --> 01:34:27.722]  That's powerful.
[01:34:28.223 --> 01:34:33.246]  Another image, we were just online looking at Getty Images, which we subscribe to so we can use it.
[01:34:36.141 --> 01:34:43.384]  Is the giant migrant boats, who aren't even Libyan, just pouring through Africa as a new business at the Caliphate runs.
[01:34:44.815 --> 01:34:50.818]  Hundreds of thousands every few months of North Africans just pouring in and there's not a woman amongst them.
[01:34:51.318 --> 01:34:54.940]  This is the children and the refugees and these are economic migrants.
[01:34:55.741 --> 01:35:02.984]  The population is just exploding in Africa, exploding in Asia, exploding everywhere, going towards 10 billion in the next decade.
[01:35:03.404 --> 01:35:11.949]  We're at almost 8 billion right now and the thing is, these migrants get here and then they're weaponized by the liberal media and by the Soros groups that actually fund them to bring them in.
[01:35:13.208 --> 01:35:15.629]  So now even NATO's got involved, shuttling them in.
[01:35:15.949 --> 01:35:25.053]  They just get a few miles off the coast, in their rafts, their zodiacs, and they get into the other boats, and it's a shuttling service, this main invasion force.
[01:35:25.073 --> 01:35:34.797]  We'll get Doug Hagman's take on that, but that's why you're seeing movement against this in our governments, is because this is the planned implosion of not just the third world, but the first world as well.
[01:35:36.109 --> 01:35:40.872]  Briefly, this has been sold out since January.
[01:35:41.772 --> 01:35:49.317]  And we come out with new products, and I produced 10,000 bottles of something, thinking, well that's a big run, that'll last six months.
[01:35:50.758 --> 01:35:52.379]  And it's sold out in a week and a half, two weeks.
[01:35:52.899 --> 01:35:55.701]  MycoZX is the next level probiotic.
[01:35:55.721 --> 01:35:58.682]  We have biome defense, 50,000 live cultures, the very best strains out there.
[01:35:58.982 --> 01:36:01.084]  We keep it air conditioned here, ship it to you cooled.
[01:36:01.966 --> 01:36:05.886]  But MycoZx doesn't need to be air-conditioned, doesn't need to be kept, you know, at 55 degrees or whatever.
[01:36:06.974 --> 01:36:07.334]  It is.
[01:36:07.875 --> 01:36:13.479]  Known compounds that are totally natural and organic to support normal fungal and yeast balance in your gut.
[01:36:13.499 --> 01:36:17.802]  A proprietary blend of herbs and enzymes made with the highest quality ingredients.
[01:36:18.582 --> 01:36:21.564]  Ladies and gentlemen, the media is demonizing me for selling probiotics.
[01:36:21.684 --> 01:36:22.085]  I love it.
[01:36:22.705 --> 01:36:24.026]  Everyone knows probiotics.
[01:36:24.747 --> 01:36:27.368]  Bill Gates is the main investor now in these new probiotics coming out.
[01:36:27.408 --> 01:36:33.693]  Not with us, but medical-level probiotics because all the pesticide that bioaccumulates inside
[01:36:35.063 --> 01:36:37.884]  The food gets in your gut and then kills the good flora.
[01:36:38.544 --> 01:36:44.465]  And then mutated bacteria, yeast, and molds and funguses fill that.
[01:36:44.685 --> 01:36:46.905]  That's known in mainline literature.
[01:36:47.866 --> 01:36:50.466]  And so we're like, yeah, let's come up with the very best probiotic.
[01:36:51.146 --> 01:36:53.587]  Dr. Rubin's been spending a decade trying to finally get it just right.
[01:36:53.887 --> 01:36:54.307]  He has it.
[01:36:54.927 --> 01:36:55.447]  It's amazing.
[01:36:55.767 --> 01:36:59.668]  I mean, I have people that work in this building, a lot of them were in the military eating that horrible food for years.
[01:37:00.788 --> 01:37:03.809]  Irritable bowel, you know, all sorts of gut disorders are off the chart.
[01:37:05.106 --> 01:37:06.768]  I said, take a probiotic for a month.
[01:37:07.048 --> 01:37:07.769]  Here, take our brand.
[01:37:08.590 --> 01:37:09.091]  Change your life.
[01:37:09.131 --> 01:37:10.713]  They said, now take it three times a day.
[01:37:11.714 --> 01:37:15.298]  The media says I'm evil, but I want to sell you a swindle.
[01:37:16.138 --> 01:37:17.459]  With no proof as the nation says.
[01:37:18.219 --> 01:37:20.880]  Why would I want to sell you something that doesn't work?
[01:37:21.160 --> 01:37:23.101]  I want you to buy it again and again and again.
[01:37:23.121 --> 01:37:24.162]  Because I take it.
[01:37:24.642 --> 01:37:25.782]  I treat you like I want to be treated.
[01:37:25.802 --> 01:37:33.846]  It's like so alien to the leftists who are such predators and psychopaths and control freaks and study how to manipulate people because they're such cowards and filth.
[01:37:34.106 --> 01:37:34.826]  That's not who I am.
[01:37:36.467 --> 01:37:37.167]  I'm not you.
[01:37:39.428 --> 01:37:42.910]  I'm not Eric Alterman or whatever his name is at the
[01:37:44.400 --> 01:37:50.466]  Foundation funded, you know, failed joke organization, The Nation.
[01:37:51.206 --> 01:37:55.110]  I mean, I set out to have the best sleep aid.
[01:37:55.170 --> 01:37:58.313]  And I said, why am I buying two or three bottles when I do need to take this to sleep?
[01:37:58.693 --> 01:38:01.977]  Because L-tryptophan doesn't work unless you take melatonin, if you take valerian root.
[01:38:02.457 --> 01:38:05.200]  And I found kind of comboing these up will make you sleep like you're dead.
[01:38:06.101 --> 01:38:14.703]  If I'm all wound up and stuff and, you know, been working 18 hours and can't go to sleep, had too much coffee, you know, melatonin worked a little bit, but if I mix it with L-tryptophan, it would work better.
[01:38:14.723 --> 01:38:16.643]  I thought, well, wait a minute.
[01:38:16.743 --> 01:38:25.305]  It's $19 for a low dosage of melatonin, but I happen to know it probably costs them a dollar to put it in the bottle.
[01:38:25.785 --> 01:38:27.726]  Why don't I just put nine ingredients in?
[01:38:28.226 --> 01:38:31.166]  Then it costs us like six, seven bucks and sell it for $19.95.
[01:38:31.886 --> 01:38:33.927]  And it blows everything else out there away.
[01:38:33.987 --> 01:38:34.387]  Knockout.
[01:38:35.808 --> 01:38:39.392]  It's got the lemon balm, chamomile, the old tryptophan.
[01:38:39.653 --> 01:38:40.474]  That's what's in the turkey.
[01:38:41.034 --> 01:38:44.298]  It's got the melatonin, the valerian root.
[01:38:45.220 --> 01:38:46.081]  And it's amazing.
[01:38:47.022 --> 01:38:48.283]  It's absolutely amazing.
[01:38:48.343 --> 01:38:51.567]  There's an example of what I'm talking about, and they demonize that.
[01:38:51.888 --> 01:38:52.809]  But here's the bottom line.
[01:38:53.934 --> 01:38:58.117]  All-new Micro ZX sold out in its first shipment in Christmas into January.
[01:38:59.178 --> 01:39:03.721]  It's taken almost six months to get more because it's so hard to source the ingredients that are in it.
[01:39:03.741 --> 01:39:05.483]  Go read about it at m4warslife.com.
[01:39:06.603 --> 01:39:14.849]  Believe me, this is not, you know, where you have planned scarcity so then, you know, it's the hot Christmas toy where they have a story, you know, about a PR firm.
[01:39:15.230 --> 01:39:16.891]  Oh, this toy sold out and everybody wants it.
[01:39:16.951 --> 01:39:19.353]  This has been sold out for almost six months.
[01:39:20.800 --> 01:39:23.281]  And it'd be probably one of our best sellers if we could keep it in.
[01:39:23.301 --> 01:39:26.463]  But again, it's hard to source all this and have it be California standards.
[01:39:26.483 --> 01:39:27.083]  But we do it.
[01:39:27.343 --> 01:39:28.043]  We know we're a target.
[01:39:29.384 --> 01:39:30.284]  I think it's a gimmick.
[01:39:30.344 --> 01:39:32.085]  I mean, there's more lead in the air than there is...
[01:39:34.150 --> 01:39:40.592]  Under California standards, but somehow we're able to pass it by throwing out so much, going through so many buys, and going to the right companies.
[01:39:40.812 --> 01:39:42.852]  But that's why some of those were sold out for a while.
[01:39:43.353 --> 01:39:44.073]  It's back in.
[01:39:45.153 --> 01:39:50.695]  Today, I'm excited to announce that the limited shipment of Micro ZX has finally arrived at the InfoWars warehouse.
[01:39:51.255 --> 01:39:59.957]  As we do have thousands of listeners on the waiting list to receive out-of-stock products like Micro ZX, we are once again expected to sell it very, very soon, unfortunately.
[01:40:00.337 --> 01:40:02.238]  Micro ZX is formulated with proprietary blend of
[01:40:03.243 --> 01:40:11.446]  Potent botanicals and enzymes to support normal fungal detoxification by helping your body break down aggressive yeast and funguses.
[01:40:11.806 --> 01:40:14.567]  It removes the slime covering that gets in your guts.
[01:40:14.587 --> 01:40:15.388]  That's what grips us.
[01:40:15.408 --> 01:40:16.468]  That's how it works.
[01:40:16.928 --> 01:40:19.989]  You can get 10% off when you sign up for auto-shipping at ForageLife.com.
[01:40:20.290 --> 01:40:28.713]  Save 30% off on Micro ZX and get the gut health support back when you get it with the Biome Defense 50 billion live in each pill probiotic.
[01:40:29.133 --> 01:40:37.078]  Mico ZX contains seven of the world's most powerful organic and well-crafted ingredients designed to attack and melt away the membrane of yeast and fungal organisms.
[01:40:37.519 --> 01:40:41.741]  Start fighting back against hidden yeast and fungus with Mico ZX.
[01:40:42.022 --> 01:40:43.963]  Then ForageLife.com before it sells out again.
[01:40:43.983 --> 01:40:46.465]  10% off when you choose auto ship.
[01:40:47.333 --> 01:40:54.579]  And it's kind of embarrassing to get family and crew members on that, you know, have irritable bowel and Crohn's type stuff that didn't exist years ago.
[01:40:54.619 --> 01:40:55.200]  Now it's epidemic.
