[00:00:06.266 --> 00:00:08.387]  The Alex Jones Show.
[01:37:10.703 --> 01:37:15.009]  I'm adding a bunch of other items on because I said I'd keep big specials going to the end of the month.
[01:37:15.009 --> 01:37:18.695]  Silver Bullet, 66% off, $9.95.
[01:37:18.695 --> 01:37:21.378]  It's private-labeled, same stuff sold in Whole Foods for $20 to $24. $9.95.
[01:37:26.539 --> 01:37:30.241]  Strawberry Caveman, the ultimate bone broth formula, is now in.
[01:37:30.241 --> 01:37:32.022]  We had chocolate before, we still have chocolate.
[01:37:32.022 --> 01:37:35.604]  Natural, naturally flavored, totally organic, super high quality.
[01:37:35.604 --> 01:37:43.269]  The chaga mushrooms, the turmeric, the bee pollen, the most concentrated bone broth formula from chicken out there.
[01:37:43.269 --> 01:37:46.911]  But not just from chicken broth, I mean it beats stuff that's from beef bones.
[01:37:46.911 --> 01:37:49.653]  There can be some issues with those, obviously, so we use chicken.
[01:37:49.653 --> 01:37:51.774]  Strawberry Caveman is now in.
[01:37:51.774 --> 01:37:54.235]  Caveman Combo, get the strawberry and the vanilla
[01:37:56.391 --> 01:37:56.831]  I don't think so.
[01:38:19.491 --> 01:38:20.952]  So that is an amazing deal.
[01:38:20.952 --> 01:38:22.914]  It has colloil silver impregnated in it.
[01:38:22.914 --> 01:38:26.057]  Alexa Pure Breeze, an amazing unit at $218 normally.
[01:38:26.057 --> 01:38:26.738]  It's $149 right now.
[01:38:26.738 --> 01:38:30.682]  We normally discount it at $189, but they overproduced the factory here in the U.S.
[01:38:35.452 --> 01:38:37.253]  They're great patriots.
[01:38:37.253 --> 01:38:39.895]  And when they came out with these a few years ago, the units were still $800.
[01:38:39.895 --> 01:38:42.797]  They've driven prices down of comparable units now to $400.
[01:38:42.797 --> 01:38:47.500]  The exact same technology, exact same cubic feet of air, clean in your house.
[01:38:47.500 --> 01:38:49.261]  Amazing system.
[01:38:49.261 --> 01:38:51.042]  Latest technology, $149.
[01:38:51.042 --> 01:38:57.706]  If you want these for your house, one will do a big room, four or five for your house, supports the broadcast.
[01:38:57.706 --> 01:38:59.447]  You know, we make like 20 bucks on it.
[01:38:59.447 --> 01:39:00.748]  That's a loss leader, basically.
[01:39:00.748 --> 01:39:02.029]  Alexa Pure Breeze, 25% off, $149.
[01:39:02.029 --> 01:39:02.850]  We never offered it for that.
[01:39:05.270 --> 01:39:06.370]  Vitamin Mineral Fusion, $39.95.
[01:39:06.370 --> 01:39:09.471]  It's 33% off.
[01:39:09.471 --> 01:39:10.291]  Amazing.
[01:39:10.291 --> 01:39:12.932]  Knockout, the Great Sleep Aid, 50% off.
[01:39:12.932 --> 01:39:15.853]  Prostegarb, the Salt Palmetto and many other ingredients.
[01:39:15.853 --> 01:39:18.973]  Other brands that aren't even as strong are $45, $50.
[01:39:18.973 --> 01:39:21.274]  This isn't just Salt Palmetto, though, a big dose of that.
[01:39:21.274 --> 01:39:23.535]  It's a bunch of other things known to help your prostate.
[01:39:23.535 --> 01:39:27.976]  And the government even lets you say that Salt Palmetto helps your prostate and it's really good for you.
[01:39:27.976 --> 01:39:29.196]  And that's just, it's so well known.
[01:39:29.196 --> 01:39:32.517]  They demonize supplements, but even the government says Salt Palmetto and stuff like that.
[01:39:32.517 --> 01:39:33.437]  It's absolutely amazing.
[01:39:33.917 --> 01:39:35.598]  Prostagard, again, 33% off.
[01:39:35.598 --> 01:39:38.320]  I mean, doctors prescribe it to folks.
[01:39:38.320 --> 01:39:39.841]  Conservatism is a new counterculture.
[01:39:39.841 --> 01:39:41.382]  Coffee mugs, limited edition.
[01:39:41.382 --> 01:39:42.362]  Those are 33% off.
[01:39:42.362 --> 01:39:51.568]  MycoZX, because I want you to try it, because it's so good and it knocks out the fungus, the yeast, the stuff that other probiotics don't get.
[01:39:51.568 --> 01:39:53.569]  It's 46% off.
[01:39:53.569 --> 01:39:55.430]  Out of the gates, even though it's a big seller.
[01:39:55.430 --> 01:39:57.091]  DNA Force, 20% off.
[01:39:57.091 --> 01:39:58.792]  Infowarsstore.com or 888-253-3139.
[01:40:02.898 --> 01:40:04.199]  The Globalists are coming after us.
[01:40:04.199 --> 01:40:05.520]  I'm not complaining.
[01:40:05.520 --> 01:40:06.500]  I'm in a war.
[01:40:06.500 --> 01:40:07.681]  We're having success.
[01:40:07.681 --> 01:40:09.322]  I need your support.
[01:40:09.322 --> 01:40:10.483]  And you're getting great products.
[01:40:10.483 --> 01:40:17.527]  So, whether it's Water Filtration or Alexa Pure Breeze, there's a big discount on the water filters from ProPure.
[01:40:17.527 --> 01:40:19.168]  Take advantage of these specials.
[01:40:19.168 --> 01:40:24.231]  Support the broadcast and help us continue at this size and try to expand because I'm hiring
[01:40:26.189 --> 01:40:29.492]  I mean, I'm hiring like 10 talk show hosts the next couple months.
[01:40:29.492 --> 01:40:30.253]  One of them is Roger Stone.
[01:40:30.253 --> 01:40:33.477]  I'm going to get his contract finally completely done and processed today.
[01:40:33.477 --> 01:40:34.157]  But he's on board.
[01:40:34.157 --> 01:40:35.619]  And a bunch of other people.
[01:40:35.619 --> 01:40:36.500]  But it takes money.
[01:40:36.500 --> 01:40:37.561]  It takes board ops.
[01:40:37.561 --> 01:40:38.442]  It takes equipment.
[01:40:38.442 --> 01:40:40.184]  We're building two new studios.
[01:40:40.184 --> 01:40:42.246]  We're hiring more reporters, more video editors.
[01:40:45.831 --> 01:40:46.672]  There's attrition.
[01:40:46.672 --> 01:40:49.537]  I had a great video editor, been here three years.
[01:40:49.537 --> 01:40:54.265]  He said, listen, I love the stuff you guys are doing, but my friends and family are so mean to me because you guys support Trump.
[01:40:54.265 --> 01:40:57.750]  I just, I know people that are coming to work here.
[01:40:57.750 --> 01:40:59.273]  One guy from New York, I'm not going to say his name.
[01:41:00.342 --> 01:41:02.183]  Who his wife left him over Trump.
[01:41:02.183 --> 01:41:06.284]  I mean, I'm not complaining, but this is like the Civil War, where brothers are against brothers and stuff.
[01:41:06.284 --> 01:41:07.885]  I mean, this is hardcore.
[01:41:07.885 --> 01:41:09.866]  And I'm not gonna sit here and lose this fight.
[01:41:09.866 --> 01:41:11.447]  We're starting to turn the tide.
[01:41:11.447 --> 01:41:12.787]  But we need your prayers.
[01:41:12.787 --> 01:41:13.647]  Spread InfoWars.
[01:41:13.647 --> 01:41:14.368]  Spread the videos.
[01:41:14.368 --> 01:41:15.288]  Spread the articles.
[01:41:15.288 --> 01:41:16.669]  Copy our videos to your channel.
[01:41:17.449 --> 01:41:18.550]  Get them out to everybody.
[01:41:18.550 --> 01:41:20.471]  Conservatives and Libertarians are so good.
[01:41:20.471 --> 01:41:23.173]  You ask permission to paint Infowars on the side of your barn.
[01:41:23.173 --> 01:41:25.655]  Or, can we use your videos and show them at our church?
[01:41:25.655 --> 01:41:26.956]  It's fair use.
[01:41:26.956 --> 01:41:28.597]  Everything's copyright free.
[01:41:28.597 --> 01:41:29.378]  Use it.
[01:41:29.378 --> 01:41:31.259]  I just want to reach people.
[01:41:31.259 --> 01:41:34.222]  That's why I never monetize the YouTube channels.
[01:41:34.222 --> 01:41:36.644]  Even though the Vice President of YouTube came to me six years ago.
[01:41:37.665 --> 01:41:42.110]  And said, listen, you got five billion views, but only a billion of them are on your channels at that time.
[01:41:42.110 --> 01:41:43.431]  It's much bigger now.
[01:41:43.431 --> 01:41:46.554]  This would be, you know, millions and millions of dollars a year.
[01:41:46.554 --> 01:41:48.656]  He said, we think it'll be three, four million a year.
[01:41:48.656 --> 01:41:52.660]  If you just let us monetize with bots, everybody.
[01:41:52.660 --> 01:41:57.185]  And I said, I'm sorry, I'd rather have four billion extra views than have $3 million or $4 million.
[01:41:59.602 --> 01:42:01.844]  And I'm not complaining, oh, I don't have money.
[01:42:01.844 --> 01:42:04.085]  I mean, money doesn't come first here.
[01:42:04.085 --> 01:42:05.306]  Money is energy.
[01:42:05.306 --> 01:42:11.831]  Once you got a decent house, and medical care, and decent cars, and some clothes... I mean, I've been wearing the same two blue sports jackets for five years.
[01:42:11.831 --> 01:42:13.812]  They're getting holes in the elbows, I gotta get new ones.
[01:42:13.812 --> 01:42:17.595]  It's not like I'm sitting there... I just don't care about things, okay?
[01:42:17.595 --> 01:42:19.056]  I don't worship them.
[01:42:19.056 --> 01:42:23.319]  I worship truth and justice in God, and want to defeat the pedophile army.
[01:42:23.319 --> 01:42:24.220]  I want to crush them.
[01:42:24.220 --> 01:42:25.461]  They're trying to destroy me!
[01:42:25.461 --> 01:42:26.501]  And I'm not scared of them!
[01:42:26.501 --> 01:42:27.222]  It's animating!
[01:42:27.222 --> 01:42:28.323]  I can barely control myself!
[01:42:30.558 --> 01:42:31.859]  I love it!
[01:42:31.859 --> 01:42:32.480]  I'm gonna get him!
[01:42:32.480 --> 01:42:35.102]  I'm gonna get you, and I'm gonna win!
[01:42:35.102 --> 01:42:36.404]  Ha ha ha ha!
[01:42:36.404 --> 01:42:37.625]  Yeah, I'm crazed!
[01:42:37.625 --> 01:42:38.385]  You bet I am!
[01:42:38.385 --> 01:42:39.266]  I know what you are!
[01:42:39.266 --> 01:42:41.428]  I know what I'm up against!
[01:42:41.428 --> 01:42:41.749]  Ah!
[01:42:41.749 --> 01:42:45.412]  God's gonna give me whatever energy or will I need to destroy you!
[01:42:45.412 --> 01:42:47.294]  So the stronger you get, the stronger I get!
[01:42:47.294 --> 01:42:48.575]  And you realize that, don't you?
[01:42:48.575 --> 01:42:50.197]  I'm never gonna turn loose of you!
[01:42:50.197 --> 01:42:51.438]  I'm gonna get you!
[01:42:51.438 --> 01:42:53.039]  You understand that, scum?
[01:42:53.039 --> 01:42:54.461]  You're gonna pay for everything you've done!
[01:42:55.100 --> 01:42:58.023]  Now, Roger Stone, let me settle down, give you the floor for this segment.
[01:42:58.023 --> 01:43:05.450]  Please, cover the waterfront, my friend, of what this means today with Spicer leaving, and the latest info you have since you joined us one hour ago.
[01:43:05.450 --> 01:43:11.196]  Is Roger there?
[01:43:11.196 --> 01:43:14.879]  Yes, kind of like the last time the President of the United States called you.
[01:43:14.879 --> 01:43:17.522]  I'm walking through TSA, you're going to have to give me a minute.
[01:43:23.564 --> 01:43:24.305]  So that's what happened.
[01:43:24.305 --> 01:43:28.449]  Yeah, one time Trump called me when I was going to the TSA.
[01:43:28.449 --> 01:43:29.690]  Ridiculous.
[01:43:29.690 --> 01:43:32.032]  I literally said to the TSA, excuse me, it's the president.
[01:43:32.032 --> 01:43:32.973]  And they all knew who I was.
[01:43:32.973 --> 01:43:34.554]  They said, yes, sir.
[01:43:34.554 --> 01:43:39.399]  So I just stood there in the TSA line by the scanners and talked to the president.
[01:43:42.096 --> 01:43:47.438]  That's another thing where you don't want to be uppity, you don't want to be a celebrity, you don't want to be powerful, because I don't care about all that crap.
[01:43:47.438 --> 01:43:48.839]  I'm not a narcissistic person.
[01:43:48.839 --> 01:43:50.759]  It's about what the media says and all the rest of it.
[01:43:50.759 --> 01:43:54.361]  I'm confident and bold, so people misconstrue what it is.
[01:43:54.361 --> 01:43:59.503]  But it is kind of fun to say, sorry, I'm talking to the president right now.
[01:43:59.503 --> 01:44:03.804]  And then they know who you are and believe it and go, yes, sir.
[01:44:03.804 --> 01:44:05.885]  It's just bizarre.
[01:44:05.885 --> 01:44:08.746]  He's going through the line right now.
[01:44:08.746 --> 01:44:10.047]  Roger's working double time today.
[01:44:11.549 --> 01:44:13.150]  We'll go back to Roger here in just a minute.
[01:44:13.150 --> 01:44:15.470]  Let me play a clip here that lays it all out.
[01:44:15.470 --> 01:44:17.051]  I'm going to play Newt Gingrich again.
[01:44:17.051 --> 01:44:20.892]  Newt Gingrich, Mueller's law firm gave 99.81 percent.
[01:44:20.892 --> 01:44:23.513]  See, I knew I was saying 98, but something told me that was wrong.
[01:44:23.513 --> 01:44:32.556]  The Democrats get 98 plus percent, 98.6 percent, according to federal elections commissions in the 2016 election.
[01:44:32.556 --> 01:44:35.196]  They give 98.6 percent to Democrats.
[01:44:35.196 --> 01:44:36.317]  I'm sorry.
[01:44:36.317 --> 01:44:37.177]  I misspoke earlier.
[01:44:37.177 --> 01:44:38.417]  Mueller's law firm gave 99.81.
[01:44:41.357 --> 01:44:45.618]  And that's true, according to the Federal Election Commission.
