[00:00:07.742 --> 00:00:08.626]  Another time.
[01:24:08.918 --> 01:24:22.361]  You know, Atlantic Monthly, the same folks that have been organizing a military coup using continuity of government against the president, they have come out and said that the eclipse was racist because it went over areas that were not predominantly minority.
[01:24:22.361 --> 01:24:23.241]  I'm not kidding.
[01:24:23.241 --> 01:24:25.482]  So how long do they say Harvey is racist?
[01:24:25.482 --> 01:24:29.682]  Because it's going to hit an area with a lot of white folks, a lot of Hispanics, but also a lot of black folks.
[01:24:29.682 --> 01:24:31.723]  A lot of black folks on the coast of Texas.
[01:24:32.904 --> 01:24:34.386]  I guess they got good taste.
[01:24:34.386 --> 01:24:36.790]  Texas is a nice place to live and in Houston.
[01:24:36.790 --> 01:24:38.753]  So they said the Eclipse was racist.
[01:24:38.753 --> 01:24:39.855]  They were serious.
[01:24:39.855 --> 01:24:43.580]  They want to just foam in everything where all you see is racism, not opportunity.
[01:24:43.580 --> 01:24:47.487]  Jack Posobiec, how long until they say that Hurricane Harvey is racist?
[01:24:48.991 --> 01:24:50.912]  I'm surprised they haven't yet, Alex.
[01:24:50.912 --> 01:24:52.734]  It's almost like it's right on cue for them.
[01:24:52.734 --> 01:24:53.554]  They're a little behind.
[01:24:53.554 --> 01:24:56.516]  I guess the mainstream media is still catching up to the news cycle.
[01:24:56.516 --> 01:24:58.798]  But clearly they're going to call this racist.
[01:24:58.798 --> 01:25:01.500]  They're going to view everything through the lens of race.
[01:25:01.500 --> 01:25:03.701]  And I've been talking to my contacts in D.C.
[01:25:03.701 --> 01:25:04.442]  and we figured out
[01:25:04.822 --> 01:25:07.685]  What essentially the main goal of all of this is.
[01:25:07.685 --> 01:25:12.829]  Their end state, Alex, is to take out the US Constitution, the US Declaration of Independence.
[01:25:12.829 --> 01:25:17.292]  We saw a CNN panel just yesterday talking about Washington and Jefferson.
[01:25:17.292 --> 01:25:21.376]  These are people that founded our country, that founded our way of... That's right.
[01:25:21.376 --> 01:25:23.858]  Once you get one statute, they all fall like dominoes.
[01:25:23.858 --> 01:25:27.400]  Then it's the Declaration, it's the Bill of Rights, it's the Constitution.
[01:25:27.400 --> 01:25:30.343]  All those evil rights, let's get rid of them because they're racist.
[01:25:31.801 --> 01:25:40.674]  Exactly, so when we talk about freedom of speech and they're trying to block freedom of speech, Nancy Pelosi calling it wolf in the theater, I'm not sure maybe she was talking about Wolf Blitzer.
[01:25:40.674 --> 01:25:41.576]  We have to ask him.
[01:25:44.685 --> 01:25:46.607]  Yeah, if I see Wolf in a theater, I better not say hi.
[01:25:46.607 --> 01:25:49.049]  Mr. Blitzer, excuse me.
[01:25:49.049 --> 01:26:05.402]  So, the real goal for all of this, take out the Constitution, get away from those things to discredit them the same way they're trying to discredit the President, but at the same time, they're also using loopholes to get around the way the Constitution has our democratically elected President.
[01:26:05.402 --> 01:26:06.783]  They didn't get enough votes.
[01:26:06.783 --> 01:26:08.845]  They were counting votes for impeachment last week.
[01:26:08.845 --> 01:26:11.167]  They were trying to put together Democrats and Republicans.
[01:26:11.167 --> 01:26:11.967]  They came up short.
[01:26:11.967 --> 01:26:14.089]  That's why they're trying to push this fake
[01:26:14.728 --> 01:26:15.148]  I don't
[01:26:37.068 --> 01:26:40.953]  For the 25th Amendment, and Roger Stone allowed me yesterday to tell where he learned that.
[01:26:40.953 --> 01:26:45.959]  Remember back in May, he said, the Russian narrative will peter out, then it'll be racism, because they were already doing that before.
[01:26:45.959 --> 01:26:47.621]  They'd find some excuse, which they did.
[01:26:47.621 --> 01:26:54.590]  And then it's going to be that he's mentally ill, early onset of Alzheimer's, early onset dementia.
[01:26:55.331 --> 01:26:56.653]  He didn't just pull that out of a hat.
[01:26:56.653 --> 01:27:02.078]  He talked to major reporters that were in editorial meetings at the highest levels of some of the biggest papers.
[01:27:02.078 --> 01:27:05.281]  They were given talking points and told the whole rollout.
[01:27:05.281 --> 01:27:08.585]  That's how criminal this is, how made up it is.
[01:27:10.273 --> 01:27:19.397]  Yeah, Alex, it's like they know exactly what narrative is in the line, so they just move on one, they move on the other, they keep it going until that one completely peters out.
[01:27:19.397 --> 01:27:29.041]  And then you notice that whenever another one of these dies, another one of these false narratives, there's no apologies, there's no retractions, there's no, oh, I'm sorry, we got this wrong, we're issuing a correction.
[01:27:29.041 --> 01:27:31.362]  No, they just move on to the next one.
[01:27:31.362 --> 01:27:38.825]  So one day he's a Russian, the next day he's an agent of the Nazi Party of America, the next day he's mentally unfit for office.
[01:27:39.125 --> 01:27:46.691]  It's literally 1984, but instead of it taking place over a period of weeks, months, and years, it's instantaneous.
[01:27:46.691 --> 01:27:53.636]  It's that instantaneous shift, and they think that because of social media, American attention spans aren't as fast as they used to be.
[01:27:53.636 --> 01:27:56.559]  They're hoping that people aren't paying attention, but they're not.
[01:27:57.219 --> 01:28:12.645]  And by the way, they're popping the mayor telling me the leftists are all over Twitter now, I guess Paul Watson's doing a story, because they just see Florida as racist because it went 51% for Trump or whatever, or 52%, and they see Texas that way, so they don't understand that it's also close to half Democrats.
[01:28:12.645 --> 01:28:19.768]  They're calling for all of our deaths, saying Texas and Florida as entities are like creatures and need to be killed.
[01:28:19.768 --> 01:28:20.828]  Down with them all!
[01:28:20.828 --> 01:28:21.908]  Drown them all!
[01:28:21.908 --> 01:28:23.229]  America has too many rednecks!
[01:28:24.289 --> 01:28:31.975]  As is yes, Jesus cleanse, Texas and Florida show your wrath to all these racist Trump supporters I mean, it's just crazy.
[01:28:31.975 --> 01:28:42.023]  They're insane It isn't even hyper partisanship anymore Alex, you know, you never hear stories about oh, you know We want these people to be out of office because we disagree with their ideas.
[01:28:42.023 --> 01:28:44.004]  They're calling for destruction.
[01:28:44.004 --> 01:28:47.667]  They are calling for death They are calling for agitation.
[01:28:47.667 --> 01:28:48.928]  They're calling for they're using
[01:28:49.228 --> 01:28:55.652]  And they see the hurricane is the giant destroying monster attacking Texas with a big KKK ad on.
[01:28:55.652 --> 01:28:57.533]  Again, they see race everywhere.
[01:28:57.533 --> 01:28:58.654]  Hurricane, kill them!
[01:28:58.654 --> 01:29:00.975]  Oh, it's a white child on the ACLU website.
[01:29:00.975 --> 01:29:01.716]  Races!
[01:29:01.716 --> 01:29:04.718]  Oh, the holes named Lynch, Bannon.
[01:29:04.718 --> 01:29:07.079]  These are completely insane people.
[01:29:07.079 --> 01:29:08.260]  They did this during Katrina.
[01:29:08.260 --> 01:29:13.983]  They said George W. Bush steered it into Katrina, or steered Katrina to New Orleans because it was the majority black.
[01:29:13.983 --> 01:29:16.885]  I mean, this is how people on that side think.
[01:29:18.502 --> 01:29:25.408]  And then they blame me for that, because I've just had weather weapons experts on, talking about World War, you know, Korea and Vietnam and weather weapons.
[01:29:25.408 --> 01:29:27.189]  And they misappropriate that to me.
[01:29:27.189 --> 01:29:28.270]  It's insane.
[01:29:28.270 --> 01:29:30.012]  Jack Posobiec is our guest.
[01:29:30.012 --> 01:29:35.136]  We're going to talk about the ongoing soft coup that's now gotten hot.
[01:29:35.136 --> 01:29:37.998]  Bubbles are forming at the bottom of the bowl, of the pan.
[01:29:37.998 --> 01:29:39.019]  I mean, they are moving.
[01:29:39.019 --> 01:29:39.740]  They mean business.
[01:29:39.740 --> 01:29:41.121]  What do we do to stop them?
[01:29:41.121 --> 01:29:43.003]  We can beat them again, just like in the election.
[01:29:43.003 --> 01:29:44.364]  And Leanne McAdoo is coming up.
[01:29:44.364 --> 01:29:44.904]  Stay with us.
[01:29:45.825 --> 01:29:47.446]  The Empire's on the run.
[01:29:47.446 --> 01:29:56.391]  Alex Jones and the GCN Radio Network.
[01:29:56.391 --> 01:30:09.478]  Police departments across the country are now using an invasive surveillance tool called stingrays, which use cell phone towers to intercept phone calls and text messages without warrants.
[01:30:10.782 --> 01:30:22.768]  The technology comes courtesy of the FBI, who have forced our nation's police departments into signing non-disclosure agreements, forbidding them from publicly talking about the technology.
[01:30:22.768 --> 01:30:39.015]  Needless to say, this is a direct violation of our Fourth Amendment, and they have no legal authority for warrantless stingray spying, where we now know that police are collecting information on thousands of innocent people who are not even suspected of any crimes.
[01:30:39.495 --> 01:30:44.499]  Once again, more evidence that the police state isn't coming, it's already here.
[01:30:44.499 --> 01:30:48.722]  This is Darren McBreen and I invite you to join the resistance.
[01:30:48.722 --> 01:30:50.123]  Infowars.com.
[01:30:55.319 --> 01:30:59.325]  A new shipment of Bio-True Selenium is now available at InfoWarsLife.com.
[01:30:59.325 --> 01:31:00.807]  We've been sold out for months.
[01:31:00.807 --> 01:31:05.853]  Our one-of-a-kind InfoWars Life Bio-True Selenium formula is now back in stock at InfoWarsLife.com.
[01:31:05.853 --> 01:31:09.879]  This is the True Selenium formula that has rocked the nutraceutical industry to its core.
[01:31:10.379 --> 01:31:14.521]  Every other selenium supplement on the market is produced with synthetic selenium.
[01:31:14.521 --> 01:31:19.683]  But BioTrue Selenium is made from a source of 100% organic mustard seed.
[01:31:19.683 --> 01:31:23.145]  The effects of the essential trace mineral selenium are well known.
[01:31:23.145 --> 01:31:27.167]  From supporting the thyroid gland and immune system to DNA production and eyesight.
[01:31:27.307 --> 01:31:35.392]  BioTruth Selenium is also the perfect supercharger for Survival Shield X2 Basin Iodine, as both help support a healthy thyroid and many other systems.
[01:31:35.392 --> 01:31:40.275]  Visit InfoWarsLife.com to order your bottle of BioTruth Selenium before we sell it again.
[01:31:40.275 --> 01:31:48.819]  That's InfoWarsLife.com to secure your selenium and other key products that not only help yourself and your family, but also fund our operation against the globalists.
[01:31:48.819 --> 01:31:49.360]  A 360 win.
[01:31:49.360 --> 01:31:51.421]  We didn't ask for this fight, but we're in this fight.
[01:31:51.421 --> 01:31:52.922]  This is the time to support InfoWars.
[01:31:52.922 --> 01:31:54.103]  That's InfoWarsLife.com.
[01:31:55.390 --> 01:32:05.977]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[01:32:05.977 --> 01:32:08.038]  That's why I'm introducing Z-SHIELD.
[01:32:08.038 --> 01:32:10.900]  Toxic Metal and Chemical Defense Support.
[01:32:10.900 --> 01:32:12.401]  It's made in the USA.
[01:32:12.401 --> 01:32:15.523]  It's filled with known compounds from nature that are
[01:32:15.763 --> 01:32:16.184]  Absolutely.
[01:32:36.107 --> 01:32:47.815]  Patriots, stay as healthy, and as clean, and as focused as you can be, because we need you, the remnant of America, to reignite those brush fires to the next level, and to be healthy and as focused as you can be.
[01:32:47.815 --> 01:32:51.117]  Thanks to your support and your prayers, together, we're changing the world.
[01:32:51.117 --> 01:32:54.319]  Now it's time to change our bodies, with Z-Field, at InfoWarsLive.com.
[01:33:03.826 --> 01:33:15.790]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:33:15.790 --> 01:33:30.496]  It's illustrated very, very well in a Charlton Heston film from the 1950s, documenting the historical life of El Cid that marked the beginning of the La Reconquista of Spain from the Islamic Moors of North Africa.
[01:33:32.722 --> 01:33:35.664]  And I'm certainly not comparing myself to El Cid.
[01:33:35.664 --> 01:33:36.224]  Far from it.
[01:33:36.224 --> 01:33:47.032]  But the globalists have chosen me after Trump as the symbol they want to destroy to try to kill the nationalist reawakening movement.
[01:33:47.032 --> 01:33:48.273]  Because they fear us.
[01:33:48.273 --> 01:33:49.634]  Because we're inclusive.
[01:33:49.634 --> 01:33:50.734]  We're open.
[01:33:50.734 --> 01:33:53.736]  They fear Roger Stone because he's inclusive and open.
