[00:00:01.732 --> 00:00:02.894]  Coast to coast.
[01:00:47.737 --> 01:00:53.280]  Well, if you just joined us, China set to seize South China Island by force from the Philippines.
[01:00:55.161 --> 01:00:58.603]  That will undoubtedly trigger military action by the West.
[01:00:59.204 --> 01:01:02.846]  That's being reported in major publications in China that are government approved.
[01:01:03.466 --> 01:01:05.167]  So, this is a huge escalation.
[01:01:05.207 --> 01:01:06.488]  That's up on Infowars.com.
[01:01:07.830 --> 01:01:14.172]  Coming up at the bottom of the hour, we have a doctor popping in to give his take on the increased radiation levels coming in from the new Fukushima wave.
[01:01:14.772 --> 01:01:16.473]  We're getting a short report at the start of the next hour.
[01:01:16.493 --> 01:01:19.434]  We'll get a few more this week and then move on.
[01:01:19.954 --> 01:01:29.478]  But I'm just simply trying to ascertain how serious the radiation waves coming in from Fukushima are on the West Coast.
[01:01:29.858 --> 01:01:35.860]  And we found up to ten times ourselves of normal background radiation, or a thousand percent,
[01:01:37.202 --> 01:01:40.064]  Others have found 1,400 percent.
[01:01:40.084 --> 01:01:45.469]  The Health Department confirmed 500 plus percent, and one spot they checked said it's no big deal.
[01:01:46.690 --> 01:01:48.231]  And in the past, this would be a big deal.
[01:01:48.271 --> 01:01:48.972]  That's been confirmed.
[01:01:49.653 --> 01:01:51.314]  So, we're there focusing on it.
[01:01:51.334 --> 01:01:52.255]  We're going to continue with your calls.
[01:01:52.275 --> 01:01:55.638]  We're going to do a bunch of news this hour, obviously on a host of issues.
[01:01:57.108 --> 01:01:58.468]  Let's go to Justin in Washington.
[01:01:58.488 --> 01:02:07.491]  He says he worked for a company that builds the pumps for reactors and is going to give his take on this situation.
[01:02:08.191 --> 01:02:10.431]  How big of a deal is this or what do you think is really going on here?
[01:02:11.552 --> 01:02:17.553]  Well Alex, I was living over in Texas and I was working for a company that designed the pump and treat system.
[01:02:18.333 --> 01:02:21.014]  And you know, I went out there, I did the B Reactor Tour.
[01:02:21.134 --> 01:02:24.955]  It was just incredible on how much work went into that.
[01:02:25.945 --> 01:02:32.323]  I really didn't, like, they really didn't tell you exactly everything until I moved out of Tri-Cities.
[01:02:33.208 --> 01:02:38.072]  And then I heard on like, I was like listening to the radio while I was driving the moving truck out of Tri-Cities.
[01:02:38.933 --> 01:02:43.256]  And it's funny how much they talk about Hanford outside of Tri-Cities.
[01:02:43.296 --> 01:02:45.858]  Like, when you live in there, they're like, yeah, yeah, yeah, you're good, you're good.
[01:02:46.339 --> 01:02:54.705]  But then he's like, once I moved over to Seattle, I actually got to hear the people talk about like, oh no, the leaks are, you know, they're leaking and it's not very good.
[01:02:54.745 --> 01:02:56.467]  And I was cracking me up.
[01:02:58.766 --> 01:03:03.629]  Well, I mean, that's the attitude, even with DU, with the troops is, this is nothing to worry about.
[01:03:03.649 --> 01:03:04.930]  This is no big deal.
[01:03:04.990 --> 01:03:10.173]  But 25, 30 years ago, they wouldn't let them use DU, saying that low exposure would end up killing you.
[01:03:10.673 --> 01:03:13.735]  But it kills you 25 years later, so you don't get blamed for it.
[01:03:14.095 --> 01:03:14.936]  It's called soft kill.
[01:03:14.956 --> 01:03:15.596]  Appreciate the call.
[01:03:16.577 --> 01:03:22.941]  Let's talk to the nothing, radiation technician, radiology technician in hospital.
[01:03:22.981 --> 01:03:23.781]  What's your take on this?
[01:03:24.922 --> 01:03:28.284]  Well, my take is, the Lord says, the meek shall inherit the earth.
[01:03:29.235 --> 01:03:32.259]  He said he sent his angels down to cast out demons.
[01:03:32.840 --> 01:03:35.122]  Well, it makes you think those angels aren't human beings.
[01:03:36.244 --> 01:03:42.592]  Well, sir, I appreciate your call, but we don't screen calls unless it's on a subject.
[01:03:43.757 --> 01:03:54.542]  And then when I opened the phones up on that subject, I wanted to know from people that worked in hospitals or nuclear reactors or nuclear submarines or people that are nuclear physicists what your take is.
[01:03:54.562 --> 01:03:59.804]  We have a wide diverse audience and I want you to leave the phones open for those folks that want to call in on a real topic.
[01:03:59.824 --> 01:03:59.864]  800-259-9231.
[01:04:04.867 --> 01:04:08.810]  And we have open phones to talk about anything in a free-for-all, you're welcome to call in about angels.
[01:04:09.991 --> 01:04:10.311]  But 800-259-9231.
[01:04:10.631 --> 01:04:16.636]  We're going to come back from break here and talk to Ralph, who was a nuclear worker.
[01:04:17.516 --> 01:04:20.819]  Frank, who was heavy or Navy nuclear tech.
[01:04:21.616 --> 01:04:25.617]  And then we'll also talk to Frank in Michigan, Brian and others, to get their takes on this.
[01:04:25.637 --> 01:04:31.659]  I mean, I really want to hear your perspective from different fields that deal with radioactive substances.
[01:04:31.679 --> 01:04:31.979]  800-259-9231.
[01:04:31.999 --> 01:04:42.681]  We only do this a few times a week when we open the phones up on a particular subject, so please, folks, you're not going to get on air and then talk about whatever you want.
[01:04:43.101 --> 01:04:44.622]  I'm going to crack down on all the craziness.
[01:04:45.736 --> 01:04:45.997]  Okay?
[01:04:46.717 --> 01:04:47.918]  I mean, it's that simple.
[01:04:50.121 --> 01:04:58.188]  I've always prided myself on not screening calls, but when the show gets this big and you've got a bunch of people calling in to try to derail the program, we're not going to let you do that, okay?
[01:04:58.348 --> 01:04:58.629]  We're done.
[01:04:58.649 --> 01:05:08.318]  All right, we'll be right back with serious callers on the other side, and just huge news on Obamacare, Chris Christie, what television does to your children's brains, and so much more.
[01:05:09.562 --> 01:05:14.145]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:05:14.285 --> 01:05:17.247]  Why do we have the highest cancer rates on the planet?
[01:05:17.387 --> 01:05:22.630]  The highest rates of diabetes, autism, and every other major disease.
[01:05:22.950 --> 01:05:24.611]  It all comes down to one thing.
[01:05:24.891 --> 01:05:26.212]  We are what we eat.
[01:05:26.532 --> 01:05:28.433]  Our food is devoid of nutrition.
[01:05:28.593 --> 01:05:29.474]  We're good to go.
[01:05:47.156 --> 01:05:54.079]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[01:05:54.219 --> 01:06:00.041]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:06:00.281 --> 01:06:06.203]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[01:06:06.443 --> 01:06:08.944]  And get free shipping when you sign up for AutoShip.
[01:06:09.464 --> 01:06:11.105]  Introducing Pro-1.
[01:06:11.365 --> 01:06:14.866]  All of your filtration in one system, portable, on-the-go.
[01:06:15.007 --> 01:06:19.408]  No more do you have two or three filters to just reduce sodium fluoride.
[01:06:19.589 --> 01:06:25.531]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:06:25.651 --> 01:06:36.436]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[01:06:36.636 --> 01:06:42.958]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[01:06:43.138 --> 01:06:57.841]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[01:07:05.426 --> 01:07:11.951]  Alex Jones here with a message to fellow freedom lovers.
[01:07:12.211 --> 01:07:17.055]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:07:17.235 --> 01:07:24.420]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:07:24.540 --> 01:07:29.944]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[01:07:30.165 --> 01:07:33.908]  These are items that I did research on, that I personally use.
[01:07:34.188 --> 01:07:38.732]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[01:07:38.932 --> 01:07:42.875]  The KTOR Hand Crank Generator, to charge up key equipment during power
[01:07:42.875 --> 01:07:44.135]  More outages are out in the field.
[01:07:44.395 --> 01:07:47.456]  Strategic Relocation 3rd Edition by Joel Scalzin.
[01:07:47.616 --> 01:07:49.877]  When Disaster Strikes by Matthew Stein.
[01:07:50.117 --> 01:07:54.698]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[01:07:54.878 --> 01:07:57.339]  Hand-cranked shortwave AM FM radios.
[01:07:57.759 --> 01:08:04.801]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[01:08:04.961 --> 01:08:06.021]  We're getting prepared.
[01:08:06.241 --> 01:08:06.661]  Are you?
[01:08:06.901 --> 01:08:07.742]  Infowarshop.com
[01:08:19.629 --> 01:08:20.591]  You want answers?
[01:08:21.212 --> 01:08:22.193]  Well, so does he.
[01:08:22.513 --> 01:08:26.960]  Live from the Infowars.com studios, it's Alex Jones.
[01:08:35.441 --> 01:08:38.063]  Waging war on corruption.
[01:08:38.464 --> 01:08:40.825]  Crashing with the lies and disinformation.
[01:08:41.706 --> 01:08:44.408]  Monday through Friday.
[01:08:44.469 --> 01:08:46.670]  11am to 2pm Central Standard Time.
[01:08:46.770 --> 01:08:51.454]  Coming to you from deep in the heart of Texas.
[01:08:52.615 --> 01:08:55.877]  Austin, broadcasting worldwide.
[01:08:55.977 --> 01:08:57.178]  Thank you so much for joining us.
[01:08:57.638 --> 01:09:08.964]  Now well into the second hour, your phone calls from nuclear technicians in the Navy and radiology workers on the radiation wave now slamming into the West Coast.
[01:09:08.984 --> 01:09:19.710]  We're continuing our coverage and investigation of that and I want to hear from you if you think it's a serious threat from the different reports that we've gotten with our own Geiger counters, with our reporters.
[01:09:20.663 --> 01:09:21.243]  We're good to go.
[01:09:42.165 --> 01:09:46.531]  Is a rising climate of anti-politics has become an attitude rather than a movement.
[01:09:47.112 --> 01:09:47.652]  And it's true.
[01:09:48.333 --> 01:09:50.676]  What you call libertarians are people that are live and let live.
[01:09:51.097 --> 01:09:51.818]  They're just humans.
[01:09:51.858 --> 01:09:52.939]  They don't want to fight with people.
[01:09:53.440 --> 01:09:55.723]  They don't want racial politics or party politics.
[01:09:55.743 --> 01:09:56.304]  They want freedom.
[01:09:57.807 --> 01:10:08.271]  Whether it's guns, or whether it's drug decriminalization, or whether it's not having regulations on haircutting places, or peace, they're just Americans.
[01:10:08.791 --> 01:10:14.193]  They're Renaissance-type people who are true classical liberals like Thomas Jefferson.
[01:10:15.073 --> 01:10:15.634]  That's what it is.
[01:10:16.014 --> 01:10:17.234]  Common sense.
[01:10:18.595 --> 01:10:22.356]  You shouldn't have the federal government running the schools, much less teaching 2 plus 2 equals 5.
[01:10:22.976 --> 01:10:23.256]  Done!
[01:10:23.277 --> 01:10:26.018]  The government's evil, trying to screw up the kids' brains to control them.
[01:10:26.338 --> 01:10:26.958]  You guys are done.
[01:10:27.932 --> 01:10:48.220]  Big Pharma comes out and admits their plan under the New Freedom Initiative ten years ago when it started was to go from 10% of kids on psychotropics to 20% and in the next decade, we're now four years into that, they wanted to go to 50% on psychotropic drugs and then finally they want to go above 90% on the drugs.
[01:10:48.920 --> 01:10:53.122]  And that got leaked by people that were part of the New Freedom Initiative on the board saying this is evil.
